season,season_id,school_id,division,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2016,12360,384,2.0,0.0,976,385,66,1,29,123,15,83,0,0.9537491240364401,0.12195121951219512
2016,12360,385,3.0,0.0,1207,507,83,0,11,96,25,81,0,0.9538119087367836,0.2604166666666667
2016,12360,386,1.0,0.0,1292,497,60,0,13,82,34,96,0,0.9675500270416442,0.4146341463414634
2016,12360,388,1.0,0.0,1495,566,64,5,8,66,28,132,0,0.9698823529411764,0.42424242424242425
2016,12360,390,3.0,0.0,943,375,80,2,5,77,22,51,0,0.9427753934191703,0.2857142857142857
2016,12360,391,1.0,0.0,1069,497,59,1,13,71,40,53,0,0.9636923076923077,0.5633802816901409
2016,12360,392,1.0,0.0,1520,651,66,1,9,117,30,81,0,0.9704962002682164,0.2564102564102564
2016,12360,393,1.0,0.0,1149,455,86,2,25,176,39,84,0,0.9491124260355029,0.2215909090909091
2016,12360,394,3.0,0.0,1020,434,76,0,7,76,31,99,0,0.9503267973856209,0.40789473684210525
2016,12360,395,2.0,0.0,1152,470,61,1,5,114,38,71,0,0.9637551990493167,0.3333333333333333
2016,12360,396,3.0,0.0,1159,509,73,0,11,100,40,89,0,0.95807007466973,0.4
2016,12360,397,3.0,0.0,739,326,57,0,11,70,40,58,0,0.9491978609625669,0.5714285714285714
2016,12360,398,3.0,0.0,999,410,73,3,9,108,19,72,0,0.9507422402159245,0.17592592592592593
2016,12360,399,3.0,0.0,942,379,79,0,7,124,34,50,0,0.9435714285714286,0.27419354838709675
2016,12360,400,1.0,0.0,1172,435,62,0,2,113,36,88,0,0.9628520071899341,0.3185840707964602
2016,12360,401,3.0,0.0,1177,516,57,0,14,100,30,107,0,0.9674285714285714,0.3
2016,12360,402,1.0,0.0,1494,602,60,2,5,92,49,117,0,0.9721706864564007,0.532608695652174
2016,12360,404,1.0,0.0,1601,658,78,0,14,138,43,157,0,0.9666238767650834,0.3115942028985507
2016,12360,406,1.0,0.0,1621,641,47,0,4,148,41,131,0,0.9796448679081854,0.27702702702702703
2016,12360,407,2.0,0.0,1038,408,56,1,12,177,41,61,3,0.96271637816245,0.23163841807909605
2016,12360,408,2.0,0.0,1284,513,51,0,14,50,36,112,0,0.9724025974025974,0.72
2016,12360,410,2.0,0.0,1258,429,80,0,17,111,36,78,0,0.9547255234861347,0.32432432432432434
2016,12360,411,3.0,0.0,1077,418,85,1,14,70,27,62,0,0.9462025316455697,0.38571428571428573
2016,12360,412,3.0,0.0,983,336,51,0,7,128,35,62,0,0.9627737226277372,0.2734375
2016,12360,413,2.0,0.0,973,448,43,1,12,54,28,89,0,0.9706284153005464,0.5185185185185185
2016,12360,414,1.0,0.0,1471,578,78,0,16,110,35,92,0,0.9633286318758815,0.3181818181818182
2016,12360,415,1.0,0.0,1732,655,42,0,4,57,26,126,0,0.9827089337175793,0.45614035087719296
2016,12360,416,1.0,0.0,1534,567,68,0,6,100,30,97,0,0.9686491470723836,0.3
2016,12360,418,1.0,0.0,1460,554,67,0,17,73,38,94,0,0.9678039404132629,0.5205479452054794
2016,12360,419,1.0,0.0,1431,541,59,0,10,134,44,108,0,0.9709502708025604,0.3283582089552239
2016,12360,420,3.0,0.0,794,342,61,0,8,94,40,65,0,0.9490392648287385,0.425531914893617
2016,12360,422,2.0,0.0,1051,443,89,1,10,90,49,54,0,0.9437776373973468,0.5444444444444444
2016,12360,423,2.0,0.0,1426,580,67,0,11,40,26,118,0,0.9676796912686927,0.65
2016,12360,424,3.0,0.0,998,402,68,0,15,78,32,40,0,0.9536784741144414,0.41025641025641024
2016,12360,426,3.0,0.0,1035,433,83,1,13,136,58,74,3,0.9464861379754996,0.4264705882352941
2016,12360,427,2.0,0.0,1302,471,102,1,18,56,12,130,0,0.9456,0.21428571428571427
2016,12360,428,1.0,0.0,1540,558,43,0,12,82,36,115,0,0.9799159271368519,0.43902439024390244
2016,12360,429,2.0,0.0,1129,444,78,1,17,107,46,78,0,0.952755905511811,0.42990654205607476
2016,12360,430,1.0,0.0,1701,682,61,0,9,72,27,152,0,0.9750409165302782,0.375
2016,12360,432,1.0,0.0,1026,383,106,0,15,170,45,63,0,0.93003300330033,0.2647058823529412
2016,12360,433,1.0,0.0,1633,600,62,0,13,91,38,131,0,0.9729847494553376,0.4175824175824176
2016,12360,434,1.0,0.0,1481,620,81,0,5,106,37,131,0,0.962878093492209,0.3490566037735849
2016,12360,435,2.0,0.0,1411,576,79,1,13,118,57,140,0,0.9617618586640851,0.4830508474576271
2016,12360,436,2.0,0.0,1244,503,75,0,13,84,56,134,0,0.9588364434687157,0.6666666666666666
2016,12360,437,2.0,0.0,1366,594,73,0,15,140,60,100,0,0.9640924741760944,0.42857142857142855
2016,12360,438,3.0,0.0,859,353,60,0,11,108,18,66,0,0.9528301886792453,0.16666666666666666
2016,12360,439,1.0,0.0,1484,567,90,0,7,168,46,88,2,0.9579635684259692,0.27380952380952384
2016,12360,442,3.0,0.0,1097,520,66,2,8,142,21,107,0,0.9607843137254902,0.14788732394366197
2016,12360,443,3.0,0.0,1069,443,100,0,7,109,18,70,0,0.9379652605459057,0.1651376146788991
2016,12360,444,1.0,0.0,1559,585,67,0,6,120,38,127,0,0.9696969696969697,0.31666666666666665
2016,12360,445,2.0,0.0,903,338,91,0,19,154,27,69,3,0.9316816816816816,0.17532467532467533
2016,12360,450,1.0,0.0,1032,427,75,1,10,110,39,80,0,0.9511082138200783,0.35454545454545455
2016,12360,451,3.0,0.0,660,274,72,1,10,162,17,24,0,0.9284294234592445,0.10493827160493827
2016,12360,452,3.0,0.0,906,389,65,1,7,88,40,76,0,0.9522058823529411,0.45454545454545453
2016,12360,453,3.0,0.0,926,363,65,0,22,122,34,43,0,0.9519940915805022,0.2786885245901639
2016,12360,454,1.0,0.0,1460,495,75,1,14,132,42,88,3,0.9630541871921182,0.3181818181818182
2016,12360,455,3.0,0.0,916,425,80,0,16,78,29,77,0,0.9437016185784659,0.3717948717948718
2016,12360,456,1.0,0.0,1413,538,80,1,12,201,27,83,0,0.9606105366814377,0.13432835820895522
2016,12360,457,1.0,0.0,1471,474,68,2,19,28,29,117,0,0.9662195727769498,1.0357142857142858
2016,12360,458,1.0,0.0,1485,688,65,0,3,110,26,168,0,0.9709562109025917,0.23636363636363636
2016,12360,459,1.0,0.0,1443,573,60,0,9,134,25,85,0,0.9710982658959537,0.1865671641791045
2016,12360,460,1.0,0.0,1604,629,84,0,10,142,42,138,0,0.9637462235649547,0.29577464788732394
2016,12360,462,3.0,0.0,907,420,81,1,10,132,39,76,0,0.9424715909090909,0.29545454545454547
2016,12360,463,1.0,0.0,1490,525,46,1,12,56,41,128,0,0.977680737506065,0.7321428571428571
2016,12360,464,1.0,0.0,1462,585,60,0,8,134,19,127,0,0.9715234931181775,0.1417910447761194
2016,12360,465,1.0,0.0,1493,563,84,0,4,116,25,106,0,0.9607476635514018,0.21551724137931033
2016,12360,466,1.0,0.0,1608,675,54,2,8,62,34,149,0,0.9768934531450578,0.5483870967741935
2016,12360,467,3.0,0.0,633,258,71,1,24,164,21,53,0,0.9261954261954262,0.12804878048780488
2016,12360,468,2.0,0.0,1492,640,67,2,25,114,38,134,0,0.969531605275125,0.3333333333333333
2016,12360,470,2.0,0.0,919,360,55,0,14,102,25,49,0,0.9587706146926537,0.24509803921568626
2016,12360,471,1.0,0.0,1290,510,74,2,17,176,31,85,0,0.96051227321238,0.17613636363636365
2016,12360,472,1.0,0.0,1494,615,87,0,13,110,44,119,0,0.9603825136612022,0.4
2016,12360,473,1.0,0.0,1649,724,69,1,6,103,24,185,4,0.9717444717444718,0.23300970873786409
2016,12360,474,1.0,0.0,1491,565,72,0,20,165,45,105,0,0.9661654135338346,0.2727272727272727
2016,12360,475,3.0,0.0,878,356,48,0,6,93,31,48,0,0.9625585023400937,0.3333333333333333
2016,12360,478,3.0,0.0,846,337,66,1,1,126,52,42,0,0.9471577261809447,0.4126984126984127
2016,12360,479,3.0,0.0,1022,494,89,1,17,130,42,104,0,0.9445482866043614,0.3230769230769231
2016,12360,480,3.0,0.0,794,340,91,0,25,216,32,40,0,0.9257142857142857,0.14814814814814814
2016,12360,482,1.0,0.0,1293,455,82,0,30,144,48,63,0,0.9551912568306011,0.3333333333333333
2016,12360,483,1.0,0.0,1325,590,60,0,10,104,67,104,1,0.9696202531645569,0.6442307692307693
2016,12360,484,3.0,0.0,1003,432,72,0,25,136,51,58,0,0.9522229595222296,0.375
2016,12360,485,1.0,0.0,1183,404,79,1,38,132,37,81,0,0.9525810324129652,0.2803030303030303
2016,12360,486,3.0,0.0,619,245,57,0,8,176,14,55,0,0.9381107491856677,0.07954545454545454
2016,12360,487,2.0,0.0,1135,390,64,0,13,76,33,77,0,0.9597230962869729,0.4342105263157895
2016,12360,488,1.0,0.0,1333,502,90,1,15,172,34,117,0,0.9532467532467532,0.19767441860465115
2016,12360,490,1.0,0.0,1603,650,56,0,11,87,42,172,0,0.9757470766565612,0.4827586206896552
2016,12360,491,3.0,0.0,1085,407,58,1,12,54,18,74,0,0.9625806451612903,0.3333333333333333
2016,12360,492,3.0,0.0,1150,469,81,0,16,78,25,76,0,0.9523529411764706,0.32051282051282054
2016,12360,493,1.0,0.0,1397,537,71,0,8,89,38,89,0,0.9645885286783042,0.42696629213483145
2016,12360,496,3.0,0.0,1005,432,94,1,8,152,33,75,0,0.9386022207707381,0.21710526315789475
2016,12360,498,1.0,0.0,1444,503,80,0,13,120,57,102,0,0.9605328071040947,0.475
2016,12360,499,2.0,0.0,1190,533,75,0,3,70,31,115,0,0.9582869855394883,0.44285714285714284
2016,12360,500,1.0,0.0,1556,594,48,0,12,147,56,127,3,0.978161965423112,0.38095238095238093
2016,12360,502,1.0,0.0,1207,442,53,0,14,164,21,86,0,0.9688601645123385,0.12804878048780488
2016,12360,503,1.0,0.0,1417,612,73,0,6,122,45,137,0,0.9652711703139867,0.36885245901639346
2016,12360,505,1.0,0.0,1418,516,69,0,7,130,55,112,0,0.9655516724912631,0.4230769230769231
2016,12360,507,2.0,0.0,1360,526,87,0,10,116,40,76,0,0.9559047136340598,0.3448275862068966
2016,12360,508,1.0,0.0,1410,652,81,0,11,140,36,184,0,0.9622025198320112,0.2571428571428571
2016,12360,509,1.0,0.0,1404,585,67,1,23,196,51,80,0,0.9674124513618677,0.2602040816326531
2016,12360,510,2.0,0.0,1174,454,78,1,2,64,23,90,0,0.9542790152403282,0.359375
2016,12360,511,3.0,0.0,705,269,58,0,15,154,24,35,0,0.9437984496124031,0.15584415584415584
2016,12360,513,1.0,0.0,1450,571,47,0,9,118,33,126,0,0.9772727272727273,0.2796610169491525
2016,12360,514,1.0,0.0,1167,443,76,0,9,106,32,106,0,0.9549228944246738,0.3018867924528302
2016,12360,516,3.0,0.0,1105,480,65,1,18,40,24,99,0,0.9606060606060606,0.6
2016,12360,517,3.0,0.0,963,365,68,1,11,62,23,60,0,0.9512893982808023,0.3709677419354839
2016,12360,518,1.0,0.0,1763,747,65,0,17,94,42,136,0,0.974757281553398,0.44680851063829785
2016,12360,519,1.0,0.0,1139,509,61,0,2,51,20,108,0,0.9643066120538326,0.39215686274509803
2016,12360,520,3.0,0.0,1062,426,80,0,12,106,33,65,0,0.9489795918367347,0.3113207547169811
2016,12360,521,1.0,0.0,1750,745,57,2,22,78,35,203,0,0.9776645768025078,0.44871794871794873
2016,12360,522,1.0,0.0,1490,626,50,2,28,124,45,140,0,0.976915974145891,0.3629032258064516
2016,12360,523,1.0,0.0,1481,629,59,2,8,79,32,144,0,0.9727985246657446,0.4050632911392405
2016,12360,525,3.0,0.0,907,378,99,1,8,134,30,77,0,0.9284682080924855,0.22388059701492538
2016,12360,526,3.0,0.0,795,343,64,1,10,123,50,45,0,0.9467554076539102,0.4065040650406504
2016,12360,527,1.0,0.0,1555,542,75,0,8,76,31,121,0,0.9654696132596685,0.40789473684210525
2016,12360,528,1.0,0.0,1440,579,59,0,2,50,41,102,0,0.9716073147256978,0.82
2016,12360,529,1.0,0.0,1472,613,55,0,23,54,22,126,0,0.9742990654205608,0.4074074074074074
2016,12360,530,3.0,0.0,1172,510,74,1,10,70,44,105,0,0.9578587699316629,0.6285714285714286
2016,12360,531,3.0,0.0,1149,432,73,0,7,130,27,55,0,0.9558645707376058,0.2076923076923077
2016,12360,532,3.0,0.0,1038,474,65,0,8,100,54,72,0,0.9587824984147115,0.54
2016,12360,533,2.0,0.0,1407,609,56,0,9,82,88,86,0,0.972972972972973,1.0731707317073171
2016,12360,534,1.0,0.0,1377,556,79,1,13,118,53,105,0,0.9607355864811133,0.4491525423728814
2016,12360,536,1.0,0.0,1276,499,52,2,23,142,29,112,0,0.9715380405035577,0.20422535211267606
2016,12360,537,2.0,0.0,1263,449,89,1,13,126,20,105,0,0.9505830094392005,0.15873015873015872
2016,12360,538,3.0,0.0,1174,478,82,1,16,98,19,93,0,0.9527104959630911,0.19387755102040816
2016,12360,539,1.0,0.0,1349,557,85,1,5,135,37,111,0,0.957307885484681,0.2740740740740741
2016,12360,540,1.0,0.0,1035,402,49,0,11,76,34,73,0,0.9670255720053835,0.4473684210526316
2016,12360,541,1.0,0.0,1431,560,47,0,9,64,42,107,0,0.9769381746810598,0.65625
2016,12360,542,2.0,0.0,1341,578,82,1,6,129,53,121,0,0.9590204897551224,0.4108527131782946
2016,12360,543,2.0,0.0,1250,513,99,2,16,132,34,98,0,0.9468313641245972,0.25757575757575757
2016,12360,545,1.0,0.0,1312,463,72,0,8,94,45,93,0,0.961017866811045,0.4787234042553192
2016,12360,547,3.0,0.0,823,342,61,0,10,128,21,74,0,0.9502446982055465,0.1640625
2016,12360,548,3.0,0.0,1032,429,67,3,13,116,45,85,0,0.956151832460733,0.3879310344827586
2016,12360,549,3.0,0.0,1001,449,89,0,19,60,30,84,0,0.9421702404158544,0.5
2016,12360,551,1.0,0.0,1351,494,74,2,8,114,38,95,0,0.9614382490880667,0.3333333333333333
2016,12360,553,1.0,0.0,994,352,94,6,20,235,34,49,2,0.9347222222222222,0.14468085106382977
2016,12360,554,1.0,0.0,1102,466,52,0,9,131,42,110,0,0.9679012345679012,0.32061068702290074
2016,12360,555,3.0,0.0,824,315,89,1,16,166,28,50,0,0.9275244299674267,0.1686746987951807
2016,12360,557,3.0,0.0,1032,390,76,0,13,92,33,51,0,0.9492656875834445,0.358695652173913
2016,12360,559,1.0,0.0,1418,593,73,0,18,106,51,101,0,0.9649712092130518,0.4811320754716981
2016,12360,560,2.0,0.0,1209,535,99,0,20,188,71,102,0,0.9462832338578405,0.3776595744680851
2016,12360,561,2.0,0.0,1405,508,73,0,18,124,28,98,0,0.9632426988922457,0.22580645161290322
2016,12360,562,1.0,0.0,1308,511,57,0,16,121,21,101,0,0.9696162046908315,0.17355371900826447
2016,12360,563,1.0,0.0,1498,610,79,2,15,148,49,87,0,0.9638774577046182,0.3310810810810811
2016,12360,564,3.0,0.0,1247,551,74,1,3,96,56,101,0,0.9604700854700855,0.5833333333333334
2016,12360,565,3.0,0.0,1194,489,68,0,9,74,37,86,0,0.9611650485436893,0.5
2016,12360,567,3.0,0.0,873,433,46,2,9,24,25,100,0,0.9659763313609467,1.0416666666666667
2016,12360,568,2.0,0.0,1106,457,70,2,7,74,30,89,0,0.9571341090018372,0.40540540540540543
2016,12360,570,3.0,0.0,1028,417,84,1,11,112,32,66,0,0.9450621321124918,0.2857142857142857
2016,12360,571,3.0,0.0,908,363,72,1,4,138,36,71,0,0.9463886820551005,0.2608695652173913
2016,12360,572,1.0,0.0,1509,567,73,1,17,96,40,101,0,0.9660307119590508,0.4166666666666667
2016,12360,573,3.0,0.0,1170,435,73,0,6,100,29,82,0,0.9564958283671037,0.29
2016,12360,574,1.0,0.0,1659,673,68,2,5,106,46,139,0,0.9716666666666667,0.4339622641509434
2016,12360,575,1.0,0.0,1194,468,49,1,5,110,34,90,0,0.9713617767387492,0.3090909090909091
2016,12360,576,1.0,0.0,1266,510,91,0,17,164,48,112,0,0.9512587038028923,0.2926829268292683
2016,12360,577,3.0,0.0,876,405,79,0,9,82,46,57,0,0.9419117647058823,0.5609756097560976
2016,12360,578,3.0,0.0,1050,433,71,1,7,46,24,89,0,0.9543114543114544,0.5217391304347826
2016,12360,580,3.0,0.0,986,417,65,1,13,134,25,69,0,0.9557220708446866,0.1865671641791045
2016,12360,581,3.0,0.0,1038,499,83,1,7,84,29,101,0,0.9487654320987654,0.34523809523809523
2016,12360,582,3.0,0.0,1045,414,100,0,17,132,18,67,0,0.935856318152662,0.13636363636363635
2016,12360,583,3.0,0.0,853,317,56,0,13,71,29,43,0,0.9543230016313213,0.4084507042253521
2016,12360,584,2.0,0.0,1288,473,68,0,7,86,36,94,0,0.9628212137780208,0.4186046511627907
2016,12360,585,3.0,0.0,1200,446,63,3,9,64,32,109,0,0.9631363370392042,0.5
2016,12360,587,1.0,0.0,1406,488,58,2,4,85,26,113,0,0.9702868852459017,0.3058823529411765
2016,12360,588,3.0,0.0,984,405,54,0,4,56,30,90,0,0.9625779625779626,0.5357142857142857
2016,12360,589,3.0,0.0,999,416,56,1,9,104,42,94,0,0.9619306594153637,0.40384615384615385
2016,12360,590,1.0,0.0,1420,597,66,0,6,85,73,139,0,0.9683149303888622,0.8588235294117647
2016,12360,591,2.0,0.0,1144,464,53,1,16,78,27,84,0,0.9680915111378687,0.34615384615384615
2016,12360,593,2.0,0.0,1118,466,75,0,10,102,58,95,0,0.9547920433996383,0.5686274509803921
2016,12360,596,1.0,0.0,1267,533,57,3,11,88,33,104,0,0.9693053311793215,0.375
2016,12360,601,3.0,0.0,1361,591,78,1,6,74,44,123,0,0.961576354679803,0.5945945945945946
2016,12360,603,1.0,0.0,1444,517,57,1,8,108,39,102,0,0.9717542120911794,0.3611111111111111
2016,12360,605,3.0,0.0,969,386,58,1,13,60,28,79,0,0.9589525831564049,0.4666666666666667
2016,12360,606,1.0,0.0,1433,598,54,0,7,85,39,106,0,0.9741007194244604,0.4588235294117647
2016,12360,607,3.0,0.0,934,406,61,1,14,138,27,67,0,0.9564596716630978,0.1956521739130435
2016,12360,608,2.0,0.0,1308,477,94,1,5,110,30,104,0,0.9499733901011176,0.2727272727272727
2016,12360,609,1.0,0.0,1482,582,80,1,14,99,19,155,0,0.9626865671641791,0.1919191919191919
2016,12360,610,1.0,0.0,1563,625,73,0,4,60,50,160,0,0.9677134011499336,0.8333333333333334
2016,12360,611,3.0,0.0,814,374,65,0,8,138,28,93,0,0.9481245011971269,0.2028985507246377
2016,12360,612,3.0,0.0,1042,425,71,0,11,88,11,92,0,0.9538361508452535,0.125
2016,12360,614,3.0,0.0,923,395,62,0,8,78,10,82,0,0.9550724637681159,0.1282051282051282
2016,12360,615,3.0,0.0,840,366,76,1,19,86,24,47,0,0.9407176287051482,0.27906976744186046
2016,12360,617,1.0,0.0,997,526,82,1,11,220,60,64,0,0.9489096573208723,0.2727272727272727
2016,12360,618,3.0,0.0,1042,386,48,0,5,52,34,110,0,0.967479674796748,0.6538461538461539
2016,12360,621,3.0,0.0,1132,478,82,1,13,80,38,107,0,0.9515366430260047,0.475
2016,12360,622,3.0,0.0,1006,414,59,0,4,82,38,100,0,0.9601081812035159,0.4634146341463415
2016,12360,623,3.0,0.0,1074,374,70,0,10,72,20,62,0,0.9538866930171278,0.2777777777777778
2016,12360,624,1.0,0.0,1705,706,75,3,9,58,63,113,0,0.9698310539018503,1.0862068965517242
2016,12360,625,1.0,0.0,1624,645,76,0,10,118,43,143,0,0.967590618336887,0.3644067796610169
2016,12360,626,1.0,0.0,1415,646,84,3,6,64,57,117,0,0.9608391608391609,0.890625
2016,12360,627,1.0,0.0,1480,589,56,1,12,106,56,103,0,0.9736470588235294,0.5283018867924528
2016,12360,628,2.0,0.0,1244,511,76,0,7,121,16,92,0,0.9584926269797924,0.1322314049586777
2016,12360,629,1.0,0.0,1352,590,51,0,7,67,57,136,0,0.9744104365278474,0.8507462686567164
2016,12360,630,1.0,0.0,1454,608,65,0,6,108,61,145,0,0.9694405265632347,0.5648148148148148
2016,12360,631,1.0,0.0,1368,533,87,0,7,93,36,137,0,0.9562374245472837,0.3870967741935484
2016,12360,632,1.0,0.0,790,362,84,1,15,128,42,55,0,0.9320388349514563,0.328125
2016,12360,633,3.0,0.0,885,338,49,0,7,108,22,46,0,0.9614779874213837,0.2037037037037037
2016,12360,635,1.0,0.0,1558,584,74,3,11,152,28,85,0,0.9666064981949458,0.18421052631578946
2016,12360,637,3.0,0.0,1287,516,76,1,10,76,19,114,0,0.9595529536987759,0.25
2016,12360,638,2.0,0.0,1146,438,55,2,15,122,39,105,0,0.9664429530201343,0.319672131147541
2016,12360,639,1.0,0.0,1436,584,99,0,8,136,47,118,0,0.9532798489853704,0.34558823529411764
2016,12360,641,3.0,0.0,977,438,76,0,10,141,33,105,4,0.9490274983232729,0.23404255319148937
2016,12360,642,3.0,0.0,923,393,82,0,13,142,25,93,0,0.9413447782546495,0.176056338028169
2016,12360,643,2.0,0.0,1041,401,97,0,11,142,34,94,0,0.9369720597790773,0.23943661971830985
2016,12360,645,2.0,0.0,1235,516,72,0,9,124,27,112,0,0.9605046626439934,0.21774193548387097
2016,12360,646,1.0,0.0,1711,612,50,2,2,79,50,118,0,0.978929624947324,0.6329113924050633
2016,12360,648,1.0,0.0,1722,523,50,0,7,94,37,112,0,0.9782135076252724,0.39361702127659576
2016,12360,649,1.0,0.0,1463,554,65,0,8,162,42,112,0,0.9687800192122958,0.25925925925925924
2016,12360,651,1.0,0.0,1524,553,68,2,24,108,43,103,0,0.9682983682983684,0.39814814814814814
2016,12360,652,3.0,0.0,979,407,73,1,7,134,25,77,0,0.9499657299520219,0.1865671641791045
2016,12360,654,1.0,0.0,1600,572,81,2,9,85,23,126,0,0.9640479360852197,0.27058823529411763
2016,12360,655,1.0,0.0,886,585,77,0,8,63,43,68,0,0.9502583979328165,0.6825396825396826
2016,12360,656,3.0,0.0,1038,424,75,1,22,130,22,75,0,0.9512036434612883,0.16923076923076924
2016,12360,657,1.0,0.0,1498,613,55,1,6,62,51,106,0,0.9746075715604802,0.8225806451612904
2016,12360,658,2.0,0.0,1099,409,72,0,19,114,37,55,0,0.9544303797468354,0.32456140350877194
2016,12360,659,1.0,0.0,1518,642,63,0,11,80,38,155,0,0.97165991902834,0.475
2016,12360,660,1.0,0.0,1233,401,47,0,10,234,40,105,0,0.9720404521118382,0.17094017094017094
2016,12360,661,2.0,0.0,1500,610,82,3,7,52,31,148,0,0.9625912408759124,0.5961538461538461
2016,12360,662,3.0,0.0,1130,474,56,1,7,114,27,137,0,0.9662650602409638,0.23684210526315788
2016,12360,664,1.0,0.0,1597,644,55,1,5,82,46,139,0,0.9760452961672473,0.5609756097560976
2016,12360,665,1.0,0.0,1112,438,97,1,18,188,45,92,0,0.9411050394656952,0.2393617021276596
2016,12360,669,1.0,0.0,1554,618,60,3,10,70,44,136,0,0.9731182795698925,0.6285714285714286
2016,12360,670,1.0,0.0,1539,676,61,0,11,76,40,129,0,0.9731985940246046,0.5263157894736842
2016,12360,671,1.0,0.0,1591,686,58,0,7,102,26,121,0,0.9751605995717345,0.2549019607843137
2016,12360,673,3.0,0.0,777,341,93,0,10,106,53,60,0,0.9232039636663915,0.5
2016,12360,674,1.0,0.0,1444,542,35,0,18,83,31,116,0,0.9826818406729342,0.37349397590361444
2016,12360,676,1.0,0.0,1415,578,89,4,13,136,49,100,0,0.957252641690682,0.3602941176470588
2016,12360,678,1.0,0.0,1584,603,88,0,7,101,50,142,0,0.9613186813186814,0.49504950495049505
2016,12360,679,3.0,0.0,1063,482,65,0,15,92,24,56,0,0.9596273291925466,0.2608695652173913
2016,12360,681,3.0,0.0,802,354,62,0,6,110,32,56,0,0.9490968801313628,0.2909090909090909
2016,12360,682,2.0,0.0,1163,487,80,0,13,164,39,50,0,0.953757225433526,0.23780487804878048
2016,12360,683,1.0,0.0,1350,520,37,0,12,74,42,110,0,0.9805977975878343,0.5675675675675675
2016,12360,684,3.0,0.0,1072,336,51,2,10,93,23,61,0,0.9650445510623715,0.24731182795698925
2016,12360,685,3.0,0.0,1168,443,88,0,14,128,26,81,0,0.948204826368452,0.203125
2016,12360,686,3.0,0.0,1014,442,89,1,10,124,39,85,0,0.9423948220064725,0.31451612903225806
2016,12360,689,2.0,0.0,1380,556,70,1,12,136,25,103,0,0.9651046859421735,0.18382352941176472
2016,12360,692,1.0,0.0,1467,479,67,2,26,102,47,83,0,0.9667163437655241,0.46078431372549017
2016,12360,694,1.0,0.0,1307,623,70,0,4,69,31,153,0,0.965,0.4492753623188406
2016,12360,695,1.0,0.0,1394,518,76,1,17,122,47,103,0,0.9617706237424547,0.38524590163934425
2016,12360,696,2.0,0.0,1311,518,73,1,7,134,47,89,0,0.9616193480546793,0.35074626865671643
2016,12360,697,1.0,0.0,1743,677,57,1,7,102,45,100,0,0.9769882922890594,0.4411764705882353
2016,12360,698,1.0,0.0,1759,701,65,1,9,82,42,163,0,0.9742574257425742,0.5121951219512195
2016,12360,699,1.0,0.0,1263,513,106,1,21,114,45,79,1,0.9436769394261424,0.39473684210526316
2016,12360,700,1.0,0.0,1783,844,71,1,9,174,57,227,0,0.9736842105263158,0.3275862068965517
2016,12360,702,1.0,0.0,1544,627,64,0,1,100,35,104,0,0.9713646532438479,0.35
2016,12360,703,1.0,0.0,1516,616,80,0,2,62,27,134,0,0.9638336347197106,0.43548387096774194
2016,12360,707,3.0,0.0,1022,458,81,0,8,72,31,110,0,0.9481101857783472,0.4305555555555556
2016,12360,712,3.0,0.0,1155,497,67,0,9,76,34,133,0,0.9610238510762071,0.4473684210526316
2016,12360,713,3.0,0.0,903,402,68,0,8,74,25,89,0,0.9504734158776402,0.33783783783783783
2016,12360,715,3.0,0.0,1335,553,56,0,8,90,44,97,0,0.9711934156378601,0.4888888888888889
2016,12360,716,1.0,0.0,1459,669,67,0,2,52,38,121,0,0.9694760820045558,0.7307692307692307
2016,12360,717,3.0,0.0,1087,425,59,3,11,84,18,94,0,0.962444302991725,0.21428571428571427
2016,12360,718,1.0,0.0,1671,699,64,1,10,37,57,142,0,0.9737058340180772,1.5405405405405406
2016,12360,720,2.0,0.0,919,376,106,0,23,178,16,44,0,0.9243397573162027,0.0898876404494382
2016,12360,721,1.0,0.0,1464,727,81,2,16,110,64,157,0,0.9643485915492958,0.5818181818181818
2016,12360,722,3.0,0.0,960,405,87,0,17,158,41,68,0,0.9400826446280992,0.25949367088607594
2016,12360,724,3.0,0.0,797,325,84,0,11,114,15,60,0,0.9303482587064676,0.13157894736842105
2016,12360,725,1.0,0.0,1182,463,84,1,4,127,30,95,0,0.951417004048583,0.23622047244094488
2016,12360,726,1.0,0.0,1519,605,71,1,11,55,58,107,0,0.9676537585421412,1.0545454545454545
2016,12360,727,3.0,0.0,982,415,60,1,18,94,17,42,0,0.9588194921070693,0.18085106382978725
2016,12360,728,2.0,0.0,1064,395,79,0,5,108,34,60,0,0.9486345903771132,0.3148148148148148
2016,12360,730,3.0,0.0,918,366,65,1,10,66,34,70,0,0.9518161601186064,0.5151515151515151
2016,12360,732,1.0,0.0,1439,625,70,0,16,118,42,147,0,0.9671977507029054,0.3559322033898305
2016,12360,733,3.0,0.0,830,319,89,1,8,198,35,55,0,0.9281098546042004,0.17676767676767677
2016,12360,734,2.0,0.0,1093,430,65,1,10,62,17,76,0,0.9590680100755667,0.27419354838709675
2016,12360,735,1.0,0.0,1515,641,102,0,7,82,51,134,0,0.9548272807794509,0.6219512195121951
2016,12360,736,1.0,0.0,1654,601,59,0,10,50,51,154,0,0.9745030250648228,1.02
2016,12360,737,3.0,0.0,892,378,60,0,3,78,39,53,0,0.9548872180451128,0.5
