season,season_id,school_id,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2017,12560,1000,193.0,157,26,10,0,0,10,12,3,0,0.9481865284974094,1.2
2017,12560,1001,1114.0,1006,89,19,0,13,69,18,28,0,0.9829443447037702,0.2608695652173913
2017,12560,1004,956.0,586,341,29,0,7,40,39,31,0,0.9696652719665272,0.975
2017,12560,1009,566.0,234,301,31,0,0,14,13,55,0,0.9452296819787986,0.9285714285714286
2017,12560,1010,366.0,187,152,27,1,1,39,10,14,0,0.9262295081967213,0.2564102564102564
2017,12560,1014,1074.0,675,370,29,0,0,32,8,88,2,0.972998137802607,0.25
2017,12560,1015,132.0,55,67,10,0,0,12,4,14,0,0.9242424242424242,0.3333333333333333
2017,12560,1023,140.0,110,27,3,0,0,29,4,1,0,0.9785714285714285,0.13793103448275862
2017,12560,1028,203.0,132,61,10,0,3,35,9,3,0,0.9507389162561576,0.2571428571428571
2017,12560,1036,6.0,15,16,3,0,0,2,1,0,0,0.9117647058823529,0.5
2017,12560,1044,753.0,439,270,44,0,1,51,10,67,0,0.9415670650730412,0.19607843137254902
2017,12560,1045,689.0,352,310,27,0,4,42,20,51,0,0.9608127721335269,0.47619047619047616
2017,12560,1050,99.0,42,50,7,0,0,22,4,10,0,0.9292929292929293,0.18181818181818182
2017,12560,1057,629.0,314,300,15,0,0,8,5,68,0,0.9761526232114467,0.625
2017,12560,1062,915.0,685,363,63,3,5,28,15,51,0,0.9432943294329433,0.5357142857142857
2017,12560,1068,524.0,453,62,9,0,4,43,4,20,0,0.982824427480916,0.09302325581395349
2017,12560,1071,932.0,666,240,26,0,7,58,24,43,0,0.9721030042918455,0.41379310344827586
2017,12560,1072,165.0,43,108,14,0,0,27,16,5,0,0.9151515151515152,0.5925925925925926
2017,12560,1079,324.0,297,23,4,0,0,15,7,26,0,0.9876543209876543,0.4666666666666667
2017,12560,1085,732.0,532,180,20,0,0,6,11,48,0,0.9726775956284153,1.8333333333333333
2017,12560,1092,255.0,249,240,22,0,0,17,14,19,0,0.9569471624266145,0.8235294117647058
2017,12560,1094,188.0,77,103,8,0,0,8,0,14,0,0.9574468085106383,0.0
2017,12560,1096,1131.0,665,413,53,0,0,11,6,107,2,0.9531388152077808,0.5454545454545454
2017,12560,1097,397.0,195,162,40,0,0,13,6,28,0,0.8992443324937027,0.46153846153846156
2017,12560,1098,1324.0,910,361,53,1,11,63,18,74,0,0.9599697885196374,0.2857142857142857
2017,12560,1099,288.0,247,36,5,0,5,57,4,7,0,0.9826388888888888,0.07017543859649122
2017,12560,1104,1029.0,794,215,20,0,5,32,13,82,0,0.9805636540330418,0.40625
2017,12560,1111,499.0,298,170,31,0,0,6,5,38,0,0.9378757515030061,0.8333333333333334
2017,12560,1112,346.0,272,338,28,2,6,23,12,33,0,0.9561128526645768,0.5217391304347826
2017,12560,1115,267.0,180,79,10,0,0,16,4,10,0,0.9628252788104089,0.25
2017,12560,1116,540.0,493,34,13,0,0,26,5,29,0,0.975925925925926,0.19230769230769232
2017,12560,1123,1069.0,752,276,41,0,0,19,10,41,0,0.961646398503274,0.5263157894736842
2017,12560,1124,74.0,21,53,14,0,0,26,7,6,0,0.8409090909090909,0.2692307692307692
2017,12560,1130,321.0,225,84,12,1,6,8,3,14,0,0.9626168224299065,0.375
2017,12560,1133,834.0,716,95,23,2,14,50,13,26,0,0.9724220623501199,0.26
2017,12560,1157,640.0,446,169,25,0,4,47,8,36,0,0.9609375,0.1702127659574468
2017,12560,1159,271.0,163,90,18,0,6,24,15,8,0,0.933579335793358,0.625
2017,12560,1162,163.0,44,107,12,0,0,16,13,8,0,0.9263803680981595,0.8125
2017,12560,1163,24.0,10,13,1,0,0,10,1,1,0,0.9583333333333334,0.1
2017,12560,1164,230.0,160,55,15,0,0,41,7,14,0,0.9347826086956522,0.17073170731707318
2017,12560,1167,594.0,306,251,37,0,0,9,2,26,0,0.9377104377104377,0.2222222222222222
2017,12560,1170,59.0,13,37,9,0,0,2,0,7,0,0.847457627118644,0.0
2017,12560,1176,799.0,635,140,24,1,8,48,17,13,0,0.9699624530663329,0.3541666666666667
2017,12560,1179,677.0,438,208,31,0,6,29,10,29,1,0.9542097488921714,0.3448275862068966
2017,12560,1192,480.0,289,137,54,0,3,61,12,7,0,0.8875,0.19672131147540983
2017,12560,1194,63.0,57,6,0,0,0,3,1,0,0,1.0,0.3333333333333333
2017,12560,1199,65.0,33,31,1,0,0,12,4,1,0,0.9846153846153847,0.3333333333333333
2017,12560,1203,865.0,684,154,27,1,10,52,9,43,0,0.96878612716763,0.17307692307692307
2017,12560,1226,1.0,1,0,0,0,0,0,0,0,0,1.0,
2017,12560,1238,763.0,482,233,48,1,3,11,6,56,0,0.9370904325032765,0.5454545454545454
2017,12560,1245,631.0,594,31,6,0,2,15,4,37,0,0.9904912836767037,0.26666666666666666
2017,12560,1254,172.0,96,62,14,0,0,4,1,1,0,0.9186046511627907,0.25
2017,12560,1257,364.0,156,189,19,0,2,11,9,26,0,0.9478021978021978,0.8181818181818182
2017,12560,1267,314.0,231,61,22,0,4,76,7,6,0,0.9299363057324841,0.09210526315789473
2017,12560,1274,595.0,393,171,31,0,0,19,8,45,0,0.9478991596638655,0.42105263157894735
2017,12560,1277,315.0,268,472,29,0,6,31,12,47,0,0.9622886866059818,0.3870967741935484
2017,12560,1289,366.0,301,43,22,1,5,59,14,5,0,0.9398907103825137,0.23728813559322035
2017,12560,1305,664.0,501,137,26,0,8,98,15,29,0,0.9608433734939759,0.15306122448979592
2017,12560,1314,218.0,145,61,12,0,0,15,5,9,0,0.944954128440367,0.3333333333333333
2017,12560,1315,407.0,243,130,34,0,0,34,21,34,0,0.9164619164619164,0.6176470588235294
2017,12560,1318,19.0,4,15,0,0,0,12,6,0,0,1.0,0.5
2017,12560,1320,352.0,214,122,16,0,0,0,0,26,0,0.9545454545454546,
2017,12560,1328,59.0,39,17,3,0,0,7,2,1,0,0.9491525423728814,0.2857142857142857
2017,12560,1332,582.0,440,120,22,0,6,81,26,16,0,0.9621993127147767,0.32098765432098764
2017,12560,1334,926.0,563,309,54,0,1,20,11,59,0,0.9416846652267818,0.55
2017,12560,1340,369.0,307,54,8,0,7,37,5,21,0,0.978319783197832,0.13513513513513514
2017,12560,1343,857.0,587,231,39,0,0,17,8,45,0,0.9544924154025671,0.47058823529411764
2017,12560,1346,197.0,48,129,20,0,0,0,0,17,0,0.8984771573604061,
2017,12560,1347,19.0,10,8,1,0,0,8,2,1,0,0.9473684210526315,0.25
2017,12560,1348,386.0,239,117,30,0,0,19,2,14,0,0.9222797927461139,0.10526315789473684
2017,12560,1355,811.0,563,200,48,1,0,69,13,43,0,0.9408138101109741,0.18840579710144928
2017,12560,1356,438.0,192,232,14,0,0,6,1,52,0,0.9680365296803652,0.16666666666666666
2017,12560,1371,513.0,311,185,17,0,2,30,19,38,0,0.9668615984405458,0.6333333333333333
2017,12560,1376,1008.0,904,90,14,0,17,29,16,41,0,0.9861111111111112,0.5517241379310345
2017,12560,1390,617.0,477,126,14,0,0,4,0,52,0,0.9773095623987034,0.0
2017,12560,1395,171.0,80,75,16,0,0,2,0,5,1,0.9064327485380117,0.0
2017,12560,1400,164.0,148,13,3,0,4,17,3,0,0,0.9817073170731707,0.17647058823529413
2017,12560,1403,252.0,217,28,7,0,0,12,1,3,0,0.9722222222222222,0.08333333333333333
2017,12560,1433,485.0,322,150,13,0,5,54,19,18,0,0.9731958762886598,0.35185185185185186
2017,12560,1434,174.0,92,65,17,0,0,4,8,6,0,0.9022988505747126,2.0
2017,12560,1438,15.0,98,117,10,0,7,15,0,0,0,0.9555555555555556,0.0
2017,12560,1439,460.0,380,66,14,0,17,59,15,2,0,0.9695652173913043,0.2542372881355932
2017,12560,1446,186.0,86,91,9,0,0,1,1,13,0,0.9516129032258065,1.0
2017,12560,1450,253.0,461,398,18,0,0,30,7,27,0,0.9794754846066135,0.23333333333333334
2017,12560,1451,305.0,283,329,37,0,3,44,7,24,0,0.9429892141756548,0.1590909090909091
2017,12560,1454,577.0,292,259,26,0,0,4,3,41,0,0.9549393414211439,0.75
2017,12560,1460,374.0,131,218,25,0,0,0,0,30,0,0.9331550802139037,
2017,12560,1461,128.0,147,151,8,0,1,71,13,8,0,0.9738562091503268,0.18309859154929578
2017,12560,1462,1028.0,725,250,53,2,5,39,16,54,0,0.9484435797665369,0.41025641025641024
2017,12560,1468,363.0,237,99,27,0,3,39,9,8,0,0.9256198347107438,0.23076923076923078
2017,12560,2678,746.0,535,180,31,1,17,76,14,47,0,0.9584450402144772,0.18421052631578946
2017,12560,2683,176.0,134,36,6,0,0,11,3,1,0,0.9659090909090909,0.2727272727272727
2017,12560,2694,1211.0,782,341,88,1,6,62,28,63,0,0.9273327828241124,0.45161290322580644
2017,12560,2696,128.0,149,303,26,1,6,44,12,20,0,0.9456066945606695,0.2727272727272727
2017,12560,2697,208.0,111,86,11,1,4,32,9,12,0,0.9471153846153846,0.28125
2017,12560,2711,246.0,105,131,10,0,0,1,3,18,0,0.959349593495935,3.0
2017,12560,2713,374.0,274,73,27,3,6,69,19,12,0,0.9278074866310161,0.2753623188405797
2017,12560,2720,295.0,115,161,19,0,0,1,0,35,0,0.9355932203389831,0.0
2017,12560,2741,192.0,123,60,9,0,2,48,12,8,0,0.953125,0.25
2017,12560,2743,859.0,573,238,48,3,10,126,44,28,0,0.9441210710128056,0.3492063492063492
2017,12560,2746,170.0,379,580,31,0,0,8,1,55,0,0.9686868686868687,0.125
2017,12560,2751,162.0,125,292,21,0,4,19,2,31,0,0.952054794520548,0.10526315789473684
2017,12560,2755,364.0,292,63,9,0,5,56,29,1,0,0.9752747252747253,0.5178571428571429
2017,12560,2758,612.0,473,112,27,0,0,31,14,23,0,0.9558823529411765,0.45161290322580644
2017,12560,2798,3.0,0,3,0,0,0,2,0,0,0,1.0,0.0
2017,12560,2814,432.0,319,94,19,0,0,4,3,9,0,0.9560185185185185,0.75
2017,12560,2915,120.0,109,6,5,0,1,9,1,1,0,0.9583333333333334,0.1111111111111111
2017,12560,8366,1502.0,1010,403,89,1,18,190,32,41,0,0.940745672436751,0.16842105263157894
2017,12560,8398,419.0,275,120,24,0,5,82,23,7,0,0.9427207637231504,0.2804878048780488
2017,12560,8404,12.0,4,8,0,0,0,6,0,0,0,1.0,0.0
2017,12560,8411,298.0,245,50,3,0,7,30,17,1,0,0.9899328859060402,0.5666666666666667
2017,12560,8486,238.0,173,47,18,0,19,41,9,10,0,0.9243697478991597,0.21951219512195122
2017,12560,8490,629.0,317,261,51,0,7,32,16,54,0,0.918918918918919,0.5
2017,12560,8530,157.0,442,620,25,0,0,10,6,52,0,0.9770009199632015,0.6
2017,12560,8567,248.0,204,43,15,0,4,23,3,11,0,0.9427480916030534,0.13043478260869565
2017,12560,8577,406.0,369,25,12,0,0,6,2,31,0,0.9704433497536946,0.3333333333333333
2017,12560,8597,356.0,193,135,28,0,0,16,9,12,0,0.9213483146067416,0.5625
2017,12560,8744,469.0,393,67,9,0,7,40,28,6,0,0.9808102345415778,0.7
2017,12560,8746,646.0,431,177,38,1,4,58,17,14,0,0.9411764705882353,0.29310344827586204
2017,12560,8875,12.0,9,3,0,0,2,0,1,0,0,1.0,
2017,12560,8911,654.0,543,88,23,0,7,120,18,10,0,0.9648318042813455,0.15
2017,12560,8956,1039.0,691,299,49,0,0,34,8,69,0,0.9528392685274302,0.23529411764705882
2017,12560,8965,509.0,315,153,41,0,1,34,12,18,0,0.9194499017681729,0.35294117647058826
2017,12560,9011,611.0,593,786,70,0,13,129,14,62,0,0.9516908212560387,0.10852713178294573
2017,12560,9012,449.0,267,167,15,0,0,25,15,32,0,0.9665924276169265,0.6
2017,12560,9013,350.0,247,86,17,0,0,14,3,35,0,0.9514285714285714,0.21428571428571427
2017,12560,9500,142.0,66,59,17,0,0,11,7,7,0,0.8802816901408451,0.6363636363636364
2017,12560,9630,1294.0,974,272,48,0,12,99,21,52,0,0.9629057187017002,0.21212121212121213
2017,12560,9680,324.0,203,102,19,0,1,27,9,25,0,0.941358024691358,0.3333333333333333
2017,12560,9754,1731.0,1195,471,65,0,17,98,31,105,0,0.9624494511842865,0.3163265306122449
2017,12560,10411,1191.0,804,342,45,2,8,86,54,49,0,0.9622166246851386,0.627906976744186
2017,12560,10870,224.0,192,30,2,0,8,41,6,6,0,0.9910714285714286,0.14634146341463414
2017,12560,11276,409.0,265,137,7,0,0,10,4,41,0,0.9828850855745721,0.4
2017,12560,11416,32.0,21,9,2,0,0,0,0,3,0,0.9375,
2017,12560,11538,205.0,142,46,17,0,0,19,5,6,0,0.9170731707317074,0.2631578947368421
2017,12560,11740,720.0,616,91,13,0,2,25,12,41,0,0.9819444444444444,0.48
2017,12560,11839,33.0,12,19,2,0,0,0,0,3,0,0.9393939393939394,
2017,12560,12399,255.0,61,170,28,0,0,33,9,23,0,0.8918918918918919,0.2727272727272727
2017,12560,12799,525.0,342,162,21,0,9,34,17,23,0,0.96,0.5
2017,12560,12810,509.0,386,108,15,0,0,9,4,38,0,0.9705304518664047,0.4444444444444444
2017,12560,12830,738.0,560,150,28,1,2,34,7,27,0,0.962059620596206,0.20588235294117646
2017,12560,12884,369.0,267,194,26,0,2,44,10,22,0,0.946611909650924,0.22727272727272727
2017,12560,13028,17.0,9,7,1,0,0,9,4,1,0,0.9411764705882353,0.4444444444444444
2017,12560,14927,666.0,376,264,26,0,0,1,1,49,0,0.960960960960961,1.0
2017,12560,15646,532.0,298,208,26,0,1,15,9,37,0,0.9511278195488722,0.6
2017,12560,16142,107.0,99,43,5,0,0,4,0,6,0,0.9659863945578231,0.0
2017,12560,17094,1210.0,889,280,41,0,8,114,32,63,0,0.9661157024793389,0.2807017543859649
2017,12560,19117,1335.0,926,322,87,0,12,202,15,57,0,0.9348314606741573,0.07425742574257425
2017,12560,19651,672.0,406,236,30,0,14,36,25,41,0,0.9553571428571429,0.6944444444444444
2017,12560,20220,196.0,86,89,21,0,0,13,3,9,0,0.8928571428571429,0.23076923076923078
2017,12560,21830,570.0,359,194,17,0,0,15,8,39,0,0.9701754385964912,0.5333333333333333
2017,12560,21852,272.0,138,110,24,4,7,59,7,4,0,0.9117647058823529,0.11864406779661017
2017,12560,22626,133.0,224,209,14,0,2,53,6,5,0,0.9686800894854586,0.11320754716981132
2017,12560,23008,12.0,21,32,1,0,0,4,1,0,0,0.9814814814814815,0.25
2017,12560,23121,395.0,856,785,14,0,12,88,23,33,0,0.9915407854984895,0.26136363636363635
2017,12560,23157,398.0,245,143,10,0,0,18,3,15,0,0.9748743718592965,0.16666666666666666
2017,12560,23260,239.0,421,497,17,0,0,9,4,31,0,0.9818181818181818,0.4444444444444444
2017,12560,23725,202.0,153,35,14,0,0,20,2,8,0,0.9306930693069307,0.1
2017,12560,24317,101.0,89,9,3,0,0,2,0,2,0,0.9702970297029703,0.0
2017,12560,24400,245.0,183,54,8,1,5,44,13,4,0,0.9673469387755103,0.29545454545454547
2017,12560,24639,204.0,184,16,4,0,3,11,3,0,0,0.9803921568627451,0.2727272727272727
2017,12560,25719,326.0,132,171,23,0,5,12,0,24,0,0.9294478527607362,0.0
2017,12560,26172,703.0,495,187,21,0,6,23,11,40,0,0.9701280227596017,0.4782608695652174
2017,12560,27892,131.0,106,32,5,0,0,5,2,2,0,0.965034965034965,0.4
2017,12560,28593,163.0,106,282,13,0,0,16,12,28,0,0.9675810473815462,0.75
2017,12560,28594,449.0,245,173,31,0,0,10,2,25,0,0.9309576837416481,0.2
2017,12560,28600,394.0,270,104,20,1,1,27,9,6,0,0.949238578680203,0.3333333333333333
2017,12560,28749,192.0,145,47,10,0,2,39,4,6,0,0.9504950495049505,0.10256410256410256
2017,12560,28755,535.0,452,73,10,0,8,36,11,20,0,0.9813084112149533,0.3055555555555556
2017,12560,30002,669.0,573,83,13,0,8,32,14,25,0,0.9805680119581465,0.4375
2017,12560,30013,233.0,106,117,10,0,1,20,10,14,0,0.9570815450643777,0.5
2017,12560,30024,911.0,573,303,35,0,10,49,25,49,0,0.9615806805708014,0.5102040816326531
2017,12560,30028,673.0,586,77,10,1,2,64,23,31,0,0.9851411589895989,0.359375
2017,12560,30029,24.0,13,8,3,0,0,12,1,0,0,0.875,0.08333333333333333
2017,12560,30031,412.0,237,150,25,0,16,56,5,23,0,0.9393203883495146,0.08928571428571429
2017,12560,30032,992.0,643,278,71,0,13,116,17,56,0,0.9284274193548387,0.14655172413793102
2017,12560,30035,511.0,292,173,46,0,0,17,5,28,0,0.9099804305283757,0.29411764705882354
2017,12560,30036,14.0,32,46,6,0,3,25,6,0,0,0.9285714285714286,0.24
2017,12560,30037,393.0,135,211,47,0,0,16,4,52,0,0.8804071246819338,0.25
2017,12560,30038,1139.0,795,281,63,0,8,50,16,43,0,0.9446883230904302,0.32
2017,12560,30039,621.0,342,227,52,1,7,61,10,29,0,0.9162640901771336,0.16393442622950818
2017,12560,30040,379.0,298,65,16,0,6,49,3,11,0,0.9577836411609498,0.061224489795918366
2017,12560,30042,333.0,182,128,23,0,0,18,4,16,0,0.9309309309309309,0.2222222222222222
2017,12560,30044,53.0,40,11,2,0,0,18,6,0,0,0.9622641509433962,0.3333333333333333
2017,12560,30045,95.0,77,14,4,0,0,2,0,4,0,0.9578947368421052,0.0
2017,12560,30047,1180.0,927,215,38,0,16,62,13,39,0,0.9677966101694915,0.20967741935483872
2017,12560,30050,578.0,264,263,51,0,0,27,21,31,0,0.9117647058823529,0.7777777777777778
2017,12560,30051,623.0,281,302,40,0,0,15,3,63,0,0.9357945425361156,0.2
2017,12560,30052,244.0,94,144,6,0,0,3,2,31,0,0.9754098360655737,0.6666666666666666
2017,12560,30054,341.0,1008,1385,36,1,4,63,35,86,0,0.9851790860436394,0.5555555555555556
2017,12560,30055,380.0,291,77,12,1,7,109,18,1,0,0.968421052631579,0.1651376146788991
2017,12560,30058,206.0,109,76,21,0,1,19,5,4,0,0.8980582524271845,0.2631578947368421
2017,12560,30063,526.0,470,46,10,0,8,32,8,20,0,0.9809885931558935,0.25
2017,12560,30064,183.0,331,279,19,0,7,54,8,16,0,0.9697933227344993,0.14814814814814814
2017,12560,30081,250.0,197,42,11,2,9,34,6,4,0,0.956,0.17647058823529413
2017,12560,30084,229.0,67,137,25,0,0,15,10,15,0,0.8908296943231441,0.6666666666666666
2017,12560,30085,208.0,80,115,17,0,0,13,5,15,0,0.9198113207547169,0.38461538461538464
2017,12560,30088,296.0,232,51,13,0,0,20,8,9,0,0.956081081081081,0.4
2017,12560,30090,908.0,682,191,35,1,12,33,13,58,0,0.961453744493392,0.3939393939393939
2017,12560,30092,650.0,582,60,8,0,3,28,10,50,0,0.9876923076923076,0.35714285714285715
2017,12560,30093,1832.0,1247,528,57,0,9,86,39,89,0,0.9688864628820961,0.45348837209302323
2017,12560,30094,141.0,205,109,11,0,0,21,5,4,0,0.9661538461538461,0.23809523809523808
2017,12560,30095,343.0,180,147,16,0,0,4,0,20,0,0.9533527696793003,0.0
2017,12560,30105,1346.0,985,325,36,0,8,35,26,85,0,0.9732540861812778,0.7428571428571429
2017,12560,30111,781.0,607,178,38,0,6,36,16,66,2,0.9538274605103281,0.4444444444444444
2017,12560,30114,688.0,594,68,26,0,10,47,22,22,0,0.9622093023255814,0.46808510638297873
2017,12560,30119,167.0,133,26,8,0,0,5,2,2,0,0.9520958083832335,0.4
2017,12560,30120,193.0,62,117,14,0,0,4,4,13,0,0.927461139896373,1.0
2017,12560,30123,125.0,100,17,8,0,0,11,5,1,0,0.936,0.45454545454545453
2017,12560,30124,529.0,384,127,18,1,9,66,20,28,0,0.9659735349716446,0.30303030303030304
2017,12560,30126,217.0,72,131,14,0,0,16,4,21,0,0.9354838709677419,0.25
2017,12560,30128,131.0,95,33,3,0,0,14,2,0,0,0.9770992366412213,0.14285714285714285
2017,12560,30135,13.0,5,8,0,0,0,3,1,0,0,1.0,0.3333333333333333
2017,12560,30136,793.0,526,236,31,0,0,40,15,55,0,0.9609079445145019,0.375
2017,12560,30138,1349.0,959,335,55,0,2,136,36,56,0,0.9592290585618977,0.2647058823529412
2017,12560,30146,1093.0,638,414,41,1,3,27,28,60,0,0.9624885635864593,1.037037037037037
2017,12560,30147,455.0,280,165,10,0,0,15,10,27,0,0.978021978021978,0.6666666666666666
2017,12560,30149,42.0,28,11,3,0,0,7,5,0,0,0.9285714285714286,0.7142857142857143
2017,12560,30151,742.0,533,165,44,0,1,21,8,55,0,0.9407008086253369,0.38095238095238093
2017,12560,30152,2.0,0,2,0,0,0,3,0,0,0,1.0,0.0
2017,12560,30153,100.0,40,51,9,0,0,13,8,9,0,0.91,0.6153846153846154
2017,12560,30154,113.0,35,66,12,0,1,14,2,6,0,0.8938053097345132,0.14285714285714285
2017,12560,30160,29.0,12,13,4,0,0,9,3,2,0,0.8620689655172413,0.3333333333333333
2017,12560,30164,688.0,467,181,40,0,0,24,21,43,0,0.9418604651162791,0.875
2017,12560,30165,83.0,51,28,4,0,1,38,5,2,0,0.9518072289156626,0.13157894736842105
2017,12560,30171,405.0,270,112,23,0,8,52,11,12,0,0.9432098765432099,0.21153846153846154
2017,12560,30175,418.0,190,200,28,0,5,52,15,23,0,0.9330143540669856,0.28846153846153844
2017,12560,30177,11.0,3,8,0,0,0,2,0,1,0,1.0,0.0
2017,12560,30178,81.0,58,19,4,0,6,23,5,2,0,0.9506172839506173,0.21739130434782608
2017,12560,30179,647.0,533,93,21,0,2,24,14,26,0,0.9675425038639877,0.5833333333333334
2017,12560,30180,660.0,600,47,13,0,0,8,5,37,0,0.9803030303030303,0.625
2017,12560,30181,580.0,396,160,24,0,11,70,27,9,0,0.9586206896551724,0.38571428571428573
2017,12560,30191,550.0,439,96,15,0,0,34,8,20,0,0.9727272727272728,0.23529411764705882
2017,12560,30192,29.0,5,24,0,0,0,34,10,0,0,1.0,0.29411764705882354
2017,12560,30193,1615.0,1209,640,68,0,66,80,39,118,0,0.96452790818988,0.4875
2017,12560,30197,536.0,366,141,29,1,11,41,33,16,0,0.9458955223880597,0.8048780487804879
2017,12560,30198,610.0,482,103,25,0,0,40,9,28,0,0.9590163934426229,0.225
2017,12560,30199,1091.0,752,297,42,1,5,41,22,53,0,0.9615032080659945,0.5365853658536586
2017,12560,30202,1366.0,980,334,52,0,8,31,26,89,0,0.9619326500732065,0.8387096774193549
2017,12560,30219,873.0,599,213,61,0,22,120,20,20,0,0.9301260022909508,0.16666666666666666
