season,season_id,school_id,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2020,15204,799,306.0,213,81,12,0,2,38,8,15,0,0.9607843137254902,0.21052631578947367
2020,15204,800,198.0,141,51,6,0,1,8,0,15,0,0.9696969696969697,0.0
2020,15204,802,126.0,81,40,5,0,0,30,6,9,0,0.9603174603174603,0.2
2020,15204,803,129.0,78,47,4,0,0,10,4,9,0,0.9689922480620154,0.4
2020,15204,804,174.0,126,37,11,0,2,28,1,5,0,0.9367816091954023,0.03571428571428571
2020,15204,805,109.0,72,27,10,0,0,12,4,3,0,0.908256880733945,0.3333333333333333
2020,15204,806,352.0,246,89,17,0,2,18,18,10,0,0.9517045454545454,1.0
2020,15204,807,277.0,201,61,15,1,5,12,2,19,0,0.9458483754512635,0.16666666666666666
2020,15204,808,295.0,204,75,16,0,1,22,14,12,0,0.9457627118644067,0.6363636363636364
2020,15204,809,83.0,54,24,5,0,2,0,4,6,0,0.9397590361445783,
2020,15204,810,557.0,393,144,20,0,5,28,4,32,0,0.9640933572710951,0.14285714285714285
2020,15204,812,542.0,380,143,19,0,2,16,15,32,0,0.9649446494464945,0.9375
2020,15204,813,362.0,255,99,8,0,3,42,2,24,0,0.9779005524861878,0.047619047619047616
2020,15204,814,24.0,18,3,3,0,0,16,0,0,0,0.875,0.0
2020,15204,815,367.0,249,100,18,0,3,18,7,10,0,0.9509536784741145,0.3888888888888889
2020,15204,817,511.0,371,122,18,0,2,26,8,20,0,0.9647749510763209,0.3076923076923077
2020,15204,934,372.0,266,82,24,0,2,56,12,8,0,0.9354838709677419,0.21428571428571427
2020,15204,938,404.0,282,106,16,0,4,29,10,28,0,0.9603960396039604,0.3448275862068966
2020,15204,939,336.0,241,85,10,0,5,14,6,16,0,0.9702380952380952,0.42857142857142855
2020,15204,947,736.0,533,168,35,0,12,58,15,11,0,0.9524456521739131,0.25862068965517243
2020,15204,953,331.0,216,100,15,0,0,24,8,20,0,0.9546827794561934,0.3333333333333333
2020,15204,958,256.0,167,61,28,0,0,58,4,14,0,0.890625,0.06896551724137931
2020,15204,962,121.0,78,33,10,0,3,12,6,15,0,0.9173553719008265,0.5
2020,15204,966,448.0,303,127,18,0,6,46,12,26,0,0.9598214285714286,0.2608695652173913
2020,15204,973,661.0,456,175,30,0,5,70,6,38,0,0.9546142208774584,0.08571428571428572
2020,15204,984,356.0,249,88,19,0,3,24,14,23,0,0.9466292134831461,0.5833333333333334
2020,15204,985,414.0,285,103,26,0,3,30,8,21,0,0.9371980676328503,0.26666666666666666
2020,15204,987,347.0,234,90,23,0,0,36,2,17,0,0.9337175792507204,0.05555555555555555
2020,15204,995,207.0,138,59,10,0,4,22,4,1,0,0.9516908212560387,0.18181818181818182
2020,15204,996,689.0,487,164,38,0,10,76,30,14,0,0.9448476052249637,0.39473684210526316
2020,15204,1000,910.0,633,242,35,1,11,30,18,40,0,0.9615384615384616,0.6
2020,15204,1001,775.0,561,191,23,1,1,12,10,41,0,0.9703225806451613,0.8333333333333334
2020,15204,1004,590.0,425,150,15,0,3,22,14,19,0,0.9745762711864406,0.6363636363636364
2020,15204,1009,712.0,534,161,17,0,4,34,22,23,0,0.976123595505618,0.6470588235294118
2020,15204,1010,619.0,436,154,29,0,8,52,12,28,0,0.9531502423263328,0.23076923076923078
2020,15204,1013,481.0,342,127,12,0,2,28,10,21,0,0.975051975051975,0.35714285714285715
2020,15204,1014,541.0,381,147,13,2,5,16,3,34,0,0.9759704251386322,0.1875
2020,15204,1015,718.0,475,197,46,0,7,42,14,28,0,0.935933147632312,0.3333333333333333
2020,15204,1023,767.0,555,177,35,1,12,94,34,30,0,0.954367666232073,0.3617021276595745
2020,15204,1028,372.0,271,93,8,0,3,24,16,13,0,0.978494623655914,0.6666666666666666
2020,15204,1036,155.0,105,42,8,0,2,6,2,16,0,0.9483870967741935,0.3333333333333333
2020,15204,1044,547.0,378,138,31,110,7,180,107,102,111,0.943327239488117,0.5944444444444444
2020,15204,1045,577.0,426,130,21,0,9,28,10,44,0,0.9636048526863085,0.35714285714285715
2020,15204,1050,298.0,211,71,16,0,1,25,11,10,0,0.9463087248322147,0.44
2020,15204,1057,709.0,510,171,28,0,11,32,10,43,0,0.9605077574047954,0.3125
2020,15204,1062,628.0,423,180,25,1,9,42,12,31,0,0.9601910828025477,0.2857142857142857
2020,15204,1064,372.0,258,98,16,0,7,46,9,8,0,0.956989247311828,0.1956521739130435
2020,15204,1066,162.0,107,46,9,0,0,30,6,3,0,0.9444444444444444,0.2
2020,15204,1068,585.0,422,142,21,0,4,30,14,21,0,0.9641025641025641,0.4666666666666667
2020,15204,1071,735.0,497,214,24,0,3,32,10,45,0,0.9673469387755103,0.3125
2020,15204,1072,864.0,620,203,41,0,9,86,16,53,0,0.9525462962962963,0.18604651162790697
2020,15204,1076,559.0,390,145,24,0,9,42,10,23,0,0.9570661896243292,0.23809523809523808
2020,15204,1079,384.0,265,98,21,0,2,36,10,14,0,0.9453125,0.2777777777777778
2020,15204,1085,794.0,555,201,38,0,8,44,18,41,0,0.9521410579345088,0.4090909090909091
2020,15204,1092,594.0,414,153,27,0,4,34,2,32,0,0.9545454545454546,0.058823529411764705
2020,15204,1094,548.0,404,128,16,2,12,14,10,16,0,0.9708029197080292,0.7142857142857143
2020,15204,1096,583.0,408,157,18,0,5,28,10,36,0,0.9691252144082333,0.35714285714285715
2020,15204,1097,747.0,524,205,18,0,7,44,16,32,0,0.9759036144578314,0.36363636363636365
2020,15204,1098,557.0,399,138,20,0,6,54,12,27,0,0.9640933572710951,0.2222222222222222
2020,15204,1104,731.0,510,199,22,0,1,22,14,50,0,0.9699042407660738,0.6363636363636364
2020,15204,1111,530.0,354,148,28,0,9,48,14,27,0,0.9471698113207547,0.2916666666666667
2020,15204,1112,550.0,384,132,34,0,3,48,9,27,0,0.9381818181818182,0.1875
2020,15204,1115,522.0,355,140,27,0,5,44,14,23,0,0.9482758620689655,0.3181818181818182
2020,15204,1116,825.0,591,212,22,0,8,64,17,27,0,0.9733333333333334,0.265625
2020,15204,1123,711.0,540,146,25,0,6,48,12,9,0,0.9648382559774965,0.25
2020,15204,1124,657.0,465,165,27,0,10,56,24,25,0,0.958904109589041,0.42857142857142855
2020,15204,1130,539.0,387,131,21,0,5,30,14,28,0,0.961038961038961,0.4666666666666667
2020,15204,1133,319.0,216,84,19,0,5,20,2,17,0,0.9404388714733543,0.1
2020,15204,1157,710.0,489,189,32,0,8,52,7,43,0,0.9549295774647887,0.1346153846153846
2020,15204,1159,117.0,78,31,8,0,6,2,0,10,0,0.9316239316239316,0.0
2020,15204,1162,682.0,456,199,27,0,4,24,13,57,0,0.9604105571847508,0.5416666666666666
2020,15204,1163,220.0,153,61,6,0,8,22,6,9,0,0.9727272727272728,0.2727272727272727
2020,15204,1164,254.0,188,49,17,0,1,14,16,6,0,0.9330708661417323,1.1428571428571428
2020,15204,1167,759.0,545,177,37,1,7,60,15,34,0,0.9512516469038208,0.25
2020,15204,1170,869.0,622,207,40,1,5,58,21,27,0,0.953970080552359,0.3620689655172414
2020,15204,1174,806.0,579,186,41,0,5,124,16,23,0,0.9491315136476427,0.12903225806451613
2020,15204,1176,839.0,565,241,33,0,16,54,30,39,0,0.9606674612634089,0.5555555555555556
2020,15204,1179,547.0,371,140,36,3,5,36,8,15,0,0.9341864716636198,0.2222222222222222
2020,15204,1192,270.0,177,77,16,0,2,16,7,7,0,0.9407407407407408,0.4375
2020,15204,1196,256.0,186,59,11,0,0,12,12,15,0,0.95703125,1.0
2020,15204,1199,804.0,571,191,42,0,11,106,18,26,0,0.9477611940298507,0.16981132075471697
2020,15204,1203,520.0,363,125,32,0,4,50,7,22,0,0.9384615384615385,0.14
2020,15204,1226,128.0,93,29,6,0,2,12,0,5,0,0.953125,0.0
2020,15204,1238,771.0,536,199,36,0,3,66,16,30,0,0.953307392996109,0.24242424242424243
2020,15204,1245,845.0,598,221,26,0,12,28,20,47,0,0.9692307692307692,0.7142857142857143
2020,15204,1254,367.0,254,87,26,1,2,28,10,17,0,0.9291553133514986,0.35714285714285715
2020,15204,1257,835.0,606,207,22,0,6,40,9,50,0,0.9736526946107784,0.225
2020,15204,1266,440.0,309,117,14,0,2,36,20,13,0,0.9681818181818181,0.5555555555555556
2020,15204,1267,284.0,204,61,19,0,2,46,4,11,0,0.9330985915492958,0.08695652173913043
2020,15204,1274,557.0,398,136,23,1,4,12,6,22,0,0.9587073608617595,0.5
2020,15204,1289,715.0,506,173,36,0,14,56,7,24,0,0.9496503496503497,0.125
2020,15204,1297,465.0,322,131,12,0,4,20,7,34,0,0.9741935483870968,0.35
2020,15204,1314,805.0,570,210,25,0,8,30,35,39,0,0.968944099378882,1.1666666666666667
2020,15204,1315,276.0,210,55,11,0,5,28,8,5,0,0.9601449275362319,0.2857142857142857
2020,15204,1318,436.0,303,107,26,0,17,52,14,25,0,0.9403669724770642,0.2692307692307692
2020,15204,1320,597.0,414,146,37,0,6,58,14,29,0,0.9380234505862647,0.2413793103448276
2020,15204,1328,595.0,409,167,19,0,6,64,17,50,0,0.9680672268907563,0.265625
2020,15204,1332,435.0,320,102,13,0,1,18,5,13,0,0.9701149425287356,0.2777777777777778
2020,15204,1334,731.0,521,175,35,0,4,20,12,56,0,0.9521203830369357,0.6
2020,15204,1340,107.0,74,29,4,0,1,6,2,3,0,0.9626168224299065,0.3333333333333333
2020,15204,1343,576.0,415,137,24,0,3,38,3,33,0,0.9583333333333334,0.07894736842105263
2020,15204,1346,719.0,523,161,35,0,6,85,3,36,0,0.9513212795549374,0.03529411764705882
2020,15204,1347,404.0,288,101,15,0,8,22,12,26,0,0.9628712871287128,0.5454545454545454
2020,15204,1348,463.0,336,113,14,0,4,32,8,15,0,0.9697624190064795,0.25
2020,15204,1356,567.0,399,138,30,0,7,28,18,16,0,0.9470899470899471,0.6428571428571429
2020,15204,1371,801.0,559,213,29,0,3,50,16,45,0,0.9637952559300874,0.32
2020,15204,1390,610.0,429,124,57,0,6,74,11,17,0,0.9065573770491804,0.14864864864864866
2020,15204,1395,737.0,552,157,28,1,14,26,30,28,0,0.9620081411126187,1.1538461538461537
2020,15204,1400,476.0,332,124,20,0,1,34,9,28,0,0.957983193277311,0.2647058823529412
2020,15204,1403,394.0,287,94,13,0,5,32,7,18,0,0.9670050761421319,0.21875
2020,15204,1434,284.0,201,64,19,0,2,46,11,12,0,0.9330985915492958,0.2391304347826087
2020,15204,1438,434.0,292,116,26,0,3,53,10,14,0,0.9400921658986175,0.18867924528301888
2020,15204,1439,521.0,363,136,22,0,11,36,5,22,0,0.9577735124760077,0.1388888888888889
2020,15204,1446,387.0,284,85,18,0,4,44,4,15,0,0.9534883720930233,0.09090909090909091
2020,15204,1450,397.0,288,91,18,0,6,34,4,20,0,0.9546599496221663,0.11764705882352941
2020,15204,1451,212.0,135,57,20,0,2,30,8,6,0,0.9056603773584906,0.26666666666666666
2020,15204,1454,576.0,418,142,16,0,1,40,10,22,0,0.9722222222222222,0.25
2020,15204,1460,485.0,335,111,39,0,4,20,8,19,0,0.9195876288659793,0.4
2020,15204,1461,300.0,198,81,21,0,5,51,10,20,0,0.93,0.19607843137254902
2020,15204,1462,827.0,570,229,28,0,2,48,18,38,0,0.966142684401451,0.375
2020,15204,1468,208.0,150,50,8,0,1,26,3,6,0,0.9615384615384616,0.11538461538461539
2020,15204,2678,476.0,339,113,24,0,2,57,25,14,0,0.9495798319327731,0.43859649122807015
2020,15204,2683,865.0,635,191,39,0,8,94,25,32,0,0.9549132947976878,0.26595744680851063
2020,15204,2694,271.0,186,64,21,0,2,16,6,18,0,0.922509225092251,0.375
2020,15204,2696,657.0,465,163,29,1,8,62,10,51,0,0.9558599695585996,0.16129032258064516
2020,15204,2697,404.0,291,92,21,0,1,52,6,16,0,0.948019801980198,0.11538461538461539
2020,15204,2711,631.0,417,184,30,0,3,30,20,42,0,0.9524564183835182,0.6666666666666666
2020,15204,2713,542.0,373,139,30,0,6,22,11,22,0,0.9446494464944649,0.5
2020,15204,2720,541.0,401,121,19,1,2,30,16,36,0,0.9648798521256932,0.5333333333333333
2020,15204,2741,628.0,428,156,44,0,9,68,12,21,0,0.9299363057324841,0.17647058823529413
2020,15204,2743,593.0,426,155,12,0,3,28,11,28,0,0.9797639123102867,0.39285714285714285
2020,15204,2746,276.0,198,64,14,0,5,8,2,12,0,0.9492753623188406,0.25
2020,15204,2751,614.0,411,171,32,0,6,26,15,28,0,0.9478827361563518,0.5769230769230769
2020,15204,2755,628.0,447,155,26,0,11,56,30,13,0,0.9585987261146497,0.5357142857142857
2020,15204,2798,318.0,224,79,15,0,3,34,0,26,0,0.9528301886792453,0.0
2020,15204,2810,336.0,239,84,13,0,5,33,4,17,0,0.9613095238095238,0.12121212121212122
2020,15204,2814,780.0,555,192,33,0,11,50,21,35,0,0.9576923076923077,0.42
2020,15204,2915,643.0,450,172,21,0,3,14,4,31,0,0.9673405909797823,0.2857142857142857
2020,15204,8366,557.0,397,139,21,0,5,52,18,27,0,0.9622980251346499,0.34615384615384615
2020,15204,8398,337.0,229,82,26,1,5,10,4,20,0,0.9228486646884273,0.4
2020,15204,8404,375.0,264,101,10,1,0,20,7,25,0,0.9733333333333334,0.35
2020,15204,8411,713.0,511,175,27,0,10,50,15,30,0,0.9621318373071529,0.3
2020,15204,8486,187.0,127,48,12,0,1,28,0,3,0,0.9358288770053476,0.0
2020,15204,8490,555.0,396,138,21,0,3,24,20,27,0,0.9621621621621622,0.8333333333333334
2020,15204,8530,628.0,432,158,38,0,9,82,12,42,0,0.9394904458598726,0.14634146341463414
2020,15204,8567,357.0,243,89,25,0,2,40,6,19,0,0.9299719887955182,0.15
2020,15204,8577,390.0,263,101,26,1,5,38,18,13,0,0.9333333333333333,0.47368421052631576
2020,15204,8597,242.0,159,65,18,0,1,20,2,3,0,0.9256198347107438,0.1
2020,15204,8744,611.0,438,146,27,0,6,20,10,17,0,0.955810147299509,0.5
2020,15204,8746,455.0,333,100,22,0,12,66,26,16,0,0.9516483516483516,0.3939393939393939
2020,15204,8875,696.0,506,164,26,0,4,54,18,9,0,0.9626436781609196,0.3333333333333333
2020,15204,8911,250.0,168,69,13,0,5,32,2,9,0,0.948,0.0625
2020,15204,8956,437.0,319,94,24,0,12,88,8,9,0,0.9450800915331807,0.09090909090909091
2020,15204,8965,754.0,540,174,40,0,9,62,15,41,0,0.946949602122016,0.24193548387096775
2020,15204,8968,345.0,231,94,20,0,1,27,8,22,0,0.9420289855072463,0.2962962962962963
2020,15204,8981,340.0,234,89,17,0,3,18,5,4,0,0.95,0.2777777777777778
2020,15204,9011,832.0,585,218,29,0,5,68,34,27,0,0.9651442307692307,0.5
2020,15204,9012,691.0,511,163,17,0,6,18,15,36,0,0.975397973950796,0.8333333333333334
2020,15204,9013,790.0,546,211,33,0,6,64,15,28,0,0.9582278481012658,0.234375
2020,15204,9223,870.0,620,218,32,0,2,52,18,36,0,0.9632183908045977,0.34615384615384615
2020,15204,9630,498.0,342,122,34,0,9,80,6,14,0,0.9317269076305221,0.075
2020,15204,9680,809.0,597,179,33,0,3,54,13,25,0,0.9592088998763906,0.24074074074074073
2020,15204,9754,577.0,411,148,18,1,5,12,8,30,0,0.9688041594454073,0.6666666666666666
2020,15204,10411,653.0,486,140,27,0,9,38,12,26,0,0.9586523736600306,0.3157894736842105
2020,15204,10870,621.0,441,154,26,0,9,46,16,32,0,0.9581320450885669,0.34782608695652173
2020,15204,10972,341.0,233,85,23,0,4,42,12,4,0,0.9325513196480938,0.2857142857142857
2020,15204,11276,757.0,535,190,32,0,6,40,17,47,0,0.9577278731836195,0.425
2020,15204,11403,504.0,348,136,20,0,4,44,14,18,0,0.9603174603174603,0.3181818181818182
2020,15204,11416,634.0,465,148,21,0,2,28,15,41,0,0.9668769716088328,0.5357142857142857
2020,15204,11504,798.0,562,195,41,1,12,66,20,41,0,0.9486215538847118,0.30303030303030304
2020,15204,11538,564.0,401,127,36,0,17,66,7,14,0,0.9361702127659575,0.10606060606060606
2020,15204,11740,761.0,558,183,20,0,4,48,14,28,0,0.973718791064389,0.2916666666666667
2020,15204,11839,231.0,172,48,11,0,4,22,0,8,0,0.9523809523809523,0.0
2020,15204,12399,424.0,284,114,26,0,4,42,8,22,0,0.9386792452830188,0.19047619047619047
2020,15204,12799,407.0,288,107,12,0,2,50,2,20,0,0.9705159705159705,0.04
2020,15204,12810,752.0,517,209,26,0,10,56,9,33,0,0.9654255319148937,0.16071428571428573
2020,15204,12830,878.0,623,226,29,0,12,64,9,43,0,0.9669703872437357,0.140625
2020,15204,12884,362.0,237,106,19,1,2,42,4,18,0,0.9475138121546961,0.09523809523809523
2020,15204,13028,778.0,566,170,42,0,1,32,24,24,0,0.9460154241645244,0.75
2020,15204,14927,659.0,471,168,20,0,3,44,14,50,0,0.9696509863429439,0.3181818181818182
2020,15204,15646,660.0,467,163,30,0,9,40,23,18,0,0.9545454545454546,0.575
2020,15204,16142,431.0,308,111,12,0,2,28,8,22,0,0.9721577726218097,0.2857142857142857
2020,15204,17094,672.0,468,186,18,0,2,35,13,34,0,0.9732142857142857,0.37142857142857144
2020,15204,18422,305.0,213,64,28,0,9,46,4,8,0,0.9081967213114754,0.08695652173913043
2020,15204,19117,553.0,405,115,33,0,8,64,12,11,0,0.9403254972875226,0.1875
2020,15204,19651,597.0,426,143,28,0,6,26,19,40,0,0.9530988274706867,0.7307692307692307
2020,15204,20220,287.0,195,67,25,0,6,40,8,9,0,0.9128919860627178,0.2
2020,15204,20794,807.0,556,219,32,0,8,84,5,40,0,0.9603469640644362,0.05952380952380952
2020,15204,21323,314.0,226,76,12,0,2,19,7,20,0,0.9617834394904459,0.3684210526315789
2020,15204,21830,645.0,449,166,30,0,3,70,21,19,0,0.9534883720930233,0.3
2020,15204,21852,420.0,282,114,24,0,7,34,16,4,0,0.9428571428571428,0.47058823529411764
2020,15204,22235,598.0,407,161,30,3,1,76,12,33,0,0.9498327759197325,0.15789473684210525
2020,15204,22626,225.0,159,53,13,0,5,10,4,4,0,0.9422222222222222,0.4
2020,15204,23008,545.0,390,132,23,0,6,34,6,21,0,0.9577981651376147,0.17647058823529413
2020,15204,23121,540.0,393,124,23,0,6,26,6,21,0,0.9574074074074074,0.23076923076923078
2020,15204,23157,465.0,300,125,40,0,7,66,8,7,0,0.9139784946236559,0.12121212121212122
2020,15204,23260,498.0,360,116,22,0,8,24,26,9,0,0.9558232931726908,1.0833333333333333
2020,15204,23624,265.0,183,61,21,0,8,58,3,19,0,0.9207547169811321,0.05172413793103448
2020,15204,23725,200.0,141,46,13,0,1,44,0,12,0,0.935,0.0
2020,15204,24317,275.0,188,68,19,0,0,33,13,8,0,0.9309090909090909,0.3939393939393939
2020,15204,24400,590.0,418,158,14,0,3,32,15,22,0,0.976271186440678,0.46875
2020,15204,24639,829.0,565,234,30,0,6,59,33,46,0,0.9638118214716526,0.559322033898305
2020,15204,25719,260.0,180,60,20,0,3,28,10,11,0,0.9230769230769231,0.35714285714285715
2020,15204,26172,667.0,481,170,16,0,3,22,6,31,0,0.9760119940029985,0.2727272727272727
2020,15204,27892,168.0,111,47,10,0,1,16,2,8,0,0.9404761904761905,0.125
2020,15204,28593,587.0,411,155,21,0,4,36,7,17,0,0.9642248722316865,0.19444444444444445
2020,15204,28594,481.0,354,102,25,0,11,84,8,17,0,0.9480249480249481,0.09523809523809523
2020,15204,28600,583.0,439,127,17,0,8,36,14,26,0,0.9708404802744426,0.3888888888888889
2020,15204,28749,441.0,296,120,25,0,10,28,5,18,0,0.9433106575963719,0.17857142857142858
2020,15204,28755,634.0,441,166,27,0,1,28,6,25,0,0.9574132492113565,0.21428571428571427
2020,15204,30002,640.0,456,148,36,2,3,53,16,12,0,0.94375,0.3018867924528302
2020,15204,30013,817.0,561,230,26,0,8,36,9,45,0,0.9681762545899633,0.25
2020,15204,30024,697.0,488,182,27,0,3,72,14,37,0,0.9612625538020086,0.19444444444444445
2020,15204,30028,768.0,571,176,21,0,1,12,9,57,0,0.97265625,0.75
2020,15204,30029,371.0,245,102,24,0,2,38,17,16,0,0.9353099730458221,0.4473684210526316
2020,15204,30031,289.0,207,68,14,0,1,24,2,12,0,0.9515570934256056,0.08333333333333333
2020,15204,30032,283.0,195,57,31,0,17,72,2,7,0,0.8904593639575972,0.027777777777777776
2020,15204,30035,229.0,150,62,17,0,2,30,6,11,0,0.925764192139738,0.2
2020,15204,30036,238.0,147,80,11,0,0,8,13,7,0,0.9537815126050421,1.625
2020,15204,30037,376.0,267,98,11,1,4,24,2,15,0,0.9707446808510638,0.08333333333333333
2020,15204,30039,163.0,114,36,13,0,2,16,2,2,0,0.9202453987730062,0.125
2020,15204,30042,254.0,186,59,9,0,4,12,5,8,0,0.9645669291338582,0.4166666666666667
2020,15204,30044,315.0,213,83,19,0,0,22,3,23,0,0.9396825396825397,0.13636363636363635
2020,15204,30045,673.0,458,190,25,0,3,38,19,54,0,0.962852897473997,0.5
2020,15204,30047,218.0,147,53,18,0,2,12,6,3,0,0.9174311926605505,0.5
2020,15204,30050,501.0,351,122,28,0,4,18,19,18,0,0.9441117764471058,1.0555555555555556
2020,15204,30051,820.0,592,194,34,1,8,54,15,35,0,0.9585365853658536,0.2777777777777778
2020,15204,30052,728.0,504,201,23,1,3,30,18,44,0,0.9684065934065934,0.6
2020,15204,30055,803.0,553,217,33,0,6,24,16,55,0,0.958904109589041,0.6666666666666666
2020,15204,30058,691.0,479,185,27,1,9,52,10,34,0,0.9609261939218524,0.19230769230769232
2020,15204,30063,473.0,339,112,22,0,4,14,9,16,0,0.9534883720930233,0.6428571428571429
2020,15204,30064,256.0,177,63,16,0,2,22,4,0,0,0.9375,0.18181818181818182
2020,15204,30065,316.0,213,76,27,0,19,50,4,11,0,0.9145569620253164,0.08
2020,15204,30081,439.0,300,112,27,0,3,27,6,20,0,0.9384965831435079,0.2222222222222222
2020,15204,30083,417.0,270,132,15,0,11,78,17,22,0,0.9640287769784173,0.21794871794871795
2020,15204,30084,269.0,178,73,18,0,6,28,6,2,0,0.9330855018587361,0.21428571428571427
2020,15204,30088,695.0,508,159,28,1,4,38,22,38,0,0.9597122302158273,0.5789473684210527
2020,15204,30090,730.0,533,162,35,0,19,68,20,28,0,0.952054794520548,0.29411764705882354
2020,15204,30092,820.0,587,207,26,0,3,42,6,23,0,0.9682926829268292,0.14285714285714285
2020,15204,30093,687.0,485,175,27,0,2,50,6,21,0,0.9606986899563319,0.12
2020,15204,30094,653.0,446,170,37,0,25,92,23,42,0,0.9433384379785605,0.25
2020,15204,30095,546.0,370,147,29,0,5,29,5,25,0,0.9468864468864469,0.1724137931034483
2020,15204,30105,748.0,540,182,26,0,5,22,20,36,0,0.9652406417112299,0.9090909090909091
2020,15204,30111,546.0,359,159,28,0,3,36,14,46,0,0.9487179487179487,0.3888888888888889
2020,15204,30114,512.0,346,141,25,0,9,30,16,30,0,0.951171875,0.5333333333333333
2020,15204,30119,422.0,303,98,21,0,2,40,16,15,0,0.9502369668246445,0.4
2020,15204,30120,529.0,355,147,27,0,7,50,14,18,0,0.9489603024574669,0.28
2020,15204,30123,731.0,519,178,34,0,5,80,19,23,0,0.9534883720930233,0.2375
2020,15204,30124,443.0,308,119,16,1,16,44,4,38,0,0.963882618510158,0.09090909090909091
2020,15204,30125,471.0,327,122,22,0,5,40,8,17,0,0.9532908704883227,0.2
2020,15204,30126,356.0,255,85,16,0,6,20,9,13,0,0.9550561797752809,0.45
2020,15204,30128,426.0,300,113,13,0,6,38,6,35,0,0.9694835680751174,0.15789473684210525
2020,15204,30135,558.0,384,150,24,0,3,26,6,23,0,0.956989247311828,0.23076923076923078
2020,15204,30136,583.0,414,148,21,0,4,18,10,32,0,0.9639794168096055,0.5555555555555556
2020,15204,30137,417.0,293,108,16,0,1,20,12,25,0,0.9616306954436451,0.6
2020,15204,30138,492.0,359,112,21,0,3,62,8,18,0,0.9573170731707317,0.12903225806451613
2020,15204,30141,345.0,240,88,17,0,2,19,10,17,0,0.9507246376811594,0.5263157894736842
2020,15204,30146,684.0,485,167,32,0,9,28,8,24,0,0.9532163742690059,0.2857142857142857
2020,15204,30147,764.0,552,183,29,0,7,33,12,24,0,0.9620418848167539,0.36363636363636365
2020,15204,30149,620.0,437,169,14,0,3,24,15,22,0,0.9774193548387097,0.625
2020,15204,30151,674.0,462,184,28,1,2,28,13,31,0,0.9584569732937686,0.4642857142857143
2020,15204,30152,701.0,488,179,34,0,7,69,6,10,0,0.9514978601997147,0.08695652173913043
2020,15204,30153,754.0,524,190,40,0,5,51,17,28,0,0.946949602122016,0.3333333333333333
2020,15204,30154,620.0,454,146,20,1,6,32,19,32,0,0.967741935483871,0.59375
2020,15204,30160,361.0,234,103,24,0,9,36,6,15,0,0.9335180055401662,0.16666666666666666
2020,15204,30164,500.0,327,142,31,1,12,30,11,23,0,0.938,0.36666666666666664
2020,15204,30165,314.0,222,65,27,0,3,80,8,14,0,0.9140127388535032,0.1
2020,15204,30170,625.0,419,173,33,3,7,72,18,20,0,0.9472,0.25
2020,15204,30172,222.0,145,67,10,0,0,6,6,14,0,0.954954954954955,1.0
2020,15204,30177,876.0,581,259,36,0,4,72,23,59,0,0.958904109589041,0.3194444444444444
2020,15204,30178,797.0,583,201,13,0,6,58,20,44,0,0.9836888331242158,0.3448275862068966
2020,15204,30179,755.0,530,183,42,1,8,65,23,25,0,0.9443708609271523,0.35384615384615387
2020,15204,30180,677.0,470,189,18,0,4,32,19,37,0,0.9734121122599705,0.59375
2020,15204,30181,645.0,437,171,37,0,7,54,14,42,0,0.9426356589147287,0.25925925925925924
2020,15204,30190,314.0,221,80,13,0,2,48,5,12,0,0.9585987261146497,0.10416666666666667
2020,15204,30192,731.0,525,171,35,0,17,86,24,27,0,0.9521203830369357,0.27906976744186046
2020,15204,30193,727.0,527,159,41,0,3,49,24,15,0,0.9436038514442916,0.4897959183673469
2020,15204,30197,549.0,393,130,26,0,9,32,22,10,0,0.9526411657559198,0.6875
2020,15204,30198,803.0,557,213,33,0,8,74,18,37,0,0.958904109589041,0.24324324324324326
2020,15204,30199,905.0,625,255,25,0,3,50,21,67,0,0.9723756906077348,0.42
2020,15204,30202,733.0,526,176,31,0,4,40,10,22,0,0.9577080491132333,0.25
2020,15204,30219,331.0,215,92,24,0,10,60,10,15,0,0.9274924471299094,0.16666666666666666
2020,15204,30220,467.0,353,97,17,0,2,12,5,28,0,0.9635974304068522,0.4166666666666667
2020,15204,30221,504.0,357,136,11,0,1,26,9,27,0,0.9781746031746031,0.34615384615384615
2020,15204,30222,299.0,213,75,11,1,3,22,10,24,0,0.9632107023411371,0.45454545454545453
