R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,OPP DP,GDP,division,score
1,5,3,0,0,3,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,neutral,16580,620,St. Thomas (MN),9,True,8,20,-12,loss,4526142,299,2805902.0,2024,0.0,0.0,1.0,
0,6,2,1,0,3,0,0,0,0,0,0,2,,0,0,0,0,02/23/2024,away,16580,32,Little Rock,12,True,4,5,-1,loss,4526536,299,2805902.0,2024,0.0,0.0,1.0,
1,5,3,0,0,3,0,2,0,0,0,0,2,,0,0,2,0,02/24/2024,away,16580,32,Little Rock,9,True,14,5,9,win,4526830,299,2805902.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,1,1,0,1,0,1,,0,0,0,0,02/25/2024,away,16580,32,Little Rock,9,True,5,10,-5,loss,4527238,299,2805902.0,2024,0.0,0.0,1.0,
1,4,2,0,0,5,1,3,0,0,0,0,0,,0,0,0,0,02/16/2024,home,16580,817,Youngstown St.,9,True,20,2,18,win,4525684,670,2964324.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/18/2024,home,16580,817,Youngstown St.,9,True,11,1,10,win,4526214,670,2964324.0,2024,0.0,0.0,1.0,
1,4,1,1,0,2,0,0,0,0,0,0,2,,0,0,0,0,02/20/2024,away,16580,698,TCU,9,True,5,6,-1,loss,4526389,670,2964324.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/24/2024,neutral,16580,334,Kentucky,9,True,5,11,-6,loss,4526939,670,2964324.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,0,0,1,0,0,2,,0,0,0,0,02/16/2024,neutral,16580,193,Duke,9,True,3,6,-3,loss,4492094,306,2822403.0,2024,0.0,0.0,1.0,
1,5,1,0,0,4,1,2,0,0,0,0,2,,0,0,0,0,02/17/2024,away,16580,149,Coastal Carolina,9,True,7,2,5,win,4492095,306,2822403.0,2024,0.0,0.0,1.0,
1,2,1,0,0,4,1,2,1,0,0,0,1,,0,0,0,0,02/18/2024,neutral,16580,248,George Mason,9,True,9,3,6,win,4492096,306,2822403.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,neutral,16580,416,Michigan St.,9,True,10,4,6,win,4780658,635,2960142.0,2024,0.0,0.0,1.0,
1,3,0,0,0,0,0,1,1,0,0,0,1,,0,0,0,0,02/18/2024,neutral,16580,410,Merrimack,9,True,11,4,7,win,4526134,635,2960142.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,away,16580,175,Dayton,9,True,2,4,-2,loss,4525538,30136,2651962.0,2024,0.0,0.0,2.0,
0,4,0,0,0,0,0,0,0,1,0,0,1,,0,0,0,0,02/18/2024,away,16580,175,Dayton,9,True,3,6,-3,loss,4525814,30136,2651962.0,2024,0.0,0.0,2.0,
0,4,2,0,0,2,0,1,0,0,0,0,0,,0,0,0,0,02/18/2024,away,16580,175,Dayton,9,True,6,5,1,win,4545053,30136,2651962.0,2024,1.0,0.0,2.0,
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/21/2024,home,16580,609,Saint Louis,9,True,2,10,-8,loss,5246900,30136,2651962.0,2024,0.0,0.0,2.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/21/2024,away,16580,746,Virginia,9,True,0,8,-8,loss,5246613,523,2492991.0,2024,0.0,0.0,1.0,
0,1,1,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,02/17/2024,away,16580,541,Pepperdine,9,True,9,4,5,win,4526001,732,2492749.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/18/2024,away,16580,30135,California Baptist,9,True,7,1,6,win,4526281,732,2492749.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/23/2024,away,16580,112,UC San Diego,11,True,4,3,1,win,4526763,732,2492749.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,neutral,16580,301,Illinois,9,True,1,3,-2,loss,4492208,5,2673269.0,2024,0.0,0.0,1.0,
1,1,1,0,0,4,1,1,0,0,0,0,0,,0,0,0,0,02/16/2024,neutral,16580,301,Illinois,11,True,5,4,1,win,4492207,5,2673269.0,2024,0.0,0.0,1.0,
1,5,3,1,1,6,0,2,1,0,0,0,0,,0,0,1,0,02/17/2024,away,16580,236,Fordham,9,True,14,7,7,win,4526012,5,2673269.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/18/2024,away,16580,749,Wake Forest,9,True,3,14,-11,loss,4526022,5,2673269.0,2024,1.0,1.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/23/2024,away,16580,141,The Citadel,9,True,2,9,-7,loss,4526468,5,2673269.0,2024,0.0,0.0,1.0,
0,5,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,neutral,16580,193,Duke,9,True,3,6,-3,loss,4492094,306,2822371.0,2024,0.0,0.0,1.0,
0,5,2,0,0,2,0,1,0,0,0,0,2,,0,0,0,0,02/17/2024,away,16580,149,Coastal Carolina,9,True,7,2,5,win,4492095,306,2822371.0,2024,0.0,0.0,1.0,
0,4,2,0,0,2,0,1,1,0,0,0,1,,0,0,0,0,02/18/2024,neutral,16580,248,George Mason,9,True,9,3,6,win,4492096,306,2822371.0,2024,0.0,0.0,1.0,
2,4,3,0,0,3,0,1,1,0,0,0,0,,0,0,0,1,02/20/2024,home,16580,414,Miami (OH),9,True,12,6,6,win,4492097,306,2822371.0,2024,0.0,0.0,1.0,
2,3,3,1,0,4,0,0,2,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,51,Baylor,9,True,8,4,4,win,4492098,306,2822371.0,2024,0.0,0.0,1.0,
3,3,1,0,0,4,1,1,2,0,0,0,2,,0,0,0,0,02/24/2024,away,16580,51,Baylor,9,True,6,1,5,win,4492099,306,2822371.0,2024,0.0,0.0,1.0,
3,5,3,0,0,9,2,4,0,0,0,0,0,,0,0,0,0,02/25/2024,away,16580,51,Baylor,9,True,15,5,10,win,4492100,306,2822371.0,2024,0.0,0.0,1.0,
3,4,2,0,0,5,1,1,1,0,0,0,0,,0,0,0,0,02/16/2024,away,16580,30095,Utah Tech,9,True,12,6,6,win,4525669,754,2811793.0,2024,0.0,0.0,1.0,
0,4,3,0,0,3,0,2,0,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,30095,Utah Tech,9,True,4,7,-3,loss,4542796,754,2811793.0,2024,0.0,0.0,1.0,
1,5,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/23/2024,neutral,16580,334,Kentucky,9,True,6,4,2,win,4526599,754,2811793.0,2024,1.0,1.0,1.0,
0,3,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,neutral,16580,439,Monmouth,9,True,3,2,1,win,4525668,725,2827221.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,neutral,16580,539,Penn St.,9,True,3,4,-1,loss,4491802,725,2827221.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,2,0,0,0,0,1,,0,0,0,0,02/18/2024,neutral,16580,539,Penn St.,9,True,4,12,-8,loss,4491857,725,2827221.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,1,1,0,0,0,0,,0,0,1,0,02/18/2024,neutral,16580,439,Monmouth,9,True,10,1,9,win,4526152,725,2827221.0,2024,0.0,0.0,1.0,
1,5,2,1,0,3,0,1,0,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,236,Fordham,9,True,7,9,-2,loss,4526625,725,2827221.0,2024,1.0,1.0,1.0,
1,3,1,0,0,1,0,2,1,0,1,0,0,,0,0,0,0,02/16/2024,home,16580,596,St. Bonaventure,9,True,14,2,12,win,4525467,141,2328918.0,2024,0.0,0.0,1.0,
2,2,0,0,0,0,0,1,2,0,1,0,0,,0,0,0,0,02/17/2024,home,16580,596,St. Bonaventure,9,True,10,22,-12,loss,4525708,141,2328918.0,2024,0.0,0.0,1.0,
1,3,1,0,0,1,0,1,2,0,0,0,1,,0,0,0,0,02/18/2024,home,16580,596,St. Bonaventure,9,True,8,4,4,win,4526025,141,2328918.0,2024,0.0,0.0,1.0,
3,2,1,1,0,2,0,2,2,0,0,0,0,,0,0,0,0,02/20/2024,away,16580,48,Charleston So.,9,True,15,4,11,win,4526376,141,2328918.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,2,1,1,0,0,1,,1,1,0,0,02/23/2024,home,16580,5,Akron,9,True,9,2,7,win,4526468,141,2328918.0,2024,0.0,0.0,1.0,
1,5,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,02/18/2024,home,16580,572,Rhode Island,11,True,3,4,-1,loss,5246077,536,2661645.0,2024,0.0,0.0,1.0,
2,3,1,0,0,1,0,1,2,0,0,0,1,,0,0,0,0,02/18/2024,home,16580,572,Rhode Island,9,True,13,3,10,win,4526176,536,2661645.0,2024,0.0,0.0,1.0,
2,3,2,1,0,6,1,6,1,0,1,0,0,,0,0,0,0,02/19/2024,home,16580,572,Rhode Island,9,True,15,1,14,win,4526286,536,2661645.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,1,1,0,0,0,1,,0,0,0,0,02/23/2024,home,16580,797,Milwaukee,9,True,2,0,2,win,4526758,536,2661645.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,home,16580,204,Eastern Mich.,9,True,4,3,1,win,4525663,14927,2802937.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/17/2024,home,16580,204,Eastern Mich.,9,True,3,2,1,win,5246115,14927,2802937.0,2024,0.0,0.0,1.0,
1,2,1,1,0,2,0,1,0,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,204,Eastern Mich.,8,True,6,16,-10,loss,4525959,14927,2802937.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,2,1,0,0,0,1,,0,0,0,0,02/18/2024,home,16580,204,Eastern Mich.,9,True,9,7,2,win,4542959,14927,2802937.0,2024,0.0,0.0,1.0,
0,5,3,0,0,3,0,0,0,0,0,0,0,,1,0,0,0,02/20/2024,away,16580,487,North Ala.,9,True,6,2,4,win,4526325,14927,2802937.0,2024,0.0,0.0,1.0,
0,4,1,1,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/23/2024,away,16580,648,South Carolina,9,True,1,8,-7,loss,4526487,14927,2802937.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,514,Oakland,9,True,11,8,3,win,4526236,610,2482572.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/23/2024,away,16580,32,Little Rock,12,True,4,5,-1,loss,4526536,299,2795908.0,2024,0.0,0.0,1.0,
1,4,1,0,0,4,1,2,0,0,0,0,1,,0,0,0,0,02/16/2024,neutral,16580,661,Southern Ind.,9,True,4,2,2,win,4525576,346,2965006.0,2024,0.0,0.0,1.0,
0,5,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,646,South Alabama,9,True,1,7,-6,loss,4525720,346,2965006.0,2024,0.0,0.0,1.0,
1,4,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/18/2024,neutral,16580,487,North Ala.,9,True,9,1,8,win,4526140,346,2965006.0,2024,0.0,0.0,1.0,
1,5,2,0,0,5,1,1,0,0,0,0,1,,0,0,0,0,02/20/2024,away,16580,51,Baylor,9,True,5,11,-6,loss,4526373,346,2965006.0,2024,0.0,0.0,1.0,
1,4,1,0,0,1,0,1,2,0,0,0,1,,0,0,0,0,02/23/2024,neutral,16580,302,UIC,10,True,8,7,1,win,4526601,346,2965006.0,2024,0.0,0.0,1.0,
0,5,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,02/17/2024,home,16580,26172,A&M-Corpus Christi,9,True,17,10,7,win,4525861,676,2809862.0,2024,0.0,0.0,1.0,
1,3,1,0,0,4,1,1,1,0,0,0,1,,0,0,0,0,02/18/2024,home,16580,129,Central Mich.,9,True,6,5,1,win,4526256,676,2809862.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,1,0,0,0,0,2,,0,0,0,0,02/20/2024,home,16580,129,Central Mich.,9,True,3,11,-8,loss,4526399,676,2809862.0,2024,0.0,0.0,1.0,
1,5,1,0,0,1,0,0,0,0,0,0,4,,0,0,0,0,02/21/2024,home,16580,129,Central Mich.,11,True,10,11,-1,loss,4526443,676,2809862.0,2024,0.0,0.0,1.0,
1,2,1,0,0,1,0,1,1,0,0,0,0,,1,0,0,0,02/25/2024,neutral,16580,287,Houston Christian,9,True,9,19,-10,loss,4527463,676,2809862.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,1,0,0,0,3,,0,0,0,0,02/16/2024,neutral,16580,312,Iowa,9,True,2,5,-3,loss,4492942,635,2305646.0,2024,0.0,0.0,1.0,
1,6,2,0,0,2,0,1,0,0,0,0,3,,0,0,0,0,02/17/2024,neutral,16580,416,Michigan St.,9,True,10,4,6,win,4780658,635,2305646.0,2024,0.0,0.0,1.0,
1,5,2,1,0,3,0,2,0,0,0,0,1,,0,0,0,0,02/18/2024,neutral,16580,410,Merrimack,9,True,11,4,7,win,4526134,635,2305646.0,2024,0.0,0.0,1.0,
3,5,4,2,0,9,1,3,0,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,254,Georgia St.,9,True,14,5,9,win,4526484,635,2305646.0,2024,0.0,0.0,1.0,
0,2,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,away,16580,175,Dayton,9,True,2,4,-2,loss,4525538,30136,2956355.0,2024,0.0,0.0,2.0,
0,2,0,0,0,0,0,1,0,2,1,0,0,,0,0,1,0,02/18/2024,away,16580,175,Dayton,9,True,3,6,-3,loss,4525814,30136,2956355.0,2024,0.0,0.0,2.0,
0,4,0,0,0,0,0,0,1,0,0,0,3,,0,0,0,0,02/18/2024,away,16580,175,Dayton,9,True,6,5,1,win,4545053,30136,2956355.0,2024,0.0,0.0,2.0,
1,3,1,0,0,1,0,1,0,0,0,0,1,,0,0,0,0,02/21/2024,home,16580,609,Saint Louis,9,True,2,10,-8,loss,5246900,30136,2956355.0,2024,0.0,0.0,2.0,
1,4,2,2,0,4,0,0,0,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,2,Abilene Christian,9,True,3,4,-1,loss,4526755,540,2656016.0,2024,0.0,0.0,1.0,
1,5,2,1,0,3,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,away,16580,692,Tennessee Tech,9,True,11,3,8,win,4525550,52,2818748.0,2024,0.0,0.0,1.0,
1,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,692,Tennessee Tech,9,True,1,5,-4,loss,4525775,52,2818748.0,2024,0.0,0.0,1.0,
0,3,1,1,0,2,0,1,0,0,0,0,1,,0,0,0,0,02/18/2024,away,16580,692,Tennessee Tech,9,True,1,8,-7,loss,4526110,52,2818748.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/20/2024,away,16580,219,Evansville,9,True,6,16,-10,loss,4526364,52,2818748.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,456,UNC Asheville,9,True,3,20,-17,loss,4526682,52,2818748.0,2024,0.0,0.0,1.0,
2,3,2,1,0,3,0,1,2,0,0,0,0,,0,0,0,0,02/17/2024,home,16580,748,Wagner,9,True,16,5,11,win,4525883,457,2305861.0,2024,0.0,0.0,1.0,
3,5,3,1,0,4,0,3,1,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,748,Wagner,9,True,20,6,14,win,4526220,457,2305861.0,2024,0.0,0.0,1.0,
2,4,1,0,0,1,0,0,1,0,0,0,1,,0,0,1,0,02/20/2024,home,16580,1068,Elon,9,True,8,7,1,win,4526374,457,2305861.0,2024,1.0,0.0,1.0,
0,3,2,1,0,3,0,1,0,0,0,0,1,,0,0,0,0,02/23/2024,home,16580,196,East Carolina,9,True,2,1,1,win,4526702,457,2305861.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/24/2024,neutral,16580,196,East Carolina,9,True,4,7,-3,loss,4526927,457,2305861.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,366,Louisiana Tech,12,True,2,3,-1,loss,4525908,502,2972591.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/18/2024,away,16580,366,Louisiana Tech,9,True,0,8,-8,loss,4526233,502,2972591.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,1395,Tarleton St.,9,True,4,14,-10,loss,4526533,502,2972591.0,2024,0.0,0.0,1.0,
1,3,2,1,0,3,0,0,0,0,0,0,1,,0,0,0,0,02/24/2024,away,16580,1395,Tarleton St.,9,True,4,8,-4,loss,4526893,502,2972591.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,away,16580,670,Texas St.,9,True,2,20,-18,loss,4525684,817,2659331.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,2,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,670,Texas St.,9,True,1,6,-5,loss,4525997,817,2659331.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/18/2024,away,16580,670,Texas St.,9,True,1,11,-10,loss,4526214,817,2659331.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,away,16580,769,Western Caro.,9,True,5,8,-3,loss,4525555,310,2950056.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,769,Western Caro.,9,True,3,16,-13,loss,4525779,310,2950056.0,2024,0.0,0.0,1.0,
1,2,1,0,0,1,0,0,0,0,0,1,0,,0,0,0,0,02/18/2024,away,16580,769,Western Caro.,9,True,4,8,-4,loss,4526117,310,2950056.0,2024,0.0,0.0,1.0,
2,3,0,0,0,0,0,0,1,1,0,0,3,,0,0,1,0,02/23/2024,away,16580,363,Longwood,9,True,8,15,-7,loss,4526708,310,2950056.0,2024,0.0,0.0,1.0,
1,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/24/2024,away,16580,363,Longwood,9,True,5,9,-4,loss,4527105,310,2950056.0,2024,0.0,0.0,1.0,
0,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/25/2024,away,16580,363,Longwood,9,True,8,15,-7,loss,4527422,310,2950056.0,2024,0.0,0.0,1.0,
1,3,1,0,0,4,1,1,0,1,0,0,1,,0,0,0,0,02/16/2024,home,16580,331,Kent St.,9,True,7,2,5,win,4525650,460,2658991.0,2024,0.0,0.0,1.0,
1,4,2,0,0,5,1,1,0,0,0,0,1,,0,0,0,0,02/17/2024,home,16580,331,Kent St.,9,True,2,8,-6,loss,4526009,460,2658991.0,2024,0.0,0.0,1.0,
1,2,0,0,0,0,0,0,1,1,0,0,2,,0,0,0,0,02/18/2024,home,16580,331,Kent St.,9,True,8,3,5,win,4526208,460,2658991.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,1,0,0,02/20/2024,away,16580,149,Coastal Carolina,9,True,2,7,-5,loss,4526298,460,2658991.0,2024,1.0,1.0,1.0,
0,5,1,1,0,2,0,1,0,0,0,0,2,,0,0,0,0,02/23/2024,home,16580,554,Princeton,9,True,14,1,13,win,4526696,460,2658991.0,2024,0.0,0.0,1.0,
0,2,1,0,0,1,0,1,2,0,0,0,0,,0,0,0,0,02/25/2024,home,16580,554,Princeton,9,True,5,3,2,win,4527403,460,2658991.0,2024,0.0,0.0,1.0,
1,3,1,0,0,1,0,1,3,0,0,0,2,,0,0,0,0,02/16/2024,neutral,16580,94,CSU Bakersfield,12,True,8,7,1,win,4491908,428,2658749.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/18/2024,neutral,16580,473,New Mexico,9,True,11,2,9,win,4491910,428,2658749.0,2024,0.0,0.0,1.0,
1,1,1,0,0,1,0,1,1,0,0,0,0,,0,0,0,0,02/21/2024,home,16580,302,UIC,9,True,22,7,15,win,4526417,2743,2463983.0,2024,0.0,0.0,1.0,
0,2,1,0,0,1,0,1,1,0,1,0,0,,0,0,0,0,02/16/2024,neutral,16580,77,BYU,9,True,1,8,-7,loss,4525575,657,2475139.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/17/2024,neutral,16580,1104,Grand Canyon,9,True,1,8,-7,loss,4526017,657,2475139.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/18/2024,neutral,16580,518,Ohio St.,9,True,2,5,-3,loss,4493115,657,2475139.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,02/21/2024,away,16580,370,LMU (CA),9,True,3,5,-2,loss,4526412,657,2475139.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,02/23/2024,home,16580,551,Portland,9,True,0,4,-4,loss,4526561,657,2475139.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,neutral,16580,439,Monmouth,10,True,6,5,1,win,4491801,539,2655523.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,neutral,16580,439,Monmouth,9,True,3,10,-7,loss,4491803,539,2655523.0,2024,0.0,0.0,1.0,
1,4,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/17/2024,neutral,16580,725,Army West Point,9,True,4,3,1,win,4491802,539,2655523.0,2024,0.0,0.0,1.0,
0,2,1,0,0,1,0,1,1,1,0,0,0,,0,0,0,0,02/24/2024,away,16580,674,Stanford,9,True,13,2,11,win,4491807,539,2655523.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,2,1,0,0,1,,0,0,0,0,02/16/2024,home,16580,471,NJIT,9,True,8,7,1,win,4525539,415,2488936.0,2024,0.0,0.0,1.0,
1,4,2,0,0,2,0,1,0,0,0,0,1,,0,0,0,0,02/17/2024,home,16580,471,NJIT,9,True,19,2,17,win,4525815,415,2488936.0,2024,0.0,0.0,1.0,
1,3,2,0,0,5,1,4,1,0,0,0,0,,0,0,0,0,02/17/2024,home,16580,471,NJIT,9,True,16,0,16,win,4545054,415,2488936.0,2024,0.0,0.0,1.0,
0,5,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/21/2024,home,16580,128,UCF,9,True,3,4,-1,loss,4526420,415,2488936.0,2024,0.0,0.0,1.0,
1,4,1,0,0,1,0,1,1,0,0,0,3,,0,0,0,0,02/23/2024,home,16580,361,LIU,9,True,9,3,6,win,4526547,415,2488936.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,112,UC San Diego,9,True,0,15,-15,loss,4525777,630,2827590.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,678,Stetson,11,True,5,7,-2,loss,4525750,768,2942308.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/19/2024,away,16580,678,Stetson,9,True,7,5,2,win,4526273,768,2942308.0,2024,0.0,0.0,1.0,
1,4,1,1,0,2,0,0,1,0,0,0,0,,0,0,1,0,02/16/2024,home,16580,471,NJIT,9,True,8,7,1,win,4525539,415,2680478.0,2024,1.0,0.0,1.0,
1,3,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/17/2024,home,16580,471,NJIT,9,True,19,2,17,win,4525815,415,2680478.0,2024,0.0,0.0,1.0,
2,2,1,0,0,1,0,0,3,0,0,0,0,,0,0,0,0,02/17/2024,home,16580,471,NJIT,9,True,16,0,16,win,4545054,415,2680478.0,2024,0.0,0.0,1.0,
1,3,0,0,0,0,0,0,2,0,0,0,2,,0,0,0,0,02/21/2024,home,16580,128,UCF,9,True,3,4,-1,loss,4526420,415,2680478.0,2024,0.0,0.0,1.0,
1,5,1,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,02/23/2024,home,16580,361,LIU,9,True,9,3,6,win,4526547,415,2680478.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,home,16580,726,Navy,9,True,10,2,8,win,4525647,1068,2337637.0,2024,0.0,0.0,1.0,
2,2,1,0,0,1,0,2,1,0,0,0,0,,0,0,0,0,02/17/2024,home,16580,726,Navy,9,True,13,21,-8,loss,4525974,1068,2337637.0,2024,0.0,0.0,1.0,
0,5,1,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,726,Navy,9,True,7,9,-2,loss,4526204,1068,2337637.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/20/2024,away,16580,457,North Carolina,9,True,7,8,-1,loss,4526374,1068,2337637.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,1,1,0,0,0,0,,0,0,0,0,02/23/2024,home,16580,471,NJIT,10,True,4,5,-1,loss,4526694,1068,2337637.0,2024,0.0,0.0,1.0,
3,4,2,1,0,3,0,1,1,0,1,0,1,,0,0,1,0,02/16/2024,neutral,16580,620,St. Thomas (MN),9,True,18,12,6,win,4525578,299,2657446.0,2024,0.0,0.0,1.0,
1,4,0,0,0,0,0,1,1,0,0,0,1,,0,0,1,0,02/16/2024,neutral,16580,609,Saint Louis,9,True,8,13,-5,loss,4525843,299,2657446.0,2024,0.0,0.0,1.0,
2,4,3,0,1,8,1,1,1,0,0,0,1,,0,1,1,0,02/17/2024,neutral,16580,620,St. Thomas (MN),9,True,8,20,-12,loss,4526142,299,2657446.0,2024,0.0,0.0,1.0,
1,6,3,0,0,3,0,0,0,0,0,0,1,,0,0,1,0,02/23/2024,away,16580,32,Little Rock,12,True,4,5,-1,loss,4526536,299,2657446.0,2024,0.0,0.0,1.0,
1,5,2,1,0,3,0,1,0,0,0,0,2,,0,0,0,0,02/24/2024,away,16580,32,Little Rock,9,True,14,5,9,win,4526830,299,2657446.0,2024,0.0,0.0,1.0,
1,4,2,0,0,2,0,0,0,0,0,0,0,,0,0,1,0,02/25/2024,away,16580,32,Little Rock,9,True,5,10,-5,loss,4527238,299,2657446.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/16/2024,home,16580,748,Wagner,9,True,10,3,7,win,4525654,457,2679963.0,2024,0.0,0.0,1.0,
