R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,OPP DP,GDP,division,score
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/25/2024,home,16580,669,Missouri St.,9,True,5,4,1,win,4527179,664,2303203.0,2024,0.0,0.0,1.0,
0,2,1,0,0,1,0,1,1,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,740,VCU,9,True,5,3,2,win,4526210,490,2942499.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/24/2024,away,16580,277,Hawaii,9,True,5,7,-2,loss,4527167,490,2942499.0,2024,0.0,0.0,1.0,
1,4,2,0,0,2,0,2,0,0,0,0,0,,1,0,0,0,02/25/2024,away,16580,277,Hawaii,9,True,10,8,2,win,4527442,490,2942499.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/16/2024,home,16580,482,Niagara,9,True,0,6,-6,loss,4525617,575,2673261.0,2024,0.0,0.0,1.0,
0,3,3,0,0,3,0,1,0,0,0,0,0,,0,0,0,0,02/17/2024,home,16580,482,Niagara,9,True,3,6,-3,loss,4525906,575,2673261.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,02/17/2024,home,16580,482,Niagara,9,True,4,6,-2,loss,4542778,575,2673261.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,02/18/2024,home,16580,482,Niagara,9,True,5,18,-13,loss,4526184,575,2673261.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/20/2024,home,16580,786,William & Mary,9,True,1,10,-9,loss,4526349,575,2673261.0,2024,1.0,1.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/24/2024,home,16580,450,Mount St. Mary's,9,True,8,2,6,win,4526576,575,2673261.0,2024,0.0,0.0,1.0,
0,4,2,1,0,3,0,0,1,0,0,0,1,,0,0,0,0,02/25/2024,home,16580,450,Mount St. Mary's,9,True,9,8,1,win,4527246,575,2673261.0,2024,0.0,0.0,1.0,
1,5,1,1,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,home,16580,180,Delaware,9,True,9,7,2,win,4525475,2711,2298779.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,away,16580,31,Arkansas,9,True,4,6,-2,loss,4525460,317,2669577.0,2024,0.0,0.0,1.0,
1,3,1,0,0,1,0,1,1,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,31,Arkansas,9,True,5,15,-10,loss,4525703,317,2669577.0,2024,0.0,0.0,1.0,
0,5,1,0,0,1,0,0,0,0,0,0,3,,0,0,0,0,02/18/2024,away,16580,31,Arkansas,9,True,7,3,4,win,4526019,317,2669577.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/19/2024,away,16580,31,Arkansas,9,True,0,4,-4,loss,4526267,317,2669577.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,02/21/2024,home,16580,742,Virginia Tech,9,True,8,7,1,win,4526435,317,2669577.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/23/2024,home,16580,220,Fairfield,9,True,10,9,1,win,4526666,317,2669577.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,1,0,0,1,0,2,,0,0,0,0,02/24/2024,home,16580,220,Fairfield,9,True,4,2,2,win,5249629,317,2669577.0,2024,0.0,0.0,1.0,
0,6,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/16/2024,home,16580,104,UC Santa Barbara,9,True,8,20,-12,loss,4525676,115,2310243.0,2024,0.0,0.0,1.0,
2,5,2,0,0,8,2,3,0,0,0,0,0,,0,0,0,0,02/17/2024,home,16580,104,UC Santa Barbara,9,True,5,4,1,win,4526002,115,2310243.0,2024,0.0,0.0,1.0,
1,3,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/18/2024,home,16580,104,UC Santa Barbara,9,True,7,3,4,win,4526237,115,2310243.0,2024,0.0,0.0,1.0,
1,3,2,2,0,4,0,0,1,0,0,0,1,,0,0,0,0,02/20/2024,home,16580,196,East Carolina,9,True,7,6,1,win,4526385,115,2310243.0,2024,0.0,0.0,1.0,
2,1,1,1,0,2,0,0,2,1,0,0,0,,0,0,0,0,02/23/2024,home,16580,519,Ohio,9,True,8,2,6,win,4526725,115,2310243.0,2024,0.0,0.0,1.0,
2,3,2,0,0,2,0,0,2,0,0,0,1,,0,0,0,0,02/24/2024,home,16580,519,Ohio,9,True,14,12,2,win,4527139,115,2310243.0,2024,0.0,0.0,1.0,
1,3,2,0,0,2,0,0,2,0,0,0,0,,0,0,0,0,02/25/2024,home,16580,519,Ohio,9,True,8,7,1,win,4527430,115,2310243.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,1,0,0,0,3,,0,0,0,0,02/16/2024,away,16580,1320,Presbyterian,9,True,2,10,-8,loss,4525662,617,2969146.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/17/2024,away,16580,1320,Presbyterian,9,True,6,16,-10,loss,4525958,617,2969146.0,2024,0.0,0.0,1.0,
0,2,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/17/2024,away,16580,1320,Presbyterian,9,True,1,16,-15,loss,4542958,617,2969146.0,2024,0.0,0.0,1.0,
0,2,1,0,0,1,0,0,2,0,0,0,1,,0,0,0,0,02/18/2024,away,16580,1320,Presbyterian,9,True,3,16,-13,loss,4526186,617,2969146.0,2024,0.0,0.0,1.0,
1,5,1,0,0,4,1,2,0,0,0,0,1,,0,0,0,0,02/23/2024,away,16580,165,Coppin St.,9,True,10,8,2,win,4526637,617,2969146.0,2024,0.0,0.0,1.0,
1,4,2,0,1,4,0,0,0,0,0,0,1,,1,0,0,0,02/24/2024,away,16580,165,Coppin St.,9,True,6,4,2,win,4527053,617,2969146.0,2024,0.0,0.0,1.0,
1,6,2,0,0,2,0,2,0,0,0,0,1,,0,0,1,0,02/25/2024,away,16580,165,Coppin St.,9,True,12,13,-1,loss,4527411,617,2969146.0,2024,0.0,0.0,1.0,
1,2,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/17/2024,home,16580,551,Portland,13,True,6,7,-1,loss,4525755,626,2482208.0,2024,0.0,0.0,1.0,
1,2,1,1,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/21/2024,home,16580,101,CSUN,9,True,5,7,-2,loss,4526327,626,2482208.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/23/2024,home,16580,434,Missouri,9,True,10,3,7,win,4526530,626,2482208.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/24/2024,away,16580,94,CSU Bakersfield,9,True,11,6,5,win,4526826,626,2482208.0,2024,0.0,0.0,1.0,
2,5,1,0,0,1,0,0,1,0,0,0,1,,0,0,1,0,02/16/2024,away,16580,315,Jacksonville St.,13,True,5,6,-1,loss,4525633,404,2303559.0,2024,0.0,0.0,1.0,
2,4,2,0,0,5,1,1,1,0,0,0,0,,0,0,0,0,02/17/2024,away,16580,315,Jacksonville St.,9,True,7,4,3,win,4525983,404,2303559.0,2024,0.0,0.0,1.0,
1,5,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/18/2024,away,16580,315,Jacksonville St.,10,True,9,13,-4,loss,4526225,404,2303559.0,2024,1.0,1.0,1.0,
2,4,2,1,0,3,0,0,0,0,0,0,1,,0,0,0,0,02/20/2024,away,16580,32,Little Rock,9,True,4,10,-6,loss,4526330,404,2303559.0,2024,0.0,0.0,1.0,
1,4,2,1,0,3,0,2,1,0,0,0,0,,0,0,0,0,02/21/2024,home,16580,1004,Central Ark.,9,True,14,4,10,win,4526408,404,2303559.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/23/2024,home,16580,71,Bowling Green,9,True,1,9,-8,loss,4526499,404,2303559.0,2024,0.0,0.0,1.0,
2,3,1,0,0,1,0,3,1,0,1,0,0,,0,0,1,0,02/24/2024,home,16580,71,Bowling Green,9,True,14,13,1,win,4526806,404,2303559.0,2024,0.0,0.0,1.0,
0,4,1,1,0,2,0,2,0,0,1,0,0,,0,0,0,0,02/25/2024,home,16580,71,Bowling Green,9,True,13,7,6,win,4527204,404,2303559.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,0,1,0,0,1,1,,0,0,0,0,02/16/2024,home,16580,310,Iona,9,True,8,5,3,win,4525555,769,2336284.0,2024,0.0,0.0,1.0,
1,4,1,0,0,1,0,2,0,0,0,0,2,,0,0,1,0,02/21/2024,away,16580,10411,USC Upstate,9,True,9,16,-7,loss,4526424,769,2336284.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,02/16/2024,home,16580,502,Northern Colo.,9,True,9,3,6,win,4525691,366,2306810.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,home,16580,502,Northern Colo.,12,True,3,2,1,win,4525908,366,2306810.0,2024,0.0,0.0,1.0,
1,1,1,0,0,1,0,0,2,0,0,0,0,,0,1,0,0,02/17/2024,home,16580,502,Northern Colo.,9,True,5,3,2,win,4542780,366,2306810.0,2024,0.0,0.0,1.0,
0,5,1,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,502,Northern Colo.,9,True,8,0,8,win,4526233,366,2306810.0,2024,0.0,0.0,1.0,
1,4,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,02/23/2024,home,16580,331,Kent St.,9,True,8,5,3,win,4526744,366,2306810.0,2024,0.0,0.0,1.0,
0,4,2,1,0,3,0,0,0,0,0,0,1,,0,0,0,0,02/24/2024,home,16580,331,Kent St.,9,True,10,2,8,win,4527109,366,2306810.0,2024,0.0,0.0,1.0,
2,4,2,0,0,2,0,1,0,0,0,0,1,,0,0,0,0,02/25/2024,home,16580,331,Kent St.,9,True,13,2,11,win,4527426,366,2306810.0,2024,0.0,0.0,1.0,
1,5,1,0,0,1,0,1,1,0,0,0,3,,0,0,0,0,02/17/2024,away,16580,141,The Citadel,9,True,22,10,12,win,4525708,596,2474777.0,2024,1.0,1.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,02/24/2024,away,16580,367,Louisville,9,True,2,15,-13,loss,4527057,596,2474777.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/25/2024,away,16580,367,Louisville,9,True,11,18,-7,loss,4527425,596,2474777.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,home,16580,505,Northern Ky.,9,True,4,15,-11,loss,4525518,695,2308183.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/20/2024,home,16580,659,Southern Ill.,9,True,11,14,-3,loss,4530353,695,2308183.0,2024,0.0,0.0,1.0,
0,5,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,02/16/2024,home,16580,649,South Dakota St.,9,True,8,6,2,win,4525536,472,2807476.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,1,1,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,649,South Dakota St.,9,True,5,8,-3,loss,4526089,472,2807476.0,2024,0.0,0.0,1.0,
1,2,1,0,0,4,1,3,2,0,1,0,0,,0,0,0,0,02/19/2024,home,16580,649,South Dakota St.,9,True,10,11,-1,loss,4526274,472,2807476.0,2024,0.0,0.0,1.0,
0,2,2,0,0,2,0,0,1,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,402,McNeese,9,True,1,2,-1,loss,4526738,472,2807476.0,2024,0.0,0.0,1.0,
2,4,2,1,1,5,0,2,0,0,0,0,1,,0,0,0,0,02/24/2024,away,16580,402,McNeese,9,True,6,7,-1,loss,4527094,472,2807476.0,2024,0.0,0.0,1.0,
1,5,2,0,0,5,1,3,0,0,0,0,0,,0,0,0,0,02/25/2024,away,16580,402,McNeese,9,True,8,11,-3,loss,4527448,472,2807476.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/16/2024,away,16580,606,Saint Joseph's,9,True,5,6,-1,loss,5245411,116,2808023.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/24/2024,away,16580,10411,USC Upstate,9,True,1,10,-9,loss,4526845,116,2808023.0,2024,0.0,0.0,1.0,
1,4,1,1,0,2,0,2,0,0,0,0,0,,0,0,0,0,02/25/2024,away,16580,1092,Gardner-Webb,9,True,8,5,3,win,4527254,116,2808023.0,2024,0.0,0.0,1.0,
2,5,4,0,0,4,0,1,0,0,0,0,0,,0,0,0,0,02/16/2024,away,16580,173,Davidson,9,True,7,4,3,win,4525545,444,2140625.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,173,Davidson,9,True,5,16,-11,loss,4525770,444,2140625.0,2024,0.0,0.0,1.0,
0,5,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/18/2024,away,16580,173,Davidson,9,True,6,3,3,win,4526102,444,2140625.0,2024,0.0,0.0,1.0,
1,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/20/2024,away,16580,334,Kentucky,9,True,5,9,-4,loss,4526287,444,2140625.0,2024,0.0,0.0,1.0,
0,4,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,487,North Ala.,9,True,5,2,3,win,4526526,444,2140625.0,2024,0.0,0.0,1.0,
1,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,464,Omaha,9,True,12,0,12,win,4526075,30,2966088.0,2024,0.0,0.0,1.0,
0,2,1,0,0,1,0,2,0,0,1,1,0,,0,0,0,0,02/20/2024,home,16580,2678,Ark.-Pine Bluff,9,True,10,0,10,win,4526324,30,2966088.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,02/25/2024,home,16580,30136,Lindenwood,11,True,6,5,1,win,4527231,30,2966088.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,neutral,16580,463,Nebraska,9,True,1,4,-3,loss,4493158,51,2654351.0,2024,0.0,0.0,1.0,
0,5,1,0,0,1,0,1,0,0,0,0,2,,0,0,0,0,02/17/2024,neutral,16580,529,Oregon,9,True,4,7,-3,loss,4525854,51,2654351.0,2024,0.0,0.0,1.0,
1,3,0,0,0,0,0,0,2,0,0,0,1,,0,0,0,0,02/18/2024,neutral,16580,694,Tennessee,9,True,5,11,-6,loss,4526129,51,2654351.0,2024,1.0,1.0,1.0,
2,4,2,0,0,5,1,1,0,1,0,0,1,,0,0,0,0,02/20/2024,home,16580,346,Lamar University,9,True,11,5,6,win,4526373,51,2654351.0,2024,0.0,0.0,1.0,
0,4,2,0,0,2,0,0,1,0,0,0,1,,0,0,0,0,02/23/2024,home,16580,306,Indiana,9,True,4,8,-4,loss,4492098,51,2654351.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,1,0,0,0,0,2,,0,0,0,0,02/24/2024,home,16580,306,Indiana,9,True,1,6,-5,loss,4492099,51,2654351.0,2024,0.0,0.0,1.0,
1,4,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,02/25/2024,home,16580,306,Indiana,9,True,5,15,-10,loss,4492100,51,2654351.0,2024,0.0,0.0,1.0,
2,5,3,0,0,3,0,0,1,0,0,0,1,,0,0,0,0,02/16/2024,away,16580,792,Winthrop,9,True,14,5,9,win,4780614,587,2804631.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,1,0,0,0,1,,1,0,0,0,02/17/2024,away,16580,792,Winthrop,9,True,3,1,2,win,4780616,587,2804631.0,2024,0.0,0.0,1.0,
0,5,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,02/18/2024,away,16580,792,Winthrop,11,True,7,6,1,win,4780617,587,2804631.0,2024,0.0,0.0,1.0,
0,5,5,1,0,6,0,2,0,0,0,1,0,,0,0,0,0,02/23/2024,away,16580,523,Old Dominion,9,True,10,3,7,win,4780618,587,2804631.0,2024,0.0,0.0,1.0,
0,5,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/24/2024,away,16580,523,Old Dominion,9,True,7,6,1,win,4780619,587,2804631.0,2024,0.0,0.0,1.0,
1,4,3,0,0,3,0,0,1,0,0,0,0,,0,0,1,0,02/25/2024,away,16580,523,Old Dominion,9,True,5,9,-4,loss,4780620,587,2804631.0,2024,0.0,0.0,1.0,
2,2,0,0,0,0,0,0,1,1,0,0,1,,0,0,1,0,02/20/2024,home,16580,0,Tougaloo,9,True,12,2,10,win,4526350,314,2968933.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,02/17/2024,home,16580,433,Ole Miss,9,True,2,5,-3,loss,4525968,277,2334646.0,2024,1.0,1.0,1.0,
1,3,2,0,0,5,1,2,1,0,0,0,0,,0,0,0,0,02/17/2024,away,16580,488,N.C. A&T,9,True,2,12,-10,loss,4525985,393,2680277.0,2024,0.0,0.0,1.0,
0,3,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,02/18/2024,away,16580,488,N.C. A&T,9,True,1,5,-4,loss,4526228,393,2680277.0,2024,0.0,0.0,1.0,
1,2,0,0,0,0,0,0,2,0,0,0,2,,0,0,0,0,02/25/2024,away,16580,43,Austin Peay,9,True,3,14,-11,loss,4527350,393,2680277.0,2024,0.0,0.0,1.0,
0,4,2,1,0,3,0,2,0,0,1,0,0,,0,0,0,0,02/23/2024,away,16580,2,Abilene Christian,9,True,3,4,-1,loss,4526755,540,2521776.0,2024,0.0,0.0,1.0,
1,4,1,0,0,4,1,1,0,1,0,0,2,,0,0,0,0,02/24/2024,away,16580,2,Abilene Christian,9,True,4,10,-6,loss,4527077,540,2521776.0,2024,0.0,0.0,1.0,
1,3,1,0,0,1,0,2,1,0,0,0,1,,0,0,0,1,02/24/2024,away,16580,2,Abilene Christian,9,True,7,2,5,win,4544130,540,2521776.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/25/2024,away,16580,2,Abilene Christian,9,True,3,9,-6,loss,4527443,540,2521776.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,2,0,0,0,2,,0,0,0,0,02/16/2024,away,16580,253,Ga. Southern,9,True,5,4,1,win,4492159,392,2942664.0,2024,0.0,0.0,1.0,
1,4,1,0,0,4,1,2,1,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,253,Ga. Southern,9,True,7,1,6,win,4492160,392,2942664.0,2024,0.0,0.0,1.0,
0,5,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/18/2024,away,16580,253,Ga. Southern,9,True,3,7,-4,loss,4492161,392,2942664.0,2024,0.0,0.0,1.0,
2,6,2,1,0,3,0,1,0,0,0,0,0,,0,0,0,0,02/20/2024,home,16580,450,Mount St. Mary's,9,True,14,3,11,win,4492162,392,2942664.0,2024,0.0,0.0,1.0,
0,5,1,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,26172,A&M-Corpus Christi,9,True,7,5,2,win,4492163,392,2942664.0,2024,1.0,1.0,1.0,
1,5,2,0,0,5,1,3,0,0,0,0,0,,0,0,0,0,02/24/2024,neutral,16580,545,Pittsburgh,9,True,10,4,6,win,4492164,392,2942664.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/25/2024,neutral,16580,756,Washington,9,True,5,6,-1,loss,4492165,392,2942664.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,neutral,16580,665,Southern U.,9,True,4,10,-6,loss,4524891,17,2817659.0,2024,0.0,0.0,1.0,
0,1,1,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,02/17/2024,neutral,16580,314,Jackson St.,9,True,5,11,-6,loss,4525878,17,2817659.0,2024,0.0,0.0,1.0,
1,4,2,0,0,2,0,0,0,1,0,0,0,,0,0,1,0,02/18/2024,neutral,16580,553,Prairie View,9,True,14,15,-1,loss,4526138,17,2817659.0,2024,0.0,0.0,1.0,
0,2,1,0,0,1,0,1,1,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,2743,UIW,9,True,4,14,-10,loss,4526542,17,2817659.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/24/2024,away,16580,2743,UIW,9,True,0,15,-15,loss,4526834,17,2817659.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/25/2024,away,16580,2743,UIW,9,True,1,18,-17,loss,4527244,17,2817659.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/18/2024,away,16580,29,Arizona,9,True,3,9,-6,loss,4526255,500,2968927.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,3,,0,0,0,0,02/23/2024,away,16580,235,Florida,9,True,6,15,-9,loss,4526470,158,2812721.0,2024,0.0,0.0,1.0,
1,3,2,0,0,2,0,0,1,0,0,0,0,,0,0,0,0,02/24/2024,away,16580,235,Florida,9,True,3,7,-4,loss,4526778,158,2812721.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,02/25/2024,away,16580,235,Florida,9,True,5,12,-7,loss,4527177,158,2812721.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,away,16580,697,Texas A&M,9,True,0,15,-15,loss,4525480,402,2796762.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,02/17/2024,away,16580,697,Texas A&M,9,True,1,6,-5,loss,4525718,402,2796762.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,1,02/18/2024,away,16580,697,Texas A&M,9,True,0,10,-10,loss,4526038,402,2796762.0,2024,0.0,0.0,1.0,
0,5,2,1,0,3,0,1,0,0,0,0,1,,0,0,0,0,02/20/2024,home,16580,671,Louisiana,9,True,3,11,-8,loss,4526392,402,2796762.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/23/2024,home,16580,472,New Mexico St.,9,True,2,1,1,win,4526738,402,2796762.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,02/24/2024,home,16580,472,New Mexico St.,9,True,7,6,1,win,4527094,402,2796762.0,2024,0.0,0.0,1.0,
1,3,1,0,0,1,0,1,1,0,0,1,2,,0,0,0,0,02/25/2024,home,16580,472,New Mexico St.,9,True,11,8,3,win,4527448,402,2796762.0,2024,0.0,0.0,1.0,
0,5,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/26/2024,home,16580,472,New Mexico St.,9,True,6,5,1,win,4527476,402,2796762.0,2024,0.0,0.0,1.0,
1,3,1,1,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,home,16580,342,Lafayette,9,True,27,7,20,win,4525553,198,2968072.0,2024,0.0,0.0,1.0,
1,3,1,0,0,1,0,1,1,0,0,1,1,,0,0,0,0,02/17/2024,home,16580,342,Lafayette,9,True,15,5,10,win,4525778,198,2968072.0,2024,0.0,0.0,1.0,
1,5,2,0,0,2,0,1,0,0,0,0,2,,0,0,0,0,02/18/2024,home,16580,342,Lafayette,9,True,13,1,12,win,4526114,198,2968072.0,2024,1.0,0.0,1.0,
1,2,2,0,1,4,0,0,1,0,0,0,0,,0,0,0,0,02/23/2024,home,16580,576,Rider,9,True,3,1,2,win,4526562,198,2968072.0,2024,0.0,0.0,1.0,
1,2,0,0,0,0,0,0,2,0,0,0,0,,0,0,1,0,02/25/2024,home,16580,576,Rider,9,True,5,4,1,win,4526852,198,2968072.0,2024,0.0,0.0,1.0,
1,5,3,0,0,6,1,3,0,0,0,0,0,,0,0,0,0,02/25/2024,home,16580,576,Rider,9,True,11,1,10,win,4527266,198,2968072.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/23/2024,away,16580,99,Long Beach St.,10,True,10,13,-3,loss,4526743,464,2486536.0,2024,0.0,0.0,1.0,
0,4,2,0,0,2,0,0,0,0,0,0,2,,0,1,0,0,02/24/2024,away,16580,99,Long Beach St.,9,True,0,6,-6,loss,4527161,464,2486536.0,2024,0.0,0.0,1.0,
0,3,3,2,0,5,0,2,1,0,0,0,0,,0,0,0,0,02/18/2024,home,16580,11504,Queens (NC),9,True,16,6,10,win,4526242,625,2968700.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,128,UCF,9,True,3,18,-15,loss,4526461,625,2968700.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/24/2024,away,16580,128,UCF,9,True,6,9,-3,loss,4526769,625,2968700.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,2,0,0,0,2,,0,0,0,0,02/16/2024,neutral,16580,107,California,9,True,3,6,-3,loss,4525581,327,2471800.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,02/17/2024,neutral,16580,67,Boston College,9,True,6,4,2,win,4525967,327,2471800.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,2,0,0,1,1,,0,0,0,0,02/18/2024,neutral,16580,251,Georgetown,9,True,7,6,1,win,4526198,327,2471800.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,02/20/2024,away,16580,28,Arizona St.,9,True,6,9,-3,loss,4526337,327,2471800.0,2024,0.0,0.0,1.0,
1,4,1,0,0,4,1,3,1,0,0,0,0,,0,0,0,0,02/23/2024,home,16580,285,Holy Cross,9,True,17,11,6,win,4526671,327,2471800.0,2024,0.0,0.0,1.0,
1,2,1,0,0,1,0,0,1,1,0,0,0,,0,0,0,0,02/16/2024,home,16580,797,Milwaukee,9,True,7,3,4,win,4525693,96,2823503.0,2024,0.0,0.0,1.0,
1,4,2,0,0,5,1,2,0,0,0,0,1,,0,0,0,0,02/17/2024,home,16580,797,Milwaukee,9,True,9,3,6,win,4526008,96,2823503.0,2024,0.0,0.0,1.0,
1,4,1,0,0,4,1,1,0,0,0,0,1,,0,0,0,0,02/18/2024,home,16580,797,Milwaukee,9,True,2,0,2,win,4526248,96,2823503.0,2024,0.0,0.0,1.0,
0,4,2,1,0,3,0,2,0,0,0,0,0,,0,0,0,0,02/21/2024,away,16580,102,Sacramento St.,9,True,6,8,-2,loss,4526394,96,2823503.0,2024,0.0,0.0,1.0,
