R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,OPP DP,GDP,score,player_id,division
1,3,1,0,0,4,1,1,0,0,0,0,2,,0,0,0,0,03/06/2023,neutral,16340,804,Wis.-Superior,9,True,2,14,-12,loss,2393705,38,2352078.0,2023,0.0,0.0,,2352078.0,3.0
0,3,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,03/07/2023,neutral,16340,1226,Minn.-Morris,9,True,6,5,1,win,2393820,38,2352078.0,2023,0.0,0.0,,2352078.0,3.0
1,2,1,0,0,4,1,3,1,0,1,0,0,,0,0,0,0,03/07/2023,neutral,16340,1226,Minn.-Morris,9,True,5,2,3,win,2407793,38,2352078.0,2023,0.0,0.0,,2352078.0,3.0
2,3,2,0,0,5,1,1,0,0,0,0,1,,0,0,0,0,03/12/2023,neutral,16340,531,Otterbein,9,True,2,7,-5,loss,2394635,38,2352078.0,2023,0.0,0.0,,2352078.0,3.0
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/12/2023,neutral,16340,531,Otterbein,9,True,4,8,-4,loss,2424103,38,2352078.0,2023,0.0,0.0,,2352078.0,3.0
1,1,1,1,0,2,0,1,2,0,1,0,0,,0,0,0,0,03/13/2023,neutral,16340,1036,Concordia Wisconsin,9,True,5,11,-6,loss,2417810,38,2352078.0,2023,0.0,0.0,,2352078.0,3.0
2,5,3,0,0,3,0,3,0,0,0,0,0,,0,0,0,0,03/15/2023,neutral,16340,764,Wesleyan (CT),9,True,16,5,11,win,2418255,38,2352078.0,2023,0.0,0.0,,2352078.0,3.0
0,3,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,03/15/2023,neutral,16340,764,Wesleyan (CT),9,True,4,14,-10,loss,2424795,38,2352078.0,2023,0.0,0.0,,2352078.0,3.0
0,2,1,1,0,2,0,0,0,1,0,0,1,,0,0,0,0,03/16/2023,neutral,16340,121,Carthage,9,True,2,13,-11,loss,2417836,38,2352078.0,2023,0.0,0.0,,2352078.0,3.0
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/17/2023,neutral,16340,372,Luther,9,True,0,4,-4,loss,2418317,38,2352078.0,2023,0.0,0.0,,2352078.0,3.0
1,3,2,1,0,3,0,1,0,0,0,0,1,,0,0,0,0,02/05/2023,neutral,16340,9223,North Greenville,9,True,6,7,-1,loss,2389837,95,2811787.0,2023,0.0,0.0,,2811787.0,2.0
1,5,2,0,0,5,1,1,0,0,0,0,0,,0,0,0,0,02/11/2023,home,16340,30147,Fresno Pacific,12,True,2,3,-1,loss,2390056,95,2811787.0,2023,0.0,0.0,,2811787.0,2.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/11/2023,home,16340,30147,Fresno Pacific,9,True,10,8,2,win,2407813,95,2811787.0,2023,0.0,0.0,,2811787.0,2.0
1,2,1,0,0,1,0,1,2,1,0,0,0,,0,1,0,0,02/19/2023,home,16340,11416,Colorado Mesa,9,True,11,7,4,win,2418709,95,2811787.0,2023,1.0,1.0,,2811787.0,2.0
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/20/2023,home,16340,11416,Colorado Mesa,9,True,7,4,3,win,2418710,95,2811787.0,2023,0.0,0.0,,2811787.0,2.0
2,3,2,1,0,3,0,1,1,1,0,0,1,,0,0,0,0,02/15/2023,away,16340,8490,LeTourneau,9,True,8,6,2,win,2390220,953,2827235.0,2023,0.0,0.0,,2827235.0,3.0
0,5,2,0,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/19/2023,home,16340,0,Park (MO),9,True,1,12,-11,loss,2390861,953,2827235.0,2023,1.0,1.0,,2827235.0,3.0
2,3,0,0,0,0,0,1,2,1,0,0,0,,0,0,1,0,02/21/2023,home,16340,0,Dallas Christian,9,True,12,5,7,win,2391113,953,2827235.0,2023,0.0,0.0,,2827235.0,3.0
2,3,2,0,0,2,0,0,2,0,0,0,0,,0,0,2,0,02/28/2023,home,16340,8490,LeTourneau,9,True,6,8,-2,loss,2392469,953,2827235.0,2023,0.0,0.0,,2827235.0,3.0
1,3,1,0,0,1,0,1,1,0,0,0,0,,0,0,0,0,03/04/2023,home,16340,64,Blackburn,9,True,6,4,2,win,2392949,953,2827235.0,2023,0.0,0.0,,2827235.0,3.0
0,4,1,1,0,2,0,2,0,0,0,0,0,,0,0,0,0,03/05/2023,home,16340,64,Blackburn,9,True,3,16,-13,loss,2393405,953,2827235.0,2023,0.0,0.0,,2827235.0,3.0
0,6,1,0,0,1,0,0,1,0,0,0,2,,0,0,1,0,03/05/2023,home,16340,64,Blackburn,12,True,3,6,-3,loss,2407976,953,2827235.0,2023,1.0,1.0,,2827235.0,3.0
1,4,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,03/11/2023,home,16340,22989,Lyon,9,True,1,2,-1,loss,2394591,953,2827235.0,2023,0.0,0.0,,2827235.0,3.0
1,4,2,0,0,2,0,0,0,0,0,0,0,,0,0,2,0,03/11/2023,home,16340,22989,Lyon,9,True,5,1,4,win,2408778,953,2827235.0,2023,0.0,0.0,,2827235.0,3.0
0,3,1,0,0,1,0,1,1,0,0,0,1,,0,0,0,0,03/14/2023,away,16340,8530,McMurry,9,True,4,7,-3,loss,2395356,953,2827235.0,2023,0.0,0.0,,2827235.0,3.0
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/14/2023,away,16340,8530,McMurry,9,True,1,13,-12,loss,2408422,953,2827235.0,2023,0.0,0.0,,2827235.0,3.0
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/17/2023,away,16340,715,Trinity (TX),9,True,0,10,-10,loss,2396075,953,2827235.0,2023,0.0,0.0,,2827235.0,3.0
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/18/2023,away,16340,715,Trinity (TX),9,True,0,10,-10,loss,2396423,953,2827235.0,2023,0.0,0.0,,2827235.0,3.0
2,4,1,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,03/18/2023,away,16340,715,Trinity (TX),9,True,4,5,-1,loss,2409675,953,2827235.0,2023,0.0,0.0,,2827235.0,3.0
1,4,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,02/03/2023,home,16340,1000,Carson-Newman,9,True,8,2,6,win,2389722,11276,2654167.0,2023,0.0,0.0,,2654167.0,2.0
1,4,2,0,0,2,0,0,0,0,0,0,0,,0,0,1,0,02/12/2023,away,16340,1257,Newberry,9,True,5,15,-10,loss,2389986,11276,2654167.0,2023,0.0,0.0,,2654167.0,2.0
1,3,1,0,0,1,0,0,2,0,0,0,1,,1,0,0,0,02/12/2023,away,16340,1257,Newberry,10,True,3,4,-1,loss,2390178,11276,2654167.0,2023,0.0,0.0,,2654167.0,2.0
0,4,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,02/13/2023,home,16340,1257,Newberry,9,True,5,3,2,win,2418292,11276,2654167.0,2023,0.0,0.0,,2654167.0,2.0
1,5,2,1,1,5,0,0,0,0,0,0,0,,0,0,0,0,02/15/2023,home,16340,1085,Francis Marion,10,True,7,6,1,win,2390232,11276,2654167.0,2023,0.0,0.0,,2654167.0,2.0
0,3,2,0,0,2,0,3,0,0,1,1,0,,0,0,0,0,02/17/2023,away,16340,30052,North Georgia,9,True,6,5,1,win,2390425,11276,2654167.0,2023,0.0,0.0,,2654167.0,2.0
2,5,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,02/18/2023,away,16340,30052,North Georgia,9,True,7,3,4,win,2390758,11276,2654167.0,2023,0.0,0.0,,2654167.0,2.0
1,4,2,0,0,2,0,1,1,0,0,0,1,,1,0,1,0,02/19/2023,away,16340,30052,North Georgia,9,True,7,0,7,win,2391028,11276,2654167.0,2023,0.0,0.0,,2654167.0,2.0
0,4,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/24/2023,home,16340,9680,Embry-Riddle (FL),9,True,2,6,-4,loss,2391495,11276,2654167.0,2023,0.0,0.0,,2654167.0,2.0
0,4,1,0,0,1,0,1,0,0,0,0,1,,0,0,0,0,02/25/2023,home,16340,9680,Embry-Riddle (FL),9,True,2,0,2,win,2391925,11276,2654167.0,2023,0.0,0.0,,2654167.0,2.0
0,5,2,0,0,2,0,1,0,0,0,0,0,,0,0,1,0,02/26/2023,home,16340,9680,Embry-Riddle (FL),10,True,6,7,-1,loss,2392248,11276,2654167.0,2023,0.0,0.0,,2654167.0,2.0
0,4,1,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,03/01/2023,away,16340,30192,Southern Wesleyan,9,True,2,3,-1,loss,2392528,11276,2654167.0,2023,0.0,0.0,,2654167.0,2.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/11/2023,neutral,16340,23121,Texas-Dallas,9,True,7,3,4,win,2394611,623,2520138.0,2023,0.0,0.0,,2520138.0,3.0
1,2,2,0,0,2,0,3,0,0,0,0,0,,0,0,0,0,03/12/2023,away,16340,452,Mount Union,9,True,7,3,4,win,2394988,623,2520138.0,2023,0.0,0.0,,2520138.0,3.0
0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,03/12/2023,neutral,16340,787,Wm. Paterson,9,True,10,11,-1,loss,2395206,623,2520138.0,2023,0.0,0.0,,2520138.0,3.0
0,4,1,1,0,2,0,1,0,0,0,0,2,,0,0,0,0,03/04/2023,away,16340,787,Wm. Paterson,9,True,1,12,-11,loss,2393102,733,2668846.0,2023,0.0,0.0,,2668846.0,3.0
1,4,1,0,0,1,0,0,1,0,0,0,2,,0,0,1,0,03/05/2023,neutral,16340,814,Yeshiva,9,True,8,3,5,win,2393542,733,2668846.0,2023,0.0,0.0,,2668846.0,3.0
1,2,0,0,0,0,0,0,2,0,0,0,0,,0,0,1,0,03/05/2023,neutral,16340,814,Yeshiva,9,True,27,0,27,win,2408376,733,2668846.0,2023,0.0,0.0,,2668846.0,3.0
3,5,3,1,0,4,0,4,1,0,0,0,1,,0,0,0,0,03/12/2023,home,16340,242,Fredonia,9,True,22,8,14,win,2394995,733,2668846.0,2023,0.0,0.0,,2668846.0,3.0
2,3,1,0,0,1,0,1,3,0,0,0,0,,0,0,3,0,03/13/2023,away,16340,30040,Me.-Presque Isle,9,True,16,8,8,win,2423820,733,2668846.0,2023,0.0,0.0,,2668846.0,3.0
1,3,2,0,0,2,0,0,0,0,0,1,0,,0,0,1,0,03/13/2023,neutral,16340,30040,Me.-Presque Isle,9,True,5,3,2,win,2423821,733,2668846.0,2023,0.0,0.0,,2668846.0,3.0
1,3,1,0,0,1,0,0,1,0,0,0,0,,1,0,0,0,03/14/2023,neutral,16340,517,Ohio Northern,9,True,7,3,4,win,2423822,733,2668846.0,2023,0.0,0.0,,2668846.0,3.0
0,2,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,03/14/2023,neutral,16340,517,Ohio Northern,9,True,3,7,-4,loss,2423823,733,2668846.0,2023,0.0,0.0,,2668846.0,3.0
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,03/15/2023,away,16340,673,Springfield,9,True,1,12,-11,loss,2395598,733,2668846.0,2023,0.0,0.0,,2668846.0,3.0
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/04/2023,neutral,16340,774,Western Mich.,9,True,5,15,-10,loss,2393029,83,2812265.0,2023,0.0,0.0,,2812265.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/05/2023,neutral,16340,774,Western Mich.,9,True,5,9,-4,loss,2393421,83,2812265.0,2023,0.0,0.0,,2812265.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/18/2023,away,16340,726,Navy,9,True,17,4,13,win,2409555,83,2812265.0,2023,0.0,0.0,,2812265.0,1.0
0,1,1,0,0,1,0,1,1,0,0,1,0,,0,0,0,0,03/21/2023,home,16340,739,Villanova,9,True,4,3,1,win,2396897,83,2812265.0,2023,0.0,0.0,,2812265.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/24/2023,home,16340,342,Lafayette,9,True,20,2,18,win,2425953,83,2812265.0,2023,0.0,0.0,,2812265.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/11/2023,neutral,16340,492,North Central (IL),10,True,3,10,-7,loss,2394664,45,2684636.0,2023,0.0,0.0,,2684636.0,3.0
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/12/2023,neutral,16340,807,Wooster,9,True,13,15,-2,loss,2395220,45,2684636.0,2023,0.0,0.0,,2684636.0,3.0
0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,03/16/2023,neutral,16340,807,Wooster,9,True,16,0,16,win,2395764,45,2684636.0,2023,0.0,0.0,,2684636.0,3.0
1,5,1,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,02/17/2023,away,16340,51,Baylor,10,True,5,6,-1,loss,2390378,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
2,1,0,0,0,0,0,0,3,1,0,0,1,,0,0,0,0,02/18/2023,away,16340,51,Baylor,9,True,20,5,15,win,2390742,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,02/19/2023,away,16340,51,Baylor,9,True,4,3,1,win,2391001,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
2,4,0,0,0,0,0,1,2,0,0,0,2,,0,0,0,0,02/21/2023,away,16340,536,UTRGV,9,True,14,8,6,win,2391201,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
0,3,1,0,1,3,0,1,1,0,0,0,0,,0,0,0,0,02/24/2023,away,16340,536,UTRGV,9,True,5,10,-5,loss,2391472,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
0,3,1,0,0,1,0,1,1,0,0,0,2,,0,1,0,0,02/24/2023,away,16340,536,UTRGV,9,True,2,9,-7,loss,2408730,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
2,4,1,0,0,1,0,2,1,0,0,0,0,,0,0,0,0,02/25/2023,away,16340,536,UTRGV,9,True,9,5,4,win,2391731,129,2485584.0,2023,1.0,0.0,,2485584.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,02/26/2023,away,16340,536,UTRGV,9,True,1,8,-7,loss,2392122,129,2485584.0,2023,1.0,1.0,,2485584.0,1.0
0,6,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,03/05/2023,neutral,16340,610,Saint Mary's (CA),9,True,12,6,6,win,2408813,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,03/05/2023,neutral,16340,610,Saint Mary's (CA),9,True,0,6,-6,loss,2393629,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
0,5,2,0,0,2,0,1,0,0,0,0,0,,0,0,1,0,03/06/2023,away,16340,630,San Jose St.,9,True,8,4,4,win,2423079,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,03/08/2023,away,16340,102,Sacramento St.,9,True,3,5,-2,loss,2394112,129,2485584.0,2023,1.0,1.0,,2485584.0,1.0
1,5,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,03/09/2023,away,16340,102,Sacramento St.,10,True,8,4,4,win,2394193,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
1,4,1,0,0,1,0,1,1,0,0,0,2,,0,0,0,0,03/10/2023,away,16340,102,Sacramento St.,9,True,8,3,5,win,2408693,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
3,3,2,1,0,3,0,0,1,0,0,0,0,,0,0,0,0,03/11/2023,away,16340,102,Sacramento St.,9,True,13,2,11,win,2423793,129,2485584.0,2023,1.0,1.0,,2485584.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/15/2023,home,16340,591,Saginaw Valley,9,True,4,7,-3,loss,2395589,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
1,5,1,1,0,2,0,0,0,0,0,0,1,,0,0,1,0,03/17/2023,away,16340,519,Ohio,9,True,8,5,3,win,2395806,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
1,4,0,0,0,0,0,0,1,0,0,0,1,,0,0,1,0,03/18/2023,away,16340,519,Ohio,9,True,7,11,-4,loss,2396124,129,2485584.0,2023,1.0,1.0,,2485584.0,1.0
1,4,2,0,0,2,0,0,1,0,0,0,0,,0,0,2,0,03/19/2023,away,16340,519,Ohio,9,True,10,6,4,win,2396553,129,2485584.0,2023,0.0,0.0,,2485584.0,1.0
0,4,1,0,0,1,0,1,0,0,0,0,1,,0,0,0,0,02/17/2023,home,16340,674,Stanford,9,True,8,1,7,win,2390452,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
0,4,1,0,0,1,0,1,0,0,1,0,1,,0,0,0,0,02/18/2023,home,16340,674,Stanford,9,True,5,7,-2,loss,2390799,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
0,5,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,02/19/2023,home,16340,674,Stanford,10,True,13,21,-8,loss,2390993,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/26/2023,home,16340,418,Michigan,9,True,5,9,-4,loss,2391974,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
2,4,3,1,0,4,0,1,0,0,0,0,0,,0,0,0,0,03/03/2023,home,16340,703,Texas,9,True,6,5,1,win,2392863,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
0,4,1,1,0,2,0,0,0,0,0,0,1,,0,0,0,0,03/04/2023,home,16340,703,Texas,9,True,2,4,-2,loss,2393309,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
0,4,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,03/05/2023,home,16340,703,Texas,11,True,5,4,1,win,2393576,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/07/2023,home,16340,732,Utah,9,True,2,3,-1,loss,2393938,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
1,3,1,0,0,4,1,2,1,0,0,0,0,,0,0,0,0,03/11/2023,away,16340,541,Pepperdine,9,True,5,6,-1,loss,2394337,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
1,5,1,0,0,1,0,1,0,0,0,1,0,,0,0,0,0,03/12/2023,away,16340,541,Pepperdine,12,True,10,8,2,win,2394755,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
1,4,3,2,0,5,0,0,0,0,0,0,0,,0,0,1,0,03/17/2023,away,16340,109,UC Irvine,9,True,10,0,10,win,2396043,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
0,3,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,03/18/2023,away,16340,109,UC Irvine,9,True,5,12,-7,loss,2396356,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,03/19/2023,away,16340,109,UC Irvine,9,True,9,5,4,win,2396723,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
1,5,1,1,0,2,0,1,0,0,0,0,1,,0,0,1,0,03/24/2023,away,16340,108,UC Davis,9,True,11,2,9,win,2397403,97,2309097.0,2023,0.0,0.0,,2309097.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/17/2023,neutral,16340,739,Villanova,9,True,7,2,5,win,2390887,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
1,5,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/18/2023,neutral,16340,754,Washington St.,9,True,4,17,-13,loss,2390592,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
0,5,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/19/2023,neutral,16340,754,Washington St.,9,True,6,8,-2,loss,2390888,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/24/2023,neutral,16340,30024,Utah Valley,9,True,4,5,-1,loss,2421475,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
1,3,2,1,0,3,0,1,0,0,0,0,0,,1,0,0,0,02/24/2023,neutral,16340,30024,Utah Valley,9,True,8,1,7,win,2421476,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
0,3,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,02/26/2023,home,16340,30024,Utah Valley,9,True,0,5,-5,loss,2421856,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/26/2023,home,16340,30024,Utah Valley,9,True,2,6,-4,loss,2421887,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
1,5,3,0,1,5,0,0,0,0,0,0,0,,0,0,3,0,03/01/2023,away,16340,657,Southern California,9,True,6,5,1,win,2392579,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
0,3,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,03/04/2023,home,16340,370,LMU (CA),9,True,1,7,-6,loss,2392859,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
1,5,1,0,0,1,0,0,0,0,0,0,1,,0,0,2,0,03/05/2023,home,16340,370,LMU (CA),9,True,10,2,8,win,2392995,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
2,3,2,0,0,2,0,0,1,0,0,0,0,,0,0,1,0,03/05/2023,home,16340,370,LMU (CA),9,True,3,5,-2,loss,2408162,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,03/07/2023,home,16340,626,San Diego St.,9,True,3,1,2,win,2393949,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
0,3,1,0,0,1,0,0,0,0,0,0,2,,0,0,1,0,03/10/2023,away,16340,346,Lamar University,9,True,0,5,-5,loss,2394458,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
0,1,0,0,0,0,0,0,2,0,0,1,0,,0,0,0,0,03/11/2023,away,16340,346,Lamar University,9,True,3,15,-12,loss,2394825,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
0,3,1,0,0,1,0,1,1,0,0,0,0,,0,1,0,0,03/12/2023,away,16340,346,Lamar University,9,True,2,6,-4,loss,2395147,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
0,5,1,0,1,3,0,1,0,0,0,0,1,,0,0,0,0,03/14/2023,away,16340,112,UC San Diego,9,True,8,14,-6,loss,2395530,111,2130862.0,2023,1.0,1.0,,2130862.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,2,,1,1,0,0,03/24/2023,home,16340,99,Long Beach St.,9,True,2,7,-5,loss,2397564,111,2130862.0,2023,0.0,0.0,,2130862.0,1.0
0,4,2,1,0,3,0,0,0,0,0,0,0,,0,0,0,0,02/17/2023,away,16340,234,Florida St.,9,True,7,12,-5,loss,2390432,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
0,4,2,0,0,2,0,0,0,0,0,0,1,,1,0,0,0,02/18/2023,away,16340,234,Florida St.,9,True,1,5,-4,loss,2390776,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
0,3,1,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,02/19/2023,away,16340,234,Florida St.,9,True,10,17,-7,loss,2390969,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/24/2023,home,16340,167,Cornell,9,True,11,5,6,win,2391442,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
0,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/25/2023,home,16340,167,Cornell,9,True,9,2,7,win,2391894,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/26/2023,home,16340,167,Cornell,9,True,7,5,2,win,2392199,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
1,5,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,03/04/2023,home,16340,368,UMass Lowell,9,True,11,5,6,win,2422671,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,03/04/2023,home,16340,368,UMass Lowell,9,True,1,5,-4,loss,2393231,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/05/2023,home,16340,368,UMass Lowell,9,True,5,12,-7,loss,2393553,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
1,4,1,0,0,1,0,0,0,1,0,0,0,,0,0,1,0,03/07/2023,home,16340,741,VMI,9,True,9,4,5,win,2393861,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
2,5,3,0,0,3,0,3,1,0,0,0,1,,0,0,1,0,03/08/2023,home,16340,740,VCU,9,True,19,5,14,win,2394058,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,1,0,03/10/2023,away,16340,10411,USC Upstate,9,True,5,6,-1,loss,2394407,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
1,4,1,1,0,2,0,0,0,0,0,0,1,,0,0,0,0,03/11/2023,away,16340,10411,USC Upstate,9,True,6,9,-3,loss,2395184,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
0,3,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,03/11/2023,away,16340,10411,USC Upstate,9,True,2,1,1,win,2394844,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
1,4,1,1,0,2,0,1,2,0,0,0,1,,1,0,0,0,03/14/2023,away,16340,740,VCU,9,True,14,6,8,win,2395426,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
1,5,1,0,0,1,0,0,0,0,0,0,3,,0,0,0,0,03/15/2023,away,16340,741,VMI,9,True,9,3,6,win,2395666,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
1,3,1,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,03/17/2023,home,16340,149,Coastal Carolina,9,True,3,16,-13,loss,2395989,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
1,4,2,1,0,3,0,1,0,0,0,0,1,,0,0,0,0,03/18/2023,home,16340,149,Coastal Carolina,9,True,8,3,5,win,2396439,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/19/2023,home,16340,149,Coastal Carolina,9,True,1,3,-2,loss,2396715,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
1,3,1,0,0,4,1,3,1,0,0,0,1,,0,0,1,0,03/21/2023,away,16340,563,Radford,9,True,8,6,2,win,2396967,317,1992647.0,2023,0.0,0.0,,1992647.0,1.0
1,3,2,0,0,2,0,1,1,0,0,0,0,,0,0,0,0,02/26/2023,away,16340,648,South Carolina,9,True,5,6,-1,loss,2392275,540,2656016.0,2023,0.0,0.0,,2656016.0,1.0
1,4,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,03/03/2023,away,16340,346,Lamar University,9,True,6,1,5,win,2392867,540,2656016.0,2023,0.0,0.0,,2656016.0,1.0
