R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,OPP DP,GDP,division,score
1,2,0,0,0,0,0,2,1,1,0,0,0,,0,0,0,0,02/27/2024,away,16580,30095,Utah Tech,9,True,15,1,14,win,4527620,465,2347950.0,2024,1.0,1.0,1.0,
2,5,1,0,0,4,1,4,1,0,0,0,2,,0,0,0,0,03/01/2024,home,16580,630,San Jose St.,9,True,23,5,18,win,4527824,465,2347950.0,2024,0.0,0.0,1.0,
2,2,1,0,0,4,1,2,1,0,0,1,0,,0,0,0,0,03/03/2024,home,16580,630,San Jose St.,9,True,8,7,1,win,4528086,465,2347950.0,2024,0.0,0.0,1.0,
0,5,2,1,0,3,0,1,1,0,0,0,0,,0,0,0,0,03/03/2024,home,16580,630,San Jose St.,9,True,13,16,-3,loss,4528499,465,2347950.0,2024,0.0,0.0,1.0,
1,5,2,1,0,3,0,1,0,0,0,0,0,,0,0,0,0,02/16/2024,home,16580,392,Maryland,9,True,4,5,-1,loss,4492159,253,2802406.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,home,16580,392,Maryland,9,True,1,7,-6,loss,4492160,253,2802406.0,2024,0.0,0.0,1.0,
1,4,2,0,0,2,0,1,1,0,0,0,0,,0,0,2,0,02/18/2024,home,16580,392,Maryland,9,True,7,3,4,win,4492161,253,2802406.0,2024,0.0,0.0,1.0,
2,4,1,0,0,1,0,0,1,0,0,0,0,,0,0,2,0,02/20/2024,home,16580,255,Georgia Tech,9,True,4,7,-3,loss,4526391,253,2802406.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/23/2024,away,16580,430,Mississippi St.,9,True,1,5,-4,loss,4526466,253,2802406.0,2024,0.0,0.0,1.0,
2,4,2,1,0,3,0,0,1,1,0,0,0,,0,0,0,0,02/24/2024,away,16580,430,Mississippi St.,9,True,11,4,7,win,4526775,253,2802406.0,2024,0.0,0.0,1.0,
0,3,1,0,0,1,0,0,1,1,0,0,0,,0,0,1,0,02/25/2024,away,16580,430,Mississippi St.,9,True,2,10,-8,loss,4527174,253,2802406.0,2024,0.0,0.0,1.0,
3,5,3,1,0,4,0,1,0,0,0,0,0,,0,0,2,0,02/28/2024,away,16580,316,Jacksonville,9,True,9,7,2,win,4527629,253,2802406.0,2024,0.0,0.0,1.0,
2,4,2,0,0,2,0,1,1,0,0,0,1,,0,0,1,0,03/01/2024,home,16580,115,Campbell,9,True,9,4,5,win,4528007,253,2802406.0,2024,0.0,0.0,1.0,
1,3,2,0,0,2,0,1,2,0,0,0,0,,1,0,0,0,03/02/2024,home,16580,115,Campbell,9,True,7,10,-3,loss,4528345,253,2802406.0,2024,0.0,0.0,1.0,
0,5,1,1,0,2,0,2,0,0,0,0,0,,0,0,0,0,03/03/2024,home,16580,115,Campbell,9,True,5,10,-5,loss,4528662,253,2802406.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/10/2024,away,16580,15646,Barton,9,True,3,6,-3,loss,4525250,197,2944321.0,2024,0.0,0.0,2.0,
1,3,1,0,0,4,1,1,0,0,0,0,1,,0,0,0,0,02/03/2024,home,16580,332,Kentucky St.,9,True,2,18,-16,loss,4525049,445,2963946.0,2024,0.0,0.0,2.0,
1,4,1,1,0,2,0,1,0,0,0,0,1,,0,0,0,0,02/03/2024,home,16580,332,Kentucky St.,9,True,6,12,-6,loss,4544920,445,2963946.0,2024,0.0,0.0,2.0,
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/04/2024,home,16580,332,Kentucky St.,9,True,0,17,-17,loss,4525085,445,2963946.0,2024,0.0,0.0,2.0,
1,2,0,0,0,0,0,0,1,1,0,0,1,,0,0,1,0,02/06/2024,away,16580,0,Morris,9,True,8,4,4,win,5020575,445,2963946.0,2024,0.0,0.0,2.0,
0,1,0,0,0,0,0,1,1,0,0,0,1,,0,0,1,0,02/06/2024,away,16580,0,Morris,9,True,8,9,-1,loss,5020576,445,2963946.0,2024,0.0,0.0,2.0,
3,4,2,1,0,3,0,4,1,0,0,0,0,,0,0,1,0,02/17/2024,home,16580,720,Tuskegee,9,True,16,4,12,win,5246385,445,2963946.0,2024,0.0,0.0,2.0,
0,3,0,0,0,0,0,1,2,0,0,0,2,,0,0,0,0,02/18/2024,home,16580,720,Tuskegee,9,True,6,2,4,win,5246386,445,2963946.0,2024,0.0,0.0,2.0,
0,3,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,02/18/2024,home,16580,720,Tuskegee,9,True,6,7,-1,loss,5246387,445,2963946.0,2024,1.0,1.0,2.0,
1,5,0,0,0,0,0,0,0,0,0,0,4,,0,0,0,0,02/24/2024,home,16580,30191,Spring Hill,9,True,3,7,-4,loss,4527115,445,2963946.0,2024,0.0,0.0,2.0,
1,4,1,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,02/25/2024,home,16580,30191,Spring Hill,9,True,6,13,-7,loss,4544950,445,2963946.0,2024,0.0,0.0,2.0,
0,3,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,02/12/2024,away,16580,30263,Vanguard,9,True,2,8,-6,loss,4525405,781,2665912.0,2024,0.0,0.0,3.0,
0,4,2,0,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/16/2024,home,16580,22235,Lewis & Clark,9,True,3,9,-6,loss,4525625,781,2665912.0,2024,0.0,0.0,3.0,
2,5,3,0,1,8,1,2,0,0,0,0,1,,0,0,0,0,02/17/2024,home,16580,22235,Lewis & Clark,9,True,10,9,1,win,4525872,781,2665912.0,2024,1.0,0.0,3.0,
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,home,16580,22235,Lewis & Clark,11,True,5,5,0,tie,4542634,781,2665912.0,2024,0.0,0.0,3.0,
2,4,2,1,0,6,1,3,0,0,0,0,1,,0,0,0,0,02/23/2024,home,16580,134,Chapman,9,True,6,18,-12,loss,4526662,781,2665912.0,2024,0.0,0.0,3.0,
0,3,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/24/2024,away,16580,134,Chapman,9,True,0,11,-11,loss,4526986,781,2665912.0,2024,0.0,0.0,3.0,
1,5,3,1,0,4,0,1,0,0,1,0,1,,0,0,0,0,02/24/2024,away,16580,134,Chapman,9,True,10,4,6,win,4543815,781,2665912.0,2024,0.0,0.0,3.0,
0,4,1,1,0,2,0,1,0,0,0,0,1,,0,0,0,0,03/01/2024,away,16580,105,Cal Lutheran,9,True,3,1,2,win,4527906,781,2665912.0,2024,0.0,0.0,3.0,
1,3,2,1,0,3,0,0,2,0,0,0,0,,1,0,0,1,02/16/2024,home,16580,456,UNC Asheville,9,True,11,2,9,win,4525491,257,2680020.0,2024,0.0,0.0,1.0,
3,4,2,1,0,3,0,0,1,0,0,0,1,,0,0,0,0,02/17/2024,home,16580,456,UNC Asheville,9,True,17,5,12,win,4525727,257,2680020.0,2024,0.0,0.0,1.0,
0,4,3,1,0,4,0,1,0,1,0,0,0,,0,0,0,0,02/18/2024,home,16580,456,UNC Asheville,9,True,10,0,10,win,4526049,257,2680020.0,2024,0.0,0.0,1.0,
4,3,3,0,0,9,2,3,2,0,0,0,0,,0,0,0,0,02/20/2024,away,16580,254,Georgia St.,9,True,15,0,15,win,4526297,257,2680020.0,2024,0.0,0.0,1.0,
2,5,2,0,0,2,0,0,0,0,0,0,2,,0,0,0,0,02/23/2024,home,16580,505,Northern Ky.,9,True,15,5,10,win,4526489,257,2680020.0,2024,0.0,0.0,1.0,
1,4,2,0,0,5,1,2,0,0,1,0,0,,0,0,0,0,02/24/2024,home,16580,505,Northern Ky.,9,True,7,6,1,win,4526800,257,2680020.0,2024,0.0,0.0,1.0,
2,5,4,1,1,7,0,1,1,0,0,0,0,,0,0,0,0,02/25/2024,home,16580,505,Northern Ky.,9,True,12,11,1,win,4527198,257,2680020.0,2024,0.0,0.0,1.0,
1,4,2,1,0,6,1,2,1,0,0,0,2,,0,0,0,0,02/27/2024,home,16580,1320,Presbyterian,9,True,4,3,1,win,4527514,257,2680020.0,2024,0.0,0.0,1.0,
3,4,3,0,0,12,3,4,1,0,0,0,0,,0,0,0,1,02/28/2024,home,16580,416,Michigan St.,9,True,6,19,-13,loss,4780664,257,2680020.0,2024,0.0,0.0,1.0,
1,3,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,1,03/02/2024,home,16580,255,Georgia Tech,9,True,3,1,2,win,4528038,257,2680020.0,2024,0.0,0.0,1.0,
2,5,2,0,0,5,1,2,0,0,0,0,1,,0,0,0,0,03/03/2024,away,16580,255,Georgia Tech,9,True,11,9,2,win,4528545,257,2680020.0,2024,0.0,0.0,1.0,
0,1,1,0,0,1,0,4,4,0,0,0,0,,0,0,1,0,02/16/2024,home,16580,682,Stonehill,9,True,7,1,6,win,5245906,61,2810002.0,2024,0.0,0.0,1.0,
0,4,1,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,02/16/2024,home,16580,682,Stonehill,9,True,12,1,11,win,4525470,61,2810002.0,2024,0.0,0.0,1.0,
1,4,3,0,1,5,0,2,1,0,0,0,0,,0,0,2,0,02/17/2024,home,16580,682,Stonehill,9,True,7,8,-1,loss,4525710,61,2810002.0,2024,0.0,0.0,1.0,
1,4,1,1,0,2,0,0,1,0,0,0,1,,0,0,0,0,02/20/2024,home,16580,231,FIU,9,True,10,4,6,win,4526289,61,2810002.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/23/2024,away,16580,28755,FGCU,9,True,4,5,-1,loss,4526761,61,2810002.0,2024,0.0,0.0,1.0,
1,5,2,1,0,3,0,1,0,0,0,0,1,,0,0,0,0,02/24/2024,away,16580,28755,FGCU,9,True,3,10,-7,loss,4527120,61,2810002.0,2024,0.0,0.0,1.0,
1,5,2,0,0,2,0,1,0,0,0,0,1,,0,0,0,0,02/25/2024,away,16580,28755,FGCU,9,True,5,1,4,win,4527438,61,2810002.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/28/2024,away,16580,235,Florida,9,True,2,9,-7,loss,4527639,61,2810002.0,2024,0.0,0.0,1.0,
0,5,2,1,0,3,0,3,0,0,0,0,0,,0,0,0,0,03/01/2024,home,16580,509,Northwestern,9,True,6,11,-5,loss,4492540,61,2810002.0,2024,0.0,0.0,1.0,
1,5,2,0,0,2,0,1,0,0,0,0,0,,0,0,0,0,03/02/2024,home,16580,509,Northwestern,10,True,5,10,-5,loss,5250724,61,2810002.0,2024,0.0,0.0,1.0,
0,4,2,0,0,2,0,2,1,0,0,0,0,,1,0,1,0,03/02/2024,home,16580,509,Northwestern,9,True,4,8,-4,loss,4492541,61,2810002.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,1,0,0,1,,0,0,0,0,02/02/2024,neutral,16580,8411,Ark.-Monticello,9,True,4,7,-3,loss,4524968,155,2113375.0,2024,0.0,0.0,2.0,
0,1,1,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,02/04/2024,neutral,16580,1376,Southern Ark.,9,True,2,14,-12,loss,4525076,155,2113375.0,2024,0.0,0.0,2.0,
0,3,1,0,0,1,0,2,0,0,0,0,1,,0,0,0,0,02/09/2024,away,16580,1071,Emporia St.,11,True,4,5,-1,loss,4525374,155,2113375.0,2024,0.0,0.0,2.0,
1,2,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/09/2024,away,16580,1071,Emporia St.,9,True,2,3,-1,loss,4525211,155,2113375.0,2024,0.0,0.0,2.0,
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/10/2024,away,16580,1071,Emporia St.,9,True,0,2,-2,loss,4525294,155,2113375.0,2024,0.0,0.0,2.0,
0,5,2,0,0,2,0,1,0,0,0,0,1,,0,0,0,0,02/10/2024,away,16580,1071,Emporia St.,9,True,10,1,9,win,4543247,155,2113375.0,2024,0.0,0.0,2.0,
0,4,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,away,16580,30198,Cal St. San Marcos,9,True,4,2,2,win,4525609,155,2113375.0,2024,0.0,0.0,2.0,
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,30198,Cal St. San Marcos,9,True,1,8,-7,loss,4525865,155,2113375.0,2024,0.0,0.0,2.0,
2,4,2,0,0,2,0,0,0,0,0,0,2,,0,0,0,0,02/23/2024,away,16580,235,Florida,9,True,6,15,-9,loss,4526470,158,2654271.0,2024,0.0,0.0,1.0,
0,3,1,1,0,2,0,0,1,0,0,0,1,,0,0,1,0,02/24/2024,away,16580,235,Florida,9,True,3,7,-4,loss,4526778,158,2654271.0,2024,0.0,0.0,1.0,
0,5,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/25/2024,away,16580,235,Florida,9,True,5,12,-7,loss,4527177,158,2654271.0,2024,0.0,0.0,1.0,
1,4,0,0,0,0,0,0,0,1,0,0,1,,0,0,0,0,03/01/2024,home,16580,386,Marist,9,True,15,3,12,win,4527755,158,2654271.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,1,0,0,2,,0,0,0,0,03/03/2024,home,16580,386,Marist,9,True,9,7,2,win,4528103,158,2654271.0,2024,0.0,0.0,1.0,
2,3,0,0,0,0,0,0,2,0,0,0,1,,0,1,0,0,03/03/2024,home,16580,386,Marist,9,True,15,11,4,win,4542981,158,2654271.0,2024,0.0,0.0,1.0,
2,4,1,0,0,1,0,0,2,0,0,0,1,,0,0,0,0,02/10/2024,home,16580,1176,Lincoln Memorial,9,True,19,5,14,win,5245166,1167,2809235.0,2024,0.0,0.0,2.0,
0,3,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/17/2024,away,16580,24639,Nova Southeastern,9,True,9,7,2,win,5246129,1167,2809235.0,2024,0.0,0.0,2.0,
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/25/2024,away,16580,1462,Wingate,9,True,12,1,11,win,4526564,1167,2809235.0,2024,0.0,0.0,2.0,
1,2,0,0,0,0,0,0,2,0,0,0,1,,0,0,0,0,02/16/2024,neutral,16580,545,Pittsburgh,9,True,4,7,-3,loss,4525845,380,2801669.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,03/02/2024,away,16580,792,Winthrop,9,True,0,8,-8,loss,4528020,380,2801669.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,1,0,0,2,,0,0,0,0,03/02/2024,away,16580,792,Winthrop,9,True,3,10,-7,loss,5250482,380,2801669.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,1,0,1,0,0,1,,0,0,0,0,03/03/2024,home,16580,727,Union (NY),9,True,2,9,-7,loss,4528519,524,2679485.0,2024,0.0,0.0,3.0,
1,4,1,0,0,1,0,2,1,0,0,0,1,,0,0,0,0,02/18/2024,away,16580,1450,Westminster (MO),9,True,11,1,10,win,4526125,462,2659755.0,2024,0.0,0.0,3.0,
1,4,1,1,0,2,0,3,0,2,0,0,2,,0,0,0,0,02/18/2024,away,16580,1450,Westminster (MO),9,True,11,10,1,win,4543468,462,2659755.0,2024,0.0,0.0,3.0,
2,4,2,0,0,2,0,0,0,0,0,0,0,,0,0,1,0,02/19/2024,away,16580,1450,Westminster (MO),9,True,7,8,-1,loss,4526276,462,2659755.0,2024,0.0,0.0,3.0,
1,3,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,02/24/2024,home,16580,264,Grinnell,9,True,3,7,-4,loss,4527048,462,2659755.0,2024,0.0,0.0,3.0,
0,3,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/24/2024,neutral,16580,264,Grinnell,9,True,1,6,-5,loss,4544112,462,2659755.0,2024,0.0,0.0,3.0,
1,3,1,0,0,4,1,1,1,1,0,0,2,,0,0,0,0,02/25/2024,neutral,16580,264,Grinnell,9,True,6,5,1,win,4527383,462,2659755.0,2024,0.0,0.0,3.0,
0,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,02/17/2024,home,16580,452,Mount Union,9,True,3,14,-11,loss,4544937,1112,2825907.0,2024,0.0,0.0,3.0,
1,3,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,02/16/2024,home,16580,627,San Diego,9,True,7,3,4,win,4525482,703,2817023.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/17/2024,home,16580,627,San Diego,11,True,5,6,-1,loss,4525719,703,2817023.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,1,1,0,0,0,1,,0,0,0,0,02/18/2024,home,16580,627,San Diego,9,True,9,4,5,win,4526040,703,2817023.0,2024,0.0,0.0,1.0,
1,1,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/20/2024,home,16580,287,Houston Christian,9,True,20,3,17,win,4526296,703,2817023.0,2024,0.0,0.0,1.0,
1,2,1,0,0,4,1,2,0,0,0,0,0,,0,0,0,0,02/24/2024,home,16580,90,Cal Poly,9,True,6,0,6,win,4526789,703,2817023.0,2024,0.0,0.0,1.0,
1,4,2,0,0,5,1,1,1,0,0,0,0,,0,0,0,0,02/25/2024,home,16580,90,Cal Poly,9,True,7,0,7,win,4527189,703,2817023.0,2024,0.0,0.0,1.0,
3,2,1,1,0,2,0,0,1,1,0,0,0,,0,0,0,0,02/27/2024,home,16580,603,St. John's (NY),9,True,15,4,11,win,4527504,703,2817023.0,2024,0.0,0.0,1.0,
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,03/01/2024,neutral,16580,365,LSU,9,True,3,6,-3,loss,4527848,703,2817023.0,2024,0.0,0.0,1.0,
2,4,2,0,1,7,1,2,0,1,0,0,1,,0,0,0,0,03/02/2024,neutral,16580,670,Texas St.,9,True,10,11,-1,loss,4528176,703,2817023.0,2024,0.0,0.0,1.0,
2,3,2,1,0,3,0,0,2,0,0,0,0,,0,0,0,0,03/03/2024,neutral,16580,736,Vanderbilt,9,True,11,14,-3,loss,4528542,703,2817023.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/17/2024,away,16580,30111,Covenant,9,True,1,12,-11,loss,4525793,496,2518799.0,2024,0.0,0.0,3.0,
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/24/2024,neutral,16580,160,Concordia Chicago,9,True,6,4,2,win,4526942,496,2518799.0,2024,0.0,0.0,3.0,
1,4,1,1,0,2,0,0,0,0,0,0,1,,0,0,1,0,02/24/2024,neutral,16580,278,Heidelberg,9,True,2,6,-4,loss,4527084,496,2518799.0,2024,0.0,0.0,3.0,
0,4,1,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,02/27/2024,away,16580,302,UIC,9,True,5,8,-3,loss,4527495,496,2518799.0,2024,0.0,0.0,3.0,
3,5,3,1,0,7,1,1,0,0,0,0,2,,0,0,2,0,02/16/2024,neutral,16580,635,Seton Hall,9,True,5,2,3,win,4492942,312,2655147.0,2024,0.0,0.0,1.0,
2,3,2,0,0,2,0,1,1,1,0,0,0,,0,0,3,0,02/17/2024,neutral,16580,47,Ball St.,9,True,5,0,5,win,4492946,312,2655147.0,2024,0.0,0.0,1.0,
1,5,2,0,0,2,0,0,0,0,0,0,1,,0,0,0,0,02/18/2024,neutral,16580,352,Lehigh,9,True,4,8,-4,loss,4492947,312,2655147.0,2024,0.0,0.0,1.0,
2,3,3,1,0,4,0,1,0,0,0,0,0,,0,0,1,0,02/20/2024,home,16580,364,Loras,9,True,20,6,14,win,5245724,312,2655147.0,2024,0.0,0.0,1.0,
1,4,1,0,0,4,1,2,0,1,0,0,1,,0,0,1,0,02/23/2024,neutral,16580,37,Auburn,9,True,5,7,-2,loss,4492949,312,2655147.0,2024,0.0,0.0,1.0,
3,4,2,1,0,3,0,0,0,1,0,0,1,,0,0,1,0,02/24/2024,neutral,16580,746,Virginia,9,True,9,12,-3,loss,4492950,312,2655147.0,2024,0.0,0.0,1.0,
0,5,1,0,0,1,0,1,0,0,0,0,1,,0,0,0,0,02/25/2024,neutral,16580,782,Wichita St.,9,True,6,12,-6,loss,4492951,312,2655147.0,2024,0.0,0.0,1.0,
3,3,2,0,0,5,1,2,1,0,0,0,0,,0,0,0,0,02/27/2024,home,16580,503,NIU,9,True,14,6,8,win,4492952,312,2655147.0,2024,0.0,0.0,1.0,
2,3,0,0,0,0,0,1,2,0,1,0,2,,0,0,0,1,03/01/2024,away,16580,433,Ole Miss,9,True,13,7,6,win,4492953,312,2655147.0,2024,0.0,0.0,1.0,
1,5,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,03/02/2024,away,16580,433,Ole Miss,9,True,5,12,-7,loss,4492954,312,2655147.0,2024,0.0,0.0,1.0,
1,3,0,0,0,0,0,0,1,1,0,0,1,,0,0,0,0,03/03/2024,away,16580,433,Ole Miss,9,True,3,8,-5,loss,4492955,312,2655147.0,2024,0.0,0.0,1.0,
0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,02/17/2024,away,16580,277,Hawaii,9,True,5,2,3,win,4525968,433,2953113.0,2024,0.0,0.0,1.0,
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/21/2024,home,16580,30,Arkansas St.,9,True,2,4,-2,loss,4526442,433,2953113.0,2024,0.0,0.0,1.0,
1,4,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,02/27/2024,home,16580,32,Little Rock,9,True,12,6,6,win,4527614,433,2953113.0,2024,0.0,0.0,1.0,
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/01/2024,home,16580,312,Iowa,9,True,7,13,-6,loss,4492953,433,2953113.0,2024,0.0,0.0,1.0,
2,3,3,0,0,6,1,1,0,1,0,0,0,,0,0,0,0,03/03/2024,home,16580,312,Iowa,9,True,8,3,5,win,4492955,433,2953113.0,2024,0.0,0.0,1.0,
0,6,3,0,0,3,0,3,0,0,0,0,1,,0,0,0,0,02/01/2024,neutral,16580,1289,Ouachita Baptist,9,True,7,9,-2,loss,4524909,12810,2957375.0,2024,0.0,0.0,2.0,
0,5,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,02/02/2024,neutral,16580,1289,Ouachita Baptist,9,True,6,7,-1,loss,4524944,12810,2957375.0,2024,0.0,0.0,2.0,
0,3,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,02/03/2024,neutral,16580,1376,Southern Ark.,9,True,2,19,-17,loss,4525053,12810,2957375.0,2024,0.0,0.0,2.0,
1,4,2,1,0,3,0,0,0,0,0,0,0,,0,0,0,0,02/06/2024,away,16580,1371,Southeastern Okla.,9,True,5,3,2,win,4525123,12810,2957375.0,2024,0.0,0.0,2.0,
2,3,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,02/09/2024,home,16580,30152,Southern Nazarene,9,True,18,8,10,win,5067794,12810,2957375.0,2024,0.0,0.0,2.0,
3,3,0,0,0,0,0,0,2,0,0,0,2,,0,0,0,0,02/09/2024,home,16580,30152,Southern Nazarene,9,True,17,3,14,win,5067810,12810,2957375.0,2024,0.0,0.0,2.0,
1,4,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/10/2024,home,16580,30152,Southern Nazarene,9,True,6,2,4,win,5245128,12810,2957375.0,2024,0.0,0.0,2.0,
0,5,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/13/2024,home,16580,1371,Southeastern Okla.,11,True,10,9,1,win,4525427,12810,2957375.0,2024,1.0,0.0,2.0,
2,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,02/16/2024,home,16580,0,Randall,9,True,23,0,23,win,4525913,12810,2957375.0,2024,0.0,0.0,2.0,
2,4,3,0,0,3,0,2,0,0,0,0,0,,0,0,1,0,02/17/2024,home,16580,0,Randall,9,True,17,0,17,win,5246131,12810,2957375.0,2024,0.0,0.0,2.0,
0,4,2,1,0,3,0,2,0,0,0,0,0,,1,0,0,0,02/17/2024,home,16580,0,Hannibal-La Grange,9,True,11,3,8,win,5246059,12810,2957375.0,2024,0.0,0.0,2.0,
1,3,1,1,0,2,0,0,1,0,0,0,0,,0,0,0,0,02/20/2024,away,16580,9012,Mo. Southern St.,9,True,6,14,-8,loss,4526370,12810,2957375.0,2024,0.0,0.0,2.0,
1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,02/23/2024,away,16580,9013,Missouri Western,9,True,18,11,7,win,4526714,12810,2957375.0,2024,0.0,0.0,2.0,
1,4,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,02/24/2024,away,16580,9013,Missouri Western,9,True,11,12,-1,loss,4527117,12810,2957375.0,2024,0.0,0.0,2.0,
1,5,2,0,0,5,1,3,0,0,0,0,0,,0,0,0,0,02/25/2024,away,16580,9013,Missouri Western,9,True,10,20,-10,loss,4527435,12810,2957375.0,2024,0.0,0.0,2.0,
0,3,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,02/25/2024,neutral,16580,8736,Southwest Minn. St.,9,True,1,9,-8,loss,4527392,427,2319804.0,2024,0.0,0.0,2.0,
2,4,3,0,0,9,2,3,1,0,0,0,1,,0,0,0,1,02/25/2024,neutral,16580,8736,Southwest Minn. St.,9,True,8,7,1,win,4542666,427,2319804.0,2024,0.0,0.0,2.0,
1,4,2,0,0,5,1,1,0,0,0,0,1,,0,0,0,0,02/26/2024,neutral,16580,8736,Southwest Minn. St.,8,True,2,8,-6,loss,4527474,427,2319804.0,2024,0.0,0.0,2.0,
2,3,2,1,0,3,0,0,1,0,0,0,0,,0,0,0,0,02/26/2024,neutral,16580,8736,Southwest Minn. St.,9,True,14,5,9,win,4542972,427,2319804.0,2024,0.0,0.0,2.0,
0,5,1,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,02/16/2024,away,16580,507,Northwest Mo. St.,9,True,7,4,3,win,4525583,354,2822926.0,2024,0.0,0.0,2.0,
1,3,0,0,0,0,0,1,2,0,1,0,1,,0,0,0,0,02/18/2024,home,16580,30075,Mary,9,True,14,16,-2,loss,4526139,354,2822926.0,2024,0.0,0.0,2.0,
0,3,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/18/2024,away,16580,9012,Mo. Southern St.,9,True,6,13,-7,loss,4525939,354,2822926.0,2024,0.0,0.0,2.0,
0,4,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,02/21/2024,away,16580,0,St. Francis (IL),9,True,5,6,-1,loss,4526419,354,2822926.0,2024,0.0,0.0,2.0,
0,3,1,0,0,1,0,1,1,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,30002,Trevecca Nazarene,9,True,5,6,-1,loss,5249308,354,2822926.0,2024,0.0,0.0,2.0,
0,1,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/23/2024,away,16580,30002,Trevecca Nazarene,9,True,1,12,-11,loss,5249299,354,2822926.0,2024,0.0,0.0,2.0,
0,4,2,0,0,2,0,0,1,0,0,0,0,,0,0,0,0,02/24/2024,away,16580,30002,Trevecca Nazarene,10,True,6,5,1,win,4526913,354,2822926.0,2024,0.0,0.0,2.0,
2,3,1,1,0,2,0,1,2,0,0,0,1,,0,0,0,0,02/24/2024,away,16580,30002,Trevecca Nazarene,8,True,10,3,7,win,4543615,354,2822926.0,2024,0.0,0.0,2.0,
