R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,DP,CS,Picked,SB,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,OPP DP,GDP,score,player_id,division
0,2,0,0,0,0,0,0,0,1,0,0,1,,0,0,0,0,02/25/2023,neutral,16340,767,West Tex. A&M,9,True,5,22,-17,loss,2391814,205,2814668.0,2023,0.0,0.0,,2814668.0,2.0
0,2,0,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,02/25/2023,away,16340,2720,CSU Pueblo,9,True,1,3,-2,loss,2391965,205,2814668.0,2023,0.0,0.0,,2814668.0,2.0
0,1,1,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,02/26/2023,away,16340,2720,CSU Pueblo,9,True,12,10,2,win,2391261,205,2814668.0,2023,0.0,0.0,,2814668.0,2.0
2,3,2,0,0,5,1,2,1,0,0,0,0,,0,0,0,0,02/27/2023,away,16340,2720,CSU Pueblo,9,True,19,10,9,win,2391417,205,2814668.0,2023,0.0,0.0,,2814668.0,2.0
1,5,2,0,0,5,1,2,0,0,0,0,0,,0,0,0,0,03/02/2023,away,16340,11416,Colorado Mesa,9,True,8,19,-11,loss,2392595,205,2814668.0,2023,0.0,0.0,,2814668.0,2.0
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/18/2023,away,16340,257,Georgia,9,True,3,10,-7,loss,2390745,315,2347384.0,2023,0.0,0.0,,2347384.0,1.0
0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/19/2023,away,16340,257,Georgia,9,True,5,10,-5,loss,2391003,315,2347384.0,2023,0.0,0.0,,2347384.0,1.0
0,3,2,0,0,2,0,1,1,0,0,0,0,,0,0,0,0,02/21/2023,away,16340,625,Samford,9,True,6,7,-1,loss,2391173,315,2347384.0,2023,0.0,0.0,,2347384.0,1.0
0,2,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/24/2023,home,16340,659,Southern Ill.,9,True,7,8,-1,loss,2391453,315,2347384.0,2023,0.0,0.0,,2347384.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/03/2023,home,16340,72,Bradley,11,True,3,4,-1,loss,2392861,315,2347384.0,2023,0.0,0.0,,2347384.0,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,03/04/2023,home,16340,72,Bradley,9,True,7,9,-2,loss,2393314,315,2347384.0,2023,0.0,0.0,,2347384.0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/07/2023,home,16340,7,Alabama St.,9,True,3,13,-10,loss,2393937,315,2347384.0,2023,0.0,0.0,,2347384.0,1.0
0,3,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,03/08/2023,home,16340,37,Auburn,9,True,3,6,-3,loss,2394096,315,2347384.0,2023,0.0,0.0,,2347384.0,1.0
1,3,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,03/14/2023,home,16340,433,Ole Miss,9,True,10,6,4,win,2395517,315,2347384.0,2023,0.0,0.0,,2347384.0,1.0
1,4,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,03/17/2023,home,16340,11504,Queens (NC),9,True,14,1,13,win,2396053,315,2347384.0,2023,0.0,0.0,,2347384.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,03/18/2023,home,16340,11504,Queens (NC),9,True,6,2,4,win,2396521,315,2347384.0,2023,0.0,0.0,,2347384.0,1.0
0,4,1,0,0,1,0,1,0,0,0,0,0,,0,0,0,0,03/19/2023,home,16340,11504,Queens (NC),9,True,10,2,8,win,2396739,315,2347384.0,2023,0.0,0.0,,2347384.0,1.0
1,5,1,0,0,4,1,1,1,0,0,0,0,,0,0,0,0,02/24/2023,away,16340,303,Immaculata,9,True,16,8,8,win,2421094,313,2684892.0,2023,1.0,1.0,,2684892.0,3.0
2,6,3,1,0,4,0,2,0,0,0,0,1,,0,0,1,0,02/26/2023,away,16340,966,Arcadia,11,True,10,8,2,win,2391725,313,2684892.0,2023,0.0,0.0,,2684892.0,3.0
0,2,1,1,0,2,0,2,2,0,0,0,0,,0,0,0,0,02/26/2023,away,16340,966,Arcadia,9,True,9,16,-7,loss,2392282,313,2684892.0,2023,0.0,0.0,,2684892.0,3.0
0,3,0,0,0,0,0,0,1,0,0,0,1,,0,1,0,0,03/04/2023,away,16340,724,Merchant Marine,9,True,8,4,4,win,2393123,313,2684892.0,2023,0.0,0.0,,2684892.0,3.0
1,6,1,1,0,2,0,2,0,0,0,0,2,,0,0,0,0,03/04/2023,away,16340,724,Merchant Marine,10,True,10,3,7,win,2408488,313,2684892.0,2023,0.0,0.0,,2684892.0,3.0
1,4,2,1,0,3,0,0,0,0,0,0,0,,0,0,0,0,03/05/2023,away,16340,1340,St. Joseph's (L.I.),9,True,1,6,-5,loss,2393475,313,2684892.0,2023,0.0,0.0,,2684892.0,3.0
0,3,1,0,0,1,0,1,1,0,1,0,0,,0,0,0,0,03/12/2023,neutral,16340,662,Southern Me.,9,True,9,17,-8,loss,2394984,313,2684892.0,2023,0.0,0.0,,2684892.0,3.0
3,5,3,1,1,9,1,3,0,0,0,0,0,,0,0,0,0,03/13/2023,neutral,16340,775,Western New Eng.,9,True,11,9,2,win,2395230,313,2684892.0,2023,0.0,0.0,,2684892.0,3.0
1,5,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,03/14/2023,neutral,16340,401,UMass Boston,9,True,4,9,-5,loss,2395368,313,2684892.0,2023,1.0,1.0,,2684892.0,3.0
2,5,2,0,0,2,0,1,1,0,0,0,0,,0,0,0,0,03/15/2023,neutral,16340,583,Roger Williams,9,True,20,5,15,win,2395604,313,2684892.0,2023,0.0,0.0,,2684892.0,3.0
1,4,3,0,0,3,0,1,0,0,0,0,0,,0,0,0,0,03/16/2023,neutral,16340,802,Wis.-Stevens Point,9,True,4,1,3,win,2395729,313,2684892.0,2023,0.0,0.0,,2684892.0,3.0
1,4,1,0,0,1,0,0,2,0,0,0,2,,1,0,0,1,03/17/2023,neutral,16340,779,Wheaton (MA),10,True,6,7,-1,loss,2425059,313,2684892.0,2023,0.0,0.0,,2684892.0,3.0
1,4,2,0,1,4,0,0,1,0,0,0,1,,0,0,0,0,03/18/2023,home,16340,259,Rowan,9,True,2,5,-3,loss,2396231,313,2684892.0,2023,1.0,1.0,,2684892.0,3.0
2,3,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,03/01/2023,home,16340,987,Bluffton,9,True,8,0,8,win,2392542,520,2515841.0,2023,0.0,0.0,,2515841.0,3.0
0,3,2,0,0,2,0,1,0,0,1,0,0,,0,0,0,0,03/04/2023,neutral,16340,8567,Mt. St. Joseph,9,True,5,2,3,win,2393160,520,2515841.0,2023,0.0,0.0,,2515841.0,3.0
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,03/04/2023,neutral,16340,8567,Mt. St. Joseph,9,True,1,5,-4,loss,2408616,520,2515841.0,2023,0.0,0.0,,2515841.0,3.0
0,4,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,03/05/2023,neutral,16340,1461,Wilmington (OH),9,True,0,3,-3,loss,2393647,520,2515841.0,2023,0.0,0.0,,2515841.0,3.0
1,3,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,03/11/2023,neutral,16340,218,Eureka,9,True,9,5,4,win,2394649,520,2515841.0,2023,0.0,0.0,,2515841.0,3.0
0,2,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,03/12/2023,neutral,16340,218,Eureka,9,True,3,1,2,win,2395002,520,2515841.0,2023,0.0,0.0,,2515841.0,3.0
0,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,03/12/2023,neutral,16340,218,Eureka,9,True,4,0,4,win,2408846,520,2515841.0,2023,0.0,0.0,,2515841.0,3.0
3,5,3,0,0,6,1,4,0,0,0,0,0,,0,0,0,0,03/16/2023,away,16340,30171,Berea,9,True,21,10,11,win,2395313,520,2515841.0,2023,0.0,0.0,,2515841.0,3.0
0,4,1,0,0,1,0,1,0,0,0,0,1,,0,0,0,0,02/17/2023,home,16340,334,Kentucky,9,True,2,0,2,win,2390294,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
0,3,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,02/18/2023,home,16340,334,Kentucky,9,True,1,5,-4,loss,2390531,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
0,4,1,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,02/19/2023,home,16340,334,Kentucky,9,True,0,4,-4,loss,2390853,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
1,1,1,0,0,4,1,3,0,0,0,0,0,,0,0,0,0,02/21/2023,away,16340,1092,Gardner-Webb,9,True,7,5,2,win,2391112,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
0,4,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,02/24/2023,home,16340,5,Akron,9,True,9,1,8,win,2391317,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
0,4,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,02/25/2023,home,16340,5,Akron,9,True,5,12,-7,loss,2391605,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
0,4,1,0,0,1,0,2,1,0,0,0,2,,0,0,0,0,02/26/2023,home,16340,5,Akron,9,True,8,3,5,win,2392042,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
0,1,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,02/28/2023,home,16340,459,UNC Greensboro,9,True,5,10,-5,loss,2392359,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
0,4,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,03/01/2023,away,16340,459,UNC Greensboro,9,True,1,4,-3,loss,2392563,1068,2476316.0,2023,1.0,0.0,,2476316.0,1.0
1,5,2,1,0,3,0,1,0,0,0,0,0,,0,0,0,0,03/03/2023,home,16340,562,Quinnipiac,10,True,9,8,1,win,2392659,1068,2476316.0,2023,1.0,0.0,,2476316.0,1.0
0,4,1,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,03/04/2023,home,16340,562,Quinnipiac,9,True,14,3,11,win,2392940,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
1,4,1,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,03/05/2023,home,16340,562,Quinnipiac,9,True,9,2,7,win,2393376,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,03/08/2023,home,16340,196,East Carolina,9,True,1,5,-4,loss,2394084,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,03/10/2023,home,16340,500,Northeastern,9,True,2,6,-4,loss,2394406,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
1,4,2,0,0,5,1,1,1,0,0,0,1,,0,0,0,0,03/11/2023,home,16340,500,Northeastern,10,True,4,3,1,win,2423961,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
0,4,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,03/11/2023,home,16340,500,Northeastern,9,True,2,1,1,win,2394843,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
0,2,0,0,0,0,0,0,1,0,0,0,2,,0,0,0,0,03/14/2023,away,16340,490,NC State,9,True,14,6,8,win,2395514,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
2,4,3,1,0,4,0,1,0,0,1,0,1,,0,0,0,0,03/17/2023,away,16340,439,Monmouth,9,True,12,5,7,win,2395971,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
2,3,1,0,1,3,0,1,2,0,0,0,0,,0,0,1,0,03/18/2023,away,16340,439,Monmouth,9,True,12,1,11,win,2396372,1068,2476316.0,2023,0.0,0.0,,2476316.0,1.0
1,5,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,03/19/2023,away,16340,439,Monmouth,9,True,18,5,13,win,2396780,1068,2476316.0,2023,1.0,1.0,,2476316.0,1.0
2,6,3,1,0,4,0,2,0,0,0,0,0,,0,0,0,0,03/14/2023,neutral,16340,30072,St. Joseph's (Brkln),10,True,13,11,2,win,2424320,2798,2352951.0,2023,1.0,1.0,,2352951.0,3.0
1,4,2,2,0,4,0,2,0,0,0,0,1,,0,0,0,0,03/15/2023,neutral,16340,547,Plattsburgh St.,9,True,7,8,-1,loss,2395625,2798,2352951.0,2023,0.0,0.0,,2352951.0,3.0
0,2,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,03/15/2023,neutral,16340,547,Plattsburgh St.,9,True,2,1,1,win,2408829,2798,2352951.0,2023,0.0,0.0,,2352951.0,3.0
0,1,1,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,03/16/2023,neutral,16340,238,Framingham St.,9,True,6,34,-28,loss,2424938,2798,2352951.0,2023,0.0,0.0,,2352951.0,3.0
1,4,2,2,0,4,0,2,0,0,0,0,1,,0,0,0,0,03/16/2023,neutral,16340,238,Framingham St.,9,True,9,1,8,win,2424969,2798,2352951.0,2023,0.0,0.0,,2352951.0,3.0
1,3,1,0,0,4,1,1,0,1,0,0,1,,0,0,0,0,02/17/2023,neutral,16340,473,New Mexico,9,True,2,7,-5,loss,2390332,528,2816719.0,2023,0.0,0.0,,2816719.0,1.0
1,2,0,0,0,0,0,1,2,0,1,0,1,,0,0,0,0,02/18/2023,neutral,16340,428,Minnesota,9,True,8,7,1,win,2390717,528,2816719.0,2023,0.0,0.0,,2816719.0,1.0
2,4,1,0,0,1,0,0,1,0,0,0,1,,0,0,0,0,02/19/2023,neutral,16340,473,New Mexico,9,True,14,6,8,win,2390910,528,2816719.0,2023,0.0,0.0,,2816719.0,1.0
2,4,1,0,0,1,0,1,1,0,0,0,1,,0,0,0,0,02/20/2023,neutral,16340,104,UC Santa Barbara,9,True,11,0,11,win,2391074,528,2816719.0,2023,0.0,0.0,,2816719.0,1.0
2,2,2,0,0,5,1,2,2,0,0,0,0,,0,0,0,0,02/24/2023,home,16340,165,Coppin St.,9,True,11,1,10,win,2391270,528,2816719.0,2023,0.0,0.0,,2816719.0,1.0
2,5,3,0,0,6,1,3,1,0,0,0,1,,0,0,0,0,02/25/2023,home,16340,165,Coppin St.,9,True,16,0,16,win,2391576,528,2816719.0,2023,0.0,0.0,,2816719.0,1.0
2,4,2,1,0,3,0,2,2,0,0,0,1,,0,1,1,0,02/26/2023,home,16340,165,Coppin St.,9,True,19,5,14,win,2391991,528,2816719.0,2023,0.0,0.0,,2816719.0,1.0
0,5,2,1,0,3,0,0,0,0,0,0,3,,0,0,0,0,03/02/2023,away,16340,90,Cal Poly,9,True,5,4,1,win,2392602,528,2816719.0,2023,0.0,0.0,,2816719.0,1.0
1,4,2,0,0,5,1,2,1,0,0,0,1,,0,0,0,0,03/03/2023,away,16340,90,Cal Poly,9,True,7,2,5,win,2392853,528,2816719.0,2023,0.0,0.0,,2816719.0,1.0
0,4,1,0,0,1,0,2,1,0,0,0,1,,0,0,0,0,03/04/2023,away,16340,90,Cal Poly,9,True,3,1,2,win,2393470,528,2816719.0,2023,0.0,0.0,,2816719.0,1.0
0,5,1,0,0,1,0,0,0,0,0,0,2,,0,0,0,0,03/04/2023,away,16340,90,Cal Poly,9,True,2,4,-2,loss,2393295,528,2816719.0,2023,0.0,0.0,,2816719.0,1.0
