season,season_id,school_id,division,date,game_id,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2018,12973,470,2.0,03/31/2018,95301,22,American Int'l,5,3,2,42.0,27,13,2,0,0,4,0,0,0,0.9523809523809523,0.0
2018,12973,470,2.0,03/31/2018,95447,22,American Int'l,9,3,6,37.0,27,10,0,0,0,4,0,3,0,1.0,0.0
2018,12973,470,2.0,04/05/2018,96062,533,Pace,1,4,-3,39.0,27,11,1,0,0,0,0,0,0,0.9743589743589743,
2018,12973,470,2.0,04/08/2018,97094,593,St. Anselm,4,2,2,41.0,27,13,1,0,0,4,2,0,0,0.975609756097561,0.5
2018,12973,470,2.0,04/08/2018,97171,593,St. Anselm,7,2,5,39.0,27,12,0,0,0,4,2,0,0,1.0,0.5
2018,12973,470,2.0,04/11/2018,97801,658,Southern Conn. St.,6,5,1,38.0,27,9,2,0,0,4,0,0,0,0.9473684210526315,0.0
2018,12973,470,2.0,04/13/2018,98405,349,Le Moyne,2,1,1,49.0,33,16,0,0,0,0,2,0,0,1.0,inf
2018,12973,470,2.0,04/15/2018,99314,349,Le Moyne,0,7,-7,34.0,24,8,2,0,0,2,0,0,0,0.9411764705882353,0.0
2018,12973,470,2.0,04/15/2018,99332,349,Le Moyne,0,3,-3,25.0,18,5,2,0,0,2,0,0,0,0.92,0.0
2018,12973,470,2.0,04/18/2018,99719,533,Pace,6,4,2,36.0,27,8,1,0,0,0,0,2,0,0.9722222222222222,
2018,12973,470,2.0,04/22/2018,101339,995,Caldwell,7,3,4,30.0,21,8,1,0,0,0,0,0,0,0.9666666666666667,
2018,12973,470,2.0,04/22/2018,101373,995,Caldwell,7,0,7,33.0,21,12,0,0,0,0,0,5,0,1.0,
2018,12973,470,2.0,04/24/2018,101679,407,Mercy,7,0,7,40.0,27,13,0,0,0,4,2,3,0,1.0,0.5
2018,12973,470,2.0,04/26/2018,101897,658,Southern Conn. St.,3,2,1,37.0,27,9,1,0,0,2,0,3,0,0.972972972972973,0.0
2018,12973,470,2.0,04/28/2018,102547,1347,Saint Rose,6,3,3,31.0,26,5,0,0,0,0,0,2,0,1.0,
2018,12973,470,2.0,04/28/2018,102767,1347,Saint Rose,9,8,1,51.0,36,10,5,0,0,6,0,3,0,0.9019607843137255,0.0
2018,12973,470,2.0,04/29/2018,103093,1347,Saint Rose,5,3,2,39.0,27,12,0,0,1,2,2,3,0,1.0,1.0
2018,12973,470,2.0,05/01/2018,103516,533,Pace,7,2,5,38.0,27,11,0,0,0,0,0,5,0,1.0,
2018,12973,470,2.0,05/04/2018,103940,3,Adelphi,7,6,1,65.0,45,17,3,0,1,2,1,0,0,0.9538461538461539,0.5
2018,12973,470,2.0,05/05/2018,104511,3,Adelphi,1,6,-5,37.0,24,13,0,0,0,2,0,0,0,1.0,0.0
2018,12973,470,2.0,05/06/2018,104826,3,Adelphi,1,2,-1,32.0,24,8,0,0,0,6,0,0,0,1.0,0.0
2018,12973,470,2.0,05/08/2018,105007,3,Adelphi,3,2,1,34.0,27,7,0,0,1,0,0,5,0,1.0,
2018,12973,470,2.0,05/10/2018,105126,468,Southern N.H.,5,3,2,34.0,27,7,0,0,0,2,0,0,0,1.0,0.0
2018,12973,470,2.0,05/11/2018,105383,410,Merrimack,9,0,9,39.0,27,10,2,0,0,0,0,4,0,0.9487179487179487,
2018,12973,470,2.0,05/12/2018,105617,410,Merrimack,2,3,-1,38.0,27,11,0,0,0,10,0,0,0,1.0,0.0
2018,12973,470,2.0,05/12/2018,105681,410,Merrimack,8,10,-2,36.0,27,7,2,0,0,2,0,0,0,0.9444444444444444,0.0
2018,12973,470,2.0,05/18/2018,106242,468,Southern N.H.,1,7,-6,37.0,27,6,4,0,0,6,0,3,0,0.8918918918918919,0.0
2018,12973,470,2.0,05/19/2018,106410,1460,Wilmington (DE),1,0,1,40.0,27,13,0,0,0,4,0,0,0,1.0,0.0
2018,12973,470,2.0,05/20/2018,106482,241,Franklin Pierce,5,4,1,38.0,27,10,1,0,0,4,2,0,0,0.9736842105263158,0.5
2018,12973,470,2.0,05/20/2018,106487,1348,St. Thomas Aquinas,0,4,-4,38.0,24,14,0,0,0,6,2,0,0,1.0,0.3333333333333333
2018,12973,471,1.0,02/23/2018,86291,489,N.C. Central,2,11,-9,30.0,24,6,0,0,2,10,1,0,0,1.0,0.1
2018,12973,471,1.0,02/24/2018,86544,489,N.C. Central,3,4,-1,34.0,25,9,0,0,1,4,0,2,0,1.0,0.0
2018,12973,471,1.0,02/25/2018,86942,489,N.C. Central,5,13,-8,32.0,24,7,1,0,0,2,2,2,0,0.96875,1.0
2018,12973,471,1.0,03/03/2018,87957,726,Navy,0,4,-4,23.0,18,4,1,0,0,4,0,0,0,0.9565217391304348,0.0
2018,12973,471,1.0,03/03/2018,88049,726,Navy,7,1,6,42.0,27,15,0,0,0,0,0,3,0,1.0,
2018,12973,471,1.0,03/04/2018,88466,726,Navy,4,1,3,33.0,21,11,1,0,1,4,0,6,0,0.9696969696969697,0.0
2018,12973,471,1.0,03/04/2018,88498,726,Navy,1,7,-6,31.0,24,6,1,0,0,0,0,0,0,0.967741935483871,
2018,12973,471,1.0,03/09/2018,89622,393,UMES,12,1,11,40.0,27,12,1,0,1,2,0,0,0,0.975,0.0
2018,12973,471,1.0,03/10/2018,89909,393,UMES,8,4,4,36.0,21,13,2,0,0,6,1,5,0,0.9444444444444444,0.16666666666666666
2018,12973,471,1.0,03/10/2018,90011,393,UMES,7,0,7,28.0,21,6,1,0,0,2,2,0,0,0.9642857142857143,1.0
2018,12973,471,1.0,03/11/2018,90493,393,UMES,5,2,3,40.0,27,12,1,0,1,4,2,3,0,0.975,0.5
2018,12973,471,1.0,03/13/2018,90839,165,Coppin St.,8,7,1,48.0,27,18,3,0,0,4,4,3,0,0.9375,1.0
2018,12973,471,1.0,03/17/2018,91755,539,Penn St.,3,5,-2,29.0,24,5,0,0,0,2,2,2,0,1.0,1.0
2018,12973,471,1.0,03/17/2018,91933,539,Penn St.,3,4,-1,31.0,24,7,0,0,0,0,2,0,0,1.0,inf
2018,12973,471,1.0,03/18/2018,92079,539,Penn St.,8,6,2,35.0,27,6,2,0,0,2,0,0,0,0.9428571428571428,0.0
2018,12973,471,1.0,03/20/2018,92642,386,Marist,5,9,-4,38.0,24,12,2,0,0,6,1,0,0,0.9473684210526315,0.16666666666666666
2018,12973,471,1.0,03/25/2018,93874,739,Villanova,3,2,1,40.0,27,13,0,0,0,4,2,0,0,1.0,0.5
2018,12973,471,1.0,03/25/2018,93916,739,Villanova,1,0,1,32.0,24,8,0,0,0,2,0,0,0,1.0,0.0
2018,12973,471,1.0,03/29/2018,94471,28600,Lipscomb,4,3,1,48.0,33,13,2,0,0,6,0,0,0,0.9583333333333334,0.0
2018,12973,471,1.0,03/30/2018,94686,28600,Lipscomb,6,10,-4,36.0,24,9,3,0,0,4,0,2,0,0.9166666666666666,0.0
2018,12973,471,1.0,03/31/2018,95157,28600,Lipscomb,0,7,-7,33.0,24,9,0,0,0,0,0,0,0,1.0,
2018,12973,471,1.0,04/06/2018,96204,28755,FGCU,1,9,-8,37.0,24,10,3,0,0,6,0,0,0,0.918918918918919,0.0
2018,12973,471,1.0,04/07/2018,96519,28755,FGCU,1,3,-2,37.0,24,12,1,0,1,6,0,6,0,0.972972972972973,0.0
2018,12973,471,1.0,04/08/2018,96949,28755,FGCU,4,3,1,32.0,27,5,0,0,0,2,2,0,0,1.0,1.0
2018,12973,471,1.0,04/10/2018,97644,617,Saint Peter's,11,3,8,41.0,27,13,1,0,1,2,0,8,0,0.975609756097561,0.0
2018,12973,471,1.0,04/13/2018,98292,10411,USC Upstate,7,3,4,41.0,27,12,2,0,1,4,0,9,0,0.9512195121951219,0.0
2018,12973,471,1.0,04/14/2018,99046,10411,USC Upstate,7,9,-2,37.0,27,8,2,0,0,2,0,0,0,0.9459459459459459,0.0
2018,12973,471,1.0,04/14/2018,99099,10411,USC Upstate,1,9,-8,40.0,27,10,3,0,0,10,0,0,0,0.925,0.0
2018,12973,471,1.0,04/18/2018,99753,617,Saint Peter's,6,4,2,34.0,27,7,0,0,1,2,2,0,0,1.0,1.0
2018,12973,471,1.0,04/20/2018,100116,678,Stetson,1,9,-8,40.0,27,10,3,0,0,0,0,3,0,0.925,
2018,12973,471,1.0,04/21/2018,100401,678,Stetson,1,2,-1,34.0,27,7,0,0,0,4,0,2,0,1.0,0.0
2018,12973,471,1.0,04/22/2018,101173,678,Stetson,8,1,7,30.0,27,3,0,0,0,2,0,0,0,1.0,0.0
2018,12973,471,1.0,04/24/2018,101540,635,Seton Hall,10,4,6,37.0,27,10,0,0,2,2,0,0,0,1.0,0.0
2018,12973,471,1.0,04/27/2018,102055,316,Jacksonville,2,10,-8,32.0,24,8,0,0,0,2,0,0,0,1.0,0.0
2018,12973,471,1.0,04/28/2018,102337,316,Jacksonville,1,7,-6,28.0,24,3,1,0,1,2,0,0,0,0.9642857142857143,0.0
2018,12973,471,1.0,04/29/2018,103031,316,Jacksonville,3,2,1,40.0,27,11,2,0,0,0,0,0,0,0.95,
2018,12973,471,1.0,05/01/2018,103507,220,Fairfield,4,9,-5,34.0,24,9,1,0,1,4,0,3,0,0.9705882352941176,0.0
2018,12973,471,1.0,05/05/2018,104242,606,Saint Joseph's,1,8,-7,41.0,27,12,2,0,0,8,0,5,0,0.9512195121951219,0.0
2018,12973,471,1.0,05/06/2018,104711,606,Saint Joseph's,0,3,-3,30.0,24,6,0,0,1,2,0,0,0,1.0,0.0
2018,12973,471,1.0,05/11/2018,105216,1157,Kennesaw St.,12,5,7,39.0,27,12,0,0,0,0,0,0,0,1.0,
2018,12973,471,1.0,05/12/2018,105465,1157,Kennesaw St.,2,7,-5,35.0,24,8,3,0,0,2,0,3,0,0.9142857142857143,0.0
2018,12973,471,1.0,05/13/2018,105695,1157,Kennesaw St.,3,2,1,41.0,27,12,2,0,1,2,0,4,0,0.9512195121951219,0.0
2018,12973,471,1.0,05/17/2018,106090,2711,North Florida,3,1,2,38.0,27,11,0,0,0,2,0,3,0,1.0,0.0
2018,12973,471,1.0,05/17/2018,106095,2711,North Florida,7,1,6,36.0,27,8,1,0,0,4,0,3,0,0.9722222222222222,0.0
2018,12973,471,1.0,05/18/2018,106195,2711,North Florida,9,11,-2,39.0,27,10,2,0,1,4,0,0,0,0.9487179487179487,0.0
2018,12973,471,1.0,05/23/2018,106578,678,Stetson,2,7,-5,31.0,24,6,1,0,0,6,0,3,0,0.967741935483871,0.0
2018,12973,471,1.0,05/24/2018,106657,28600,Lipscomb,5,10,-5,35.0,24,10,1,0,0,4,0,3,0,0.9714285714285714,0.0
2018,12973,472,1.0,02/17/2018,85707,711,Towson,24,4,20,31.0,25,4,2,0,2,0,0,0,0,0.9354838709677419,
2018,12973,472,1.0,02/17/2018,85712,711,Towson,6,11,-5,30.0,25,5,0,0,1,0,0,0,0,1.0,
2018,12973,472,1.0,02/18/2018,85759,711,Towson,13,3,10,30.0,26,4,0,0,1,0,0,2,0,1.0,
2018,12973,472,1.0,02/20/2018,86137,700,Texas Tech,0,12,-12,28.0,23,5,0,0,0,0,2,1,0,1.0,inf
2018,12973,472,1.0,02/23/2018,86265,432,Mississippi Val.,39,0,39,31.0,25,6,0,0,0,0,0,4,0,1.0,
2018,12973,472,1.0,02/24/2018,86616,432,Mississippi Val.,15,4,11,30.0,23,7,0,0,2,8,2,0,0,1.0,0.25
2018,12973,472,1.0,02/24/2018,86678,432,Mississippi Val.,20,0,20,27.0,21,6,0,0,0,0,0,0,0,1.0,
2018,12973,472,1.0,02/27/2018,87355,29,Arizona,4,5,-1,28.0,21,7,0,0,0,0,2,2,0,1.0,inf
2018,12973,472,1.0,03/02/2018,87571,275,Harvard,11,5,6,34.0,27,7,0,0,1,4,2,0,0,1.0,0.5
2018,12973,472,1.0,03/03/2018,88000,275,Harvard,4,5,-1,38.0,27,11,0,0,0,2,0,3,0,1.0,0.0
2018,12973,472,1.0,03/03/2018,88194,275,Harvard,11,9,2,37.0,29,8,0,0,0,0,2,2,0,1.0,inf
2018,12973,472,1.0,03/04/2018,88311,275,Harvard,23,4,19,29.0,20,9,0,0,0,0,0,3,0,1.0,
2018,12973,472,1.0,03/06/2018,88903,430,Mississippi St.,1,9,-8,28.0,23,5,0,0,0,0,0,0,0,1.0,
2018,12973,472,1.0,03/07/2018,89098,430,Mississippi St.,0,6,-6,22.0,20,2,0,0,1,4,0,2,0,1.0,0.0
2018,12973,472,1.0,03/09/2018,89512,8,Alabama,3,0,3,31.0,24,7,0,0,0,0,0,4,0,1.0,
2018,12973,472,1.0,03/09/2018,89528,8,Alabama,1,3,-2,29.0,23,6,0,0,0,4,2,2,0,1.0,0.5
2018,12973,472,1.0,03/10/2018,89821,8,Alabama,2,5,-3,27.0,22,5,0,0,0,2,0,0,0,1.0,0.0
2018,12973,472,1.0,03/16/2018,91188,380,Maine,6,5,1,34.0,26,8,0,0,0,2,0,0,0,1.0,0.0
2018,12973,472,1.0,03/17/2018,91652,380,Maine,10,6,4,38.0,24,14,0,0,0,2,8,0,0,1.0,4.0
2018,12973,472,1.0,03/17/2018,91745,380,Maine,14,7,7,33.0,25,6,2,0,1,0,0,2,0,0.9393939393939394,
2018,12973,472,1.0,03/18/2018,92065,380,Maine,8,5,3,33.0,22,11,0,0,0,2,0,6,0,1.0,0.0
2018,12973,472,1.0,03/20/2018,92583,29,Arizona,0,14,-14,29.0,22,7,0,0,1,3,2,0,0,1.0,0.6666666666666666
2018,12973,472,1.0,03/23/2018,92832,1356,Seattle U,12,6,6,33.0,26,6,1,0,2,2,2,0,0,0.9696969696969697,1.0
2018,12973,472,1.0,03/24/2018,93154,1356,Seattle U,4,5,-1,37.0,26,10,1,0,0,2,0,2,0,0.972972972972973,0.0
2018,12973,472,1.0,03/25/2018,93588,1356,Seattle U,12,2,10,27.0,20,7,0,0,1,0,0,4,0,1.0,
2018,12973,472,1.0,03/29/2018,94423,102,Sacramento St.,8,2,6,31.0,25,6,0,0,0,0,4,0,0,1.0,inf
2018,12973,472,1.0,03/30/2018,94621,102,Sacramento St.,3,7,-4,32.0,24,7,1,0,0,4,0,0,0,0.96875,0.0
2018,12973,472,1.0,03/31/2018,95095,102,Sacramento St.,2,6,-4,30.0,26,4,0,0,0,0,0,0,0,1.0,
2018,12973,472,1.0,04/03/2018,95889,700,Texas Tech,1,2,-1,26.0,22,3,1,0,0,0,0,2,0,0.9615384615384616,
2018,12973,472,1.0,04/06/2018,96223,94,CSU Bakersfield,9,3,6,33.0,24,8,1,0,1,6,0,2,0,0.9696969696969697,0.0
2018,12973,472,1.0,04/07/2018,96538,94,CSU Bakersfield,9,3,6,29.0,24,5,0,0,0,2,0,0,0,1.0,0.0
2018,12973,472,1.0,04/08/2018,96971,94,CSU Bakersfield,5,2,3,32.0,23,9,0,0,0,0,0,0,0,1.0,
2018,12973,472,1.0,04/10/2018,97514,473,New Mexico,9,1,8,28.0,23,3,2,0,0,0,0,2,0,0.9285714285714286,
2018,12973,472,1.0,04/13/2018,98156,136,Chicago St.,15,2,13,27.0,19,7,1,0,0,0,0,0,0,0.9629629629629629,
2018,12973,472,1.0,04/14/2018,98581,136,Chicago St.,12,7,5,35.0,26,6,3,0,2,8,0,0,0,0.9142857142857143,0.0
2018,12973,472,1.0,04/15/2018,99192,136,Chicago St.,12,4,8,29.0,26,3,0,0,0,0,0,1,0,1.0,
2018,12973,472,1.0,04/17/2018,99415,1390,Sul Ross St.,14,8,6,32.0,24,8,0,0,0,0,0,4,0,1.0,
2018,12973,472,1.0,04/20/2018,100223,502,Northern Colo.,7,13,-6,29.0,24,3,2,0,1,2,0,0,0,0.9310344827586207,0.0
2018,12973,472,1.0,04/21/2018,100391,502,Northern Colo.,12,9,3,42.0,32,9,1,0,0,0,0,2,0,0.9761904761904762,
2018,12973,472,1.0,04/22/2018,101160,502,Northern Colo.,6,3,3,30.0,23,7,0,0,0,4,0,0,0,1.0,0.0
2018,12973,472,1.0,04/25/2018,101745,28,Arizona St.,8,7,1,33.0,24,9,0,0,1,2,0,4,0,1.0,0.0
2018,12973,472,1.0,04/27/2018,102052,1104,Grand Canyon,3,13,-10,22.0,18,2,2,0,1,2,2,0,0,0.9090909090909091,1.0
2018,12973,472,1.0,04/28/2018,102334,1104,Grand Canyon,13,1,12,23.0,21,2,0,0,0,0,0,0,0,1.0,
2018,12973,472,1.0,04/29/2018,103028,1104,Grand Canyon,4,8,-4,23.0,17,4,2,0,0,0,2,3,0,0.9130434782608695,inf
2018,12973,472,1.0,05/01/2018,103440,473,New Mexico,13,2,11,22.0,17,4,1,0,1,0,0,1,0,0.9545454545454546,
2018,12973,472,1.0,05/04/2018,103829,30024,Utah Valley,4,3,1,30.0,25,5,0,0,2,2,2,1,0,1.0,1.0
2018,12973,472,1.0,05/05/2018,104146,30024,Utah Valley,6,2,4,27.0,24,3,0,0,0,0,0,4,0,1.0,
2018,12973,472,1.0,05/06/2018,104629,30024,Utah Valley,17,7,10,24.0,19,5,0,0,0,0,0,0,0,1.0,
2018,12973,472,1.0,05/08/2018,104949,473,New Mexico,4,3,1,30.0,26,4,0,0,0,2,0,0,0,1.0,0.0
2018,12973,472,1.0,05/11/2018,105262,260,Gonzaga,1,2,-1,27.0,23,4,0,0,0,0,2,2,0,1.0,inf
2018,12973,472,1.0,05/12/2018,105512,260,Gonzaga,2,1,1,30.0,25,5,0,0,0,2,0,0,0,1.0,0.0
2018,12973,472,1.0,05/13/2018,105739,260,Gonzaga,2,10,-8,28.0,24,3,1,0,0,6,0,0,0,0.9642857142857143,0.0
2018,12973,472,1.0,05/17/2018,105977,536,UTRGV,14,3,11,27.0,22,4,1,0,1,2,0,0,0,0.9629629629629629,0.0
2018,12973,472,1.0,05/18/2018,106153,536,UTRGV,4,2,2,30.0,26,4,0,0,0,0,1,0,0,1.0,inf
2018,12973,472,1.0,05/19/2018,106336,536,UTRGV,4,5,-1,26.0,21,5,0,0,0,0,0,2,0,1.0,
2018,12973,472,1.0,05/23/2018,106584,94,CSU Bakersfield,4,0,4,31.0,24,7,0,0,0,2,4,2,0,1.0,2.0
2018,12973,472,1.0,05/24/2018,106666,102,Sacramento St.,2,0,2,28.0,26,2,0,0,0,0,0,0,0,1.0,
2018,12973,472,1.0,05/25/2018,106748,1356,Seattle U,11,1,10,23.0,20,3,0,0,0,0,0,2,0,1.0,
2018,12973,472,1.0,05/26/2018,106823,102,Sacramento St.,3,4,-1,49.0,39,8,2,0,0,2,2,2,0,0.9591836734693877,1.0
2018,12973,472,1.0,05/27/2018,106863,102,Sacramento St.,4,3,1,32.0,23,6,3,0,0,0,2,2,0,0.90625,inf
2018,12973,472,1.0,06/01/2018,106881,700,Texas Tech,2,9,-7,25.0,24,1,0,0,0,0,0,0,0,1.0,
2018,12973,472,1.0,06/02/2018,106930,331,Kent St.,1,2,-1,27.0,24,3,0,0,0,4,0,2,0,1.0,0.0
2018,12973,473,1.0,02/16/2018,85375,528,Oregon St.,2,5,-3,34.0,24,10,0,0,0,2,0,0,0,1.0,0.0
2018,12973,473,1.0,02/17/2018,85662,90,Cal Poly,3,1,2,38.0,30,6,2,0,0,2,0,6,0,0.9473684210526315,0.0
2018,12973,473,1.0,02/18/2018,85930,260,Gonzaga,3,4,-1,28.0,22,6,0,0,1,0,0,0,0,1.0,
2018,12973,473,1.0,02/19/2018,86051,528,Oregon St.,3,15,-12,36.0,24,10,2,0,0,4,2,0,0,0.9444444444444444,0.5
2018,12973,473,1.0,02/22/2018,86219,129,Central Mich.,20,9,11,32.0,21,8,3,0,0,0,1,0,0,0.90625,inf
2018,12973,473,1.0,02/23/2018,86257,129,Central Mich.,6,0,6,35.0,24,11,0,0,0,0,2,0,0,1.0,inf
2018,12973,473,1.0,02/24/2018,86516,129,Central Mich.,8,7,1,42.0,25,16,1,0,0,0,0,3,0,0.9761904761904762,
2018,12973,473,1.0,02/25/2018,86913,129,Central Mich.,6,6,0,37.0,23,12,2,0,0,0,1,6,0,0.9459459459459459,inf
2018,12973,473,1.0,03/02/2018,87560,466,Nevada,5,9,-4,26.0,14,11,1,0,0,1,0,0,0,0.9615384615384616,0.0
2018,12973,473,1.0,03/03/2018,87796,466,Nevada,8,5,3,36.0,27,8,1,0,0,0,0,0,0,0.9722222222222222,
2018,12973,473,1.0,03/04/2018,88300,466,Nevada,8,13,-5,29.0,25,3,1,0,0,6,0,0,0,0.9655172413793104,0.0
2018,12973,473,1.0,03/07/2018,89130,700,Texas Tech,2,7,-5,33.0,23,9,1,0,0,1,2,0,0,0.9696969696969697,2.0
2018,12973,473,1.0,03/09/2018,89437,96,Fresno St.,5,4,1,31.0,25,6,0,0,0,0,0,2,0,1.0,
2018,12973,473,1.0,03/10/2018,89799,96,Fresno St.,1,5,-4,31.0,23,5,3,0,0,2,2,0,0,0.9032258064516129,1.0
2018,12973,473,1.0,03/11/2018,90344,96,Fresno St.,4,5,-1,29.0,22,6,1,0,1,2,2,1,0,0.9655172413793104,1.0
2018,12973,473,1.0,03/12/2018,90572,90,Cal Poly,4,5,-1,26.0,17,6,3,0,0,0,0,7,0,0.8846153846153846,
2018,12973,473,1.0,03/13/2018,90699,541,Pepperdine,7,11,-4,21.0,18,3,0,0,0,0,0,0,0,1.0,
2018,12973,473,1.0,03/16/2018,91278,288,Houston,0,1,-1,27.0,19,7,1,0,0,6,0,4,0,0.9629629629629629,0.0
2018,12973,473,1.0,03/16/2018,91395,158,Columbia,10,9,1,30.0,17,11,2,0,0,1,0,8,0,0.9333333333333333,0.0
2018,12973,473,1.0,03/17/2018,91861,158,Columbia,3,1,2,32.0,25,7,0,0,0,0,2,2,0,1.0,inf
2018,12973,473,1.0,03/23/2018,92821,721,Air Force,4,10,-6,25.0,18,7,0,0,0,2,3,4,0,1.0,1.5
2018,12973,473,1.0,03/24/2018,93147,721,Air Force,12,11,1,21.0,16,5,0,0,0,2,0,0,0,1.0,0.0
2018,12973,473,1.0,03/25/2018,93579,721,Air Force,7,4,3,32.0,24,8,0,0,0,0,2,1,0,1.0,inf
2018,12973,473,1.0,03/29/2018,94531,626,San Diego St.,5,4,1,30.0,24,3,3,0,0,2,0,1,0,0.9,0.0
2018,12973,473,1.0,03/30/2018,94752,626,San Diego St.,9,5,4,29.0,22,6,1,0,0,0,0,0,0,0.9655172413793104,
2018,12973,473,1.0,03/31/2018,95209,626,San Diego St.,2,3,-1,28.0,21,6,1,0,0,4,0,5,0,0.9642857142857143,0.0
2018,12973,473,1.0,04/02/2018,95711,29,Arizona,6,16,-10,30.0,20,9,1,0,0,0,0,0,0,0.9666666666666667,
2018,12973,473,1.0,04/06/2018,96190,96,Fresno St.,5,15,-10,42.0,27,11,4,0,0,0,0,0,0,0.9047619047619048,
2018,12973,473,1.0,04/07/2018,96502,96,Fresno St.,6,7,-1,31.0,27,4,0,0,0,2,0,4,0,1.0,0.0
2018,12973,473,1.0,04/08/2018,96932,96,Fresno St.,6,11,-5,32.0,24,7,1,0,0,0,0,4,0,0.96875,
2018,12973,473,1.0,04/10/2018,97514,472,New Mexico St.,1,9,-8,27.0,18,9,0,0,0,2,0,2,0,1.0,0.0
2018,12973,473,1.0,04/13/2018,98218,466,Nevada,2,15,-13,28.0,21,5,2,0,0,2,0,0,0,0.9285714285714286,0.0
2018,12973,473,1.0,04/14/2018,98603,466,Nevada,2,5,-3,29.0,22,6,1,0,0,4,2,2,0,0.9655172413793104,0.5
2018,12973,473,1.0,04/15/2018,99228,466,Nevada,1,14,-13,19.0,16,3,0,0,0,0,0,1,0,1.0,
2018,12973,473,1.0,04/17/2018,99410,700,Texas Tech,9,20,-11,26.0,16,8,2,0,0,1,2,4,0,0.9230769230769231,2.0
2018,12973,473,1.0,04/20/2018,99949,465,UNLV,8,5,3,32.0,24,7,1,0,0,0,0,0,0,0.96875,
2018,12973,473,1.0,04/21/2018,100309,465,UNLV,11,2,9,36.0,27,9,0,0,0,0,0,5,0,1.0,
2018,12973,473,1.0,04/22/2018,101041,465,UNLV,3,8,-5,32.0,25,7,0,0,0,2,0,5,0,1.0,0.0
2018,12973,473,1.0,04/24/2018,101533,1104,Grand Canyon,3,7,-4,27.0,20,5,2,0,0,3,1,0,0,0.9259259259259259,0.3333333333333333
2018,12973,473,1.0,04/25/2018,101738,1104,Grand Canyon,10,4,6,32.0,25,5,2,0,1,0,0,0,0,0.9375,
2018,12973,473,1.0,04/27/2018,102080,630,San Jose St.,5,6,-1,35.0,27,8,0,0,1,0,0,3,0,1.0,
2018,12973,473,1.0,04/28/2018,102356,630,San Jose St.,4,5,-1,25.0,22,3,0,0,0,8,0,0,0,1.0,0.0
2018,12973,473,1.0,04/29/2018,103049,630,San Jose St.,2,3,-1,25.0,20,4,1,0,0,1,0,0,0,0.96,0.0
2018,12973,473,1.0,05/01/2018,103440,472,New Mexico St.,2,13,-11,19.0,13,6,0,0,0,0,0,6,0,1.0,
2018,12973,473,1.0,05/04/2018,103825,626,San Diego St.,5,11,-6,31.0,23,8,0,0,0,1,0,2,0,1.0,0.0
2018,12973,473,1.0,05/05/2018,104143,626,San Diego St.,4,3,1,29.0,25,4,0,0,0,0,0,0,0,1.0,
2018,12973,473,1.0,05/06/2018,104624,626,San Diego St.,3,7,-4,30.0,20,9,1,0,0,0,1,1,0,0.9666666666666667,inf
2018,12973,473,1.0,05/08/2018,104949,472,New Mexico St.,3,4,-1,28.0,20,7,1,0,0,1,1,5,0,0.9642857142857143,1.0
2018,12973,473,1.0,05/11/2018,105281,721,Air Force,7,6,1,35.0,23,8,4,0,0,0,0,0,0,0.8857142857142857,
2018,12973,473,1.0,05/12/2018,105533,721,Air Force,13,12,1,16.0,14,1,1,0,0,0,0,0,0,0.9375,
2018,12973,473,1.0,05/13/2018,105760,721,Air Force,8,21,-13,23.0,16,7,0,0,0,2,0,1,0,1.0,0.0
2018,12973,473,1.0,05/18/2018,106109,108,UC Davis,8,13,-5,28.0,15,10,3,0,0,1,0,2,0,0.8928571428571429,0.0
2018,12973,473,1.0,05/19/2018,106297,108,UC Davis,11,7,4,32.0,20,10,2,0,0,0,0,4,0,0.9375,
2018,12973,473,1.0,05/20/2018,106454,108,UC Davis,8,4,4,29.0,18,9,2,0,0,0,1,0,0,0.9310344827586207,inf
2018,12973,474,1.0,02/16/2018,85432,302,UIC,5,4,1,39.0,30,8,1,0,0,0,0,0,0,0.9743589743589743,
2018,12973,474,1.0,02/17/2018,85721,7,Alabama St.,3,6,-3,36.0,27,8,1,0,1,2,0,3,0,0.9722222222222222,0.0
2018,12973,474,1.0,02/18/2018,86032,665,Southern U.,14,3,11,42.0,27,15,0,0,0,4,0,0,0,1.0,0.0
2018,12973,474,1.0,02/20/2018,86163,314,Jackson St.,2,4,-2,37.0,27,9,1,0,0,0,2,0,0,0.972972972972973,inf
2018,12973,474,1.0,02/21/2018,86170,365,LSU,6,14,-8,38.0,24,11,3,0,0,6,0,0,0,0.9210526315789473,0.0
2018,12973,474,1.0,02/23/2018,86505,47,Ball St.,10,1,9,32.0,27,5,0,0,1,0,0,0,0,1.0,
2018,12973,474,1.0,02/24/2018,86806,742,Virginia Tech,4,2,2,36.0,27,8,1,0,0,0,0,0,0,0.9722222222222222,
2018,12973,474,1.0,02/25/2018,87190,312,Iowa,2,8,-6,33.0,27,6,0,0,0,4,2,0,0,1.0,0.5
2018,12973,474,1.0,02/27/2018,87416,664,Southern Miss.,7,9,-2,40.0,27,10,3,0,0,6,0,0,0,0.925,0.0
2018,12973,474,1.0,03/02/2018,87783,30,Arkansas St.,2,1,1,43.0,33,8,2,0,0,0,0,0,0,0.9534883720930233,
