season,season_id,school_id,division,date,game_id,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2017,12560,127,1.0,04/29/2017,224026,62,Binghamton,3,2,1,21.0,30,10,1,0,0,0,2,0,0,0.975609756097561,inf
2017,12560,127,1.0,04/30/2017,224120,62,Binghamton,2,3,-1,29.0,29,15,1,0,0,0,2,2,0,0.9777777777777777,inf
2017,12560,127,1.0,05/02/2017,224468,562,Quinnipiac,24,13,11,26.0,34,19,5,1,1,6,2,1,0,0.9137931034482759,0.3333333333333333
2017,12560,127,1.0,05/06/2017,225336,590,Sacred Heart,11,5,6,24.0,23,18,1,0,0,2,0,0,0,0.9761904761904762,0.0
2017,12560,127,1.0,05/06/2017,225371,590,Sacred Heart,9,1,8,25.0,25,22,0,0,0,0,0,3,0,1.0,
2017,12560,127,1.0,05/07/2017,225709,590,Sacred Heart,9,5,4,24.0,28,15,1,0,0,6,1,0,0,0.9772727272727273,0.16666666666666666
2017,12560,127,1.0,05/12/2017,226227,748,Wagner,2,5,-3,23.0,27,18,2,0,0,2,0,0,0,0.9574468085106383,0.0
2017,12560,127,1.0,05/12/2017,226239,748,Wagner,10,7,3,19.0,18,10,1,0,0,2,4,0,0,0.9655172413793104,2.0
2017,12560,127,1.0,05/14/2017,226596,748,Wagner,7,4,3,18.0,16,14,0,0,0,2,0,0,0,1.0,0.0
2017,12560,127,1.0,05/14/2017,226608,748,Wagner,4,5,-1,26.0,26,22,0,0,0,10,0,0,0,1.0,0.0
2017,12560,127,1.0,05/17/2017,226714,272,Hartford,11,10,1,26.0,38,12,0,0,0,6,2,0,0,1.0,0.3333333333333333
2017,12560,127,1.0,05/19/2017,227101,222,Fairleigh Dickinson,14,6,8,25.0,27,19,1,0,0,2,0,5,0,0.9787234042553191,0.0
2017,12560,127,1.0,05/20/2017,227261,222,Fairleigh Dickinson,9,4,5,18.0,20,17,1,0,0,4,0,0,0,0.9736842105263158,0.0
2017,12560,127,1.0,05/20/2017,227263,222,Fairleigh Dickinson,10,5,5,19.0,27,12,2,0,0,4,0,0,0,0.9512195121951219,0.0
2017,12560,127,1.0,05/21/2017,227309,222,Fairleigh Dickinson,17,3,14,25.0,34,17,0,0,0,0,0,6,0,1.0,
2017,12560,127,1.0,05/26/2017,227526,748,Wagner,5,4,1,23.0,27,24,0,0,0,4,3,3,0,1.0,0.75
2017,12560,127,1.0,05/27/2017,227608,590,Sacred Heart,10,4,6,23.0,21,19,1,0,0,0,0,0,0,0.975609756097561,
2017,12560,127,1.0,05/28/2017,227651,590,Sacred Heart,6,3,3,26.0,32,27,3,0,0,2,0,9,0,0.9516129032258065,0.0
2017,12560,127,1.0,06/03/2017,227706,698,TCU,6,9,-3,22.0,26,15,1,0,1,6,0,3,0,0.9761904761904762,0.0
2017,12560,127,1.0,06/04/2017,227756,1045,DBU,5,6,-1,24.0,25,19,0,0,0,0,0,5,0,1.0,
2017,12560,128,1.0,02/17/2017,205821,639,Siena,17,6,11,27.0,35,9,1,0,0,4,0,0,0,0.9777777777777777,0.0
2017,12560,128,1.0,02/18/2017,206032,639,Siena,3,0,3,27.0,34,6,1,0,0,0,0,0,0,0.975609756097561,
2017,12560,128,1.0,02/19/2017,206430,639,Siena,7,2,5,27.0,37,10,0,0,0,2,0,9,0,1.0,0.0
2017,12560,128,1.0,02/21/2017,206725,2711,North Florida,3,2,1,27.0,36,13,0,0,0,4,0,3,0,1.0,0.0
2017,12560,128,1.0,02/24/2017,206939,381,Manhattan,13,3,10,26.0,39,10,3,0,0,4,0,0,0,0.9423076923076923,0.0
2017,12560,128,1.0,02/25/2017,207236,381,Manhattan,10,1,9,26.0,37,15,0,0,0,0,2,3,0,1.0,inf
2017,12560,128,1.0,02/26/2017,207695,381,Manhattan,7,2,5,27.0,33,9,1,0,0,1,0,6,0,0.9767441860465116,0.0
2017,12560,128,1.0,02/28/2017,208016,235,Florida,3,4,-1,24.0,30,4,2,0,0,0,0,0,0,0.9444444444444444,
2017,12560,128,1.0,03/01/2017,208123,235,Florida,11,2,9,27.0,40,12,1,0,0,0,0,6,0,0.9811320754716981,
2017,12560,128,1.0,03/03/2017,208289,683,Stony Brook,7,3,4,27.0,38,11,0,0,0,2,0,3,0,1.0,0.0
2017,12560,128,1.0,03/04/2017,208544,683,Stony Brook,8,4,4,27.0,35,7,1,0,0,4,0,0,0,0.9767441860465116,0.0
2017,12560,128,1.0,03/05/2017,209046,683,Stony Brook,3,2,1,26.0,35,9,0,0,0,3,0,0,0,1.0,0.0
2017,12560,128,1.0,03/07/2017,209556,234,Florida St.,2,5,-3,27.0,35,5,3,0,0,6,0,0,0,0.9302325581395349,0.0
2017,12560,128,1.0,03/08/2017,209749,234,Florida St.,0,5,-5,27.0,35,7,3,0,0,4,0,0,0,0.9333333333333333,0.0
2017,12560,128,1.0,03/10/2017,210120,129,Central Mich.,21,1,20,27.0,38,20,1,0,0,4,0,0,0,0.9830508474576272,0.0
2017,12560,128,1.0,03/11/2017,210812,129,Central Mich.,7,3,4,27.0,39,10,2,0,0,4,0,3,0,0.9607843137254902,0.0
2017,12560,128,1.0,03/11/2017,210833,129,Central Mich.,5,4,1,25.0,38,16,3,0,0,1,1,3,0,0.9473684210526315,1.0
2017,12560,128,1.0,03/14/2017,211304,72,Bradley,12,9,3,27.0,43,15,1,0,0,2,0,0,0,0.9830508474576272,0.0
2017,12560,128,1.0,03/17/2017,211746,316,Jacksonville,4,0,4,27.0,36,9,0,0,0,0,0,0,0,1.0,
2017,12560,128,1.0,03/18/2017,212152,316,Jacksonville,10,3,7,27.0,40,13,0,0,0,0,0,3,0,1.0,
2017,12560,128,1.0,03/19/2017,212659,316,Jacksonville,1,7,-6,24.0,42,16,2,0,0,0,1,6,0,0.9666666666666667,inf
2017,12560,128,1.0,03/21/2017,213070,61,Bethune-Cookman,5,4,1,33.0,41,6,2,0,0,0,1,0,0,0.9591836734693877,inf
2017,12560,128,1.0,03/24/2017,213435,172,Dartmouth,3,4,-1,27.0,44,14,3,0,0,2,2,0,0,0.9508196721311475,1.0
2017,12560,128,1.0,03/25/2017,213793,172,Dartmouth,1,4,-3,27.0,38,8,3,0,0,2,4,3,0,0.9387755102040817,2.0
2017,12560,128,1.0,03/26/2017,214417,172,Dartmouth,15,0,15,26.0,33,13,0,0,0,0,0,3,0,1.0,
2017,12560,128,1.0,03/28/2017,214786,316,Jacksonville,10,1,9,27.0,36,8,1,0,0,0,0,5,0,0.9777777777777777,
2017,12560,128,1.0,03/31/2017,215278,288,Houston,5,2,3,27.0,37,10,0,0,0,0,0,0,0,1.0,
2017,12560,128,1.0,04/01/2017,215499,288,Houston,1,3,-2,27.0,34,7,0,0,0,2,2,0,0,1.0,1.0
2017,12560,128,1.0,04/02/2017,216062,288,Houston,6,1,5,27.0,40,13,0,0,0,4,0,3,0,1.0,0.0
2017,12560,128,1.0,04/05/2017,216837,678,Stetson,5,3,2,27.0,40,12,1,0,0,1,0,6,0,0.9811320754716981,0.0
2017,12560,128,1.0,04/07/2017,217185,651,South Fla.,4,5,-1,32.0,44,12,0,0,1,0,1,0,0,1.0,inf
2017,12560,128,1.0,04/08/2017,217396,651,South Fla.,5,6,-1,26.0,38,11,1,0,0,0,0,0,0,0.98,
2017,12560,128,1.0,04/09/2017,218142,651,South Fla.,5,7,-2,24.0,28,4,0,0,0,0,0,2,0,1.0,
2017,12560,128,1.0,04/11/2017,218610,229,Fla. Atlantic,3,8,-5,27.0,34,5,2,0,2,4,0,0,0,0.9512195121951219,0.0
2017,12560,128,1.0,04/13/2017,219157,196,East Carolina,8,7,1,33.0,46,12,1,0,0,0,0,3,0,0.9830508474576272,
2017,12560,128,1.0,04/14/2017,219434,196,East Carolina,9,4,5,27.0,35,7,1,0,0,0,0,5,0,0.9767441860465116,
2017,12560,128,1.0,04/15/2017,219909,196,East Carolina,7,0,7,27.0,43,15,1,0,0,4,0,6,0,0.9830508474576272,0.0
2017,12560,128,1.0,04/18/2017,220614,61,Bethune-Cookman,5,1,4,27.0,36,9,0,0,0,0,0,0,0,1.0,
2017,12560,128,1.0,04/21/2017,221185,164,UConn,8,1,7,27.0,39,11,1,0,0,0,0,0,0,0.9803921568627451,
2017,12560,128,1.0,04/22/2017,221470,164,UConn,5,6,-1,27.0,42,14,1,0,0,1,2,3,0,0.9824561403508771,2.0
2017,12560,128,1.0,04/23/2017,222093,164,UConn,8,2,6,27.0,40,11,2,0,0,0,0,3,0,0.9622641509433962,
2017,12560,128,1.0,04/28/2017,223093,404,Memphis,7,4,3,27.0,38,11,0,0,0,4,0,0,0,1.0,0.0
2017,12560,128,1.0,04/29/2017,223496,404,Memphis,4,9,-5,27.0,37,8,2,0,0,0,0,0,0,0.9574468085106383,
2017,12560,128,1.0,04/30/2017,224063,404,Memphis,2,1,1,27.0,39,11,1,0,0,0,0,3,0,0.9803921568627451,
2017,12560,128,1.0,05/02/2017,224410,2711,North Florida,1,2,-1,24.0,37,10,3,0,0,0,2,0,0,0.94,inf
2017,12560,128,1.0,05/05/2017,224792,718,Tulane,11,4,7,27.0,35,7,1,0,0,2,0,0,0,0.9767441860465116,0.0
2017,12560,128,1.0,05/06/2017,225011,718,Tulane,3,4,-1,24.0,37,12,1,0,0,0,0,6,0,0.98,
2017,12560,128,1.0,05/07/2017,225441,718,Tulane,11,1,10,26.0,40,13,1,0,0,0,0,0,0,0.9814814814814815,
2017,12560,128,1.0,05/10/2017,225844,415,Miami (FL),5,2,3,27.0,34,7,0,0,1,0,0,3,0,1.0,
2017,12560,128,1.0,05/12/2017,226104,140,Cincinnati,16,2,14,27.0,37,12,0,0,0,0,0,0,0,1.0,
2017,12560,128,1.0,05/13/2017,226355,140,Cincinnati,3,1,2,27.0,37,10,0,0,0,0,2,3,0,1.0,inf
2017,12560,128,1.0,05/14/2017,226563,140,Cincinnati,5,8,-3,24.0,34,9,1,0,0,2,0,0,0,0.9772727272727273,0.0
2017,12560,128,1.0,05/16/2017,226668,229,Fla. Atlantic,4,9,-5,24.0,30,6,0,0,1,0,0,3,0,1.0,
2017,12560,128,1.0,05/18/2017,226755,651,South Fla.,4,7,-3,33.0,53,17,3,0,0,1,0,2,0,0.958904109589041,0.0
2017,12560,128,1.0,05/19/2017,226933,651,South Fla.,9,1,8,27.0,35,7,1,0,0,0,2,3,0,0.9767441860465116,inf
2017,12560,128,1.0,05/20/2017,227138,651,South Fla.,3,2,1,27.0,39,10,2,0,0,0,0,0,0,0.9607843137254902,
2017,12560,128,1.0,05/23/2017,227329,196,East Carolina,3,14,-11,27.0,44,14,3,0,0,0,0,3,0,0.9508196721311475,
2017,12560,128,1.0,05/25/2017,227413,718,Tulane,8,3,5,27.0,32,5,0,0,0,0,0,3,0,1.0,
2017,12560,128,1.0,05/26/2017,227502,651,South Fla.,12,0,12,27.0,37,10,0,0,0,0,0,3,0,1.0,
2017,12560,128,1.0,05/27/2017,227588,196,East Carolina,0,4,-4,27.0,37,8,2,0,0,2,0,0,0,0.9574468085106383,0.0
2017,12560,128,1.0,06/02/2017,227702,37,Auburn,4,7,-3,27.0,47,18,2,0,0,0,0,10,0,0.9701492537313433,
2017,12560,128,1.0,06/03/2017,227710,234,Florida St.,1,6,-5,27.0,37,9,1,0,0,0,2,3,0,0.9787234042553191,inf
2017,12560,129,1.0,02/17/2017,205846,198,ETSU,6,18,-12,13.0,17,16,0,0,1,8,2,0,0,1.0,0.25
2017,12560,129,1.0,02/18/2017,206052,198,ETSU,8,7,1,20.0,33,17,0,0,0,0,0,2,0,1.0,
2017,12560,129,1.0,02/19/2017,206460,198,ETSU,6,7,-1,12.0,9,13,0,0,0,0,0,1,0,1.0,
2017,12560,129,1.0,02/24/2017,207008,2743,UIW,5,2,3,25.0,31,20,2,0,0,2,2,2,0,0.9622641509433962,1.0
2017,12560,129,1.0,02/25/2017,207379,2743,UIW,25,5,20,11.0,17,11,1,0,0,2,0,0,0,0.9655172413793104,0.0
2017,12560,129,1.0,02/25/2017,207472,2743,UIW,4,10,-6,6.0,11,7,0,0,0,2,1,0,0,1.0,0.5
2017,12560,129,1.0,02/26/2017,207764,2743,UIW,10,11,-1,13.0,15,18,2,0,0,6,0,1,0,0.9428571428571428,0.0
2017,12560,129,1.0,03/03/2017,208448,67,Boston College,4,5,-1,14.0,13,11,0,0,0,8,2,1,0,1.0,0.25
2017,12560,129,1.0,03/04/2017,208842,739,Villanova,3,4,-1,2.0,8,8,0,0,0,2,0,1,0,1.0,0.0
2017,12560,129,1.0,03/05/2017,209237,500,Northeastern,8,9,-1,13.0,18,21,2,0,0,4,0,4,0,0.9512195121951219,0.0
2017,12560,129,1.0,03/07/2017,209717,46,Baldwin Wallace,15,5,10,9.0,13,10,0,0,0,0,0,1,0,1.0,
2017,12560,129,1.0,03/08/2017,209868,251,Georgetown,9,7,2,23.0,23,19,1,0,0,0,1,2,0,0.9767441860465116,inf
2017,12560,129,1.0,03/10/2017,210120,128,UCF,1,21,-20,16.0,14,11,1,0,0,4,0,0,0,0.9615384615384616,0.0
2017,12560,129,1.0,03/11/2017,210812,128,UCF,3,7,-4,10.0,10,13,1,0,0,4,0,1,0,0.9583333333333334,0.0
2017,12560,129,1.0,03/11/2017,210833,128,UCF,4,5,-1,11.0,13,16,2,0,0,6,0,0,0,0.9354838709677419,0.0
2017,12560,129,1.0,03/17/2017,211784,509,Northwestern,5,3,2,12.0,14,15,1,0,0,2,0,1,0,0.9666666666666667,0.0
2017,12560,129,1.0,03/18/2017,212191,509,Northwestern,1,5,-4,13.0,17,10,0,0,0,6,2,0,0,1.0,0.3333333333333333
2017,12560,129,1.0,03/18/2017,212275,509,Northwestern,5,1,4,19.0,23,4,0,0,0,0,1,0,0,1.0,inf
2017,12560,129,1.0,03/19/2017,212582,509,Northwestern,7,5,2,11.0,23,11,1,0,0,3,0,2,0,0.9714285714285714,0.0
2017,12560,129,1.0,03/21/2017,213145,416,Michigan St.,2,11,-9,13.0,19,8,4,0,0,2,0,1,0,0.8709677419354839,0.0
2017,12560,129,1.0,03/24/2017,213563,669,Missouri St.,1,12,-11,16.0,24,8,2,0,0,0,0,2,0,0.9411764705882353,
2017,12560,129,1.0,03/24/2017,213710,669,Missouri St.,2,1,1,18.0,13,15,0,0,0,4,3,1,0,1.0,0.75
2017,12560,129,1.0,03/26/2017,214421,669,Missouri St.,7,4,3,18.0,20,4,0,0,1,4,0,0,0,1.0,0.0
2017,12560,129,1.0,03/29/2017,214952,418,Michigan,4,13,-9,17.0,20,10,1,0,1,4,1,0,0,0.967741935483871,0.25
2017,12560,129,1.0,03/31/2017,215279,414,Miami (OH),13,7,6,17.0,12,15,0,0,1,2,0,1,0,1.0,0.0
2017,12560,129,1.0,04/01/2017,215500,414,Miami (OH),6,4,2,15.0,11,19,1,0,0,0,0,0,0,0.967741935483871,
2017,12560,129,1.0,04/02/2017,216064,414,Miami (OH),5,1,4,16.0,12,18,0,0,0,2,2,0,0,1.0,1.0
2017,12560,129,1.0,04/05/2017,216840,514,Oakland,9,7,2,16.0,26,12,2,0,0,2,2,0,0,0.95,1.0
2017,12560,129,1.0,04/08/2017,217879,519,Ohio,6,2,4,17.0,22,18,1,0,0,0,0,0,0,0.975609756097561,
2017,12560,129,1.0,04/08/2017,217908,519,Ohio,10,8,2,13.0,20,11,0,0,0,0,0,0,0,1.0,
2017,12560,129,1.0,04/09/2017,218170,519,Ohio,4,2,2,17.0,18,15,0,0,0,2,0,1,0,1.0,0.0
2017,12560,129,1.0,04/12/2017,219014,0,Madonna,4,6,-2,13.0,20,13,2,0,1,6,0,0,0,0.9428571428571428,0.0
2017,12560,129,1.0,04/14/2017,219335,774,Western Mich.,7,5,2,12.0,14,17,1,0,4,2,0,0,0,0.96875,0.0
2017,12560,129,1.0,04/15/2017,219837,774,Western Mich.,10,4,6,15.0,14,16,1,0,0,0,3,2,0,0.967741935483871,inf
2017,12560,129,1.0,04/16/2017,220401,774,Western Mich.,2,11,-9,17.0,16,16,5,0,1,0,0,2,0,0.8648648648648649,
2017,12560,129,1.0,04/18/2017,220795,513,Notre Dame,3,8,-5,11.0,15,4,0,0,0,0,0,1,0,1.0,
2017,12560,129,1.0,04/21/2017,221286,71,Bowling Green,8,7,1,16.0,18,20,0,0,1,0,3,0,0,1.0,inf
2017,12560,129,1.0,04/22/2017,221525,71,Bowling Green,2,3,-1,15.0,14,11,0,0,0,0,0,2,0,1.0,
2017,12560,129,1.0,04/23/2017,222172,71,Bowling Green,8,2,6,19.0,12,15,0,0,0,2,2,1,0,1.0,1.0
2017,12560,129,1.0,04/26/2017,222911,514,Oakland,8,4,4,15.0,20,7,0,0,0,0,0,1,0,1.0,
2017,12560,129,1.0,04/28/2017,223205,331,Kent St.,7,9,-2,12.0,13,20,3,0,2,6,2,1,0,0.9166666666666666,0.3333333333333333
2017,12560,129,1.0,04/29/2017,223570,331,Kent St.,7,4,3,10.0,12,12,0,0,0,0,0,2,0,1.0,
2017,12560,129,1.0,04/30/2017,224155,331,Kent St.,5,6,-1,11.0,16,17,0,0,0,2,0,1,0,1.0,0.0
2017,12560,129,1.0,05/05/2017,224779,503,NIU,6,18,-12,12.0,13,16,1,0,2,5,2,2,0,0.9666666666666667,0.4
2017,12560,129,1.0,05/06/2017,224997,503,NIU,12,9,3,21.0,7,21,1,0,1,4,3,0,0,0.9655172413793104,0.75
2017,12560,129,1.0,05/07/2017,225424,503,NIU,3,1,2,14.0,20,16,0,0,0,2,1,3,0,1.0,0.5
2017,12560,129,1.0,05/09/2017,225770,418,Michigan,2,4,-2,9.0,8,13,0,0,0,2,0,1,0,1.0,0.0
2017,12560,129,1.0,05/10/2017,225858,418,Michigan,4,3,1,14.0,9,7,0,0,0,1,0,0,0,1.0,0.0
2017,12560,129,1.0,05/12/2017,226096,709,Toledo,4,1,3,16.0,12,16,0,0,0,0,0,0,0,1.0,
2017,12560,129,1.0,05/13/2017,226346,709,Toledo,7,11,-4,10.0,16,16,2,0,0,2,0,1,0,0.9411764705882353,0.0
2017,12560,129,1.0,05/14/2017,226556,709,Toledo,15,0,15,14.0,16,14,0,0,1,2,0,3,0,1.0,0.0
2017,12560,129,1.0,05/16/2017,226650,416,Michigan St.,0,7,-7,13.0,18,9,2,0,0,13,1,1,0,0.9310344827586207,0.07692307692307693
2017,12560,129,1.0,05/18/2017,226757,47,Ball St.,4,5,-1,25.0,11,19,1,0,2,0,2,0,0,0.967741935483871,inf
2017,12560,129,1.0,05/19/2017,226935,47,Ball St.,8,6,2,14.0,6,19,1,0,0,0,0,1,0,0.9615384615384616,
2017,12560,129,1.0,05/20/2017,227139,47,Ball St.,3,9,-6,11.0,11,6,0,0,0,0,2,1,0,1.0,inf
2017,12560,129,1.0,05/24/2017,227344,503,NIU,6,2,4,16.0,6,15,1,0,0,2,0,0,0,0.9545454545454546,0.0
2017,12560,129,1.0,05/25/2017,227404,774,Western Mich.,16,5,11,8.0,16,15,1,0,0,0,0,3,0,0.96875,
2017,12560,129,1.0,05/27/2017,227581,204,Eastern Mich.,1,9,-8,13.0,12,16,1,0,2,0,1,2,0,0.9655172413793104,inf
2017,12560,129,1.0,05/27/2017,227628,204,Eastern Mich.,2,4,-2,9.0,18,15,0,0,0,2,0,1,0,1.0,0.0
2017,12560,130,2.0,02/03/2017,205102,487,North Ala.,4,8,-4,15.0,23,6,2,0,0,2,2,0,0,0.9354838709677419,1.0
2017,12560,130,2.0,02/04/2017,205236,487,North Ala.,3,2,1,19.0,26,6,1,0,0,1,0,0,0,0.9696969696969697,0.0
2017,12560,130,2.0,02/05/2017,205297,487,North Ala.,9,3,6,27.0,41,12,2,0,1,4,2,7,0,0.9636363636363636,0.5
2017,12560,130,2.0,02/10/2017,205419,499,Truman St.,11,4,7,18.0,32,12,2,0,0,0,0,2,0,0.9565217391304348,
2017,12560,130,2.0,02/11/2017,205449,1289,Ouachita Baptist,2,4,-2,12.0,15,3,0,0,0,1,0,0,0,1.0,0.0
2017,12560,130,2.0,02/11/2017,205459,1123,Henderson St.,7,2,5,25.0,35,9,1,0,0,2,0,2,0,0.9777777777777777,0.0
2017,12560,130,2.0,02/17/2017,205945,30105,Ark.-Fort Smith,8,4,4,20.0,32,10,2,0,0,1,1,2,0,0.9545454545454546,1.0
2017,12560,130,2.0,02/18/2017,206254,1395,Tarleton St.,5,4,1,22.0,32,8,2,0,0,0,0,5,0,0.9523809523809523,
2017,12560,130,2.0,02/19/2017,206588,95,Chico St.,3,2,1,25.0,37,12,0,0,0,2,2,0,0,1.0,1.0
2017,12560,130,2.0,02/23/2017,206882,9011,Fort Hays St.,10,0,10,13.0,23,10,0,0,0,0,0,3,0,1.0,
2017,12560,130,2.0,02/24/2017,206921,9011,Fort Hays St.,5,2,3,17.0,24,5,2,0,0,3,1,2,0,0.9354838709677419,0.3333333333333333
2017,12560,130,2.0,02/25/2017,207221,9011,Fort Hays St.,10,2,8,21.0,27,6,0,0,0,1,0,1,0,1.0,0.0
2017,12560,130,2.0,02/28/2017,208079,0,William Woods,9,4,5,22.0,30,8,0,0,0,1,0,3,0,1.0,0.0
2017,12560,130,2.0,03/03/2017,208329,1314,Pittsburg St.,7,4,3,15.0,23,7,1,0,0,0,0,7,0,0.967741935483871,
2017,12560,130,2.0,03/04/2017,208574,1314,Pittsburg St.,6,13,-7,15.0,26,8,3,0,0,2,0,0,0,0.918918918918919,0.0
2017,12560,130,2.0,03/05/2017,209091,1314,Pittsburg St.,7,5,2,26.0,41,11,4,0,0,0,0,5,0,0.9285714285714286,
2017,12560,130,2.0,03/10/2017,210389,1009,Central Okla.,6,3,3,24.0,34,10,0,0,0,0,0,3,0,1.0,
2017,12560,130,2.0,03/10/2017,210414,1009,Central Okla.,3,7,-4,17.0,29,11,1,0,0,0,0,0,0,0.975609756097561,
2017,12560,130,2.0,03/12/2017,210879,1009,Central Okla.,12,0,12,15.0,25,10,0,0,0,0,0,3,0,1.0,
2017,12560,130,2.0,03/17/2017,211819,1156,Neb.-Kearney,12,2,10,14.0,21,6,1,0,0,1,0,7,0,0.9642857142857143,0.0
2017,12560,130,2.0,03/18/2017,212127,1156,Neb.-Kearney,10,11,-1,22.0,31,8,1,0,0,0,0,2,0,0.975,
2017,12560,130,2.0,03/19/2017,212622,1156,Neb.-Kearney,11,0,11,16.0,24,8,0,0,0,0,0,0,0,1.0,
2017,12560,130,2.0,03/21/2017,212977,30136,Lindenwood,12,9,3,26.0,34,8,0,0,0,0,0,0,0,1.0,
2017,12560,130,2.0,03/26/2017,214639,507,Northwest Mo. St.,4,1,3,11.0,15,4,0,0,0,0,0,0,0,1.0,
2017,12560,130,2.0,03/26/2017,214660,507,Northwest Mo. St.,2,7,-5,23.0,33,9,1,0,0,2,0,2,0,0.9767441860465116,0.0
2017,12560,130,2.0,03/27/2017,214702,507,Northwest Mo. St.,9,4,5,18.0,27,9,0,0,0,0,1,3,0,1.0,inf
2017,12560,130,2.0,03/28/2017,214877,1057,Drury,5,6,-1,19.0,30,9,2,0,0,1,0,3,0,0.9512195121951219,0.0
2017,12560,130,2.0,03/29/2017,214974,30136,Lindenwood,7,9,-2,17.0,25,7,1,0,0,0,0,0,0,0.9696969696969697,
2017,12560,130,2.0,04/04/2017,216644,30136,Lindenwood,5,8,-3,15.0,24,9,0,0,0,2,0,2,0,1.0,0.0
2017,12560,130,2.0,04/05/2017,216983,1328,Rockhurst,8,2,6,25.0,36,11,0,0,0,0,2,8,0,1.0,inf
2017,12560,130,2.0,04/07/2017,217153,1071,Emporia St.,8,9,-1,13.0,20,5,2,0,0,2,2,0,0,0.9259259259259259,1.0
2017,12560,130,2.0,04/08/2017,217376,1071,Emporia St.,12,1,11,14.0,19,5,0,0,0,0,0,2,0,1.0,
2017,12560,130,2.0,04/09/2017,218110,1071,Emporia St.,8,9,-1,23.0,33,9,1,0,1,0,4,0,0,0.9767441860465116,inf
2017,12560,130,2.0,04/11/2017,218804,2755,Southwest Baptist,13,1,12,23.0,33,10,0,0,0,0,0,5,0,1.0,
2017,12560,130,2.0,04/12/2017,219022,9012,Mo. Southern St.,11,8,3,15.0,23,8,0,0,0,0,0,3,0,1.0,
2017,12560,130,2.0,04/14/2017,219346,9012,Mo. Southern St.,12,2,10,20.0,26,5,1,0,1,0,1,3,0,0.96875,inf
2017,12560,130,2.0,04/15/2017,219849,9012,Mo. Southern St.,7,9,-2,19.0,28,8,1,0,0,0,1,5,0,0.972972972972973,inf
2017,12560,130,2.0,04/18/2017,220616,2755,Southwest Baptist,15,5,10,18.0,27,9,0,0,0,0,0,6,0,1.0,
2017,12560,130,2.0,04/22/2017,221472,12810,Northeastern St.,7,2,5,14.0,21,7,0,0,0,0,0,0,0,1.0,
2017,12560,130,2.0,04/23/2017,222094,12810,Northeastern St.,15,3,12,20.0,26,4,2,0,0,0,0,0,0,0.9375,
2017,12560,130,2.0,04/24/2017,222535,12810,Northeastern St.,9,8,1,14.0,23,9,0,0,0,0,0,2,0,1.0,
2017,12560,130,2.0,04/25/2017,222758,2755,Southwest Baptist,9,7,2,18.0,26,8,0,0,0,0,0,4,0,1.0,
2017,12560,130,2.0,04/27/2017,223036,9013,Missouri Western,3,4,-1,16.0,22,6,0,0,0,2,0,0,0,1.0,0.0
2017,12560,130,2.0,04/28/2017,223156,9013,Missouri Western,7,8,-1,21.0,29,6,2,0,1,2,0,0,0,0.9459459459459459,0.0
2017,12560,130,2.0,04/28/2017,223438,9013,Missouri Western,3,9,-6,22.0,30,7,1,0,0,2,0,0,0,0.9736842105263158,0.0
2017,12560,130,2.0,05/05/2017,224778,2814,Washburn,13,3,10,16.0,26,8,2,0,0,1,0,2,0,0.9444444444444444,0.0
2017,12560,130,2.0,05/06/2017,224996,2814,Washburn,10,5,5,25.0,39,12,2,1,0,4,0,0,0,0.9622641509433962,0.0
2017,12560,130,2.0,05/07/2017,225632,2814,Washburn,2,9,-7,24.0,37,12,1,0,0,4,0,3,0,0.98,0.0
2017,12560,130,2.0,05/12/2017,226167,1009,Central Okla.,3,4,-1,22.0,38,14,2,0,0,0,0,1,0,0.9629629629629629,
2017,12560,130,2.0,05/12/2017,226265,1071,Emporia St.,1,4,-3,13.0,21,8,0,0,0,0,0,2,0,1.0,
2017,12560,132,3.0,02/18/2017,206285,722,Coast Guard,23,3,20,18.0,27,8,1,0,0,2,0,0,0,0.9722222222222222,0.0
2017,12560,132,3.0,02/18/2017,206295,722,Coast Guard,8,2,6,25.0,32,6,1,0,0,2,0,4,0,0.9743589743589743,0.0
2017,12560,132,3.0,02/19/2017,206580,722,Coast Guard,8,0,8,26.0,39,13,0,0,0,2,0,3,0,1.0,0.0
2017,12560,132,3.0,02/25/2017,207401,1050,Defiance,10,6,4,24.0,34,8,2,0,0,8,0,2,0,0.9545454545454546,0.0
2017,12560,132,3.0,02/25/2017,207493,1050,Defiance,6,1,5,20.0,28,6,2,0,0,4,2,1,0,0.9444444444444444,0.5
2017,12560,132,3.0,02/26/2017,207789,1050,Defiance,14,4,10,21.0,29,7,1,0,0,4,3,0,0,0.972972972972973,0.75
2017,12560,132,3.0,03/04/2017,208868,780,Whitman,4,2,2,22.0,31,8,1,0,0,6,0,0,0,0.975,0.0
2017,12560,132,3.0,03/04/2017,208883,780,Whitman,1,3,-2,24.0,30,5,1,0,0,6,0,0,0,0.9722222222222222,0.0
2017,12560,132,3.0,03/05/2017,209286,780,Whitman,10,7,3,25.0,34,8,1,0,0,0,0,4,0,0.9767441860465116,
2017,12560,132,3.0,03/05/2017,209319,780,Whitman,5,11,-6,24.0,28,2,2,0,1,0,0,0,0,0.9375,
2017,12560,132,3.0,03/11/2017,210590,973,Berry,3,0,3,24.0,29,4,1,0,1,2,0,0,0,0.9705882352941176,0.0
