season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,TC,PO,A,E,CI,PB,SBA,CSB,IDP,TP,FLD%,CS%
2023,16340,269,3.0,04/02/2023,2410631,home,1112,Guilford,9,3,40.0,27,12,1,0,0,0,2,3,0,0.975,inf
2023,16340,269,3.0,04/04/2023,2399849,home,389,Mary Baldwin,16,8,43.0,25,12,6,0,0,4,0,5,0,0.8604651162790697,0.0
2023,16340,269,3.0,04/05/2023,2400143,home,745,Va. Wesleyan,6,3,34.0,27,6,1,0,0,1,0,2,0,0.9705882352941176,0.0
2023,16340,269,3.0,04/08/2023,2400845,home,203,East. Mennonite,7,3,40.0,27,11,2,0,0,0,0,0,0,0.95,
2023,16340,269,3.0,04/08/2023,2409417,home,203,East. Mennonite,5,16,44.0,27,11,6,0,0,3,0,0,0,0.8636363636363636,0.0
2023,16340,269,3.0,04/11/2023,2401320,away,565,Randolph-Macon,7,15,31.0,24,7,0,0,0,3,0,3,0,1.0,0.0
2023,16340,269,3.0,04/15/2023,2402243,away,752,Wash. & Lee,6,1,37.0,27,10,0,0,0,0,0,3,0,1.0,
2023,16340,269,3.0,04/15/2023,2409751,away,752,Wash. & Lee,1,4,29.0,24,4,1,0,0,2,0,0,0,0.9655172413793104,0.0
2023,16340,269,3.0,04/19/2023,2403107,away,745,Va. Wesleyan,10,1,38.0,26,10,2,0,0,1,1,0,0,0.9473684210526315,1.0
2023,16340,271,3.0,02/10/2023,2389932,home,24400,Concordia (TX),8,10,47.0,27,17,3,0,0,6,0,3,0,0.9361702127659575,0.0
2023,16340,271,3.0,02/10/2023,2389969,away,1094,George Fox,3,4,38.0,24,12,2,0,2,2,0,0,0,0.9473684210526315,0.0
2023,16340,271,3.0,02/11/2023,2390036,away,1297,Pacific Lutheran,3,8,37.0,24,9,4,0,0,8,2,0,0,0.8918918918918919,0.25
2023,16340,271,3.0,02/18/2023,2390667,away,715,Trinity (TX),2,1,40.0,27,12,1,0,0,2,0,3,0,0.975,0.0
2023,16340,271,3.0,02/18/2023,2407916,away,715,Trinity (TX),5,6,45.0,28,17,0,0,0,4,0,9,0,1.0,0.0
2023,16340,271,3.0,02/19/2023,2391022,away,715,Trinity (TX),4,7,36.0,24,11,1,0,0,6,0,0,0,0.9722222222222222,0.0
2023,16340,271,3.0,02/24/2023,2391285,away,23121,Texas-Dallas,5,3,35.0,27,7,1,0,0,0,0,3,0,0.9714285714285714,
2023,16340,271,3.0,02/25/2023,2391629,away,23121,Texas-Dallas,4,3,28.0,21,6,1,0,1,2,0,0,0,0.9642857142857143,0.0
2023,16340,271,3.0,02/25/2023,2408018,away,23121,Texas-Dallas,2,4,34.0,25,8,1,0,1,0,0,0,0,0.9705882352941176,
2023,16340,271,3.0,03/04/2023,2392804,home,23008,Ozarks (AR),2,1,35.0,24,11,0,0,0,0,2,3,0,1.0,inf
2023,16340,271,3.0,03/04/2023,2408895,home,23008,Ozarks (AR),12,5,36.0,21,14,1,0,0,2,0,5,0,0.9722222222222222,0.0
2023,16340,271,3.0,03/05/2023,2393173,home,23008,Ozarks (AR),4,10,39.0,27,9,3,0,0,0,2,2,0,0.9230769230769231,inf
2023,16340,271,3.0,03/07/2023,2393880,home,1355,Schreiner,2,8,36.0,27,9,0,0,0,2,0,0,0,1.0,0.0
2023,16340,271,3.0,03/10/2023,2394473,home,2810,St. Thomas (TX),12,3,36.0,27,9,0,0,0,0,0,3,0,1.0,
2023,16340,271,3.0,03/11/2023,2394788,home,2810,St. Thomas (TX),2,1,29.0,21,7,1,0,0,0,0,0,0,0.9655172413793104,
2023,16340,271,3.0,03/11/2023,2408243,home,2810,St. Thomas (TX),3,7,38.0,27,11,0,0,0,10,0,0,0,1.0,0.0
2023,16340,271,3.0,03/14/2023,2395417,away,1044,Dallas,8,13,41.0,24,12,5,0,1,8,0,0,0,0.8780487804878049,0.0
2023,16340,271,3.0,03/17/2023,2396103,home,1390,Sul Ross St.,11,8,39.0,27,10,2,0,0,4,0,0,0,0.9487179487179487,0.0
2023,16340,271,3.0,03/18/2023,2396394,home,1390,Sul Ross St.,1,2,41.0,24,15,2,0,0,4,2,3,0,0.9512195121951219,0.5
2023,16340,271,3.0,03/18/2023,2409646,home,1390,Sul Ross St.,5,3,31.0,21,7,3,0,0,4,0,0,0,0.9032258064516129,0.0
2023,16340,271,3.0,03/21/2023,2396941,away,1355,Schreiner,6,4,37.0,27,8,2,0,1,6,2,0,0,0.9459459459459459,0.3333333333333333
2023,16340,271,3.0,03/24/2023,2397570,home,24400,Concordia (TX),4,8,44.0,27,15,2,0,0,8,0,3,0,0.9545454545454546,0.0
2023,16340,271,3.0,03/25/2023,2397904,home,24400,Concordia (TX),3,8,33.0,21,10,2,0,0,2,0,3,0,0.9393939393939394,0.0
2023,16340,271,3.0,03/25/2023,2410482,home,24400,Concordia (TX),4,14,34.0,21,10,3,0,0,2,0,0,0,0.9117647058823529,0.0
2023,16340,271,3.0,03/31/2023,2398861,away,2741,Howard Payne,16,4,41.0,27,13,1,0,1,0,2,0,0,0.975609756097561,inf
2023,16340,271,3.0,04/01/2023,2399356,away,2741,Howard Payne,12,4,28.0,21,7,0,0,0,0,0,0,0,1.0,
2023,16340,271,3.0,04/01/2023,2409101,away,2741,Howard Payne,1,3,35.0,24,9,2,0,0,2,0,0,0,0.9428571428571428,0.0
2023,16340,271,3.0,04/06/2023,2400367,home,1203,Mary Hardin-Baylor,1,14,41.0,27,10,4,0,0,12,1,0,0,0.9024390243902439,0.08333333333333333
2023,16340,271,3.0,04/07/2023,2400537,home,1203,Mary Hardin-Baylor,4,3,33.0,21,8,4,0,0,4,2,0,0,0.8787878787878788,0.5
2023,16340,271,3.0,04/07/2023,2409941,home,1203,Mary Hardin-Baylor,1,6,41.0,27,11,3,0,1,8,2,0,0,0.926829268292683,0.25
2023,16340,271,3.0,04/11/2023,2401542,home,1044,Dallas,16,15,41.0,27,11,3,0,0,8,0,4,0,0.926829268292683,0.0
2023,16340,271,3.0,04/14/2023,2402034,away,1062,East Tex. Baptist,4,9,32.0,24,6,2,0,0,6,0,4,0,0.9375,0.0
2023,16340,271,3.0,04/14/2023,2428973,away,1062,East Tex. Baptist,1,3,29.0,18,11,0,0,0,4,0,0,0,1.0,0.0
2023,16340,271,3.0,04/15/2023,2402378,away,1062,East Tex. Baptist,1,16,24.0,18,5,1,0,0,6,0,2,0,0.9583333333333334,0.0
2023,16340,272,1.0,03/04/2023,2392800,away,563,Radford,2,4,17.0,14,3,0,0,0,2,0,0,0,1.0,0.0
2023,16340,272,1.0,03/04/2023,2393256,away,563,Radford,2,13,24.0,16,7,1,0,0,1,0,0,0,0.9583333333333334,0.0
2023,16340,272,1.0,03/05/2023,2393607,away,563,Radford,5,7,22.0,16,6,0,0,2,5,2,0,0,1.0,0.4
2023,16340,272,1.0,03/11/2023,2394377,away,251,Georgetown,3,6,21.0,15,6,0,0,1,2,0,4,0,1.0,0.0
2023,16340,272,1.0,03/11/2023,2394829,away,251,Georgetown,5,3,40.0,27,12,1,0,0,2,0,0,0,0.975,0.0
2023,16340,272,1.0,03/12/2023,2395153,away,251,Georgetown,0,10,21.0,16,5,0,0,0,2,0,3,0,1.0,0.0
2023,16340,272,1.0,03/17/2023,2395818,home,381,Manhattan,5,7,28.0,20,8,0,0,1,4,0,2,0,1.0,0.0
2023,16340,272,1.0,03/17/2023,2396134,home,381,Manhattan,4,14,25.0,18,6,1,0,1,2,1,0,0,0.96,0.5
2023,16340,272,1.0,03/18/2023,2396769,home,381,Manhattan,6,17,26.0,19,6,1,0,1,3,1,0,0,0.9615384615384616,0.3333333333333333
2023,16340,272,1.0,03/21/2023,2396961,home,682,Stonehill,6,12,16.0,13,2,1,0,0,1,0,0,0,0.9375,0.0
2023,16340,272,1.0,03/24/2023,2425910,away,500,Northeastern,0,14,32.0,21,10,1,0,0,7,4,2,0,0.96875,0.5714285714285714
2023,16340,272,1.0,03/26/2023,2397715,away,500,Northeastern,6,10,27.0,20,5,2,0,1,5,0,2,0,0.9259259259259259,0.0
2023,16340,272,1.0,03/26/2023,2409834,away,500,Northeastern,2,3,19.0,13,5,1,0,0,2,1,0,0,0.9473684210526315,0.5
2023,16340,272,1.0,03/28/2023,2398453,away,236,Fordham,3,5,24.0,19,5,0,0,0,2,1,3,0,1.0,0.5
2023,16340,272,1.0,03/29/2023,2393893,away,164,UConn,1,17,15.0,12,2,1,0,0,0,0,0,0,0.9333333333333333,
2023,16340,272,1.0,04/01/2023,2399267,away,165,Coppin St.,3,1,27.0,23,4,0,0,0,0,0,0,0,1.0,
2023,16340,272,1.0,04/01/2023,2410627,away,165,Coppin St.,3,4,23.0,16,7,0,0,0,3,0,2,0,1.0,0.0
2023,16340,272,1.0,04/02/2023,2399736,away,165,Coppin St.,3,11,18.0,14,3,1,0,0,0,2,1,0,0.9444444444444444,inf
2023,16340,272,1.0,04/04/2023,2399952,home,590,Sacred Heart,3,18,24.0,21,1,2,1,0,5,0,0,0,0.9166666666666666,0.0
2023,16340,272,1.0,04/07/2023,2400592,away,62,Binghamton,3,10,32.0,23,8,1,0,1,9,3,0,0,0.96875,0.3333333333333333
2023,16340,272,1.0,04/08/2023,2400959,away,62,Binghamton,1,2,16.0,13,3,0,0,0,2,0,2,0,1.0,0.0
2023,16340,272,1.0,04/08/2023,2409806,away,62,Binghamton,0,11,14.0,12,1,1,0,0,1,1,1,0,0.9285714285714286,1.0
2023,16340,272,1.0,04/12/2023,2401665,home,813,Yale,4,8,29.0,19,7,3,0,0,7,1,0,0,0.896551724137931,0.14285714285714285
2023,16340,275,1.0,02/24/2023,2391395,neutral,545,Pittsburgh,10,12,35.0,24,9,2,0,0,0,0,3,0,0.9428571428571428,
2023,16340,275,1.0,02/25/2023,2391823,neutral,545,Pittsburgh,8,4,25.0,16,8,1,0,0,0,0,0,0,0.96,
2023,16340,275,1.0,02/25/2023,2408597,neutral,545,Pittsburgh,3,11,20.0,16,3,1,0,0,1,0,0,0,0.95,0.0
2023,16340,275,1.0,02/26/2023,2392185,neutral,545,Pittsburgh,7,17,23.0,15,6,2,0,0,0,0,3,0,0.9130434782608695,
2023,16340,275,1.0,03/03/2023,2392890,away,231,FIU,3,4,37.0,28,8,1,0,0,4,2,5,0,0.972972972972973,0.5
2023,16340,275,1.0,03/04/2023,2393265,away,231,FIU,17,18,27.0,18,8,1,0,0,2,0,3,0,0.9629629629629629,0.0
2023,16340,275,1.0,03/04/2023,2408755,away,231,FIU,1,7,22.0,19,3,0,0,0,8,0,0,0,1.0,0.0
2023,16340,275,1.0,03/05/2023,2393582,away,231,FIU,8,9,43.0,33,7,3,0,0,8,0,6,0,0.9302325581395349,0.0
2023,16340,275,1.0,03/10/2023,2394501,away,229,Fla. Atlantic,3,7,31.0,24,5,2,0,0,2,0,0,0,0.9354838709677419,0.0
2023,16340,275,1.0,03/11/2023,2394887,away,229,Fla. Atlantic,3,11,30.0,23,6,1,0,0,4,0,0,0,0.9666666666666667,0.0
2023,16340,275,1.0,03/12/2023,2395079,away,229,Fla. Atlantic,6,9,37.0,24,9,4,0,0,4,1,3,0,0.8918918918918919,0.25
2023,16340,275,1.0,03/13/2023,2395297,away,229,Fla. Atlantic,11,12,38.0,28,8,2,0,3,2,0,0,0,0.9473684210526315,0.0
2023,16340,275,1.0,03/16/2023,2395779,away,26172,A&M-Corpus Christi,3,24,19.0,12,3,4,0,0,0,0,0,0,0.7894736842105263,
2023,16340,275,1.0,03/17/2023,2396061,away,26172,A&M-Corpus Christi,4,5,35.0,25,9,1,0,0,2,2,2,0,0.9714285714285714,1.0
2023,16340,275,1.0,03/18/2023,2396303,away,26172,A&M-Corpus Christi,7,3,27.0,21,5,1,0,1,0,0,0,0,0.9629629629629629,
2023,16340,275,1.0,03/18/2023,2409355,away,26172,A&M-Corpus Christi,3,5,32.0,23,9,0,0,0,4,2,2,0,1.0,0.5
2023,16340,275,1.0,03/24/2023,2398140,away,540,Penn,3,2,43.0,30,13,0,0,0,0,2,2,0,1.0,inf
2023,16340,275,1.0,03/26/2023,2426200,away,540,Penn,2,8,28.0,24,4,0,0,0,2,0,3,0,1.0,0.0
2023,16340,275,1.0,03/26/2023,2426314,away,540,Penn,7,3,37.0,27,10,0,0,0,2,0,6,0,1.0,0.0
2023,16340,275,1.0,03/28/2023,2398447,home,285,Holy Cross,6,5,33.0,27,6,0,0,0,6,0,3,0,1.0,0.0
2023,16340,275,1.0,03/31/2023,2399594,home,554,Princeton,9,18,42.0,26,12,4,1,0,2,0,4,0,0.9047619047619048,0.0
2023,16340,275,1.0,04/02/2023,2399191,home,554,Princeton,11,8,35.0,24,10,1,0,0,9,0,2,0,0.9714285714285714,0.0
2023,16340,275,1.0,04/02/2023,2410304,home,554,Princeton,9,6,32.0,25,7,0,0,0,0,0,2,0,1.0,
2023,16340,275,1.0,04/04/2023,2399945,away,500,Northeastern,4,3,35.0,25,9,1,0,0,3,0,2,0,0.9714285714285714,0.0
2023,16340,275,1.0,04/08/2023,2400890,away,172,Dartmouth,6,3,31.0,25,5,1,0,0,2,0,0,0,0.967741935483871,0.0
2023,16340,275,1.0,04/08/2023,2409532,away,172,Dartmouth,10,6,31.0,25,5,1,0,0,4,1,0,0,0.967741935483871,0.25
2023,16340,275,1.0,04/09/2023,2401188,away,172,Dartmouth,9,1,26.0,21,4,1,0,0,0,2,0,0,0.9615384615384616,inf
2023,16340,275,1.0,04/11/2023,2401361,away,67,Boston College,4,5,27.0,22,4,1,0,0,3,0,2,0,0.9629629629629629,0.0
2023,16340,275,1.0,04/14/2023,2402594,home,167,Cornell,7,6,31.0,24,7,0,0,0,2,0,0,0,1.0,0.0
2023,16340,275,1.0,04/15/2023,2402181,home,167,Cornell,6,11,27.0,20,7,0,0,0,2,1,2,0,1.0,0.5
2023,16340,275,1.0,04/15/2023,2409597,home,167,Cornell,2,3,32.0,26,4,2,0,0,0,2,0,0,0.9375,inf
2023,16340,276,3.0,02/23/2023,2391752,away,329,Kean,5,9,26.0,14,11,1,0,0,0,2,2,0,0.9615384615384616,inf
2023,16340,276,3.0,02/26/2023,2421238,away,319,New Jersey City,7,17,18.0,9,4,5,0,0,0,0,0,0,0.7222222222222222,
2023,16340,276,3.0,03/05/2023,2421402,away,938,Alvernia,5,1,18.0,8,7,3,0,0,0,0,1,0,0.8333333333333334,
2023,16340,276,3.0,03/05/2023,2421428,neutral,938,Alvernia,1,20,26.0,17,6,3,0,1,2,0,5,0,0.8846153846153846,0.0
2023,16340,276,3.0,03/07/2023,2423533,neutral,455,Muskingum,5,6,14.0,9,3,2,0,0,0,0,0,0,0.8571428571428571,
2023,16340,276,3.0,03/08/2023,2394003,neutral,30039,North Central (MN),6,2,24.0,14,9,1,0,0,0,1,3,0,0.9583333333333334,inf
2023,16340,276,3.0,03/09/2023,2394129,neutral,987,Bluffton,13,4,21.0,15,6,0,0,0,0,0,0,0,1.0,
2023,16340,276,3.0,03/10/2023,2394319,neutral,770,WestConn,10,1,21.0,10,10,1,0,0,0,0,2,0,0.9523809523809523,
2023,16340,276,3.0,03/10/2023,2408278,neutral,770,WestConn,10,4,13.0,5,8,0,0,0,0,0,0,0,1.0,
2023,16340,276,3.0,03/11/2023,2394739,neutral,58,Baruch,12,8,18.0,8,8,2,0,0,0,0,2,0,0.8888888888888888,
2023,16340,276,3.0,03/15/2023,2395684,home,783,Widener,6,16,16.0,11,3,2,0,0,0,0,4,0,0.875,
2023,16340,276,3.0,03/16/2023,2395470,away,303,Immaculata,16,8,17.0,10,7,0,0,0,0,0,1,0,1.0,
2023,16340,276,3.0,03/18/2023,2396343,home,88,Cabrini,4,3,11.0,5,6,0,0,0,0,0,0,0,1.0,
2023,16340,276,3.0,03/18/2023,2409462,home,88,Cabrini,5,0,18.0,14,4,0,0,0,2,0,0,0,1.0,0.0
2023,16340,276,3.0,03/21/2023,2396869,away,259,Rowan,5,21,29.0,17,8,4,0,0,0,0,0,0,0.8620689655172413,
2023,16340,276,3.0,03/23/2023,2397268,home,712,TCNJ,12,6,20.0,10,7,3,0,0,0,0,0,0,0.85,
2023,16340,276,3.0,03/26/2023,2397805,away,622,Salisbury,4,8,23.0,12,11,0,0,0,1,0,2,0,1.0,0.0
2023,16340,276,3.0,03/26/2023,2410161,away,622,Salisbury,5,11,26.0,15,8,3,0,0,4,0,0,0,0.8846153846153846,0.0
2023,16340,276,3.0,03/28/2023,2398499,home,398,MIT,10,12,22.0,15,4,3,0,0,1,0,2,0,0.8636363636363636,0.0
2023,16340,276,3.0,03/29/2023,2398663,away,8968,Eastern,9,10,23.0,15,6,2,0,0,5,0,0,0,0.9130434782608695,0.0
2023,16340,276,3.0,04/02/2023,2399302,away,322,Johns Hopkins,2,7,19.0,13,4,2,0,0,0,0,0,0,0.8947368421052632,
2023,16340,276,3.0,04/02/2023,2409030,away,322,Johns Hopkins,6,8,25.0,17,7,1,0,0,2,2,0,0,0.96,1.0
2023,16340,276,3.0,04/04/2023,2399980,away,730,Ursinus,14,2,12.0,5,7,0,0,0,1,0,0,0,1.0,0.0
2023,16340,276,3.0,04/07/2023,2400636,home,730,Ursinus,6,11,22.0,14,5,3,0,0,0,0,3,0,0.8636363636363636,
2023,16340,276,3.0,04/08/2023,2400814,away,185,Dickinson,5,15,24.0,13,9,2,0,0,1,0,5,0,0.9166666666666666,0.0
2023,16340,276,3.0,04/08/2023,2409235,away,185,Dickinson,4,18,33.0,19,10,4,0,0,2,0,3,0,0.8787878787878788,0.0
2023,16340,276,3.0,04/11/2023,2401448,home,753,Washington Col.,33,8,20.0,12,6,2,0,0,0,0,2,0,0.9,
2023,16340,276,3.0,04/14/2023,2401905,away,753,Washington Col.,11,2,21.0,12,9,0,0,0,0,0,3,0,1.0,
2023,16340,276,3.0,04/16/2023,2402278,home,773,McDaniel,9,6,19.0,11,7,1,0,0,0,0,2,0,0.9473684210526315,
2023,16340,276,3.0,04/16/2023,2409125,home,773,McDaniel,7,9,25.0,20,5,0,0,0,2,0,2,0,1.0,0.0
2023,16340,276,3.0,04/18/2023,2402940,home,453,Muhlenberg,13,12,20.0,11,8,1,0,0,0,0,0,0,0.95,
2023,16340,277,1.0,02/17/2023,2390486,home,810,Wright St.,3,8,42.0,27,13,2,0,0,2,1,3,0,0.9523809523809523,0.5
2023,16340,277,1.0,02/18/2023,2390720,home,810,Wright St.,5,4,35.0,24,11,0,0,0,8,2,0,0,1.0,0.25
2023,16340,277,1.0,02/18/2023,2408120,home,810,Wright St.,12,2,29.0,21,6,2,0,0,0,0,3,0,0.9310344827586207,
2023,16340,277,1.0,02/19/2023,2391040,home,810,Wright St.,16,7,44.0,27,17,0,0,0,0,0,9,0,1.0,
2023,16340,277,1.0,02/24/2023,2391494,away,627,San Diego,2,14,35.0,24,9,2,0,0,6,0,0,0,0.9428571428571428,0.0
2023,16340,277,1.0,02/26/2023,2392023,neutral,493,North Dakota St.,13,1,34.0,27,7,0,0,0,0,0,0,0,1.0,
2023,16340,277,1.0,02/27/2023,2392327,away,626,San Diego St.,2,3,34.0,24,10,0,0,0,2,1,0,0,1.0,0.5
2023,16340,277,1.0,03/03/2023,2392897,away,428,Minnesota,3,2,38.0,27,11,0,0,0,2,0,0,0,1.0,0.0
2023,16340,277,1.0,03/04/2023,2393096,neutral,463,Nebraska,3,12,39.0,27,11,1,0,0,2,0,3,0,0.9743589743589743,0.0
2023,16340,277,1.0,03/05/2023,2393456,neutral,392,Maryland,9,3,36.0,27,9,0,0,0,0,2,6,0,1.0,inf
2023,16340,277,1.0,03/10/2023,2394502,home,164,UConn,8,4,36.0,27,7,2,0,0,0,0,3,0,0.9444444444444444,
2023,16340,277,1.0,03/11/2023,2394908,home,164,UConn,8,13,40.0,27,10,3,0,0,4,2,6,0,0.925,0.5
2023,16340,277,1.0,03/12/2023,2395202,home,164,UConn,10,18,41.0,27,13,1,0,1,0,0,0,0,0.975609756097561,
2023,16340,277,1.0,03/13/2023,2395298,home,164,UConn,2,9,47.0,27,17,3,0,0,6,0,3,0,0.9361702127659575,0.0
2023,16340,277,1.0,03/17/2023,2396037,away,90,Cal Poly,1,0,40.0,30,9,1,0,0,2,2,3,0,0.975,1.0
2023,16340,277,1.0,03/18/2023,2396511,away,90,Cal Poly,3,10,32.0,24,7,1,0,1,0,0,3,0,0.96875,
2023,16340,277,1.0,03/18/2023,2396716,away,90,Cal Poly,7,2,33.0,27,6,0,0,0,4,0,0,0,1.0,0.0
2023,16340,277,1.0,03/24/2023,2397565,home,718,Tulane,3,1,35.0,27,7,1,0,0,0,0,0,0,0.9714285714285714,
2023,16340,277,1.0,03/25/2023,2398014,home,718,Tulane,7,1,36.0,27,8,1,0,0,0,1,0,0,0.9722222222222222,inf
2023,16340,277,1.0,03/26/2023,2398310,home,718,Tulane,5,1,38.0,27,9,2,0,0,2,0,0,0,0.9473684210526315,0.0
2023,16340,277,1.0,03/31/2023,2398976,away,97,Cal St. Fullerton,6,7,41.0,26,12,3,0,0,0,0,6,0,0.926829268292683,
2023,16340,277,1.0,04/01/2023,2399474,away,97,Cal St. Fullerton,14,10,39.0,27,10,2,0,0,0,0,0,0,0.9487179487179487,
2023,16340,277,1.0,04/02/2023,2399706,away,97,Cal St. Fullerton,11,12,41.0,27,11,3,0,0,2,0,3,0,0.926829268292683,0.0
2023,16340,277,1.0,04/06/2023,2400358,home,94,CSU Bakersfield,2,3,41.0,27,12,2,0,0,2,0,6,0,0.9512195121951219,0.0
2023,16340,277,1.0,04/07/2023,2400734,home,94,CSU Bakersfield,2,3,39.0,27,11,1,0,0,4,0,0,0,0.9743589743589743,0.0
2023,16340,277,1.0,04/08/2023,2401120,home,94,CSU Bakersfield,3,2,38.0,27,11,0,0,0,0,0,3,0,1.0,
2023,16340,277,1.0,04/14/2023,2402031,home,112,UC San Diego,1,0,40.0,27,13,0,0,0,0,1,0,0,1.0,inf
2023,16340,277,1.0,04/15/2023,2402489,home,112,UC San Diego,17,8,40.0,27,11,2,0,1,2,0,0,0,0.95,0.0
2023,16340,278,3.0,02/25/2023,2391702,neutral,160,Concordia Chicago,10,1,28.0,26,2,0,0,0,2,0,0,0,1.0,0.0
2023,16340,278,3.0,02/26/2023,2412261,home,747,Wabash,6,2,33.0,27,6,0,0,0,2,0,3,0,1.0,0.0
2023,16340,278,3.0,03/04/2023,2393044,neutral,329,Kean,10,11,33.0,24,8,1,0,1,0,1,3,0,0.9696969696969697,inf
2023,16340,278,3.0,03/05/2023,2393453,neutral,686,Swarthmore,0,10,37.0,25,8,4,0,0,8,0,2,0,0.8918918918918919,0.0
2023,16340,278,3.0,03/05/2023,2408083,away,686,Swarthmore,3,4,35.0,24,6,5,0,2,4,0,0,0,0.8571428571428571,0.0
2023,16340,278,3.0,03/06/2023,2393691,neutral,351,Lebanon Valley,0,3,33.0,23,8,2,0,0,2,2,3,0,0.9393939393939394,1.0
2023,16340,278,3.0,03/08/2023,2394027,neutral,16142,Misericordia,6,14,33.0,23,9,1,0,0,2,1,0,0,0.9696969696969697,0.5
2023,16340,278,3.0,03/09/2023,2394144,neutral,30219,Dean,13,1,35.0,27,6,2,0,0,0,0,0,0,0.9428571428571428,
2023,16340,278,3.0,03/10/2023,2394282,neutral,30042,Mitchell,6,10,26.0,25,0,1,0,1,0,0,0,0,0.9615384615384616,
2023,16340,278,3.0,03/11/2023,2394665,neutral,351,Lebanon Valley,9,8,36.0,29,5,2,0,2,1,0,1,0,0.9444444444444444,0.0
2023,16340,278,3.0,03/20/2023,2396195,home,1192,Manchester,11,10,40.0,27,10,3,0,0,4,0,0,0,0.925,0.0
2023,16340,278,3.0,03/20/2023,2409037,home,1192,Manchester,11,3,30.0,21,9,0,0,0,0,0,8,0,1.0,
2023,16340,278,3.0,03/21/2023,2396878,home,1050,Defiance,16,5,44.0,27,15,2,0,0,2,0,6,0,0.9545454545454546,0.0
2023,16340,278,3.0,03/22/2023,2397208,away,4,Adrian,4,12,27.0,23,3,1,0,0,7,1,0,0,0.9629629629629629,0.14285714285714285
2023,16340,278,3.0,03/26/2023,2426202,home,117,Capital,17,3,37.0,27,10,0,0,0,0,0,0,0,1.0,
2023,16340,278,3.0,03/26/2023,2426304,home,117,Capital,14,1,35.0,26,9,0,0,0,0,0,0,0,1.0,
2023,16340,278,3.0,03/28/2023,2398365,away,15,Albion,0,7,33.0,22,9,2,0,0,4,1,6,0,0.9393939393939394,0.25
2023,16340,278,3.0,03/29/2023,2398679,home,520,Ohio Wesleyan,6,2,37.0,27,8,2,0,0,2,0,0,0,0.9459459459459459,0.0
2023,16340,278,3.0,04/02/2023,2399180,away,452,Mount Union,2,6,27.0,21,5,1,0,0,0,0,0,0,0.9629629629629629,
2023,16340,278,3.0,04/02/2023,2410192,away,452,Mount Union,3,9,32.0,24,6,2,0,0,4,0,0,0,0.9375,0.0
2023,16340,278,3.0,04/04/2023,2395334,home,806,Wittenberg,4,18,37.0,26,9,2,0,2,0,0,0,0,0.9459459459459459,
2023,16340,278,3.0,04/06/2023,2400169,away,182,Denison,4,7,29.0,20,8,1,0,0,9,0,3,0,0.9655172413793104,0.0
2023,16340,278,3.0,04/07/2023,2400485,away,1461,Wilmington (OH),5,11,35.0,22,11,2,0,0,8,2,6,0,0.9428571428571428,0.25
2023,16340,278,3.0,04/07/2023,2409631,away,1461,Wilmington (OH),11,7,34.0,22,10,2,0,0,2,1,4,0,0.9411764705882353,0.5
2023,16340,278,3.0,04/11/2023,2401355,home,320,John Carroll,15,17,35.0,21,8,6,0,0,0,0,3,0,0.8285714285714286,
2023,16340,278,3.0,04/11/2023,2409727,home,320,John Carroll,7,3,24.0,17,5,2,0,0,1,0,1,0,0.9166666666666666,0.0
2023,16340,278,3.0,04/15/2023,2402139,home,531,Otterbein,9,11,35.0,22,10,3,0,0,0,0,8,0,0.9142857142857143,
2023,16340,278,3.0,04/15/2023,2410408,home,531,Otterbein,4,6,20.0,14,5,1,0,0,1,1,5,0,0.95,1.0
2023,16340,278,3.0,04/19/2023,2403091,away,46,Baldwin Wallace,0,11,28.0,20,7,1,0,0,0,0,4,0,0.9642857142857143,
2023,16340,278,3.0,04/19/2023,2411455,away,46,Baldwin Wallace,3,7,23.0,15,8,0,0,0,2,0,4,0,1.0,0.0
2023,16340,279,3.0,03/04/2023,2393074,away,679,Stevens,5,18,10.0,9,0,1,0,0,6,0,0,0,0.9,0.0
2023,16340,279,3.0,03/04/2023,2408363,away,679,Stevens,4,15,9.0,9,0,0,0,0,4,0,0,0,1.0,0.0
2023,16340,279,3.0,03/12/2023,2395090,home,524,Old Westbury,2,15,12.0,11,1,0,0,0,6,1,0,0,1.0,0.16666666666666666
2023,16340,279,3.0,03/12/2023,2407785,home,524,Old Westbury,6,11,14.0,10,2,2,0,4,7,0,0,0,0.8571428571428571,0.0
2023,16340,279,3.0,03/18/2023,2425198,home,1340,St. Joseph's (L.I.),6,19,13.0,9,3,1,0,0,2,0,0,0,0.9230769230769231,0.0
2023,16340,279,3.0,03/19/2023,2411824,away,478,SUNY Maritime,1,8,15.0,13,1,1,0,0,4,0,0,0,0.9333333333333333,0.0
2023,16340,279,3.0,03/19/2023,2411825,away,478,SUNY Maritime,0,5,11.0,11,0,0,0,0,1,0,0,0,1.0,0.0
2023,16340,279,3.0,03/21/2023,2396956,away,442,Montclair St.,0,25,11.0,10,0,1,0,0,2,0,0,0,0.9090909090909091,0.0
2023,16340,279,3.0,03/22/2023,2397194,away,589,Rutgers-Newark,3,14,18.0,17,1,0,0,1,10,1,0,0,1.0,0.1
2023,16340,279,3.0,03/29/2023,2426612,away,27892,Farmingdale St.,5,18,8.0,5,0,3,0,2,3,0,0,0,0.625,0.0
