season,season_id,school_id,stats_player_seq,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,OPP DP,GDP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,BB/K
2021,15580,28,2137072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,28,2137074.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,28,2137084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,28,2345492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,28,2345494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,28,2345495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,28,2345497.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,28,2345503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,28,2345506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,28,2345507.0,105,29,56,18,3,0,8,24,11,0,2,0,26,0.0,1,2,0,0,5.0,0.0,118,0.2761904761904762,0.3389830508474576,0.638095238095238,0.9770782889426957,0.2876712328767123,0.3125,0.06779661016949153,0.22033898305084745,0.09322033898305085,0.4230769230769231
2021,15580,28,2345510.0,10,2,3,0,1,0,0,1,4,1,0,0,5,0.0,0,0,0,0,0.0,0.0,14,0.2,0.5,0.4,0.9,0.4,0.0,0.0,0.35714285714285715,0.2857142857142857,0.8
2021,15580,28,2349353.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,28,2349359.0,208,67,108,44,18,1,7,37,13,10,2,0,52,0.0,6,3,1,0,4.0,0.0,223,0.32211538461538464,0.40358744394618834,0.6442307692307693,1.0478182131769576,0.3973509933774834,0.4457831325301205,0.03139013452914798,0.23318385650224216,0.05829596412556054,0.25
2021,15580,28,2493684.0,180,53,83,35,13,4,3,27,21,8,5,3,27,0.0,6,5,0,1,1.0,0.0,209,0.29444444444444445,0.3923444976076555,0.5722222222222222,0.9645667198298777,0.3225806451612903,0.4050632911392405,0.014354066985645933,0.1291866028708134,0.10047846889952153,0.7777777777777778
2021,15580,28,2493688.0,52,13,21,5,3,1,1,5,1,2,0,3,15,0.0,1,2,0,0,1.0,0.0,56,0.25,0.2857142857142857,0.5,0.7857142857142857,0.3333333333333333,0.26666666666666666,0.017857142857142856,0.26785714285714285,0.017857142857142856,0.06666666666666667
2021,15580,28,2493689.0,214,65,86,37,15,0,2,29,15,8,0,1,25,0.0,12,1,0,1,8.0,0.0,230,0.3037383177570093,0.3826086956521739,0.48130841121495327,0.8639171068671272,0.33689839572192515,0.4069767441860465,0.008695652173913044,0.10869565217391304,0.06521739130434782,0.6
2021,15580,28,2493691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,28,2493692.0,162,55,114,42,11,0,16,54,18,7,5,0,46,0.0,0,0,0,4,4.0,0.0,185,0.3395061728395062,0.43243243243243246,0.8703703703703703,1.3028028028028027,0.37142857142857144,0.40625,0.08648648648648649,0.24864864864864866,0.0972972972972973,0.391304347826087
2021,15580,28,2493693.0,4,0,0,0,0,0,0,0,2,0,0,0,2,0.0,0,0,0,0,0.0,0.0,6,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0
2021,15580,28,2493694.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,28,2493695.0,29,7,7,3,0,0,0,4,2,1,0,0,7,0.0,0,0,0,1,0.0,0.0,31,0.2413793103448276,0.3225806451612903,0.2413793103448276,0.5639599555061179,0.3181818181818182,0.3,0.0,0.22580645161290322,0.06451612903225806,0.2857142857142857
2021,15580,29,1884152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,1988949.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,1992680.0,144,37,49,31,1,1,3,23,18,12,2,0,28,0.0,3,1,0,0,7.0,0.0,164,0.2569444444444444,0.40853658536585363,0.375,0.7835365853658536,0.2956521739130435,0.4375,0.018292682926829267,0.17073170731707318,0.10975609756097561,0.6428571428571429
2021,15580,29,1992681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,1992682.0,62,16,29,13,6,2,1,9,5,1,0,0,26,0.0,0,0,0,0,1.0,0.0,67,0.25806451612903225,0.3283582089552239,0.6129032258064516,0.9412614347616755,0.42857142857142855,0.5714285714285714,0.014925373134328358,0.3880597014925373,0.07462686567164178,0.19230769230769232
2021,15580,29,1992684.0,240,82,129,81,17,3,8,49,50,17,3,3,40,0.0,9,2,1,0,2.0,0.0,296,0.3416666666666667,0.5033783783783784,0.6541666666666667,1.157545045045045,0.37948717948717947,0.5177304964539007,0.02702702702702703,0.13513513513513514,0.16891891891891891,1.25
2021,15580,29,1992702.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,1992703.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2140072.0,41,10,15,12,0,1,1,7,5,2,1,0,15,0.0,1,0,0,0,2.0,0.0,47,0.24390243902439024,0.3617021276595745,0.4146341463414634,0.7763362740010379,0.34615384615384615,0.6875,0.02127659574468085,0.3191489361702128,0.10638297872340426,0.3333333333333333
2021,15580,29,2140075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2140079.0,245,86,141,49,20,1,11,56,23,9,3,0,52,0.0,3,1,0,1,6.0,0.0,271,0.3510204081632653,0.4354243542435424,0.7061224489795919,1.1415468032231342,0.40540540540540543,0.35514018691588783,0.04059040590405904,0.1918819188191882,0.08487084870848709,0.4423076923076923
2021,15580,29,2140080.0,255,94,129,69,12,4,5,63,38,5,6,1,49,0.0,2,2,0,1,11.0,0.0,300,0.3686274509803922,0.45666666666666667,0.5882352941176471,1.0449019607843137,0.42995169082125606,0.48484848484848486,0.016666666666666666,0.16333333333333333,0.12666666666666668,0.7755102040816326
2021,15580,29,2140151.0,226,79,106,58,16,4,1,34,43,9,7,1,34,0.0,6,1,0,4,5.0,0.0,277,0.3495575221238938,0.4729241877256318,0.5619469026548672,1.034871090380499,0.3939393939393939,0.43846153846153846,0.0036101083032490976,0.12274368231046931,0.1552346570397112,1.2647058823529411
2021,15580,29,2140152.0,141,42,77,28,8,3,7,30,15,2,2,1,40,0.0,2,1,0,0,4.0,0.0,159,0.2978723404255319,0.3710691823899371,0.6737588652482269,1.044828047638164,0.3645833333333333,0.40384615384615385,0.0440251572327044,0.25157232704402516,0.09433962264150944,0.375
2021,15580,29,2140159.0,4,1,2,3,1,0,0,1,4,1,0,0,1,0.0,0,0,0,0,0.0,0.0,8,0.25,0.75,0.75,1.5,0.3333333333333333,0.5,0.0,0.125,0.5,4.0
2021,15580,29,2140162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2140165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2140188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2308336.0,141,43,55,34,7,1,1,33,25,5,4,3,29,0.0,1,1,0,0,4.0,0.0,173,0.3049645390070922,0.42196531791907516,0.45390070921985815,0.8758660271389334,0.3652173913043478,0.4583333333333333,0.005780346820809248,0.1676300578034682,0.14450867052023122,0.8620689655172413
2021,15580,29,2308359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2308386.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2308392.0,7,2,2,0,0,0,0,1,0,0,0,0,3,0.0,0,0,0,0,0.0,0.0,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5,0.0,0.0,0.42857142857142855,0.0,0.0
2021,15580,29,2308404.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2474946.0,242,81,143,48,24,1,12,65,19,4,0,0,47,0.0,0,0,1,0,10.0,0.0,261,0.3347107438016529,0.39846743295019155,0.743801652892562,1.1422690858427536,0.3770491803278688,0.391304347826087,0.04597701149425287,0.18007662835249041,0.07279693486590039,0.40425531914893614
2021,15580,29,2474947.0,30,7,12,5,3,1,0,4,5,0,0,0,12,0.0,0,0,0,0,0.0,0.0,35,0.23333333333333334,0.34285714285714286,0.5333333333333333,0.8761904761904762,0.3888888888888889,0.4166666666666667,0.0,0.34285714285714286,0.14285714285714285,0.4166666666666667
2021,15580,29,2474949.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2474950.0,152,48,61,37,8,1,1,32,18,9,3,7,40,0.0,1,0,0,0,7.0,0.0,180,0.3157894736842105,0.4166666666666667,0.46710526315789475,0.8837719298245614,0.41228070175438597,0.4864864864864865,0.005555555555555556,0.2222222222222222,0.1,0.45
2021,15580,29,2474951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2474952.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2474956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2474958.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2474959.0,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.0
2021,15580,29,2474960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,29,2474961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,1767592.0,185,46,81,50,6,1,9,22,32,14,1,4,46,0.0,13,1,0,0,3.0,0.0,222,0.24864864864864866,0.4144144144144144,0.5243243243243243,0.9387387387387387,0.2824427480916031,0.4939759036144578,0.04054054054054054,0.2072072072072072,0.14414414414414414,0.6956521739130435
2021,15580,30,1991788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,1991798.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,1991813.0,176,48,76,26,5,1,7,38,22,5,3,0,54,0.0,0,0,0,1,4.0,0.0,201,0.2727272727272727,0.373134328358209,0.5056818181818182,0.8788161465400273,0.3474576271186441,0.27941176470588236,0.03482587064676617,0.26865671641791045,0.10945273631840796,0.4074074074074074
2021,15580,30,2119892.0,151,36,62,18,8,0,6,25,16,3,1,0,36,0.0,1,1,0,0,1.0,0.0,168,0.23841059602649006,0.3273809523809524,0.5033112582781457,0.8306922106590982,0.2727272727272727,0.24489795918367346,0.03571428571428571,0.21428571428571427,0.09523809523809523,0.4444444444444444
2021,15580,30,2119893.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2119896.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2119899.0,38,7,13,7,0,0,2,4,4,3,0,0,19,0.0,0,0,0,0,0.0,0.0,42,0.18421052631578946,0.3333333333333333,0.39473684210526316,0.7280701754385965,0.29411764705882354,0.4166666666666667,0.047619047619047616,0.4523809523809524,0.09523809523809523,0.21052631578947367
2021,15580,30,2119909.0,198,60,110,41,13,2,11,54,20,7,3,0,54,0.0,0,0,0,2,3.0,0.0,221,0.30303030303030304,0.3936651583710407,0.6868686868686869,1.0805338452397275,0.3602941176470588,0.39473684210526316,0.049773755656108594,0.24434389140271492,0.09049773755656108,0.37037037037037035
2021,15580,30,2119911.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2119912.0,8,1,1,0,0,0,0,0,0,0,0,0,4,0.0,1,0,0,0,0.0,0.0,8,0.125,0.125,0.125,0.25,0.25,0.0,0.0,0.5,0.0,0.0
2021,15580,30,2126823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2348374.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2348396.0,59,13,16,3,3,0,0,7,2,1,0,1,21,0.0,0,0,0,0,0.0,0.0,62,0.22033898305084745,0.25806451612903225,0.3220338983050847,0.580098414434117,0.34210526315789475,0.1875,0.0,0.3387096774193548,0.03225806451612903,0.09523809523809523
2021,15580,30,2348401.0,197,63,102,35,16,1,7,28,14,15,4,0,48,0.0,0,2,1,0,5.0,0.0,215,0.3197969543147208,0.42790697674418604,0.6395939086294417,1.0675008853736276,0.3835616438356164,0.32941176470588235,0.03255813953488372,0.22325581395348837,0.06511627906976744,0.2916666666666667
2021,15580,30,2348405.0,9,2,2,2,0,0,0,1,1,0,0,0,4,0.0,0,0,0,0,0.0,0.0,10,0.2222222222222222,0.3,0.2222222222222222,0.5222222222222221,0.4,0.6666666666666666,0.0,0.4,0.1,0.25
2021,15580,30,2348408.0,157,54,86,36,11,0,7,30,28,9,2,0,18,0.0,0,0,0,3,2.0,0.0,187,0.34394904458598724,0.48663101604278075,0.6624203821656051,1.1490513982083859,0.35074626865671643,0.34523809523809523,0.0374331550802139,0.0962566844919786,0.1497326203208556,1.5555555555555556
2021,15580,30,2348409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2348470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2348475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2348488.0,9,3,4,0,1,0,0,3,1,0,0,0,4,0.0,0,0,0,0,0.0,0.0,10,0.3333333333333333,0.4,0.5555555555555556,0.9555555555555556,0.6,0.0,0.0,0.4,0.1,0.25
2021,15580,30,2348496.0,106,27,47,16,5,0,5,17,10,1,2,0,39,0.0,0,1,0,0,1.0,0.0,118,0.25471698113207547,0.3220338983050847,0.5377358490566038,0.8597697473616885,0.34375,0.3333333333333333,0.0423728813559322,0.3305084745762712,0.0847457627118644,0.2564102564102564
2021,15580,30,2348498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2348503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2348522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2348524.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2498375.0,30,4,6,7,2,0,0,1,6,1,0,0,12,0.0,1,0,0,0,2.0,0.0,36,0.13333333333333333,0.3055555555555556,0.26666666666666666,0.5722222222222222,0.2222222222222222,0.6363636363636364,0.0,0.3333333333333333,0.16666666666666666,0.5
2021,15580,30,2498376.0,8,1,1,2,0,0,0,0,1,0,0,0,4,0.0,0,0,0,0,0.0,0.0,9,0.125,0.2222222222222222,0.125,0.3472222222222222,0.25,1.0,0.0,0.4444444444444444,0.1111111111111111,0.25
2021,15580,30,2498377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2498378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2498380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2498384.0,150,41,52,19,6,1,1,18,6,9,1,6,35,0.0,5,1,3,0,1.0,0.0,163,0.2733333333333333,0.34355828220858897,0.4,0.743558282208589,0.34782608695652173,0.32727272727272727,0.006134969325153374,0.2147239263803681,0.03680981595092025,0.17142857142857143
2021,15580,30,2498386.0,133,30,43,26,7,0,2,12,22,3,0,4,41,0.0,1,0,0,1,3.0,0.0,159,0.22556390977443608,0.34591194968553457,0.39097744360902253,0.736889393294557,0.3111111111111111,0.4528301886792453,0.012578616352201259,0.2578616352201258,0.13836477987421383,0.5365853658536586
2021,15580,30,2500883.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2500884.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2500885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2507579.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2507581.0,75,15,28,15,2,1,3,9,8,2,2,5,35,0.0,0,0,0,0,0.0,0.0,90,0.2,0.2777777777777778,0.4533333333333333,0.731111111111111,0.3076923076923077,0.5454545454545454,0.03333333333333333,0.3888888888888889,0.08888888888888889,0.22857142857142856
2021,15580,30,2527059.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,30,2530756.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,1758254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,1974476.0,191,49,66,35,9,1,2,18,32,2,1,0,33,0.0,6,0,1,0,6.0,0.0,224,0.25654450261780104,0.3705357142857143,0.4083769633507853,0.7789126776364996,0.29936305732484075,0.4074074074074074,0.008928571428571428,0.14732142857142858,0.14285714285714285,0.9696969696969697
2021,15580,31,1974481.0,73,15,21,12,0,0,2,14,13,2,0,2,26,0.0,0,0,0,0,0.0,0.0,88,0.2054794520547945,0.3409090909090909,0.3150684931506849,0.6559775840597758,0.28888888888888886,0.35714285714285715,0.022727272727272728,0.29545454545454547,0.14772727272727273,0.5
2021,15580,31,1974482.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,1974484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2117327.0,102,25,42,21,6,1,3,19,26,11,2,3,37,0.0,2,0,0,0,1.0,0.0,133,0.24509803921568626,0.46616541353383456,0.5098039215686274,0.975969335102462,0.34375,0.3050847457627119,0.022556390977443608,0.2781954887218045,0.19548872180451127,0.7027027027027027
2021,15580,31,2117354.0,208,55,100,43,6,0,13,38,38,5,3,0,52,0.0,3,0,0,5,4.0,0.0,249,0.2644230769230769,0.39357429718875503,0.5721153846153846,0.9656896818041396,0.2876712328767123,0.35294117647058826,0.05220883534136546,0.20883534136546184,0.15261044176706828,0.7307692307692307
2021,15580,31,2117359.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2117360.0,215,59,117,55,15,2,13,54,44,12,3,0,78,0.0,11,3,2,0,5.0,0.0,262,0.2744186046511628,0.4389312977099237,0.6837209302325581,1.1226522279424818,0.36220472440944884,0.4117647058823529,0.04961832061068702,0.29770992366412213,0.16793893129770993,0.5641025641025641
2021,15580,31,2117376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2117379.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2117382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2117383.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2117388.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2348335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2348339.0,233,66,130,59,10,3,16,53,41,2,8,0,51,0.0,6,1,0,2,6.0,0.0,282,0.2832618025751073,0.38652482269503546,0.6824034334763949,1.0689282561714304,0.28735632183908044,0.46236559139784944,0.05673758865248227,0.18085106382978725,0.1453900709219858,0.803921568627451
2021,15580,31,2348342.0,92,16,38,25,4,0,6,16,21,8,0,2,43,0.0,6,0,0,0,0.0,0.0,115,0.17391304347826086,0.391304347826087,0.5217391304347826,0.9130434782608696,0.23255813953488372,0.48717948717948717,0.05217391304347826,0.3739130434782609,0.1826086956521739,0.4883720930232558
2021,15580,31,2348353.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2348355.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2348356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2348358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2477420.0,216,58,88,48,12,0,6,43,33,4,3,2,56,0.0,5,2,1,0,1.0,0.0,254,0.26851851851851855,0.37401574803149606,0.49074074074074076,0.8647564887722368,0.33121019108280253,0.47191011235955055,0.023622047244094488,0.2204724409448819,0.12992125984251968,0.5892857142857143
2021,15580,31,2477422.0,240,67,120,52,11,0,14,44,29,7,3,0,61,0.0,0,0,1,1,6.0,0.0,272,0.2791666666666667,0.3786764705882353,0.6041666666666666,0.9828431372549019,0.31547619047619047,0.42696629213483145,0.051470588235294115,0.22426470588235295,0.10661764705882353,0.47540983606557374
2021,15580,31,2477423.0,156,41,81,39,7,0,11,35,34,4,6,0,34,0.0,2,3,1,0,1.0,0.0,196,0.26282051282051283,0.4030612244897959,0.6346153846153846,1.0376766091051806,0.2564102564102564,0.4117647058823529,0.05612244897959184,0.17346938775510204,0.17346938775510204,1.0
2021,15580,31,2477424.0,35,9,15,12,1,1,1,4,11,3,0,0,9,0.0,0,0,0,0,0.0,0.0,46,0.2571428571428571,0.5,0.5142857142857142,1.0142857142857142,0.32,0.5,0.021739130434782608,0.1956521739130435,0.2391304347826087,1.2222222222222223
2021,15580,31,2477426.0,12,3,3,4,0,0,0,1,1,3,0,0,4,0.0,1,0,0,0,0.0,0.0,13,0.25,0.5384615384615384,0.25,0.7884615384615384,0.375,0.5714285714285714,0.0,0.3076923076923077,0.07692307692307693,0.25
2021,15580,31,2477428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2477429.0,67,26,55,21,5,0,8,25,13,1,0,0,14,0.0,0,0,0,0,1.0,0.0,80,0.3880597014925373,0.5,1.0149253731343284,1.5149253731343284,0.4,0.40625,0.1,0.175,0.1625,0.9285714285714286
2021,15580,31,2477430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2477431.0,36,9,11,7,2,0,0,6,5,0,1,0,5,0.0,0,0,0,0,1.0,0.0,42,0.25,0.3333333333333333,0.3611111111111111,0.6944444444444444,0.28125,0.5,0.0,0.11904761904761904,0.11904761904761904,1.0
2021,15580,31,2477432.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,0.0,,,,
2021,15580,31,2477433.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2477434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2477437.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2477438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,31,2477440.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,32,1976405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,
2021,15580,32,1976425.0,179,44,59,28,13,1,0,13,13,11,0,5,34,0.0,4,3,0,0,3.0,0.0,197,0.24581005586592178,0.34517766497461927,0.40782122905027934,0.7529988940248986,0.30344827586206896,0.4117647058823529,0.0,0.17258883248730963,0.06598984771573604,0.38235294117647056
2021,15580,32,2001853.0,20,6,10,2,1,0,1,2,1,0,0,0,3,0.0,0,1,0,0,0.0,0.0,21,0.3,0.3333333333333333,0.6,0.9333333333333333,0.3125,0.16666666666666666,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.3333333333333333
2021,15580,32,2140166.0,135,33,48,21,7,1,2,12,10,2,0,0,53,0.0,5,0,2,0,2.0,0.0,145,0.24444444444444444,0.3103448275862069,0.42962962962962964,0.7399744572158365,0.3875,0.4418604651162791,0.013793103448275862,0.36551724137931035,0.06896551724137931,0.18867924528301888
