season,season_id,school_id,stats_player_seq,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2013,11320,172,1301155.0,1.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,172,1301156.0,1.0,39,158,30,53,12,1,1,14,2,0,12,22,0,0,0.0,6,3,1,4.0,0,0.0,1.8633333333333333,174,0.335,-0.247,0.408,0.532,0.94,139.0,0.095,0.382,30.884,29.67,29.94,1.3,0.414,0.006,0.126,0.069,0.057,0.545
2013,11320,172,1301158.0,1.0,39,23,3,9,1,2,0,2,0,0,0,3,0,0,0.0,0,0,0,0.0,0,0.0,0.0,23,0.391,-0.391,0.391,0.739,1.13,210.0,0.304,0.45,6.016,5.928,5.956,,0.333,0.0,0.13,0.0,0.13,0.0
2013,11320,172,1301160.0,1.0,39,92,15,23,2,0,0,5,6,1,12,18,0,0,0.0,3,3,1,2.0,0,0.0,1.3468468468468469,108,0.25,-0.065,0.352,0.293,0.645,47.0,0.022,0.307,8.856,7.928,8.736,0.0,0.395,0.0,0.167,0.111,0.056,0.667
2013,11320,172,1420147.0,1.0,39,52,13,19,3,0,0,8,0,2,7,11,0,0,0.0,3,0,1,2.0,0,0.0,1.1225396825396825,60,0.365,-0.269,0.483,0.481,0.964,130.0,0.058,0.452,9.352,8.776,10.152,,0.448,0.0,0.183,0.117,0.066,0.636
2013,11320,172,1420148.0,1.0,39,104,26,35,6,3,5,28,0,1,13,15,0,0,0.0,3,0,2,3.0,0,0.0,1.7134426229508195,119,0.337,-0.221,0.429,0.731,1.16,212.0,0.144,0.349,27.25,26.048,26.856,0.0,0.457,0.042,0.126,0.109,0.017,0.867
2013,11320,172,1420149.0,1.0,39,29,4,3,0,0,0,1,0,0,4,9,0,0,0.0,0,1,0,2.0,0,0.0,0.22941176470588237,34,0.103,0.034,0.206,0.103,0.309,-38.0,0.0,0.15,-0.872,-1.048,-0.996,,0.571,0.0,0.265,0.118,0.147,0.444
2013,11320,172,1420150.0,1.0,39,116,18,24,4,0,0,8,0,1,9,21,0,0,0.0,3,5,1,2.0,0,0.0,0.8382089552238806,131,0.207,-0.138,0.275,0.276,0.551,32.0,0.034,0.25,7.702,6.534,7.388,,0.5,0.0,0.16,0.069,0.091,0.429
2013,11320,172,1420151.0,1.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,172,1420153.0,1.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,172,1420154.0,1.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1091824.0,1.0,49,36,4,6,1,0,0,3,1,0,4,17,0,0,0.0,3,1,0,2.0,0,0.0,0.5613636363636364,41,0.167,-0.028,0.317,0.222,0.539,18.0,0.028,0.316,2.124,1.95,2.04,0.0,0.308,0.0,0.415,0.098,0.317,0.235
2013,11320,173,1091825.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1091826.0,1.0,49,190,33,53,11,1,7,25,7,2,19,47,0,0,0.0,6,1,2,2.0,0,0.0,2.289908256880734,212,0.279,-0.153,0.368,0.558,0.926,143.0,0.074,0.333,36.274,34.714,36.328,7.0,0.366,0.033,0.222,0.09,0.132,0.404
2013,11320,173,1091828.0,1.0,49,195,31,55,8,1,12,34,6,1,11,46,0,0,0.0,4,3,2,4.0,0,0.0,1.278232558139535,211,0.282,-0.2,0.332,0.626,0.958,162.0,0.056,0.309,41.592,39.94,40.9,8.0,0.328,0.057,0.218,0.052,0.166,0.239
2013,11320,173,1091830.0,1.0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0.26,1,,,1.0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,-1.0,
2013,11320,173,1218096.0,1.0,49,176,34,52,11,2,1,27,11,2,26,41,0,0,0.0,6,1,2,7.0,0,0.0,3.267867298578199,205,0.295,-0.097,0.41,0.477,0.887,120.0,0.097,0.375,30.112,28.608,30.196,1.8,0.398,0.005,0.2,0.127,0.073,0.634
2013,11320,173,1218097.0,1.0,49,80,9,15,2,0,1,9,0,1,9,20,0,0,0.0,5,1,1,2.0,0,0.0,1.0725,91,0.188,-0.088,0.319,0.288,0.607,42.0,0.025,0.233,6.16,5.34,6.16,0.0,0.286,0.011,0.22,0.099,0.121,0.45
2013,11320,173,1218098.0,1.0,49,94,11,20,3,0,1,11,0,1,3,20,0,0,0.0,1,1,0,2.0,0,0.0,0.24686868686868688,98,0.213,-0.191,0.245,0.319,0.564,43.0,0.032,0.26,6.84,6.358,7.156,0.0,0.435,0.01,0.204,0.031,0.173,0.15
2013,11320,173,1218099.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1218101.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1218102.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1219447.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1312893.0,1.0,49,13,1,3,0,0,0,3,0,0,3,4,0,0,0.0,0,0,0,0.0,0,0.0,0.2925,16,0.231,0.0,0.375,0.231,0.606,28.0,0.0,0.333,0.568,0.52,0.54,,0.167,0.0,0.25,0.188,0.062,0.75
2013,11320,173,1312894.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1312895.0,1.0,49,168,29,49,10,1,1,14,5,1,13,38,1,0,0.0,9,2,0,2.0,0,0.0,2.009583333333333,183,0.292,-0.19,0.388,0.452,0.84,108.0,0.077,0.372,27.476,26.068,27.036,1.7,0.4,0.005,0.208,0.071,0.137,0.342
2013,11320,173,1312896.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1312897.0,1.0,49,157,22,40,6,1,3,18,3,2,17,24,0,0,0.0,0,5,1,2.0,0,0.0,1.3765555555555555,180,0.255,-0.14,0.317,0.427,0.744,90.0,0.057,0.282,19.428,18.114,19.628,3.0,0.352,0.017,0.133,0.094,0.039,0.708
2013,11320,173,1312898.0,1.0,49,149,20,44,10,0,5,25,4,0,10,35,0,0,0.0,5,1,0,0.0,0,0.0,1.4103030303030304,160,0.295,-0.201,0.369,0.564,0.933,145.0,0.067,0.358,29.13,28.48,28.74,4.4,0.278,0.031,0.219,0.062,0.157,0.286
2013,11320,173,1312899.0,1.0,49,47,7,10,3,0,0,3,2,0,1,16,0,0,0.0,1,0,1,1.0,0,0.0,0.15600000000000003,49,0.213,-0.149,0.245,0.34,0.585,51.0,0.064,0.312,4.772,4.224,4.308,0.0,0.583,0.0,0.327,0.02,0.307,0.062
2013,11320,173,1312900.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1312901.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1312919.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1431283.0,1.0,49,199,20,47,6,0,1,21,5,4,13,41,0,0,0.0,4,1,1,2.0,0,0.0,1.2332110091743118,214,0.236,-0.166,0.299,0.317,0.616,49.0,0.03,0.291,16.642,15.304,18.208,1.7,0.302,0.005,0.192,0.061,0.131,0.317
2013,11320,173,1431284.0,1.0,49,9,2,4,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,9,0.444,-0.444,0.444,0.444,0.888,112.0,0.0,0.571,1.534,1.51,1.52,,0.5,0.0,0.222,0.0,0.222,0.0
2013,11320,173,1431285.0,1.0,49,33,7,8,0,2,1,3,0,3,4,14,0,0,0.0,0,3,0,0.0,0,0.0,0.273,40,0.242,-0.212,0.3,0.545,0.845,130.0,0.182,0.389,4.318,4.11,6.08,0.0,0.545,0.025,0.35,0.1,0.25,0.286
2013,11320,173,1431286.0,1.0,49,126,16,30,5,2,6,23,5,0,13,49,0,0,0.0,2,3,2,1.0,0,0.0,1.2376712328767125,144,0.238,-0.095,0.312,0.556,0.868,135.0,0.087,0.329,22.728,21.472,21.684,5.5,0.256,0.042,0.34,0.09,0.25,0.265
2013,11320,173,1431288.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1431289.0,1.0,49,6,1,1,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.07428571428571429,7,0.167,0.0,0.286,0.167,0.453,-5.0,0.0,0.2,0.042,0.01,0.02,,0.5,0.0,0.143,0.143,0.0,1.0
2013,11320,173,1431290.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1431291.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,173,1431292.0,1.0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1106964.0,1.0,50,197,22,48,4,1,0,8,20,9,16,40,1,0,0.0,4,2,0,2.0,0,0.0,1.3831050228310504,215,0.244,-0.107,0.316,0.299,0.615,45.0,0.036,0.306,16.94,15.358,21.456,0.0,0.324,0.0,0.186,0.074,0.112,0.4
2013,11320,175,1106970.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1106972.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1219997.0,1.0,50,104,7,27,6,0,2,17,1,4,10,24,0,0,0.0,11,3,0,0.0,0,0.0,1.8931250000000002,117,0.26,-0.192,0.41,0.452,0.862,111.0,0.058,0.321,16.338,15.684,18.508,1.3,0.109,0.017,0.205,0.085,0.12,0.417
2013,11320,175,1220001.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1220002.0,1.0,50,62,7,8,1,0,1,5,7,4,11,21,0,0,0.0,3,6,0,1.0,0,0.0,0.8814634146341463,79,0.129,0.097,0.278,0.226,0.504,15.0,0.016,0.175,2.372,1.838,4.536,1.8,0.286,0.013,0.266,0.139,0.127,0.524
2013,11320,175,1220004.0,1.0,50,186,32,51,6,1,3,21,17,1,24,23,0,0,0.0,3,3,3,5.0,0,0.0,2.522831050228311,216,0.274,-0.059,0.361,0.419,0.78,93.0,0.048,0.294,27.836,25.68,26.62,5.1,0.387,0.014,0.106,0.111,-0.005,1.043
2013,11320,175,1221554.0,1.0,50,189,25,55,13,0,1,27,6,2,15,29,0,0,0.0,5,2,3,1.0,0,0.0,1.8005607476635517,209,0.291,-0.19,0.359,0.45,0.809,104.0,0.069,0.333,29.338,27.258,28.856,1.7,0.324,0.005,0.139,0.072,0.067,0.517
2013,11320,175,1221557.0,1.0,50,42,2,8,0,0,2,4,0,2,2,18,0,0,0.0,2,0,0,1.0,0,0.0,0.22608695652173913,44,0.19,-0.19,0.273,0.381,0.654,69.0,0.0,0.273,3.716,3.568,4.936,0.0,0.0,0.045,0.409,0.045,0.364,0.111
2013,11320,175,1221558.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1301605.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1301636.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1301637.0,1.0,50,51,7,13,4,0,3,9,0,2,3,17,0,0,0.0,0,0,0,2.0,0,0.0,0.20222222222222222,54,0.255,-0.235,0.296,0.647,0.943,165.0,0.078,0.323,9.504,9.336,10.692,0.0,0.308,0.056,0.315,0.056,0.259,0.176
2013,11320,175,1301638.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1301639.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1301640.0,1.0,50,111,4,18,1,0,0,6,0,2,8,21,1,0,0.0,6,2,0,0.0,0,0.0,0.8066141732283464,121,0.162,-0.108,0.264,0.18,0.444,-3.0,0.009,0.2,3.252,1.946,3.472,,0.125,0.0,0.174,0.066,0.108,0.381
2013,11320,175,1301641.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1301642.0,1.0,50,120,10,28,7,0,2,12,4,0,16,16,1,0,0.0,0,3,0,3.0,0,0.0,1.2607194244604316,139,0.233,-0.067,0.317,0.417,0.734,87.0,0.058,0.255,14.942,13.624,13.808,2.7,0.19,0.014,0.115,0.115,0.0,1.0
2013,11320,175,1301643.0,1.0,50,3,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.286,-0.294,-0.288,,,0.0,0.667,0.0,0.667,0.0
2013,11320,175,1301645.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1438276.0,1.0,50,80,12,18,5,0,0,5,2,1,3,21,0,0,0.0,3,0,2,1.0,0,0.0,0.4313636363636364,85,0.225,-0.175,0.282,0.35,0.632,59.0,0.062,0.295,8.652,7.554,8.348,0.0,0.5,0.0,0.247,0.035,0.212,0.143
2013,11320,175,1438277.0,1.0,50,51,2,6,1,0,0,1,1,1,2,18,0,0,0.0,0,1,0,1.0,0,0.0,0.08666666666666666,54,0.118,-0.078,0.148,0.157,0.305,-26.0,0.02,0.182,-0.574,-0.83,-0.1,0.0,0.25,0.0,0.333,0.037,0.296,0.111
2013,11320,175,1438278.0,1.0,50,34,2,5,0,0,0,0,1,1,4,12,0,0,0.0,2,1,0,1.0,0,0.0,0.4058536585365854,39,0.147,-0.029,0.282,0.147,0.429,-13.0,0.0,0.227,0.374,0.178,0.896,0.0,0.182,0.0,0.308,0.103,0.205,0.333
2013,11320,175,1438279.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1438280.0,1.0,50,24,4,7,1,1,0,2,2,0,4,7,0,0,0.0,0,0,1,1.0,0,0.0,0.4482758620689656,29,0.292,-0.042,0.379,0.5,0.879,124.0,0.167,0.389,4.404,3.954,3.988,0.0,0.364,0.0,0.241,0.138,0.103,0.571
2013,11320,175,1438281.0,1.0,50,55,6,6,1,0,0,3,3,0,8,23,0,0,0.0,1,1,0,2.0,0,0.0,0.5719999999999998,64,0.109,0.091,0.234,0.145,0.379,-20.0,0.018,0.188,0.046,-0.212,-0.104,0.0,0.4,0.0,0.359,0.125,0.234,0.348
2013,11320,175,1438282.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1438283.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1438284.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1438285.0,1.0,50,194,25,49,10,3,5,23,7,3,6,35,1,0,0.0,3,6,3,5.0,0,0.0,0.5788679245283019,209,0.253,-0.201,0.278,0.505,0.783,113.0,0.098,0.28,31.95,29.1,31.34,5.8,0.377,0.024,0.167,0.029,0.138,0.171
2013,11320,175,1438286.0,1.0,50,159,14,43,5,1,0,21,9,4,11,27,0,0,0.0,4,3,3,5.0,0,0.0,1.2133333333333336,176,0.27,-0.17,0.33,0.352,0.682,66.0,0.05,0.319,18.414,16.432,19.264,0.0,0.241,0.0,0.153,0.062,0.091,0.407
2013,11320,175,1438287.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,175,1438288.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,178,985986.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,178,1103960.0,1.0,47,28,7,6,3,0,0,3,0,0,2,8,0,0,0.0,4,2,0,1.0,0,0.0,0.5488888888888889,32,0.214,-0.143,0.375,0.429,0.804,98.0,0.107,0.3,4.556,4.324,4.408,,0.583,0.0,0.25,0.062,0.188,0.25
2013,11320,178,1103962.0,1.0,47,33,1,6,1,0,0,3,1,1,4,7,0,0,0.0,2,1,0,2.0,0,0.0,0.45499999999999996,38,0.182,-0.061,0.316,0.242,0.558,25.0,0.03,0.231,1.814,1.594,2.308,0.0,0.083,0.0,0.184,0.105,0.079,0.571
2013,11320,178,1103966.0,1.0,47,147,30,44,8,0,2,39,7,1,26,25,0,0,0.0,22,6,5,3.0,0,0.0,5.558446601941747,184,0.299,-0.082,0.5,0.463,0.963,126.0,0.054,0.336,31.68,28.746,29.812,3.1,0.311,0.011,0.136,0.141,-0.005,1.04
2013,11320,178,1103967.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,178,1103969.0,1.0,47,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,1,1.0,-1.0,1.0,1.0,2.0,378.0,0.0,1.0,0.5,0.5,0.5,,1.0,0.0,0.0,0.0,0.0,
2013,11320,178,1103988.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,178,1103989.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,178,1213592.0,1.0,47,158,49,57,11,3,0,25,17,3,27,15,0,0,0.0,11,10,6,2.0,0,0.0,4.368490566037736,201,0.361,-0.101,0.473,0.557,1.03,156.0,0.127,0.383,38.79,35.372,37.604,0.0,0.516,0.0,0.075,0.134,-0.059,1.8
2013,11320,178,1213594.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,178,1213595.0,1.0,47,90,22,24,2,0,0,11,4,1,4,8,0,0,0.0,8,1,1,3.0,0,0.0,1.08,96,0.267,-0.189,0.375,0.311,0.686,57.0,0.022,0.289,10.966,10.012,10.864,0.0,0.611,0.0,0.083,0.042,0.041,0.5
2013,11320,178,1213596.0,1.0,47,144,26,37,10,1,0,24,6,0,22,23,0,0,0.0,10,4,3,1.0,0,0.0,3.1739890710382515,173,0.257,-0.062,0.399,0.417,0.816,97.0,0.09,0.298,22.676,20.634,20.948,0.0,0.377,0.0,0.133,0.127,0.006,0.957
2013,11320,178,1213597.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,178,1213598.0,1.0,47,38,8,12,1,0,0,5,1,0,1,9,0,0,0.0,2,2,0,1.0,0,0.0,0.30837209302325586,41,0.316,-0.263,0.366,0.368,0.734,76.0,0.026,0.414,5.248,5.012,5.084,0.0,0.533,0.0,0.22,0.024,0.196,0.111
2013,11320,178,1213600.0,1.0,47,167,42,58,11,7,3,44,23,3,27,26,2,0,0.0,13,5,7,2.0,0,0.0,4.368949771689498,206,0.347,-0.066,0.476,0.677,1.153,199.0,0.192,0.379,50.072,45.308,47.576,5.3,0.411,0.015,0.126,0.131,-0.005,1.038
2013,11320,178,1311144.0,1.0,47,202,47,72,6,2,0,21,26,6,8,21,0,0,0.0,6,12,0,3.0,0,0.0,1.363859649122807,222,0.356,-0.218,0.387,0.446,0.833,106.0,0.059,0.398,35.812,34.4,38.56,0.0,0.547,0.0,0.095,0.036,0.059,0.381
2013,11320,178,1311145.0,1.0,47,56,5,10,2,0,0,6,2,0,8,7,0,0,0.0,2,1,0,0.0,0,0.0,0.7994029850746269,65,0.179,0.0,0.308,0.25,0.558,27.0,0.036,0.204,3.324,2.952,3.064,0.0,0.25,0.0,0.108,0.123,-0.015,1.143
2013,11320,178,1311147.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,178,1311148.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,178,1432471.0,1.0,47,7,2,5,0,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0.0,0,0.0,0.195,8,0.714,-0.571,0.75,0.714,1.464,246.0,0.0,0.833,2.312,2.304,2.308,,0.333,0.0,0.125,0.125,0.0,1.0
2013,11320,178,1432472.0,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,178,1432473.0,1.0,47,132,20,49,8,3,0,29,15,2,12,25,1,0,0.0,6,1,0,2.0,0,0.0,1.957748344370861,145,0.371,-0.182,0.462,0.561,1.023,156.0,0.129,0.458,30.44,29.286,30.792,0.0,0.299,0.0,0.172,0.083,0.089,0.48
2013,11320,178,1432474.0,1.0,47,49,7,12,1,0,1,6,0,0,4,9,0,0,0.0,5,5,1,2.0,0,0.0,0.8165625,59,0.245,-0.163,0.356,0.367,0.723,74.0,0.02,0.275,7.028,6.184,6.308,0.0,0.3,0.017,0.153,0.068,0.085,0.444
2013,11320,178,1432476.0,1.0,47,165,43,61,6,1,0,42,36,2,13,7,0,0,0.0,13,7,4,3.0,0,0.0,2.965544554455446,189,0.37,-0.085,0.46,0.461,0.921,120.0,0.055,0.377,38.464,35.798,37.416,0.0,0.494,0.0,0.037,0.069,-0.032,1.857
2013,11320,178,1439628.0,1.0,47,128,27,39,6,1,0,21,5,0,14,21,0,0,0.0,3,10,5,3.0,0,0.0,1.6119999999999997,157,0.305,-0.156,0.357,0.422,0.779,94.0,0.07,0.348,20.852,18.028,18.236,0.0,0.482,0.0,0.134,0.089,0.045,0.667
2013,11320,180,985986.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,180,1086200.0,1.0,55,226,47,63,16,0,8,34,2,0,26,34,1,0,0.0,0,0,2,4.0,0,0.0,2.285748031496063,254,0.279,-0.155,0.35,0.562,0.912,142.0,0.071,0.296,41.288,38.926,39.252,3.2,0.481,0.031,0.134,0.102,0.032,0.765
2013,11320,180,1086224.0,1.0,55,210,48,76,16,4,15,61,2,1,29,39,2,0,0.0,4,0,4,5.0,0,0.0,3.536842105263158,243,0.362,-0.219,0.449,0.857,1.306,259.0,0.133,0.381,66.968,63.508,64.456,3.5,0.351,0.062,0.16,0.119,0.041,0.744
2013,11320,180,1086225.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,180,1086226.0,1.0,55,24,3,7,3,0,1,7,0,0,3,6,0,0,0.0,0,0,0,1.0,0,0.0,0.2888888888888889,27,0.292,-0.167,0.37,0.708,1.078,196.0,0.125,0.353,5.522,5.434,5.468,0.0,0.222,0.037,0.222,0.111,0.111,0.5
2013,11320,180,1086240.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,180,1103960.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,180,1103962.0,1.0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.286,-0.294,-0.288,,,0.0,0.667,0.0,0.667,0.0
2013,11320,180,1103966.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,180,1103967.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2013,11320,180,1103969.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
