AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2013,away,11320,655,Southeastern La.,9,True,1,17,-16,loss,664846,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2013,home,11320,1004,Central Ark.,9,True,1,6,-5,loss,665178,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2013,away,11320,699,Texas Southern,9,True,5,1,4,win,666169,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2013,away,11320,699,Texas Southern,9,True,3,8,-5,loss,666382,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/24/2013,away,11320,699,Texas Southern,9,True,3,6,-3,loss,666755,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/27/2013,away,11320,17,Alcorn,9,True,10,3,7,win,667109,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/02/2013,home,11320,0,Jarvis Christian,9,True,0,5,-5,loss,668959,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/02/2013,home,11320,0,Jarvis Christian,9,True,8,1,7,win,669002,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2013,away,11320,665,Southern U.,9,True,9,1,8,win,670006,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2013,away,11320,665,Southern U.,9,True,5,7,-2,loss,670281,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2013,away,11320,665,Southern U.,9,True,8,1,7,win,670560,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/09/2013,away,11320,404,Memphis,9,True,5,7,-2,loss,671030,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/10/2013,away,11320,404,Memphis,9,True,0,5,-5,loss,671286,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2013,home,11320,261,Grambling,9,True,6,4,2,win,671902,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2013,home,11320,261,Grambling,9,True,0,3,-3,loss,672150,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/14/2013,home,11320,261,Grambling,9,True,8,3,5,win,672423,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/16/2013,neutral,11320,432,Mississippi Val.,9,True,24,5,19,win,673206,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/19/2013,away,11320,625,Samford,9,True,1,7,-6,loss,673659,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2013,away,11320,625,Samford,9,True,2,8,-6,loss,673831,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/21/2013,away,11320,625,Samford,9,True,9,17,-8,loss,674612,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/23/2013,home,11320,17,Alcorn,9,True,13,1,12,win,674991,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/27/2013,home,11320,699,Texas Southern,9,True,7,6,1,win,676197,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/27/2013,home,11320,699,Texas Southern,9,True,10,5,5,win,676434,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/28/2013,home,11320,699,Texas Southern,9,True,2,4,-2,loss,676688,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/30/2013,home,11320,454,Murray St.,9,True,8,7,1,win,677046,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/01/2013,home,11320,454,Murray St.,9,True,3,6,-3,loss,677241,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2013,away,11320,553,Prairie View,9,True,0,6,-6,loss,677951,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2013,away,11320,553,Prairie View,11,True,5,3,2,win,678064,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/2013,away,11320,553,Prairie View,9,True,2,3,-1,loss,678351,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/2013,home,11320,553,Prairie View,9,True,5,8,-3,loss,678397,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/11/2013,home,11320,553,Prairie View,9,True,5,4,1,win,679161,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/11/2013,home,11320,553,Prairie View,9,True,7,4,3,win,679192,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/15/2013,neutral,11320,17,Alcorn,9,True,8,11,-3,loss,679495,2678,1322532,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/16/2013,neutral,11320,699,Texas Southern,9,True,5,6,-1,loss,679652,2678,1322532,2013
