AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2013,neutral,11320,418,Michigan,9,True,2,3,-1,loss,664987,5,1436921,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/22/2013,away,11320,47,Ball St.,10,True,1,2,-1,loss,665557,5,1436921,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2013,away,11320,47,Ball St.,9,True,7,4,3,win,666218,5,1436921,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2013,away,11320,47,Ball St.,9,True,4,3,1,win,666248,5,1436921,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2013,home,11320,503,NIU,9,True,3,4,-1,loss,667519,5,1436921,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2013,home,11320,503,NIU,9,True,1,2,-1,loss,668018,5,1436921,2013
4,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,03/31/2013,home,11320,503,NIU,9,True,4,14,-10,loss,668593,5,1436921,2013
3,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,04/02/2013,home,11320,545,Pittsburgh,9,True,7,11,-4,loss,668813,5,1436921,2013
4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/03/2013,away,11320,817,Youngstown St.,9,True,5,4,1,win,669023,5,1436921,2013
3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,04/05/2013,home,11320,414,Miami (OH),9,True,2,7,-5,loss,669397,5,1436921,2013
4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,04/06/2013,home,11320,414,Miami (OH),9,True,1,2,-1,loss,669656,5,1436921,2013
5,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,04/07/2013,home,11320,414,Miami (OH),14,True,10,9,1,win,670461,5,1436921,2013
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/10/2013,home,11320,116,Canisius,9,True,5,8,-3,loss,671355,5,1436921,2013
3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/12/2013,away,11320,519,Ohio,10,True,4,2,2,win,671443,5,1436921,2013
3,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,04/13/2013,away,11320,519,Ohio,10,True,11,8,3,win,671673,5,1436921,2013
3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/14/2013,away,11320,519,Ohio,9,True,2,4,-2,loss,672376,5,1436921,2013
3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/17/2013,home,11320,812,Xavier,9,True,3,11,-8,loss,673288,5,1436921,2013
4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,04/20/2013,away,11320,71,Bowling Green,9,True,6,14,-8,loss,673915,5,1436921,2013
2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,04/20/2013,away,11320,71,Bowling Green,9,True,1,5,-4,loss,674381,5,1436921,2013
4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,04/21/2013,away,11320,71,Bowling Green,9,True,7,3,4,win,674434,5,1436921,2013
4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/23/2013,away,11320,116,Canisius,9,True,3,4,-1,loss,674989,5,1436921,2013
2,1,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,04/26/2013,home,11320,86,Buffalo,9,True,6,7,-1,loss,675567,5,1436921,2013
3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,04/27/2013,home,11320,86,Buffalo,9,True,2,7,-5,loss,675891,5,1436921,2013
5,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,05/01/2013,away,11320,545,Pittsburgh,9,True,6,1,5,win,677206,5,1436921,2013
4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,05/03/2013,home,11320,774,Western Mich.,9,True,7,6,1,win,677544,5,1436921,2013
3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,05/04/2013,home,11320,774,Western Mich.,9,True,3,2,1,win,677794,5,1436921,2013
3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,05/05/2013,home,11320,774,Western Mich.,9,True,2,3,-1,loss,678254,5,1436921,2013
3,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,05/07/2013,home,11320,539,Penn St.,9,True,11,2,9,win,678537,5,1436921,2013
4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,05/10/2013,away,11320,129,Central Mich.,11,True,8,7,1,win,678798,5,1436921,2013
4,3,0,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,05/11/2013,away,11320,129,Central Mich.,9,True,11,2,9,win,679005,5,1436921,2013
4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,05/12/2013,away,11320,129,Central Mich.,9,True,8,18,-10,loss,679240,5,1436921,2013
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/14/2013,away,11320,812,Xavier,9,True,4,5,-1,loss,679397,5,1436921,2013
6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,05/16/2013,home,11320,331,Kent St.,17,True,4,5,-1,loss,679552,5,1436921,2013
3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,05/17/2013,home,11320,331,Kent St.,9,True,3,4,-1,loss,679732,5,1436921,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/18/2013,home,11320,331,Kent St.,9,True,1,4,-3,loss,679936,5,1436921,2013
