AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/12/2013,home,11320,288,Houston,9,True,3,5,-2,loss,663193,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2013,neutral,11320,474,New Orleans,9,True,10,0,10,win,664048,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2013,away,11320,288,Houston,9,True,2,3,-1,loss,664153,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/16/2013,neutral,11320,474,New Orleans,9,True,8,3,5,win,664629,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2013,home,11320,624,Sam Houston,9,True,2,4,-2,loss,665154,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/20/2013,away,11320,624,Sam Houston,9,True,4,1,3,win,665307,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/22/2013,away,11320,521,Oklahoma St.,9,True,0,5,-5,loss,665569,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/23/2013,away,11320,521,Oklahoma St.,12,True,5,3,2,win,665898,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/26/2013,away,11320,706,UTSA,9,True,3,5,-2,loss,666849,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/28/2013,home,11320,327,Kansas St.,9,True,2,3,-1,loss,667244,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/29/2013,home,11320,327,Kansas St.,13,True,10,8,2,win,667490,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/30/2013,home,11320,327,Kansas St.,9,True,7,6,1,win,667994,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/03/2013,home,11320,1045,DBU,9,True,6,1,5,win,669152,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/05/2013,home,11320,768,West Virginia,9,True,8,9,-1,loss,669474,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2013,home,11320,768,West Virginia,9,True,8,0,8,win,669708,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2013,home,11320,768,West Virginia,9,True,11,1,10,win,670538,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/09/2013,home,11320,702,UT Arlington,9,True,14,4,10,win,670995,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/12/2013,home,11320,522,Oklahoma,9,True,2,1,1,win,671520,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/13/2013,home,11320,522,Oklahoma,9,True,1,3,-2,loss,671725,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/14/2013,home,11320,522,Oklahoma,9,True,12,10,2,win,672469,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/16/2013,away,11320,670,Texas St.,9,True,0,3,-3,loss,672957,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/19/2013,away,11320,698,TCU,9,True,3,2,1,win,673536,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2013,away,11320,698,TCU,15,True,1,2,-1,loss,673747,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/21/2013,away,11320,698,TCU,9,True,4,5,-1,loss,674446,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/23/2013,away,11320,1045,DBU,9,True,9,5,4,win,674992,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/26/2013,home,11320,703,Texas,9,True,6,2,4,win,675679,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/27/2013,home,11320,703,Texas,9,True,1,0,1,win,675964,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/28/2013,home,11320,703,Texas,9,True,5,2,3,win,676691,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/30/2013,away,11320,702,UT Arlington,9,True,6,4,2,win,677002,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/03/2013,away,11320,328,Kansas,9,True,2,3,-1,loss,677442,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2013,away,11320,328,Kansas,9,True,5,6,-1,loss,677712,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/05/2013,away,11320,328,Kansas,10,True,4,5,-1,loss,678145,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/14/2013,home,11320,706,UTSA,9,True,4,3,1,win,679442,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/16/2013,away,11320,700,Texas Tech,9,True,5,17,-12,loss,679526,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/17/2013,away,11320,700,Texas Tech,9,True,1,7,-6,loss,679701,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/18/2013,away,11320,700,Texas Tech,9,True,15,8,7,win,679902,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/23/2013,neutral,11320,522,Oklahoma,9,True,0,2,-2,loss,680263,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/24/2013,neutral,11320,327,Kansas St.,9,True,9,13,-4,loss,680344,51,1422607,2013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/25/2013,neutral,11320,700,Texas Tech,9,True,2,8,-6,loss,680422,51,1422607,2013
