App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,division,score,Pitches
1,0.0,3.0,0.0,2,0,0,0,2,0,11,10,0,0,0,0,0,1,0,0,0,0,0,24.0,3,3,0,0,0,3,1,05/03/2024,home,16580,52,Bellarmine,9,True,8,7,1,win,4541071,202,2673404,2024,1.0,1.0,,
1,1.0,3.1,0.0,9,7,6,1,0,0,21,18,2,0,0,1,0,0,0,0,0,1,1,67.0,7,3,0,1,0,1,0,03/02/2024,neutral,16580,259,Rowan,9,True,4,22,-18,loss,4528187,530,2514341,2024,0.0,3.0,,
1,1.0,5.0,0.0,5,4,4,3,3,0,24,19,2,0,0,0,1,2,0,0,0,0,0,76.0,7,4,1,0,0,1,1,03/29/2024,away,16580,526,SUNY Oneonta,9,True,13,10,3,win,5256097,530,2514341,2024,0.0,3.0,,
1,1.0,4.1,0.0,6,7,6,2,5,0,25,19,1,0,0,0,1,2,0,0,0,0,2,98.0,3,5,0,0,0,1,2,04/13/2024,home,16580,78,SUNY Brockport,9,True,11,10,1,win,4537081,530,2514341,2024,0.0,3.0,,
1,0.0,0.2,0.0,2,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,4,0,03/05/2024,home,16580,30170,Alfred St.,9,True,7,13,-6,loss,5251625,580,2833377,2024,0.0,3.0,,
1,1.0,4.0,0.0,6,5,5,1,3,0,19,18,1,1,0,0,0,0,0,0,0,0,0,68.0,4,5,0,0,0,1,0,02/17/2024,away,16580,29,Arizona,9,True,8,7,1,win,4526000,500,2679897,2024,0.0,1.0,,
1,1.0,4.0,0.0,7,4,4,0,3,0,19,19,3,0,0,2,0,0,0,0,0,0,0,64.0,5,4,0,0,0,1,0,02/24/2024,neutral,16580,428,Minnesota,9,True,8,7,1,win,4491912,500,2679897,2024,0.0,1.0,,
1,1.0,3.1,0.0,4,6,5,2,5,0,18,14,0,0,0,2,0,1,0,0,0,0,1,67.0,1,4,0,0,0,1,1,03/03/2024,away,16580,406,Mercer,9,True,10,9,1,win,4528435,500,2679897,2024,0.0,1.0,,
1,0.0,2.0,0.0,2,4,4,2,1,0,10,8,0,1,0,0,0,0,0,0,0,0,0,39.0,1,4,0,0,0,2,0,03/10/2024,away,16580,523,Old Dominion,9,True,17,9,8,win,4529930,500,2679897,2024,0.0,1.0,,
1,1.0,1.0,0.0,2,4,4,3,2,0,12,5,0,0,0,0,0,3,0,0,0,0,1,46.0,0,1,0,0,0,1,1,03/16/2024,away,16580,572,Rhode Island,9,True,11,9,2,win,4531382,500,2679897,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12.0,2,0,0,0,0,6,0,03/20/2024,home,16580,410,Merrimack,9,True,9,5,4,win,4532125,500,2679897,2024,0.0,1.0,,
1,0.0,2.0,0.0,2,1,1,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,34.0,3,0,0,0,0,3,1,03/27/2024,away,16580,164,UConn,9,True,7,6,1,win,4533590,500,2679897,2024,0.0,1.0,,
1,0.0,1.1,0.0,2,0,0,1,1,0,7,6,0,0,0,0,0,0,0,1,1,0,0,34.0,1,2,0,0,0,2,0,03/31/2024,home,16580,439,Monmouth,9,True,7,2,5,win,4534605,500,2679897,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14.0,0,1,0,0,0,3,0,04/07/2024,away,16580,711,Towson,9,True,9,4,5,win,4536072,500,2679897,2024,0.0,1.0,,
1,0.0,2.0,0.0,3,3,3,0,3,0,9,9,0,0,0,3,0,0,0,0,0,0,0,35.0,1,2,0,0,0,2,2,04/14/2024,away,16580,180,Delaware,9,True,11,14,-3,loss,4537588,500,2679897,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,21.0,1,1,0,0,0,7,1,04/17/2024,home,16580,327,Kansas St.,11,True,8,9,-1,loss,4537993,500,2679897,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,22.0,1,0,1,0,0,4,0,04/20/2024,home,16580,460,UNCW,9,True,10,7,3,win,4538708,500,2679897,2024,1.0,1.0,,
1,0.0,0.2,0.0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,2,1,0,1,5.0,1,1,0,0,0,5,0,04/21/2024,home,16580,460,UNCW,9,True,3,5,-2,loss,4539055,500,2679897,2024,0.0,1.0,,
1,0.0,2.2,0.0,1,0,0,0,4,0,8,8,0,0,0,0,0,0,0,2,0,0,0,36.0,2,1,0,0,1,3,0,04/27/2024,home,16580,1068,Elon,9,True,7,2,5,win,4540138,500,2679897,2024,0.0,1.0,,
1,0.0,3.0,0.0,4,2,2,1,5,0,14,13,0,0,0,2,0,0,0,1,0,0,0,57.0,3,1,0,0,0,2,1,05/03/2024,away,16580,488,N.C. A&T,9,True,2,4,-2,loss,5289142,500,2679897,2024,0.0,1.0,,
1,0.0,2.0,0.0,3,1,1,0,0,0,9,9,1,0,0,0,0,0,0,0,0,0,0,28.0,3,3,0,0,1,4,0,02/02/2024,home,16580,1072,Erskine,9,True,8,6,2,win,4524934,1167,2957197,2024,0.0,2.0,,
1,0.0,1.1,0.0,1,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,24.0,0,4,1,0,0,3,0,02/06/2024,away,16580,2683,Belmont Abbey,9,True,5,4,1,win,4525131,1167,2957197,2024,0.0,2.0,,
1,1.0,8.0,0.0,1,1,1,0,8,0,28,25,1,0,0,0,0,2,0,0,0,0,1,103.0,3,12,1,0,0,1,2,02/13/2024,home,16580,1023,Coker,9,True,12,3,9,win,4525417,1167,2957197,2024,0.0,2.0,,
1,1.0,5.0,0.0,2,0,0,1,4,0,18,17,1,0,0,0,0,0,0,0,0,0,0,54.0,4,7,1,0,0,1,1,02/20/2024,home,16580,30192,Southern Wesleyan,9,True,13,1,12,win,4526341,1167,2957197,2024,0.0,2.0,,
1,0.0,1.2,0.0,5,2,2,0,2,0,9,9,2,0,0,0,1,0,0,0,0,0,0,26.0,1,1,0,0,0,4,2,03/02/2024,home,16580,30092,Flagler,9,True,4,13,-9,loss,5250826,1167,2957197,2024,0.0,2.0,,
1,1.0,3.0,0.0,5,1,1,1,2,0,15,14,0,0,0,1,0,0,0,0,0,0,0,51.0,4,3,1,0,0,1,1,03/12/2024,home,16580,1085,Francis Marion,9,True,24,7,17,win,4530517,1167,2957197,2024,0.0,2.0,,
1,0.0,0.2,0.0,4,4,4,0,1,0,6,6,0,1,0,1,0,0,0,3,3,0,0,15.0,1,0,0,0,0,2,1,03/17/2024,away,16580,159,Columbus St.,9,True,3,10,-7,loss,4531730,1167,2957197,2024,0.0,2.0,,
1,0.0,1.0,0.0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,22.0,0,1,1,0,0,5,1,03/23/2024,home,16580,30052,North Georgia,9,True,5,4,1,win,5255196,1167,2957197,2024,0.0,2.0,,
1,1.0,4.0,0.0,7,4,4,2,3,0,21,19,2,0,0,0,0,0,0,0,0,0,0,79.0,4,5,0,1,0,1,1,03/27/2024,home,16580,2683,Belmont Abbey,9,True,6,7,-1,loss,4533617,1167,2957197,2024,0.0,2.0,,
1,1.0,2.0,0.0,8,6,6,1,0,0,15,13,0,0,0,2,0,1,0,0,0,0,0,42.0,2,3,0,0,0,1,0,04/02/2024,away,16580,1072,Erskine,9,True,22,20,2,win,4534714,1167,2957197,2024,0.0,2.0,,
1,1.0,7.0,0.0,4,0,0,0,11,0,25,23,0,0,0,0,0,1,0,0,0,1,0,103.0,3,6,1,0,0,1,3,04/09/2024,home,16580,1174,Limestone,9,True,6,0,6,win,4536396,1167,2957197,2024,0.0,2.0,,
1,1.0,9.0,1.0,4,0,0,1,8,1,33,32,0,0,0,0,0,0,0,0,0,0,0,112.0,8,11,1,0,0,1,4,04/16/2024,away,16580,1085,Francis Marion,9,True,8,0,8,win,4537884,1167,2957197,2024,0.0,2.0,,
1,1.0,5.2,0.0,6,4,4,2,4,0,26,22,1,0,0,1,1,1,0,0,0,0,1,105.0,4,8,0,0,0,1,1,04/28/2024,home,16580,1097,Ga. Southwestern,9,True,10,9,1,win,4540534,1167,2957197,2024,0.0,2.0,,
1,1.0,2.2,0.0,6,3,3,1,1,0,15,13,1,1,0,1,1,1,0,0,0,0,0,57.0,3,3,0,0,0,1,0,02/16/2024,away,16580,498,ULM,9,True,10,4,6,win,4525682,669,2802814,2024,0.0,1.0,,
1,1.0,5.0,0.0,5,1,1,2,6,0,24,19,0,0,0,0,1,2,0,0,0,0,1,95.0,4,4,1,0,0,1,0,02/24/2024,away,16580,664,Southern Miss.,9,True,3,1,2,win,4526780,669,2802814,2024,0.0,1.0,,
1,1.0,6.0,0.0,4,1,1,0,6,0,22,22,1,0,0,1,0,0,0,0,0,0,0,89.0,6,6,1,0,0,1,0,03/01/2024,home,16580,30,Arkansas St.,9,True,8,2,6,win,4527915,669,2802814,2024,0.0,1.0,,
1,1.0,6.0,0.0,4,2,2,1,7,0,24,22,1,0,0,1,0,1,0,0,0,0,0,99.0,3,7,0,0,0,1,0,03/09/2024,away,16580,1004,Central Ark.,9,True,4,2,2,win,4529893,669,2802814,2024,0.0,1.0,,
1,1.0,0.1,0.0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,1,0,03/15/2024,away,16580,327,Kansas St.,9,True,3,7,-4,loss,4531062,669,2802814,2024,0.0,1.0,,
1,1.0,5.0,0.0,5,0,0,2,6,0,23,20,1,0,0,0,1,1,0,0,0,0,0,90.0,4,5,1,0,0,1,2,03/22/2024,away,16580,305,Indiana St.,9,True,6,5,1,win,4532280,669,2802814,2024,0.0,1.0,,
1,1.0,7.0,0.0,3,2,2,1,5,0,23,22,0,0,0,1,0,0,0,0,0,0,0,96.0,10,3,0,0,0,1,1,03/29/2024,home,16580,299,Illinois St.,9,True,11,12,-1,loss,4534155,669,2802814,2024,0.0,1.0,,
1,1.0,7.0,0.0,3,0,0,1,6,0,26,24,0,0,1,0,0,1,0,0,0,0,0,99.0,6,9,1,0,0,1,1,04/05/2024,away,16580,72,Bradley,9,True,9,0,9,win,4535365,669,2802814,2024,0.0,1.0,,
1,1.0,6.0,0.0,7,3,3,0,7,0,25,25,0,0,0,2,0,0,0,0,0,0,0,91.0,9,1,1,0,0,1,4,04/11/2024,home,16580,302,UIC,9,True,17,3,14,win,4536579,669,2802814,2024,0.0,1.0,,
1,1.0,6.1,0.0,4,3,2,1,8,0,25,23,0,0,0,1,1,1,0,0,0,0,0,89.0,2,9,0,0,0,1,4,04/19/2024,away,16580,735,Valparaiso,12,True,6,7,-1,loss,4538283,669,2802814,2024,0.0,1.0,,
1,1.0,6.0,0.0,5,3,3,3,7,0,27,23,2,0,0,1,0,1,0,0,0,0,0,107.0,1,10,0,1,0,1,3,04/26/2024,away,16580,219,Evansville,9,True,1,4,-3,loss,4539804,669,2802814,2024,0.0,1.0,,
1,1.0,5.2,0.0,6,6,5,4,7,0,27,23,1,0,1,1,0,0,1,0,0,0,0,113.0,4,5,0,1,0,1,2,05/03/2024,home,16580,454,Murray St.,9,True,4,6,-2,loss,5289120,669,2802814,2024,0.0,1.0,,
1,0.0,1.1,0.0,1,1,1,1,1,0,6,5,0,0,0,1,0,0,0,1,1,0,0,28.0,2,1,0,0,0,5,0,02/10/2024,home,16580,91,Cal Poly Pomona,9,True,5,9,-4,loss,4525268,30146,2482451,2024,0.0,2.0,,
1,1.0,1.2,0.0,6,6,6,0,3,0,11,11,1,0,0,1,0,0,0,0,0,0,0,40.0,0,2,0,0,0,1,1,03/07/2024,away,16580,133,Chaminade,9,True,12,10,2,win,4544282,30146,2482451,2024,0.0,2.0,,
1,0.0,1.0,0.0,2,3,3,1,3,0,6,5,0,0,0,1,0,0,0,0,0,0,0,29.0,0,0,0,1,0,2,0,04/15/2024,away,16580,30260,Westmont,9,True,5,7,-2,loss,4537048,30146,2482451,2024,0.0,2.0,,
1,0.0,3.0,0.0,4,3,3,3,2,0,17,12,0,0,0,0,1,1,0,0,0,0,1,64.0,1,6,0,0,1,5,0,02/18/2024,home,16580,285,Holy Cross,9,True,14,12,2,win,4526231,786,2677104,2024,0.0,1.0,,
1,0.0,4.0,0.0,3,1,0,0,7,0,16,16,2,0,0,0,1,0,0,0,0,0,0,68.0,0,5,1,0,0,3,1,02/24/2024,home,16580,368,UMass Lowell,10,True,5,4,1,win,4527106,786,2677104,2024,0.0,1.0,,
1,0.0,2.0,0.0,0,2,2,5,3,0,11,5,0,0,0,0,0,0,0,0,0,0,1,51.0,1,2,0,0,0,2,2,03/02/2024,home,16580,67,Boston College,9,True,7,9,-2,loss,4528399,786,2677104,2024,0.0,1.0,,
1,1.0,3.0,0.0,3,3,3,0,5,0,15,11,1,0,0,0,1,3,0,0,0,0,1,60.0,2,2,0,0,0,1,2,03/08/2024,home,16580,236,Fordham,9,True,10,6,4,win,4529426,786,2677104,2024,0.0,1.0,,
1,0.0,2.0,0.0,3,4,3,4,1,0,13,7,2,0,0,0,0,1,0,0,0,0,1,61.0,2,2,0,0,0,2,0,03/13/2024,away,16580,363,Longwood,9,True,20,6,14,win,4530687,786,2677104,2024,0.0,1.0,,
1,0.0,2.0,0.0,2,0,0,2,3,0,10,8,0,0,0,0,0,0,0,0,0,0,0,41.0,2,1,0,0,0,5,0,03/20/2024,away,16580,485,Norfolk St.,9,True,17,6,11,win,4532147,786,2677104,2024,0.0,1.0,,
1,0.0,2.0,0.0,3,3,3,2,3,0,12,9,0,0,0,0,0,1,0,0,0,0,0,66.0,1,2,0,0,0,5,2,03/24/2024,home,16580,683,Stony Brook,9,True,3,12,-9,loss,4533199,786,2677104,2024,0.0,1.0,,
1,0.0,3.0,0.0,1,1,1,1,7,0,11,10,1,0,0,0,0,0,0,0,0,0,0,54.0,0,2,0,0,0,2,3,03/30/2024,away,16580,180,Delaware,9,True,3,5,-2,loss,4534564,786,2677104,2024,0.0,1.0,,
1,0.0,3.0,0.0,2,1,1,2,4,0,13,10,1,0,0,0,0,0,0,0,0,0,1,55.0,1,4,1,0,0,2,1,04/07/2024,away,16580,439,Monmouth,9,True,9,5,4,win,4536063,786,2677104,2024,0.0,1.0,,
1,0.0,3.0,0.0,6,4,3,0,4,0,16,12,1,0,0,0,0,2,0,0,0,1,1,57.0,3,1,0,0,0,2,1,04/12/2024,home,16580,488,N.C. A&T,9,True,4,8,-4,loss,4536867,786,2677104,2024,0.0,1.0,,
1,0.0,0.2,0.0,0,0,0,3,0,0,6,2,0,0,0,0,0,1,0,1,0,0,0,26.0,0,2,0,0,0,4,0,04/16/2024,home,16580,196,East Carolina,13,True,13,14,-1,loss,4537895,786,2677104,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,2,2,1,1,0,6,4,0,0,0,0,0,1,0,0,0,0,0,29.0,1,1,0,0,0,2,0,04/20/2024,away,16580,1014,Col. of Charleston,9,True,0,4,-4,loss,4538782,786,2677104,2024,0.0,1.0,,
1,0.0,2.2,0.0,4,2,2,1,4,0,14,11,0,0,0,0,0,2,0,1,1,0,0,56.0,1,2,0,0,0,3,0,04/23/2024,home,16580,741,VMI,9,True,5,14,-9,loss,4539366,786,2677104,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,0,5,1,04/28/2024,home,16580,460,UNCW,9,True,6,18,-12,loss,4540516,786,2677104,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15.0,0,1,0,0,0,4,1,05/01/2024,away,16580,457,North Carolina,9,True,2,19,-17,loss,4540804,786,2677104,2024,0.0,1.0,,
1,1.0,6.0,0.0,4,4,4,4,1,0,29,21,0,1,0,1,0,3,0,0,0,1,0,94.0,6,11,0,1,0,1,0,02/25/2024,away,16580,2697,Hawaii Hilo,9,True,3,6,-3,loss,4527457,30199,2818694,2024,0.0,2.0,,
1,1.0,2.2,0.0,8,9,4,1,4,0,18,17,1,0,0,1,0,0,0,0,0,0,0,82.0,2,1,0,1,0,1,0,03/14/2024,away,16580,30149,Point Loma,9,True,7,12,-5,loss,4530752,30199,2818694,2024,0.0,2.0,,
1,0.0,1.0,0.0,1,0,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,19.0,1,1,0,0,0,6,0,02/18/2024,away,16580,234,Florida St.,9,True,5,15,-10,loss,4526059,87,2486637,2024,0.0,1.0,,
1,0.0,1.1,0.0,1,0,0,0,2,0,5,5,0,0,0,0,1,0,0,0,0,0,0,21.0,1,1,0,0,1,5,0,02/23/2024,away,16580,6,Alabama A&M,9,True,11,9,2,win,4526478,87,2486637,2024,0.0,1.0,,
1,0.0,2.0,0.0,3,0,0,2,3,0,11,8,0,0,0,0,0,0,0,0,0,1,0,43.0,3,1,0,0,0,5,1,02/27/2024,away,16580,659,Southern Ill.,9,True,8,10,-2,loss,4527598,87,2486637,2024,0.0,1.0,,
1,0.0,5.0,0.0,5,3,3,4,6,0,23,19,1,0,0,3,0,0,1,2,1,0,0,82.0,3,5,0,0,0,2,0,03/03/2024,away,16580,444,Morehead St.,9,True,11,10,1,win,4528702,87,2486637,2024,0.0,1.0,,
1,0.0,2.0,0.0,3,2,2,0,2,0,9,9,2,0,0,1,0,0,0,0,0,0,0,38.0,0,4,0,0,1,5,0,03/08/2024,away,16580,404,Memphis,9,True,7,6,1,win,4529245,87,2486637,2024,0.0,1.0,,
1,0.0,1.0,0.0,2,3,3,1,1,0,6,5,0,0,1,1,0,0,0,2,2,0,0,24.0,1,1,0,0,0,4,0,03/09/2024,neutral,16580,314,Jackson St.,11,True,5,10,-5,loss,4529836,87,2486637,2024,0.0,1.0,,
1,0.0,2.0,0.0,0,0,0,2,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,29.0,2,2,0,0,1,5,0,03/19/2024,away,16580,414,Miami (OH),9,True,13,10,3,win,4531978,87,2486637,2024,0.0,1.0,,
1,0.0,1.2,0.0,1,0,0,1,0,0,7,6,0,0,0,0,0,0,1,1,0,0,0,21.0,3,2,1,0,0,6,0,03/30/2024,away,16580,306,Indiana,9,True,8,5,3,win,4492122,87,2486637,2024,0.0,1.0,,
1,0.0,2.1,0.0,1,0,0,2,3,0,11,8,0,0,0,0,0,1,0,1,0,0,0,43.0,1,3,0,0,0,3,0,04/05/2024,away,16580,169,Creighton,9,True,5,1,4,win,4535358,87,2486637,2024,0.0,1.0,,
1,0.0,1.0,0.0,2,1,1,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,0,6,0,04/07/2024,away,16580,169,Creighton,9,True,7,10,-3,loss,4535975,87,2486637,2024,0.0,1.0,,
1,0.0,2.0,0.0,1,0,0,2,4,0,9,7,0,0,0,0,0,0,0,2,0,0,0,39.0,1,1,0,0,0,5,1,04/16/2024,away,16580,204,Eastern Mich.,9,True,16,10,6,win,4537859,87,2486637,2024,0.0,1.0,,
1,0.0,1.1,0.0,3,4,3,1,1,0,9,7,1,1,0,0,0,0,0,2,2,0,1,29.0,2,1,0,1,0,4,0,04/20/2024,away,16580,603,St. John's (NY),9,True,7,8,-1,loss,4538420,87,2486637,2024,0.0,1.0,,
1,0.0,4.2,0.0,2,0,0,2,4,0,17,15,1,0,0,0,0,0,0,1,0,0,0,57.0,4,5,1,0,0,2,1,02/25/2024,home,16580,78,SUNY Brockport,9,True,12,2,10,win,4527359,329,2510641,2024,0.0,3.0,,
1,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11.0,2,0,0,0,0,3,1,04/08/2024,home,16580,12399,Gwynedd Mercy,9,True,19,2,17,win,5281727,329,2510641,2024,0.0,3.0,,
1,0.0,2.0,0.0,3,1,1,2,1,0,11,9,0,0,0,0,0,0,0,0,0,0,0,36.0,3,2,0,0,0,2,0,04/20/2024,away,16580,712,TCNJ,9,True,6,3,3,win,4545695,329,2510641,2024,0.0,3.0,,
1,0.0,0.1,0.0,1,0,0,2,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,15.0,0,0,0,0,0,4,0,02/16/2024,away,16580,624,Sam Houston,9,True,2,7,-5,loss,4525472,521,2943684,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0,3,0,03/03/2024,home,16580,129,Central Mich.,9,True,19,0,19,win,4528453,521,2943684,2024,0.0,1.0,,
1,0.0,1.0,0.0,3,1,1,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,18.0,1,0,0,0,0,4,0,03/15/2024,away,16580,128,UCF,9,True,2,13,-11,loss,4530775,521,2943684,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12.0,1,0,0,0,0,6,1,03/19/2024,home,16580,669,Missouri St.,9,True,13,4,9,win,4532031,521,2943684,2024,0.0,1.0,,
1,0.0,1.0,0.0,0,1,1,1,0,0,4,3,0,0,0,0,2,0,0,0,0,0,0,14.0,1,2,0,0,0,6,0,04/06/2024,home,16580,522,Oklahoma,9,True,10,19,-9,loss,4535431,521,2943684,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,1,1,1,0,0,6,4,1,0,0,0,0,1,0,0,0,0,0,21.0,2,1,0,0,0,2,0,04/23/2024,away,16580,527,Oral Roberts,9,True,12,4,8,win,4539188,521,2943684,2024,0.0,1.0,,
1,0.0,1.1,0.0,3,1,1,0,0,0,7,7,0,0,0,0,1,0,0,0,0,0,0,31.0,2,2,0,0,0,2,0,02/02/2024,home,16580,2683,Belmont Abbey,9,True,8,2,6,win,4524932,1023,2818680,2024,0.0,2.0,,
1,0.0,1.2,0.0,1,1,1,1,1,0,7,5,0,0,0,1,0,0,0,0,0,1,0,21.0,1,3,0,0,1,4,0,02/06/2024,home,16580,1245,Mount Olive,9,True,3,2,1,win,4525116,1023,2818680,2024,0.0,2.0,,
1,0.0,1.0,0.0,2,1,1,3,0,0,8,3,0,0,0,0,0,0,0,0,0,1,1,25.0,2,1,0,0,0,3,0,02/16/2024,home,16580,216,Emory & Henry,11,True,3,2,1,win,4525688,1023,2818680,2024,0.0,2.0,,
1,0.0,1.1,0.0,7,9,9,0,0,0,13,11,4,0,0,1,1,2,0,0,0,0,0,45.0,3,1,0,0,0,6,0,02/21/2024,away,16580,15646,Barton,9,True,8,20,-12,loss,4526421,1023,2818680,2024,0.0,2.0,,
1,0.0,2.0,0.0,2,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,1,0,24.0,3,3,1,0,0,4,0,03/13/2024,away,16580,1245,Mount Olive,9,True,10,7,3,win,4530564,1023,2818680,2024,0.0,2.0,,
1,0.0,1.0,0.0,0,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,24.0,1,1,0,0,0,5,1,03/19/2024,home,16580,15646,Barton,9,True,3,10,-7,loss,4531877,1023,2818680,2024,0.0,2.0,,
1,0.0,2.0,0.0,2,1,0,1,1,0,9,7,0,0,0,0,0,0,0,0,0,0,1,28.0,2,3,0,0,0,2,0,03/24/2024,away,16580,30119,Ohio Dominican,9,True,6,5,1,win,4533098,1023,2818680,2024,0.0,2.0,,
1,0.0,0.2,0.0,3,3,3,0,1,0,5,4,1,0,0,0,0,1,0,2,2,0,0,11.0,0,0,0,0,0,3,1,03/29/2024,away,16580,1174,Limestone,9,True,0,10,-10,loss,4534113,1023,2818680,2024,0.0,2.0,,
1,0.0,2.2,0.0,4,1,1,0,0,0,11,11,1,0,0,0,0,0,0,0,0,0,0,33.0,3,4,1,0,0,4,0,04/06/2024,home,16580,12830,Tusculum,12,True,6,5,1,win,4535536,1023,2818680,2024,0.0,2.0,,
1,0.0,0.2,0.0,2,3,1,1,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,12.0,2,0,0,0,0,2,0,04/20/2024,home,16580,1001,Catawba,9,True,2,9,-7,loss,4545405,1023,2818680,2024,0.0,2.0,,
1,0.0,2.2,0.0,2,2,0,1,5,0,12,10,0,0,0,0,0,0,0,2,1,0,1,47.0,2,1,0,0,0,5,1,04/23/2024,away,16580,11276,USC Aiken,9,True,18,9,9,win,4539349,1023,2818680,2024,0.0,2.0,,
1,0.0,0.1,0.0,1,0,0,1,1,0,3,2,0,0,0,0,0,0,0,1,1,0,0,14.0,0,0,0,0,0,2,1,02/16/2024,away,16580,316,Jacksonville,9,True,3,11,-8,loss,5245945,140,2665514,2024,0.0,1.0,,
1,0.0,3.1,0.0,2,0,0,1,3,0,13,12,0,0,0,0,0,0,0,2,0,0,0,44.0,3,4,0,0,1,3,1,02/24/2024,neutral,16580,301,Illinois,9,True,10,3,7,win,4492212,140,2665514,2024,0.0,1.0,,
1,0.0,2.1,0.0,3,3,3,3,1,0,11,8,1,0,0,0,0,0,0,2,0,0,0,45.0,3,0,1,0,0,2,0,03/09/2024,away,16580,327,Kansas St.,9,True,11,7,4,win,4529901,140,2665514,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,19.0,2,1,0,0,0,4,0,03/10/2024,away,16580,327,Kansas St.,12,True,13,14,-1,loss,4530179,140,2665514,2024,0.0,1.0,,
1,0.0,0.2,0.0,2,0,0,0,0,0,4,3,0,0,0,0,0,0,0,2,2,0,1,8.0,0,2,0,0,0,2,0,03/30/2024,away,16580,51,Baylor,9,True,2,9,-7,loss,4534477,140,2665514,2024,0.0,1.0,,
1,0.0,0.1,0.0,1,0,0,1,0,0,4,2,0,0,0,0,0,1,0,2,2,0,0,15.0,0,1,0,0,0,3,0,04/21/2024,home,16580,288,Houston,9,True,5,8,-3,loss,4538988,140,2665514,2024,0.0,1.0,,
1,0.0,1.0,0.0,1,2,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,13.0,3,0,0,0,0,5,0,02/04/2024,away,16580,1334,St. Edward's,9,True,1,18,-17,loss,4525067,696,2962099,2024,0.0,2.0,,
1,0.0,1.1,0.0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,9.0,1,3,0,0,0,6,0,02/18/2024,away,16580,206,Eastern N.M.,9,True,14,8,6,win,4526029,696,2962099,2024,0.0,2.0,,
1,0.0,2.0,0.0,0,0,0,0,3,0,8,7,0,0,0,0,0,1,0,0,0,0,0,34.0,1,2,0,0,0,2,2,02/21/2024,away,16580,30090,Tex. A&M Int'l,9,True,13,1,12,win,4526433,696,2962099,2024,0.0,2.0,,
1,0.0,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2.0,0,1,0,0,1,4,0,03/16/2024,away,16580,30105,Ark.-Fort Smith,9,True,6,5,1,win,4531429,696,2962099,2024,0.0,2.0,,
1,0.0,0.2,0.0,2,2,2,0,0,0,3,3,2,0,0,0,0,0,0,3,0,0,0,10.0,0,1,0,0,0,4,0,03/17/2024,away,16580,30105,Ark.-Fort Smith,9,True,13,6,7,win,4531765,696,2962099,2024,0.0,2.0,,
