App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,division,score,Pitches
1,0.0,2.2,,5,6,4,3,2,0,16,12,0,0,0,0,0,1,0,0,0,0,0,0.0,2,1,0,0,0,2,2,03/05/2013,home,11320,649,South Dakota St.,9,True,4,18,-14,loss,661452,17,1216756,2013,,,,
1,1.0,2.0,,3,7,7,6,3,0,17,9,2,0,0,0,0,2,0,0,0,0,0,70.0,3,0,0,1,0,1,1,03/10/2013,away,11320,694,Tennessee,9,True,4,12,-8,loss,662698,17,1216756,2013,,,,
1,0.0,3.0,,8,2,2,0,1,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,0,0,0,3,0,03/16/2013,home,11320,432,Mississippi Val.,9,True,10,11,-1,loss,664460,17,1216756,2013,,,,
1,0.0,2.2,,4,7,4,4,2,0,16,9,0,0,0,2,0,0,0,0,0,3,0,0.0,5,0,0,0,0,2,0,03/24/2013,home,11320,314,Jackson St.,9,True,3,12,-9,loss,666712,17,1216756,2013,,,,
1,0.0,1.0,,1,1,1,2,1,0,6,3,0,0,0,0,0,0,0,1,1,0,1,20.0,1,1,0,0,0,2,0,04/02/2013,away,11320,365,LSU,9,True,3,7,-4,loss,668735,17,1216756,2013,,,,
1,0.0,3.1,,0,0,0,2,1,0,12,10,0,0,0,0,0,0,0,0,0,0,0,40.0,5,4,1,0,0,2,0,04/07/2013,away,11320,7,Alabama St.,9,True,9,7,2,win,670381,17,1216756,2013,,,,
1,0.0,0.2,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,2,0,04/13/2013,away,11320,651,South Fla.,14,True,2,3,-1,loss,671675,17,1216756,2013,,,,
1,0.0,1.0,,2,2,2,1,1,0,6,5,0,0,0,1,0,0,0,0,0,0,0,0.0,2,0,0,0,0,3,0,04/14/2013,away,11320,651,South Fla.,9,True,0,12,-12,loss,672380,17,1216756,2013,,,,
1,0.0,3.0,,0,0,0,2,5,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,2,2,04/20/2013,neutral,11320,432,Mississippi Val.,9,True,9,1,8,win,674429,17,1216756,2013,,,,
1,0.0,1.0,,1,1,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,1,2,0,05/04/2013,home,11320,6,Alabama A&M,9,True,7,6,1,win,677992,17,1216756,2013,,,,
1,0.0,2.0,,5,4,4,1,2,0,14,12,3,0,0,0,0,1,0,0,0,0,0,0.0,2,2,1,0,0,2,0,05/07/2013,home,11320,261,Grambling,9,True,16,14,2,win,678520,17,1216756,2013,,,,
1,0.0,4.0,,2,1,1,0,2,0,14,12,0,0,0,0,0,1,0,0,0,1,0,49.0,6,3,0,0,0,2,1,05/10/2013,away,11320,305,Indiana St.,9,True,4,5,-1,loss,678800,17,1216756,2013,,,,
1,0.0,0.2,,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,2,0,05/17/2013,neutral,11320,699,Texas Southern,10,True,4,7,-3,loss,679854,17,1216756,2013,,,,
1,,4.0,,3,1,1,3,4,0,18,14,0,0,0,0,2,1,0,0,0,0,0,,6,1,0,0,0,1,2,02/16/2013,home,11320,17,Alcorn,9,True,17,2,15,win,658399,749,1439288,2013,,,17 - 2,0.0
1,,2.0,,5,2,0,0,1,0,12,11,2,0,0,0,0,0,0,0,0,0,0,,2,3,0,0,0,1,0,02/24/2013,home,11320,817,Youngstown St.,9,True,6,5,1,win,659592,749,1439288,2013,,,6 - 5,34.0
1,,2.0,,1,0,0,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,2,2,03/02/2013,home,11320,472,New Mexico St.,9,True,14,1,13,win,660458,749,1439288,2013,,,14 - 1,24.0
1,,2.1,,0,0,0,3,2,0,10,7,0,0,0,0,0,0,0,0,0,0,0,,1,4,0,0,0,2,0,03/08/2013,home,11320,457,North Carolina,9,True,0,4,-4,loss,661902,749,1439288,2013,,,0 - 4,48.0
1,,4.0,,0,2,1,3,5,0,16,11,0,0,0,0,0,0,0,0,0,1,1,,2,5,0,0,0,1,1,03/12/2013,home,11320,572,Rhode Island,9,True,9,5,4,win,663229,749,1439288,2013,,,9 - 5,72.0
1,,2.2,,2,1,1,2,2,0,12,9,0,0,0,0,0,0,0,2,2,1,0,,4,2,0,0,0,2,0,03/17/2013,home,11320,490,NC State,9,True,2,5,-3,loss,664787,749,1439288,2013,,,2 - 5,42.0
1,,1.1,,2,4,4,4,1,0,10,6,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,2,0,03/24/2013,away,11320,392,Maryland,9,True,7,4,3,win,666606,749,1439288,2013,,,7 - 4,45.0
1,,2.0,,3,1,1,2,0,0,11,9,0,0,0,0,0,0,1,0,0,0,0,,2,4,0,0,0,2,0,03/30/2013,away,11320,255,Georgia Tech,9,True,1,8,-7,loss,668329,749,1439288,2013,,,1 - 8,45.0
1,,2.2,,7,3,2,1,1,0,15,13,1,0,0,0,0,0,0,0,0,0,1,,3,3,0,0,0,1,0,04/10/2013,home,11320,19651,High Point,9,True,15,6,9,win,671291,749,1439288,2013,,,15 - 6,50.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,5,0,04/23/2013,away,11320,792,Winthrop,9,True,10,2,8,win,675080,749,1439288,2013,,,10 - 2,8.0
1,,2.0,,4,4,4,1,0,0,10,8,0,0,2,0,0,0,0,0,0,1,0,,3,2,0,1,0,1,0,05/14/2013,home,11320,792,Winthrop,9,True,2,5,-3,loss,679450,749,1439288,2013,,,2 - 5,38.0
1,,3.0,,2,2,2,0,1,0,11,11,0,0,1,0,0,0,0,0,0,0,0,,4,4,0,0,1,1,0,02/15/2013,home,11320,86,Buffalo,9,True,6,3,3,win,1681032,86,1213148,2013,,,6 - 3,0.0
1,,2.0,,1,1,0,0,0,0,8,8,0,0,0,1,0,0,0,0,0,0,0,,4,1,0,0,0,2,0,02/21/2013,home,11320,388,Marshall,9,True,10,7,3,win,658868,488,1213148,2013,,,10 - 7,0.0
1,,2.0,,0,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,2,2,02/24/2013,home,11320,388,Marshall,9,True,0,3,-3,loss,659773,488,1213148,2013,,,0 - 3,0.0
1,,7.1,,8,2,0,5,3,0,39,33,0,0,0,0,0,0,1,2,1,1,0,,12,7,0,0,0,2,2,03/02/2013,away,11320,489,N.C. Central,13,True,7,8,-1,loss,660711,488,1213148,2013,,,7 - 8,0.0
1,,3.2,,6,6,2,2,3,0,20,17,1,0,0,1,0,1,0,0,0,0,0,,4,3,0,1,0,1,2,03/09/2013,home,11320,62,Binghamton,9,True,4,9,-5,loss,662443,488,1213148,2013,,,4 - 9,0.0
1,,7.0,,11,5,3,1,4,0,32,30,2,0,1,0,0,0,0,0,0,1,0,,8,7,0,0,0,1,1,03/17/2013,home,11320,61,Bethune-Cookman,9,True,9,6,3,win,664715,488,1213148,2013,,,9 - 6,0.0
1,,3.0,,7,8,5,0,2,0,19,18,1,0,2,0,0,0,0,0,0,1,0,,6,1,0,1,0,1,0,03/26/2013,home,11320,459,UNC Greensboro,9,True,4,10,-6,loss,667018,488,1213148,2013,,,4 - 10,68.0
1,,5.1,,10,7,4,2,3,0,29,27,2,0,0,1,0,0,0,0,0,0,0,,11,0,1,0,0,1,2,03/31/2013,away,11320,228,Florida A&M,9,True,12,7,5,win,668591,488,1213148,2013,,,12 - 7,0.0
1,,8.0,,10,3,3,2,5,0,36,32,2,0,0,0,0,0,0,0,0,2,0,,10,8,0,1,0,1,1,04/07/2013,home,11320,489,N.C. Central,9,True,2,4,-2,loss,670477,488,1213148,2013,,,2 - 4,0.0
1,,9.0,,6,1,1,3,2,0,36,33,1,0,0,0,0,0,0,0,0,0,0,,13,11,1,0,0,1,0,04/13/2013,away,11320,1092,Gardner-Webb,9,True,5,1,4,win,672184,488,1213148,2013,,,5 - 1,118.0
1,,5.2,,6,4,4,3,4,0,27,22,1,0,0,1,0,1,0,0,0,1,0,,5,8,0,0,0,1,1,04/21/2013,home,11320,61,Bethune-Cookman,9,True,5,7,-2,loss,674910,488,1213148,2013,,,5 - 7,89.0
1,,6.1,,10,6,5,1,3,0,30,26,0,0,0,2,0,1,0,2,1,2,0,,11,4,0,1,0,2,1,04/28/2013,away,11320,632,Savannah St.,9,True,7,10,-3,loss,676647,488,1213148,2013,,,7 - 10,0.0
1,,8.2,,8,0,0,0,5,0,34,34,0,0,0,0,0,0,0,0,0,0,0,,14,6,1,0,0,1,1,05/05/2013,home,11320,228,Florida A&M,9,True,9,0,9,win,678171,488,1213148,2013,,,9 - 0,0.0
1,,2.0,,3,3,3,2,0,0,11,9,0,0,0,1,0,0,0,0,0,0,0,,3,3,0,1,0,3,0,05/10/2013,home,11320,632,Savannah St.,9,True,5,7,-2,loss,678896,488,1213148,2013,,,5 - 7,0.0
1,,8.0,,8,4,2,0,6,0,32,31,1,1,0,1,1,0,0,1,1,1,0,,8,9,1,0,0,2,1,05/15/2013,home,11320,178,Delaware St.,13,True,16,11,5,win,679515,488,1213148,2013,,,16 - 11,98.0
1,,1.2,,6,8,3,2,3,0,14,12,2,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,1,1,02/26/2013,away,11320,14927,Belmont,9,True,4,13,-9,loss,659968,772,1438196,2013,,,4 - 13,60.0
1,,1.0,,1,2,2,1,2,0,6,4,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,2,1,03/06/2013,away,11320,43,Austin Peay,9,True,6,7,-1,loss,661632,772,1438196,2013,,,6 - 7,33.0
1,,4.0,,3,0,0,1,5,0,17,16,0,0,0,0,0,0,0,0,0,0,0,,3,4,0,0,0,1,1,03/20/2013,home,11320,28600,Lipscomb,10,True,4,5,-1,loss,665386,772,1438196,2013,,,4 - 5,0.0
1,,2.0,,4,2,2,0,1,0,10,10,0,0,1,0,0,0,0,0,0,0,0,,4,1,0,0,0,2,1,03/27/2013,home,11320,219,Evansville,9,True,8,5,3,win,667141,772,1438196,2013,,,8 - 5,0.0
1,,1.0,,2,0,0,0,1,0,5,5,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,2,0,04/03/2013,home,11320,43,Austin Peay,9,True,1,3,-2,loss,669025,772,1438196,2013,,,1 - 3,19.0
1,,1.0,,1,2,2,1,3,0,5,4,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,5,2,04/12/2013,home,11320,716,Troy,9,True,3,11,-8,loss,671556,772,1438196,2013,,,3 - 11,20.0
1,,1.0,,2,2,2,2,2,0,7,5,1,0,0,0,1,0,0,1,0,0,0,,0,1,0,0,0,4,1,04/28/2013,away,11320,32,Little Rock,9,True,6,16,-10,loss,676912,772,1438196,2013,,,6 - 16,35.0
1,,1.0,,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,4,0,05/10/2013,home,11320,229,Fla. Atlantic,9,True,2,7,-5,loss,678820,772,1438196,2013,,,2 - 7,11.0
1,,1.0,,0,1,1,1,1,0,4,2,0,0,0,0,0,0,0,0,0,1,0,,2,0,0,0,0,2,0,05/14/2013,away,11320,219,Evansville,9,True,7,6,1,win,679449,772,1438196,2013,,,7 - 6,13.0
1,,3.0,,4,3,1,0,1,0,15,11,0,0,0,0,0,3,0,1,0,1,0,,5,1,0,1,0,3,0,02/22/2013,home,11320,141,The Citadel,11,True,3,6,-3,loss,658926,2711,1202045,2013,,,3 - 6,0.0
1,,0.2,,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,2,2,0,1,,1,1,0,0,0,4,0,02/26/2013,away,11320,235,Florida,10,True,7,6,1,win,659973,2711,1202045,2013,,,7 - 6,12.0
1,,0.2,,4,4,4,1,1,0,7,6,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,2,1,03/01/2013,home,11320,48,Charleston So.,9,True,10,5,5,win,660163,2711,1202045,2013,,,10 - 5,0.0
1,,1.0,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,2,0,03/03/2013,home,11320,315,Jacksonville St.,9,True,2,5,-3,loss,660921,2711,1202045,2013,,,2 - 5,0.0
1,,1.0,,1,1,0,0,0,0,6,5,1,0,0,0,0,1,0,0,0,0,0,,2,1,0,0,0,3,0,03/09/2013,away,11320,646,South Alabama,9,True,15,2,13,win,662298,2711,1202045,2013,,,15 - 2,21.0
1,,1.0,,1,2,2,1,0,0,7,4,0,0,1,0,0,2,0,0,0,0,0,,2,1,0,0,0,2,0,03/19/2013,away,11320,235,Florida,9,True,4,9,-5,loss,665188,2711,1202045,2013,,,4 - 9,24.0
1,,3.0,,2,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,1,0,,4,4,0,0,0,5,0,03/26/2013,home,11320,61,Bethune-Cookman,14,True,5,6,-1,loss,666851,2711,1202045,2013,,,5 - 6,23.0
1,,2.2,,1,0,0,2,4,0,9,7,0,0,0,0,0,0,0,2,0,0,0,,1,1,0,0,0,2,0,03/29/2013,home,11320,198,ETSU,9,True,5,7,-2,loss,667471,2711,1202045,2013,,,5 - 7,34.0
1,,0.2,,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,3,0,04/05/2013,home,11320,406,Mercer,9,True,4,5,-1,loss,669395,2711,1202045,2013,,,4 - 5,7.0
1,,1.0,,2,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,3,0,04/12/2013,home,11320,505,Northern Ky.,9,True,12,1,11,win,671514,2711,1202045,2013,,,12 - 1,11.0
1,,2.0,,2,2,2,0,1,0,8,8,0,0,1,0,0,0,0,0,0,0,0,,2,3,0,0,0,2,0,05/14/2013,away,11320,253,Ga. Southern,9,True,5,2,3,win,679454,2711,1202045,2013,,,5 - 2,30.0
1,,1.0,,3,2,2,2,0,0,8,6,1,0,0,0,0,0,0,3,0,0,0,,2,1,0,0,0,4,0,02/17/2013,home,11320,528,Oregon St.,9,True,3,14,-11,loss,658626,111,1428391,2013,,,3 - 14,44.0
1,,1.0,,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,7,0,04/09/2013,away,11320,370,LMU (CA),9,True,3,10,-7,loss,670894,111,1428391,2013,,,3 - 10,21.0
1,,0.1,,3,6,0,1,0,0,7,5,1,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,3,0,04/16/2013,home,11320,465,UNLV,9,True,11,24,-13,loss,673009,111,1428391,2013,,,11 - 24,20.0
1,,1.0,,4,4,4,1,0,0,8,6,2,0,1,1,0,0,0,0,0,0,1,,2,1,0,0,0,4,0,04/21/2013,away,11320,108,UC Davis,9,True,8,19,-11,loss,674460,111,1428391,2013,,,8 - 19,17.0
1,,1.0,,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,6,0,04/30/2013,away,11320,465,UNLV,9,True,6,20,-14,loss,677012,111,1428391,2013,,,6 - 20,13.0
1,,6.0,,5,0,0,2,3,0,24,22,1,0,0,0,0,0,0,0,0,0,0,,7,7,0,0,0,2,1,05/11/2013,home,11320,97,Cal St. Fullerton,9,True,0,12,-12,loss,679014,111,1428391,2013,,,0 - 12,91.0
1,,1.0,,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,5,0,05/14/2013,home,11320,627,San Diego,10,True,12,11,1,win,679437,111,1428391,2013,,,12 - 11,9.0
1,,6.0,,6,3,2,1,4,0,25,24,2,0,1,1,0,0,0,0,0,0,0,,5,8,0,0,0,1,1,02/17/2013,home,11320,140,Cincinnati,10,True,4,3,1,win,658449,229,1314627,2013,,,4 - 3,0.0
1,,8.0,,4,0,0,0,6,0,27,27,0,0,0,0,0,0,0,0,0,0,0,,9,8,1,0,0,1,0,02/24/2013,home,11320,8,Alabama,9,True,3,0,3,win,659468,229,1314627,2013,,,3 - 0,0.0
1,,5.1,,3,1,1,1,6,0,21,18,3,0,0,0,0,1,0,0,0,0,1,,4,6,0,0,0,1,1,03/03/2013,home,11320,768,West Virginia,9,True,6,5,1,win,661163,229,1314627,2013,,,6 - 5,0.0
1,,4.2,,7,4,4,2,0,0,23,19,0,0,0,0,0,1,0,0,0,1,0,,4,9,0,0,0,1,0,03/10/2013,home,11320,709,Toledo,9,True,7,5,2,win,662798,229,1314627,2013,,,7 - 5,0.0
1,,2.0,,6,6,5,1,2,0,13,12,1,0,0,0,0,0,0,0,0,0,0,,2,2,0,1,0,1,1,03/17/2013,home,11320,231,FIU,9,True,1,12,-11,loss,664748,229,1314627,2013,,,1 - 12,0.0
1,,4.2,,4,1,0,3,7,0,23,19,1,0,0,0,0,0,0,0,0,1,0,,4,3,0,0,0,1,3,03/24/2013,away,11320,30,Arkansas St.,9,True,3,2,1,win,666545,229,1314627,2013,,,3 - 2,99.0
1,,9.0,,6,0,0,3,7,1,35,31,1,0,0,0,0,0,0,0,0,1,0,,12,7,1,0,0,1,2,03/31/2013,home,11320,646,South Alabama,9,True,3,0,3,win,668598,229,1314627,2013,,,3 - 0,0.0
1,,1.2,,7,5,5,1,2,0,12,10,1,0,1,0,0,0,0,0,0,1,0,,1,1,0,1,0,1,0,04/07/2013,away,11320,498,ULM,9,True,4,8,-4,loss,670416,229,1314627,2013,,,4 - 8,50.0
1,,4.1,,4,2,1,5,6,0,23,18,1,0,0,2,0,0,0,0,0,0,0,,1,6,0,0,0,1,1,04/14/2013,home,11320,419,Middle Tenn.,9,True,5,3,2,win,672443,229,1314627,2013,,,5 - 3,93.0
1,,7.2,,8,4,4,1,3,0,30,28,2,0,1,0,0,1,0,0,0,0,0,,9,8,0,0,0,1,1,04/20/2013,away,11320,671,Louisiana,9,True,5,4,1,win,673766,229,1314627,2013,,,5 - 4,106.0
1,,8.0,,4,0,0,1,5,0,31,28,1,0,0,0,0,2,0,0,0,0,0,,8,11,1,0,0,1,2,04/27/2013,home,11320,716,Troy,9,True,1,0,1,win,675967,229,1314627,2013,,,1 - 0,106.0
1,,3.1,,8,5,5,2,4,0,21,16,2,0,0,0,0,0,0,0,0,2,1,,5,1,0,0,0,1,2,05/04/2013,home,11320,32,Little Rock,9,True,10,14,-4,loss,2160097,229,1314627,2013,,,10 - 14,82.0
1,,6.0,,6,1,0,0,3,0,26,25,3,0,0,0,0,1,0,0,0,0,0,,7,8,1,0,0,1,0,05/11/2013,away,11320,772,Western Ky.,9,True,10,3,7,win,679026,229,1314627,2013,,,10 - 3,86.0
1,,9.0,,6,0,0,0,1,1,32,30,2,0,0,0,0,1,0,0,0,1,0,,9,15,1,0,0,1,0,05/17/2013,away,11320,231,FIU,9,True,3,0,3,win,679721,229,1314627,2013,,,3 - 0,0.0
1,,6.0,,4,1,1,3,5,0,24,21,1,0,0,0,0,0,0,0,0,0,0,,6,6,0,0,0,1,2,05/23/2013,home,11320,716,Troy,10,True,3,1,2,win,680244,229,1314627,2013,,,3 - 1,86.0
1,,5.0,,7,5,5,0,2,0,23,21,2,0,0,0,0,2,0,0,0,0,0,,3,9,0,1,0,1,0,05/31/2013,home,11320,711,Towson,9,True,2,7,-5,loss,680496,229,1314627,2013,,,2 - 7,82.0
1,,3.0,,6,4,3,2,1,0,17,13,1,0,0,1,0,0,0,0,0,1,1,,2,5,0,0,0,1,0,06/03/2013,away,11320,457,North Carolina,13,True,11,12,-1,loss,680574,229,1314627,2013,,,11 - 12,64.0
1,1.0,4.0,,2,1,1,1,4,0,14,13,0,0,1,0,0,0,0,0,0,0,0,66.0,5,2,1,0,0,1,1,02/15/2013,home,11320,771,Western Ill.,9,True,9,1,8,win,657966,31,1209662,2013,,,,
1,1.0,3.0,,4,2,2,2,4,0,14,11,1,0,0,0,0,1,0,0,0,0,0,76.0,2,1,0,0,0,1,1,02/22/2013,home,11320,219,Evansville,9,True,10,4,6,win,658931,31,1209662,2013,,,,
1,1.0,5.2,,5,2,1,2,3,0,23,19,0,0,0,0,0,1,0,0,0,1,0,0.0,5,6,0,1,0,1,1,02/28/2013,neutral,11320,28,Arizona St.,9,True,2,3,-1,loss,660152,31,1209662,2013,,,,
1,1.0,4.1,,5,3,3,5,5,0,22,17,2,0,1,1,0,0,0,0,0,0,0,91.0,3,4,0,0,0,1,4,03/08/2013,home,11320,626,San Diego St.,9,True,4,3,1,win,661928,31,1209662,2013,,,,
1,1.0,4.2,,4,3,1,3,4,0,22,18,1,0,0,1,0,0,0,0,0,0,1,71.0,7,3,0,0,0,1,2,03/17/2013,home,11320,433,Ole Miss,13,True,4,6,-2,loss,664778,31,1209662,2013,,,,
1,1.0,9.0,,3,2,0,1,7,0,30,27,0,0,0,0,0,0,0,0,0,1,1,125.0,8,10,1,0,0,1,1,03/23/2013,away,11320,648,South Carolina,9,True,4,2,2,win,665894,31,1209662,2013,,,,
1,1.0,4.0,,3,3,1,2,6,0,19,16,1,0,0,1,0,1,0,0,0,0,0,92.0,3,3,0,1,0,1,1,03/30/2013,home,11320,430,Mississippi St.,9,True,1,4,-3,loss,668008,31,1209662,2013,,,,
1,1.0,8.0,,4,0,0,0,5,0,27,26,0,0,0,0,0,1,0,0,0,0,0,97.0,9,7,1,0,0,1,1,04/05/2013,away,11320,8,Alabama,9,True,6,0,6,win,669323,31,1209662,2013,,,,
1,1.0,6.2,,4,0,0,3,5,0,27,24,0,0,0,0,0,0,0,0,0,0,0,103.0,4,10,1,0,0,1,3,04/13/2013,home,11320,365,LSU,9,True,8,3,5,win,671708,31,1209662,2013,,,,
1,1.0,6.0,,5,1,1,2,9,0,25,23,0,0,0,0,0,0,0,0,0,0,0,114.0,3,6,1,0,0,1,2,04/20/2013,home,11320,697,Texas A&M,9,True,12,2,10,win,673816,31,1209662,2013,,,,
1,1.0,6.2,,7,1,1,3,3,0,30,25,0,0,0,1,0,1,0,0,0,0,1,0.0,4,12,0,0,0,1,0,04/27/2013,away,11320,257,Georgia,9,True,2,1,1,win,675887,31,1209662,2013,,,,
1,1.0,5.1,,7,3,3,2,4,0,25,22,1,0,2,0,0,0,0,0,0,1,0,89.0,6,6,1,0,0,1,1,05/04/2013,away,11320,334,Kentucky,9,True,5,3,2,win,677981,31,1209662,2013,,,,
1,1.0,7.0,,5,0,0,2,9,0,28,25,1,0,0,2,0,1,0,0,0,0,0,112.0,5,6,1,0,0,1,3,05/11/2013,home,11320,694,Tennessee,9,True,11,1,10,win,679078,31,1209662,2013,,,,
1,1.0,7.2,,6,0,0,4,4,0,33,29,1,0,0,0,0,0,0,0,0,0,0,123.0,9,9,1,0,0,1,1,05/17/2013,away,11320,37,Auburn,9,True,1,0,1,win,679699,31,1209662,2013,,,,
1,1.0,8.0,,6,1,0,3,4,0,34,31,0,0,0,0,0,0,0,0,0,0,0,121.0,9,11,1,0,0,1,0,05/23/2013,neutral,11320,365,LSU,9,True,4,1,3,win,680234,31,1209662,2013,,,,
1,1.0,7.1,,2,1,1,6,3,0,29,22,0,0,1,0,0,0,0,0,0,1,0,0.0,12,6,1,0,0,1,1,06/01/2013,neutral,11320,782,Wichita St.,9,True,3,1,2,win,680537,31,1209662,2013,,,,
1,,1.0,,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,3,1,02/15/2013,home,11320,551,Portland,9,True,16,1,15,win,657932,430,1436197,2013,,,16 - 1,20.0
1,,0.1,,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,,1,0,0,0,0,2,0,02/19/2013,home,11320,261,Grambling,9,True,2,0,2,win,658703,430,1436197,2013,,,2 - 0,4.0
1,,0.2,,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,2,1,0,0,,2,0,0,0,0,2,0,02/22/2013,home,11320,559,Purdue,9,True,3,2,1,win,658974,430,1436197,2013,,,3 - 2,15.0
1,,0.1,,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,,1,0,0,0,0,4,0,02/23/2013,home,11320,559,Purdue,9,True,7,6,1,win,659359,430,1436197,2013,,,7 - 6,4.0
1,,0.2,,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,1,1,02/26/2013,home,11320,572,Rhode Island,9,True,13,2,11,win,659948,430,1436197,2013,,,13 - 2,0.0
1,,0.1,,2,2,2,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,4,0,02/27/2013,home,11320,572,Rhode Island,9,True,17,5,12,win,660047,430,1436197,2013,,,17 - 5,0.0
1,,1.2,,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,,3,1,0,0,0,3,0,03/03/2013,home,11320,606,Saint Joseph's,9,True,3,2,1,win,661061,430,1436197,2013,,,3 - 2,12.0
1,,1.0,,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,4,1,03/03/2013,home,11320,606,Saint Joseph's,9,True,2,0,2,win,661097,430,1436197,2013,,,2 - 0,4.0
1,,4.1,,0,0,0,0,3,0,13,12,0,0,0,0,1,1,0,1,0,0,0,,5,4,0,0,0,2,3,03/08/2013,home,11320,1004,Central Ark.,9,True,4,2,2,win,661957,430,1436197,2013,,,4 - 2,57.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,3,0,03/10/2013,home,11320,1004,Central Ark.,9,True,3,7,-4,loss,662818,430,1436197,2013,,,3 - 7,8.0
1,,0.1,,1,1,1,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,03/15/2013,home,11320,365,LSU,10,True,4,6,-2,loss,663799,430,1436197,2013,,,4 - 6,16.0
1,,1.0,,3,2,2,1,0,0,6,5,1,0,0,0,0,0,0,1,1,0,0,,0,2,0,0,0,3,0,03/16/2013,home,11320,365,LSU,9,True,3,7,-4,loss,664191,430,1436197,2013,,,3 - 7,19.0
1,,4.0,,0,1,0,2,8,0,15,12,0,0,0,0,0,1,0,1,0,0,0,,3,0,1,0,0,3,4,03/19/2013,home,11320,17,Alcorn,9,True,7,6,1,win,665099,430,1436197,2013,,,7 - 6,57.0
1,,0.2,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,,1,0,0,0,0,4,0,03/23/2013,away,11320,334,Kentucky,9,True,3,4,-1,loss,666292,430,1436197,2013,,,3 - 4,5.0
1,,2.2,,1,0,0,0,2,0,10,9,0,0,0,0,0,1,0,3,1,0,0,,5,1,1,0,0,4,0,03/26/2013,home,11320,43,Austin Peay,9,True,13,5,8,win,666848,430,1436197,2013,,,13 - 5,30.0
1,,0.0,,1,1,1,0,0,0,2,1,0,1,0,0,0,1,0,2,2,0,0,,0,0,0,0,0,2,0,03/29/2013,away,11320,31,Arkansas,9,True,4,5,-1,loss,667506,430,1436197,2013,,,4 - 5,3.0
1,,0.1,,1,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,2,0,04/02/2013,away,11320,646,South Alabama,9,True,6,4,2,win,668800,430,1436197,2013,,,6 - 4,6.0
