App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,Pitches,player_id,division
1,,6.0,,5,4,4,5,9,0,28,20,0,0,0,1,0,1,0,0,0,1,1,,6,2,0,0,0,1,3,03/21/2014,home,11620,202,Eastern Ky.,9,True,6,12,-6,loss,594042,14927,1310767,2014,,6 - 12,101.0,1310767.0,1.0
1,,1.0,,1,0,0,0,2,0,5,5,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,1,1,03/29/2014,away,11620,444,Morehead St.,9,True,8,6,2,win,596151,14927,1310767,2014,,8 - 6,26.0,1310767.0,1.0
1,,4.1,,2,1,1,3,4,0,19,15,1,0,0,4,0,1,0,0,0,0,0,,3,6,1,0,0,1,0,03/30/2014,away,11620,444,Morehead St.,9,True,3,2,1,win,596732,14927,1310767,2014,,3 - 2,83.0,1310767.0,1.0
1,,6.2,,5,0,0,2,11,0,29,26,3,0,0,0,0,1,0,0,0,0,0,,5,4,1,0,0,1,4,04/06/2014,home,11620,695,UT Martin,9,True,6,3,3,win,598682,14927,1310767,2014,,6 - 3,109.0,1310767.0,1.0
1,,4.1,,4,3,3,4,3,0,21,16,0,0,1,0,1,1,0,0,0,0,0,,9,0,0,0,0,1,1,04/12/2014,away,11620,660,SIUE,9,True,8,3,5,win,600765,14927,1310767,2014,,8 - 3,0.0,1310767.0,1.0
1,,5.1,,4,2,2,5,7,0,24,19,2,0,0,0,0,0,0,0,0,0,0,,4,4,0,0,0,1,0,04/19/2014,home,11620,43,Austin Peay,9,True,4,2,2,win,602443,14927,1310767,2014,,4 - 2,106.0,1310767.0,1.0
1,,6.0,,6,1,1,4,7,0,27,23,0,0,1,0,0,0,0,0,0,0,0,,2,8,1,0,0,1,1,05/04/2014,home,11620,315,Jacksonville St.,9,True,10,3,7,win,606555,14927,1310767,2014,,10 - 3,93.0,1310767.0,1.0
1,,6.0,,4,1,1,1,7,0,24,23,0,0,0,2,0,0,0,0,0,0,0,,4,7,1,0,0,1,3,05/10/2014,away,11620,454,Murray St.,9,True,5,1,4,win,607442,14927,1310767,2014,,5 - 1,96.0,1310767.0,1.0
1,,8.0,,7,1,1,2,4,0,36,32,1,0,0,1,0,1,0,0,0,1,0,,9,11,0,0,0,1,2,05/16/2014,home,11620,692,Tennessee Tech,9,True,2,1,1,win,608090,14927,1310767,2014,,2 - 1,119.0,1310767.0,1.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,3,0,02/16/2014,home,11620,416,Michigan St.,9,True,1,2,-1,loss,587503,810,1417521,2014,,1 - 2,7.0,1417521.0,1.0
1,,0.1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,02/21/2014,away,11620,109,UC Irvine,9,True,3,1,2,win,587855,810,1417521,2014,,3 - 1,0.0,1417521.0,1.0
1,,1.0,,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,2,0,02/22/2014,away,11620,99,Long Beach St.,9,True,1,4,-3,loss,588088,810,1417521,2014,,1 - 4,0.0,1417521.0,1.0
1,,1.0,,1,2,2,1,1,0,6,4,0,0,1,1,0,1,0,0,0,0,0,,1,1,0,0,0,3,1,02/25/2014,away,11620,334,Kentucky,9,True,1,7,-6,loss,588816,810,1417521,2014,,1 - 7,24.0,1417521.0,1.0
1,,0.1,,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,2,1,0,0,,0,1,0,0,0,2,0,03/01/2014,away,11620,528,Oregon St.,9,True,4,6,-2,loss,589339,810,1417521,2014,,4 - 6,6.0,1417521.0,1.0
1,,1.0,,1,3,3,2,0,0,5,2,0,0,0,0,0,0,0,3,0,1,0,,2,0,0,0,0,3,0,03/02/2014,away,11620,528,Oregon St.,9,True,2,13,-11,loss,589751,810,1417521,2014,,2 - 13,17.0,1417521.0,1.0
1,,0.0,,2,2,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,03/08/2014,home,11620,72,Bradley,9,True,9,7,2,win,590548,810,1417521,2014,,9 - 7,8.0,1417521.0,1.0
1,,0.2,,0,0,0,1,2,0,3,2,0,0,0,1,0,0,0,2,0,0,0,,0,0,0,0,0,3,2,03/14/2014,home,11620,302,UIC,9,True,8,7,1,win,592217,810,1417521,2014,,8 - 7,13.0,1417521.0,1.0
1,,0.0,,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,03/15/2014,home,11620,302,UIC,9,True,8,6,2,win,592820,810,1417521,2014,,8 - 6,2.0,1417521.0,1.0
1,,0.0,,0,2,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,,0,0,0,0,0,3,0,03/18/2014,away,11620,140,Cincinnati,9,True,3,12,-9,loss,593560,810,1417521,2014,,3 - 12,11.0,1417521.0,1.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,5,0,03/21/2014,home,11620,514,Oakland,14,True,5,4,1,win,594086,810,1417521,2014,,5 - 4,9.0,1417521.0,1.0
1,,0.2,,1,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,4,0,03/26/2014,home,11620,331,Kent St.,12,True,7,9,-2,loss,595591,810,1417521,2014,,7 - 9,5.0,1417521.0,1.0
1,,1.0,,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,4,0,04/01/2014,away,11620,709,Toledo,9,True,4,10,-6,loss,597069,810,1417521,2014,,4 - 10,0.0,1417521.0,1.0
1,,2.0,,0,2,2,3,1,0,9,5,0,0,0,1,0,0,0,0,0,0,1,,2,3,0,1,0,1,0,04/08/2014,home,11620,140,Cincinnati,9,True,7,8,-1,loss,599359,810,1417521,2014,,7 - 8,0.0,1417521.0,1.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,3,0,04/13/2014,home,11620,797,Milwaukee,12,True,6,5,1,win,601040,810,1417521,2014,,6 - 5,3.0,1417521.0,1.0
1,,1.1,,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,3,0,04/23/2014,away,11620,5,Akron,9,True,3,1,2,win,603675,810,1417521,2014,,3 - 1,0.0,1417521.0,1.0
1,,1.0,,1,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,3,0,04/27/2014,away,11620,514,Oakland,9,True,17,6,11,win,605045,810,1417521,2014,,17 - 6,0.0,1417521.0,1.0
1,,3.0,,3,1,1,1,3,0,14,11,0,0,0,2,0,1,0,0,0,0,1,,0,6,0,0,0,1,0,04/30/2014,home,11620,5,Akron,9,True,5,9,-4,loss,605570,810,1417521,2014,,5 - 9,62.0,1417521.0,1.0
1,,1.0,,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,4,0,05/03/2014,home,11620,817,Youngstown St.,9,True,16,11,5,win,606086,810,1417521,2014,,16 - 11,0.0,1417521.0,1.0
1,,1.0,,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0,,1,1,0,0,0,3,0,05/04/2014,home,11620,817,Youngstown St.,9,True,7,3,4,win,606629,810,1417521,2014,,7 - 3,17.0,1417521.0,1.0
1,,4.0,,1,0,0,3,1,0,15,12,0,0,0,0,0,0,0,0,0,0,0,,6,3,1,0,0,1,1,05/07/2014,home,11620,175,Dayton,9,True,6,0,6,win,606961,810,1417521,2014,,6 - 0,41.0,1417521.0,1.0
1,,3.1,,0,0,0,2,3,0,12,10,0,0,0,0,0,0,0,0,0,0,0,,5,2,0,0,0,3,0,05/11/2014,home,11620,735,Valparaiso,12,True,1,0,1,win,607694,810,1417521,2014,,1 - 0,51.0,1417521.0,1.0
1,,4.0,,4,4,3,1,7,0,20,16,1,0,0,1,0,3,1,0,0,0,0,,4,1,0,0,0,1,3,05/15/2014,away,11620,797,Milwaukee,9,True,13,6,7,win,607943,810,1417521,2014,,13 - 6,76.0,1417521.0,1.0
1,,1.2,,3,2,0,2,1,0,9,7,1,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,1,0,05/24/2014,home,11620,797,Milwaukee,12,True,4,3,1,win,608771,810,1417521,2014,,4 - 3,38.0,1417521.0,1.0
1,,3.0,,1,0,0,2,3,0,12,10,0,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,1,2,2,02/14/2014,home,11620,164,UConn,9,True,8,2,6,win,586975,518,1533483,2014,,8 - 2,55.0,1533483.0,1.0
1,,3.0,,0,0,0,4,1,0,14,8,0,0,0,0,0,1,1,0,0,1,0,,3,5,1,0,0,3,0,02/21/2014,away,11620,128,UCF,13,True,9,3,6,win,587825,518,1533483,2014,,9 - 3,49.0,1533483.0,1.0
1,,2.0,,3,1,1,1,1,0,10,9,1,0,0,2,0,0,0,1,0,0,0,,3,2,0,0,0,2,1,02/28/2014,home,11620,545,Pittsburgh,9,True,6,2,4,win,589136,518,1533483,2014,,6 - 2,37.0,1533483.0,1.0
1,,1.2,,1,0,0,0,2,0,6,6,0,0,0,0,0,0,0,3,2,0,0,,1,2,0,0,0,6,0,03/09/2014,away,11620,529,Oregon,9,True,4,20,-16,loss,591120,518,1533483,2014,,4 - 20,0.0,1533483.0,1.0
1,,3.2,,2,0,0,0,5,0,13,13,0,0,0,0,0,0,0,2,1,0,0,,3,3,0,0,0,2,2,03/11/2014,away,11620,528,Oregon St.,9,True,3,4,-1,loss,591683,518,1533483,2014,,3 - 4,58.0,1533483.0,1.0
1,,1.2,,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,3,0,0,0,,3,0,0,0,0,2,0,03/15/2014,home,11620,639,Siena,9,True,7,1,6,win,592950,518,1533483,2014,,7 - 1,14.0,1533483.0,1.0
1,,3.0,,2,0,0,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,,3,4,0,0,0,2,0,03/18/2014,home,11620,5,Akron,11,True,6,5,1,win,593488,518,1533483,2014,,6 - 5,33.0,1533483.0,1.0
1,,0.2,,2,1,1,0,0,0,4,4,1,0,0,0,0,0,0,1,1,0,0,,0,2,0,0,0,2,0,03/21/2014,away,11620,416,Michigan St.,9,True,6,7,-1,loss,594087,518,1533483,2014,,6 - 7,21.0,1533483.0,1.0
1,,2.0,,2,0,0,0,4,0,8,8,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,2,0,03/23/2014,away,11620,416,Michigan St.,9,True,1,0,1,win,595078,518,1533483,2014,,1 - 0,28.0,1533483.0,1.0
1,,1.0,,3,2,2,0,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,2,0,03/30/2014,home,11620,306,Indiana,9,True,1,7,-6,loss,596740,518,1533483,2014,,1 - 7,21.0,1533483.0,1.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,4,2,04/02/2014,home,11620,709,Toledo,9,True,7,2,5,win,597371,518,1533483,2014,,7 - 2,14.0,1533483.0,1.0
1,,2.0,,4,3,1,1,1,0,13,10,0,0,0,0,0,1,0,0,0,1,0,,3,2,0,1,0,2,0,04/04/2014,away,11620,463,Nebraska,9,True,2,3,-1,loss,597671,518,1533483,2014,,2 - 3,35.0,1533483.0,1.0
1,,0.2,,1,3,3,3,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,3,0,04/05/2014,away,11620,463,Nebraska,9,True,3,4,-1,loss,597885,518,1533483,2014,,3 - 4,25.0,1533483.0,1.0
1,,2.0,,3,1,1,0,3,0,9,7,1,0,0,0,0,0,0,0,0,1,1,,1,2,0,0,0,4,0,04/09/2014,home,11620,175,Dayton,9,True,5,8,-3,loss,599399,518,1533483,2014,,5 - 8,25.0,1533483.0,1.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,3,0,04/13/2014,home,11620,539,Penn St.,9,True,12,6,6,win,600990,518,1533483,2014,,12 - 6,10.0,1533483.0,1.0
1,,3.0,,0,0,0,0,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,,2,4,0,0,0,7,1,04/16/2014,home,11620,47,Ball St.,9,True,6,8,-2,loss,601457,518,1533483,2014,,6 - 8,32.0,1533483.0,1.0
1,,2.1,,4,1,1,3,2,0,13,10,0,0,0,1,0,0,0,3,3,0,0,,2,2,0,0,0,3,1,04/19/2014,home,11620,454,Murray St.,9,True,5,7,-2,loss,602499,518,1533483,2014,,5 - 7,50.0,1533483.0,1.0
1,,5.0,,7,1,1,2,6,0,23,19,1,0,0,0,0,0,2,0,0,2,0,,5,2,0,1,0,2,2,04/25/2014,away,11620,559,Purdue,13,True,3,4,-1,loss,604007,518,1533483,2014,,3 - 4,74.0,1533483.0,1.0
1,,1.0,,2,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,4,1,04/30/2014,away,11620,367,Louisville,9,True,3,7,-4,loss,605549,518,1533483,2014,,3 - 7,15.0,1533483.0,1.0
1,,1.0,,1,0,0,1,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,,2,1,0,0,0,2,0,05/05/2014,home,11620,312,Iowa,9,True,3,2,1,win,606833,518,1533483,2014,,3 - 2,18.0,1533483.0,1.0
1,,2.0,,2,0,0,0,2,0,7,7,0,0,0,1,0,0,0,0,0,0,0,,2,1,0,0,0,1,0,05/06/2014,home,11620,414,Miami (OH),9,True,1,3,-2,loss,606903,518,1533483,2014,,1 - 3,33.0,1533483.0,1.0
1,,3.2,,3,2,2,1,4,0,14,10,1,0,0,3,0,0,0,3,1,0,3,,1,5,0,0,0,2,1,05/10/2014,away,11620,418,Michigan,9,True,1,5,-4,loss,607403,518,1533483,2014,,1 - 5,58.0,1533483.0,1.0
1,,6.1,,4,2,2,2,7,0,26,21,2,0,0,0,0,1,0,0,0,1,1,,4,8,0,0,0,1,3,05/16/2014,home,11620,509,Northwestern,9,True,2,6,-4,loss,608076,518,1533483,2014,,2 - 6,97.0,1533483.0,1.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,2,1,05/21/2014,home,11620,463,Nebraska,9,True,6,7,-1,loss,608539,518,1533483,2014,,6 - 7,14.0,1533483.0,1.0
1,,1.1,,2,0,0,0,3,0,6,6,0,0,0,0,0,0,0,3,0,0,0,,0,1,0,0,0,3,0,05/22/2014,home,11620,301,Illinois,9,True,5,6,-1,loss,608615,518,1533483,2014,,5 - 6,21.0,1533483.0,1.0
1,,3.2,,5,3,3,2,3,0,19,17,0,0,0,1,0,0,0,2,2,0,0,,5,4,0,0,0,2,1,02/15/2014,home,11620,302,UIC,9,True,7,10,-3,loss,587228,386,1547302,2014,,7 - 10,0.0,1547302.0,1.0
1,,0.0,,6,9,9,2,0,0,9,6,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,3,0,02/22/2014,away,11620,363,Longwood,9,True,4,16,-12,loss,588158,386,1547302,2014,,4 - 16,0.0,1547302.0,1.0
1,,2.0,,0,0,0,3,2,0,9,6,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,3,0,03/01/2014,away,11620,1014,Col. of Charleston,9,True,3,7,-4,loss,589205,386,1547302,2014,,3 - 7,43.0,1547302.0,1.0
1,,0.1,,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,1,1,0,,1,0,0,0,0,2,0,03/09/2014,away,11620,2915,Wofford,10,True,10,12,-2,loss,591093,386,1547302,2014,,10 - 12,12.0,1547302.0,1.0
1,,5.1,,5,2,2,1,4,0,23,20,0,0,0,0,0,1,0,0,0,1,0,,10,2,0,0,0,2,2,03/18/2014,home,11620,14,UAlbany,9,True,0,3,-3,loss,593701,386,1547302,2014,,0 - 3,0.0,1547302.0,1.0
1,,5.0,,7,4,4,6,0,0,26,19,1,0,0,1,0,0,0,0,0,1,0,,6,7,0,1,0,1,0,04/01/2014,away,11620,683,Stony Brook,9,True,3,9,-6,loss,597008,386,1547302,2014,,3 - 9,0.0,1547302.0,1.0
1,,2.1,,0,0,0,0,2,0,7,7,0,0,0,0,0,0,0,2,0,0,0,,1,4,0,0,0,2,1,04/22/2014,home,11620,368,UMass Lowell,9,True,5,8,-3,loss,603351,386,1547302,2014,,5 - 8,29.0,1547302.0,1.0
1,,0.0,,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,04/23/2014,home,11620,725,Army West Point,9,True,2,4,-2,loss,603806,386,1547302,2014,,2 - 4,0.0,1547302.0,1.0
1,,0.2,,1,2,2,1,0,0,5,3,0,0,0,0,0,1,0,1,0,0,0,,0,2,0,0,0,3,0,04/27/2014,home,11620,116,Canisius,9,True,1,8,-7,loss,605191,386,1547302,2014,,1 - 8,23.0,1547302.0,1.0
1,,3.1,,3,3,3,2,2,0,16,14,1,0,0,0,0,0,1,0,0,0,0,,5,3,0,1,0,2,0,03/06/2014,home,11620,2746,Lake Erie,9,True,1,4,-3,loss,590232,52,1548019,2014,,1 - 4,0.0,1548019.0,2.0
1,,7.0,,5,0,0,1,2,1,28,26,0,0,0,0,0,1,0,0,0,0,0,,5,14,1,0,0,1,1,03/10/2014,home,11620,499,Truman St.,9,True,4,0,4,win,591509,52,1548019,2014,,4 - 0,88.0,1548019.0,2.0
1,,3.0,,5,4,2,1,2,0,17,16,0,0,0,0,0,0,0,0,0,0,0,,4,3,0,1,0,1,0,03/16/2014,home,11620,30120,William Jewell,9,True,0,4,-4,loss,593300,52,1548019,2014,,0 - 4,42.0,1548019.0,2.0
1,,4.0,,8,6,5,1,1,0,23,21,3,0,0,0,0,1,0,0,0,0,0,,5,6,0,0,0,1,0,03/23/2014,away,11620,435,Missouri S&T,9,True,9,10,-1,loss,595183,52,1548019,2014,,9 - 10,80.0,1548019.0,2.0
1,,2.0,,7,5,5,1,1,0,12,10,2,0,0,1,0,0,0,0,0,0,1,,1,2,0,0,0,1,0,03/30/2014,away,11620,30050,Ill. Springfield,9,True,5,8,-3,loss,596611,52,1548019,2014,,5 - 8,0.0,1548019.0,2.0
1,,2.2,,3,1,1,1,3,0,12,10,1,0,0,1,0,1,0,0,0,0,0,,2,2,0,0,0,2,0,04/01/2014,home,11620,661,Southern Ind.,9,True,3,4,-1,loss,597228,52,1548019,2014,,3 - 4,46.0,1548019.0,2.0
1,,0.2,,3,4,4,1,2,0,7,5,2,1,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,2,0,04/09/2014,away,11620,333,Ky. Wesleyan,9,True,6,4,2,win,599589,52,1548019,2014,,6 - 4,0.0,1548019.0,2.0
1,,1.1,,8,8,8,1,1,0,13,11,2,0,0,1,0,0,1,0,0,0,1,,0,3,0,1,0,1,1,04/16/2014,away,11620,661,Southern Ind.,9,True,1,11,-10,loss,601617,52,1548019,2014,,1 - 11,56.0,1548019.0,2.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,3,0,04/19/2014,away,11620,309,UIndy,9,True,4,7,-3,loss,602815,52,1548019,2014,,4 - 7,3.0,1548019.0,2.0
1,,2.0,,1,0,0,1,2,0,8,7,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,3,0,05/03/2014,away,11620,354,Lewis,9,True,8,9,-1,loss,606313,52,1548019,2014,,8 - 9,0.0,1548019.0,2.0
1,,1.0,,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,1,0,1,0,,1,2,1,0,0,4,0,02/14/2014,home,11620,260,Gonzaga,9,True,4,3,1,win,586980,528,1303055,2014,,4 - 3,0.0,1303055.0,1.0
1,,1.0,,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,2,1,02/17/2014,home,11620,534,Pacific,9,True,7,0,7,win,587553,528,1303055,2014,,7 - 0,19.0,1303055.0,1.0
1,,0.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,2,0,02/21/2014,home,11620,463,Nebraska,9,True,2,9,-7,loss,587968,528,1303055,2014,,2 - 9,4.0,1303055.0,1.0
1,,0.1,,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,2,0,03/02/2014,home,11620,810,Wright St.,9,True,13,2,11,win,589751,528,1303055,2014,,13 - 2,9.0,1303055.0,1.0
1,,4.0,,2,0,0,0,2,0,13,13,0,0,0,0,0,0,0,1,0,0,0,,4,5,1,0,0,2,0,03/09/2014,home,11620,503,NIU,9,True,10,0,10,win,591115,528,1303055,2014,,10 - 0,50.0,1303055.0,1.0
1,,2.2,,3,0,0,1,1,0,12,11,0,0,0,0,0,0,0,0,0,0,0,,3,4,0,0,0,2,0,03/29/2014,away,11620,29,Arizona,9,True,2,11,-9,loss,596121,528,1303055,2014,,2 - 11,33.0,1303055.0,1.0
1,,3.2,,3,0,0,1,4,0,15,13,0,0,0,1,0,0,0,1,0,1,0,,5,2,1,0,0,2,0,04/01/2014,away,11620,551,Portland,9,True,9,6,3,win,597029,528,1303055,2014,,9 - 6,56.0,1303055.0,1.0
1,,0.2,,1,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,,1,1,0,0,0,2,0,04/05/2014,home,11620,674,Stanford,13,True,1,0,1,win,597903,528,1303055,2014,,1 - 0,12.0,1303055.0,1.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,2,0,04/06/2014,home,11620,674,Stanford,9,True,2,1,1,win,598678,528,1303055,2014,,2 - 1,7.0,1303055.0,1.0
1,,3.1,,1,0,0,0,3,0,13,11,0,0,0,1,0,2,0,2,0,0,0,,5,2,0,0,1,2,0,04/12/2014,away,11620,754,Washington St.,9,True,12,5,7,win,600159,528,1303055,2014,,12 - 5,50.0,1303055.0,1.0
1,,4.1,,4,1,1,0,1,0,14,14,0,0,1,0,0,0,0,3,0,0,0,,5,4,1,0,0,2,1,04/22/2014,away,11620,102,Sacramento St.,9,True,8,1,7,win,603373,528,1303055,2014,,8 - 1,44.0,1303055.0,1.0
1,,0.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,2,0,04/25/2014,home,11620,529,Oregon,9,True,3,1,2,win,604012,528,1303055,2014,,3 - 1,6.0,1303055.0,1.0
1,,0.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,2,0,04/26/2014,home,11620,529,Oregon,9,True,4,2,2,win,604331,528,1303055,2014,,4 - 2,6.0,1303055.0,1.0
1,,0.2,,2,0,0,0,0,0,4,4,1,0,0,1,0,0,0,2,2,0,0,,0,2,0,0,0,2,0,05/03/2014,away,11620,107,California,10,True,9,3,6,win,606049,528,1303055,2014,,9 - 3,0.0,1303055.0,1.0
1,,1.2,,2,0,0,0,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,5,1,05/06/2014,away,11620,529,Oregon,12,True,4,3,1,win,606909,528,1303055,2014,,4 - 3,0.0,1303055.0,1.0
1,,0.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,,0,0,0,0,0,2,0,05/10/2014,home,11620,110,UCLA,9,True,9,3,6,win,607363,528,1303055,2014,,9 - 3,4.0,1303055.0,1.0
1,,0.2,,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,2,2,0,1,,0,2,1,0,0,3,0,05/13/2014,home,11620,551,Portland,9,True,8,4,4,win,607835,528,1303055,2014,,8 - 4,5.0,1303055.0,1.0
1,,1.0,,2,1,1,0,1,0,6,5,0,0,1,0,0,1,0,2,0,0,0,,1,1,0,0,0,2,0,05/20/2014,away,11620,529,Oregon,9,True,2,6,-4,loss,608468,528,1303055,2014,,2 - 6,0.0,1303055.0,1.0
1,,0.1,,2,3,3,1,0,0,4,2,0,0,0,0,0,0,0,3,3,0,1,,0,1,0,0,0,3,0,05/31/2014,away,11620,109,UC Irvine,9,True,2,14,-12,loss,608875,528,1303055,2014,,2 - 14,0.0,1303055.0,1.0
1,,5.0,,4,3,0,3,3,0,23,19,0,0,0,1,0,1,0,0,0,0,0,,7,4,0,0,0,1,2,02/14/2014,away,11620,460,UNCW,9,True,3,5,-2,loss,586924,741,1310997,2014,,3 - 5,89.0,1310997.0,1.0
1,,9.0,,0,0,0,1,13,1,28,27,0,0,0,0,0,0,0,0,0,0,0,,8,6,1,0,0,1,0,02/21/2014,home,11620,342,Lafayette,9,True,3,0,3,win,587801,741,1310997,2014,,3 - 0,0.0,1310997.0,1.0
1,,6.2,,2,0,0,5,7,0,26,20,0,0,0,0,0,1,0,0,0,0,0,,6,5,1,0,0,1,2,02/28/2014,home,11620,86,Buffalo,9,True,2,0,2,win,588964,741,1310997,2014,,2 - 0,107.0,1310997.0,1.0
1,,5.0,,7,6,4,6,1,0,28,20,3,0,0,2,0,1,0,0,0,0,1,,5,7,0,1,0,1,1,03/08/2014,home,11620,62,Binghamton,9,True,2,10,-8,loss,590665,741,1310997,2014,,2 - 10,90.0,1310997.0,1.0
1,,5.1,,5,3,3,3,6,0,25,21,1,0,0,0,0,1,0,0,0,0,0,,6,4,0,1,0,1,3,03/14/2014,home,11620,563,Radford,9,True,1,6,-5,loss,592261,741,1310997,2014,,1 - 6,101.0,1310997.0,1.0
1,,7.0,,6,2,0,1,4,0,29,27,1,0,0,0,0,0,0,0,0,1,0,,8,8,1,0,0,1,1,03/21/2014,home,11620,1320,Presbyterian,9,True,15,2,13,win,594152,741,1310997,2014,,15 - 2,0.0,1310997.0,1.0
1,,7.0,,6,1,1,2,8,0,27,25,1,0,0,2,0,0,0,0,0,0,0,,7,4,1,0,0,1,2,03/28/2014,away,11620,1092,Gardner-Webb,9,True,9,3,6,win,595920,741,1310997,2014,,9 - 3,0.0,1310997.0,1.0
1,,6.0,,8,4,4,1,5,0,27,23,0,1,0,0,0,1,0,0,0,2,0,,7,5,0,1,0,1,1,04/04/2014,away,11620,355,Liberty,9,True,0,5,-5,loss,597700,741,1310997,2014,,0 - 5,92.0,1310997.0,1.0
1,,7.0,,3,2,2,5,3,0,31,25,0,0,0,2,0,1,0,0,0,0,0,,11,7,0,1,0,1,2,04/11/2014,away,11620,19651,High Point,9,True,1,2,-1,loss,599903,741,1310997,2014,,1 - 2,107.0,1310997.0,1.0
1,,9.0,,4,1,1,1,8,0,31,30,0,0,0,1,0,0,0,0,0,0,0,,9,9,1,0,0,1,1,04/17/2014,home,11620,363,Longwood,9,True,3,1,2,win,601689,741,1310997,2014,,3 - 1,0.0,1310997.0,1.0
1,,8.1,,6,1,1,3,2,0,33,26,1,1,0,0,0,1,2,0,0,2,1,,13,7,0,1,0,1,1,04/25/2014,away,11620,792,Winthrop,9,True,0,1,-1,loss,604051,741,1310997,2014,,0 - 1,99.0,1310997.0,1.0
1,,7.1,,6,4,3,2,5,0,29,24,1,0,0,0,0,0,0,0,0,2,1,,9,6,0,1,0,1,0,05/09/2014,home,11620,115,Campbell,9,True,2,6,-4,loss,607149,741,1310997,2014,,2 - 6,107.0,1310997.0,1.0
