date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season,GS,pitches,CG,pickoffs,division
05/12/2012,home,10942,2711,North Florida,9,True,12,1,11,win,12 - 1,779457,406,1,8.0,2,1,1,2,6,0,30,27,0,0,1,0,0,1,0,0,0,0,0,111.0,10,8,1,0,0,1,2,1197768,2012,,,,,
05/17/2012,home,10942,10411,USC Upstate,14,True,7,6,1,win,7 - 6,779939,406,1,0.1,3,1,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,4,0,1197768,2012,,,,,
05/19/2012,home,10942,10411,USC Upstate,9,True,5,2,3,win,5 - 2,780335,406,1,5.2,5,2,1,3,3,0,26,22,2,1,0,0,0,0,1,0,0,0,1,96.0,5,8,0,0,0,1,0,1197768,2012,,,,,
05/25/2012,home,10942,14927,Belmont,9,True,3,10,-7,loss,3 - 10,780652,406,1,2.1,5,5,3,1,1,0,14,11,0,0,0,2,0,0,0,0,0,2,0,51.0,4,2,0,1,0,1,0,1197768,2012,,,,,
02/17/2012,away,10942,655,Southeastern La.,9,True,2,7,-5,loss,2 - 7,755547,305,1,0.2,1,3,3,3,0,0,5,2,1,0,0,1,0,0,1,1,1,0,0,26.0,1,0,0,0,0,3,0,1197772,2012,,,,,
02/19/2012,away,10942,655,Southeastern La.,9,True,5,6,-1,loss,5 - 6,756276,305,1,0.0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,3,3,0,0,6.0,0,0,0,0,0,4,0,1197772,2012,,,,,
03/04/2012,away,10942,202,Eastern Ky.,9,True,11,10,1,win,11 - 10,758824,305,1,0.1,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,15.0,0,1,0,0,0,3,0,1197772,2012,,,,,
03/11/2012,home,10942,695,UT Martin,9,True,15,4,11,win,15 - 4,761139,305,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12.0,1,1,0,0,0,3,0,1197772,2012,,,,,
03/17/2012,home,10942,513,Notre Dame,10,True,6,4,2,win,6 - 4,763274,305,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2.0,1,0,0,0,0,3,0,1197772,2012,,,,,
03/18/2012,home,10942,513,Notre Dame,9,True,6,1,5,win,6 - 1,763689,305,1,2.1,1,0,0,0,2,0,8,8,0,0,0,0,0,0,0,2,0,0,0,45.0,3,2,0,0,1,2,2,1197772,2012,,,,,
03/25/2012,away,10942,219,Evansville,9,True,6,0,6,win,6 - 0,765563,305,1,1.1,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,2,0,0,0,19.0,1,1,0,0,0,4,0,1197772,2012,,,,,
03/28/2012,away,10942,47,Ball St.,9,True,14,3,11,win,14 - 3,766361,305,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0,4,0,1197772,2012,,,,,
04/01/2012,home,10942,299,Illinois St.,9,True,11,3,8,win,11 - 3,767757,305,1,1.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,21.0,0,1,0,0,0,5,2,1197772,2012,,,,,
04/03/2012,away,10942,302,UIC,12,True,8,7,1,win,8 - 7,768341,305,1,0.1,3,1,1,0,0,0,4,4,1,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,7,0,1197772,2012,,,,,
04/06/2012,away,10942,169,Creighton,9,True,6,3,3,win,6 - 3,769103,305,1,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,4.0,0,1,0,0,1,3,0,1197772,2012,,,,,
04/14/2012,away,10942,72,Bradley,11,True,4,5,-1,loss,4 - 5,771724,305,1,1.1,0,1,1,3,2,0,7,3,0,0,0,0,0,0,1,2,0,1,0,0.0,1,1,0,0,0,2,0,1197772,2012,,,,,
04/17/2012,home,10942,735,Valparaiso,16,True,2,1,1,win,2 - 1,773207,305,1,0.1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,11.0,0,0,0,0,0,7,0,1197772,2012,,,,,
04/28/2012,home,10942,464,Omaha,9,True,3,2,1,win,3 - 2,776415,305,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13.0,3,0,0,0,0,2,0,1197772,2012,,,,,
04/29/2012,home,10942,464,Omaha,12,True,4,7,-3,loss,4 - 7,777080,305,1,0.1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0,10.0,1,0,0,0,0,8,0,1197772,2012,,,,,
05/06/2012,home,10942,782,Wichita St.,9,True,2,8,-6,loss,2 - 8,778721,305,1,1.0,0,1,1,1,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,11.0,0,3,0,0,0,3,0,1197772,2012,,,,,
05/12/2012,away,10942,659,Southern Ill.,9,True,7,5,2,win,7 - 5,779392,305,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5.0,0,1,0,0,1,6,0,1197772,2012,,,,,
05/15/2012,away,10942,559,Purdue,10,True,1,2,-1,loss,1 - 2,779741,305,1,0.1,2,1,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0,1,0,12.0,1,0,0,1,0,5,0,1197772,2012,,,,,
05/18/2012,home,10942,669,Missouri St.,9,True,5,7,-2,loss,5 - 7,780099,305,1,0.2,1,0,0,0,1,0,3,3,0,1,0,0,0,0,0,1,1,0,0,17.0,0,1,0,0,0,4,0,1197772,2012,,,,,
05/22/2012,home,10942,169,Creighton,9,True,0,5,-5,loss,0 - 5,780467,305,1,0.2,0,0,0,1,1,0,3,2,0,0,0,0,0,0,1,3,1,0,0,15.0,1,0,0,0,0,2,0,1197772,2012,,,,,
06/01/2012,home,10942,97,Cal St. Fullerton,9,True,5,9,-4,loss,5 - 9,780821,305,1,2.0,1,1,1,0,0,0,7,6,0,0,0,0,0,0,0,2,1,0,1,0.0,3,3,0,0,0,3,0,1197772,2012,,,,,
02/17/2012,away,10942,655,Southeastern La.,9,True,2,7,-5,loss,2 - 7,755547,305,1,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3.0,0,0,0,0,0,2,0,1197773,2012,,,,,
02/19/2012,away,10942,655,Southeastern La.,9,True,5,6,-1,loss,5 - 6,756276,305,1,1.1,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,18.0,1,2,0,0,0,2,0,1197773,2012,,,,,
02/26/2012,away,10942,6,Alabama A&M,9,True,7,0,7,win,7 - 0,757408,305,1,1.0,1,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,4,0,1197773,2012,,,,,
03/03/2012,away,10942,202,Eastern Ky.,10,True,10,11,-1,loss,10 - 11,842570,202,1,1.2,3,3,1,0,1,0,9,9,1,0,1,0,0,0,0,1,0,0,0,40.0,2,1,0,0,0,2,1,1197773,2012,,,,,
03/07/2012,home,10942,306,Indiana,9,True,13,8,5,win,13 - 8,759717,305,1,2.2,3,1,1,0,1,0,10,10,1,0,0,1,0,0,0,1,0,0,0,35.0,6,0,1,0,0,2,1,1197773,2012,,,,,
03/10/2012,home,10942,695,UT Martin,9,True,7,5,2,win,7 - 5,760520,305,1,1.1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,15.0,3,1,0,0,0,2,0,1197773,2012,,,,,
03/13/2012,home,10942,660,SIUE,9,True,10,2,8,win,10 - 2,761705,305,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9.0,2,1,0,0,0,3,0,1197773,2012,,,,,
03/15/2012,home,10942,328,Kansas,9,True,2,1,1,win,2 - 1,762252,305,1,0.2,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,10.0,1,1,0,0,0,3,0,1197773,2012,,,,,
03/17/2012,home,10942,513,Notre Dame,10,True,6,4,2,win,6 - 4,763274,305,1,1.2,0,0,0,1,1,0,7,5,0,0,0,0,0,1,0,0,0,0,0,33.0,1,3,0,0,0,2,0,1197773,2012,,,,,
03/21/2012,away,10942,434,Missouri,9,True,15,1,14,win,15 - 1,764088,305,1,1.0,0,0,0,0,1,0,4,3,0,0,0,1,0,1,0,0,0,0,0,17.0,1,1,0,0,0,6,1,1197773,2012,,,,,
03/24/2012,away,10942,219,Evansville,9,True,2,3,-1,loss,2 - 3,764832,305,1,2.0,1,2,2,2,1,0,10,6,0,0,0,0,0,1,0,1,1,1,0,31.0,3,2,0,1,0,2,1,1197773,2012,,,,,
03/28/2012,away,10942,47,Ball St.,9,True,14,3,11,win,14 - 3,766361,305,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14.0,0,1,0,0,0,2,2,1197773,2012,,,,,
04/03/2012,away,10942,302,UIC,12,True,8,7,1,win,8 - 7,768341,305,1,1.1,0,0,0,1,1,0,5,4,0,0,0,0,0,0,0,2,0,0,0,0.0,2,1,0,0,0,2,0,1197773,2012,,,,,
04/08/2012,away,10942,169,Creighton,9,True,0,8,-8,loss,0 - 8,770422,305,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,0,0,0,0,2,0,1197773,2012,,,,,
04/11/2012,away,10942,306,Indiana,9,True,7,8,-1,loss,7 - 8,770993,305,1,0.1,2,3,3,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,12.0,0,1,0,0,0,2,0,1197773,2012,,,,,
04/14/2012,away,10942,72,Bradley,11,True,4,5,-1,loss,4 - 5,771724,305,1,0.0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,5,0,1197773,2012,,,,,
04/17/2012,home,10942,735,Valparaiso,16,True,2,1,1,win,2 - 1,773207,305,1,1.0,1,0,0,1,1,0,5,4,0,0,0,1,0,0,0,1,0,0,0,24.0,1,1,1,0,0,8,0,1197773,2012,,,,,
04/20/2012,home,10942,1045,DBU,9,True,2,15,-13,loss,2 - 15,773890,305,1,0.1,2,2,2,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,2,1,1197773,2012,,,,,
04/21/2012,home,10942,1045,DBU,9,True,6,3,3,win,6 - 3,774398,305,1,1.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,12.0,1,2,0,0,0,2,0,1197773,2012,,,,,
04/24/2012,home,10942,301,Illinois,9,True,6,4,2,win,6 - 4,775453,305,1,0.2,0,0,0,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,18.0,0,1,0,0,0,2,0,1197773,2012,,,,,
04/29/2012,home,10942,464,Omaha,12,True,4,7,-3,loss,4 - 7,777080,305,1,0.1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,7.0,0,1,0,0,0,3,0,1197773,2012,,,,,
05/19/2012,home,10942,669,Missouri St.,9,True,0,5,-5,loss,0 - 5,780314,305,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,5,0,1197773,2012,,,,,
02/17/2012,away,10942,655,Southeastern La.,9,True,2,7,-5,loss,2 - 7,755547,305,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0,0,0,4,0,1197776,2012,,,,,
02/19/2012,away,10942,655,Southeastern La.,9,True,1,3,-2,loss,1 - 3,756248,305,1,0.1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,9.0,1,0,0,0,0,3,0,1197776,2012,,,,,
02/26/2012,away,10942,6,Alabama A&M,9,True,7,0,7,win,7 - 0,757408,305,1,0.2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,5,0,1197776,2012,,,,,
03/03/2012,away,10942,202,Eastern Ky.,10,True,10,11,-1,loss,10 - 11,842570,202,1,0.1,2,1,0,0,0,0,3,3,0,0,1,0,0,0,0,2,2,0,0,7.0,1,0,0,0,0,3,0,1197776,2012,,,,,
03/07/2012,home,10942,306,Indiana,9,True,13,8,5,win,13 - 8,759717,305,1,1.0,2,1,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,1,23.0,1,2,0,0,0,3,0,1197776,2012,,,,,
03/09/2012,home,10942,695,UT Martin,9,True,5,3,2,win,5 - 3,760147,305,1,0.2,3,3,2,1,1,0,7,6,1,0,0,0,0,0,0,0,0,0,0,20.0,1,0,0,0,0,2,1,1197776,2012,,,,,
03/21/2012,away,10942,434,Missouri,9,True,15,1,14,win,15 - 1,764088,305,1,1.0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,16.0,1,1,0,0,0,4,0,1197776,2012,,,,,
03/27/2012,home,10942,30050,Ill. Springfield,9,True,21,1,20,win,21 - 1,766189,305,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10.0,1,1,0,0,0,4,0,1197776,2012,,,,,
04/29/2012,home,10942,464,Omaha,12,True,4,7,-3,loss,4 - 7,777080,305,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10.0,0,2,0,0,0,6,1,1197776,2012,,,,,
05/19/2012,home,10942,669,Missouri St.,9,True,0,5,-5,loss,0 - 5,780314,305,1,1.0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,1,1,0,11.0,1,1,0,0,0,4,0,1197776,2012,,,,,
05/22/2012,home,10942,169,Creighton,9,True,0,5,-5,loss,0 - 5,780467,305,1,1.0,1,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,1,0,12.0,2,0,0,0,0,3,0,1197776,2012,,,,,
06/02/2012,home,10942,43,Austin Peay,9,True,0,1,-1,loss,0 - 1,780856,305,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3.0,0,0,0,0,0,3,1,1197776,2012,,,,,
02/25/2012,home,10942,393,UMES,9,True,17,2,15,win,17 - 2,960950,393,1,2.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,2,0,1197777,2012,,,,,
03/06/2012,home,10942,201,Eastern Ill.,9,True,10,0,10,win,10 - 0,759451,305,1,1.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,13.0,1,0,0,0,0,3,1,1197777,2012,,,,,
03/11/2012,home,10942,695,UT Martin,9,True,15,4,11,win,15 - 4,761139,305,1,1.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,14.0,1,1,0,0,0,4,0,1197777,2012,,,,,
03/16/2012,home,10942,287,Houston Baptist,9,True,4,3,1,win,4 - 3,762582,305,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11.0,1,1,0,0,0,3,1,1197777,2012,,,,,
03/21/2012,away,10942,434,Missouri,9,True,15,1,14,win,15 - 1,764088,305,1,1.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,25.0,1,1,0,0,0,3,0,1197777,2012,,,,,
03/27/2012,home,10942,30050,Ill. Springfield,9,True,21,1,20,win,21 - 1,766189,305,1,1.0,1,1,1,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,19.0,1,1,0,0,0,3,0,1197777,2012,,,,,
04/03/2012,away,10942,302,UIC,12,True,8,7,1,win,8 - 7,768341,305,1,0.2,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4,0,1197777,2012,,,,,
04/08/2012,away,10942,169,Creighton,9,True,0,8,-8,loss,0 - 8,770422,305,1,1.0,1,1,1,0,0,0,5,4,0,0,0,2,0,1,0,0,0,0,0,19.0,1,2,0,0,0,3,0,1197777,2012,,,,,
04/20/2012,home,10942,1045,DBU,9,True,2,15,-13,loss,2 - 15,773890,305,1,0.1,1,4,4,3,0,0,5,1,1,0,0,0,0,0,0,0,0,1,0,17.0,1,0,0,0,0,5,0,1197777,2012,,,,,
02/17/2012,home,10942,249,George Washington,9,True,19,7,12,win,19 - 7,755541,678,1,1.2,0,0,0,1,4,0,6,5,0,0,0,0,0,0,0,2,0,0,0,27.0,1,0,0,0,0,4,2,1198115,2012,,,,,
02/24/2012,home,10942,129,Central Mich.,9,True,4,2,2,win,4 - 2,756625,678,1,2.2,1,0,0,0,3,0,9,9,0,0,0,0,0,0,0,3,0,0,0,41.0,4,1,1,0,0,2,0,1198115,2012,,,,,
02/26/2012,home,10942,129,Central Mich.,9,True,14,3,11,win,14 - 3,757387,678,1,0.1,1,1,0,1,1,0,4,2,1,0,0,0,0,1,0,0,0,0,0,20.0,0,0,0,0,0,2,0,1198115,2012,,,,,
02/28/2012,away,10942,61,Bethune-Cookman,9,True,7,1,6,win,7 - 1,757799,678,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,0,0,0,4,0,1198115,2012,,,,,
03/03/2012,home,10942,659,Southern Ill.,9,True,8,11,-3,loss,8 - 11,758379,678,1,0.2,0,0,0,1,2,0,4,3,0,0,0,2,0,0,0,2,2,0,0,22.0,1,0,0,0,0,4,0,1198115,2012,,,,,
03/06/2012,home,10942,380,Maine,9,True,3,2,1,win,3 - 2,759471,678,1,2.0,0,1,0,1,3,0,8,5,0,0,0,0,0,1,0,2,1,0,1,31.0,2,1,0,0,0,2,2,1198115,2012,,,,,
03/11/2012,home,10942,275,Harvard,9,True,1,5,-4,loss,1 - 5,761257,678,1,1.1,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,2,1,1198115,2012,,,,,
03/16/2012,home,10942,587,Rutgers,9,True,3,0,3,win,3 - 0,762396,678,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5.0,0,0,0,0,0,3,0,1198115,2012,,,,,
03/17/2012,home,10942,587,Rutgers,9,True,4,3,1,win,4 - 3,762733,678,1,1.0,2,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,23.0,1,0,0,0,0,2,0,1198115,2012,,,,,
03/20/2012,away,10942,234,Florida St.,9,True,8,17,-9,loss,8 - 17,763887,678,1,1.0,2,3,3,1,1,0,6,5,1,0,0,1,0,0,0,0,0,0,0,28.0,1,1,0,0,0,6,0,1198115,2012,,,,,
03/21/2012,away,10942,234,Florida St.,9,True,1,9,-8,loss,1 - 9,764123,678,1,0.2,1,0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,1,0,0,14.0,1,1,0,0,0,3,0,1198115,2012,,,,,
03/24/2012,away,10942,14927,Belmont,9,True,0,5,-5,loss,0 - 5,764914,678,1,1.0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,2,0,1,0,12.0,2,0,0,0,0,3,0,1198115,2012,,,,,
03/31/2012,away,10942,406,Mercer,9,True,7,6,1,win,7 - 6,767625,678,1,1.2,3,2,2,1,2,0,7,6,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,2,0,1198115,2012,,,,,
04/05/2012,home,10942,316,Jacksonville,9,True,6,9,-3,loss,6 - 9,768853,678,1,0.2,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,10.0,0,1,0,0,0,3,0,1198115,2012,,,,,
04/06/2012,home,10942,316,Jacksonville,9,True,9,5,4,win,9 - 5,769106,678,1,1.1,2,2,0,1,2,0,8,6,0,0,0,1,0,0,0,2,2,1,0,29.0,1,1,1,0,0,2,0,1198115,2012,,,,,
04/10/2012,home,10942,651,South Fla.,9,True,6,4,2,win,6 - 4,770731,678,1,1.1,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,2,0,0,0,13.0,1,1,1,0,0,4,0,1198115,2012,,,,,
04/14/2012,away,10942,1157,Kennesaw St.,9,True,7,11,-4,loss,7 - 11,771848,678,1,2.0,7,4,4,0,0,0,13,13,0,1,0,0,0,0,0,0,0,0,0,0.0,4,2,0,0,0,2,0,1198115,2012,,,,,
04/15/2012,away,10942,1157,Kennesaw St.,9,True,9,7,2,win,9 - 7,772720,678,1,1.1,0,0,0,0,1,0,4,3,0,0,0,0,0,1,0,1,0,0,0,0.0,1,1,0,0,0,2,0,1198115,2012,,,,,
04/18/2012,away,10942,415,Miami (FL),9,True,2,3,-1,loss,2 - 3,773502,678,1,1.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,21.0,1,2,0,0,0,4,0,1198115,2012,,,,,
04/22/2012,home,10942,28600,Lipscomb,9,True,3,2,1,win,3 - 2,775200,678,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3.0,0,1,0,0,0,2,0,1198115,2012,,,,,
04/24/2012,home,10942,61,Bethune-Cookman,9,True,9,8,1,win,9 - 8,775415,678,1,0.1,1,2,0,1,1,0,4,3,0,0,0,0,0,0,0,2,2,0,0,18.0,0,0,0,0,0,6,1,1198115,2012,,,,,
04/27/2012,away,10942,2711,North Florida,9,True,10,2,8,win,10 - 2,776122,678,1,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,0,0,0,2,0,1198115,2012,,,,,
04/28/2012,away,10942,2711,North Florida,9,True,3,4,-1,loss,3 - 4,776476,678,1,0.1,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,1,0,0,12.0,0,0,0,0,0,2,0,1198115,2012,,,,,
05/02/2012,home,10942,128,UCF,13,True,4,5,-1,loss,4 - 5,777613,678,1,2.2,2,1,1,1,2,0,11,10,0,0,0,1,0,0,0,0,0,0,0,56.0,3,3,0,0,0,2,1,1198115,2012,,,,,
05/05/2012,home,10942,10411,USC Upstate,9,True,6,3,3,win,6 - 3,778283,678,1,1.1,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,2,0,0,0,19.0,2,1,0,0,0,3,0,1198115,2012,,,,,
05/06/2012,home,10942,10411,USC Upstate,9,True,6,11,-5,loss,6 - 11,778749,678,1,0.0,2,1,1,1,0,0,3,2,0,0,0,1,0,0,0,1,1,0,0,11.0,0,0,0,0,0,5,0,1198115,2012,,,,,
05/08/2012,home,10942,234,Florida St.,9,True,1,9,-8,loss,1 - 9,778916,678,1,0.1,1,3,2,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,21.0,0,0,0,0,0,3,0,1198115,2012,,,,,
05/09/2012,home,10942,234,Florida St.,9,True,6,5,1,win,6 - 5,778990,678,1,0.1,2,2,1,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,11.0,1,0,0,0,0,4,0,1198115,2012,,,,,
05/11/2012,away,10942,198,ETSU,9,True,4,3,1,win,4 - 3,779216,678,1,0.2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,12.0,0,2,0,0,0,2,0,1198115,2012,,,,,
05/12/2012,away,10942,198,ETSU,9,True,2,0,2,win,2 - 0,779433,678,1,0.1,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,7.0,1,0,0,0,0,2,0,1198115,2012,,,,,
05/13/2012,away,10942,198,ETSU,9,True,4,0,4,win,4 - 0,779666,678,1,0.2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,11.0,0,0,0,0,0,2,1,1198115,2012,,,,,
05/17/2012,home,10942,28755,FGCU,9,True,2,6,-4,loss,2 - 6,779943,678,1,0.1,0,0,0,0,1,0,2,2,0,0,0,2,0,0,0,1,1,0,0,11.0,0,1,0,0,0,5,0,1198115,2012,,,,,
05/19/2012,home,10942,28755,FGCU,9,True,4,5,-1,loss,4 - 5,780358,678,1,0.1,1,3,3,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,0,1,0,2,0,1198115,2012,,,,,
05/23/2012,away,10942,14927,Belmont,15,True,3,4,-1,loss,3 - 4,780471,678,1,0.1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,8.0,1,0,0,0,0,3,0,1198115,2012,,,,,
05/25/2012,away,10942,1157,Kennesaw St.,9,True,4,5,-1,loss,4 - 5,780622,678,1,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3.0,1,0,0,0,0,4,0,1198115,2012,,,,,
02/18/2012,home,10942,249,George Washington,9,True,7,2,5,win,7 - 2,755791,678,1,2.0,4,2,2,0,4,0,10,10,1,0,0,0,0,0,0,0,0,0,0,44.0,1,1,0,0,0,2,2,1198117,2012,,,,,
02/25/2012,home,10942,129,Central Mich.,9,True,2,7,-5,loss,2 - 7,757205,678,1,5.0,3,3,1,3,5,0,22,18,0,0,0,0,0,0,0,0,0,1,0,78.0,3,6,0,1,0,1,1,1198117,2012,,,,,
03/03/2012,home,10942,659,Southern Ill.,9,True,8,11,-3,loss,8 - 11,758379,678,1,3.0,3,3,2,3,3,0,16,12,1,0,0,0,0,1,0,0,0,0,0,63.0,2,3,0,1,0,2,0,1198117,2012,,,,,
03/12/2012,home,10942,275,Harvard,9,True,9,7,2,win,9 - 7,761409,678,1,3.1,7,5,4,1,5,0,17,15,1,0,1,1,0,0,0,2,0,1,0,0.0,2,2,0,0,0,2,0,1198117,2012,,,,,
03/20/2012,away,10942,234,Florida St.,9,True,8,17,-9,loss,8 - 17,763887,678,1,2.0,2,1,1,4,2,0,12,8,1,0,0,0,0,0,0,0,0,0,0,59.0,0,4,0,0,0,1,0,1198117,2012,,,,,
03/31/2012,away,10942,406,Mercer,9,True,4,7,-3,loss,4 - 7,767362,678,1,1.2,1,1,1,1,2,0,7,6,0,0,0,0,0,0,0,1,0,0,0,0.0,0,3,0,0,0,3,1,1198117,2012,,,,,
04/03/2012,away,10942,651,South Fla.,9,True,6,2,4,win,6 - 2,768394,678,1,6.0,1,0,0,2,5,0,21,19,0,0,0,0,0,0,0,0,0,0,0,0.0,4,9,1,0,0,1,3,1198117,2012,,,,,
04/07/2012,home,10942,316,Jacksonville,9,True,8,3,5,win,8 - 3,769731,678,1,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,2.0,0,1,0,0,0,3,0,1198117,2012,,,,,
04/13/2012,away,10942,1157,Kennesaw St.,9,True,2,17,-15,loss,2 - 17,771425,678,1,1.1,7,5,5,1,0,0,12,11,0,0,0,1,0,0,0,0,0,0,0,0.0,1,3,0,1,0,1,0,1198117,2012,,,,,
04/24/2012,home,10942,61,Bethune-Cookman,9,True,9,8,1,win,9 - 8,775415,678,1,0.2,3,3,3,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,20.0,0,1,0,0,0,3,1,1198117,2012,,,,,
05/02/2012,home,10942,128,UCF,13,True,4,5,-1,loss,4 - 5,777613,678,1,3.0,2,1,1,0,6,0,11,11,0,0,1,0,0,0,0,0,0,0,0,54.0,0,3,0,1,0,5,1,1198117,2012,,,,,
05/04/2012,home,10942,10411,USC Upstate,9,True,4,8,-4,loss,4 - 8,777941,678,1,1.0,1,1,1,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,14.0,2,0,0,0,0,4,1,1198117,2012,,,,,
05/06/2012,home,10942,10411,USC Upstate,9,True,6,11,-5,loss,6 - 11,778749,678,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,5.0,0,0,0,0,0,7,0,1198117,2012,,,,,
