date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season,GS,pitches,CG,pickoffs,division
02/18/2024,home,16580,30050,Ill. Springfield,9,True,5,2,3,win,,4526265,9012,1,5.0,6,1,1,0,9,0,20,20,1,0,0,1,0,0,0,0,0,0,0,,4,1,1,0,0,1,4,2478418,2024,1.0,82.0,0.0,0.0,2.0
02/25/2024,away,16580,9011,Fort Hays St.,9,True,3,5,-2,loss,,4527408,9012,1,4.1,4,3,2,3,3,0,22,18,0,0,0,1,0,0,0,0,0,1,0,,5,5,0,1,0,1,1,2478418,2024,1.0,77.0,0.0,0.0,2.0
03/03/2024,home,16580,30054,Newman,9,True,11,9,2,win,,4528708,9012,1,1.2,5,3,3,1,0,0,11,9,1,0,0,0,0,0,0,0,0,1,0,,5,0,0,0,0,1,0,2478418,2024,1.0,39.0,0.0,0.0,2.0
03/10/2024,home,16580,1071,Emporia St.,9,True,11,8,3,win,,4530210,9012,1,6.0,6,2,2,0,4,0,24,24,1,0,0,2,0,0,0,0,0,0,0,,4,10,0,0,0,1,1,2478418,2024,1.0,105.0,0.0,0.0,2.0
03/17/2024,away,16580,1314,Pittsburg St.,9,True,3,1,2,win,,4531576,9012,1,8.0,3,1,1,2,7,0,29,26,2,0,0,0,0,1,0,0,0,0,0,,9,7,1,0,0,1,0,2478418,2024,1.0,118.0,0.0,0.0,2.0
03/24/2024,home,16580,2814,Washburn,9,True,11,8,3,win,,4533218,9012,1,3.2,9,6,6,2,2,0,21,18,5,0,0,0,1,1,0,0,0,0,0,,4,3,0,0,0,1,0,2478418,2024,1.0,73.0,0.0,0.0,2.0
04/07/2024,home,16580,1009,Central Okla.,9,True,17,6,11,win,,4536106,9012,1,2.0,5,5,5,1,2,0,12,11,1,0,0,3,0,0,0,0,0,0,0,,2,1,0,0,0,1,1,2478418,2024,1.0,43.0,0.0,0.0,2.0
04/13/2024,away,16580,12810,Northeastern St.,9,True,13,9,4,win,,4537345,9012,1,0.2,1,2,2,0,1,0,4,3,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,4,1,2478418,2024,0.0,19.0,0.0,0.0,2.0
04/16/2024,home,16580,1057,Drury,9,True,4,11,-7,loss,,4537904,9012,1,3.0,8,5,5,0,3,0,17,17,3,0,0,1,0,0,0,0,0,0,0,,1,4,0,1,0,1,1,2478418,2024,1.0,48.0,0.0,0.0,2.0
04/20/2024,home,16580,9013,Missouri Western,9,True,14,6,8,win,,4538722,9012,1,1.0,2,3,3,1,0,0,6,4,1,1,0,0,2,1,0,0,0,0,0,,2,0,0,0,0,2,0,2478418,2024,0.0,28.0,0.0,0.0,2.0
02/17/2024,away,16580,288,Houston,9,True,2,8,-6,loss,,4526018,62,1,1.0,1,1,1,0,0,0,4,4,0,0,0,1,0,0,0,1,1,0,0,,2,1,0,0,0,3,0,2478451,2024,0.0,9.0,0.0,0.0,1.0
02/23/2024,away,16580,459,UNC Greensboro,9,True,8,5,3,win,,4526531,62,1,2.2,1,0,0,0,3,0,9,9,0,0,0,0,0,0,0,3,0,0,0,,2,3,0,0,0,3,1,2478451,2024,0.0,33.0,0.0,0.0,1.0
03/03/2024,neutral,16580,735,Valparaiso,9,True,3,2,1,win,,4528580,62,1,2.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,1,2,1,2478451,2024,0.0,26.0,0.0,0.0,1.0
03/08/2024,away,16580,741,VMI,9,True,6,2,4,win,,5252268,62,1,2.0,3,1,1,0,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,0,2,0,2478451,2024,0.0,29.0,0.0,0.0,1.0
03/16/2024,home,16580,471,NJIT,10,True,7,5,2,win,,4531461,62,1,2.0,1,0,0,1,6,0,8,7,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,2,2478451,2024,0.0,30.0,0.0,0.0,1.0
03/24/2024,away,16580,391,UMBC,9,True,8,11,-3,loss,,4533233,62,1,1.0,4,3,2,0,1,0,9,7,2,0,0,0,0,0,0,2,2,0,1,,0,2,0,0,0,2,0,2478451,2024,0.0,28.0,0.0,0.0,1.0
04/07/2024,home,16580,368,UMass Lowell,9,True,4,17,-13,loss,,5281561,62,1,1.2,4,3,3,1,0,0,9,8,2,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,2,0,2478451,2024,0.0,32.0,0.0,0.0,1.0
04/16/2024,home,16580,167,Cornell,9,True,7,9,-2,loss,,4537910,62,1,0.2,2,4,4,2,0,0,6,4,0,0,0,2,0,0,0,0,0,0,0,,0,2,0,1,0,7,0,2478451,2024,0.0,25.0,0.0,0.0,1.0
04/21/2024,home,16580,14,UAlbany,9,True,11,4,7,win,,4539080,62,1,2.0,1,1,1,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,,4,2,0,0,0,3,0,2478451,2024,0.0,24.0,0.0,0.0,1.0
02/20/2024,away,16580,2711,North Florida,9,True,10,0,10,win,,4526292,235,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,4,0,2478639,2024,0.0,12.0,0.0,0.0,1.0
02/21/2024,home,16580,2711,North Florida,9,True,13,4,9,win,,4526401,235,1,1.1,3,2,2,1,3,0,8,7,1,0,0,0,0,0,0,2,2,0,0,,1,0,0,0,0,4,0,2478639,2024,0.0,25.0,0.0,0.0,1.0
02/23/2024,home,16580,158,Columbia,9,True,15,6,9,win,,4526470,235,1,0.1,2,1,1,0,1,0,3,3,2,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,3,1,2478639,2024,0.0,7.0,0.0,0.0,1.0
02/28/2024,home,16580,61,Bethune-Cookman,9,True,9,2,7,win,,4527639,235,1,1.1,1,2,1,1,1,0,7,5,0,0,0,0,0,1,0,3,0,0,0,,2,1,0,0,0,4,1,2478639,2024,0.0,33.0,0.0,0.0,1.0
03/09/2024,home,16580,610,Saint Mary's (CA),9,True,7,9,-2,loss,,4529518,235,1,0.1,3,2,2,0,1,0,4,4,0,0,0,0,0,0,0,2,2,0,0,,0,0,0,0,0,2,0,2478639,2024,0.0,14.0,0.0,0.0,1.0
03/12/2024,home,16580,234,Florida St.,9,True,8,12,-4,loss,,4530309,235,1,1.0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,7,0,2478639,2024,0.0,9.0,0.0,1.0,1.0
03/16/2024,home,16580,697,Texas A&M,9,True,6,10,-4,loss,,4531110,235,1,1.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,3,2,0,0,,1,0,0,0,0,7,0,2478639,2024,0.0,10.0,0.0,0.0,1.0
03/19/2024,home,16580,316,Jacksonville,9,True,6,7,-1,loss,,4531831,235,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,,0,0,0,0,0,8,0,2478639,2024,0.0,4.0,0.0,0.0,1.0
03/22/2024,away,16580,365,LSU,9,True,1,6,-5,loss,,4532257,235,1,1.0,1,1,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,4,0,2478639,2024,0.0,10.0,0.0,0.0,1.0
03/26/2024,neutral,16580,234,Florida St.,9,True,3,14,-11,loss,,4533382,235,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,3,0,2478639,2024,0.0,6.0,0.0,0.0,1.0
03/29/2024,home,16580,430,Mississippi St.,9,True,7,6,1,win,,4533824,235,1,1.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,4,1,2478639,2024,0.0,20.0,0.0,0.0,1.0
04/02/2024,home,16580,228,Florida A&M,9,True,10,7,3,win,,4534658,235,1,1.1,2,0,0,0,1,0,6,5,0,0,0,0,0,0,0,0,0,1,0,,3,0,0,0,0,3,0,2478639,2024,0.0,21.0,0.0,0.0,1.0
04/06/2024,away,16580,434,Missouri,9,True,3,4,-1,loss,,4535428,235,1,2.0,0,0,0,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,2,0,2478639,2024,0.0,26.0,0.0,0.0,1.0
04/07/2024,away,16580,434,Missouri,9,True,10,11,-1,loss,,4535878,235,1,2.1,2,1,1,0,2,0,9,8,0,0,0,0,0,1,0,1,0,0,0,,3,1,0,0,0,2,1,2478639,2024,0.0,35.0,0.0,0.0,1.0
04/13/2024,home,16580,648,South Carolina,9,True,8,9,-1,loss,,4536903,235,1,2.1,3,3,3,1,3,0,12,10,1,0,0,1,0,1,0,2,1,0,0,,1,3,0,0,0,3,1,2478639,2024,0.0,43.0,0.0,0.0,1.0
04/16/2024,home,16580,316,Jacksonville,9,True,12,1,11,win,,4537662,235,1,1.0,2,1,1,1,1,0,7,5,0,0,0,0,0,1,0,1,0,0,0,,2,0,0,0,0,3,1,2478639,2024,0.0,33.0,0.0,0.0,1.0
04/18/2024,away,16580,736,Vanderbilt,9,True,5,10,-5,loss,,4538051,235,1,0.2,1,1,1,0,0,0,4,3,0,0,0,1,0,1,0,0,0,0,0,,2,0,0,0,0,2,0,2478639,2024,0.0,13.0,0.0,0.0,1.0
02/16/2024,home,16580,603,St. John's (NY),9,True,5,9,-4,loss,,4525469,235,1,3.1,4,1,1,2,4,0,16,13,2,1,0,0,0,0,0,1,1,1,0,,3,3,0,0,0,2,0,2478643,2024,0.0,63.0,0.0,0.0,1.0
02/21/2024,home,16580,2711,North Florida,9,True,13,4,9,win,,4526401,235,1,1.2,1,0,0,0,2,0,6,6,0,0,0,0,0,0,0,2,1,0,0,,0,3,0,0,0,5,0,2478643,2024,0.0,16.0,0.0,0.0,1.0
02/23/2024,home,16580,158,Columbia,9,True,15,6,9,win,,4526470,235,1,1.2,0,0,0,0,4,0,5,5,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,4,0,2478643,2024,0.0,24.0,0.0,0.0,1.0
02/27/2024,away,16580,678,Stetson,9,True,4,7,-3,loss,,4527541,235,1,3.1,1,0,0,1,3,0,11,10,1,0,0,0,0,0,0,2,0,0,0,,5,1,0,0,0,2,0,2478643,2024,0.0,44.0,0.0,0.0,1.0
03/01/2024,away,16580,415,Miami (FL),9,True,7,3,4,win,,4527816,235,1,3.1,0,0,0,1,4,0,12,10,0,0,0,0,0,1,0,2,1,0,0,,3,4,1,0,0,2,1,2478643,2024,0.0,46.0,0.0,0.0,1.0
03/03/2024,away,16580,415,Miami (FL),9,True,8,4,4,win,,4528487,235,1,1.2,1,3,3,1,0,0,8,6,0,0,0,0,0,1,0,0,0,0,0,,1,4,0,0,0,2,0,2478643,2024,0.0,21.0,0.0,0.0,1.0
03/08/2024,home,16580,610,Saint Mary's (CA),10,True,12,11,1,win,,4529214,235,1,2.0,1,0,0,1,1,0,7,6,1,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,2,0,2478643,2024,0.0,43.0,0.0,0.0,1.0
03/10/2024,home,16580,610,Saint Mary's (CA),9,True,10,0,10,win,,4529923,235,1,2.0,2,0,0,0,1,0,7,7,1,0,0,0,0,0,0,1,0,0,0,,3,1,0,0,0,2,1,2478643,2024,0.0,30.0,0.0,0.0,1.0
03/12/2024,home,16580,234,Florida St.,9,True,8,12,-4,loss,,4530309,235,1,1.0,3,3,3,1,0,0,7,5,2,0,0,0,0,0,1,2,0,0,1,,2,1,0,0,0,5,0,2478643,2024,0.0,16.0,0.0,0.0,1.0
03/17/2024,home,16580,697,Texas A&M,9,True,4,2,2,win,,4531520,235,1,0.2,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,2,0,2478643,2024,0.0,11.0,0.0,0.0,1.0
03/19/2024,home,16580,316,Jacksonville,9,True,6,7,-1,loss,,4531831,235,1,1.0,2,2,2,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,2478643,2024,1.0,27.0,0.0,0.0,1.0
03/22/2024,away,16580,365,LSU,9,True,1,6,-5,loss,,4532257,235,1,1.0,1,0,0,1,0,0,5,3,0,0,0,0,0,0,0,3,3,0,1,,2,1,0,0,0,2,0,2478643,2024,0.0,21.0,0.0,0.0,1.0
03/23/2024,away,16580,365,LSU,11,True,6,4,2,win,,4532551,235,1,2.0,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,2,2,1,0,0,6,2,2478643,2024,0.0,34.0,0.0,0.0,1.0
03/26/2024,neutral,16580,234,Florida St.,9,True,3,14,-11,loss,,4533382,235,1,1.0,2,1,1,0,0,0,6,5,1,0,0,0,0,1,0,1,1,0,0,,1,2,0,0,0,2,0,2478643,2024,0.0,20.0,0.0,0.0,1.0
04/02/2024,home,16580,228,Florida A&M,9,True,10,7,3,win,,4534658,235,1,2.0,6,5,3,0,1,0,12,11,0,0,0,1,0,0,0,0,0,1,0,,2,2,0,0,0,1,0,2478643,2024,1.0,46.0,0.0,0.0,1.0
04/07/2024,away,16580,434,Missouri,9,True,10,11,-1,loss,,4535878,235,1,2.2,2,0,0,0,5,0,10,10,0,0,0,0,0,0,0,1,0,0,0,,2,1,0,0,0,3,0,2478643,2024,0.0,39.0,0.0,0.0,1.0
04/12/2024,home,16580,648,South Carolina,9,True,3,10,-7,loss,,4536599,235,1,1.0,5,4,3,1,0,0,10,8,0,0,0,0,0,0,0,1,1,1,0,,1,2,0,0,0,4,0,2478643,2024,0.0,29.0,0.0,0.0,1.0
04/16/2024,home,16580,316,Jacksonville,9,True,12,1,11,win,,4537662,235,1,1.1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0,0,,1,3,0,0,0,4,0,2478643,2024,0.0,24.0,0.0,0.0,1.0
04/19/2024,away,16580,736,Vanderbilt,9,True,2,5,-3,loss,,4538109,235,1,1.2,3,0,0,0,3,0,8,8,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,3,1,2478643,2024,0.0,26.0,0.0,0.0,1.0
04/23/2024,home,16580,678,Stetson,9,True,13,3,10,win,,4539143,235,1,2.2,4,2,1,0,3,0,13,13,1,0,0,0,0,0,0,3,1,0,0,,5,0,1,0,0,2,1,2478643,2024,0.0,34.0,0.0,0.0,1.0
04/27/2024,away,16580,31,Arkansas,9,True,5,6,-1,loss,,4539863,235,1,1.1,3,4,4,1,2,0,8,7,0,0,0,1,0,0,0,1,0,0,0,,2,0,0,1,0,2,1,2478643,2024,0.0,32.0,0.0,0.0,1.0
02/24/2024,away,16580,1238,Montevallo,9,True,2,9,-7,loss,,4543977,1015,1,1.0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,1,,1,1,0,0,0,4,0,2478820,2024,0.0,14.0,0.0,0.0,2.0
03/06/2024,away,16580,422,Miles,9,True,9,12,-3,loss,,4529084,1015,1,1.0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1,0,,2,0,0,0,0,7,0,2478820,2024,0.0,10.0,0.0,0.0,2.0
03/16/2024,away,16580,11740,West Florida,9,True,1,17,-16,loss,,4544806,1015,1,1.2,2,3,1,3,3,0,11,7,0,0,0,1,0,1,0,1,1,0,0,,1,1,0,0,0,2,1,2478820,2024,0.0,46.0,0.0,0.0,2.0
03/24/2024,away,16580,30013,Lee,9,True,3,9,-6,loss,,4532488,1015,1,0.2,2,4,4,5,0,0,9,4,1,0,0,0,2,0,1,2,2,0,0,,0,2,0,0,0,2,0,2478820,2024,0.0,31.0,0.0,0.0,2.0
02/10/2024,home,16580,549,Pomona-Pitzer,9,True,5,10,-5,loss,,4525317,1062,1,0.2,1,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,3,0,2478829,2024,0.0,12.0,0.0,0.0,3.0
03/02/2024,away,16580,24400,Concordia (TX),9,True,6,4,2,win,,4528014,1062,1,4.0,1,1,0,1,3,0,16,14,0,0,0,0,0,1,0,0,0,0,0,,1,8,0,0,0,1,0,2478829,2024,1.0,56.0,0.0,0.0,3.0
03/09/2024,home,16580,341,La Verne,9,True,5,10,-5,loss,,4544135,1062,1,3.0,4,2,2,1,1,0,15,12,1,1,0,0,0,1,0,0,0,0,1,,3,4,0,1,0,1,0,2478829,2024,1.0,62.0,0.0,0.0,3.0
03/16/2024,home,16580,2741,Howard Payne,9,True,8,0,8,win,,4544810,1062,1,6.0,4,0,0,0,5,1,22,22,1,0,0,0,1,0,0,0,0,0,0,,7,6,1,0,0,1,3,2478829,2024,1.0,85.0,1.0,0.0,3.0
03/26/2024,home,16580,1124,Hendrix,9,True,7,5,2,win,,4533264,1062,1,1.2,5,3,3,0,3,0,10,10,0,0,0,1,1,0,0,0,0,0,0,,0,2,0,0,0,1,2,2478829,2024,1.0,31.0,0.0,0.0,3.0
04/06/2024,away,16580,8490,LeTourneau,9,True,11,2,9,win,,4544548,1062,1,2.1,1,0,0,0,3,0,8,8,0,0,0,0,0,0,0,2,0,0,0,,2,2,0,0,0,3,1,2478829,2024,0.0,20.0,0.0,0.0,3.0
04/13/2024,away,16580,271,Hardin-Simmons,9,True,14,5,9,win,,4546094,1062,1,3.0,2,0,0,1,4,0,12,11,0,0,0,0,0,0,0,0,0,0,0,,2,3,1,0,0,2,1,2478829,2024,0.0,48.0,0.0,0.0,3.0
04/21/2024,home,16580,23121,Texas-Dallas,9,True,6,3,3,win,,4546132,1062,1,1.0,2,1,1,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,3,0,2478829,2024,0.0,24.0,0.0,0.0,3.0
02/16/2024,home,16580,30197,Belhaven,9,True,5,6,-1,loss,,4544264,271,1,1.2,2,3,3,2,3,0,9,7,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,2,0,2478879,2024,0.0,40.0,0.0,0.0,3.0
02/24/2024,home,16580,23121,Texas-Dallas,9,True,11,17,-6,loss,,4543616,271,1,0.1,1,4,4,2,0,0,5,2,0,0,0,1,0,1,0,2,2,0,0,,0,1,0,0,0,3,0,2478879,2024,0.0,20.0,0.0,0.0,3.0
03/08/2024,away,16580,2810,St. Thomas (TX),9,True,3,1,2,win,,4529302,271,1,1.1,1,0,0,0,2,0,8,5,0,0,0,0,0,3,0,0,0,0,0,,1,1,0,0,0,2,0,2478879,2024,0.0,21.0,0.0,0.0,3.0
03/16/2024,away,16580,1390,Sul Ross St.,9,True,11,16,-5,loss,,4531383,271,1,0.2,2,3,3,2,0,0,6,4,0,0,0,2,0,0,0,0,0,0,0,,0,2,0,0,0,3,0,2478879,2024,0.0,26.0,0.0,0.0,3.0
04/12/2024,home,16580,1062,East Tex. Baptist,9,True,5,10,-5,loss,,4536900,271,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,5,1,2478879,2024,0.0,11.0,0.0,0.0,3.0
04/16/2024,home,16580,715,Trinity (TX),9,True,2,7,-5,loss,,4537759,271,1,1.0,0,0,0,1,1,0,5,3,0,0,0,0,0,1,0,0,0,0,0,,0,2,0,0,0,6,1,2478879,2024,0.0,20.0,0.0,0.0,3.0
02/18/2024,away,16580,315,Jacksonville St.,10,True,9,13,-4,loss,,4526225,404,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,3,1,2478892,2024,0.0,6.0,0.0,0.0,1.0
02/20/2024,away,16580,32,Little Rock,9,True,4,10,-6,loss,,4526330,404,1,2.0,4,3,3,1,2,0,12,11,2,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,3,0,2478892,2024,0.0,47.0,0.0,0.0,1.0
02/23/2024,home,16580,71,Bowling Green,9,True,1,9,-8,loss,,4526499,404,1,0.1,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,1,1,0,0,,0,1,0,0,0,2,0,2478892,2024,0.0,15.0,0.0,0.0,1.0
02/27/2024,home,16580,695,UT Martin,9,True,7,10,-3,loss,,4527522,404,1,2.0,1,0,0,1,1,0,8,7,0,0,0,0,0,0,0,2,0,0,0,,2,3,0,0,0,3,1,2478892,2024,0.0,26.0,0.0,0.0,1.0
03/02/2024,home,16580,810,Wright St.,9,True,13,12,1,win,,4528049,404,1,0.2,2,3,3,2,1,0,6,3,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,2,0,2478892,2024,0.0,26.0,0.0,0.0,1.0
03/08/2024,home,16580,87,Butler,9,True,6,7,-1,loss,,4529245,404,1,1.2,0,0,0,1,1,0,6,5,0,0,0,0,0,0,0,1,0,0,0,,2,2,0,0,0,3,0,2478892,2024,0.0,28.0,0.0,0.0,1.0
03/12/2024,home,16580,487,North Ala.,9,True,16,2,14,win,,4530331,404,1,2.0,3,1,1,1,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,0,2,0,2478892,2024,0.0,27.0,0.0,0.0,1.0
03/16/2024,away,16580,474,New Orleans,9,True,1,6,-5,loss,,4531130,404,1,1.2,2,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,2,0,2478892,2024,0.0,20.0,0.0,0.0,1.0
03/19/2024,away,16580,430,Mississippi St.,9,True,9,17,-8,loss,,4531829,404,1,1.1,4,2,2,2,0,0,11,8,0,1,0,0,1,1,0,2,2,0,0,,1,3,0,1,0,4,0,2478892,2024,0.0,36.0,0.0,0.0,1.0
03/23/2024,away,16580,651,South Fla.,9,True,5,9,-4,loss,,4532556,404,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,4,0,2478892,2024,0.0,5.0,0.0,0.0,1.0
03/26/2024,home,16580,28600,Lipscomb,9,True,4,7,-3,loss,,4533299,404,1,1.2,3,4,3,1,3,0,11,9,0,0,0,2,1,1,0,0,0,0,0,,2,0,0,0,0,4,2,2478892,2024,0.0,48.0,0.0,0.0,1.0
03/30/2024,home,16580,229,Fla. Atlantic,9,True,3,14,-11,loss,,4534187,404,1,0.1,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,,1,0,0,0,0,5,0,2478892,2024,0.0,10.0,0.0,0.0,1.0
04/02/2024,home,16580,433,Ole Miss,9,True,9,4,5,win,,4534687,404,1,2.0,3,2,2,3,0,0,11,8,2,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,0,2,0,2478892,2024,0.0,36.0,0.0,0.0,1.0
04/07/2024,away,16580,574,Rice,9,True,2,1,1,win,,4535894,404,1,0.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,,1,0,0,0,0,3,0,2478892,2024,0.0,3.0,0.0,0.0,1.0
04/12/2024,home,16580,706,UTSA,9,True,6,9,-3,loss,,4536627,404,1,0.2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,0,,0,2,0,0,0,4,0,2478892,2024,0.0,6.0,0.0,0.0,1.0
04/19/2024,away,16580,458,Charlotte,9,True,4,6,-2,loss,,4538368,404,1,1.2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,,2,3,0,0,0,3,0,2478892,2024,0.0,12.0,0.0,0.0,1.0
04/23/2024,home,16580,430,Mississippi St.,9,True,4,6,-2,loss,,4539168,404,1,2.1,1,0,0,0,1,0,8,8,1,0,0,0,1,0,0,1,0,0,0,,5,1,0,0,0,2,0,2478892,2024,0.0,22.0,0.0,0.0,1.0
04/28/2024,home,16580,196,East Carolina,9,True,3,8,-5,loss,,4540324,404,1,1.0,1,1,1,1,0,0,6,4,0,0,0,1,0,1,0,2,0,0,0,,2,1,0,0,0,3,0,2478892,2024,0.0,22.0,0.0,0.0,1.0
03/23/2024,away,16580,30013,Lee,9,True,10,28,-18,loss,,4542865,1015,1,1.0,3,3,0,2,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,4,0,2478902,2024,0.0,25.0,0.0,0.0,2.0
03/06/2024,away,16580,422,Miles,9,True,9,12,-3,loss,,4529084,1015,1,1.0,2,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,6,1,2478908,2024,0.0,17.0,0.0,0.0,2.0
03/16/2024,away,16580,11740,West Florida,9,True,1,17,-16,loss,,4544806,1015,1,1.0,2,2,2,1,1,0,6,5,0,0,0,1,0,0,0,0,0,0,0,,0,2,0,0,0,5,0,2478908,2024,0.0,21.0,0.0,0.0,2.0
03/24/2024,away,16580,30013,Lee,9,True,3,9,-6,loss,,4532488,1015,1,1.2,2,0,0,1,3,0,8,7,0,0,0,0,0,0,0,3,1,0,0,,0,2,0,0,0,3,0,2478908,2024,0.0,30.0,0.0,0.0,2.0
04/20/2024,away,16580,734,Valdosta St.,9,True,4,10,-6,loss,,4538494,1015,1,0.1,1,2,2,1,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,,0,1,0,0,0,3,0,2478908,2024,0.0,10.0,0.0,0.0,2.0
03/04/2024,home,16580,36,Assumption,9,True,14,10,4,win,,4528779,20794,1,4.1,5,5,4,1,7,0,20,18,3,0,0,0,2,0,0,0,0,1,0,,2,4,0,0,0,1,0,2954517,2024,1.0,73.0,0.0,0.0,2.0
03/22/2024,away,16580,435,Missouri S&T,9,True,8,19,-11,loss,,4532441,30120,1,2.0,5,4,4,1,1,0,11,10,0,0,0,1,1,0,0,0,0,0,0,,3,1,0,0,0,2,1,2478987,2024,0.0,42.0,0.0,0.0,2.0
03/24/2024,away,16580,435,Missouri S&T,9,True,4,14,-10,loss,,4533209,30120,1,1.2,1,0,0,2,2,0,9,6,0,0,0,0,2,1,0,0,0,0,0,,2,1,0,0,0,5,2,2478987,2024,0.0,44.0,0.0,0.0,2.0
03/30/2024,home,16580,2755,Southwest Baptist,9,True,6,3,3,win,,4534505,30120,1,8.0,5,1,1,2,4,0,32,28,1,0,0,0,1,0,0,0,0,2,0,,7,13,1,0,0,1,3,2478987,2024,1.0,101.0,0.0,0.0,2.0
04/07/2024,away,16580,436,Mo.-St. Louis,9,True,7,8,-1,loss,,4536051,30120,1,6.0,7,6,3,1,3,0,30,27,2,0,0,0,0,2,0,0,0,0,0,,6,8,0,1,0,1,0,2478987,2024,1.0,105.0,0.0,0.0,2.0
04/14/2024,home,16580,30138,McKendree,9,True,16,6,10,win,,4537615,30120,1,6.0,6,6,5,2,0,0,28,23,2,0,0,1,0,3,0,0,0,0,0,,5,11,1,0,0,1,0,2478987,2024,1.0,87.0,0.0,0.0,2.0
04/21/2024,away,16580,499,Truman St.,9,True,11,4,7,win,,4539104,30120,1,7.0,8,4,4,3,5,0,33,30,2,0,0,2,1,0,0,0,0,0,0,,2,14,1,0,0,1,2,2478987,2024,1.0,130.0,0.0,0.0,2.0
02/18/2024,away,16580,460,UNCW,9,True,3,8,-5,loss,,4526208,331,1,5.0,2,1,1,0,5,0,18,17,0,0,0,1,1,1,0,0,0,0,0,,2,8,0,0,0,1,0,2479182,2024,1.0,71.0,0.0,0.0,1.0
03/03/2024,away,16580,315,Jacksonville St.,9,True,2,5,-3,loss,,4528680,331,1,3.2,4,4,4,1,6,0,18,15,0,0,0,2,2,2,0,0,0,0,0,,2,3,0,1,0,1,1,2479182,2024,1.0,68.0,0.0,0.0,1.0
03/17/2024,away,16580,519,Ohio,9,True,22,4,18,win,,4531750,331,1,5.0,3,2,2,0,4,0,17,17,1,0,0,1,0,0,0,0,0,0,0,,6,4,1,0,0,1,1,2479182,2024,1.0,67.0,0.0,0.0,1.0
