App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,pickoffs,score,division,Pitches
1,,3.0,,4,0,0,0,1,0,13,12,0,0,0,0,0,1,0,0,0,0,0,,2,4,0,0,1,2,0,02/19/2012,away,10942,366,Louisiana Tech,9,True,8,2,6,win,756262,702,885521,2012,,8 - 2,,42.0
1,,3.0,,4,3,3,2,0,0,15,11,1,2,0,0,0,0,0,0,0,1,1,,4,5,0,0,0,1,0,02/21/2012,away,10942,703,Texas,9,True,7,5,2,win,756392,702,885521,2012,,7 - 5,,0.0
1,,0.2,,1,0,0,0,1,0,3,3,1,0,0,0,0,0,0,3,3,0,0,,1,0,0,0,0,4,1,02/25/2012,home,10942,669,Missouri St.,9,True,4,9,-5,loss,756947,702,885521,2012,,4 - 9,,0.0
1,,2.0,,2,0,0,1,3,0,10,9,0,0,0,1,0,0,0,2,2,0,0,,1,2,0,0,0,2,0,03/06/2012,away,10942,782,Wichita St.,9,True,4,5,-1,loss,759501,702,885521,2012,,4 - 5,,36.0
1,,1.1,,1,1,1,2,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,2,0,03/09/2012,home,10942,670,Texas St.,9,True,3,5,-2,loss,760145,702,885521,2012,,3 - 5,,0.0
1,,2.0,,5,4,2,1,1,0,12,11,1,0,0,1,0,0,0,0,0,0,0,,0,4,0,0,0,1,0,03/13/2012,home,10942,51,Baylor,9,True,5,4,1,win,761580,702,885521,2012,,5 - 4,,0.0
1,,0.2,,2,1,1,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,2,0,03/16/2012,away,10942,346,Lamar University,9,True,7,5,2,win,762414,702,885521,2012,,7 - 5,,13.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,3,0,03/23/2012,away,10942,655,Southeastern La.,9,True,7,8,-1,loss,764529,702,885521,2012,,7 - 8,,6.0
1,,1.2,,2,5,0,3,0,0,11,6,1,0,0,0,0,0,1,1,0,2,0,,4,1,0,1,0,2,0,03/25/2012,away,10942,655,Southeastern La.,9,True,3,6,-3,loss,765644,702,885521,2012,,3 - 6,,38.0
1,,1.0,,1,1,0,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,3,0,04/04/2012,home,10942,1044,Dallas,9,True,13,3,10,win,768718,702,885521,2012,,13 - 3,,0.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,5,0,04/07/2012,home,10942,483,Nicholls,9,True,4,8,-4,loss,769772,702,885521,2012,,4 - 8,,0.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,1,4,0,04/10/2012,away,10942,697,Texas A&M,9,True,3,2,1,win,770740,702,885521,2012,,3 - 2,,7.0
1,,1.1,,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,,0,4,0,0,1,2,0,04/13/2012,away,10942,706,UTSA,9,True,10,5,5,win,771429,702,885521,2012,,10 - 5,,16.0
1,,0.2,,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,1,,1,1,0,0,0,3,0,04/15/2012,away,10942,706,UTSA,9,True,10,6,4,win,772724,702,885521,2012,,10 - 6,,6.0
1,,1.2,,2,1,1,0,3,0,7,7,0,0,0,0,0,0,0,1,0,0,0,,2,0,0,0,0,2,3,04/20/2012,home,10942,508,Northwestern St.,9,True,3,1,2,win,773834,702,885521,2012,,3 - 1,,0.0
1,,2.0,,0,0,0,1,0,0,8,7,0,0,0,0,0,0,0,3,0,0,0,,2,4,1,0,0,4,0,04/22/2012,home,10942,508,Northwestern St.,9,True,8,6,2,win,775117,702,885521,2012,,8 - 6,,0.0
1,,4.0,,3,0,0,0,4,0,16,16,0,0,0,1,0,0,0,0,0,0,0,,6,2,0,0,0,2,0,04/28/2012,away,10942,676,SFA,9,True,0,3,-3,loss,776489,702,885521,2012,,0 - 3,,49.0
1,,4.0,,4,0,0,3,1,0,20,16,1,0,0,0,0,1,0,0,0,0,0,,5,5,0,0,0,1,1,05/01/2012,home,10942,1045,DBU,9,True,0,3,-3,loss,777546,702,885521,2012,,0 - 3,,52.0
1,,3.0,,1,0,0,0,2,0,10,10,0,0,0,0,0,0,0,0,0,0,0,,5,2,0,0,1,3,0,05/05/2012,home,10942,624,Sam Houston,9,True,7,4,3,win,778194,702,885521,2012,,7 - 4,,0.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,1,5,0,05/06/2012,home,10942,624,Sam Houston,9,True,6,3,3,win,778687,702,885521,2012,,6 - 3,,0.0
1,,1.2,,2,1,1,0,2,0,7,7,0,1,0,0,0,0,0,2,0,0,0,,2,1,0,1,0,2,0,05/13/2012,away,10942,402,McNeese,9,True,1,2,-1,loss,779709,702,885521,2012,,1 - 2,,0.0
1,,2.0,,2,1,1,0,1,0,8,7,0,0,1,0,0,1,0,3,0,0,0,,3,1,0,1,0,5,0,05/13/2012,away,10942,402,McNeese,10,True,1,2,-1,loss,779714,702,885521,2012,,1 - 2,,0.0
1,,1.2,,1,0,0,2,1,0,7,5,1,0,0,0,0,0,0,1,0,0,0,,1,2,0,0,1,4,0,05/18/2012,home,10942,26172,A&M-Corpus Christi,9,True,6,2,4,win,780120,702,885521,2012,,6 - 2,,0.0
1,,1.0,,0,0,0,0,2,0,3,3,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,1,5,0,05/19/2012,home,10942,26172,A&M-Corpus Christi,9,True,8,7,1,win,780337,702,885521,2012,,8 - 7,,0.0
1,,2.0,,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,,3,1,0,0,1,2,1,05/23/2012,home,10942,402,McNeese,9,True,6,2,4,win,780525,702,885521,2012,,6 - 2,,0.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,4,0,05/24/2012,home,10942,26172,A&M-Corpus Christi,9,True,10,5,5,win,780597,702,885521,2012,,10 - 5,,7.0
1,,2.0,,3,1,1,1,1,0,10,9,1,0,1,0,0,0,0,2,2,0,0,,4,1,1,0,0,3,1,05/25/2012,home,10942,624,Sam Houston,9,True,7,6,1,win,780679,702,885521,2012,,7 - 6,,0.0
1,,2.2,,5,3,3,2,1,0,14,11,2,0,0,0,0,0,0,2,0,1,0,,3,3,0,1,0,2,0,06/02/2012,home,10942,51,Baylor,9,True,6,11,-5,loss,780838,702,885521,2012,,6 - 11,,48.0
1,,3.0,,4,1,1,0,3,0,13,12,1,0,0,0,0,0,0,1,0,0,1,,1,5,0,1,0,2,2,02/17/2012,home,10942,9,UAB,9,True,1,2,-1,loss,755519,147,1208113,2012,,1 - 2,,0.0
1,,2.0,,4,2,2,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,0,2,0,02/24/2012,home,10942,380,Maine,9,True,5,6,-1,loss,756653,147,1208113,2012,,5 - 6,,0.0
1,,3.1,,1,0,0,0,3,0,12,10,0,0,0,0,0,1,0,0,0,1,0,,2,5,0,0,0,2,0,03/02/2012,home,10942,648,South Carolina,11,True,2,3,-1,loss,758227,147,1208113,2012,,2 - 3,,0.0
1,,2.0,,1,0,0,2,2,0,8,5,0,1,0,0,0,0,0,2,0,1,0,,3,0,0,0,0,2,1,03/09/2012,home,10942,457,North Carolina,9,True,3,4,-1,loss,760110,147,1208113,2012,,3 - 4,,0.0
1,,2.0,,3,2,1,2,1,0,11,9,1,0,0,0,0,0,0,2,2,0,0,,1,4,0,1,0,4,1,03/11/2012,home,10942,457,North Carolina,11,True,5,6,-1,loss,761100,147,1208113,2012,,5 - 6,,0.0
1,,2.0,,1,1,1,1,3,0,8,7,0,0,1,0,0,0,0,0,0,0,0,,1,2,0,0,1,3,0,03/16/2012,home,10942,67,Boston College,9,True,6,4,2,win,762326,147,1208113,2012,,6 - 4,,0.0
1,,1.0,,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,4,1,03/21/2012,home,10942,1068,Elon,9,True,4,2,2,win,764276,147,1208113,2012,,4 - 2,,0.0
1,,0.1,,1,0,0,1,1,0,3,2,0,0,0,0,0,0,0,2,2,0,0,,0,0,0,0,0,3,0,03/23/2012,away,10942,746,Virginia,9,True,3,6,-3,loss,764438,147,1208113,2012,,3 - 6,,0.0
1,,0.0,,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,3,0,03/25/2012,away,10942,746,Virginia,9,True,3,5,-2,loss,765534,147,1208113,2012,,3 - 5,,0.0
1,,1.1,,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0,0,4,0,03/27/2012,away,10942,257,Georgia,9,True,10,5,5,win,766082,147,1208113,2012,,10 - 5,,0.0
1,,4.0,,1,0,0,0,7,0,14,14,0,0,0,1,0,0,0,2,0,0,0,,2,3,1,0,0,2,2,03/30/2012,home,10942,415,Miami (FL),9,True,3,1,2,win,766746,147,1208113,2012,,3 - 1,,0.0
1,,2.0,,3,1,1,2,3,0,10,7,0,0,0,0,0,0,0,1,1,1,0,,1,1,0,0,0,2,0,04/24/2012,home,10942,149,Coastal Carolina,9,True,7,10,-3,loss,775435,147,1208113,2012,,7 - 10,,0.0
1,,2.1,,0,1,1,2,4,0,10,7,0,0,0,0,0,1,0,0,0,0,0,,3,0,0,0,0,2,1,04/27/2012,away,10942,255,Georgia Tech,13,True,5,6,-1,loss,776020,147,1208113,2012,,5 - 6,,40.0
1,,2.0,,4,2,2,1,2,0,11,10,3,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,2,2,02/18/2012,home,10942,810,Wright St.,11,True,4,5,-1,loss,755839,490,1208675,2012,,4 - 5,,45.0
1,,3.0,,2,0,0,0,6,0,11,11,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,2,0,02/25/2012,home,10942,768,West Virginia,9,True,16,0,16,win,757293,490,1208675,2012,,16 - 0,,35.0
1,,3.0,,4,1,1,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,,6,1,0,0,1,2,0,03/11/2012,home,10942,255,Georgia Tech,9,True,8,3,5,win,761070,490,1208675,2012,,8 - 3,,37.0
1,,2.2,,3,2,2,1,3,0,13,11,1,0,0,0,0,1,0,1,0,0,0,,3,2,0,0,0,2,0,03/16/2012,home,10942,749,Wake Forest,9,True,9,5,4,win,762424,490,1208675,2012,,9 - 5,,46.0
1,,1.2,,4,2,2,0,1,0,10,9,1,0,0,0,0,0,0,2,1,1,0,,0,4,0,1,0,2,1,03/20/2012,away,10942,196,East Carolina,9,True,5,6,-1,loss,763864,490,1208675,2012,,5 - 6,,31.0
1,,3.1,,2,0,0,0,2,0,13,12,0,0,0,0,0,1,0,2,0,0,0,,5,3,1,0,0,2,1,03/24/2012,away,10942,457,North Carolina,9,True,3,1,2,win,764878,490,1208675,2012,,3 - 1,,56.0
1,,0.1,,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,5,1,04/01/2012,home,10942,746,Virginia,9,True,7,6,1,win,767859,490,1208675,2012,,7 - 6,,8.0
1,,0.2,,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,2,0,0,,0,0,0,0,0,3,0,04/08/2012,away,10942,392,Maryland,11,True,6,7,-1,loss,770434,490,1208675,2012,,6 - 7,,9.0
1,,3.0,,2,0,0,1,1,0,12,9,1,0,0,0,0,1,0,0,0,1,0,,5,2,0,0,0,1,0,04/11/2012,home,10942,1068,Elon,9,True,14,2,12,win,771066,490,1208675,2012,,14 - 2,,45.0
1,,2.2,,3,1,1,0,0,0,11,11,0,0,0,1,0,0,0,0,0,0,0,,2,6,0,0,0,2,0,04/15/2012,away,10942,147,Clemson,9,True,6,3,3,win,772674,490,1208675,2012,,6 - 3,,0.0
1,,0.2,,2,3,2,1,1,0,6,4,2,0,0,1,0,1,0,2,0,0,0,,0,1,0,0,0,2,0,04/20/2012,home,10942,67,Boston College,9,True,10,11,-1,loss,773769,490,1208675,2012,,10 - 11,,24.0
1,,3.0,,4,1,1,0,0,0,12,11,1,0,0,0,0,0,0,0,0,1,0,,4,4,0,0,0,1,0,04/25/2012,home,10942,458,Charlotte,9,True,6,3,3,win,775712,490,1208675,2012,,6 - 3,,36.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,0,0,3,0,05/04/2012,home,10942,94,CSU Bakersfield,9,True,8,4,4,win,777799,490,1208675,2012,,8 - 4,,5.0
1,,3.2,,5,2,2,2,2,0,17,15,1,1,0,0,0,0,0,2,0,0,0,,5,3,0,0,0,2,2,05/06/2012,home,10942,94,CSU Bakersfield,9,True,10,7,3,win,778834,490,1208675,2012,,10 - 7,,60.0
1,,1.1,,0,0,0,2,1,0,5,3,0,0,0,0,0,0,0,1,0,0,0,,1,1,1,0,0,3,0,05/11/2012,away,10942,742,Virginia Tech,11,True,4,2,2,win,779194,490,1208675,2012,,4 - 2,,27.0
1,,1.2,,1,2,2,5,2,0,11,6,0,0,0,0,0,0,0,1,0,0,0,,1,2,0,0,0,2,0,05/19/2012,away,10942,234,Florida St.,9,True,2,6,-4,loss,780285,490,1208675,2012,,2 - 6,,44.0
1,,2.1,,4,3,3,0,2,0,10,10,1,0,0,0,0,0,0,1,1,0,0,,2,2,0,0,0,2,0,05/24/2012,home,10942,749,Wake Forest,9,True,3,7,-4,loss,780563,490,1208675,2012,,3 - 7,,31.0
1,,1.1,,2,3,3,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,3,0,05/26/2012,home,10942,457,North Carolina,12,True,0,4,-4,loss,780727,490,1208675,2012,,0 - 4,,31.0
1,,0.0,,2,3,2,0,1,0,3,3,1,0,0,1,0,0,0,1,1,0,0,,0,0,0,0,0,3,0,06/02/2012,away,10942,736,Vanderbilt,9,True,8,9,-1,loss,780845,490,1208675,2012,,8 - 9,,11.0
1,,0.1,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,,1,0,0,0,0,2,0,06/04/2012,away,10942,736,Vanderbilt,9,True,9,7,2,win,780905,490,1208675,2012,,9 - 7,,4.0
1,,1.2,,1,1,1,1,0,0,6,5,0,0,0,0,0,0,0,2,0,0,0,,1,3,0,0,0,2,0,06/09/2012,away,10942,235,Florida,9,True,1,7,-6,loss,780918,490,1208675,2012,,1 - 7,,25.0
1,,7.1,,5,2,2,2,6,0,30,26,2,0,1,1,0,0,0,0,0,2,0,,7,8,0,1,0,1,1,02/17/2012,home,10942,251,Georgetown,9,True,1,2,-1,loss,755542,48,995726,2012,,1 - 2,,0.0
1,,7.2,,4,2,1,0,9,0,28,27,0,0,0,1,0,0,0,0,0,1,0,,6,7,1,0,0,1,3,02/24/2012,home,10942,388,Marshall,9,True,13,3,10,win,756655,48,995726,2012,,13 - 3,,0.0
1,,1.0,,2,2,2,0,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,,2,0,0,1,0,1,0,03/03/2012,away,10942,37,Auburn,9,True,1,13,-12,loss,758299,48,995726,2012,,1 - 13,,19.0
1,,5.0,,5,1,1,1,3,0,20,18,2,0,0,1,0,0,0,0,0,1,0,,6,5,1,0,0,1,1,03/18/2012,home,10942,540,Penn,9,True,5,1,4,win,763440,48,995726,2012,,5 - 1,,0.0
1,,7.1,,7,4,4,3,3,0,32,28,3,0,1,1,1,1,0,0,0,0,0,,9,9,1,0,0,1,0,03/25/2012,home,10942,19651,High Point,9,True,6,5,1,win,765685,48,995726,2012,,6 - 5,,119.0
1,,8.0,,9,5,5,2,2,0,35,31,1,0,1,0,0,0,1,0,0,2,0,,11,11,0,1,0,1,0,03/31/2012,away,10942,115,Campbell,9,True,2,5,-3,loss,767275,48,995726,2012,,2 - 5,,0.0
1,,6.0,,5,2,1,2,3,0,25,23,2,0,0,0,0,0,0,0,0,0,0,,4,10,0,0,0,1,0,04/07/2012,away,10942,456,UNC Asheville,10,True,10,2,8,win,770098,48,995726,2012,,10 - 2,,0.0
1,,5.0,,7,5,5,3,1,0,23,19,2,0,1,0,0,0,0,0,0,1,0,,6,6,0,0,0,1,0,04/14/2012,home,10942,1092,Gardner-Webb,9,True,11,14,-3,loss,771909,48,995726,2012,,11 - 14,,0.0
1,,6.1,,12,3,2,0,4,0,30,30,2,0,0,0,0,0,0,0,0,0,0,,10,4,0,0,0,1,1,04/21/2012,away,10942,1320,Presbyterian,10,True,7,4,3,win,774158,48,995726,2012,,7 - 4,,97.0
1,,7.1,,6,2,1,0,7,0,29,27,0,0,0,0,0,0,0,0,0,2,0,,6,9,0,1,0,1,1,05/06/2012,home,10942,792,Winthrop,9,True,1,2,-1,loss,778722,48,995726,2012,,1 - 2,,0.0
1,,6.0,,2,1,1,4,5,0,24,20,0,0,1,0,0,0,0,0,0,0,0,,7,6,1,0,0,1,1,05/12/2012,away,10942,741,VMI,9,True,8,1,7,win,779363,48,995726,2012,,8 - 1,,111.0
1,,6.0,,6,3,2,3,0,0,27,23,1,0,0,0,0,0,0,0,0,0,1,,7,10,0,1,0,1,0,05/18/2012,home,10942,149,Coastal Carolina,9,True,1,6,-5,loss,780158,48,995726,2012,,1 - 6,,0.0
1,,6.1,,7,4,2,2,5,0,28,26,2,0,0,0,0,0,0,0,0,0,0,,3,10,0,1,0,1,3,05/23/2012,home,10942,1092,Gardner-Webb,9,True,3,4,-1,loss,780505,48,995726,2012,,3 - 4,,97.0
1,,1.1,,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,2,1,02/20/2012,home,10942,610,Saint Mary's (CA),9,True,2,7,-5,loss,756334,102,1315630,2012,,2 - 7,,19.0
1,,1.0,,2,1,1,0,0,0,6,5,0,0,0,0,0,1,0,0,0,0,0,,3,0,0,0,0,2,0,02/24/2012,home,10942,1356,Seattle U,9,True,9,6,3,win,756716,102,1315630,2012,,9 - 6,,17.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,,0,1,0,0,0,5,0,02/26/2012,home,10942,1356,Seattle U,9,True,8,7,1,win,757498,102,1315630,2012,,8 - 7,,6.0
1,,0.2,,2,1,0,0,1,0,4,4,0,0,0,0,0,0,0,1,1,0,0,,1,0,0,0,0,3,0,02/28/2012,away,10942,534,Pacific,9,True,10,13,-3,loss,757756,102,1315630,2012,,10 - 13,,13.0
1,,0.1,,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,2,1,0,0,,1,0,0,0,0,3,0,03/02/2012,away,10942,110,UCLA,9,True,2,5,-3,loss,758069,102,1315630,2012,,2 - 5,,7.0
1,,0.0,,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,,0,0,0,0,0,3,0,03/03/2012,away,10942,110,UCLA,9,True,2,6,-4,loss,758308,102,1315630,2012,,2 - 6,,8.0
1,,3.0,,3,2,2,2,2,0,14,12,0,0,0,0,0,0,0,1,0,0,0,,5,2,1,0,0,2,2,03/07/2012,home,10942,169,Creighton,9,True,7,2,5,win,759702,102,1315630,2012,,7 - 2,,59.0
1,,1.1,,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,2,0,0,0,,3,0,0,0,0,3,1,03/15/2012,home,10942,172,Dartmouth,9,True,11,3,8,win,762141,102,1315630,2012,,11 - 3,,13.0
1,,1.2,,5,4,4,0,3,0,10,10,4,0,0,3,0,0,0,3,0,0,0,,0,2,0,0,0,2,2,03/17/2012,home,10942,172,Dartmouth,9,True,1,6,-5,loss,763196,102,1315630,2012,,1 - 6,,37.0
1,,0.2,,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,2,0,03/19/2012,home,10942,172,Dartmouth,9,True,1,0,1,win,763728,102,1315630,2012,,1 - 0,,17.0
1,,1.1,,1,0,0,0,1,0,5,5,1,0,0,0,0,0,0,2,0,0,0,,1,2,0,0,0,4,0,03/20/2012,home,10942,534,Pacific,9,True,6,3,3,win,763870,102,1315630,2012,,6 - 3,,19.0
1,,0.1,,0,2,2,1,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,,1,0,0,0,0,3,0,03/23/2012,away,10942,30024,Utah Valley,9,True,6,10,-4,loss,764429,102,1315630,2012,,6 - 10,,9.0
1,,1.0,,0,1,1,2,1,0,5,2,0,0,0,0,0,0,0,3,0,1,0,,1,1,0,0,0,2,0,03/28/2012,away,10942,629,San Francisco,9,True,3,1,2,win,766339,102,1315630,2012,,3 - 1,,0.0
1,,1.0,,1,0,0,1,1,0,5,3,0,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,2,0,03/31/2012,away,10942,94,CSU Bakersfield,9,True,4,11,-7,loss,766973,102,1315630,2012,,4 - 11,,17.0
1,,1.0,,2,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,2,0,04/11/2012,home,10942,108,UC Davis,9,True,11,4,7,win,770959,102,1315630,2012,,11 - 4,,13.0
1,,1.0,,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,2,04/14/2012,home,10942,472,New Mexico St.,9,True,1,6,-5,loss,772420,102,1315630,2012,,1 - 6,,16.0
1,,0.2,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,,1,1,0,0,0,3,0,04/15/2012,home,10942,472,New Mexico St.,9,True,10,7,3,win,772667,102,1315630,2012,,10 - 7,,6.0
1,,1.1,,0,0,0,1,3,0,5,4,0,0,0,1,0,0,0,1,0,0,0,,1,0,0,0,0,3,2,04/16/2012,home,10942,472,New Mexico St.,9,True,8,7,1,win,773019,102,1315630,2012,,8 - 7,,21.0
1,,1.0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,2,0,04/20/2012,home,10942,466,Nevada,9,True,2,0,2,win,773832,102,1315630,2012,,2 - 0,,13.0
1,,1.0,,1,2,2,0,1,0,5,3,0,0,0,1,0,1,0,2,0,1,0,,2,0,0,0,0,2,0,04/21/2012,home,10942,466,Nevada,9,True,8,7,1,win,774308,102,1315630,2012,,8 - 7,,21.0
1,,2.0,,0,0,0,0,2,0,7,6,0,0,0,0,0,1,0,0,0,0,0,,1,3,0,0,0,2,0,04/28/2012,away,10942,630,San Jose St.,9,True,8,3,5,win,776320,102,1315630,2012,,8 - 3,,29.0
1,,0.2,,2,1,1,1,0,0,5,3,1,0,0,0,0,0,0,2,2,1,0,,1,1,0,1,0,4,0,04/29/2012,away,10942,630,San Jose St.,9,True,7,8,-1,loss,777006,102,1315630,2012,,7 - 8,,16.0
1,,1.0,,0,0,0,2,1,0,6,4,0,0,0,0,0,0,1,0,0,0,0,,1,1,1,0,0,2,0,05/04/2012,away,10942,96,Fresno St.,9,True,9,7,2,win,777805,102,1315630,2012,,9 - 7,,24.0
1,,0.2,,2,3,0,1,1,0,6,3,1,0,0,0,0,1,1,2,2,1,0,,1,0,0,0,0,3,0,05/05/2012,away,10942,96,Fresno St.,9,True,6,10,-4,loss,778061,102,1315630,2012,,6 - 10,,25.0
1,,1.1,,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,3,1,05/08/2012,home,10942,610,Saint Mary's (CA),10,True,2,1,1,win,778937,102,1315630,2012,,2 - 1,,8.0
1,,0.1,,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,2,0,05/11/2012,home,10942,277,Hawaii,12,True,7,6,1,win,779166,102,1315630,2012,,7 - 6,,8.0
1,,2.0,,0,0,0,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,0,2,0,05/13/2012,home,10942,277,Hawaii,9,True,10,2,8,win,779623,102,1315630,2012,,10 - 2,,24.0
1,,3.0,,5,1,1,0,4,0,12,12,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,3,1,05/19/2012,home,10942,465,UNLV,9,True,3,5,-2,loss,780281,102,1315630,2012,,3 - 5,,47.0
1,,2.1,,2,0,0,1,0,0,9,8,0,0,0,0,0,0,0,1,0,0,0,,3,3,1,0,0,2,0,05/24/2012,home,10942,466,Nevada,9,True,15,5,10,win,780584,102,1315630,2012,,15 - 5,,36.0
1,,0.2,,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,3,1,05/25/2012,home,10942,96,Fresno St.,9,True,8,3,5,win,780670,102,1315630,2012,,8 - 3,,12.0
1,,0.0,,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,1,0,3,0,05/26/2012,home,10942,96,Fresno St.,9,True,6,9,-3,loss,780742,102,1315630,2012,,6 - 9,,14.0
1,,0.1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,,1,0,0,0,0,6,0,03/07/2012,away,10942,716,Troy,9,True,2,8,-6,loss,759706,196,993357,2012,,2 - 8,,3.0
1,,0.2,,2,0,0,0,1,0,4,4,1,0,0,1,0,0,0,2,2,0,0,,1,0,0,0,0,10,1,03/13/2012,home,10942,740,VCU,9,True,11,18,-7,loss,761656,196,993357,2012,,11 - 18,,20.0
1,,0.2,,0,0,0,0,0,0,4,3,0,0,0,1,0,1,0,2,1,0,0,,1,1,0,0,0,9,0,03/21/2012,away,10942,19651,High Point,9,True,2,10,-8,loss,764075,196,993357,2012,,2 - 10,,9.0
1,,0.1,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,5,0,05/15/2012,home,10942,19651,High Point,9,True,13,1,12,win,779793,196,993357,2012,,13 - 1,,5.0
1,,1.0,,6,5,5,2,1,0,11,9,2,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,1,0,02/19/2012,home,10942,249,George Washington,9,True,13,8,5,win,756169,678,885247,2012,,13 - 8,,41.0
1,,7.0,,6,2,2,1,4,0,27,25,1,0,0,0,0,0,0,0,0,0,1,,11,5,1,0,0,1,1,02/26/2012,home,10942,129,Central Mich.,9,True,14,3,11,win,757387,678,885247,2012,,14 - 3,,76.0
1,,7.0,,7,0,0,0,6,0,29,29,0,0,0,1,0,0,0,0,0,0,0,,7,9,1,0,0,1,2,03/04/2012,home,10942,254,Georgia St.,9,True,5,0,5,win,758815,678,885247,2012,,5 - 0,,96.0
1,,5.2,,10,4,3,0,4,0,27,26,0,1,0,0,0,0,0,0,0,0,1,,8,5,0,1,0,1,0,03/11/2012,home,10942,275,Harvard,9,True,1,5,-4,loss,761257,678,885247,2012,,1 - 5,,0.0
1,,3.0,,9,4,0,0,2,0,18,17,2,0,0,0,0,0,0,0,0,1,0,,4,3,0,1,0,1,0,03/18/2012,home,10942,587,Rutgers,9,True,0,7,-7,loss,763446,678,885247,2012,,0 - 7,,55.0
1,,2.0,,1,0,0,1,3,0,8,7,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,4,2,03/21/2012,away,10942,234,Florida St.,9,True,1,9,-8,loss,764123,678,885247,2012,,1 - 9,,32.0
