date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season,GS,pitches,CG,pickoffs,division
04/13/2012,home,10942,308,Purdue Fort Wayne,9,True,3,6,-3,loss,3 - 6,771355,514,1,7.0,8,3,3,0,7,0,29,29,3,0,0,0,0,0,0,0,0,0,0,102.0,6,8,0,1,0,1,4,886517,2012,,,,,
04/21/2012,home,10942,464,Omaha,9,True,4,1,3,win,4 - 1,774714,514,1,9.0,7,1,1,0,8,0,32,31,0,0,0,1,0,0,0,0,0,0,1,122.0,4,13,1,0,0,1,4,886517,2012,,,,,
04/27/2012,home,10942,771,Western Ill.,9,True,3,2,1,win,3 - 2,776143,514,1,7.2,6,2,1,3,3,0,33,26,1,0,0,0,0,1,0,0,0,3,0,96.0,10,9,0,0,0,1,1,886517,2012,,,,,
05/05/2012,away,10942,649,South Dakota St.,9,True,4,2,2,win,4 - 2,778166,514,1,7.2,7,2,0,1,5,0,33,29,0,0,0,1,0,1,0,0,0,1,1,0.0,8,8,1,0,0,1,2,886517,2012,,,,,
05/11/2012,away,10942,493,North Dakota St.,9,True,2,1,1,win,2 - 1,779198,514,1,8.0,6,1,0,3,3,0,34,30,0,0,0,2,0,0,0,0,0,1,0,109.0,16,4,1,0,0,1,1,886517,2012,,,,,
05/17/2012,home,10942,667,Southern Utah,9,True,8,10,-2,loss,8 - 10,779920,514,1,6.0,10,8,2,0,1,0,30,29,1,0,1,1,0,1,0,0,0,0,0,88.0,7,8,0,0,0,1,1,886517,2012,,,,,
05/24/2012,home,10942,493,North Dakota St.,11,True,2,3,-1,loss,2 - 3,780603,514,1,9.0,7,2,2,2,0,0,36,29,0,0,1,0,0,0,0,0,0,5,0,97.0,15,8,0,0,0,1,0,886517,2012,,,,,
02/22/2012,away,10942,736,Vanderbilt,9,True,4,11,-7,loss,4 - 11,756505,514,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,7.0,0,1,0,0,0,10,0,886526,2012,,,,,
02/24/2012,away,10942,367,Louisville,9,True,4,7,-3,loss,4 - 7,756668,514,1,0.2,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,1,0,0,7.0,0,1,0,0,0,4,1,886526,2012,,,,,
03/03/2012,away,10942,140,Cincinnati,9,True,4,5,-1,loss,4 - 5,758355,514,1,0.2,2,3,3,3,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,3,1,886526,2012,,,,,
03/04/2012,away,10942,140,Cincinnati,9,True,6,5,1,win,6 - 5,758856,514,1,1.1,3,0,0,0,1,0,6,5,1,0,0,0,0,0,0,2,2,1,0,0.0,1,1,1,0,0,4,0,886526,2012,,,,,
03/17/2012,home,10942,116,Canisius,9,True,1,0,1,win,1 - 0,763243,514,1,2.0,2,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,1,0,0,2,0,886526,2012,,,,,
03/21/2012,away,10942,709,Toledo,9,True,2,3,-1,loss,2 - 3,764111,514,1,2.0,2,0,0,1,1,0,9,7,0,0,0,0,0,0,0,0,0,1,0,0.0,2,3,0,0,0,5,1,886526,2012,,,,,
04/04/2012,home,10942,774,Western Mich.,9,True,4,3,1,win,4 - 3,768708,514,1,1.0,2,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,18.0,3,0,0,0,0,4,0,886526,2012,,,,,
04/08/2012,away,10942,527,Oral Roberts,9,True,6,8,-2,loss,6 - 8,770481,514,1,1.0,2,3,3,1,0,0,7,5,0,0,1,2,0,1,0,1,1,0,0,0.0,1,2,0,1,0,2,0,886526,2012,,,,,
04/11/2012,home,10942,129,Central Mich.,9,True,11,8,3,win,11 - 8,770962,514,1,0.1,3,2,2,1,1,0,5,4,2,0,0,0,0,0,0,0,0,0,0,19.0,1,0,0,0,0,7,0,886526,2012,,,,,
04/14/2012,home,10942,308,Purdue Fort Wayne,9,True,7,5,2,win,7 - 5,772202,514,1,3.0,1,2,0,2,3,0,14,12,1,0,0,0,0,0,0,0,0,0,0,58.0,1,5,0,0,1,2,1,886526,2012,,,,,
04/18/2012,home,10942,525,Olivet,9,True,23,7,16,win,23 - 7,773482,514,1,0.2,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,3,3,0,0,13.0,0,0,0,0,0,6,1,886526,2012,,,,,
04/21/2012,home,10942,464,Omaha,9,True,4,3,1,win,4 - 3,774891,514,1,1.0,2,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,12.0,0,1,0,0,0,3,0,886526,2012,,,,,
04/27/2012,home,10942,771,Western Ill.,9,True,3,2,1,win,3 - 2,776143,514,1,1.1,2,0,0,1,0,0,8,6,0,0,0,0,0,0,0,1,1,1,0,22.0,2,2,1,0,0,2,0,886526,2012,,,,,
04/28/2012,home,10942,771,Western Ill.,9,True,11,10,1,win,11 - 10,776772,514,1,1.2,3,1,1,0,1,0,8,7,0,0,0,0,0,1,0,3,2,0,0,30.0,0,3,0,0,0,5,1,886526,2012,,,,,
05/13/2012,away,10942,493,North Dakota St.,9,True,2,3,-1,loss,2 - 3,779650,514,1,2.0,0,0,0,1,0,0,8,3,0,0,0,0,0,2,0,0,0,2,0,35.0,3,2,0,0,0,2,0,886526,2012,,,,,
05/17/2012,home,10942,667,Southern Utah,9,True,8,10,-2,loss,8 - 10,779920,514,1,2.1,2,0,0,1,3,0,11,10,1,0,0,0,0,0,1,2,1,0,0,30.0,5,0,0,0,0,3,1,886526,2012,,,,,
05/19/2012,home,10942,667,Southern Utah,11,True,6,5,1,win,6 - 5,780313,514,1,3.0,0,0,0,1,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,33.0,3,4,0,0,0,3,0,886526,2012,,,,,
05/25/2012,home,10942,667,Southern Utah,9,True,4,2,2,win,4 - 2,780684,514,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9.0,2,1,0,0,1,2,0,886526,2012,,,,,
02/18/2012,home,10942,107,California,9,True,3,6,-3,loss,3 - 6,755777,534,1,1.2,2,1,0,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,18.0,1,4,0,0,0,3,0,887296,2012,,,,,
02/21/2012,home,10942,674,Stanford,11,True,7,9,-2,loss,7 - 9,756390,534,1,0.1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,8.0,0,1,0,0,0,3,0,887296,2012,,,,,
02/25/2012,away,10942,626,San Diego St.,9,True,4,5,-1,loss,4 - 5,756925,534,1,0.1,1,3,1,1,0,0,5,3,0,1,0,0,0,0,0,1,1,0,0,0.0,0,1,0,1,0,2,0,887296,2012,,,,,
03/04/2012,away,10942,327,Kansas St.,9,True,3,9,-6,loss,3 - 9,758859,534,1,2.0,1,1,1,0,1,0,8,7,1,0,0,0,0,1,0,0,0,0,0,32.0,4,1,0,0,0,3,1,887296,2012,,,,,
03/06/2012,away,10942,629,San Francisco,9,True,2,10,-8,loss,2 - 10,759481,534,1,1.0,2,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,5,0,887296,2012,,,,,
03/09/2012,home,10942,169,Creighton,9,True,9,11,-2,loss,9 - 11,760064,534,1,0.1,1,0,0,0,1,0,3,3,1,0,0,0,0,0,0,2,2,0,0,8.0,0,0,0,0,0,4,0,887296,2012,,,,,
03/11/2012,home,10942,169,Creighton,9,True,2,12,-10,loss,2 - 12,761058,534,1,0.0,1,3,1,1,0,0,5,2,0,0,0,0,0,2,0,0,0,0,0,14.0,0,0,0,0,0,4,0,887296,2012,,,,,
03/26/2012,home,10942,80,Brown,9,True,16,6,10,win,16 - 6,765974,534,1,1.0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,0,0,0,3,1,887296,2012,,,,,
03/31/2012,away,10942,109,UC Irvine,9,True,4,7,-3,loss,4 - 7,767059,534,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0,0,0,0,4,0,887296,2012,,,,,
04/05/2012,home,10942,630,San Jose St.,9,True,0,3,-3,loss,0 - 3,768900,534,1,1.0,2,1,1,0,1,0,5,4,1,0,0,0,0,1,0,1,1,0,0,21.0,1,0,0,0,0,2,0,887296,2012,,,,,
04/11/2012,away,10942,674,Stanford,9,True,3,8,-5,loss,3 - 8,771099,534,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,5,0,887296,2012,,,,,
04/21/2012,home,10942,104,UC Santa Barbara,9,True,2,9,-7,loss,2 - 9,774175,534,1,0.1,2,1,1,1,0,0,4,3,0,0,0,0,0,0,0,1,1,0,0,14.0,0,1,0,0,0,5,0,887296,2012,,,,,
04/28/2012,away,10942,90,Cal Poly,9,True,4,15,-11,loss,4 - 15,776434,534,1,3.0,6,4,4,0,2,0,16,15,2,1,0,0,0,1,0,0,0,0,0,47.0,4,3,0,0,0,4,0,887296,2012,,,,,
05/04/2012,home,10942,97,Cal St. Fullerton,9,True,2,5,-3,loss,2 - 5,777801,534,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5.0,2,1,0,0,0,3,0,887296,2012,,,,,
05/05/2012,home,10942,97,Cal St. Fullerton,9,True,4,21,-17,loss,4 - 21,778059,534,1,1.1,3,6,1,1,2,0,10,9,2,0,1,0,0,0,0,2,0,0,0,35.0,0,2,0,0,0,5,0,887296,2012,,,,,
05/08/2012,home,10942,629,San Francisco,9,True,2,5,-3,loss,2 - 5,778938,534,1,1.0,1,1,1,1,1,0,5,3,0,0,0,1,0,0,0,0,0,0,1,20.0,1,1,0,0,0,4,0,887296,2012,,,,,
05/13/2012,home,10942,111,UC Riverside,9,True,1,12,-11,loss,1 - 12,779608,534,1,1.1,1,0,0,0,1,0,5,5,0,0,0,0,0,0,0,2,2,0,0,19.0,1,2,0,0,0,4,1,887296,2012,,,,,
05/15/2012,home,10942,631,Santa Clara,9,True,5,8,-3,loss,5 - 8,779775,534,1,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17.0,2,1,0,0,0,4,0,887296,2012,,,,,
05/20/2012,away,10942,99,Long Beach St.,9,True,1,5,-4,loss,1 - 5,780408,534,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1,0,0,0,3,0,887296,2012,,,,,
05/27/2012,home,10942,101,CSUN,9,True,6,1,5,win,6 - 1,780756,534,1,2.0,3,1,1,0,1,0,8,8,0,0,1,0,0,0,0,0,0,0,0,32.0,3,1,0,0,0,1,0,887296,2012,,,,,
02/17/2012,home,10942,77,BYU,9,True,2,6,-4,loss,2 - 6,755692,111,1,4.1,8,5,3,2,6,0,24,21,2,1,0,2,0,1,0,0,0,0,0,0.0,4,1,0,1,0,1,1,887330,2012,,,,,
02/25/2012,away,10942,28,Arizona St.,9,True,3,1,2,win,3 - 1,756868,111,1,6.0,4,1,1,3,3,0,24,21,1,0,1,0,0,0,0,0,0,0,0,0.0,2,12,1,0,0,1,0,887330,2012,,,,,
03/03/2012,away,10942,624,Sam Houston,9,True,10,1,9,win,10 - 1,758310,111,1,8.0,7,1,1,2,5,0,31,29,1,1,0,1,0,0,0,0,0,0,0,0.0,5,12,1,0,0,1,0,887330,2012,,,,,
03/10/2012,home,10942,102,Sacramento St.,9,True,1,0,1,win,1 - 0,760431,111,1,9.0,3,0,0,0,15,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,1,2,887330,2012,,,,,
03/24/2012,away,10942,96,Fresno St.,9,True,1,2,-1,loss,1 - 2,764792,111,1,6.0,8,2,1,1,5,0,25,24,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,0,1,0,1,1,887330,2012,,,,,
03/31/2012,away,10942,104,UC Santa Barbara,10,True,4,1,3,win,4 - 1,766976,111,1,7.0,8,1,1,4,8,0,31,27,1,0,0,0,0,0,0,0,0,0,0,126.0,5,6,1,0,0,1,0,887330,2012,,,,,
04/06/2012,home,10942,99,Long Beach St.,9,True,4,5,-1,loss,4 - 5,769055,111,1,5.0,9,5,4,0,5,0,25,23,1,0,0,0,0,0,0,0,0,2,0,0.0,7,3,0,1,0,1,1,887330,2012,,,,,
04/14/2012,home,10942,94,CSU Bakersfield,9,True,1,2,-1,loss,1 - 2,772377,111,1,9.0,7,2,2,0,9,0,32,32,1,0,1,0,0,0,0,0,0,0,0,118.0,4,12,0,1,0,1,3,887330,2012,,,,,
04/18/2012,home,10942,465,UNLV,9,True,13,5,8,win,13 - 5,773473,111,1,1.0,1,0,0,0,2,0,4,4,0,0,0,1,0,0,0,0,0,0,0,18.0,1,0,0,0,0,4,1,887330,2012,,,,,
04/21/2012,home,10942,108,UC Davis,9,True,7,6,1,win,7 - 6,774177,111,1,7.0,9,5,3,0,7,0,32,30,1,0,1,1,0,1,0,0,0,0,1,114.0,8,4,0,0,0,1,2,887330,2012,,,,,
04/28/2012,away,10942,109,UC Irvine,9,True,0,2,-2,loss,0 - 2,776323,111,1,8.0,8,2,2,1,8,0,32,30,2,0,0,0,0,1,1,0,0,0,0,108.0,6,8,0,1,0,1,1,887330,2012,,,,,
05/04/2012,home,10942,101,CSUN,10,True,7,8,-1,loss,7 - 8,777804,111,1,5.0,7,5,4,3,10,0,26,23,1,0,1,1,0,0,0,0,0,0,0,111.0,3,2,0,0,0,1,3,887330,2012,,,,,
05/11/2012,away,10942,534,Pacific,9,True,5,2,3,win,5 - 2,779152,111,1,8.0,7,2,1,2,12,0,32,30,1,0,0,0,0,0,0,0,0,0,0,125.0,6,5,1,0,0,1,3,887330,2012,,,,,
05/18/2012,away,10942,97,Cal St. Fullerton,9,True,2,3,-1,loss,2 - 3,780030,111,1,8.0,8,3,2,3,5,0,32,28,3,0,0,0,0,0,0,0,0,1,0,0.0,11,5,0,1,0,1,2,887330,2012,,,,,
05/25/2012,home,10942,90,Cal Poly,9,True,2,11,-9,loss,2 - 11,780605,111,1,7.0,11,6,6,2,6,0,33,29,2,1,1,1,0,1,0,0,0,0,1,116.0,9,4,0,1,0,1,1,887330,2012,,,,,
02/18/2012,away,10942,198,ETSU,11,True,7,6,1,win,7 - 6,755932,202,1,6.0,3,1,1,2,5,0,23,21,0,0,1,0,0,0,0,3,2,0,0,77.0,4,9,1,0,0,2,2,887480,2012,,,,,
02/25/2012,away,10942,10411,USC Upstate,9,True,4,6,-2,loss,4 - 6,756877,202,1,3.1,3,3,1,1,3,0,14,12,0,0,1,0,0,0,0,1,0,1,0,49.0,4,2,0,0,0,2,2,887480,2012,,,,,
03/03/2012,home,10942,305,Indiana St.,10,True,11,10,1,win,11 - 10,842570,202,1,3.0,3,0,0,0,1,0,13,11,0,0,0,0,0,2,0,0,0,0,0,40.0,3,4,1,0,0,3,0,887480,2012,,,,,
03/06/2012,away,10942,459,UNC Greensboro,9,True,5,7,-2,loss,5 - 7,759452,202,1,1.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16.0,1,0,0,0,0,4,1,887480,2012,,,,,
03/07/2012,away,10942,459,UNC Greensboro,10,True,6,5,1,win,6 - 5,759708,202,1,2.2,1,0,0,3,2,0,12,8,0,0,0,1,0,0,1,2,1,1,0,46.0,4,2,1,0,0,4,1,887480,2012,,,,,
03/11/2012,away,10942,2915,Wofford,9,True,10,2,8,win,10 - 2,761062,202,1,1.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15.0,1,1,0,0,0,2,0,887480,2012,,,,,
03/16/2012,home,10942,71,Bowling Green,9,True,10,8,2,win,10 - 8,762327,202,1,0.1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,5.0,0,1,0,0,0,3,0,887480,2012,,,,,
03/18/2012,home,10942,71,Bowling Green,9,True,4,8,-4,loss,4 - 8,763356,202,1,1.2,3,2,1,1,0,0,9,7,0,0,0,0,0,1,0,2,0,0,0,41.0,2,2,0,0,0,3,0,887480,2012,,,,,
03/23/2012,home,10942,315,Jacksonville St.,9,True,2,4,-2,loss,2 - 4,764470,202,1,1.2,1,0,0,0,3,0,5,5,1,0,0,0,0,0,0,2,1,0,0,18.0,1,0,0,0,0,2,2,887480,2012,,,,,
03/25/2012,home,10942,315,Jacksonville St.,9,True,3,2,1,win,3 - 2,765567,202,1,1.0,1,1,1,1,1,0,5,4,0,0,1,0,0,0,0,1,0,0,0,26.0,1,1,0,0,0,2,0,887480,2012,,,,,
03/27/2012,home,10942,388,Marshall,9,True,10,3,7,win,10 - 3,766107,202,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16.0,0,1,0,0,0,8,0,887480,2012,,,,,
04/01/2012,home,10942,660,SIUE,9,True,15,11,4,win,15 - 11,767837,202,1,1.2,3,2,2,0,3,0,8,8,0,0,1,0,0,0,0,2,1,0,0,27.0,0,2,1,0,0,3,0,887480,2012,,,,,
04/05/2012,away,10942,654,Southeast Mo. St.,9,True,9,1,8,win,9 - 1,768845,202,1,1.1,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,3,0,0,0,19.0,1,0,0,0,1,2,1,887480,2012,,,,,
04/06/2012,away,10942,654,Southeast Mo. St.,9,True,9,6,3,win,9 - 6,769078,202,1,1.1,1,0,0,0,3,0,5,5,0,0,0,0,0,0,0,1,0,0,0,25.0,1,0,0,0,1,4,1,887480,2012,,,,,
04/13/2012,home,10942,201,Eastern Ill.,11,True,5,4,1,win,5 - 4,771332,202,1,3.1,2,1,0,2,6,0,14,10,0,0,0,0,0,0,1,1,1,2,0,49.0,2,1,1,0,0,2,1,887480,2012,,,,,
04/20/2012,home,10942,43,Austin Peay,9,True,9,10,-1,loss,9 - 10,773765,202,1,3.1,4,1,1,0,3,0,14,14,0,0,1,0,0,0,0,3,3,0,0,43.0,5,2,0,0,0,2,2,887480,2012,,,,,
04/25/2012,away,10942,388,Marshall,9,True,12,4,8,win,12 - 4,775683,202,1,2.0,2,1,1,0,2,0,8,8,1,0,0,0,0,0,0,0,0,0,0,33.0,1,3,0,0,0,7,0,887480,2012,,,,,
04/28/2012,away,10942,444,Morehead St.,9,True,4,3,1,win,4 - 3,776345,202,1,7.0,4,2,1,2,6,0,26,23,1,0,1,0,0,1,0,0,0,0,0,0.0,7,5,1,0,0,1,3,887480,2012,,,,,
05/05/2012,away,10942,695,UT Martin,9,True,16,3,13,win,16 - 3,778080,202,1,8.0,6,3,1,2,7,0,33,28,1,0,0,0,1,2,0,0,0,1,0,108.0,8,7,1,0,0,1,3,887480,2012,,,,,
05/12/2012,home,10942,692,Tennessee Tech,9,True,4,0,4,win,4 - 0,779435,202,1,9.0,3,0,0,3,1,1,33,28,1,0,0,0,0,1,0,0,0,1,0,113.0,8,17,1,0,0,1,1,887480,2012,,,,,
05/18/2012,away,10942,454,Murray St.,9,True,9,2,7,win,9 - 2,780038,202,1,6.0,5,2,1,2,3,0,25,22,1,0,0,1,0,0,0,0,0,1,0,95.0,6,7,1,0,0,1,1,887480,2012,,,,,
05/24/2012,home,10942,201,Eastern Ill.,9,True,2,11,-9,loss,2 - 11,780580,202,1,5.1,11,9,9,1,6,0,29,24,1,0,2,0,0,2,1,0,0,1,1,88.0,3,6,0,1,0,1,1,887480,2012,,,,,
02/19/2012,home,10942,603,St. John's (NY),9,True,9,4,5,win,9 - 4,756303,301,1,0.1,2,3,3,4,0,0,7,3,0,0,1,1,0,0,0,0,0,0,0,31.0,0,1,0,0,0,1,0,887931,2012,,,,,
02/25/2012,away,10942,346,Lamar University,9,True,9,2,7,win,9 - 2,756890,301,1,4.1,4,2,1,5,3,0,21,15,0,0,1,2,0,0,0,0,0,0,1,88.0,2,7,0,0,0,1,2,887931,2012,,,,,
03/11/2012,home,10942,768,West Virginia,9,True,14,3,11,win,14 - 3,761294,301,1,3.1,5,3,1,1,1,0,19,16,2,0,0,1,0,2,0,0,0,0,0,70.0,5,4,0,0,0,1,0,887931,2012,,,,,
03/28/2012,away,10942,72,Bradley,9,True,6,3,3,win,6 - 3,766360,301,1,6.0,1,1,0,3,3,0,23,18,0,0,0,1,0,2,0,0,0,0,0,0.0,4,9,1,0,0,1,1,887931,2012,,,,,
04/03/2012,home,10942,72,Bradley,9,True,3,6,-3,loss,3 - 6,768297,301,1,5.1,8,3,3,1,4,0,25,22,1,0,1,0,0,1,0,0,0,0,1,88.0,3,8,0,1,0,1,4,887931,2012,,,,,
04/11/2012,home,10942,434,Missouri,9,True,4,5,-1,loss,4 - 5,771209,301,1,3.0,6,3,2,2,0,0,18,15,1,0,0,0,0,1,0,0,0,0,0,60.0,1,8,0,0,0,1,0,887931,2012,,,,,
05/01/2012,home,10942,659,Southern Ill.,9,True,3,7,-4,loss,3 - 7,777533,301,1,2.0,0,0,0,2,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,30.0,1,2,0,0,0,2,0,887931,2012,,,,,
05/04/2012,home,10942,416,Michigan St.,9,True,8,15,-7,loss,8 - 15,777851,301,1,3.2,5,2,2,1,0,0,17,14,1,0,1,1,0,2,0,1,1,0,0,44.0,3,5,0,0,0,3,0,887931,2012,,,,,
02/17/2012,home,10942,651,South Fla.,9,True,3,5,-2,loss,3 - 5,755755,518,1,0.2,0,0,0,1,0,0,3,2,0,0,0,1,0,0,0,1,0,0,0,12.0,0,2,0,0,0,3,0,887935,2012,,,,,
02/26/2012,away,10942,255,Georgia Tech,9,True,4,13,-9,loss,4 - 13,757444,518,1,0.0,2,5,3,3,0,0,5,2,2,0,0,1,0,0,0,1,1,0,0,22.0,0,0,0,0,0,3,0,887935,2012,,,,,
03/04/2012,home,10942,739,Villanova,10,True,4,3,1,win,4 - 3,759180,518,1,0.1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3.0,0,0,0,0,0,2,0,887935,2012,,,,,
03/10/2012,home,10942,709,Toledo,9,True,13,1,12,win,13 - 1,760923,518,1,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11.0,0,1,0,0,0,3,0,887935,2012,,,,,
03/11/2012,away,10942,149,Coastal Carolina,12,True,2,3,-1,loss,2 - 3,761107,518,1,1.2,2,0,0,1,3,0,9,8,0,0,0,2,0,0,0,0,0,0,0,36.0,1,2,0,0,0,2,1,887935,2012,,,,,
03/16/2012,home,10942,43,Austin Peay,13,True,4,3,1,win,4 - 3,762322,518,1,0.2,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,1,0,0,12.0,2,0,0,0,0,2,0,887935,2012,,,,,
03/17/2012,home,10942,43,Austin Peay,10,True,2,7,-5,loss,2 - 7,762666,518,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,2,0,887935,2012,,,,,
03/18/2012,home,10942,43,Austin Peay,9,True,7,3,4,win,7 - 3,763348,518,1,0.2,0,0,0,2,0,0,4,1,0,0,0,0,0,1,0,3,2,0,0,17.0,1,0,0,0,0,2,0,887935,2012,,,,,
03/21/2012,away,10942,175,Dayton,9,True,11,7,4,win,11 - 7,764112,518,1,0.2,2,5,0,3,0,0,8,5,0,0,1,1,0,0,0,0,0,0,0,31.0,1,1,0,0,0,2,0,887935,2012,,,,,
03/24/2012,home,10942,559,Purdue,9,True,5,8,-3,loss,5 - 8,765180,518,1,1.0,0,0,0,1,1,0,4,3,0,0,0,1,0,0,0,1,0,0,0,16.0,1,1,0,0,0,3,0,887935,2012,,,,,
03/27/2012,home,10942,204,Eastern Mich.,9,True,13,4,9,win,13 - 4,766086,518,1,1.0,1,1,1,2,0,0,5,3,1,0,0,2,0,0,0,0,0,0,0,20.0,0,2,0,0,0,4,0,887935,2012,,,,,
04/01/2012,away,10942,416,Michigan St.,9,True,1,2,-1,loss,1 - 2,767806,518,1,0.2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,8.0,1,1,0,0,0,3,0,887935,2012,,,,,
04/02/2012,away,10942,416,Michigan St.,9,True,5,10,-5,loss,5 - 10,768227,518,1,1.1,1,0,0,0,1,0,4,3,0,0,0,0,0,0,0,2,0,1,0,14.0,2,0,0,0,0,3,0,887935,2012,,,,,
04/04/2012,away,10942,414,Miami (OH),9,True,9,2,7,win,9 - 2,768693,518,1,1.0,0,1,1,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,23.0,1,2,0,0,0,3,0,887935,2012,,,,,
04/08/2012,home,10942,428,Minnesota,9,True,4,1,3,win,4 - 1,770430,518,1,0.2,1,1,1,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,0,0,0,2,1,887935,2012,,,,,
04/10/2012,home,10942,519,Ohio,9,True,6,5,1,win,6 - 5,770704,518,1,1.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,2,0,0,0,16.0,0,1,0,0,0,3,1,887935,2012,,,,,
04/15/2012,home,10942,463,Nebraska,9,True,4,5,-1,loss,4 - 5,772888,518,1,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,5.0,0,2,0,0,0,3,0,887935,2012,,,,,
04/15/2012,home,10942,463,Nebraska,9,True,9,17,-8,loss,9 - 17,772973,518,1,1.0,2,2,2,1,0,0,6,4,1,0,0,0,0,0,0,3,3,0,1,24.0,1,2,0,0,0,3,0,887935,2012,,,,,
04/18/2012,home,10942,140,Cincinnati,9,True,5,6,-1,loss,5 - 6,773441,518,1,1.0,3,3,3,0,1,0,6,6,1,0,1,0,0,0,0,0,0,0,0,18.0,0,2,0,0,0,2,0,887935,2012,,,,,
04/21/2012,away,10942,301,Illinois,9,True,3,8,-5,loss,3 - 8,774327,518,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,0,0,0,4,0,887935,2012,,,,,
04/22/2012,away,10942,301,Illinois,9,True,10,4,6,win,10 - 4,775119,518,1,1.2,0,0,0,2,2,0,7,5,0,0,0,0,0,0,0,3,2,0,0,32.0,1,2,0,0,0,2,0,887935,2012,,,,,
04/25/2012,home,10942,71,Bowling Green,9,True,8,4,4,win,8 - 4,775671,518,1,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10.0,2,0,0,0,0,5,0,887935,2012,,,,,
04/28/2012,away,10942,539,Penn St.,9,True,4,5,-1,loss,4 - 5,776426,518,1,0.2,0,0,0,1,1,0,3,2,0,0,0,1,1,0,0,3,2,0,0,15.0,1,0,0,0,0,3,0,887935,2012,,,,,
04/29/2012,away,10942,539,Penn St.,10,True,7,8,-1,loss,7 - 8,777089,518,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,4.0,0,1,0,0,0,4,0,887935,2012,,,,,
05/06/2012,home,10942,509,Northwestern,9,True,4,1,3,win,4 - 1,778667,518,1,1.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,12.0,2,1,0,0,0,2,0,887935,2012,,,,,
05/08/2012,away,10942,521,Oklahoma St.,9,True,2,4,-2,loss,2 - 4,778932,518,1,0.2,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9.0,2,0,0,0,0,2,0,887935,2012,,,,,
05/09/2012,away,10942,521,Oklahoma St.,9,True,4,0,4,win,4 - 0,779001,518,1,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1.0,1,0,0,0,0,2,0,887935,2012,,,,,
