season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2020,15204,21852,3.0,03/07/2020,1849858,home,30036,Mount Aloysius,2,5,-3,26,2,6,0,1,0,1,0,1,2,2,0,8,0.0,0,0,1,0.0,0,1.0,2.07448275862069,29,0.231,0.115,0.276,0.346,0.622,43.0,0.115,0.24,4.994,4.4,5.16,,0.25,0.0,0.069,0.069,0.0,1.0
2020,15204,21852,3.0,03/10/2020,1972308,neutral,442,Montclair St.,1,4,-3,30,1,8,2,1,0,1,1,1,2,8,0,12,0.0,2,0,1,0.0,0,2.0,4.128,33,0.267,0.2,0.364,0.5,0.864,103.0,0.167,0.348,9.426,8.804,9.628,0.0,0.083,0.0,0.242,0.061,0.181,0.25
2020,15204,21852,3.0,03/11/2020,1835139,away,622,Salisbury,2,11,-9,34,2,8,2,1,1,2,2,0,3,6,0,15,0.0,0,0,1,0.0,0,1.0,4.6089473684210525,38,0.235,0.353,0.289,0.559,0.848,114.0,0.147,0.25,11.362,10.682,10.884,1.3,0.1,0.026,0.158,0.079,0.079,0.5
2020,15204,21852,3.0,03/13/2020,1835139,home,0,0.0,2,11,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,21852,3.0,03/14/2020,1835139,home,0,0.0,2,11,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,22235,3.0,02/07/2020,1829824,away,341,La Verne,8,11,-3,35,8,11,2,1,0,7,0,1,6,8,0,15,0.0,0,0,1,0.0,0,0.0,6.32095238095238,42,0.314,0.257,0.405,0.514,0.919,112.0,0.143,0.393,10.906,10.258,11.096,,0.471,0.0,0.19,0.143,0.047,0.75
2020,15204,22235,3.0,02/08/2020,1829900,away,142,Claremont-M-S,0,12,-12,30,0,4,0,0,0,0,1,0,3,8,0,4,0.0,0,0,0,0.0,0,1.0,1.0296969696969698,33,0.133,0.133,0.212,0.133,0.345,-33.0,0.0,0.182,1.136,0.952,1.044,0.0,0.0,0.0,0.242,0.091,0.151,0.375
2020,15204,22235,3.0,02/08/2020,1849344,away,142,Claremont-M-S,3,4,-1,34,3,5,1,0,0,1,1,0,1,16,0,6,0.0,0,0,0,0.0,0,0.0,1.088,35,0.147,0.088,0.171,0.206,0.377,-14.0,0.029,0.278,2.702,2.538,2.656,0.0,0.5,0.0,0.457,0.029,0.428,0.062
2020,15204,22235,3.0,02/09/2020,1830013,away,781,Whittier,8,4,4,35,8,10,3,1,0,6,1,0,5,8,0,15,0.0,2,1,0,0.0,0,1.0,6.673953488372093,41,0.286,0.314,0.415,0.543,0.958,123.0,0.171,0.37,11.886,11.54,11.76,0.0,0.471,0.0,0.195,0.122,0.073,0.625
2020,15204,22235,3.0,02/14/2020,1965720,away,780,Whitman,2,7,-5,29,2,5,1,0,0,1,2,0,4,14,0,6,0.0,0,2,0,0.0,0,2.0,1.8697142857142857,35,0.172,0.241,0.257,0.241,0.498,7.0,0.034,0.333,3.428,3.208,3.316,0.0,0.222,0.0,0.4,0.114,0.286,0.286
2020,15204,22235,3.0,02/15/2020,1830423,neutral,1454,Whitworth,0,2,-2,31,0,6,0,0,0,0,1,1,4,9,0,6,0.0,0,0,0,0.0,0,0.0,1.8251428571428572,35,0.194,0.129,0.286,0.194,0.48,-5.0,0.0,0.273,2.578,2.39,3.14,0.0,0.0,0.0,0.257,0.114,0.143,0.444
2020,15204,22235,3.0,02/16/2020,1830923,neutral,785,Willamette,11,6,5,35,11,12,1,0,1,10,2,1,7,4,0,16,0.0,3,1,2,0.0,0,3.0,8.191666666666668,45,0.343,0.343,0.489,0.514,1.003,122.0,0.029,0.344,13.338,12.216,13.092,1.3,0.476,0.022,0.089,0.156,-0.067,1.75
2020,15204,22235,3.0,02/22/2020,1831421,away,2751,Pacific (OR),0,2,-2,29,0,2,1,0,0,0,3,0,0,6,0,3,0.0,3,2,0,0.0,0,0.0,0.6323529411764707,31,0.069,0.138,0.161,0.138,0.299,-37.0,0.034,0.087,1.902,1.594,1.708,0.0,0.0,0.0,0.194,0.0,0.194,0.0
2020,15204,22235,3.0,02/22/2020,1848946,away,2751,Pacific (OR),1,8,-7,32,1,5,0,0,0,1,1,0,3,9,0,5,0.0,1,0,0,0.0,0,0.0,1.5244444444444445,35,0.156,0.125,0.257,0.156,0.413,-20.0,0.0,0.217,2.218,2.014,2.128,0.0,0.111,0.0,0.257,0.086,0.171,0.333
2020,15204,22235,3.0,02/23/2020,1831773,away,2751,Pacific (OR),5,13,-8,39,5,12,5,0,1,5,1,0,4,7,0,20,0.0,0,0,1,0.0,0,0.0,7.674545454545455,44,0.308,0.333,0.364,0.667,1.031,157.0,0.128,0.344,15.904,15.174,15.428,1.0,0.267,0.023,0.159,0.091,0.068,0.571
2020,15204,22235,3.0,02/29/2020,1832644,home,785,Willamette,5,3,2,28,5,9,3,0,1,5,1,2,3,3,0,15,0.0,0,2,1,0.0,0,0.0,4.70235294117647,34,0.321,0.286,0.353,0.679,1.032,160.0,0.107,0.32,11.456,10.728,12.196,1.0,0.364,0.029,0.088,0.088,0.0,1.0
2020,15204,22235,3.0,03/01/2020,1833088,home,785,Willamette,3,13,-10,32,3,5,2,0,0,2,1,0,5,5,0,7,0.0,1,0,0,0.0,0,1.0,2.491578947368421,37,0.156,0.25,0.297,0.281,0.578,25.0,0.062,0.185,4.37,4.114,4.248,0.0,0.273,0.0,0.135,0.135,0.0,1.0
2020,15204,22235,3.0,03/01/2020,1848608,home,785,Willamette,7,13,-6,37,7,8,0,0,2,6,4,0,7,6,0,14,0.0,1,1,0,0.0,0,0.0,5.649565217391304,45,0.216,0.459,0.356,0.432,0.788,80.0,0.0,0.207,10.082,9.708,9.916,2.7,0.357,0.044,0.133,0.156,-0.023,1.167
2020,15204,22235,3.0,03/07/2020,1834107,away,1094,George Fox,9,11,-2,31,9,6,1,0,3,7,0,0,8,9,0,16,0.0,0,0,1,0.0,0,0.0,6.340999999999999,40,0.194,0.581,0.35,0.645,0.995,148.0,0.032,0.15,11.528,10.87,11.08,0.0,0.545,0.075,0.225,0.2,0.025,0.889
2020,15204,22235,3.0,03/07/2020,1849737,away,1094,George Fox,12,2,10,29,12,8,4,0,2,11,0,0,6,3,0,18,0.0,5,3,3,0.0,0,1.0,8.68391304347826,41,0.276,0.552,0.463,0.828,1.291,221.0,0.138,0.222,16.896,15.292,15.564,0.0,0.588,0.049,0.073,0.146,-0.073,2.0
2020,15204,22235,3.0,03/08/2020,1834543,away,1094,George Fox,9,6,3,35,9,10,3,0,0,7,3,0,5,16,0,13,0.0,4,2,1,0.0,0,0.0,6.267659574468085,43,0.286,0.314,0.442,0.457,0.899,98.0,0.086,0.5,11.552,10.86,11.08,0.0,0.474,0.0,0.372,0.116,0.256,0.312
2020,15204,22235,3.0,03/14/2020,1834543,home,0,0.0,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,22235,3.0,03/15/2020,1834543,home,0,0.0,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,22626,3.0,03/03/2020,1833443,neutral,9684,Saint Elizabeth,9,5,4,33,9,12,0,2,3,9,1,1,5,8,0,25,0.0,2,0,0,0.0,0,0.0,12.081999999999999,38,0.364,0.545,0.5,0.909,1.409,251.0,0.182,0.409,19.486,19.112,20.064,1.5,0.375,0.079,0.211,0.132,0.079,0.625
2020,15204,22626,3.0,03/04/2020,1833534,neutral,139,Chris. Newport,3,11,-8,34,3,7,2,0,0,1,0,0,5,14,0,9,0.0,1,0,0,0.0,0,0.0,3.432,39,0.206,0.206,0.333,0.324,0.657,43.0,0.059,0.35,5.798,5.594,5.748,,0.231,0.0,0.359,0.128,0.231,0.357
2020,15204,22626,3.0,03/04/2020,1833556,neutral,443,Moravian,9,13,-4,34,8,10,1,0,0,6,5,0,10,5,0,11,0.0,0,1,1,0.0,0,1.0,5.992173913043478,46,0.294,0.471,0.435,0.353,0.788,64.0,0.029,0.333,8.57,7.898,8.056,0.0,0.4,0.0,0.109,0.217,-0.108,2.0
2020,15204,22626,3.0,03/05/2020,1833660,away,467,New England Col.,10,5,5,34,9,10,3,1,1,7,2,1,8,9,0,18,0.0,2,0,0,0.0,0,0.0,8.91909090909091,42,0.294,0.5,0.476,0.676,1.152,173.0,0.176,0.375,14.248,13.928,14.816,1.3,0.421,0.024,0.214,0.19,0.024,0.889
2020,15204,22626,3.0,03/06/2020,1833949,away,242,Fredonia,5,2,3,34,5,9,6,0,0,5,1,1,2,14,0,15,0.0,3,0,0,0.0,0,0.0,5.446666666666667,36,0.265,0.235,0.389,0.618,1.007,144.0,0.176,0.45,12.438,12.17,13.04,0.0,0.357,0.0,0.389,0.056,0.333,0.143
2020,15204,22626,3.0,03/07/2020,1834088,neutral,1064,Eastern Nazarene,13,14,-1,38,12,11,1,0,2,8,3,0,5,7,0,18,0.0,1,1,0,0.0,0,0.0,7.435555555555554,44,0.289,0.395,0.386,0.553,0.939,123.0,0.026,0.31,13.654,13.264,13.508,2.4,0.667,0.045,0.159,0.114,0.045,0.714
2020,15204,22626,3.0,03/10/2020,1834088,home,0,0.0,13,14,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,,0.0,0.0,0.0,,,,,,,
2020,15204,23008,3.0,02/08/2020,1829951,away,953,Austin,1,0,1,23,1,5,2,1,0,1,2,0,7,3,0,9,0.0,0,1,0,0.0,0,3.0,4.238709677419355,31,0.217,0.565,0.387,0.522,0.909,113.0,0.217,0.25,6.796,6.546,6.672,0.0,0.083,0.0,0.097,0.226,-0.129,2.333
2020,15204,23008,3.0,02/08/2020,1849454,away,953,Austin,1,2,-1,21,1,5,1,0,0,0,0,0,0,5,0,6,0.0,1,1,0,0.0,0,1.0,1.6556521739130436,22,0.238,0.048,0.273,0.333,0.606,39.0,0.048,0.312,4.16,3.962,4.064,,0.167,0.0,0.227,0.0,0.227,0.0
2020,15204,23008,3.0,02/15/2020,1830450,home,1450,Westminster (MO),10,7,3,26,10,9,1,0,0,10,1,0,5,7,0,10,0.0,4,0,1,0.0,0,0.0,6.198888888888889,32,0.346,0.269,0.562,0.423,0.985,101.0,0.038,0.45,8.944,8.354,8.528,0.0,0.556,0.0,0.219,0.156,0.063,0.714
2020,15204,23008,3.0,02/15/2020,1848350,home,1450,Westminster (MO),3,2,1,18,2,2,0,0,1,3,0,0,3,6,0,5,0.0,1,0,0,0.0,0,0.0,1.6472727272727274,21,0.111,0.333,0.286,0.333,0.619,40.0,0.0,0.091,2.992,2.852,2.944,0.0,0.2,0.048,0.286,0.143,0.143,0.5
2020,15204,23008,3.0,02/16/2020,1830755,home,1450,Westminster (MO),7,5,2,30,6,8,2,0,1,4,0,1,5,7,0,13,0.0,0,0,0,0.0,0,0.0,4.902857142857144,35,0.267,0.3,0.371,0.533,0.904,115.0,0.067,0.318,8.944,8.694,9.508,0.0,0.417,0.029,0.2,0.143,0.057,0.714
2020,15204,23008,3.0,02/19/2020,1830960,home,1124,Hendrix,5,1,4,31,5,11,1,0,0,5,4,1,2,5,0,12,0.0,1,1,0,0.0,0,0.0,4.821142857142856,34,0.355,0.194,0.412,0.419,0.831,83.0,0.032,0.423,9.24,8.95,9.76,0.0,0.357,0.0,0.147,0.059,0.088,0.4
2020,15204,23008,3.0,02/21/2020,1831165,home,8530,McMurry,13,0,13,32,13,15,2,0,2,12,0,0,2,2,0,23,0.0,0,0,2,0.0,0,1.0,11.135555555555555,36,0.469,0.312,0.472,0.844,1.316,227.0,0.062,0.433,18.834,17.744,18.008,0.0,0.733,0.056,0.056,0.056,0.0,1.0
2020,15204,23008,3.0,02/21/2020,1847901,home,8530,McMurry,4,1,3,30,4,6,2,0,1,3,2,0,3,7,0,11,0.0,0,0,0,0.0,0,0.0,3.244242424242424,33,0.2,0.333,0.273,0.467,0.74,82.0,0.067,0.227,7.764,7.518,7.676,1.3,0.375,0.03,0.212,0.091,0.121,0.429
2020,15204,23008,3.0,02/22/2020,1968394,home,8530,McMurry,13,12,1,38,12,17,2,0,0,11,4,2,9,2,1,19,0.0,3,0,1,0.0,0,2.0,11.623921568627452,48,0.447,0.342,0.604,0.553,1.157,148.0,0.053,0.459,16.554,15.222,16.764,0.0,0.414,0.0,0.042,0.188,-0.146,4.5
2020,15204,23008,3.0,02/28/2020,1832422,away,271,Hardin-Simmons,5,9,-4,24,3,7,2,0,0,5,0,1,2,7,0,9,0.0,3,0,1,0.0,0,1.0,3.794,27,0.292,0.125,0.444,0.458,0.902,99.0,0.083,0.389,7.484,6.914,7.708,,0.25,0.0,0.259,0.074,0.185,0.286
2020,15204,23008,3.0,02/28/2020,1847814,away,271,Hardin-Simmons,3,2,1,31,3,8,4,0,1,3,0,0,1,4,0,15,0.0,0,1,0,0.0,0,0.0,4.177575757575758,33,0.258,0.258,0.273,0.645,0.918,140.0,0.129,0.269,11.358,11.016,11.212,0.0,0.25,0.03,0.121,0.03,0.091,0.25
2020,15204,23008,3.0,02/29/2020,1832673,away,271,Hardin-Simmons,12,13,-1,37,10,15,5,0,1,10,1,0,4,6,0,23,0.0,1,0,0,0.0,0,0.0,11.583809523809524,41,0.405,0.351,0.488,0.784,1.272,209.0,0.135,0.467,18.852,18.484,18.768,1.0,0.474,0.024,0.146,0.098,0.048,0.667
2020,15204,23008,3.0,03/03/2020,1833504,away,1124,Hendrix,3,8,-5,33,3,6,2,0,1,3,0,0,4,7,0,11,0.0,0,0,0,0.0,0,0.0,3.2540540540540537,37,0.182,0.273,0.27,0.424,0.694,68.0,0.061,0.2,7.134,6.864,7.028,0.0,0.222,0.027,0.189,0.108,0.081,0.571
2020,15204,23008,3.0,03/06/2020,1833770,home,1390,Sul Ross St.,9,4,5,30,9,10,3,0,0,8,2,1,3,11,0,13,0.0,2,0,0,0.0,0,0.0,5.749714285714286,33,0.333,0.233,0.455,0.533,0.988,124.0,0.1,0.526,10.412,10.19,11.02,0.0,0.6,0.0,0.333,0.091,0.242,0.273
2020,15204,23008,3.0,03/06/2020,1848816,home,1390,Sul Ross St.,16,7,9,42,16,17,1,1,1,11,0,1,5,7,0,23,0.0,3,0,1,0.0,0,1.0,11.812549019607841,48,0.405,0.238,0.521,0.619,1.14,160.0,0.095,0.457,18.284,17.51,18.46,0.0,0.625,0.021,0.146,0.104,0.042,0.714
2020,15204,23008,3.0,03/07/2020,1834120,home,1390,Sul Ross St.,3,7,-4,30,2,5,0,0,0,3,1,0,4,6,0,5,0.0,2,0,0,0.0,0,1.0,2.018888888888889,34,0.167,0.167,0.324,0.167,0.491,-9.0,0.0,0.208,2.762,2.54,2.66,0.0,0.182,0.0,0.176,0.118,0.058,0.667
2020,15204,23121,3.0,02/06/2020,1829774,neutral,105,Cal Lutheran,0,3,-3,20,0,5,0,0,0,0,0,0,4,7,0,5,0.0,0,1,0,0.0,0,0.0,2.1952000000000003,25,0.25,0.2,0.36,0.25,0.61,22.0,0.0,0.385,2.834,2.68,2.76,,0.0,0.0,0.28,0.16,0.12,0.571
2020,15204,23121,3.0,02/07/2020,1829792,neutral,134,Chapman,6,16,-10,24,2,5,2,2,0,1,0,0,0,9,0,11,0.0,1,0,0,0.0,0,0.0,2.7024,24,0.208,0.25,0.25,0.625,0.875,131.0,0.333,0.333,8.318,8.118,8.276,,0.333,0.0,0.375,0.0,0.375,0.0
2020,15204,23121,3.0,02/08/2020,1829966,neutral,1179,Linfield,17,8,9,21,9,8,1,2,0,4,3,0,3,4,0,13,0.0,3,1,0,0.0,0,1.0,7.354285714285715,25,0.381,0.524,0.56,0.762,1.322,210.0,0.333,0.471,11.618,11.346,11.532,0.0,0.643,0.0,0.16,0.12,0.04,0.75
2020,15204,23121,3.0,02/14/2020,1830211,away,567,Redlands,12,9,3,31,9,13,1,3,0,10,3,0,3,6,0,20,0.0,0,0,0,0.0,0,1.0,9.824705882352943,34,0.419,0.419,0.471,0.774,1.245,204.0,0.323,0.52,16.012,15.716,15.952,0.0,0.562,0.0,0.176,0.088,0.088,0.5
2020,15204,23121,3.0,02/15/2020,1830412,away,567,Redlands,6,3,3,22,3,10,2,1,0,4,0,0,4,3,0,14,0.0,0,0,0,0.0,0,1.0,8.098461538461539,26,0.455,0.364,0.538,0.773,1.311,211.0,0.227,0.526,11.136,10.924,11.088,,0.214,0.0,0.115,0.154,-0.039,1.333
2020,15204,23121,3.0,02/16/2020,1830726,away,567,Redlands,2,3,-1,25,1,6,0,0,0,2,0,0,1,5,0,6,0.0,1,0,0,0.0,0,0.0,1.9318518518518517,26,0.24,0.04,0.308,0.24,0.548,13.0,0.0,0.3,3.63,3.448,3.556,,0.125,0.0,0.192,0.038,0.154,0.2
2020,15204,23121,3.0,02/21/2020,1831192,home,271,Hardin-Simmons,9,4,5,24,7,6,1,2,0,4,4,0,3,1,0,11,0.0,4,0,1,0.0,0,1.0,5.289375,28,0.25,0.5,0.464,0.583,1.047,142.0,0.292,0.25,10.362,9.706,9.892,0.0,0.538,0.0,0.036,0.107,-0.071,3.0
2020,15204,23121,3.0,02/22/2020,1831515,home,271,Hardin-Simmons,3,2,1,16,2,4,0,0,0,2,0,0,2,2,0,4,0.0,2,0,1,0.0,0,0.0,1.944761904761905,19,0.25,0.125,0.421,0.25,0.671,29.0,0.0,0.267,3.314,2.804,2.888,,0.25,0.0,0.105,0.105,0.0,1.0
2020,15204,23121,3.0,02/22/2020,1849674,home,271,Hardin-Simmons,4,3,1,18,3,7,1,0,1,4,0,0,0,2,0,11,0.0,0,0,0,0.0,0,1.0,4.277777777777778,18,0.389,0.222,0.389,0.722,1.111,178.0,0.056,0.4,8.394,8.212,8.344,0.0,0.333,0.056,0.111,0.0,0.111,0.0
2020,15204,23121,3.0,02/28/2020,1832546,away,8530,McMurry,9,2,7,22,8,6,1,0,0,3,4,0,11,5,0,7,0.0,0,0,1,0.0,0,0.0,5.0064705882352944,34,0.273,0.727,0.5,0.364,0.864,75.0,0.045,0.333,5.71,5.182,5.284,0.0,0.471,0.0,0.147,0.324,-0.177,2.2
2020,15204,23121,3.0,02/29/2020,1832791,away,8530,McMurry,12,0,12,22,9,9,0,0,2,4,0,0,4,2,0,15,0.0,1,0,0,0.0,0,0.0,8.451851851851853,26,0.409,0.455,0.538,0.773,1.311,211.0,0.0,0.389,11.634,11.386,11.572,0.0,0.583,0.077,0.077,0.154,-0.077,2.0
2020,15204,23121,3.0,02/29/2020,1849187,away,8530,McMurry,5,12,-7,23,4,7,2,0,0,3,1,1,6,5,0,9,0.0,0,0,0,0.0,0,2.0,4.387586206896551,29,0.304,0.348,0.448,0.478,0.926,106.0,0.087,0.389,6.38,6.202,6.964,0.0,0.308,0.0,0.172,0.207,-0.035,1.2
2020,15204,23121,3.0,03/06/2020,1833790,home,2741,Howard Payne,8,5,3,25,5,7,2,0,1,5,1,0,1,0,0,12,0.0,1,0,1,0.0,0,0.0,4.061428571428571,27,0.28,0.28,0.333,0.6,0.933,132.0,0.08,0.24,9.73,9.086,9.252,1.0,0.5,0.037,0.0,0.037,-0.037,inf
2020,15204,23121,3.0,03/07/2020,1834145,home,2741,Howard Payne,6,0,6,14,5,5,0,0,0,2,1,0,4,4,0,5,0.0,1,1,0,0.0,0,0.0,3.2020000000000004,19,0.357,0.357,0.526,0.357,0.883,76.0,0.0,0.5,3.918,3.778,3.856,0.0,0.5,0.0,0.211,0.211,0.0,1.0
2020,15204,23121,3.0,03/07/2020,1849761,home,2741,Howard Payne,11,1,10,22,7,7,2,0,0,4,0,1,7,2,0,9,0.0,0,0,0,0.0,0,0.0,4.850344827586206,29,0.318,0.364,0.483,0.5,0.983,117.0,0.091,0.35,6.314,6.12,6.88,,0.5,0.0,0.069,0.241,-0.172,3.5
2020,15204,23121,3.0,03/10/2020,1834917,away,1203,Mary Hardin-Baylor,5,8,-3,22,2,7,0,0,0,2,0,0,0,1,0,7,0.0,1,0,0,0.0,0,1.0,2.5252173913043476,22,0.318,0.0,0.364,0.318,0.682,44.0,0.0,0.333,4.862,4.67,4.78,,0.25,0.0,0.045,0.0,0.045,0.0
2020,15204,23260,3.0,02/15/2020,1830413,home,805,Wis.-Whitewater,0,11,-11,24,0,3,2,0,0,0,0,0,2,9,0,5,0.0,1,0,0,0.0,0,0.0,1.2844444444444445,26,0.125,0.167,0.231,0.292,0.523,21.0,0.083,0.2,3.018,2.862,2.964,,0.0,0.0,0.346,0.077,0.269,0.222
2020,15204,23260,3.0,02/15/2020,1830676,home,939,Anderson (IN),4,2,2,29,4,8,2,0,0,4,3,0,1,9,0,10,0.0,3,2,0,0.0,0,0.0,3.859428571428571,32,0.276,0.207,0.375,0.414,0.789,77.0,0.069,0.4,8.518,8.212,8.384,0.0,0.333,0.0,0.281,0.031,0.25,0.111
2020,15204,23260,3.0,02/16/2020,1830728,home,805,Wis.-Whitewater,8,6,2,30,8,8,0,1,0,7,1,1,3,4,0,10,0.0,2,2,1,0.0,0,1.0,3.6231578947368432,36,0.267,0.167,0.361,0.367,0.728,60.0,0.1,0.296,7.418,6.704,7.508,0.0,0.615,0.0,0.111,0.083,0.028,0.75
2020,15204,23260,3.0,02/16/2020,1830920,home,939,Anderson (IN),6,14,-8,34,6,9,4,0,0,5,1,2,6,7,0,13,0.0,2,0,1,0.0,0,0.0,5.284651162790698,41,0.265,0.265,0.415,0.5,0.915,109.0,0.118,0.321,10.084,9.42,10.9,0.0,0.353,0.0,0.171,0.146,0.025,0.857
2020,15204,23260,3.0,02/21/2020,1831126,home,192,Dubuque,8,0,8,35,8,9,2,0,0,5,3,1,2,6,0,11,0.0,3,0,0,0.0,0,0.0,4.0365,37,0.257,0.171,0.378,0.371,0.749,63.0,0.057,0.31,8.532,8.232,9.064,0.0,0.571,0.0,0.162,0.054,0.108,0.333
2020,15204,23260,3.0,02/22/2020,1831752,home,42,Aurora,1,7,-6,30,1,5,0,0,0,1,3,0,2,8,0,5,0.0,2,0,0,0.0,0,2.0,1.6447058823529412,32,0.167,0.167,0.281,0.167,0.448,-14.0,0.0,0.227,3.106,2.9,3.02,0.0,0.111,0.0,0.25,0.062,0.188,0.25
2020,15204,23260,3.0,02/23/2020,1832049,home,517,Ohio Northern,8,6,2,33,8,9,4,0,0,6,1,1,4,7,0,13,0.0,0,0,0,0.0,0,0.0,4.5675675675675675,37,0.273,0.242,0.351,0.515,0.866,107.0,0.121,0.346,9.444,9.178,9.996,0.0,0.615,0.0,0.189,0.108,0.081,0.571
2020,15204,23260,3.0,02/29/2020,1832795,home,538,Penn St.-Behrend,15,7,8,41,15,17,5,0,0,11,5,0,11,3,1,22,0.0,2,2,0,0.0,0,0.0,13.522142857142857,54,0.415,0.512,0.556,0.659,1.215,177.0,0.122,0.447,19.646,18.568,18.856,0.0,0.5,0.0,0.056,0.204,-0.148,3.667
2020,15204,23260,3.0,02/29/2020,1849191,home,538,Penn St.-Behrend,18,1,17,36,18,13,5,1,1,18,0,0,9,7,0,23,0.0,8,0,1,0.0,0,0.0,15.242962962962963,46,0.361,0.528,0.652,0.833,1.485,244.0,0.222,0.414,21.364,20.556,20.912,0.0,0.586,0.022,0.152,0.196,-0.044,1.286
2020,15204,23260,3.0,03/01/2020,1833086,home,538,Penn St.-Behrend,3,0,3,30,3,9,1,0,0,3,1,1,1,3,0,10,0.0,0,0,1,0.0,0,0.0,2.9181250000000003,32,0.3,0.067,0.312,0.367,0.679,54.0,0.033,0.321,6.936,6.322,7.104,0.0,0.3,0.0,0.094,0.031,0.063,0.333
2020,15204,23260,3.0,03/04/2020,1833433,away,1115,Hanover,5,4,1,36,5,10,1,0,1,5,2,0,6,8,1,14,0.0,2,0,0,0.0,0,1.0,6.495454545454546,42,0.278,0.333,0.429,0.444,0.873,93.0,0.028,0.333,11.146,10.252,10.464,1.3,0.235,0.024,0.19,0.143,0.047,0.75
2020,15204,23260,3.0,03/06/2020,1833884,away,555,Principia,17,3,14,33,17,12,2,2,0,14,6,1,12,5,0,18,0.0,5,0,1,0.0,0,0.0,12.380392156862746,46,0.364,0.697,0.63,0.667,1.297,188.0,0.242,0.414,16.54,15.812,16.724,0.0,0.586,0.0,0.109,0.261,-0.152,2.4
2020,15204,23260,3.0,03/07/2020,1834144,away,555,Principia,9,4,5,33,9,8,2,0,0,8,9,2,9,1,0,10,0.0,4,0,2,0.0,0,0.0,5.415416666666666,44,0.242,0.545,0.477,0.364,0.841,72.0,0.061,0.235,9.662,8.59,10.06,0.0,0.429,0.0,0.023,0.205,-0.182,9.0
2020,15204,23260,3.0,03/07/2020,1849760,away,555,Principia,12,0,12,38,12,14,1,0,2,11,0,0,0,2,0,21,0.0,4,0,1,0.0,0,0.0,9.23813953488372,39,0.368,0.184,0.462,0.632,1.094,157.0,0.026,0.343,17.294,16.498,16.796,0.0,0.625,0.051,0.051,0.0,0.051,0.0
2020,15204,23624,3.0,03/08/2020,1834463,neutral,8597,Martin Luther,3,6,-3,28,3,7,3,1,1,3,0,0,0,6,0,15,0.0,1,0,0,0.0,0,0.0,4.209655172413793,28,0.25,0.286,0.286,0.714,1.0,163.0,0.214,0.286,11.642,11.362,11.564,0.0,0.286,0.036,0.214,0.0,0.214,0.0
2020,15204,23624,3.0,03/08/2020,1848633,neutral,8597,Martin Luther,16,13,3,31,16,14,5,0,0,14,1,0,7,2,1,19,0.0,3,2,2,0.0,0,0.0,11.43911111111111,42,0.452,0.419,0.571,0.774,1.345,215.0,0.161,0.452,18.124,16.374,16.628,0.0,0.667,0.0,0.048,0.167,-0.119,3.5
2020,15204,23624,3.0,03/09/2020,1834767,neutral,8567,Mt. St. Joseph,11,9,2,36,11,7,2,0,1,6,0,0,3,11,0,12,0.0,0,0,0,0.0,0,0.0,3.276923076923077,39,0.194,0.222,0.256,0.417,0.673,64.0,0.056,0.25,7.762,7.498,7.676,0.0,1.111,0.026,0.282,0.077,0.205,0.273
2020,15204,23624,3.0,03/09/2020,1849774,neutral,8567,Mt. St. Joseph,6,19,-13,26,6,6,1,0,0,5,0,0,4,7,0,7,0.0,1,0,0,0.0,0,2.0,2.9451612903225812,30,0.231,0.192,0.367,0.308,0.675,42.0,0.038,0.316,4.584,4.4,4.52,,0.545,0.0,0.233,0.133,0.1,0.571
2020,15204,23624,3.0,03/10/2020,1834865,neutral,1099,Gordon,3,6,-3,25,3,4,0,0,0,2,0,1,4,1,0,4,0.0,0,1,0,0.0,0,1.0,1.1933333333333336,30,0.16,0.12,0.267,0.16,0.427,-18.0,0.0,0.167,1.182,0.942,1.664,,0.375,0.0,0.033,0.133,-0.1,4.0
2020,15204,23624,3.0,03/10/2020,1849874,neutral,1099,Gordon,1,7,-6,26,1,4,2,0,0,1,0,0,4,6,0,6,0.0,2,0,0,0.0,0,0.0,2.3625000000000003,30,0.154,0.231,0.333,0.308,0.641,38.0,0.077,0.2,4.132,3.924,4.048,,0.1,0.0,0.2,0.133,0.067,0.667
