season,season_id,school_id,division,date,game_id,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,RS%,HR%,K%,BB%,K-BB%,BB/K
2014,11620,51,1.0,03/14/2014,592282,700,Texas Tech,1,0,1,34,1,31,7,2,1,0,1,1,1,1,11,0,0,0.0,0,1,0,1.0,0,0.0,0.9533333333333335,3,7.0,2.6666666666666665,14.0,16.666666666666668,786.0,5.0,-0.7,6.331999999999999,6.427999999999999,7.055999999999999,3.875,0.0,3.6666666666666665,0.3333333333333333,3.333333333333333,0.09090909090909091
2014,11620,51,1.0,03/15/2014,592603,700,Texas Tech,2,1,1,34,2,30,8,3,0,0,2,2,0,1,7,0,0,0.0,0,1,1,0.0,0,0.0,0.884,5,4.0,1.8,7.0,8.8,354.0,1.5,-2.0,7.414000000000001,7.1080000000000005,7.096,3.3333333333333335,0.0,1.4,0.2,1.2,0.14285714285714285
2014,11620,51,1.0,03/16/2014,593260,700,Texas Tech,1,7,-6,34,1,29,3,0,0,0,1,1,0,2,7,0,0,0.0,1,1,0,0.0,0,0.0,1.144,4,3.0,1.5,3.0,4.5,112.0,0.0,-0.5,2.184,2.2060000000000004,2.212,4.833333333333333,0.0,1.75,0.5,1.25,0.2857142857142857
2014,11620,51,1.0,03/18/2014,593508,287,Houston Baptist,9,3,6,34,9,35,14,1,1,0,9,0,0,4,8,0,0,0.0,2,0,1,0.0,0,0.0,1.9825000000000002,14,1.5555555555555556,1.4285714285714286,2.111111111111111,3.5396825396825395,58.0,0.444,7.0,10.195999999999998,9.91,9.92,1.75,0.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5
2014,11620,51,1.0,03/21/2014,594088,521,Oklahoma St.,4,1,3,34,4,29,7,2,0,0,3,0,0,2,9,0,0,0.0,0,2,2,0.0,0,0.0,0.6759999999999999,10,1.75,0.9,2.75,3.65,83.0,0.5,-2.3333333333333335,5.958,5.234,5.228,3.2222222222222223,0.0,0.9,0.2,0.7,0.2222222222222222
2014,11620,51,1.0,03/22/2014,594419,521,Oklahoma St.,4,1,3,34,4,26,5,0,0,0,3,2,1,3,5,0,0,0.0,3,1,0,2.0,0,0.0,1.56,8,1.25,1.375,1.25,2.625,6.0,0.0,-5.0,3.6499999999999995,3.628,4.296,2.3636363636363638,0.0,0.625,0.375,0.25,0.6
2014,11620,51,1.0,03/23/2014,595079,521,Oklahoma St.,1,4,-3,34,1,27,1,0,0,0,1,1,0,2,12,0,0,0.0,0,1,0,0.0,0,0.0,0.65,4,1.0,0.75,1.0,1.75,-23.0,0.0,-0.09090909090909091,0.6239999999999999,0.6799999999999999,0.6799999999999999,9.0,0.0,3.0,0.5,2.5,0.16666666666666666
2014,11620,51,1.0,03/25/2014,595407,702,UT Arlington,3,14,-11,34,3,32,4,2,1,0,3,2,0,4,13,0,0,0.0,0,0,0,0.0,0,0.0,1.337142857142857,7,1.3333333333333333,1.1428571428571428,3.6666666666666665,4.809523809523809,143.0,1.667,-0.4,4.8260000000000005,4.938000000000001,4.936000000000001,4.0,0.0,1.8571428571428572,0.5714285714285714,1.2857142857142858,0.3076923076923077
2014,11620,51,1.0,03/28/2014,595841,768,West Virginia,7,8,-1,34,7,40,7,1,0,1,7,0,0,8,8,0,0,0.0,1,3,0,1.0,0,0.0,2.0526315789473686,18,1.0,0.8888888888888888,1.8571428571428572,2.746031746031746,30.0,0.143,-3.0,6.056,5.99,6.0,2.6,0.05555555555555555,0.4444444444444444,0.4444444444444444,0.0,1.0
2014,11620,51,1.0,03/30/2014,596484,768,West Virginia,1,4,-3,34,1,30,5,0,0,0,1,0,0,1,2,0,0,0.0,2,0,0,2.0,0,0.0,1.56,2,5.0,4.0,5.0,9.0,289.0,0.0,-5.0,3.524,3.552,3.564,3.75,0.0,1.0,0.5,0.5,0.5
2014,11620,51,1.0,04/01/2014,597089,2743,UIW,5,2,3,34,5,29,8,1,1,1,5,1,2,3,0,0,0,0.0,0,0,1,0.0,0,0.0,0.8955555555555557,9,1.6,1.2222222222222223,3.4,4.622222222222222,129.0,0.8,1.4,7.38,7.033999999999999,8.308,2.8,0.1111111111111111,0.0,0.3333333333333333,-0.3333333333333333,inf
2014,11620,51,1.0,04/02/2014,597397,2743,UIW,4,3,1,34,4,29,7,1,0,0,3,0,0,6,3,0,0,0.0,0,1,0,0.0,0,0.0,1.8909090909090909,11,1.75,1.1818181818181819,2.25,3.4318181818181817,60.0,0.25,7.0,4.505999999999999,4.513999999999999,4.508,2.230769230769231,0.0,0.2727272727272727,0.5454545454545454,-0.2727272727272727,2.0
2014,11620,51,1.0,04/04/2014,597606,703,Texas,4,5,-1,34,4,29,8,1,1,0,3,2,0,6,6,0,0,0.0,2,4,0,2.0,0,0.0,2.275,14,2.0,1.1428571428571428,3.25,4.392857142857142,118.0,1.0,-4.0,7.271999999999999,7.172000000000001,7.184,1.8125,0.0,0.42857142857142855,0.42857142857142855,0.0,1.0
2014,11620,51,1.0,04/05/2014,597836,703,Texas,3,6,-3,34,3,35,8,2,0,0,2,0,0,1,12,0,0,0.0,0,0,0,0.0,0,0.0,0.585,4,2.6666666666666665,2.25,4.0,6.25,188.0,0.667,-0.8888888888888888,5.794,5.93,5.92,3.888888888888889,0.0,3.0,0.25,2.75,0.08333333333333333
2014,11620,51,1.0,04/06/2014,598576,703,Texas,0,4,-4,34,0,28,3,1,0,0,0,0,2,2,4,0,0,0.0,0,0,0,0.0,0,0.0,0.78,2,inf,2.5,inf,inf,inf,inf,-0.75,1.8179999999999996,1.8739999999999997,3.1479999999999997,5.6,0.0,2.0,1.0,1.0,0.5
2014,11620,51,1.0,04/08/2014,599122,624,Sam Houston,3,4,-1,34,3,28,4,0,0,0,2,3,1,3,2,0,0,0.0,1,1,1,1.0,0,0.0,1.097777777777778,8,1.3333333333333333,1.0,1.3333333333333333,2.333333333333333,2.0,0.0,2.0,3.044,2.648,3.296,3.5,0.0,0.25,0.375,-0.125,1.5
2014,11620,51,1.0,04/11/2014,599778,1045,DBU,8,12,-4,34,8,35,10,3,0,1,7,0,0,5,8,0,0,0.0,0,1,0,1.0,0,0.0,1.43,14,1.25,1.0714285714285714,2.5,3.571428571428571,72.0,0.375,-9.0,8.755999999999998,8.796,8.792,2.4285714285714284,0.07142857142857142,0.5714285714285714,0.35714285714285715,0.21428571428571425,0.625
2014,11620,51,1.0,04/12/2014,600507,1045,DBU,3,6,-3,34,3,30,6,0,0,0,3,1,1,5,10,0,0,0.0,0,0,1,1.0,0,0.0,1.5599999999999998,9,2.0,1.2222222222222223,2.0,3.2222222222222223,46.0,0.0,-1.0,3.4200000000000004,3.1540000000000004,3.7880000000000003,2.727272727272727,0.0,1.1111111111111112,0.5555555555555556,0.5555555555555556,0.5
2014,11620,51,1.0,04/12/2014,600769,1045,DBU,7,4,3,34,7,32,9,2,0,0,6,2,0,2,9,0,0,0.0,3,1,1,1.0,0,0.0,1.4485714285714286,11,1.2857142857142858,1.2727272727272727,1.8571428571428572,3.12987012987013,39.0,0.286,-9.0,7.837999999999999,7.486,7.512,2.2857142857142856,0.0,0.8181818181818182,0.18181818181818182,0.6363636363636365,0.2222222222222222
2014,11620,51,1.0,04/15/2014,601371,699,Texas Southern,1,0,1,34,1,26,3,0,1,0,1,2,0,3,3,0,0,0.0,2,0,0,1.0,0,0.0,1.906666666666667,4,3.0,2.0,6.0,8.0,300.0,3.0,-1.5,3.736,3.7560000000000002,3.7720000000000002,3.25,0.0,0.75,0.75,0.0,1.0
2014,11620,51,1.0,04/17/2014,601655,327,Kansas St.,2,8,-6,34,2,34,7,2,0,0,1,3,1,2,2,0,0,0.0,0,0,0,0.0,0,0.0,1.4300000000000002,4,3.5,2.25,5.5,7.75,277.0,1.0,inf,5.593999999999999,5.6499999999999995,6.279999999999999,3.7777777777777777,0.0,0.5,0.5,0.0,1.0
2014,11620,51,1.0,04/18/2014,601902,327,Kansas St.,4,6,-2,34,4,30,9,0,1,1,3,2,3,4,7,0,0,0.0,0,1,1,1.0,0,0.0,1.248,10,2.25,1.3,4.0,5.3,166.0,0.75,-2.6666666666666665,7.184000000000001,6.870000000000001,8.780000000000001,2.4166666666666665,0.1,0.7,0.4,0.29999999999999993,0.5714285714285714
2014,11620,51,1.0,04/19/2014,602444,327,Kansas St.,3,1,2,34,3,31,7,2,0,1,3,0,1,1,4,0,0,0.0,1,3,0,0.0,0,0.0,0.7150000000000001,7,2.3333333333333335,1.2857142857142858,5.0,6.285714285714286,224.0,0.667,-3.0,6.847999999999998,6.781999999999999,7.4239999999999995,3.75,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.25
2014,11620,51,1.0,04/22/2014,603393,670,Texas St.,4,3,1,34,4,30,8,2,0,0,1,2,0,5,3,0,0,0.0,1,3,0,1.0,0,0.0,1.8800000000000001,12,2.0,1.1666666666666667,3.0,4.166666666666667,104.0,0.5,8.0,6.595999999999999,6.522,6.524,2.142857142857143,0.0,0.25,0.4166666666666667,-0.16666666666666669,1.6666666666666667
2014,11620,51,1.0,04/23/2014,603603,670,Texas St.,0,2,-2,34,0,29,5,1,0,0,0,0,0,3,5,0,0,0.0,0,1,0,1.0,0,0.0,1.69,4,inf,2.0,inf,inf,inf,inf,-1.0,3.669999999999999,3.71,3.6999999999999997,3.625,0.0,1.25,0.75,0.5,0.6
2014,11620,51,1.0,04/25/2014,603978,328,Kansas,0,1,-1,34,0,26,1,0,0,0,0,1,0,2,5,0,0,0.0,1,1,0,1.0,0,0.0,1.04,3,inf,1.3333333333333333,inf,inf,inf,,-0.2,1.11,1.108,1.116,6.5,0.0,1.6666666666666667,0.6666666666666666,1.0,0.4
2014,11620,51,1.0,04/26/2014,604302,328,Kansas,2,10,-8,34,2,33,7,0,0,0,2,0,0,3,4,0,0,0.0,1,0,0,0.0,0,0.0,1.906666666666667,5,3.5,2.2,3.5,5.7,158.0,0.0,-3.5,4.257999999999999,4.32,4.32,3.0,0.0,0.8,0.6,0.20000000000000007,0.75
2014,11620,51,1.0,04/27/2014,604971,328,Kansas,5,8,-3,34,5,40,16,1,0,0,5,1,1,2,7,0,0,0.0,1,0,0,2.0,0,0.0,1.82,7,3.2,2.7142857142857144,3.6,6.314285714285715,176.0,0.2,-8.0,9.854,9.988,10.616,2.1052631578947367,0.0,1.0,0.2857142857142857,0.7142857142857143,0.2857142857142857
2014,11620,51,1.0,04/29/2014,605424,624,Sam Houston,2,4,-2,34,2,37,11,1,0,0,1,2,0,1,8,0,0,0.0,1,0,0,1.0,0,0.0,1.95,3,5.5,4.333333333333333,6.5,10.833333333333332,385.0,0.5,-1.8333333333333333,7.6659999999999995,7.792,7.784,2.8461538461538463,0.0,2.6666666666666665,0.3333333333333333,2.333333333333333,0.125
2014,11620,51,1.0,04/30/2014,605566,26172,A&M-Corpus Christi,8,4,4,34,8,32,7,0,0,0,7,1,1,4,6,0,0,0.0,4,0,0,1.0,0,0.0,1.8525,12,0.875,1.25,0.875,2.125,-19.0,0.0,3.5,4.582,4.582,5.264,2.1333333333333333,0.0,0.5,0.3333333333333333,0.16666666666666669,0.6666666666666666
2014,11620,51,1.0,05/02/2014,605701,522,Oklahoma,3,2,1,34,3,28,5,1,0,0,2,1,0,3,9,1,0,0.0,1,2,1,0.0,0,0.0,0.9100000000000001,9,1.6666666666666667,1.0,2.3333333333333335,3.3333333333333335,61.0,0.333,-1.0,4.888000000000001,3.926,3.932,3.111111111111111,0.0,1.0,0.3333333333333333,0.6666666666666667,0.3333333333333333
2014,11620,51,1.0,05/03/2014,606001,522,Oklahoma,7,13,-6,34,7,38,11,5,0,1,6,1,0,2,5,0,0,0.0,1,0,0,0.0,0,0.0,1.144,9,1.5714285714285714,1.5555555555555556,3.5714285714285716,5.126984126984127,147.0,0.714,10.0,11.379999999999999,11.441999999999998,11.443999999999999,2.8461538461538463,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.4
2014,11620,51,1.0,05/04/2014,606522,522,Oklahoma,10,5,5,34,10,42,16,4,0,1,10,0,1,3,4,0,0,0.0,0,0,2,1.0,0,0.0,1.0053333333333334,15,1.6,1.2666666666666666,2.8,4.066666666666666,95.0,0.4,2.142857142857143,13.248,12.587999999999997,13.216,2.2777777777777777,0.06666666666666667,0.26666666666666666,0.2,0.06666666666666665,0.75
2014,11620,51,1.0,05/13/2014,607810,706,UTSA,5,3,2,34,5,32,10,0,0,1,5,1,1,3,10,0,0,0.0,1,0,0,1.0,0,0.0,1.5599999999999998,8,2.0,1.75,2.8,4.55,106.0,0.0,-1.5,7.009999999999998,7.119999999999999,7.76,2.3846153846153846,0.125,1.25,0.375,0.875,0.3
2014,11620,51,1.0,05/15/2014,607936,698,TCU,6,3,3,34,6,28,7,1,0,1,6,1,1,2,7,0,0,0.0,1,3,0,0.0,0,0.0,0.7583333333333334,11,1.1666666666666667,0.9090909090909091,2.1666666666666665,3.0757575757575757,49.0,0.167,-3.0,6.013999999999999,5.9479999999999995,6.596,3.0,0.09090909090909091,0.6363636363636364,0.18181818181818182,0.45454545454545453,0.2857142857142857
2014,11620,51,1.0,05/16/2014,608091,698,TCU,0,5,-5,34,0,31,5,1,0,0,0,0,0,2,6,0,0,0.0,0,0,0,1.0,0,0.0,1.82,2,inf,3.5,inf,inf,inf,inf,-0.8333333333333334,3.622,3.71,3.6999999999999997,4.428571428571429,0.0,3.0,1.0,2.0,0.3333333333333333
2014,11620,51,1.0,05/17/2014,608288,698,TCU,1,7,-6,34,1,31,5,3,1,0,1,0,0,2,12,0,0,0.0,1,0,0,2.0,0,0.0,1.56,3,5.0,2.6666666666666665,14.0,16.666666666666668,786.0,6.0,-0.45454545454545453,6.304,6.422000000000001,6.424,3.875,0.0,4.0,0.6666666666666666,3.3333333333333335,0.16666666666666666
2014,11620,51,1.0,05/21/2014,608535,698,TCU,5,8,-3,34,5,38,11,4,0,0,5,0,0,1,8,0,0,0.0,1,0,0,1.0,0,0.0,0.9657142857142856,6,2.2,2.1666666666666665,3.8,5.966666666666667,175.0,0.8,-3.6666666666666665,9.195999999999998,9.297999999999998,9.296,2.923076923076923,0.0,1.3333333333333333,0.16666666666666666,1.1666666666666665,0.125
2014,11620,51,1.0,05/22/2014,608612,328,Kansas,4,3,1,34,4,27,6,0,0,0,4,1,0,0,4,0,0,0.0,2,2,1,0.0,0,0.0,0.6933333333333334,7,1.5,1.1428571428571428,1.5,2.642857142857143,15.0,0.0,6.0,4.458,4.0360000000000005,4.0520000000000005,3.375,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0
2014,11620,51,1.0,05/23/2014,608695,768,West Virginia,9,4,5,34,9,34,10,0,1,2,8,0,0,4,3,0,0,0.0,2,1,0,3.0,0,0.0,1.5925,14,1.1111111111111112,1.1428571428571428,2.3333333333333335,3.4761904761904763,64.0,0.333,2.0,9.705999999999998,9.678,9.696,2.2857142857142856,0.14285714285714285,0.21428571428571427,0.2857142857142857,-0.07142857142857142,1.3333333333333333
2014,11620,51,1.0,05/24/2014,608779,698,TCU,1,4,-3,34,1,33,6,2,0,0,1,0,0,3,11,0,0,0.0,0,0,0,0.0,0,0.0,1.7550000000000001,4,6.0,2.25,10.0,12.25,541.0,2.0,-0.6,4.801999999999999,4.93,4.92,3.6666666666666665,0.0,2.75,0.75,2.0,0.2727272727272727
2014,11620,61,1.0,02/14/2014,586859,101,CSUN,2,1,1,31,2,29,6,1,0,0,2,2,1,3,5,0,0,0.0,0,0,0,0.0,0,0.0,1.456,5,3.0,1.8,4.0,5.8,178.0,0.5,-2.0,4.08,4.152,4.784000000000001,3.2222222222222223,0.0,1.0,0.6,0.4,0.6
2014,11620,61,1.0,02/15/2014,587001,101,CSUN,1,2,-1,31,1,36,6,0,1,0,1,3,2,6,8,2,0,0.0,1,1,0,0.0,0,0.0,1.8200000000000003,8,6.0,1.625,9.0,10.625,468.0,3.0,-0.8571428571428571,5.886000000000001,4.760000000000001,6.039999999999999,2.769230769230769,0.0,1.0,0.75,0.25,0.75
2014,11620,61,1.0,02/16/2014,587286,101,CSUN,0,2,-2,31,0,30,6,1,0,0,0,0,0,6,9,0,0,0.0,1,0,0,1.0,0,0.0,3.38,6,inf,2.1666666666666665,inf,inf,inf,inf,-0.6666666666666666,4.528,4.638,4.635999999999999,2.3076923076923075,0.0,1.5,1.0,0.5,0.6666666666666666
2014,11620,61,1.0,02/21/2014,587883,28755,FGCU,4,5,-1,31,4,33,6,2,0,0,0,0,0,3,9,0,0,0.0,0,1,0,1.0,0,0.0,0.9425000000000001,8,1.5,1.125,2.5,3.625,74.0,0.5,-1.2,4.588,4.635999999999999,4.632,3.6666666666666665,0.0,1.125,0.375,0.75,0.3333333333333333
2014,11620,61,1.0,02/22/2014,588099,28755,FGCU,3,2,1,31,3,34,10,1,0,0,2,2,0,0,5,0,0,0.0,0,0,0,1.0,0,0.0,0.3466666666666667,3,3.3333333333333335,3.3333333333333335,4.0,7.333333333333334,214.0,0.333,-5.0,6.67,6.766,6.752,3.4,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0
2014,11620,61,1.0,02/23/2014,588572,28755,FGCU,10,13,-3,31,10,35,9,1,0,1,9,1,1,6,6,0,0,0.0,1,0,0,0.0,0,0.0,1.6364705882352941,16,0.9,1.0,1.5,2.5,12.0,0.1,2.6666666666666665,6.7219999999999995,6.752,7.404,2.2666666666666666,0.0625,0.375,0.375,0.0,1.0
2014,11620,61,1.0,02/25/2014,588808,678,Stetson,4,1,3,31,4,30,7,0,1,0,3,1,0,4,8,0,0,0.0,1,2,0,1.0,0,0.0,1.56,10,1.75,1.2,2.5,3.7,75.0,0.75,-1.75,5.346,5.343999999999999,5.348,2.5,0.0,0.8,0.4,0.4,0.5
2014,11620,61,1.0,03/01/2014,589299,228,Florida A&M,10,5,5,31,10,60,18,1,1,0,9,4,1,5,9,1,0,0.0,4,1,1,3.0,0,0.0,2.7238095238095235,17,1.8,1.588235294117647,2.3,3.8882352941176466,73.0,0.4,9.0,14.168,13.264000000000003,13.928000000000003,2.2222222222222223,0.0,0.5294117647058824,0.29411764705882354,0.23529411764705882,0.5555555555555556
2014,11620,61,1.0,03/01/2014,589418,228,Florida A&M,4,2,2,31,4,24,5,1,0,0,1,0,2,1,6,0,0,0.0,2,1,0,0.0,0,0.0,0.6499999999999999,6,1.25,1.3333333333333333,1.75,3.083333333333333,34.0,0.25,-2.5,3.3419999999999996,3.3379999999999996,4.636,3.0,0.0,1.0,0.16666666666666666,0.8333333333333334,0.16666666666666666
2014,11620,61,1.0,03/02/2014,589661,228,Florida A&M,11,6,5,31,11,38,13,3,0,2,11,1,2,4,4,0,0,0.0,5,1,1,0.0,0,0.0,2.1981818181818182,17,1.1818181818181819,1.2941176470588236,2.4545454545454546,3.7486631016042784,75.0,0.273,1.8333333333333333,13.337999999999996,12.925999999999998,14.251999999999999,1.8,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.0,1.0
2014,11620,61,1.0,03/04/2014,589989,128,UCF,5,2,3,31,5,33,10,1,0,0,3,0,0,4,7,0,0,0.0,1,1,0,1.0,0,0.0,1.82,10,2.0,1.5,2.4,3.9,77.0,0.2,-5.0,6.494,6.54,6.539999999999999,2.2,0.0,0.7,0.4,0.29999999999999993,0.5714285714285714
2014,11620,61,1.0,03/05/2014,590104,231,FIU,0,6,-6,31,0,29,2,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0.0,0,0.0,,0,inf,inf,inf,inf,inf,,-0.5,1.1480000000000001,1.196,1.192,14.5,,inf,,,0.0
2014,11620,61,1.0,03/08/2014,590690,489,N.C. Central,12,1,11,31,12,25,11,3,0,0,10,2,0,5,2,0,0,0.0,4,0,2,1.0,0,0.0,2.1252173913043477,19,0.9166666666666666,1.0526315789473684,1.4166666666666667,2.469298245614035,8.0,0.25,0.9166666666666666,10.014,9.241999999999999,9.283999999999999,1.25,0.0,0.10526315789473684,0.2631578947368421,-0.15789473684210525,2.5
2014,11620,61,1.0,03/08/2014,590799,489,N.C. Central,2,3,-1,31,2,26,7,1,0,0,2,0,0,3,5,0,0,0.0,1,2,0,0.0,0,0.0,1.56,7,3.5,1.5714285714285714,4.5,6.071428571428571,202.0,0.5,-2.3333333333333335,5.049999999999999,5.04,5.039999999999999,2.3636363636363638,0.0,0.7142857142857143,0.42857142857142855,0.28571428571428575,0.6
2014,11620,61,1.0,03/09/2014,591113,489,N.C. Central,4,7,-3,31,4,33,6,2,1,0,2,0,0,3,4,0,0,0.0,1,0,0,0.0,0,0.0,1.3,7,1.5,1.4285714285714286,3.25,4.678571428571429,125.0,1.25,inf,5.967999999999999,6.005999999999999,6.012,3.3,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.75
2014,11620,61,1.0,03/11/2014,591643,415,Miami (FL),7,3,4,31,7,36,10,4,1,0,6,0,1,3,8,0,0,0.0,1,1,0,0.0,0,0.0,1.17,11,1.4285714285714286,1.2727272727272727,3.0,4.2727272727272725,107.0,1.0,-10.0,9.185999999999998,9.224,9.868,2.5714285714285716,0.0,0.7272727272727273,0.2727272727272727,0.4545454545454546,0.375
2014,11620,61,1.0,03/12/2014,591917,2711,North Florida,7,12,-5,31,7,40,17,4,0,1,7,3,1,3,8,0,0,0.0,0,0,1,0.0,0,0.0,1.5363636363636362,11,2.4285714285714284,1.8181818181818181,4.142857142857143,5.961038961038962,187.0,0.571,-16.0,14.245999999999997,14.02,14.64,2.0526315789473686,0.09090909090909091,0.7272727272727273,0.2727272727272727,0.4545454545454546,0.375
2014,11620,61,1.0,03/15/2014,592699,488,N.C. A&T,5,3,2,31,5,32,9,1,0,0,5,1,0,3,7,0,0,0.0,2,1,1,0.0,0,0.0,1.6466666666666665,10,1.8,1.4,2.2,3.6,62.0,0.2,-9.0,6.794,6.452,6.4639999999999995,2.2857142857142856,0.0,0.7,0.3,0.39999999999999997,0.42857142857142855
2014,11620,61,1.0,03/15/2014,592874,488,N.C. A&T,1,5,-4,31,1,27,7,0,0,0,1,0,0,1,5,0,0,0.0,0,0,0,1.0,0,0.0,1.04,2,7.0,4.0,7.0,11.0,406.0,0.0,-1.75,4.0,4.088,4.0760000000000005,3.375,0.0,2.5,0.5,2.0,0.2
2014,11620,61,1.0,03/16/2014,593242,488,N.C. A&T,8,12,-4,31,8,37,13,3,1,0,7,0,0,4,6,0,0,0.0,2,1,2,0.0,0,0.0,1.8352941176470587,15,1.625,1.2666666666666666,2.75,4.016666666666667,92.0,0.75,3.25,11.562,10.85,10.86,1.9473684210526316,0.0,0.4,0.26666666666666666,0.13333333333333336,0.6666666666666666
2014,11620,61,1.0,03/18/2014,593573,2711,North Florida,8,1,7,31,8,36,11,1,1,0,5,0,0,2,2,0,0,0.0,3,0,1,1.0,0,0.0,1.522857142857143,11,1.375,1.4545454545454546,2.0,3.4545454545454546,52.0,0.5,1.5714285714285714,8.903999999999998,8.544,8.568,2.25,0.0,0.18181818181818182,0.18181818181818182,0.0,1.0
2014,11620,61,1.0,03/19/2014,593740,316,Jacksonville,6,2,4,31,6,30,6,2,0,0,2,0,1,4,10,0,0,0.0,1,2,0,0.0,0,0.0,1.0799999999999998,12,1.0,0.9166666666666666,1.6666666666666667,2.5833333333333335,20.0,0.333,-1.5,4.459999999999999,4.449999999999999,5.1,2.727272727272727,0.0,0.8333333333333334,0.3333333333333333,0.5,0.4
2014,11620,61,1.0,03/21/2014,594033,127,Central Conn. St.,1,2,-1,31,1,31,6,1,0,0,0,2,0,3,10,1,0,0.0,0,1,0,1.0,0,0.0,1.248,5,6.0,1.8,8.0,9.8,413.0,1.0,-0.6666666666666666,5.079999999999999,4.57,4.5600000000000005,3.4444444444444446,0.0,2.0,0.6,1.4,0.3
2014,11620,61,1.0,03/22/2014,594384,127,Central Conn. St.,6,8,-2,31,6,34,9,0,2,0,5,3,0,3,8,0,0,0.0,1,1,0,2.0,0,0.0,1.4181818181818182,10,1.5,1.3,2.5,3.8,78.0,1.0,-4.5,7.7059999999999995,7.744,7.748,2.6153846153846154,0.0,0.8,0.3,0.5,0.375
2014,11620,61,1.0,03/23/2014,595024,127,Central Conn. St.,4,0,4,31,4,33,13,2,0,0,3,1,0,1,8,0,0,0.0,1,1,0,1.0,0,0.0,1.262857142857143,6,3.25,2.5,4.25,6.75,209.0,0.5,-3.25,9.245999999999997,9.331999999999999,9.324,2.2,0.0,1.3333333333333333,0.16666666666666666,1.1666666666666665,0.125
2014,11620,61,1.0,03/26/2014,595579,128,UCF,1,4,-3,31,1,30,3,1,0,0,1,0,0,5,4,0,0,0.0,2,1,0,0.0,0,0.0,2.08,7,3.0,1.4285714285714286,5.0,6.428571428571429,228.0,1.0,-1.0,3.088,3.076,3.092,3.0,0.0,0.5714285714285714,0.7142857142857143,-0.1428571428571429,1.25
2014,11620,61,1.0,03/29/2014,596185,632,Savannah St.,0,5,-5,31,0,31,7,0,0,0,0,0,0,0,4,0,0,0.0,1,3,0,1.0,0,0.0,0.91,3,inf,2.6666666666666665,inf,inf,inf,,-1.75,4.558,4.516,4.512,3.875,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0
2014,11620,61,1.0,03/30/2014,596649,632,Savannah St.,4,3,1,31,4,27,8,1,2,0,4,0,0,4,6,0,0,0.0,1,2,1,1.0,0,0.0,1.5383333333333333,11,2.0,1.1818181818181819,4.0,5.181818181818182,163.0,1.75,-8.0,7.901999999999999,7.522,7.524,2.076923076923077,0.0,0.5454545454545454,0.36363636363636365,0.18181818181818177,0.6666666666666666
2014,11620,61,1.0,03/30/2014,596737,632,Savannah St.,5,1,4,31,5,24,8,0,0,0,5,0,0,7,2,0,0,0.0,1,0,0,1.0,0,0.0,2.56,12,1.6,1.3333333333333333,1.6,2.9333333333333336,26.0,0.0,2.6666666666666665,4.594,4.6240000000000006,4.628,1.5,0.0,0.16666666666666666,0.5833333333333334,-0.41666666666666674,3.5
2014,11620,61,1.0,04/01/2014,596973,231,FIU,4,8,-4,31,4,35,9,0,0,0,2,1,0,5,10,0,0,0.0,0,0,0,0.0,0,0.0,2.08,9,2.25,1.5555555555555556,2.25,3.8055555555555554,69.0,0.0,-1.5,5.049999999999999,5.17,5.16,2.5,0.0,1.1111111111111112,0.5555555555555556,0.5555555555555556,0.5
2014,11620,61,1.0,04/02/2014,597302,415,Miami (FL),1,10,-9,31,1,33,7,1,0,0,1,1,0,5,5,0,0,0.0,0,0,0,0.0,0,0.0,2.686666666666667,6,7.0,2.0,9.0,11.0,477.0,1.0,-1.75,4.8999999999999995,4.9879999999999995,4.975999999999999,2.75,0.0,0.8333333333333334,0.8333333333333334,0.0,1.0
2014,11620,61,1.0,04/05/2014,598037,228,Florida A&M,1,5,-4,31,1,31,6,2,0,0,1,2,0,4,6,0,0,0.0,0,1,0,1.0,0,0.0,1.9933333333333334,6,6.0,1.6666666666666667,10.0,11.666666666666666,528.0,2.0,-1.2,5.242,5.29,5.279999999999999,3.1,0.0,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666666
2014,11620,61,1.0,04/05/2014,598288,228,Florida A&M,8,1,7,31,8,30,13,4,0,1,8,1,0,2,3,0,0,0.0,1,0,1,0.0,0,0.0,1.1266666666666667,11,1.625,1.4545454545454546,3.125,4.579545454545455,118.0,0.5,2.4,12.135999999999997,11.819999999999999,11.819999999999999,1.9333333333333333,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.09090909090909088,0.6666666666666666
