season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,SecA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,PSN,RS%,HR%,K%,BB%,K-BB%,BB/K
2024,16580,471,1.0,02/16/2024,4525539,away,415,Miami (FL),7,8,33,7,8,1,0,2,6,0,0,3,9,0,15,1.0,2,0,0,0.0,0,2.0,5.147368421052632,36,0.242,0.303,0.361,0.545,0.906,111.0,0.03,0.273,10.688,10.76,10.98,0.0,0.455,0.056,0.25,0.083,0.167,0.333
2024,16580,471,1.0,02/17/2024,4525815,away,415,Miami (FL),2,19,31,1,5,0,0,0,2,0,0,1,14,0,5,0.0,0,0,0,0.0,0,1.0,0.98625,32,0.161,0.032,0.188,0.161,0.349,-29.0,0.0,0.294,1.748,1.602,1.704,,0.167,0.0,0.438,0.031,0.407,0.071
2024,16580,471,1.0,02/17/2024,4545054,away,415,Miami (FL),0,16,29,0,3,2,0,0,0,0,0,3,14,0,5,0.0,1,0,0,0.0,1,0.0,1.2812121212121212,32,0.103,0.172,0.219,0.241,0.46,-0.0,0.069,0.2,2.528,2.372,2.484,,0.0,0.0,0.438,0.094,0.344,0.214
2024,16580,472,1.0,02/16/2024,4525536,home,649,South Dakota St.,8,6,33,8,9,0,0,2,7,0,0,9,6,0,15,2.0,1,0,0,0.0,0,2.0,6.958139534883722,42,0.273,0.455,0.452,0.515,0.967,112.0,0.0,0.28,9.872,10.308,10.516,0.0,0.353,0.048,0.143,0.214,-0.071,1.5
2024,16580,472,1.0,02/17/2024,4525762,home,649,South Dakota St.,13,9,30,13,10,3,0,0,9,0,0,10,9,0,13,1.0,2,2,1,0.0,0,1.0,7.557333333333334,43,0.333,0.433,0.512,0.533,1.045,124.0,0.1,0.455,10.468,10.15,10.34,,0.591,0.0,0.209,0.233,-0.024,1.111
2024,16580,472,1.0,02/18/2024,4526089,home,649,South Dakota St.,5,8,27,5,1,0,0,0,3,1,0,11,10,0,1,0.0,2,0,1,0.0,0,0.0,1.5209756097560976,39,0.037,0.444,0.359,0.037,0.396,-48.0,0.0,0.056,-0.35,-0.878,-0.796,0.0,0.357,0.0,0.256,0.282,-0.026,1.1
2024,16580,472,1.0,02/19/2024,4526274,home,649,South Dakota St.,10,11,38,10,14,4,1,1,8,2,0,9,6,0,23,1.0,0,0,1,0.0,1,1.0,11.646666666666667,48,0.368,0.526,0.479,0.763,1.242,192.0,0.184,0.406,18.332,17.958,18.236,1.3,0.409,0.021,0.125,0.188,-0.063,1.5
2024,16580,473,1.0,02/16/2024,4525582,neutral,528,Oregon St.,6,15,38,6,10,2,0,1,5,0,1,5,10,0,15,0.0,1,0,0,0.0,0,1.0,5.645454545454545,43,0.263,0.237,0.372,0.474,0.846,90.0,0.053,0.333,10.4,10.096,10.952,0.0,0.333,0.023,0.233,0.116,0.117,0.5
2024,16580,473,1.0,02/17/2024,4525848,neutral,94,CSU Bakersfield,4,3,29,4,5,0,0,3,4,0,0,2,11,0,14,0.0,1,0,0,0.0,0,0.0,3.695,31,0.172,0.379,0.258,0.586,0.844,112.0,0.0,0.133,9.672,9.418,9.616,0.0,0.2,0.097,0.355,0.065,0.29,0.182
2024,16580,473,1.0,02/18/2024,4491910,neutral,428,Minnesota,2,11,32,2,4,2,0,0,1,0,0,6,13,0,6,0.0,1,0,0,0.0,0,0.0,2.2056410256410257,38,0.125,0.25,0.289,0.25,0.539,11.0,0.062,0.211,3.196,3.006,3.132,,0.182,0.0,0.342,0.158,0.184,0.462
2024,16580,473,1.0,02/19/2024,4526277,neutral,94,CSU Bakersfield,6,2,29,6,9,1,0,0,4,2,1,8,8,0,10,2.0,0,1,0,0.0,0,2.0,4.491578947368422,38,0.31,0.345,0.447,0.379,0.826,69.0,0.034,0.429,6.096,6.6,7.38,0.0,0.353,0.0,0.211,0.211,0.0,1.0
2024,16580,474,1.0,02/16/2024,4525509,home,254,Georgia St.,3,12,30,3,5,2,0,0,2,2,0,9,14,0,7,0.0,3,0,2,0.0,0,0.0,3.957272727272728,41,0.167,0.433,0.415,0.3,0.715,40.0,0.067,0.278,6.078,5.15,5.3,0.0,0.176,0.0,0.341,0.22,0.121,0.643
2024,16580,474,1.0,02/17/2024,4525738,home,254,Georgia St.,4,2,25,4,4,0,0,0,3,0,1,8,8,0,4,2.0,1,0,0,0.0,0,2.0,1.8647058823529412,33,0.16,0.28,0.394,0.16,0.554,-6.0,0.0,0.235,0.686,1.272,2.004,,0.308,0.0,0.242,0.242,0.0,1.0
2024,16580,474,1.0,02/18/2024,4526065,home,254,Georgia St.,8,4,32,8,9,2,0,1,6,0,0,6,10,0,14,1.0,2,0,0,0.0,0,1.0,6.4319999999999995,38,0.281,0.344,0.447,0.531,0.978,116.0,0.062,0.381,10.3,10.406,10.612,0.0,0.438,0.026,0.263,0.158,0.105,0.6
2024,16580,482,1.0,02/16/2024,4525617,away,575,Richmond,6,0,34,6,11,0,0,2,5,2,1,1,7,0,17,2.0,1,1,0,0.0,0,2.0,4.777297297297297,36,0.324,0.235,0.361,0.559,0.92,115.0,0.0,0.36,11.714,12.106,12.972,2.0,0.364,0.056,0.194,0.028,0.166,0.143
2024,16580,482,1.0,02/17/2024,4525906,away,575,Richmond,6,3,29,6,11,2,0,0,6,2,0,3,8,0,13,1.0,0,1,1,0.0,1,1.0,5.33,34,0.379,0.241,0.412,0.517,0.929,108.0,0.069,0.5,10.076,9.826,9.992,0.0,0.429,0.0,0.235,0.088,0.147,0.375
2024,16580,482,1.0,02/17/2024,4542778,away,575,Richmond,6,4,35,5,8,0,0,0,6,4,1,7,7,0,8,0.0,2,0,0,0.0,0,0.0,3.8072727272727276,42,0.229,0.286,0.405,0.229,0.634,17.0,0.0,0.286,5.314,5.054,5.848,0.0,0.294,0.0,0.167,0.167,0.0,1.0
2024,16580,482,1.0,02/18/2024,4526184,away,575,Richmond,18,5,30,18,10,1,1,1,16,3,0,10,10,0,16,0.0,2,0,3,0.0,0,0.0,9.41688888888889,43,0.333,0.633,0.512,0.633,1.145,155.0,0.133,0.409,14.09,12.72,12.94,1.5,0.81,0.023,0.233,0.233,0.0,1.0
2024,16580,485,1.0,02/16/2024,4525556,home,450,Mount St. Mary's,8,3,28,8,6,1,0,2,6,0,2,3,9,0,13,0.0,2,0,1,0.0,1,0.0,3.8005882352941183,32,0.214,0.286,0.344,0.571,0.915,117.0,0.036,0.222,9.378,8.754,10.228,0.0,0.667,0.062,0.281,0.094,0.187,0.333
2024,16580,485,1.0,02/17/2024,4525780,home,450,Mount St. Mary's,4,14,37,4,10,1,1,1,4,1,0,1,12,0,16,0.0,0,0,0,0.0,0,0.0,4.720526315789474,38,0.27,0.216,0.289,0.514,0.803,93.0,0.108,0.375,11.294,11.014,11.228,1.0,0.3,0.026,0.316,0.026,0.29,0.083
2024,16580,485,1.0,02/18/2024,4526118,home,450,Mount St. Mary's,7,6,50,7,14,2,1,2,7,1,0,1,18,0,24,0.0,1,0,0,0.0,0,0.0,7.554615384615384,51,0.28,0.24,0.314,0.58,0.894,116.0,0.1,0.4,17.656,17.262,17.584,1.3,0.357,0.039,0.353,0.02,0.333,0.056
2024,16580,487,1.0,02/16/2024,4525483,away,646,South Alabama,2,3,29,2,2,1,0,0,2,0,0,6,10,0,3,0.0,0,0,1,0.0,0,0.0,1.027777777777778,36,0.069,0.241,0.222,0.138,0.36,-32.0,0.034,0.1,0.6,0.064,0.148,,0.25,0.0,0.278,0.167,0.111,0.6
2024,16580,487,1.0,02/17/2024,4525921,neutral,661,Southern Ind.,13,7,41,13,15,3,0,0,11,1,1,8,5,0,18,1.0,2,1,1,0.0,0,1.0,8.969056603773586,51,0.366,0.268,0.49,0.512,1.002,115.0,0.073,0.405,13.98,13.572,14.464,0.0,0.52,0.0,0.098,0.157,-0.059,1.6
2024,16580,487,1.0,02/18/2024,4526140,neutral,346,Lamar University,1,9,30,1,3,0,0,0,1,0,0,4,9,0,3,1.0,4,0,1,0.0,0,1.0,1.3158974358974358,35,0.1,0.133,0.314,0.1,0.414,-33.0,0.0,0.136,1.378,1.164,1.288,,0.091,0.0,0.257,0.114,0.143,0.444
2024,16580,488,1.0,02/16/2024,4525659,home,393,UMES,5,2,28,5,7,3,0,0,5,0,0,5,3,0,10,0.0,2,1,0,0.0,0,1.0,4.611111111111112,34,0.25,0.286,0.412,0.464,0.876,91.0,0.107,0.28,7.866,7.562,7.724,,0.357,0.0,0.088,0.147,-0.059,1.667
2024,16580,488,1.0,02/17/2024,4525985,home,393,UMES,12,2,31,12,8,1,1,1,8,6,0,11,6,0,14,0.0,3,0,1,0.0,1,0.0,8.515652173913043,43,0.258,0.742,0.512,0.548,1.06,129.0,0.129,0.28,12.312,11.636,11.852,1.7,0.524,0.023,0.14,0.256,-0.116,1.833
2024,16580,488,1.0,02/18/2024,4526228,home,393,UMES,5,1,29,5,6,1,0,1,3,3,0,7,8,0,10,0.0,3,0,1,0.0,0,0.0,5.0920000000000005,37,0.207,0.483,0.432,0.414,0.846,78.0,0.034,0.238,8.356,7.736,7.912,1.5,0.267,0.027,0.216,0.189,0.027,0.875
2024,16580,490,1.0,02/16/2024,4525628,home,740,VCU,6,1,35,6,13,1,0,2,6,0,1,7,2,0,20,1.0,2,0,0,0.0,0,1.0,10.154545454545454,42,0.371,0.371,0.524,0.657,1.181,164.0,0.029,0.355,14.894,14.884,15.788,0.0,0.2,0.048,0.048,0.167,-0.119,3.5
2024,16580,490,1.0,02/17/2024,4525978,home,740,VCU,6,9,35,6,8,0,0,4,6,0,0,3,5,0,20,0.0,1,0,0,0.0,0,0.0,6.473846153846154,38,0.229,0.429,0.316,0.686,1.002,150.0,0.0,0.154,14.43,14.044,14.308,0.0,0.25,0.105,0.132,0.079,0.053,0.6
2024,16580,490,1.0,02/18/2024,4526210,home,740,VCU,5,3,35,5,9,1,0,0,4,0,0,8,3,1,10,0.0,0,0,0,0.0,0,0.0,4.673023255813954,43,0.257,0.257,0.395,0.314,0.709,42.0,0.029,0.281,6.846,5.972,6.124,,0.294,0.0,0.07,0.186,-0.116,2.667
2024,16580,493,1.0,02/16/2024,4525490,away,109,UC Irvine,2,14,35,2,8,1,0,0,2,1,0,2,10,0,9,0.0,0,0,0,0.0,1,0.0,2.587027027027027,37,0.229,0.114,0.27,0.286,0.556,20.0,0.029,0.32,5.45,5.224,5.368,0.0,0.2,0.0,0.27,0.054,0.216,0.2
2024,16580,493,1.0,02/17/2024,4525726,away,109,UC Irvine,2,7,29,2,5,2,0,0,0,1,0,2,10,0,7,1.0,0,1,0,0.0,0,2.0,1.4425,32,0.172,0.172,0.219,0.31,0.529,21.0,0.069,0.263,3.93,4.078,4.196,0.0,0.286,0.0,0.312,0.062,0.25,0.2
2024,16580,493,1.0,02/18/2024,4526048,away,109,UC Irvine,4,10,36,4,12,3,1,0,3,0,1,3,11,0,17,2.0,1,0,0,0.0,1,2.0,5.8629999999999995,39,0.333,0.194,0.41,0.583,0.993,128.0,0.167,0.48,12.012,12.468,13.336,,0.25,0.0,0.282,0.077,0.205,0.273
2024,16580,500,1.0,02/16/2024,4525702,away,29,Arizona,1,6,29,1,4,2,0,0,1,0,0,1,12,0,6,1.0,1,0,1,0.0,0,1.0,1.035,31,0.138,0.103,0.194,0.276,0.47,8.0,0.069,0.222,3.474,3.3,3.42,,0.167,0.0,0.387,0.032,0.355,0.083
2024,16580,500,1.0,02/17/2024,4526000,away,29,Arizona,8,7,37,8,12,2,0,1,8,2,0,1,7,0,17,0.0,2,0,0,0.0,1,0.0,6.693500000000002,38,0.324,0.216,0.395,0.541,0.936,113.0,0.054,0.379,13.394,13.06,13.3,1.3,0.5,0.026,0.184,0.026,0.158,0.143
2024,16580,500,1.0,02/18/2024,4526255,away,29,Arizona,3,9,36,3,9,3,0,0,3,0,0,3,7,0,12,1.0,0,0,0,0.0,0,1.0,3.6046153846153843,39,0.25,0.167,0.308,0.417,0.725,65.0,0.083,0.31,7.884,7.974,8.148,,0.25,0.0,0.179,0.077,0.102,0.429
2024,16580,502,1.0,02/16/2024,4525691,away,366,Louisiana Tech,3,9,37,3,8,0,0,0,3,2,0,3,11,0,8,0.0,0,0,0,0.0,0,0.0,2.4405,40,0.216,0.135,0.275,0.216,0.491,-2.0,0.0,0.308,4.382,4.158,4.296,0.0,0.273,0.0,0.275,0.075,0.2,0.273
2024,16580,502,1.0,02/17/2024,4525908,away,366,Louisiana Tech,2,3,38,2,6,0,0,0,1,1,0,2,10,0,6,5.0,2,0,0,0.0,0,5.0,0.8504761904761906,40,0.158,0.079,0.25,0.158,0.408,-23.0,0.0,0.214,1.09,2.684,2.828,0.0,0.2,0.0,0.25,0.05,0.2,0.2
2024,16580,502,1.0,02/17/2024,4542780,away,366,Louisiana Tech,3,5,26,3,4,0,0,2,3,1,0,3,12,0,10,0.0,0,0,0,0.0,0,0.0,2.6199999999999997,29,0.154,0.385,0.241,0.462,0.703,71.0,0.0,0.167,6.384,6.204,6.348,1.3,0.2,0.069,0.414,0.103,0.311,0.25
2024,16580,502,1.0,02/18/2024,4526233,away,366,Louisiana Tech,0,8,30,0,4,0,0,0,0,1,0,1,8,0,4,1.0,2,0,0,0.0,0,1.0,0.8848484848484848,31,0.133,0.067,0.226,0.133,0.359,-33.0,0.0,0.182,1.446,1.612,1.724,0.0,0.0,0.0,0.258,0.032,0.226,0.125
2024,16580,505,1.0,02/16/2024,4525518,away,695,UT Martin,15,4,38,15,15,4,0,0,15,1,0,14,7,0,19,1.0,2,1,2,0.0,0,1.0,12.225964912280702,55,0.395,0.5,0.564,0.605,1.169,152.0,0.105,0.455,15.984,15.236,15.492,0.0,0.484,0.0,0.127,0.255,-0.128,2.0
2024,16580,505,1.0,02/18/2024,4525746,away,695,UT Martin,10,2,34,10,7,1,0,1,7,10,0,5,6,0,11,0.0,1,1,1,0.0,0,0.0,4.036190476190477,41,0.206,0.559,0.317,0.382,0.699,55.0,0.029,0.214,9.472,8.774,8.948,1.8,0.75,0.024,0.146,0.122,0.024,0.833
2024,16580,505,1.0,02/18/2024,4526072,away,695,UT Martin,8,13,35,8,9,1,1,1,7,4,0,2,5,0,15,0.0,4,0,1,0.0,1,0.0,5.976190476190475,38,0.257,0.343,0.395,0.514,0.909,105.0,0.114,0.267,12.87,12.142,12.384,1.6,0.5,0.026,0.132,0.053,0.079,0.4
2024,16580,508,1.0,02/16/2024,4525698,home,659,Southern Ill.,7,14,37,6,11,3,0,1,6,0,0,2,14,0,17,0.0,1,0,0,0.0,0,0.0,6.223000000000001,39,0.297,0.216,0.359,0.568,0.927,118.0,0.081,0.455,12.768,12.492,12.724,0.0,0.385,0.026,0.359,0.051,0.308,0.143
2024,16580,508,1.0,02/17/2024,4525988,home,659,Southern Ill.,9,14,34,9,10,3,0,1,9,0,0,9,10,0,16,0.0,1,0,1,0.0,0,0.0,8.278222222222222,44,0.294,0.441,0.455,0.588,1.043,135.0,0.088,0.375,12.51,11.858,12.076,0.0,0.421,0.023,0.227,0.205,0.022,0.9
2024,16580,508,1.0,02/18/2024,4526183,home,659,Southern Ill.,11,15,40,11,15,3,1,1,11,0,0,7,7,0,23,2.0,1,1,1,0.0,0,2.0,10.554399999999998,49,0.375,0.375,0.469,0.7,1.169,171.0,0.15,0.424,17.664,17.61,17.9,0.0,0.455,0.02,0.143,0.143,0.0,1.0
2024,16580,509,1.0,02/16/2024,4492534,away,718,Tulane,9,0,38,9,11,2,0,0,9,0,0,8,16,0,13,0.0,1,0,1,0.0,0,0.0,6.4025,47,0.289,0.263,0.426,0.395,0.821,71.0,0.053,0.478,9.512,8.914,9.108,,0.45,0.0,0.34,0.17,0.17,0.5
2024,16580,509,1.0,02/17/2024,4492535,away,718,Tulane,2,6,33,2,4,1,0,0,2,0,0,1,13,0,5,0.0,2,0,0,0.0,0,0.0,1.123888888888889,34,0.121,0.061,0.206,0.182,0.388,-20.0,0.03,0.2,2.386,2.188,2.316,,0.286,0.0,0.382,0.029,0.353,0.077
2024,16580,509,1.0,02/18/2024,4492536,away,718,Tulane,9,12,36,9,12,3,0,0,8,3,0,4,8,0,15,1.0,2,2,0,0.0,0,1.0,6.457272727272727,42,0.333,0.278,0.429,0.5,0.929,104.0,0.083,0.429,11.966,11.958,12.176,0.0,0.5,0.0,0.19,0.095,0.095,0.5
2024,16580,513,1.0,02/16/2024,4525515,away,574,Rice,3,1,29,3,3,0,0,0,3,0,0,7,9,0,3,0.0,3,1,0,0.0,0,1.0,1.8329999999999997,37,0.103,0.241,0.351,0.103,0.454,-28.0,0.0,0.15,1.168,0.932,1.044,,0.231,0.0,0.243,0.189,0.054,0.778
2024,16580,513,1.0,02/17/2024,4525743,away,574,Rice,9,5,30,9,6,0,0,2,6,1,1,6,7,0,12,0.0,3,2,1,0.0,0,0.0,4.82952380952381,39,0.2,0.4,0.385,0.467,0.852,89.0,0.0,0.182,9.074,8.338,9.176,1.3,0.538,0.051,0.179,0.154,0.025,0.857
2024,16580,513,1.0,02/18/2024,4526069,away,574,Rice,13,10,35,12,11,1,0,5,12,1,0,14,12,1,27,2.0,1,1,0,0.0,0,2.0,14.43921568627451,50,0.314,0.886,0.52,0.943,1.463,253.0,0.029,0.333,20.754,20.488,20.816,1.7,0.333,0.1,0.24,0.28,-0.04,1.167
2024,16580,514,1.0,02/16/2024,4525618,away,610,Saint Mary's (CA),5,0,35,5,11,2,0,1,5,3,0,6,11,0,16,0.0,0,0,0,0.0,0,2.0,7.319024390243902,41,0.314,0.4,0.415,0.543,0.958,116.0,0.057,0.435,12.112,11.848,12.056,1.5,0.25,0.024,0.268,0.146,0.122,0.545
2024,16580,514,1.0,02/16/2024,4525938,away,610,Saint Mary's (CA),2,13,34,2,7,2,1,0,2,0,0,3,11,0,11,0.0,2,0,0,0.0,1,0.0,3.7846153846153854,37,0.206,0.206,0.324,0.412,0.736,65.0,0.147,0.304,7.882,7.624,7.808,,0.167,0.0,0.297,0.081,0.216,0.273
2024,16580,514,1.0,02/18/2024,4526236,away,610,Saint Mary's (CA),8,11,37,8,8,0,0,1,6,2,0,5,10,0,11,0.0,0,0,0,0.0,0,0.0,3.8319047619047617,42,0.216,0.27,0.31,0.324,0.634,36.0,0.0,0.269,6.85,6.588,6.756,1.3,0.583,0.024,0.238,0.119,0.119,0.5
2024,16580,518,1.0,02/16/2024,4493113,neutral,67,Boston College,2,9,31,2,3,0,1,0,1,3,0,4,11,0,5,0.0,1,0,0,0.0,0,0.0,1.4433333333333334,35,0.097,0.29,0.229,0.194,0.423,-14.0,0.097,0.15,2.512,2.316,2.432,0.0,0.25,0.0,0.314,0.114,0.2,0.364
2024,16580,518,1.0,02/17/2024,4493114,neutral,77,BYU,7,2,37,7,11,1,1,1,6,5,1,9,14,0,17,0.0,2,0,0,0.0,0,0.0,8.742916666666668,46,0.297,0.514,0.478,0.541,1.019,123.0,0.108,0.455,13.288,13.002,13.884,1.7,0.286,0.022,0.304,0.196,0.108,0.643
2024,16580,518,1.0,02/18/2024,4493115,neutral,657,Southern California,5,2,26,3,7,3,0,0,4,1,0,5,10,1,10,0.0,1,0,1,0.0,0,0.0,4.483030303030303,32,0.269,0.346,0.406,0.5,0.906,102.0,0.115,0.412,8.75,7.608,7.756,0.0,0.231,0.0,0.312,0.156,0.156,0.5
2024,16580,519,1.0,02/16/2024,4525514,away,28600,Lipscomb,15,7,42,15,17,3,0,1,14,1,0,5,9,0,23,0.0,1,1,1,0.0,0,1.0,11.3288,49,0.405,0.286,0.469,0.643,1.112,153.0,0.071,0.485,18.528,17.75,18.04,1.0,0.636,0.02,0.184,0.102,0.082,0.556
2024,16580,519,1.0,02/17/2024,4525808,away,28600,Lipscomb,8,2,38,8,12,3,0,2,8,1,0,6,9,0,21,0.0,4,0,0,0.0,0,0.0,10.8275,44,0.316,0.421,0.5,0.684,1.184,170.0,0.079,0.37,17.308,16.922,17.224,1.3,0.3,0.045,0.205,0.136,0.069,0.667
2024,16580,519,1.0,02/18/2024,4526109,away,28600,Lipscomb,3,8,36,3,8,0,0,2,2,1,0,1,9,0,14,0.0,3,0,0,0.0,0,1.0,4.525,37,0.222,0.222,0.324,0.444,0.768,75.0,0.0,0.24,10.248,9.926,10.152,1.3,0.1,0.054,0.243,0.027,0.216,0.111
2024,16580,521,1.0,02/16/2024,4525472,away,624,Sam Houston,2,7,31,2,6,0,0,0,1,1,0,2,11,0,6,1.0,0,2,1,0.0,0,1.0,1.3255555555555556,36,0.194,0.097,0.222,0.194,0.416,-14.0,0.0,0.286,2.962,2.71,2.82,0.0,0.25,0.0,0.306,0.056,0.25,0.182
2024,16580,521,1.0,02/17/2024,4525711,away,624,Sam Houston,1,2,30,1,5,1,0,0,1,0,0,3,7,0,6,0.0,0,0,1,0.0,0,0.0,1.6105882352941179,34,0.167,0.133,0.235,0.233,0.468,-1.0,0.033,0.208,3.324,2.75,2.86,,0.125,0.0,0.206,0.088,0.118,0.429
2024,16580,521,1.0,02/18/2024,4526030,away,624,Sam Houston,19,2,44,19,23,4,0,3,18,0,0,4,5,0,36,0.0,1,1,2,0.0,0,0.0,20.11461538461538,51,0.523,0.386,0.549,0.977,1.526,267.0,0.091,0.526,30.13,28.852,29.264,0.0,0.64,0.059,0.098,0.078,0.02,0.8
2024,16580,522,1.0,02/16/2024,4525603,neutral,529,Oregon,2,4,31,2,6,2,0,0,2,0,0,1,6,0,8,0.0,0,0,2,0.0,1,0.0,1.7311764705882353,34,0.194,0.097,0.206,0.323,0.529,24.0,0.065,0.222,5.602,4.63,4.76,,0.286,0.0,0.176,0.029,0.147,0.167
2024,16580,522,1.0,02/17/2024,4525829,neutral,694,Tennessee,5,1,35,5,10,2,0,0,5,1,2,5,8,0,12,0.0,1,0,0,0.0,1,0.0,4.642926829268293,40,0.286,0.171,0.4,0.4,0.8,70.0,0.057,0.37,8.086,7.82,9.28,0.0,0.312,0.0,0.2,0.125,0.075,0.625
2024,16580,522,1.0,02/18/2024,4493160,neutral,463,Nebraska,7,6,35,7,11,2,0,1,4,0,0,6,10,1,16,1.0,2,0,0,0.0,1,1.0,7.45953488372093,41,0.314,0.314,0.463,0.543,1.006,122.0,0.057,0.417,12.48,11.968,12.196,0.0,0.333,0.024,0.244,0.146,0.098,0.6
2024,16580,523,1.0,02/16/2024,4525484,home,249,George Washington,4,1,30,4,5,0,0,0,1,5,0,3,11,0,5,0.0,2,0,0,0.0,0,0.0,1.874285714285714,33,0.167,0.267,0.303,0.167,0.47,-14.0,0.0,0.263,3.442,3.26,3.38,0.0,0.4,0.0,0.333,0.091,0.242,0.273
2024,16580,523,1.0,02/17/2024,4525721,home,249,George Washington,7,4,30,7,9,4,0,1,7,4,0,7,8,0,16,0.0,2,1,2,0.0,0,0.0,7.946666666666666,40,0.3,0.6,0.45,0.7,1.15,169.0,0.133,0.348,14.486,13.422,13.644,1.6,0.353,0.025,0.2,0.175,0.025,0.875
2024,16580,523,1.0,02/18/2024,4526042,home,249,George Washington,8,2,31,8,11,0,0,1,8,3,0,8,7,0,14,1.0,1,1,2,0.0,0,1.0,7.292558139534884,42,0.355,0.452,0.476,0.484,0.96,105.0,0.0,0.4,11.134,10.47,10.66,1.5,0.368,0.024,0.167,0.19,-0.023,1.143
2024,16580,527,1.0,02/16/2024,4525634,home,219,Evansville,12,10,32,12,10,1,0,2,11,1,0,8,9,0,17,0.0,0,1,0,0.0,1,0.0,8.401951219512194,41,0.312,0.5,0.439,0.625,1.064,144.0,0.031,0.381,12.548,12.234,12.448,1.3,0.625,0.049,0.22,0.195,0.025,0.889
2024,16580,527,1.0,02/17/2024,4525984,home,219,Evansville,3,14,34,3,8,0,0,1,3,0,0,2,11,0,11,1.0,0,0,0,0.0,0,1.0,2.88,36,0.235,0.147,0.278,0.353,0.631,41.0,0.0,0.318,6.382,6.522,6.684,0.0,0.222,0.028,0.306,0.056,0.25,0.182
2024,16580,527,1.0,02/18/2024,4526227,home,219,Evansville,6,7,36,6,7,2,0,1,4,0,0,2,5,0,12,0.0,1,0,0,0.0,0,0.0,3.276923076923077,38,0.194,0.194,0.263,0.417,0.68,60.0,0.056,0.2,8.15,7.828,8.016,0.0,0.556,0.026,0.132,0.053,0.079,0.4
2024,16580,528,1.0,02/16/2024,4525582,neutral,473,New Mexico,15,6,38,15,17,4,0,7,15,2,1,6,9,0,42,2.0,0,1,0,0.0,0,2.0,19.394666666666666,45,0.447,0.842,0.511,1.395,1.906,393.0,0.105,0.455,33.118,33.302,34.404,3.1,0.5,0.156,0.2,0.133,0.067,0.667
2024,16580,528,1.0,02/17/2024,4491909,neutral,428,Minnesota,6,4,31,6,9,2,0,2,6,3,0,5,13,0,17,1.0,0,1,0,0.0,0,1.0,6.4859459459459465,37,0.29,0.516,0.378,0.677,1.055,154.0,0.065,0.438,12.726,12.814,13.028,2.4,0.333,0.054,0.351,0.135,0.216,0.385
2024,16580,528,1.0,02/18/2024,4526148,neutral,94,CSU Bakersfield,15,2,34,15,13,1,1,5,14,0,1,8,8,1,31,1.0,2,1,0,0.0,1,1.0,15.570222222222224,43,0.382,0.735,0.535,1.118,1.653,309.0,0.118,0.381,24.666,23.972,24.984,0.0,0.556,0.116,0.186,0.186,0.0,1.0
2024,16580,528,1.0,02/19/2024,4491911,neutral,428,Minnesota,6,1,31,6,8,0,1,0,5,1,0,3,6,0,10,1.0,3,0,1,0.0,0,1.0,3.9821052631578944,35,0.258,0.194,0.4,0.355,0.755,56.0,0.097,0.308,7.522,7.256,7.432,0.0,0.429,0.0,0.171,0.086,0.085,0.5
2024,16580,529,1.0,02/16/2024,4525603,neutral,522,Oklahoma,4,2,32,4,7,1,0,0,1,3,1,5,13,0,8,2.0,1,0,0,0.0,0,2.0,2.5568421052631582,37,0.219,0.25,0.351,0.281,0.632,27.0,0.031,0.368,4.406,4.96,5.74,0.0,0.308,0.0,0.351,0.135,0.216,0.385
2024,16580,529,1.0,02/17/2024,4525854,neutral,51,Baylor,7,4,34,7,11,3,0,0,6,0,0,3,10,0,14,1.0,0,0,0,0.0,0,1.0,5.192972972972973,37,0.324,0.176,0.378,0.5,0.878,99.0,0.088,0.458,9.9,10.026,10.212,,0.5,0.0,0.27,0.081,0.189,0.3
2024,16580,529,1.0,02/18/2024,4526130,neutral,700,Texas Tech,7,11,43,7,16,3,1,0,6,2,0,3,16,0,21,0.0,1,0,0,0.0,0,0.0,9.400851063829787,46,0.372,0.233,0.435,0.581,1.016,130.0,0.14,0.593,16.482,16.174,16.448,0.0,0.35,0.0,0.348,0.065,0.283,0.188
2024,16580,534,1.0,02/16/2024,4525549,home,465,UNLV,2,1,30,2,7,1,0,0,2,1,0,4,10,0,8,0.0,0,0,0,0.0,0,0.0,2.94,34,0.233,0.2,0.324,0.3,0.624,30.0,0.033,0.35,4.97,4.786,4.912,0.0,0.182,0.0,0.294,0.118,0.176,0.4
2024,16580,534,1.0,02/18/2024,4526108,home,465,UNLV,0,8,31,0,5,1,0,0,0,0,0,2,5,0,6,0.0,0,0,0,0.0,0,0.0,1.383030303030303,33,0.161,0.097,0.212,0.226,0.438,-6.0,0.032,0.192,2.88,2.652,2.764,,0.0,0.0,0.152,0.061,0.091,0.4
2024,16580,534,1.0,02/18/2024,5246326,home,465,UNLV,5,6,36,5,10,1,1,0,4,1,0,6,7,0,13,0.0,0,2,2,0.0,0,1.0,5.120869565217391,46,0.278,0.278,0.348,0.417,0.765,69.0,0.111,0.323,9.784,8.682,8.864,0.0,0.312,0.0,0.152,0.13,0.022,0.857
