"name","class","player_id","season","number","position","player_url"
",","Fr","1445127",2014,"44","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445127"
",","Fr","1445114",2014,"2","SS","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445114"
",","Fr","1445124",2014,"17","RF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445124"
",","Fr","1445123",2014,"33","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445123"
",","Fr","1445115",2014,"15","3B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445115"
",","Fr","1445126",2014,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445126"
",","Fr","1445134",2014,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445134"
",","Fr","1445120",2014,"22","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445120"
",","Fr","1445117",2014,"16","DP","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445117"
",","Fr","1445121",2014,"5","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445121"
",","Fr","1445131",2014,"8","LF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445131"
",","Fr","1445125",2014,"1","2B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445125"
",","Fr","1445116",2014,"29","CF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445116"
",","Fr","1445135",2014,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=11620&org_id=30165&stats_player_seq=1445135"
