season,season_id,school_id,G,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,OPP DP,GDP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2020,15204,20,350,347,87,121,56,17,4,3,48,49,8,5,8,84,0.0,20,5,0,0,7.0,0.0,409,0.2507204610951009,0.35207823960880197,0.41786743515850144,0.7699456747673035,0.3169811320754717,0.375886524822695,0.007334963325183374,0.20537897310513448,0.1198044009779951,0.08557457212713937,0.5833333333333334
2020,15204,21,420,444,163,241,128,32,8,10,120,79,24,4,3,62,0.0,16,6,0,1,12.0,0.0,530,0.36711711711711714,0.5018867924528302,0.6554054054054054,1.1572921978582356,0.40691489361702127,0.4609375,0.018867924528301886,0.1169811320754717,0.1490566037735849,-0.0320754716981132,1.2741935483870968
2020,15204,22,200,297,77,92,61,15,0,0,51,45,10,4,3,78,0.0,32,6,0,0,2.0,0.0,349,0.25925925925925924,0.37822349570200575,0.3602693602693603,0.738492855971366,0.3452914798206278,0.4621212121212121,0.0,0.22349570200573066,0.12893982808022922,0.09455587392550144,0.5769230769230769
2020,15204,24,81,123,53,85,50,16,2,4,44,21,4,3,0,19,0.0,9,0,0,0,1.0,0.0,147,0.43089430894308944,0.5306122448979592,0.8699186991869918,1.400530944084951,0.47572815533980584,0.6216216216216216,0.027210884353741496,0.1292517006802721,0.14285714285714285,-0.013605442176870736,1.105263157894737
2020,15204,25,638,701,246,406,226,56,7,30,197,136,42,10,18,141,0.0,55,17,0,14,19.0,0.0,865,0.3509272467902996,0.49017341040462425,0.7118402282453637,1.202013638649988,0.4,0.49746192893401014,0.03468208092485549,0.1630057803468208,0.15722543352601157,0.005780346820809246,0.9645390070921985
2020,15204,27,592,612,145,212,103,34,3,9,94,77,24,9,10,162,0.0,19,4,0,2,9.0,0.0,708,0.2369281045751634,0.3474576271186441,0.4215686274509804,0.7690262545696245,0.3022222222222222,0.39662447257383965,0.012711864406779662,0.2288135593220339,0.10875706214689265,0.12005649717514125,0.47530864197530864
2020,15204,28,625,557,154,248,123,30,2,20,108,97,21,13,9,128,0.0,10,6,0,15,9.0,0.0,676,0.2764811490125673,0.40236686390532544,0.5385996409335727,0.9409665048388982,0.3175355450236967,0.4087301587301587,0.029585798816568046,0.1893491124260355,0.14349112426035504,0.04585798816568046,0.7578125
2020,15204,29,510,497,143,217,113,30,4,12,106,97,23,13,6,116,0.0,20,6,0,3,9.0,0.0,613,0.28772635814889336,0.4290375203915171,0.5291750503018109,0.958212570693328,0.34293193717277487,0.40239043824701193,0.01957585644371941,0.18923327895595432,0.15823817292006526,0.030995106035889064,0.8362068965517241
2020,15204,30,644,543,138,213,92,21,6,14,85,63,28,5,9,133,0.0,15,3,0,3,7.0,0.0,620,0.2541436464088398,0.36935483870967745,0.4677716390423573,0.8371264777520347,0.3092269326683292,0.3627906976744186,0.02258064516129032,0.21451612903225806,0.10161290322580645,0.11290322580645161,0.47368421052631576
2020,15204,31,560,560,174,271,116,33,2,20,109,76,14,7,4,145,0.0,17,3,0,5,7.0,0.0,647,0.3107142857142857,0.4080370942812983,0.5821428571428572,0.9901799514241555,0.38308457711442784,0.39344262295081966,0.030911901081916538,0.2241112828438949,0.11746522411128284,0.10664605873261206,0.5241379310344828
2020,15204,32,625,564,149,215,76,22,1,14,66,53,12,5,6,155,0.0,17,10,0,3,6.0,0.0,628,0.2641843971631206,0.34076433121019106,0.44680851063829785,0.7875728418484889,0.3375,0.31,0.022292993630573247,0.24681528662420382,0.08439490445859872,0.16242038216560511,0.3419354838709677
2020,15204,35,448,497,144,186,105,20,2,6,93,62,13,10,4,103,0.0,18,5,0,2,12.0,0.0,573,0.289738430583501,0.38219895287958117,0.4305835010060362,0.8127824538856174,0.34673366834170855,0.4647887323943662,0.010471204188481676,0.17975567190226877,0.1082024432809773,0.07155322862129146,0.6019417475728155
2020,15204,36,462,462,104,163,76,22,2,11,68,79,17,5,5,135,0.0,13,4,0,0,2.0,0.0,551,0.22510822510822512,0.3629764065335753,0.42857142857142855,0.7915478351050038,0.2897196261682243,0.3439153439153439,0.019963702359346643,0.24500907441016334,0.14337568058076225,0.10163339382940109,0.5851851851851851
2020,15204,37,676,636,210,313,158,51,5,14,148,95,16,16,5,112,0.0,14,4,0,2,8.0,0.0,752,0.330188679245283,0.42686170212765956,0.6022012578616353,1.0290629599892949,0.3726235741444867,0.46905537459283386,0.018617021276595744,0.14893617021276595,0.12632978723404256,0.02260638297872339,0.8482142857142857
2020,15204,38,126,75,20,28,14,4,2,0,13,10,4,0,4,8,0.0,6,0,0,0,1.0,0.0,89,0.26666666666666666,0.38202247191011235,0.4533333333333333,0.8353558052434457,0.29850746268656714,0.4117647058823529,0.0,0.0898876404494382,0.11235955056179775,-0.02247191011235955,1.25
2020,15204,39,560,669,167,221,80,33,3,5,71,83,17,9,11,197,0.0,17,5,0,0,13.0,0.0,772,0.24962630792227206,0.34585492227979275,0.39162929745889385,0.7374842197386866,0.3403361344537815,0.2862595419847328,0.006476683937823834,0.2551813471502591,0.10751295336787564,0.14766839378238344,0.4213197969543147
2020,15204,40,203,155,38,53,24,5,2,2,15,22,5,1,3,49,0.0,4,1,0,0,1.0,0.0,181,0.24516129032258063,0.35911602209944754,0.4,0.7591160220994475,0.34285714285714286,0.3492063492063492,0.011049723756906077,0.27071823204419887,0.12154696132596685,0.14917127071823202,0.4489795918367347
2020,15204,41,455,422,145,229,104,28,4,16,93,41,7,6,4,95,0.0,28,7,0,0,7.0,0.0,473,0.34360189573459715,0.4080338266384778,0.6563981042654028,1.0644319309038806,0.4069400630914827,0.4971751412429379,0.03382663847780127,0.20084566596194503,0.08668076109936575,0.11416490486257928,0.43157894736842106
2020,15204,42,187,137,42,56,33,8,0,2,28,16,5,2,2,29,0.0,6,1,0,0,3.0,0.0,157,0.30656934306569344,0.4012738853503185,0.48175182481751827,0.8830257101678367,0.37037037037037035,0.5081967213114754,0.012738853503184714,0.18471337579617833,0.10191082802547771,0.08280254777070062,0.5517241379310345
2020,15204,43,648,579,159,242,105,38,3,13,91,77,19,8,7,161,0.0,15,4,0,2,10.0,0.0,671,0.27461139896373055,0.38002980625931443,0.5112262521588946,0.891256058418209,0.35351089588377727,0.38016528925619836,0.019374068554396422,0.2399403874813711,0.11475409836065574,0.12518628912071533,0.4782608695652174
2020,15204,44,558,590,137,162,44,22,0,1,35,46,23,1,10,137,0.0,5,5,0,0,17.0,0.0,647,0.23220338983050848,0.31839258114374036,0.3135593220338983,0.6319519031776386,0.30022075055187636,0.2097560975609756,0.0015455950540958269,0.2117465224111283,0.07109737248840804,0.14064914992272026,0.3357664233576642
2020,15204,45,69,100,30,39,21,6,0,1,17,18,4,1,1,22,0.0,0,2,0,0,1.0,0.0,120,0.3,0.43333333333333335,0.46,0.8933333333333333,0.3717948717948718,0.39215686274509803,0.008333333333333333,0.18333333333333332,0.15,0.033333333333333326,0.8181818181818182
2020,15204,46,385,389,105,149,57,18,4,6,55,34,8,1,4,96,0.0,17,4,0,0,5.0,0.0,428,0.2699228791773779,0.34345794392523366,0.455012853470437,0.7984707973956706,0.34375,0.3617021276595745,0.014018691588785047,0.22429906542056074,0.0794392523364486,0.14485981308411217,0.3541666666666667
2020,15204,47,560,551,137,199,74,28,8,6,71,63,15,10,10,148,0.0,23,5,0,3,8.0,0.0,634,0.24863883847549909,0.3391167192429022,0.43738656987295826,0.7765032891158605,0.32186732186732187,0.3253588516746411,0.00946372239747634,0.2334384858044164,0.09936908517350158,0.13406940063091483,0.42567567567567566
2020,15204,48,627,538,116,170,74,26,2,8,64,79,19,3,3,148,0.0,31,1,0,6,14.0,0.0,623,0.21561338289962825,0.3434991974317817,0.3828996282527881,0.7263988256845698,0.2805194805194805,0.32038834951456313,0.012841091492776886,0.2375601926163724,0.12680577849117175,0.11075441412520065,0.5337837837837838
2020,15204,49,672,760,229,323,165,38,4,16,141,112,31,6,7,161,0.0,43,17,0,3,19.0,0.0,885,0.3013157894736842,0.42033898305084744,0.5013157894736842,0.9216547725245317,0.3616298811544992,0.41853932584269665,0.01807909604519774,0.18192090395480226,0.12655367231638417,0.055367231638418085,0.6956521739130435
2020,15204,50,315,311,79,118,44,11,2,8,39,37,9,2,1,58,0.0,11,2,0,1,4.0,0.0,351,0.2540192926045016,0.3561253561253561,0.44694533762057875,0.8030706937459349,0.2874493927125506,0.3076923076923077,0.022792022792022793,0.16524216524216523,0.10541310541310542,0.05982905982905981,0.6379310344827587
2020,15204,51,544,543,151,234,82,28,5,15,75,51,16,6,6,101,0.0,9,4,0,3,14.0,0.0,606,0.27808471454880296,0.35973597359735976,0.5193370165745856,0.8790729901719454,0.3140877598152425,0.33004926108374383,0.024752475247524754,0.16666666666666666,0.08415841584158416,0.0825082508250825,0.504950495049505
2020,15204,52,448,454,117,187,86,29,4,11,73,56,13,8,0,98,0.0,7,7,0,1,7.0,0.0,518,0.2577092511013216,0.3590733590733591,0.5088105726872246,0.8678839317605838,0.3002832861189802,0.42857142857142855,0.021235521235521235,0.1891891891891892,0.10810810810810811,0.08108108108108109,0.5714285714285714
2020,15204,53,261,265,92,122,70,9,6,3,63,33,9,9,1,63,0.0,18,2,0,0,7.0,0.0,308,0.3471698113207547,0.43506493506493504,0.5283018867924528,0.9633668218573879,0.42788461538461536,0.5114503816793893,0.00974025974025974,0.20454545454545456,0.10714285714285714,0.09740259740259742,0.5238095238095238
2020,15204,55,275,315,98,153,100,28,3,7,89,75,27,2,3,72,0.0,63,11,0,0,3.0,0.0,395,0.3111111111111111,0.5063291139240507,0.6063492063492063,1.112678320273257,0.38235294117647056,0.48186528497409326,0.017721518987341773,0.18227848101265823,0.189873417721519,-0.007594936708860772,1.0416666666666667
2020,15204,56,350,291,75,104,52,17,3,2,42,32,10,0,2,61,0.0,6,0,0,0,11.0,0.0,325,0.25773195876288657,0.36,0.4329896907216495,0.7929896907216495,0.3201754385964912,0.43478260869565216,0.006153846153846154,0.18769230769230769,0.09846153846153846,0.08923076923076922,0.5245901639344263
2020,15204,58,234,302,99,131,93,13,8,1,72,36,23,7,2,58,0.0,19,1,0,0,5.0,0.0,347,0.32781456953642385,0.4553314121037464,0.5066225165562914,0.9619539286600378,0.392,0.5859872611464968,0.002881844380403458,0.16714697406340057,0.1037463976945245,0.06340057636887607,0.6206896551724138
2020,15204,59,325,289,91,131,72,10,6,6,67,57,16,4,1,53,0.0,12,6,0,0,8.0,0.0,351,0.314878892733564,0.4672364672364672,0.5294117647058824,0.9966482319423495,0.36324786324786323,0.4177215189873418,0.017094017094017096,0.150997150997151,0.1623931623931624,-0.011396011396011402,1.0754716981132075
2020,15204,60,176,137,36,54,30,5,5,1,21,24,12,2,0,28,0.0,5,0,0,0,3.0,0.0,163,0.26277372262773724,0.44171779141104295,0.4744525547445255,0.9161703461555685,0.3181818181818182,0.4084507042253521,0.006134969325153374,0.17177914110429449,0.147239263803681,0.024539877300613494,0.8571428571428571
2020,15204,61,642,579,119,162,66,32,4,1,58,58,17,5,11,176,0.0,4,8,0,1,11.0,0.0,653,0.20552677029360966,0.29709035222052066,0.3436960276338515,0.6407863798543721,0.28992628992628994,0.33678756476683935,0.0015313935681470138,0.26952526799387444,0.0888208269525268,0.18070444104134764,0.32954545454545453
2020,15204,62,372,448,132,176,76,25,2,5,61,46,10,4,9,95,0.0,8,1,0,0,6.0,0.0,507,0.29464285714285715,0.3708086785009862,0.4642857142857143,0.8350943927867005,0.36079545454545453,0.3879781420765027,0.009861932938856016,0.1873767258382643,0.09072978303747535,0.09664694280078896,0.4842105263157895
2020,15204,64,288,383,103,134,58,15,2,4,50,29,9,1,6,58,0.0,18,7,0,0,10.0,0.0,419,0.2689295039164491,0.33651551312649164,0.4046997389033943,0.7412152520298859,0.30745341614906835,0.39416058394160586,0.00954653937947494,0.13842482100238662,0.06921241050119331,0.06921241050119331,0.5
2020,15204,65,250,268,88,127,69,22,1,5,64,50,11,8,2,41,0.0,7,4,0,1,6.0,0.0,328,0.3283582089552239,0.45426829268292684,0.5783582089552238,1.0326265016381506,0.36086956521739133,0.4444444444444444,0.01524390243902439,0.125,0.1524390243902439,-0.0274390243902439,1.2195121951219512
2020,15204,66,406,487,144,212,101,28,2,12,85,67,19,6,1,94,0.0,11,7,0,2,4.0,0.0,561,0.29568788501026694,0.40998217468805703,0.5215605749486653,0.9315427496367223,0.34108527131782945,0.40825688073394495,0.0213903743315508,0.16755793226381463,0.11942959001782531,0.04812834224598932,0.7127659574468085
2020,15204,67,585,529,167,250,110,35,6,12,101,67,8,11,7,126,0.0,26,8,0,0,9.0,0.0,614,0.31568998109640833,0.3941368078175896,0.5727788279773157,0.9669156357949054,0.3855721393034826,0.4260869565217391,0.019543973941368076,0.20521172638436483,0.10912052117263844,0.09609120521172639,0.5317460317460317
2020,15204,69,162,193,61,100,42,11,2,8,38,15,9,1,0,46,0.0,9,2,0,0,5.0,0.0,209,0.3160621761658031,0.40669856459330145,0.6269430051813472,1.0336415697746486,0.37857142857142856,0.44155844155844154,0.03827751196172249,0.22009569377990432,0.07177033492822966,0.14832535885167464,0.32608695652173914
2020,15204,71,390,361,64,87,37,10,2,3,41,63,9,1,7,97,0.0,9,1,0,0,9.0,0.0,432,0.1772853185595568,0.3148148148148148,0.28254847645429365,0.5973632912691085,0.23282442748091603,0.2556390977443609,0.006944444444444444,0.22453703703703703,0.14583333333333334,0.07870370370370369,0.6494845360824743
2020,15204,72,310,345,92,169,71,20,0,19,67,52,19,0,7,96,0.0,10,2,0,1,10.0,0.0,404,0.26666666666666666,0.4034653465346535,0.6028985507246377,1.0063638972592912,0.3173913043478261,0.3611111111111111,0.04702970297029703,0.2376237623762376,0.12871287128712872,0.1089108910891089,0.5416666666666666
2020,15204,73,280,330,110,171,87,25,3,10,77,41,6,7,4,56,0.0,16,2,0,0,6.0,0.0,382,0.3333333333333333,0.4109947643979058,0.6333333333333333,1.044328097731239,0.36900369003690037,0.5238095238095238,0.02617801047120419,0.14659685863874344,0.10732984293193717,0.03926701570680627,0.7321428571428571
2020,15204,74,384,398,115,174,73,19,5,10,62,44,11,2,2,105,0.0,27,8,0,0,12.0,0.0,446,0.2889447236180904,0.3811659192825112,0.5226130653266332,0.9037789846091444,0.3684210526315789,0.39375,0.02242152466367713,0.23542600896860988,0.09865470852017937,0.1367713004484305,0.41904761904761906
2020,15204,75,459,326,109,139,85,12,3,4,65,54,14,3,8,56,0.0,8,2,0,0,5.0,0.0,391,0.3343558282208589,0.45268542199488493,0.48466257668711654,0.9373479986820015,0.3903345724907063,0.4682080924855491,0.010230179028132993,0.1432225063938619,0.13810741687979539,0.005115089514066501,0.9642857142857143
2020,15204,76,240,274,66,81,30,12,0,1,27,23,8,2,4,62,0.0,7,2,0,1,6.0,0.0,303,0.24087591240875914,0.3201320132013201,0.34306569343065696,0.6631977066319771,0.3051643192488263,0.3020833333333333,0.0033003300330033004,0.20462046204620463,0.07590759075907591,0.12871287128712872,0.3709677419354839
2020,15204,77,622,519,106,146,65,17,4,5,62,66,20,11,10,191,0.0,4,10,0,1,8.0,0.0,606,0.20423892100192678,0.31683168316831684,0.33140655105973027,0.648238234228047,0.3023952095808383,0.32085561497326204,0.00825082508250825,0.31518151815181517,0.10891089108910891,0.20627062706270627,0.34554973821989526
2020,15204,78,217,231,69,92,44,14,3,1,38,19,13,4,4,33,0.0,12,6,0,0,6.0,0.0,258,0.2987012987012987,0.39147286821705424,0.47619047619047616,0.8676633444075303,0.3383084577114428,0.43,0.003875968992248062,0.12790697674418605,0.07364341085271318,0.05426356589147287,0.5757575757575758
2020,15204,80,412,393,89,133,47,24,4,4,40,47,9,0,7,105,0.0,9,2,0,1,6.0,0.0,447,0.22646310432569974,0.3243847874720358,0.4198473282442748,0.7442321157163105,0.2992957746478873,0.3049645390070922,0.008948545861297539,0.2348993288590604,0.10514541387024609,0.1297539149888143,0.44761904761904764
2020,15204,81,570,489,102,163,57,19,6,10,50,58,16,2,2,188,0.0,39,10,0,0,12.0,0.0,551,0.2085889570552147,0.3194192377495463,0.4049079754601227,0.724327213209669,0.31399317406143346,0.28313253012048195,0.018148820326678767,0.3411978221415608,0.10526315789473684,0.23593466424682397,0.30851063829787234
2020,15204,83,544,539,131,177,83,25,3,5,75,70,17,9,4,118,0.0,17,2,0,1,9.0,0.0,622,0.24304267161410018,0.3504823151125402,0.38961038961038963,0.7400927047229298,0.2964705882352941,0.36619718309859156,0.008038585209003215,0.18971061093247588,0.11254019292604502,0.07717041800643086,0.5932203389830508
2020,15204,84,147,195,65,108,50,19,3,6,46,23,4,6,1,42,0.0,12,1,0,0,2.0,0.0,225,0.3333333333333333,0.4088888888888889,0.6974358974358974,1.1063247863247863,0.38562091503267976,0.5116279069767442,0.02666666666666667,0.18666666666666668,0.10222222222222223,0.08444444444444445,0.5476190476190477
2020,15204,87,612,479,105,134,87,15,1,4,71,84,20,4,8,139,0.0,9,9,0,1,5.0,0.0,575,0.21920668058455114,0.3634782608695652,0.32150313152400833,0.6849813923935735,0.29705882352941176,0.40487804878048783,0.006956521739130435,0.2417391304347826,0.14608695652173914,0.09565217391304345,0.60431654676259
2020,15204,88,429,465,134,175,99,23,3,4,82,74,27,6,8,90,0.0,23,3,0,4,8.0,0.0,553,0.28817204301075267,0.42495479204339964,0.44086021505376344,0.8658150070971631,0.3448275862068966,0.41125541125541126,0.007233273056057866,0.162748643761302,0.13381555153707053,0.02893309222423146,0.8222222222222222
2020,15204,89,204,382,90,127,43,18,2,5,34,22,7,2,2,103,0.0,4,3,0,0,8.0,0.0,408,0.2356020942408377,0.2916666666666667,0.39790575916230364,0.6895724258289704,0.3079710144927536,0.3333333333333333,0.012254901960784314,0.25245098039215685,0.05392156862745098,0.19852941176470587,0.21359223300970873
2020,15204,90,480,563,130,163,67,15,3,4,56,66,17,6,7,129,0.0,9,5,0,4,15.0,0.0,642,0.23090586145648312,0.3317757009345794,0.3285968028419183,0.6603725037764977,0.2889908256880734,0.3014354066985646,0.006230529595015576,0.20093457943925233,0.102803738317757,0.09813084112149532,0.5116279069767442
2020,15204,91,525,614,167,220,75,21,4,8,71,65,16,6,21,121,0.0,7,7,0,3,10.0,0.0,706,0.2719869706840391,0.35127478753541075,0.41205211726384366,0.7633269047992544,0.32382892057026474,0.2791666666666667,0.0113314447592068,0.17138810198300283,0.09206798866855524,0.07932011331444759,0.5371900826446281
2020,15204,92,616,753,217,334,137,53,2,20,130,96,19,18,13,157,0.0,12,8,0,5,17.0,0.0,880,0.28818061088977426,0.37727272727272726,0.5431606905710491,0.9204334178437763,0.33164983164983164,0.375,0.022727272727272728,0.1784090909090909,0.10909090909090909,0.06931818181818182,0.6114649681528662
2020,15204,93,616,700,147,202,71,28,3,7,66,70,22,5,6,144,0.0,19,13,0,2,14.0,0.0,781,0.21,0.3060179257362356,0.34285714285714286,0.6488750685933784,0.2527075812274368,0.27586206896551724,0.008962868117797696,0.18437900128040974,0.08962868117797695,0.09475032010243278,0.4861111111111111
2020,15204,94,522,455,109,134,54,11,4,2,49,64,14,3,3,132,0.0,16,6,0,2,9.0,0.0,525,0.23956043956043957,0.35619047619047617,0.33186813186813185,0.688058608058608,0.33024691358024694,0.2810810810810811,0.0038095238095238095,0.25142857142857145,0.1219047619047619,0.12952380952380954,0.48484848484848486
2020,15204,95,704,584,152,213,101,28,3,9,83,56,25,2,21,112,0.0,8,5,0,4,7.0,0.0,663,0.2602739726027397,0.3514328808446455,0.4332191780821918,0.7846520589268373,0.30752688172043013,0.4107142857142857,0.013574660633484163,0.1689291101055807,0.08446455505279035,0.08446455505279035,0.5
2020,15204,96,612,500,135,240,94,26,5,23,92,64,12,1,6,136,0.0,13,3,0,3,10.0,0.0,571,0.27,0.36952714535901926,0.588,0.9575271453590193,0.32748538011695905,0.3776595744680851,0.040280210157618214,0.2381786339754816,0.11208406304728546,0.12609457092819615,0.47058823529411764
2020,15204,97,560,482,102,122,48,13,2,1,39,47,16,8,9,125,0.0,13,2,0,0,10.0,0.0,546,0.21161825726141079,0.3021978021978022,0.2863070539419087,0.5885048561397108,0.2774725274725275,0.2865853658536585,0.0018315018315018315,0.22893772893772893,0.08608058608058608,0.14285714285714285,0.376
2020,15204,98,600,718,216,290,123,38,6,8,104,67,38,8,7,119,0.0,18,10,0,6,23.0,0.0,800,0.3008356545961003,0.40125,0.4763231197771588,0.8775731197771588,0.34724540901502504,0.36741214057507987,0.01,0.14875,0.08375,0.06499999999999999,0.5630252100840336
2020,15204,99,603,492,122,156,66,21,2,3,58,53,21,5,11,112,0.0,14,3,0,2,10.0,0.0,561,0.24796747967479674,0.3493761140819964,0.3699186991869919,0.7192948132689883,0.31151832460732987,0.32642487046632124,0.0053475935828877,0.19964349376114082,0.0944741532976827,0.10516934046345812,0.4732142857142857
2020,15204,100,500,558,143,180,74,20,1,5,60,40,15,3,4,123,0.0,1,0,0,1,14.0,0.0,605,0.25627240143369173,0.32727272727272727,0.36917562724014336,0.6964483545128706,0.3187066974595843,0.35751295336787564,0.008264462809917356,0.20330578512396694,0.06611570247933884,0.1371900826446281,0.3252032520325203
2020,15204,101,465,451,112,174,67,21,4,11,52,52,22,1,4,106,0.0,13,8,0,2,11.0,0.0,508,0.24833702882483372,0.3661417322834646,0.4656319290465632,0.8317736613300277,0.30149253731343284,0.32,0.021653543307086614,0.20866141732283464,0.10236220472440945,0.10629921259842519,0.49056603773584906
2020,15204,102,528,514,114,172,74,19,0,13,65,73,23,7,2,121,0.0,15,5,0,3,13.0,0.0,596,0.22178988326848248,0.3523489932885906,0.3968871595330739,0.7492361528216644,0.26098191214470284,0.3096446700507614,0.02181208053691275,0.20302013422818793,0.12248322147651007,0.08053691275167786,0.6033057851239669
2020,15204,103,594,734,221,303,152,41,4,11,136,104,32,16,24,149,0.0,20,6,0,4,18.0,0.0,878,0.3010899182561308,0.40660592255125283,0.4891008174386921,0.895706739989945,0.3559322033898305,0.407514450867052,0.012528473804100227,0.16970387243735763,0.11845102505694761,0.05125284738041001,0.697986577181208
2020,15204,104,540,506,120,182,96,22,5,10,83,53,20,5,6,122,0.0,14,4,1,1,10.0,0.0,570,0.23715415019762845,0.3385964912280702,0.43280632411067194,0.7714028153387421,0.29023746701846964,0.46994535519125685,0.017543859649122806,0.21403508771929824,0.09298245614035087,0.12105263157894737,0.4344262295081967
2020,15204,105,493,460,156,212,112,27,7,5,90,48,17,11,3,90,0.0,28,6,0,0,10.0,0.0,522,0.3391304347826087,0.42337164750957856,0.5456521739130434,0.969023821422622,0.4015957446808511,0.49537037037037035,0.009578544061302681,0.1724137931034483,0.09195402298850575,0.08045977011494254,0.5333333333333333
