season,season_id,school_id,G,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,OPP DP,GDP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2022,15860,509,1400,1550,440,747,323,106,9,61,300,194,57,12,23,359,0.0,31,15,3,3,21.0,18.0,1779,0.2838709677419355,0.3884204609331085,0.5954838709677419,0.9839043319008505,0.3318739054290718,0.4158730158730159,0.034288926363125354,0.20179876335019675,0.10905002810567735,0.0927487352445194,0.5403899721448467
2022,15860,513,1972,1975,572,932,417,104,11,78,376,203,72,25,28,426,0.0,78,20,6,4,29.0,23.0,2231,0.289620253164557,0.3796503809950695,0.569620253164557,0.9492706341596264,0.3302139037433155,0.4408322496749025,0.03496190049305244,0.19094576423128642,0.09099058718063649,0.09995517705064993,0.4765258215962441
2022,15860,514,1995,1845,514,747,358,75,10,46,294,277,41,27,22,459,0.0,108,39,15,4,33.0,16.0,2171,0.2785907859078591,0.38323353293413176,0.47588075880758807,0.8591142917417198,0.3423555230431602,0.3969465648854962,0.021188392445877474,0.21142330723169048,0.12759097190234914,0.08383233532934134,0.6034858387799564
2022,15860,518,1683,1761,499,825,351,102,10,68,312,231,56,22,16,393,0.0,35,17,5,4,49.0,27.0,2030,0.2833617262918796,0.387192118226601,0.5706984667802385,0.9578905850068395,0.3260211800302572,0.39415041782729804,0.033497536945812804,0.1935960591133005,0.11379310344827587,0.07980295566502463,0.5877862595419847
2022,15860,519,1484,1550,456,721,329,91,12,50,295,214,64,24,25,353,0.0,33,14,2,3,36.0,21.0,1813,0.29419354838709677,0.404853833425262,0.5638709677419355,0.9687248011671974,0.34671221178479933,0.40789473684210525,0.027578599007170437,0.1947049089906233,0.11803640375068947,0.07666850523993382,0.6062322946175638
2022,15860,521,2176,2024,607,998,446,123,11,82,410,293,69,29,24,524,0.0,58,17,6,7,36.0,31.0,2370,0.299901185770751,0.4088607594936709,0.599802371541502,1.0086631310351728,0.36281962681409813,0.41037204058624577,0.03459915611814346,0.2210970464135021,0.12362869198312236,0.09746835443037975,0.5591603053435115
2022,15860,522,2139,1839,540,862,418,102,11,66,375,267,82,21,28,506,0.0,120,37,18,9,40.0,27.0,2155,0.2936378466557912,0.41252900232018563,0.566068515497553,0.9785975178177386,0.36801242236024845,0.42770352369380316,0.03062645011600928,0.23480278422273781,0.12389791183294664,0.11090487238979117,0.5276679841897233
2022,15860,523,2146,2094,618,1155,491,129,12,128,455,287,58,25,17,530,0.0,77,19,7,9,34.0,29.0,2423,0.29512893982808025,0.3974411886091622,0.6800382043935053,1.0774793930026676,0.3353867214236824,0.4347305389221557,0.052827073875361126,0.21873710276516714,0.11844820470491127,0.10028889806025587,0.5415094339622641
2022,15860,527,1972,1838,547,796,380,108,15,37,336,240,33,26,15,425,0.0,47,13,8,2,28.0,24.0,2119,0.29760609357997825,0.38697498820198206,0.5201305767138193,0.9071055649158014,0.3637660485021398,0.438058748403576,0.017461066540821142,0.2005663048607834,0.11326097215667767,0.08730533270410572,0.5647058823529412
2022,15860,528,2376,2303,683,1047,489,141,23,59,445,389,63,27,38,557,0.0,81,16,6,11,32.0,24.0,2757,0.2965696917064698,0.41167936162495467,0.5514546244029527,0.9631339860279073,0.36406067677946324,0.3996282527881041,0.02140007254261879,0.20203119332607908,0.14109539354370693,0.06093579978237215,0.6983842010771992
2022,15860,529,1769,1914,587,907,406,107,12,63,361,218,53,15,21,352,0.0,64,18,7,5,38.0,27.0,2168,0.306687565308255,0.39575645756457567,0.5689655172413793,0.964721974805955,0.34610303830911493,0.43144654088050316,0.029059040590405903,0.16236162361623616,0.10055350553505535,0.06180811808118081,0.6193181818181818
2022,15860,534,1508,1617,425,661,236,93,4,45,220,152,65,13,19,410,0.0,18,12,3,3,29.0,21.0,1801,0.2628324056895485,0.3564686285397002,0.4965986394557823,0.8530672679954825,0.32340425531914896,0.31993299832495814,0.02498611882287618,0.22765130483064963,0.0843975569128262,0.14325374791782342,0.37073170731707317
2022,15860,536,2146,1678,488,749,331,84,12,51,292,174,66,19,14,331,0.0,30,24,7,4,40.0,33.0,1885,0.2908224076281287,0.38620689655172413,0.533969010727056,0.9201759072787802,0.332319391634981,0.413589364844904,0.027055702917771884,0.17559681697612733,0.09230769230769231,0.08328912466843502,0.525679758308157
2022,15860,539,1980,1811,482,733,288,87,19,42,264,226,45,17,8,418,0.0,37,14,3,8,38.0,36.0,2062,0.26615129762562123,0.36517943743937925,0.4864715626725566,0.8516510001119358,0.3216374269005848,0.3459915611814346,0.020368574199806012,0.20271580989330748,0.1096023278370514,0.09311348205625608,0.5406698564593302
2022,15860,540,1584,1683,506,766,362,100,5,50,327,220,48,24,16,342,0.0,29,13,10,5,35.0,28.0,1943,0.3006535947712418,0.39835306227483275,0.5472370766488414,0.945590138923674,0.3467680608365019,0.430939226519337,0.02573340195573855,0.17601646937725168,0.11322696860524961,0.06278950077200207,0.6432748538011696
2022,15860,541,1750,1742,463,687,257,80,9,42,232,175,43,15,12,486,0.0,26,23,8,7,29.0,8.0,1944,0.26578645235361653,0.35030864197530864,0.4695752009184845,0.8198838428937931,0.3425549227013832,0.3364632237871675,0.021604938271604937,0.25,0.09002057613168725,0.15997942386831276,0.360082304526749
2022,15860,545,1736,1686,456,784,318,81,11,75,296,290,65,21,17,471,0.0,17,17,5,5,43.0,35.0,2014,0.2704626334519573,0.4026812313803376,0.5640569395017794,0.966738170882117,0.3281653746770026,0.33016304347826086,0.03723932472691162,0.23386295928500497,0.14399205561072492,0.08987090367428005,0.6157112526539278
2022,15860,551,1760,1769,476,682,302,79,11,35,256,242,59,16,18,416,0.0,37,13,9,8,30.0,21.0,2045,0.26907857546636516,0.3799511002444988,0.45618993781797623,0.836141038062475,0.3305847076461769,0.35983827493261455,0.017114914425427872,0.20342298288508556,0.11833740831295844,0.08508557457212712,0.5817307692307693
2022,15860,553,1664,1651,494,651,336,76,18,15,284,225,75,25,22,329,0.0,63,25,8,2,27.0,10.0,1923,0.2992125984251969,0.4128965158606344,0.46032707450030286,0.8732235903609373,0.35960960960960964,0.4120667522464698,0.0078003120124804995,0.17108684347373895,0.11700468018720749,0.05408216328653147,0.6838905775075987
2022,15860,554,1000,1405,367,559,217,60,6,40,203,161,36,16,7,402,0.0,29,9,8,3,15.0,12.0,1589,0.2612099644128114,0.35494021397105097,0.47330960854092524,0.8282498225119762,0.33401430030643514,0.3377862595419847,0.025173064820641914,0.25298930144745124,0.1013215859030837,0.15166771554436753,0.40049751243781095
2022,15860,559,1750,1560,445,656,330,84,11,35,283,191,96,19,16,363,0.0,108,19,16,4,26.0,19.0,1786,0.28525641025641024,0.40985442329227323,0.5038461538461538,0.913700577138427,0.3471634208298052,0.4232424677187948,0.01959686450167973,0.2032474804031355,0.10694288913773796,0.09630459126539755,0.5261707988980716
2022,15860,562,1440,1594,441,715,303,90,8,56,263,177,66,18,15,422,0.0,70,26,7,2,24.0,13.0,1804,0.2766624843161857,0.37915742793791574,0.5451693851944793,0.9243268131323951,0.3395061728395062,0.39331210191082805,0.031042128603104215,0.23392461197339245,0.09811529933481153,0.13580931263858093,0.4194312796208531
2022,15860,563,1632,1548,409,552,255,74,3,21,218,188,85,12,16,301,0.0,57,24,11,1,39.0,36.0,1764,0.26421188630490955,0.3866213151927438,0.4198966408268734,0.8065179560196172,0.3134087237479806,0.3540090771558245,0.011904761904761904,0.17063492063492064,0.10657596371882086,0.06405895691609978,0.6245847176079734
2022,15860,572,1815,1870,472,778,328,87,12,65,303,249,102,20,13,548,0.0,34,17,10,4,31.0,24.0,2152,0.25240641711229944,0.38243494423791824,0.5037433155080214,0.8861782597459397,0.3187157400156617,0.3469656992084433,0.03020446096654275,0.25464684014869887,0.11570631970260223,0.13894052044609664,0.4543795620437956
2022,15860,574,2128,1773,451,680,280,97,9,38,248,236,48,18,14,501,0.0,33,17,4,1,30.0,21.0,2041,0.25437112239142695,0.3601175894169525,0.4647490129723632,0.8248666023893156,0.32987220447284343,0.3472022955523673,0.018618324350808426,0.24546790788829007,0.11562959333659971,0.12983831455169037,0.47105788423153694
2022,15860,575,2072,1971,612,924,424,99,15,61,398,218,77,21,33,348,0.0,16,7,4,3,38.0,33.0,2243,0.3105022831050228,0.40436914846188143,0.5575849822425165,0.961954130704398,0.34807327858496523,0.42907801418439717,0.02719572001783326,0.15514935354436024,0.09719126170307624,0.057958091841284004,0.6264367816091954
2022,15860,576,1350,1882,494,745,312,73,8,54,278,222,59,21,18,422,0.0,47,25,1,3,33.0,17.0,2143,0.2624867162592986,0.3616425571628558,0.4675876726886291,0.8292302298514849,0.30833917309039943,0.3578363384188627,0.025198320111992533,0.19692020531964535,0.10359309379374708,0.09332711152589827,0.5260663507109005
2022,15860,587,1770,1976,635,1072,522,137,18,88,471,268,78,26,27,378,0.0,55,9,2,3,32.0,28.0,2297,0.32135627530364375,0.4270787984327383,0.6654858299595142,1.0925646283922525,0.3561197916666667,0.48600223964165734,0.03831084022638224,0.16456247279059644,0.11667392250761863,0.04788855028297781,0.708994708994709
2022,15860,590,1908,1660,451,641,244,91,6,29,221,160,34,19,9,407,0.0,44,17,5,1,39.0,20.0,1848,0.2716867469879518,0.349025974025974,0.46204819277108433,0.8110741667970583,0.3395012067578439,0.349025974025974,0.015692640692640692,0.22023809523809523,0.08658008658008658,0.13365800865800864,0.3931203931203931
2022,15860,596,1232,1415,337,471,154,68,12,14,141,134,47,11,34,384,0.0,25,9,8,1,22.0,14.0,1594,0.2381625441696113,0.32496863237139273,0.3992932862190813,0.724261918590474,0.3142023346303502,0.2777777777777778,0.00878293601003764,0.24090338770388958,0.08406524466750313,0.15683814303638643,0.3489583333333333
2022,15860,603,1782,1567,388,570,254,63,7,35,238,224,46,15,14,363,0.0,31,8,4,1,34.0,19.0,1820,0.24760689215060624,0.36153846153846153,0.43075941289087427,0.7922978744293359,0.2981418918918919,0.35152487961476725,0.019230769230769232,0.19945054945054946,0.12307692307692308,0.07637362637362638,0.6170798898071626
2022,15860,606,1890,1839,555,905,401,115,14,69,376,267,53,24,0,395,0.0,46,13,5,7,42.0,32.0,2130,0.30179445350734097,0.4107981220657277,0.5997824904839587,1.0105806125496863,0.34739099356683345,0.4119106699751861,0.0323943661971831,0.18544600938967137,0.12535211267605634,0.060093896713615036,0.6759493670886076
2022,15860,609,1537,1605,440,668,307,86,8,42,279,230,62,23,11,334,0.0,37,8,5,2,40.0,31.0,1869,0.27414330218068533,0.391653290529695,0.5009345794392523,0.8925878699689473,0.31789137380191695,0.38405797101449274,0.02247191011235955,0.178705189941145,0.12306046013911183,0.05564472980203318,0.688622754491018
2022,15860,610,1925,1695,444,656,277,85,17,31,246,194,51,20,28,410,0.0,79,27,11,1,37.0,14.0,1937,0.26194690265486725,0.35570469798657717,0.4654867256637168,0.821191423650294,0.3241758241758242,0.3738601823708207,0.01600413009808983,0.2116675271037687,0.10015487867836861,0.1115126484254001,0.47317073170731705
2022,15860,617,1450,1614,364,515,229,72,8,21,199,228,42,10,8,522,0.0,20,8,3,0,20.0,16.0,1860,0.2255266418835192,0.34086021505376346,0.38166047087980176,0.7225206859335652,0.3172987974098057,0.33931484502446985,0.01129032258064516,0.2806451612903226,0.12258064516129032,0.15806451612903227,0.4367816091954023
2022,15860,624,1512,1941,596,877,409,109,23,42,374,245,69,29,14,392,0.0,54,16,7,10,43.0,35.0,2229,0.30705821741370426,0.408254822790489,0.5414734672849046,0.9497282900753936,0.3606770833333333,0.4228110599078341,0.018842530282637954,0.17586361597128758,0.10991475998205473,0.06594885598923285,0.625
2022,15860,625,1938,1887,514,812,335,87,8,65,305,209,85,15,19,441,0.0,63,21,9,7,41.0,34.0,2130,0.27239003709591947,0.37934272300469485,0.5151033386327504,0.8944460616374452,0.3216332378223496,0.3633916554508748,0.03051643192488263,0.20704225352112676,0.09812206572769953,0.10892018779342723,0.47392290249433106
2022,15860,626,1960,1688,444,632,253,79,11,29,230,200,59,18,24,358,0.0,76,26,5,7,36.0,10.0,1930,0.26303317535545023,0.3642487046632124,0.44490521327014215,0.8091539179333546,0.3146322971948446,0.3323442136498516,0.015025906735751295,0.18549222797927462,0.10362694300518134,0.08186528497409327,0.5586592178770949
2022,15860,627,1767,1844,530,813,375,97,12,54,334,234,79,22,21,339,0.0,65,32,5,11,53.0,43.0,2121,0.2874186550976139,0.39745403111739747,0.5292841648590022,0.9267381959763996,0.3231500339443313,0.4068441064638783,0.02545968882602546,0.15983026874115983,0.11032531824611033,0.04950495049504949,0.6902654867256637
2022,15860,629,1710,1607,402,629,269,96,10,37,245,195,73,14,13,475,0.0,91,30,9,5,19.0,16.0,1829,0.25015556938394523,0.36632039365773644,0.48039825762289984,0.8467186512806363,0.3291253381424707,0.3665086887835703,0.020229633679606344,0.259704756697649,0.10661563696008748,0.1530891197375615,0.4105263157894737
2022,15860,630,1888,1896,544,901,378,116,23,65,353,219,60,21,8,446,0.0,27,19,7,8,35.0,18.0,2144,0.2869198312236287,0.38386194029850745,0.5828059071729957,0.9666678474715031,0.3406827880512091,0.4129287598944591,0.03031716417910448,0.2080223880597015,0.1021455223880597,0.1058768656716418,0.4910313901345291
2022,15860,631,1802,1660,427,633,255,86,18,28,226,181,55,18,18,429,0.0,48,19,5,2,28.0,22.0,1877,0.2572289156626506,0.3532232285562067,0.4608433734939759,0.8140666020501826,0.32678132678132676,0.35748031496062993,0.014917421417155035,0.22855620671283963,0.09643047416089505,0.1321257325519446,0.4219114219114219
2022,15860,632,1271,1321,456,673,412,71,25,32,343,225,80,25,10,239,0.0,114,27,11,8,26.0,7.0,1581,0.34519303557910674,0.48134092346616064,0.6063588190764573,1.0876997425426178,0.3944186046511628,0.5212620027434842,0.02024035420619861,0.15117014547754587,0.14231499051233396,0.008855154965211914,0.9414225941422594
2022,15860,635,1855,1755,438,591,225,74,14,17,196,184,49,11,37,412,0.0,60,17,9,0,35.0,27.0,1987,0.24957264957264957,0.3376950176144942,0.39658119658119656,0.7342762141956908,0.31488406881077036,0.3180428134556575,0.008555611474584801,0.2073477604428787,0.0926019124308002,0.1147458480120785,0.44660194174757284
2022,15860,639,1440,1475,351,512,219,72,4,27,193,174,52,13,12,437,0.0,28,7,5,3,27.0,21.0,1674,0.23796610169491525,0.34468339307048984,0.41694915254237286,0.7616325456128628,0.31640625,0.3490909090909091,0.016129032258064516,0.26105137395459976,0.1039426523297491,0.15710872162485068,0.39816933638443935
2022,15860,646,2052,1886,554,839,382,112,16,47,345,264,78,18,33,357,0.0,48,17,6,4,44.0,37.0,2201,0.29374337221633084,0.40708768741481144,0.5376458112407211,0.9447334986555325,0.338,0.3945818610129564,0.021353930031803726,0.16219900045433894,0.11994547932757837,0.04225352112676056,0.7394957983193278
2022,15860,648,1760,1552,419,648,272,70,3,51,257,200,51,21,17,396,0.0,40,15,3,9,43.0,33.0,1790,0.2699742268041237,0.3743016759776536,0.49742268041237114,0.8717243563900248,0.3268206039076377,0.3570274636510501,0.028491620111731845,0.2212290502793296,0.11173184357541899,0.10949720670391061,0.5050505050505051
2022,15860,649,1419,1450,357,612,243,78,3,57,225,170,59,12,9,428,0.0,44,11,3,2,22.0,17.0,1641,0.24620689655172415,0.3570993296770262,0.5172413793103449,0.874340708987371,0.3070624360286592,0.3516068052930057,0.03473491773308958,0.26081657525898844,0.1035953686776356,0.15722120658135286,0.397196261682243
2022,15860,651,1596,1727,448,737,316,98,7,59,304,256,69,26,22,452,0.0,26,15,5,3,38.0,32.0,2031,0.2594093804284887,0.3806006893156081,0.521713954834974,0.902314644150582,0.3132045088566828,0.3599439775910364,0.029049729197439686,0.2225504677498769,0.12604628261939932,0.0965041851304776,0.5663716814159292
2022,15860,654,1888,1995,539,955,426,105,10,97,405,284,64,19,29,524,0.0,63,19,4,5,54.0,47.0,2327,0.27017543859649124,0.38117748173614097,0.5849624060150376,0.9661398877511785,0.3173007896625987,0.41645569620253164,0.041684572410829394,0.2251826385904598,0.12204555221314999,0.10313708637730983,0.5419847328244275
2022,15860,655,2013,1780,450,750,329,94,13,60,311,254,123,21,29,399,0.0,111,29,11,16,32.0,25.0,2084,0.25280898876404495,0.3968330134357006,0.5151685393258427,0.9120015527615433,0.2906110283159464,0.35071707953063885,0.028790786948176585,0.1914587332053743,0.1218809980806142,0.06957773512476009,0.6365914786967418
2022,15860,657,1590,1751,482,769,298,77,12,62,273,174,53,23,21,342,0.0,34,18,10,7,47.0,38.0,1969,0.2752712735579669,0.3600812595226003,0.5254140491147915,0.8854953086373918,0.30656934306569344,0.36476043276661513,0.03148806500761808,0.17369222955815133,0.08836973082783138,0.08532249873031995,0.5087719298245614
2022,15860,659,1740,2106,623,1024,459,119,9,88,422,289,57,29,5,425,0.0,70,17,5,10,41.0,27.0,2429,0.2958214624881291,0.3989296006587073,0.5887939221272555,0.9877235227859628,0.32983970406905055,0.4211123723041998,0.036228900782214905,0.17496912309592424,0.11897900370522849,0.05599011939069576,0.68
2022,15860,660,1485,1934,585,1013,430,109,11,99,401,217,54,23,14,447,0.0,41,11,4,7,37.0,27.0,2188,0.30248190279214066,0.3912248628884826,0.6370217166494312,1.0282465795379139,0.34443656980864634,0.4372523117569353,0.04524680073126142,0.2042961608775137,0.09917733089579525,0.10511882998171845,0.4854586129753915
2022,15860,664,1914,2233,617,1010,409,127,10,82,368,284,100,31,29,465,0.0,30,19,2,7,66.0,53.0,2577,0.27630989699955216,0.38843616608459447,0.5503806538289296,0.9388168199135241,0.3115899825276645,0.3558215451577802,0.03181994567326348,0.18044237485448195,0.11020566550252231,0.07023670935195964,0.610752688172043
2022,15860,665,1653,1377,385,581,305,80,10,32,260,217,81,14,24,322,0.0,68,19,13,3,28.0,11.0,1632,0.27959331880900506,0.4185049019607843,0.5105301379811183,0.9290350399419027,0.3404050144648023,0.41935483870967744,0.0196078431372549,0.19730392156862744,0.1329656862745098,0.06433823529411764,0.6739130434782609
2022,15860,669,1620,1812,522,936,404,105,6,99,400,255,54,23,2,474,0.0,16,3,4,1,43.0,35.0,2092,0.28807947019867547,0.3972275334608031,0.6324503311258278,1.029677864586631,0.33518225039619653,0.4166666666666667,0.04732313575525813,0.22657743785850862,0.12189292543021032,0.1046845124282983,0.5379746835443038
2022,15860,670,2013,2077,609,1017,471,121,13,87,424,322,66,30,16,468,0.0,66,22,10,6,52.0,45.0,2445,0.2932113625421281,0.4077709611451943,0.5960519980741454,1.0038229592193397,0.33634020618556704,0.421978021978022,0.03558282208588957,0.19141104294478528,0.13169734151329243,0.05971370143149285,0.688034188034188
2022,15860,671,1980,2034,585,914,367,102,28,57,330,176,64,27,37,451,0.0,137,42,12,11,40.0,25.0,2274,0.28761061946902655,0.3627968337730871,0.5412979351032449,0.9040947688763319,0.3399871216999356,0.4036458333333333,0.025065963060686015,0.19832893579595426,0.0773966578715919,0.12093227792436236,0.3902439024390244
2022,15860,674,2145,2303,711,1234,486,136,18,117,449,257,50,29,26,530,0.0,50,18,7,15,50.0,40.0,2615,0.308727746417716,0.3892925430210325,0.6534954407294833,1.0427879837505158,0.35252225519287833,0.4095449500554939,0.04474187380497132,0.20267686424474188,0.0982791586998088,0.10439770554493308,0.4849056603773585
2022,15860,676,1976,1753,491,695,286,78,9,36,248,197,63,19,20,448,0.0,65,22,6,2,30.0,25.0,1989,0.28009127210496293,0.37757667169431874,0.46662863662293214,0.8442053083172509,0.3532608695652174,0.34965034965034963,0.01809954751131222,0.2252388134741076,0.09904474610356963,0.12619406737053795,0.43973214285714285
2022,15860,678,1760,1667,415,596,248,66,14,29,215,205,51,20,18,489,0.0,69,21,7,2,42.0,32.0,1910,0.2489502099580084,0.35130890052356023,0.42291541691661666,0.7742243174401768,0.330196749358426,0.3411214953271028,0.015183246073298429,0.256020942408377,0.10732984293193717,0.1486910994764398,0.41922290388548056
2022,15860,683,1768,1758,465,748,318,94,15,53,281,214,57,16,21,400,0.0,93,17,12,6,28.0,20.0,2009,0.2645051194539249,0.366351418616227,0.5176336746302617,0.8839850932464887,0.31188493565480696,0.38799414348462663,0.026381284221005476,0.1991040318566451,0.10652065704330513,0.09258337481333997,0.535
2022,15860,692,1938,1869,559,952,415,89,5,98,373,262,59,25,12,456,0.0,19,11,5,6,33.0,23.0,2168,0.2990904226859283,0.4059040590405904,0.6120920278223649,1.0179960868629554,0.3440298507462687,0.4053708439897698,0.045202952029520294,0.21033210332103322,0.12084870848708487,0.08948339483394835,0.5745614035087719
2022,15860,694,2376,2283,704,1380,613,156,23,158,574,388,70,32,9,548,0.0,84,24,6,7,44.0,34.0,2712,0.30836618484450284,0.4284660766961652,0.7520805957074025,1.1805466724035676,0.33934120571783716,0.4531872509960159,0.05825958702064897,0.20206489675516223,0.1430678466076696,0.058997050147492625,0.708029197080292
2022,15860,695,1575,1524,376,587,227,78,8,39,213,163,49,13,9,425,0.0,22,12,6,2,29.0,18.0,1709,0.24671916010498687,0.34406085430076067,0.4671916010498688,0.8112524553506295,0.3140726933830382,0.3424408014571949,0.022820362785254535,0.248683440608543,0.09537741369221767,0.15330602691632533,0.3835294117647059
2022,15860,697,1984,1978,566,890,407,111,9,65,378,299,57,33,7,535,0.0,66,18,6,4,34.0,29.0,2317,0.2861476238624874,0.3979283556322831,0.5434782608695652,0.9414066165018483,0.3550673281360737,0.3990665110851809,0.028053517479499353,0.23090202848511004,0.12904618040569701,0.10185584807941303,0.5588785046728972
2022,15860,698,1920,1999,543,867,422,117,12,61,391,334,42,31,8,468,0.0,101,13,4,8,40.0,33.0,2372,0.27163581790895447,0.3874367622259696,0.5287643821910956,0.9162011444170652,0.3211192538307795,0.42074592074592077,0.025716694772344013,0.1973018549747049,0.14080944350758853,0.056492411467116366,0.7136752136752137
2022,15860,699,1364,1436,436,689,384,99,23,36,326,244,74,28,20,274,0.0,153,33,19,3,21.0,9.0,1728,0.30362116991643456,0.4363425925925926,0.5898328690807799,1.0261754616733725,0.3466204506065858,0.48467966573816157,0.020833333333333332,0.15856481481481483,0.1412037037037037,0.017361111111111133,0.8905109489051095
2022,15860,700,2257,2144,621,1042,506,142,15,83,472,334,85,36,10,533,0.0,34,5,3,7,41.0,29.0,2524,0.2896455223880597,0.4120443740095087,0.5979477611940298,1.0099921352035386,0.34398976982097185,0.44200626959247646,0.03288431061806656,0.2111727416798732,0.13232963549920762,0.07884310618066559,0.626641651031895
2022,15860,702,1674,1651,404,537,211,68,4,19,202,175,73,19,9,360,0.0,23,20,8,4,48.0,39.0,1854,0.24470018170805571,0.3516720604099245,0.3803755299818292,0.7320475903917537,0.29821843532145625,0.3033175355450237,0.010248112189859764,0.1941747572815534,0.09439050701186623,0.09978425026968717,0.4861111111111111
2022,15860,703,2208,2337,737,1296,530,157,12,126,496,310,83,35,33,533,0.0,55,15,8,9,45.0,35.0,2715,0.3153615746683783,0.4162062615101289,0.6807873341891314,1.0969935956992602,0.3566841798015178,0.40239043824701193,0.04640883977900553,0.19631675874769797,0.1141804788213628,0.08213627992633517,0.5816135084427767
2022,15860,706,1972,1857,567,902,434,115,14,64,392,241,86,33,7,375,0.0,27,10,4,5,45.0,36.0,2138,0.3053311793214863,0.41814780168381666,0.5896607431340872,1.007808544817904,0.34665747760165405,0.4457831325301205,0.029934518241347054,0.1753975678203929,0.1127221702525725,0.0626753975678204,0.6426666666666667
2022,15860,709,2146,1830,512,816,335,102,11,60,299,189,63,27,13,434,0.0,84,14,11,4,23.0,19.0,2059,0.2797814207650273,0.3710539096648859,0.5404371584699453,0.9114910681348312,0.33162142333088773,0.390625,0.029140359397765905,0.21078193297717338,0.09179213210296261,0.11898980087421077,0.43548387096774194
2022,15860,711,2067,1732,414,664,262,76,12,50,235,227,41,20,24,424,0.0,42,21,10,3,41.0,23.0,2003,0.2390300230946882,0.34048926610084873,0.4630484988452656,0.8035377649461144,0.28482003129890454,0.33544303797468356,0.02496255616575137,0.21168247628557163,0.11333000499251124,0.09835247129306039,0.535377358490566
2022,15860,716,1848,1900,521,814,367,113,9,54,333,215,79,22,18,401,0.0,53,18,5,3,44.0,31.0,2155,0.27421052631578946,0.37819025522041766,0.5210526315789473,0.8992428867993649,0.3183367416496251,0.41130091984231276,0.02505800464037123,0.18607888631090488,0.09976798143851508,0.08631090487238981,0.5361596009975063
2022,15860,718,2183,1992,543,886,392,124,15,63,352,253,71,30,16,500,0.0,55,16,7,3,35.0,31.0,2291,0.27259036144578314,0.3784373635966827,0.5461847389558233,0.924622102552506,0.3289924605894448,0.4092039800995025,0.02749890877346137,0.21824530772588388,0.11043212570929725,0.10781318201658663,0.506
2022,15860,721,2013,2233,697,1168,507,148,19,95,473,231,100,26,15,493,0.0,40,12,8,3,50.0,22.0,2505,0.3121361397223466,0.4103792415169661,0.6403940886699507,1.0507733301869169,0.360263315380012,0.4415862808145766,0.03792415169660679,0.1968063872255489,0.09221556886227544,0.10459081836327347,0.4685598377281947
2022,15860,725,1792,1882,562,773,372,99,8,32,327,242,43,27,24,376,0.0,101,21,11,5,38.0,32.0,2175,0.29861849096705634,0.3894252873563218,0.48459086078639746,0.8740161481427193,0.3530979347101932,0.4171779141104294,0.014712643678160919,0.1728735632183908,0.11126436781609196,0.06160919540229885,0.6436170212765957
2022,15860,726,1485,1315,333,477,212,57,9,23,186,170,52,12,14,258,0.0,29,7,4,2,23.0,18.0,1511,0.2532319391634981,0.3673064195896757,0.43041825095057035,0.7977246705402461,0.29636711281070743,0.35526315789473684,0.015221707478491065,0.17074784910655194,0.11250827266710788,0.058239576439444066,0.6589147286821705
2022,15860,732,1696,1798,508,774,326,110,18,40,308,224,71,25,40,438,0.0,29,14,11,12,49.0,31.0,2087,0.2825361512791991,0.3847628174413033,0.5239154616240267,0.90867827906533,0.3479553903345725,0.3748361730013106,0.019166267369429803,0.20987062769525636,0.1073310972688069,0.10253953042644946,0.5114155251141552
2022,15860,735,1440,1596,404,609,213,87,14,30,190,161,42,11,11,415,0.0,26,16,8,1,35.0,28.0,1779,0.2531328320802005,0.3412029229904441,0.46365914786967416,0.8048620708601182,0.3218588640275387,0.317157712305026,0.016863406408094434,0.23327712197863967,0.09050028105677346,0.1427768409218662,0.38795180722891565
2022,15860,736,2356,2101,600,978,425,115,16,77,390,305,51,31,31,506,0.0,98,11,7,13,45.0,36.0,2468,0.28557829604950025,0.3873581847649919,0.5644930985245121,0.9518512832895041,0.3376371852808263,0.39590443686006827,0.03119935170178282,0.20502431118314424,0.12358184764991896,0.08144246353322528,0.6027667984189723
2022,15860,739,1344,1591,388,550,270,62,8,28,232,218,74,12,30,405,0.0,28,13,6,4,31.0,17.0,1851,0.24387177875549967,0.3673689897352782,0.4072910119421747,0.774660001677453,0.3076923076923077,0.37116564417177916,0.015126958400864398,0.2188006482982172,0.11777417612101566,0.10102647217720152,0.5382716049382716
2022,15860,740,1922,2139,592,915,443,116,9,63,397,270,103,20,43,471,0.0,71,17,5,18,37.0,25.0,2472,0.2767648433847592,0.39037216828478966,0.5156615240766713,0.9060336923614609,0.32553846153846155,0.4212860310421286,0.025485436893203883,0.19053398058252427,0.10922330097087378,0.08131067961165049,0.5732484076433121
2022,15860,741,2128,1933,523,790,309,91,13,50,288,206,51,22,13,443,0.0,62,16,10,6,38.0,30.0,2174,0.27056389032591827,0.35878564857405704,0.4883600620796689,0.8471457106537259,0.3235294117647059,0.3547945205479452,0.022999080036798528,0.20377184912603497,0.09475620975160993,0.10901563937442503,0.4650112866817156
2022,15860,742,2242,2105,651,1209,513,140,20,126,480,307,61,28,10,525,0.0,76,20,5,10,27.0,23.0,2450,0.30926365795724464,0.41591836734693877,0.7102137767220903,1.126132144069029,0.354251012145749,0.4333706606942889,0.05142857142857143,0.21428571428571427,0.1253061224489796,0.08897959183673468,0.5847619047619048
