season,season_id,school_id,G,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,OPP DP,GDP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2014,11620,302,1581,306,489,0,1622,81,10,23,262,198,61,21,47,297,45.0,37,19,0,2,0.0,0.0,572,1.5980392156862746,1.3076923076923077,2.526143790849673,3.8338360985419806,66.57142857142857,2.2055172413793103,0.04020979020979021,0.5192307692307693,0.34615384615384615,0.17307692307692313,0.6666666666666666
2014,11620,305,1643,265,496,0,1828,71,13,14,244,192,74,16,35,324,29.0,70,22,0,2,0.0,0.0,508,1.8716981132075472,1.5,2.7660377358490567,4.266037735849057,-8.456140350877194,2.4251336898395723,0.027559055118110236,0.6377952755905512,0.3779527559055118,0.25984251968503935,0.5925925925925926
2014,11620,306,1829,365,602,0,2015,112,22,43,337,191,39,21,42,316,36.0,67,29,0,16,0.0,0.0,619,1.6493150684931508,1.3441033925686592,2.915068493150685,4.259171885719344,20.703703703703702,2.49936628643853,0.06946688206785137,0.5105008077544426,0.308562197092084,0.20193861066235863,0.6044303797468354
2014,11620,310,1434,179,363,0,1418,53,7,4,156,153,43,16,15,285,38.0,68,24,0,5,0.0,0.0,363,2.0279329608938546,1.5399449035812671,2.8268156424581004,4.366760546039368,-3.8191489361702127,2.547747747747748,0.011019283746556474,0.7851239669421488,0.4214876033057851,0.3636363636363637,0.5368421052631579
2014,11620,312,1590,337,553,0,1869,83,11,23,301,197,82,26,35,354,49.0,79,22,0,8,0.0,0.0,595,1.6409495548961424,1.3983193277310924,2.5044510385756675,3.90277036630676,-37.857142857142854,2.2818294190358466,0.03865546218487395,0.5949579831932773,0.3310924369747899,0.2638655462184874,0.556497175141243
2014,11620,315,2079,379,661,0,2252,126,22,38,344,253,45,37,39,468,43.0,79,20,0,12,0.0,0.0,708,1.7440633245382586,1.3545197740112995,2.984168865435356,4.338688639446656,-6.9222222222222225,2.403908794788274,0.05367231638418079,0.6610169491525424,0.3573446327683616,0.3036723163841808,0.5405982905982906
2014,11620,316,1620,259,490,0,1799,79,13,14,235,182,63,19,61,321,47.0,69,19,0,6,0.0,0.0,521,1.8918918918918919,1.4107485604606527,2.8687258687258685,4.279474429186521,-8.350877192982455,2.4757281553398056,0.026871401151631478,0.6161228406909789,0.3493282149712092,0.2667946257197697,0.5669781931464174
2014,11620,317,1749,289,512,0,1847,104,18,34,271,199,57,12,19,367,34.0,29,20,0,9,0.0,0.0,519,1.7716262975778547,1.4797687861271676,3.14878892733564,4.628557713462808,-4.78,2.4700272479564034,0.06551059730250482,0.7071290944123314,0.3834296724470135,0.3236994219653179,0.5422343324250681
2014,11620,327,1815,318,518,10,1828,82,11,15,288,236,79,34,31,317,46.0,89,17,0,7,0.0,0.0,619,1.628930817610063,1.345718901453958,2.4371069182389937,3.7828258196929516,25.15,2.2163814180929093,0.024232633279483037,0.5121163166397416,0.38126009693053314,0.1308562197092084,0.7444794952681388
2014,11620,328,2074,343,582,0,2063,101,16,23,317,230,72,25,76,328,50.0,41,18,0,1,0.0,0.0,674,1.6967930029154519,1.311572700296736,2.693877551020408,4.005450251317144,32.88235294117647,2.3693379790940767,0.03412462908011869,0.486646884272997,0.34124629080118696,0.14540059347181006,0.7012195121951219
2014,11620,331,1829,333,496,0,1748,104,20,23,303,170,84,26,22,303,41.0,71,18,0,6,0.0,0.0,551,1.4894894894894894,1.3611615245009074,2.5705705705705704,3.931732095071478,14.333333333333334,2.3727647867950483,0.041742286751361164,0.5499092558983666,0.308529945553539,0.24137931034482757,0.5610561056105611
2014,11620,334,1984,472,655,0,2194,121,11,60,422,268,109,26,30,406,54.0,67,20,0,17,0.0,0.0,796,1.3877118644067796,1.2964824120603016,2.4788135593220337,3.7752959713823353,18.59375,2.1954732510288064,0.07537688442211055,0.5100502512562815,0.33668341708542715,0.1733668341708543,0.6600985221674877
2014,11620,340,1485,232,440,0,1658,82,20,30,202,143,43,16,28,332,38.0,24,11,0,5,0.0,0.0,419,1.896551724137931,1.494033412887828,3.3793103448275863,4.873343757715414,-3.5964912280701755,2.7315436241610738,0.07159904534606205,0.7923627684964201,0.3412887828162291,0.45107398568019097,0.4307228915662651
2014,11620,342,1394,149,296,0,1238,49,4,14,139,94,52,10,31,268,22.0,32,14,0,3,0.0,0.0,284,1.9865771812080537,1.556338028169014,3.1006711409395975,4.657009169108612,-2.292682926829268,2.8598130841121496,0.04929577464788732,0.9436619718309859,0.33098591549295775,0.6126760563380281,0.35074626865671643
2014,11620,346,1709,280,513,0,1764,83,9,12,254,228,41,19,34,311,46.0,46,21,0,2,0.0,0.0,561,1.832142857142857,1.393939393939394,2.692857142857143,4.0867965367965375,-20.875,2.275324675324675,0.0213903743315508,0.5543672014260249,0.40641711229946526,0.14795008912655966,0.7331189710610932
2014,11620,352,1617,221,417,0,1547,67,7,5,189,131,56,13,31,292,35.0,78,29,0,2,0.0,0.0,396,1.8868778280542986,1.5252525252525253,2.678733031674208,4.2039855569267335,-6.5396825396825395,2.5742904841402336,0.012626262626262626,0.7373737373737373,0.33080808080808083,0.4065656565656565,0.4486301369863014
2014,11620,355,1947,324,549,0,2014,107,11,37,301,181,72,23,45,418,38.0,40,20,0,8,0.0,0.0,573,1.6944444444444444,1.399650959860384,2.9135802469135803,4.313231206773964,-4.7407407407407405,2.5843137254901962,0.06457242582897033,0.7294938917975567,0.3158813263525305,0.4136125654450262,0.43301435406698563
2014,11620,361,1454,302,486,0,1652,67,9,16,272,176,54,17,22,250,35.0,67,18,0,1,0.0,0.0,517,1.609271523178808,1.3849129593810445,2.3543046357615895,3.739217595142634,8.867924528301886,2.337142857142857,0.030947775628626693,0.4835589941972921,0.3404255319148936,0.14313346228239848,0.704
2014,11620,363,1458,233,477,0,1844,87,12,26,223,157,21,10,25,421,49.0,51,18,0,6,0.0,0.0,425,2.0472103004291844,1.5411764705882354,3.3948497854077253,4.9360262559959605,-2.2107843137254903,2.890302066772655,0.0611764705882353,0.9905882352941177,0.36941176470588233,0.6211764705882353,0.37292161520190026
2014,11620,365,2108,392,591,0,2054,115,14,41,359,215,58,32,50,274,48.0,49,25,0,9,0.0,0.0,689,1.5076530612244898,1.2539912917271407,2.6198979591836733,3.873889250910814,5.045871559633028,2.445929526123937,0.059506531204644414,0.397677793904209,0.31204644412191584,0.08563134978229314,0.7846715328467153
2014,11620,366,1400,142,340,0,1400,52,2,16,120,123,25,13,33,266,54.0,43,18,0,4,0.0,0.0,311,2.3943661971830985,1.5691318327974277,3.619718309859155,5.188850142656583,-2.5511811023622046,2.9322033898305087,0.05144694533762058,0.8553054662379421,0.3954983922829582,0.45980707395498394,0.462406015037594
2014,11620,367,2345,417,636,0,2232,115,19,32,376,246,109,34,61,390,44.0,133,34,0,6,0.0,0.0,758,1.525179856115108,1.3073878627968338,2.5203836930455634,3.8277715558423973,20.82758620689655,2.2940563086548487,0.04221635883905013,0.5145118733509235,0.3245382585751979,0.1899736147757256,0.6307692307692307
2014,11620,368,1218,198,355,0,1344,61,7,10,171,117,56,11,33,267,30.0,66,23,0,2,0.0,0.0,359,1.792929292929293,1.4707520891364902,2.717171717171717,4.187923806308207,-5.073529411764706,2.5752895752895753,0.027855153203342618,0.7437325905292479,0.32590529247910865,0.41782729805013924,0.43820224719101125
2014,11620,370,1736,209,459,0,1642,70,16,10,208,117,50,29,62,291,40.0,50,22,0,1,0.0,0.0,417,2.1961722488038276,1.501199040767386,3.287081339712919,4.788280380480305,-7.126984126984127,2.6493506493506493,0.023980815347721823,0.697841726618705,0.2805755395683453,0.4172661870503597,0.4020618556701031
2014,11620,380,1537,251,503,0,1799,90,9,16,218,169,42,23,35,327,33.0,56,28,0,3,0.0,0.0,478,2.00398406374502,1.493723849372385,3.0836653386454183,4.577389188017803,-7.057971014492754,2.554441260744986,0.03347280334728033,0.6841004184100419,0.35355648535564854,0.33054393305439334,0.5168195718654435
2014,11620,381,1600,173,376,0,1612,70,8,9,158,134,65,15,37,334,37.0,75,21,0,7,0.0,0.0,359,2.1734104046242773,1.6016713091922006,3.3294797687861273,4.931151077978328,-2.367741935483871,2.8321554770318023,0.025069637883008356,0.9303621169916435,0.3732590529247911,0.5571030640668524,0.40119760479041916
2014,11620,386,1666,226,370,0,1527,68,10,10,205,179,75,19,38,299,45.0,58,16,0,3,0.0,0.0,462,1.6371681415929205,1.3506493506493507,2.5486725663716814,3.899321917021032,-5.625,2.470684039087948,0.021645021645021644,0.6471861471861472,0.3874458874458874,0.25974025974025977,0.5986622073578596
2014,11620,388,68,11,19,0,66,6,0,2,11,11,1,0,1,14,0.0,0,0,0,0,0.0,0.0,23,1.7272727272727273,1.3478260869565217,3.5454545454545454,4.893280632411067,-3.4,2.206896551724138,0.08695652173913043,0.6086956521739131,0.4782608695652174,0.13043478260869568,0.7857142857142857
2014,11620,391,1564,204,365,0,1505,69,5,12,173,155,36,16,29,255,28.0,62,20,0,4,0.0,0.0,404,1.7892156862745099,1.3762376237623761,2.7745098039215685,4.150747427683944,-7.51063829787234,2.744485294117647,0.0297029702970297,0.6311881188118812,0.38366336633663367,0.24752475247524752,0.6078431372549019
2014,11620,392,2142,336,553,0,2039,112,5,19,300,240,126,26,78,384,51.0,85,29,0,9,0.0,0.0,680,1.6458333333333333,1.3514705882352942,2.5833333333333335,3.9348039215686277,-13.024390243902438,2.2444444444444445,0.027941176470588237,0.5647058823529412,0.35294117647058826,0.2117647058823529,0.625
2014,11620,393,1296,198,408,0,1539,69,7,9,174,182,21,17,22,356,35.0,40,17,0,3,0.0,0.0,419,2.0606060606060606,1.458233890214797,3.0454545454545454,4.503688435669343,-2.66,2.5415282392026577,0.021479713603818614,0.8496420047732697,0.4343675417661098,0.41527446300715987,0.5112359550561798
2014,11620,400,1518,191,397,0,1539,69,4,13,171,130,29,14,51,345,35.0,28,25,0,5,0.0,0.0,386,2.0785340314136125,1.4404145077720207,3.136125654450262,4.576540162222282,-2.5098039215686274,2.810313075506446,0.03367875647668394,0.8937823834196891,0.33678756476683935,0.5569948186528497,0.37681159420289856
2014,11620,402,1914,323,564,0,2035,94,8,23,286,217,66,25,48,309,51.0,69,30,0,11,0.0,0.0,613,1.7461300309597523,1.3817292006525286,2.6873065015479876,4.069035702200516,33.8125,2.441747572815534,0.037520391517128875,0.5040783034257749,0.3539967373572594,0.15008156606851547,0.7022653721682848
2014,11620,404,2006,304,533,0,1983,78,4,17,262,227,58,31,49,350,48.0,73,40,0,2,0.0,0.0,611,1.7532894736842106,1.3387888707037643,2.5296052631578947,3.868394133861659,-16.125,2.454431960049938,0.027823240589198037,0.5728314238952537,0.37152209492635024,0.2013093289689034,0.6485714285714286
2014,11620,406,1650,316,523,9,1816,85,7,42,291,220,51,14,66,363,45.0,32,26,0,11,0.0,0.0,616,1.6550632911392404,1.2889610389610389,2.7911392405063293,4.080100279467368,-6.413333333333333,2.359042553191489,0.06818181818181818,0.5892857142857143,0.35714285714285715,0.23214285714285715,0.6060606060606061
2014,11620,410,1302,258,409,0,1449,62,14,12,218,166,73,16,42,261,35.0,115,26,0,2,0.0,0.0,482,1.5852713178294573,1.3443983402489628,2.4147286821705425,3.7591270224195052,397.0,2.259433962264151,0.024896265560165973,0.5414937759336099,0.34439834024896265,0.19709543568464727,0.6360153256704981
2014,11620,414,1881,307,552,0,1915,95,25,26,274,184,38,22,57,336,37.0,54,44,0,6,0.0,0.0,570,1.798045602605863,1.3578947368421053,3.0,4.3578947368421055,-15.93939393939394,2.5254010695187166,0.0456140350877193,0.5894736842105263,0.32280701754385965,0.2666666666666666,0.5476190476190477
2014,11620,415,2079,326,541,0,2103,106,12,25,301,265,45,19,68,413,43.0,58,32,0,11,0.0,0.0,678,1.6595092024539877,1.2551622418879056,2.726993865030675,3.9821561069185805,-5.548387096774194,2.515738498789346,0.03687315634218289,0.6091445427728613,0.39085545722713866,0.21828908554572268,0.6416464891041163
2014,11620,416,1824,260,509,0,1905,92,10,21,230,186,49,24,31,308,40.0,88,29,0,12,0.0,0.0,501,1.9576923076923076,1.4850299401197604,3.103846153846154,4.588876093965914,-10.844444444444445,2.6058091286307055,0.041916167664670656,0.6147704590818364,0.3712574850299401,0.24351297405189626,0.6038961038961039
2014,11620,418,1829,258,490,0,1924,90,14,17,228,198,66,29,47,349,38.0,80,30,0,7,0.0,0.0,532,1.8992248062015504,1.4172932330827068,3.0232558139534884,4.440549047036195,-5.987341772151899,2.587516960651289,0.03195488721804511,0.6560150375939849,0.37218045112781956,0.2838345864661654,0.5673352435530086
2014,11620,419,1856,302,520,0,1930,107,16,31,263,209,43,27,24,403,55.0,35,19,0,2,0.0,0.0,562,1.7218543046357615,1.3736654804270463,3.0,4.3736654804270465,-4.6571428571428575,2.562753036437247,0.05516014234875445,0.7170818505338078,0.3718861209964413,0.3451957295373665,0.5186104218362283
2014,11620,428,1632,213,440,0,1721,84,8,12,192,192,31,16,18,271,45.0,39,17,0,5,0.0,0.0,439,2.0657276995305165,1.510250569476082,3.192488262910798,4.7027388323868795,-7.925925925925926,2.6251920122887866,0.02733485193621868,0.6173120728929385,0.43735763097949887,0.17995444191343968,0.7084870848708487
2014,11620,430,2331,311,575,0,2094,70,9,16,282,273,61,36,60,372,55.0,68,27,0,12,0.0,0.0,680,1.8488745980707395,1.3367647058823529,2.5916398713826365,3.928404577264989,-13.634146341463415,2.3269876819708846,0.023529411764705882,0.5470588235294118,0.40147058823529413,0.14558823529411768,0.7338709677419355
2014,11620,432,1040,95,265,0,1226,34,6,3,74,115,39,11,29,330,21.0,56,16,0,0,0.0,0.0,250,2.789473684210526,1.676,3.8210526315789473,5.497052631578947,-1.1541850220264318,2.9399038461538463,0.012,1.32,0.46,0.8600000000000001,0.3484848484848485
2014,11620,433,2415,406,720,0,2425,121,15,42,366,226,66,37,39,398,52.0,91,33,0,13,0.0,0.0,708,1.7733990147783252,1.4293785310734464,2.894088669950739,4.323467201024185,226.0,2.456701030927835,0.059322033898305086,0.5621468926553672,0.3192090395480226,0.24293785310734461,0.5678391959798995
2014,11620,434,1643,164,381,0,1595,64,4,7,149,167,40,13,30,333,44.0,35,20,0,5,0.0,0.0,374,2.323170731707317,1.572192513368984,3.347560975609756,4.91975348897874,-2.294478527607362,2.7332185886402756,0.01871657754010695,0.8903743315508021,0.446524064171123,0.44385026737967914,0.5015015015015015
2014,11620,439,1715,199,395,0,1451,64,5,4,156,114,42,14,41,214,39.0,39,13,0,4,0.0,0.0,368,1.984924623115578,1.497282608695652,2.7839195979899496,4.2812022066856015,-78.2,2.6453382084095063,0.010869565217391304,0.5815217391304348,0.30978260869565216,0.27173913043478265,0.5327102803738317
2014,11620,450,1140,187,339,0,1289,52,2,12,156,125,30,12,31,230,42.0,45,17,0,1,0.0,0.0,355,1.8128342245989304,1.3915492957746478,2.657754010695187,4.0493033064698345,-7.604651162790698,2.6493775933609958,0.03380281690140845,0.647887323943662,0.352112676056338,0.295774647887324,0.5434782608695652
2014,11620,456,1696,224,454,0,1814,96,9,15,191,183,37,12,18,383,35.0,17,13,0,5,0.0,0.0,437,2.0267857142857144,1.5423340961098397,3.2723214285714284,4.814655524681268,-2.7098765432098766,2.7298937784522,0.034324942791762014,0.8764302059496567,0.41876430205949655,0.45766590389016015,0.47780678851174935
2014,11620,457,1984,296,547,0,1994,100,5,26,277,246,44,35,33,361,56.0,68,26,0,12,0.0,0.0,610,1.847972972972973,1.3721311475409836,2.925675675675676,4.29780682321666,-9.303571428571429,2.4266337854500617,0.04262295081967213,0.5918032786885246,0.40327868852459015,0.1885245901639344,0.6814404432132964
2014,11620,458,1600,193,420,0,1669,68,9,15,179,130,38,14,32,290,52.0,23,10,0,0,0.0,0.0,369,2.1761658031088085,1.5934959349593496,3.33160621761658,4.9251021525759295,-4.13265306122449,2.886561954624782,0.04065040650406504,0.7859078590785907,0.3523035230352303,0.4336043360433604,0.4482758620689655
2014,11620,459,1470,312,545,0,1758,90,17,25,268,182,31,27,37,284,51.0,38,19,0,5,0.0,0.0,558,1.7467948717948718,1.3584229390681004,2.8076923076923075,4.166115246760408,17.333333333333332,2.364256480218281,0.044802867383512544,0.5089605734767025,0.32616487455197135,0.1827956989247312,0.6408450704225352
2014,11620,460,2052,278,492,0,1883,77,8,27,252,219,65,19,35,393,48.0,38,16,0,13,0.0,0.0,551,1.7697841726618706,1.4083484573502723,2.7985611510791366,4.206909608429409,-3.7804878048780486,2.4779706275033377,0.04900181488203267,0.7132486388384754,0.397459165154265,0.31578947368421045,0.5572519083969466
2014,11620,463,1922,363,623,0,2126,98,19,19,331,222,29,28,59,305,45.0,39,18,0,5,0.0,0.0,672,1.7162534435261707,1.3005952380952381,2.6225895316804406,3.9231847697756788,9.014925373134329,2.464327485380117,0.028273809523809524,0.4538690476190476,0.33035714285714285,0.12351190476190477,0.7278688524590164
2014,11620,464,1734,250,411,0,1479,74,10,20,237,158,33,15,29,273,37.0,63,18,0,5,0.0,0.0,452,1.644,1.331858407079646,2.676,4.007858407079646,-13.964285714285714,2.506872852233677,0.04424778761061947,0.6039823008849557,0.3495575221238938,0.25442477876106195,0.5787545787545788
2014,11620,465,1830,346,607,0,2119,115,19,30,314,192,46,23,41,384,46.0,56,16,0,8,0.0,0.0,602,1.754335260115607,1.4036544850498338,2.930635838150289,4.334290323200123,-12.822222222222223,2.5631901840490796,0.04983388704318937,0.6378737541528239,0.31893687707641194,0.31893687707641194,0.5
2014,11620,466,1682,300,551,0,1950,104,12,34,269,195,72,19,56,275,60.0,44,24,0,9,0.0,0.0,570,1.8366666666666667,1.4350877192982456,3.1033333333333335,4.538421052631579,51.7,2.443877551020408,0.05964912280701754,0.4824561403508772,0.34210526315789475,0.14035087719298245,0.7090909090909091
2014,11620,471,1125,183,323,0,1248,73,6,25,175,134,49,15,14,230,34.0,39,7,0,4,0.0,0.0,346,1.7650273224043715,1.4624277456647399,3.2076502732240435,4.670078018888783,-5.228070175438597,2.542619542619543,0.07225433526011561,0.6647398843930635,0.3872832369942196,0.2774566473988439,0.5826086956521739
2014,11620,472,1862,342,513,0,1852,86,12,26,312,278,49,28,25,399,43.0,36,19,0,4,0.0,0.0,673,1.5,1.2481426448736999,2.412280701754386,3.660423346628086,-8.854545454545455,2.2432432432432434,0.03863298662704309,0.5928677563150074,0.413075780089153,0.1797919762258544,0.6967418546365914
2014,11620,473,1881,367,644,0,2059,102,18,17,334,207,43,22,49,308,45.0,55,22,0,13,0.0,0.0,645,1.7547683923705721,1.386046511627907,2.6430517711171664,4.029098282745073,9.796875,2.3283922462941846,0.02635658914728682,0.47751937984496123,0.3209302325581395,0.15658914728682172,0.672077922077922
2014,11620,477,1650,162,353,0,1548,72,4,8,139,160,39,19,17,415,27.0,69,14,0,1,0.0,0.0,358,2.1790123456790123,1.541899441340782,3.3395061728395063,4.881405614180288,-1.4256198347107438,2.8308823529411766,0.0223463687150838,1.1592178770949721,0.44692737430167595,0.7122905027932962,0.3855421686746988
2014,11620,482,1530,220,398,0,1566,53,9,11,196,170,59,14,51,340,35.0,45,19,0,5,0.0,0.0,455,1.809090909090909,1.378021978021978,2.6136363636363638,3.9916583416583418,-3.3076923076923075,2.5243506493506493,0.024175824175824177,0.7472527472527473,0.37362637362637363,0.37362637362637363,0.5
2014,11620,483,34,6,11,0,36,1,1,0,6,2,1,1,0,8,1.0,0,0,0,0,0.0,0.0,9,1.8333333333333333,1.5555555555555556,2.6666666666666665,4.222222222222222,-11.0,2.5714285714285716,0.0,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.25
2014,11620,488,1248,198,376,0,1522,51,9,11,170,196,35,23,26,305,29.0,94,31,0,15,0.0,0.0,443,1.898989898989899,1.3702031602708804,2.772727272727273,4.142930432998154,-3.8421052631578947,2.535234899328859,0.024830699774266364,0.6884875846501128,0.44243792325056436,0.24604966139954848,0.6426229508196721
2014,11620,489,1671,277,454,0,1726,76,10,23,249,169,80,22,26,388,54.0,48,14,0,4,0.0,0.0,494,1.6389891696750902,1.4230769230769231,2.628158844765343,4.051235767842266,-3.8482142857142856,2.5044117647058823,0.0465587044534413,0.7854251012145749,0.34210526315789475,0.4433198380566801,0.43556701030927836
2014,11620,490,1925,313,487,0,1802,70,14,30,256,232,50,15,30,398,43.0,70,18,0,11,0.0,0.0,590,1.5559105431309903,1.3033898305084746,2.5207667731629395,3.824156603671414,-4.57,2.397834912043302,0.05084745762711865,0.6745762711864407,0.39322033898305087,0.28135593220338984,0.5829145728643216
2014,11620,494,1131,152,337,0,1322,56,5,14,140,142,27,13,20,258,33.0,25,12,0,1,0.0,0.0,327,2.2171052631578947,1.547400611620795,3.4210526315789473,4.968453243199742,-3.0186915887850465,2.658536585365854,0.04281345565749235,0.7889908256880734,0.43425076452599387,0.35474006116207957,0.5503875968992248
2014,11620,498,2030,300,468,0,1889,95,16,30,249,209,54,9,51,433,41.0,54,27,0,8,0.0,0.0,569,1.56,1.2847100175746924,2.7533333333333334,4.038043350908026,-2.844155844155844,2.651925820256776,0.05272407732864675,0.7609841827768014,0.36731107205623903,0.3936731107205623,0.48267898383371827
2014,11620,500,1705,216,439,0,1719,71,15,9,194,157,46,22,25,305,22.0,41,17,0,7,0.0,0.0,420,2.0324074074074074,1.5285714285714285,3.064814814814815,4.593386243386243,-5.657894736842105,2.7014218009478674,0.02142857142857143,0.7261904761904762,0.3738095238095238,0.35238095238095235,0.5147540983606558
2014,11620,502,1643,180,409,0,1693,66,20,12,165,152,53,13,39,368,39.0,31,35,0,4,0.0,0.0,384,2.272222222222222,1.5989583333333333,3.6055555555555556,5.204513888888889,-2.122994652406417,2.792358803986711,0.03125,0.9583333333333334,0.3958333333333333,0.5625,0.41304347826086957
2014,11620,503,1728,193,387,0,1755,53,9,15,164,186,38,10,24,388,40.0,48,28,0,5,0.0,0.0,413,2.005181347150259,1.4794188861985471,3.005181347150259,4.484600233348806,-1.86,2.9194630872483223,0.03631961259079903,0.9394673123486683,0.45036319612590797,0.48910411622276034,0.4793814432989691
2014,11620,505,1581,251,487,0,1783,104,8,33,232,133,54,15,35,329,46.0,37,21,0,10,0.0,0.0,434,1.9402390438247012,1.5529953917050692,3.3904382470119523,4.943433638717021,-4.729166666666667,2.730109204368175,0.07603686635944701,0.7580645161290323,0.3064516129032258,0.45161290322580644,0.40425531914893614
2014,11620,509,1560,232,491,0,1779,80,7,12,208,151,41,21,51,311,45.0,36,23,0,3,0.0,0.0,455,2.1163793103448274,1.501098901098901,3.103448275862069,4.6045471769609705,-6.8428571428571425,2.633383010432191,0.026373626373626374,0.6835164835164835,0.33186813186813185,0.3516483516483517,0.4855305466237942
2014,11620,514,1530,218,415,0,1535,55,9,11,197,190,39,17,30,297,34.0,39,23,0,3,0.0,0.0,455,1.9036697247706422,1.4153846153846155,2.7339449541284404,4.149329569513056,-5.534246575342466,2.4075829383886256,0.024175824175824177,0.6527472527472528,0.4175824175824176,0.23516483516483516,0.6397306397306397
2014,11620,518,1856,278,516,0,1929,88,14,23,243,198,56,26,35,349,58.0,40,29,0,8,0.0,0.0,537,1.856115107913669,1.4338919925512104,2.971223021582734,4.405115014133944,-7.25,2.5515394912985276,0.04283054003724395,0.6499068901303539,0.3687150837988827,0.2811918063314712,0.5673352435530086
2014,11620,521,2210,394,600,0,2177,95,11,51,353,321,84,25,87,462,43.0,76,21,0,12,0.0,0.0,827,1.5228426395939085,1.215235792019347,2.6065989847715736,3.8218347767909204,-5.840425531914893,2.2285115303983227,0.06166868198307134,0.558645707376058,0.38814993954050786,0.17049576783555015,0.6948051948051948
2014,11620,522,1798,328,580,0,2024,97,22,30,292,211,45,31,25,282,72.0,47,20,0,5,0.0,0.0,595,1.7682926829268293,1.4050420168067226,2.926829268292683,4.331871285099405,11.702127659574469,2.4739454094292803,0.05042016806722689,0.47394957983193275,0.3546218487394958,0.11932773109243694,0.74822695035461
2014,11620,523,2103,341,603,0,2166,110,14,17,301,213,71,23,44,370,45.0,62,20,0,10,0.0,0.0,621,1.7683284457478006,1.428341384863124,2.7360703812316713,4.164411766094795,-25.47826086956522,2.4701149425287356,0.027375201288244767,0.5958132045088567,0.34299516908212563,0.25281803542673104,0.5756756756756757
2014,11620,527,1870,260,495,0,1855,84,8,19,234,175,40,20,62,345,35.0,32,16,0,4,0.0,0.0,517,1.9038461538461537,1.3733075435203095,2.9346153846153844,4.307922928135694,-5.666666666666667,2.6570188133140378,0.0367504835589942,0.6673114119922631,0.33849129593810445,0.3288201160541586,0.5072463768115942
2014,11620,528,2006,333,533,0,1947,91,20,21,307,293,58,29,52,364,47.0,53,16,0,23,0.0,0.0,707,1.6006006006006006,1.2503536067892504,2.5795795795795797,3.82993318636883,-22.26086956521739,2.231749710312862,0.0297029702970297,0.5148514851485149,0.4144271570014144,0.10042432814710045,0.804945054945055
2014,11620,529,2112,336,486,0,1852,98,24,28,282,218,94,20,82,442,38.0,68,30,0,10,0.0,0.0,656,1.4464285714285714,1.2164634146341464,2.5773809523809526,3.793844367015099,-4.017543859649122,2.3688311688311687,0.042682926829268296,0.6737804878048781,0.3323170731707317,0.34146341463414637,0.49321266968325794
2014,11620,534,1802,256,485,10,1790,85,24,16,227,161,42,20,41,289,46.0,41,21,0,18,0.0,0.0,478,1.89453125,1.4393305439330544,3.08984375,4.529174293933054,-16.17241379310345,2.6398809523809526,0.03347280334728033,0.604602510460251,0.3368200836820084,0.26778242677824265,0.5570934256055363
2014,11620,539,1750,200,412,0,1634,59,7,5,170,184,40,22,42,316,30.0,50,24,0,4,0.0,0.0,448,2.06,1.4196428571428572,2.855,4.274642857142857,-4.111111111111111,2.5816164817749603,0.011160714285714286,0.7053571428571429,0.4107142857142857,0.2946428571428572,0.5822784810126582
2014,11620,540,1287,219,344,0,1258,81,6,31,200,118,53,14,18,262,22.0,28,13,0,1,0.0,0.0,369,1.5707762557077625,1.3956639566395663,2.958904109589041,4.354568066228607,-5.216666666666667,2.5351239669421486,0.08401084010840108,0.7100271002710027,0.31978319783197834,0.39024390243902435,0.45038167938931295
2014,11620,541,2013,328,583,0,2076,103,14,36,298,166,49,33,51,372,20.0,35,14,0,12,0.0,0.0,578,1.7774390243902438,1.3806228373702423,2.972560975609756,4.3531838129799985,-11.638297872340425,2.677165354330709,0.06228373702422145,0.643598615916955,0.28719723183391005,0.35640138408304495,0.44623655913978494
2014,11620,545,1697,249,425,0,1766,74,10,18,217,212,60,23,40,390,32.0,43,18,0,6,0.0,0.0,524,1.7068273092369477,1.3301526717557253,2.710843373493976,4.040996045249701,-2.9926470588235294,2.574374079528719,0.03435114503816794,0.7442748091603053,0.40458015267175573,0.3396946564885496,0.5435897435897435
2014,11620,551,1768,162,370,0,1696,67,8,11,144,138,45,21,37,398,39.0,22,14,0,5,0.0,0.0,358,2.2839506172839505,1.5446927374301676,3.5308641975308643,5.075556934961032,-1.5884955752212389,3.1088560885608856,0.030726256983240222,1.111731843575419,0.3854748603351955,0.7262569832402236,0.34673366834170855
2014,11620,554,1348,154,349,0,1394,54,10,14,138,121,32,8,6,334,27.0,28,7,0,3,0.0,0.0,289,2.2662337662337664,1.7370242214532872,3.5259740259740258,5.262998247427313,-1.8010752688172043,2.8278688524590163,0.04844290657439446,1.1557093425605536,0.4186851211072664,0.7370242214532872,0.36227544910179643
2014,11620,559,1750,169,403,0,1713,69,3,15,145,153,54,11,28,325,50.0,44,13,0,6,0.0,0.0,361,2.3846153846153846,1.6897506925207757,3.6094674556213016,5.299218148142077,-2.425,2.853781512605042,0.04155124653739612,0.9002770083102493,0.42382271468144045,0.4764542936288088,0.4707692307692308
