season,season_id,school_id,G,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,OPP DP,GDP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2021,15580,521,2475,1869,524,872,408,107,14,71,372,287,87,26,23,537,0.0,28,15,2,9,35.0,0.0,2205,0.28036383092562867,0.4072562358276644,0.5692883895131086,0.976544625340773,0.351981351981352,0.407496977025393,0.03219954648526077,0.24353741496598638,0.13015873015873017,0.11337868480725621,0.5344506517690876
2021,15580,522,1760,1886,544,869,371,110,13,63,340,265,48,23,23,465,0.0,42,13,5,7,38.0,0.0,2197,0.28844114528101805,0.3900773782430587,0.5593849416755037,0.9494623199185623,0.34829833454018827,0.3879093198992443,0.02867546654528903,0.21165225307237143,0.12061902594446973,0.0910332271279017,0.5698924731182796
2021,15580,523,2460,2007,605,1079,471,119,20,105,443,249,85,28,12,498,0.0,39,19,4,2,30.0,0.0,2296,0.30144494270054806,0.40897212543554007,0.6591928251121076,1.0681649505476476,0.34916201117318435,0.43884892086330934,0.04573170731707317,0.21689895470383275,0.10844947735191637,0.10844947735191637,0.5
2021,15580,527,1728,1543,455,671,309,85,10,37,281,188,32,18,31,302,0.0,42,14,0,1,31.0,0.0,1780,0.2948801036941024,0.3792134831460674,0.5204147764095917,0.8996282595556591,0.34206219312602293,0.4263322884012539,0.020786516853932586,0.1696629213483146,0.10561797752808989,0.0640449438202247,0.6225165562913907
2021,15580,528,2379,1881,522,798,331,102,15,48,293,257,48,18,41,467,0.0,37,7,6,6,49.0,0.0,2197,0.27751196172248804,0.37642239417387346,0.5119617224880383,0.8883841166619117,0.342485549132948,0.3632862644415918,0.021847974510696404,0.21256258534365044,0.11697769685935366,0.09558488848429678,0.550321199143469
2021,15580,529,1925,1821,529,839,369,114,14,56,327,243,82,27,20,372,0.0,51,15,3,11,54.0,0.0,2111,0.2904997254255903,0.4045476077688299,0.5617792421746294,0.9663268499434593,0.3330985915492958,0.39223057644110276,0.026527711984841308,0.17621980104216012,0.11511132164850782,0.0611084793936523,0.6532258064516129
2021,15580,534,1581,1370,358,516,205,58,11,26,174,128,66,15,18,327,0.0,29,16,5,5,26.0,0.0,1531,0.2613138686131387,0.3605486610058785,0.445985401459854,0.8065340624657324,0.32170542635658916,0.3403041825095057,0.016982364467668192,0.21358589157413455,0.08360548661005879,0.12998040496407576,0.39143730886850153
2021,15580,536,2088,1713,486,748,346,96,14,46,313,206,73,27,20,345,0.0,50,19,5,8,37.0,0.0,1966,0.28371278458844135,0.3891149542217701,0.527729130180969,0.9168440844027391,0.32616753150481836,0.4172461752433936,0.023397761953204477,0.17548321464903358,0.10478128179043744,0.07070193285859613,0.5971014492753624
2021,15580,539,1344,1396,376,585,219,93,7,34,203,140,32,12,15,351,0.0,26,21,6,4,31.0,0.0,1563,0.2693409742120344,0.3506078055022393,0.5150429799426934,0.8656507854449327,0.3343108504398827,0.35992217898832685,0.021753039027511197,0.22456813819577734,0.08957133717210493,0.1349968010236724,0.39886039886039887
2021,15580,540,434,402,107,153,66,24,5,4,66,36,11,6,2,98,0.0,8,2,0,0,5.0,0.0,446,0.26616915422885573,0.3452914798206278,0.4626865671641791,0.8079780469848069,0.3366013071895425,0.41333333333333333,0.008968609865470852,0.21973094170403587,0.08071748878923767,0.13901345291479822,0.3673469387755102
2021,15580,541,1800,1585,435,719,288,83,6,63,269,180,37,21,12,410,0.0,46,13,3,5,22.0,0.0,1798,0.2744479495268139,0.36262513904338156,0.5495268138801261,0.9121519529235077,0.3283318623124448,0.38200339558573854,0.035038932146829814,0.22803114571746386,0.10011123470522804,0.12791991101223582,0.43902439024390244
2021,15580,545,1419,1461,376,600,229,82,8,42,207,177,51,15,14,474,0.0,35,13,5,4,25.0,0.0,1667,0.25735797399041754,0.3623275344931014,0.5010266940451745,0.8633542285382759,0.34791666666666665,0.33274021352313166,0.02519496100779844,0.28434313137372524,0.10617876424715057,0.17816436712657469,0.37341772151898733
2021,15580,551,1850,1715,443,642,225,83,7,34,207,160,47,16,16,456,0.0,34,17,5,3,34.0,0.0,1907,0.2583090379008746,0.34084950183534346,0.4466472303206997,0.7874967321560431,0.3295729250604351,0.31006493506493504,0.01782905086523335,0.23911903513371788,0.08390141583639224,0.15521761929732564,0.3508771929824561
2021,15580,553,1056,985,260,353,158,45,15,6,142,106,56,13,21,224,0.0,49,9,5,0,22.0,0.0,1125,0.2639593908629442,0.3751111111111111,0.42538071065989846,0.8004918217710095,0.3307291666666667,0.36538461538461536,0.005333333333333333,0.1991111111111111,0.09422222222222222,0.10488888888888888,0.4732142857142857
2021,15580,559,1512,1242,311,423,187,48,5,18,159,148,57,15,29,318,0.0,44,14,6,2,24.0,0.0,1434,0.250402576489533,0.3598326359832636,0.3977455716586151,0.7575782076418787,0.31813246471226925,0.3393574297188755,0.012552301255230125,0.2217573221757322,0.10320781032078104,0.11854951185495118,0.46540880503144655
2021,15580,562,1064,808,204,296,133,39,1,17,117,86,27,12,8,181,0.0,22,12,5,0,11.0,0.0,914,0.2524752475247525,0.34682713347921224,0.4368811881188119,0.7837083215980241,0.30064308681672025,0.38666666666666666,0.018599562363238512,0.19803063457330417,0.09409190371991247,0.1039387308533917,0.47513812154696133
2021,15580,563,1242,1534,414,603,284,76,16,27,250,217,50,20,39,341,0.0,65,25,13,3,24.0,0.0,1810,0.26988265971316816,0.3762430939226519,0.4706649282920469,0.8469080222146989,0.3263069139966273,0.3929663608562691,0.014917127071823204,0.18839779005524862,0.11988950276243093,0.06850828729281769,0.6363636363636364
2021,15580,572,1890,1733,444,651,314,80,14,33,283,258,77,13,11,442,0.0,66,21,8,4,35.0,0.0,2015,0.25620311598384304,0.38660049627791565,0.448932487016734,0.8355329832946496,0.3233674272226593,0.37667560321715815,0.016377171215880892,0.21935483870967742,0.12803970223325062,0.0913151364764268,0.583710407239819
2021,15580,574,2132,1648,449,672,270,64,9,47,245,194,40,22,18,356,0.0,43,9,8,3,33.0,0.0,1882,0.27245145631067963,0.36291179596174283,0.48058252427184467,0.8434943202335875,0.31728492501973166,0.35062893081761004,0.02497343251859724,0.1891604675876727,0.1030818278427205,0.08607863974495218,0.5449438202247191
2021,15580,575,1476,1049,300,436,201,68,7,18,187,130,25,19,24,204,0.0,24,4,3,1,19.0,0.0,1222,0.2859866539561487,0.3723404255319149,0.5042897998093422,0.876630225341257,0.3333333333333333,0.41876430205949655,0.014729950900163666,0.16693944353518822,0.10638297872340426,0.060556464811783964,0.6372549019607843
2021,15580,576,1312,1080,273,380,186,55,5,14,149,129,47,11,11,211,0.0,21,7,9,1,25.0,0.0,1231,0.25277777777777777,0.3647441104792851,0.4203703703703704,0.7851144808496555,0.29907621247113164,0.3954022988505747,0.011372867587327376,0.17140536149471974,0.10479285134037368,0.06661251015434606,0.6113744075829384
2021,15580,587,1452,1363,349,553,222,68,2,44,206,151,54,15,23,358,0.0,28,10,4,4,27.0,0.0,1552,0.25605282465150403,0.35695876288659795,0.48936170212765956,0.8463204650142575,0.3125,0.34901960784313724,0.028350515463917526,0.23067010309278352,0.09729381443298969,0.13337628865979384,0.42178770949720673
2021,15580,590,1872,1606,385,545,258,82,3,24,220,211,59,17,14,445,0.0,71,21,7,4,30.0,0.0,1848,0.23972602739726026,0.35443722943722944,0.40722291407222916,0.7616601435094585,0.3128249566724437,0.37083993660855785,0.012987012987012988,0.2408008658008658,0.11417748917748918,0.1266233766233766,0.47415730337078654
2021,15580,596,961,968,234,355,133,47,4,22,118,112,22,8,1,282,0.0,9,8,3,4,15.0,0.0,1089,0.24173553719008264,0.3379247015610652,0.44214876033057854,0.7800734618916437,0.31547619047619047,0.3208092485549133,0.020202020202020204,0.25895316804407714,0.10284664830119375,0.1561065197428834,0.3971631205673759
2021,15580,603,1440,1277,312,436,194,67,6,15,173,167,55,8,13,326,0.0,32,12,5,0,24.0,0.0,1465,0.24432263116679717,0.36450511945392494,0.41033672670321064,0.7748418461571356,0.3146186440677966,0.3448940269749518,0.010238907849829351,0.22252559726962456,0.11399317406143344,0.10853242320819112,0.5122699386503068
2021,15580,606,1560,1301,360,573,239,63,9,44,218,176,42,15,2,323,0.0,29,9,5,2,24.0,0.0,1494,0.2767102229054573,0.3868808567603748,0.5295926210607225,0.9164734778210972,0.3329820864067439,0.3651685393258427,0.029451137884872823,0.21619812583668005,0.11780455153949129,0.09839357429718876,0.544891640866873
2021,15580,609,1488,1436,384,549,240,71,11,24,225,201,43,26,8,383,0.0,15,12,2,2,32.0,0.0,1671,0.26740947075208915,0.3758228605625374,0.4561281337047354,0.8319509942672727,0.3412322274881517,0.3576158940397351,0.01436265709156194,0.22920406941950927,0.12028725314183124,0.10891681627767803,0.5248041775456919
2021,15580,610,1989,1659,387,528,201,74,2,21,180,196,55,20,30,381,0.0,53,23,3,8,39.0,0.0,1905,0.2332730560578662,0.33490813648293966,0.3767329716696805,0.7116411081526202,0.28660924040720437,0.2917341977309562,0.011023622047244094,0.2,0.10288713910761155,0.09711286089238846,0.5144356955380578
2021,15580,617,702,697,139,184,62,19,4,6,57,67,22,6,7,273,0.0,3,5,1,0,14.0,0.0,777,0.1994261119081779,0.29343629343629346,0.30559540889526543,0.5990317023315589,0.3136792452830189,0.25225225225225223,0.007722007722007722,0.35135135135135137,0.08622908622908623,0.2651222651222651,0.2454212454212454
2021,15580,624,1980,1718,479,748,315,80,15,53,286,235,47,14,17,462,0.0,66,25,4,14,31.0,0.0,1984,0.2788125727590221,0.38356854838709675,0.5215366705471478,0.9051052189342446,0.35004108463434674,0.3700564971751412,0.026713709677419355,0.23286290322580644,0.1184475806451613,0.11441532258064514,0.5086580086580087
2021,15580,625,2596,2011,571,900,431,97,11,70,393,266,71,21,25,491,0.0,48,16,9,7,45.0,0.0,2323,0.2839383391347588,0.39087386999569523,0.5360517155643958,0.9269255855600911,0.3405846363018355,0.4307875894988067,0.030133448127421438,0.2113646147223418,0.11450710288420146,0.09685751183814034,0.5417515274949084
2021,15580,626,1794,1643,550,795,420,100,17,37,380,184,59,32,5,249,0.0,66,12,11,8,34.0,0.0,1864,0.33475349969567864,0.42542918454935624,0.5776019476567255,1.0030311322060816,0.3693304535637149,0.5066137566137566,0.01984978540772532,0.13358369098712447,0.09871244635193133,0.034871244635193144,0.7389558232931727
2021,15580,627,704,1004,315,485,216,74,9,26,215,97,54,25,5,126,0.0,22,8,2,6,22.0,0.0,1131,0.3137450199203187,0.4120247568523431,0.5916334661354582,1.0036582229878013,0.3295324971493729,0.4318181818181818,0.022988505747126436,0.11140583554376658,0.08576480990274093,0.025641025641025647,0.7698412698412699
2021,15580,629,1961,1783,450,744,307,102,12,56,283,206,73,31,21,448,0.0,92,22,1,5,39.0,0.0,2041,0.2523836231071228,0.3571778539931406,0.5126191811553561,0.8697970351484967,0.300763358778626,0.37295690936106984,0.027437530622243998,0.21950024497795198,0.10093091621754043,0.11856932876041155,0.45982142857142855
2021,15580,630,1260,1102,273,414,167,54,9,23,143,152,32,20,6,281,0.0,19,9,3,10,34.0,0.0,1280,0.24773139745916514,0.35703125,0.4537205081669691,0.8107517581669692,0.3056234718826406,0.3317972350230415,0.01796875,0.21953125,0.11875,0.10078125000000002,0.5409252669039146
2021,15580,631,2040,1543,371,557,213,61,7,37,187,143,47,14,23,425,0.0,39,25,6,3,29.0,0.0,1723,0.24044069993519118,0.3255948926291352,0.4290343486714193,0.7546292413005545,0.3050228310502283,0.33587786259541985,0.021474172954149738,0.24666279744631456,0.08299477655252467,0.1636680208937899,0.33647058823529413
2021,15580,635,1920,1350,358,500,225,55,9,23,216,172,31,18,44,279,0.0,47,6,5,5,29.0,0.0,1584,0.2651851851851852,0.3541666666666667,0.4348148148148148,0.7889814814814815,0.3142589118198874,0.3754646840148699,0.01452020202020202,0.17613636363636365,0.10858585858585859,0.06755050505050506,0.6164874551971327
2021,15580,639,1404,1073,284,399,189,56,4,17,169,134,31,15,16,280,0.0,49,9,8,0,15.0,0.0,1238,0.2646784715750233,0.36268174474959614,0.44361602982292636,0.8062977745725225,0.33754740834386854,0.39814814814814814,0.013731825525040387,0.22617124394184168,0.10823909531502424,0.11793214862681745,0.4785714285714286
2021,15580,646,2552,1882,465,725,317,77,9,55,292,253,47,12,55,439,0.0,43,13,4,14,35.0,0.0,2202,0.24707757704569608,0.3474114441416894,0.46014877789585545,0.8075602220375449,0.29285714285714287,0.36901408450704226,0.024977293369663943,0.19936421435059037,0.11489554950045414,0.08446866485013624,0.5763097949886105
2021,15580,648,2109,1864,463,805,313,95,5,79,295,222,71,27,19,531,0.0,30,6,2,9,32.0,0.0,2132,0.24839055793991416,0.3545966228893058,0.5278969957081545,0.8824936185974603,0.2997658079625293,0.345642540620384,0.037054409005628515,0.24906191369606004,0.10412757973733583,0.1449343339587242,0.4180790960451977
2021,15580,649,1598,1498,342,514,204,72,8,28,185,185,58,19,16,476,0.0,23,9,4,4,25.0,0.0,1718,0.22830440587449932,0.340512223515716,0.4152202937249666,0.7557325172406826,0.3099703849950642,0.31597845601436264,0.01629802095459837,0.2770663562281723,0.10768335273573923,0.16938300349243304,0.38865546218487396
2021,15580,651,2257,2054,541,867,337,101,12,67,311,257,81,31,29,574,0.0,40,19,8,9,42.0,0.0,2371,0.26338851022395326,0.3707296499367356,0.5097370983446933,0.8804667482814288,0.32825484764542934,0.33251231527093594,0.02825811893715732,0.24209194432728806,0.10839308308730493,0.13369886123998315,0.44773519163763065
2021,15580,654,1924,1728,462,673,283,82,9,37,258,195,55,20,32,410,0.0,60,18,8,3,41.0,0.0,1975,0.2673611111111111,0.36050632911392405,0.4635416666666667,0.8240479957805907,0.32667179093005383,0.36444444444444446,0.018734177215189874,0.20759493670886076,0.09873417721518987,0.10886075949367088,0.47560975609756095
2021,15580,655,2184,1762,472,707,356,93,8,42,322,237,113,24,33,396,0.0,110,25,9,4,44.0,0.0,2056,0.26787741203178206,0.39980544747081714,0.48240635641316687,0.882211803883984,0.3189910979228487,0.4025641025641026,0.020428015564202335,0.1926070038910506,0.11527237354085604,0.07733463035019456,0.5984848484848485
2021,15580,657,2040,1681,439,666,248,77,12,42,240,180,34,20,33,339,0.0,45,17,4,6,32.0,0.0,1914,0.2611540749553837,0.34117032392894464,0.4741225461035098,0.8152928700324544,0.3007575757575758,0.337152209492635,0.0219435736677116,0.17711598746081506,0.09404388714733543,0.08307210031347963,0.5309734513274337
2021,15580,659,1740,2027,602,1004,442,118,16,84,407,256,64,29,9,435,0.0,66,15,3,6,44.0,0.0,2321,0.29699062654168723,0.3972425678586816,0.6028613714849531,1.0001039393436346,0.33702016916070265,0.42720763723150357,0.03619129685480396,0.1874192158552348,0.11029728565273589,0.07712193020249891,0.5885057471264368
2021,15580,660,1600,1742,484,804,315,98,15,64,296,181,37,17,10,466,0.0,37,14,3,1,28.0,0.0,1950,0.27784156142365096,0.36,0.5631458094144661,0.9231458094144661,0.3417412530512612,0.3934169278996865,0.03282051282051282,0.23897435897435898,0.09282051282051282,0.14615384615384616,0.388412017167382
2021,15580,664,2135,1944,538,923,379,112,12,83,351,250,68,19,23,441,0.0,33,7,1,6,42.0,0.0,2236,0.2767489711934156,0.3828264758497317,0.581275720164609,0.9641021960143408,0.3161917998610146,0.3829236739974127,0.03711985688729875,0.1972271914132379,0.11180679785330948,0.08542039355992843,0.5668934240362812
2021,15580,665,1850,1382,334,488,216,66,8,24,190,170,68,18,23,351,0.0,69,19,11,1,26.0,0.0,1593,0.24167872648335745,0.35907093534212176,0.4240231548480463,0.7830940901901681,0.3024390243902439,0.35036496350364965,0.015065913370998116,0.22033898305084745,0.10671688637790333,0.11362209667294412,0.4843304843304843
2021,15580,669,1452,1292,329,490,175,52,8,31,175,176,40,16,14,283,0.0,26,6,5,4,35.0,0.0,1498,0.2546439628482972,0.3638184245660881,0.44969040247678016,0.8135088270428683,0.29979879275653926,0.2801556420233463,0.02069425901201602,0.18891855807743657,0.11748998664886515,0.07142857142857142,0.6219081272084805
2021,15580,670,2280,1884,474,746,275,93,13,51,247,231,47,23,22,479,0.0,40,13,8,4,35.0,0.0,2160,0.2515923566878981,0.34814814814814815,0.47929936305732485,0.827447511205473,0.30718954248366015,0.3195435092724679,0.02361111111111111,0.22175925925925927,0.10694444444444444,0.11481481481481483,0.4822546972860125
2021,15580,671,1980,1867,496,773,289,108,14,47,256,188,62,13,39,498,0.0,85,36,8,6,31.0,0.0,2107,0.2656668452062132,0.3540579022306597,0.5045527584359936,0.8586106606666533,0.33632958801498125,0.34620886981402005,0.022306597057427623,0.23635500711912671,0.08922638822971049,0.14712861888941622,0.37751004016064255
2021,15580,674,2072,1999,566,930,380,101,4,85,353,237,45,21,15,483,0.0,50,16,9,10,42.0,0.0,2272,0.2831415707853927,0.3732394366197183,0.560280140070035,0.9335195766897533,0.331267217630854,0.38663171690694625,0.037411971830985914,0.2125880281690141,0.10431338028169014,0.10827464788732395,0.4906832298136646
2021,15580,676,2091,1179,271,376,178,41,5,18,136,152,48,9,33,341,0.0,55,24,2,1,15.0,0.0,1373,0.22985581000848176,0.3430444282592862,0.37319762510602206,0.7162420533653082,0.30518697225572977,0.35320088300220753,0.013109978150036417,0.24836125273124546,0.11070648215586307,0.1376547705753824,0.44574780058651026
2021,15580,678,1911,1547,399,623,272,84,10,40,245,172,48,18,11,343,0.0,29,8,2,4,33.0,0.0,1748,0.2579185520361991,0.35411899313501144,0.48933419521654814,0.8434531883515596,0.30372250423011843,0.4006908462867012,0.02288329519450801,0.19622425629290619,0.09839816933638444,0.09782608695652174,0.5014577259475219
2021,15580,683,1715,1516,420,639,295,90,12,35,272,171,64,18,22,297,0.0,99,14,5,7,21.0,0.0,1727,0.2770448548812665,0.3792704111175449,0.5118733509234829,0.8911437620410277,0.32029950083194675,0.41935483870967744,0.02026635784597568,0.17197452229299362,0.09901563404748118,0.07295888824551244,0.5757575757575758
2021,15580,692,1504,1406,391,653,274,68,7,60,245,166,46,12,26,373,0.0,59,28,6,3,36.0,0.0,1610,0.27809388335704127,0.37453416149068325,0.5604551920341394,0.9349893535248226,0.33604060913705586,0.39410681399631675,0.037267080745341616,0.23167701863354037,0.1031055900621118,0.12857142857142856,0.4450402144772118
2021,15580,694,2788,2357,657,1109,475,134,12,98,440,336,79,27,23,573,0.0,72,18,9,11,37.0,0.0,2743,0.2787441663131099,0.3908129784907036,0.574034789987272,0.9648477684779756,0.326328079392878,0.3870636550308008,0.03572730586948596,0.20889537003281078,0.12249362012395187,0.0864017499088589,0.5863874345549738
2021,15580,695,2160,1623,408,674,253,72,10,58,237,161,40,20,21,451,0.0,21,16,3,3,32.0,0.0,1825,0.2513863216266174,0.3336986301369863,0.5015403573629081,0.8352389874998944,0.30864197530864196,0.35390199637023595,0.03178082191780822,0.24712328767123287,0.08821917808219178,0.1589041095890411,0.35698447893569846
2021,15580,697,1904,1724,453,734,315,77,9,62,278,254,42,25,19,465,0.0,65,11,4,6,29.0,0.0,2022,0.2627610208816705,0.3704253214638971,0.511600928074246,0.882026249538143,0.3199672667757774,0.3682678311499272,0.03066271018793274,0.22997032640949555,0.12561819980217606,0.10435212660731949,0.546236559139785
2021,15580,698,2340,2052,592,938,468,113,25,61,430,346,63,27,8,513,0.0,121,18,9,10,37.0,0.0,2433,0.2884990253411306,0.4114262227702425,0.554093567251462,0.9655197900217045,0.35282392026578074,0.4329787234042553,0.02507192766132347,0.21085080147965474,0.14221126181668722,0.06863953966296751,0.6744639376218323
2021,15580,700,2184,1828,501,907,413,104,16,90,376,321,68,23,8,517,0.0,48,7,5,9,36.0,0.0,2180,0.2740700218818381,0.40825688073394495,0.6110503282275711,1.019307208961516,0.33038585209003213,0.40375,0.04128440366972477,0.2371559633027523,0.14724770642201834,0.08990825688073395,0.620889748549323
2021,15580,702,2109,1848,460,703,255,86,8,47,240,212,46,25,23,380,0.0,31,22,6,4,45.0,0.0,2108,0.24891774891774893,0.340607210626186,0.45670995670995673,0.7973171673361428,0.28561549100968187,0.30998509687034276,0.022296015180265655,0.18026565464895636,0.10056925996204934,0.07969639468690702,0.5578947368421052
2021,15580,703,2412,2167,596,951,447,126,14,67,414,376,73,33,51,573,0.0,92,23,6,5,30.0,0.0,2627,0.27503461005999075,0.39779215835553866,0.5343793262574988,0.9321714846130376,0.3391025641025641,0.3885480572597137,0.025504377617053674,0.21811952797868292,0.14312904453749525,0.07499048344118767,0.6561954624781849
2021,15580,706,1776,1590,480,763,373,96,8,57,327,188,80,29,13,351,0.0,34,15,5,2,36.0,0.0,1820,0.3018867924528302,0.41098901098901097,0.5811320754716981,0.9921210864607091,0.34929810074318746,0.4573082489146165,0.03131868131868132,0.19285714285714287,0.10329670329670329,0.08956043956043958,0.5356125356125356
2021,15580,709,2296,1797,499,826,354,113,11,64,324,207,63,19,16,524,0.0,48,14,1,10,25.0,0.0,2039,0.2776850306065665,0.377145659637077,0.5642737896494157,0.9414194492864927,0.3542345276872964,0.41134751773049644,0.03138793526238352,0.25698871996076506,0.1015203531142717,0.15546836684649334,0.3950381679389313
2021,15580,711,1995,1814,415,577,261,75,9,23,226,261,85,14,47,545,0.0,64,27,11,2,42.0,0.0,2136,0.22877618522601983,0.3562734082397004,0.3770672546857773,0.7333406629254777,0.3111111111111111,0.3224932249322493,0.010767790262172285,0.2551498127340824,0.12219101123595505,0.13295880149812733,0.47889908256880737
2021,15580,716,2067,1801,494,784,301,106,11,54,268,197,44,25,18,489,0.0,41,16,5,5,30.0,0.0,2041,0.27429205996668515,0.3601175894169525,0.5302609661299278,0.8903785555468803,0.34294621979734996,0.36270190895741555,0.02645761881430671,0.23958843704066635,0.09652131308182263,0.14306712395884372,0.40286298568507156
2021,15580,718,1980,1857,520,779,346,105,14,42,319,224,82,17,24,449,0.0,75,29,7,8,40.0,0.0,2122,0.28002154011847064,0.3892554194156456,0.5061927840603123,0.8954482034759579,0.34562545191612437,0.3877551020408163,0.019792648444863337,0.2115928369462771,0.1055607917059378,0.1060320452403393,0.49888641425389757
2021,15580,721,1824,1676,506,785,315,126,15,41,288,184,47,26,14,364,0.0,50,23,6,4,37.0,0.0,1900,0.301909307875895,0.38789473684210524,0.5769689737470167,0.964863710589122,0.35851966075558983,0.3936781609195402,0.02157894736842105,0.19157894736842104,0.0968421052631579,0.09473684210526315,0.5054945054945055
2021,15580,725,1855,1581,436,622,291,76,16,26,268,244,57,25,36,348,0.0,69,25,9,3,34.0,0.0,1886,0.275774826059456,0.39077412513255566,0.46805819101834284,0.8588323161508985,0.3327922077922078,0.3727144866385373,0.013785790031813362,0.18451749734888653,0.12937433722163308,0.055143160127253454,0.7011494252873564
2021,15580,726,1184,935,267,370,190,39,14,12,171,140,36,17,14,185,0.0,17,2,4,0,24.0,0.0,1106,0.28556149732620323,0.40054249547920434,0.46524064171123,0.8657831371904343,0.33774834437086093,0.41299303944315546,0.0108499095840868,0.16726943942133815,0.12658227848101267,0.040687160940325484,0.7567567567567568
2021,15580,732,1550,1633,434,614,249,95,8,23,217,188,61,16,22,439,0.0,52,11,5,2,45.0,0.0,1859,0.2657685241886099,0.3674018289402905,0.453153704837722,0.8205555337780125,0.34625105307497894,0.3424242424242424,0.01237224314147391,0.2361484669176977,0.10112963959117806,0.13501882732651965,0.428246013667426
2021,15580,735,1683,1659,403,590,224,74,10,31,203,168,62,13,15,489,0.0,33,18,6,0,28.0,0.0,1855,0.24291742013261,0.34123989218328843,0.42495479204339964,0.766194684226688,0.3229166666666667,0.32059800664451826,0.016711590296495958,0.26361185983827495,0.09056603773584905,0.17304582210242592,0.34355828220858897
2021,15580,736,2881,2291,653,1101,454,130,21,92,433,301,53,17,33,620,0.0,92,12,10,5,54.0,0.0,2642,0.28502837189000435,0.38115064345193034,0.5866433871671759,0.9677940306191062,0.35150375939849626,0.39562841530054643,0.0348221044663134,0.23467070401211204,0.11392884178652536,0.12074186222558668,0.4854838709677419
2021,15580,739,1190,1099,247,364,150,48,12,15,137,159,51,11,24,320,0.0,38,9,4,2,16.0,0.0,1293,0.22474977252047315,0.3534416086620263,0.3994540491355778,0.752895657797604,0.29935483870967744,0.3054298642533937,0.01160092807424594,0.24748646558391338,0.12296983758700696,0.12451662799690642,0.496875
2021,15580,740,1998,1845,535,871,462,112,13,66,409,296,107,19,31,438,0.0,70,16,9,15,35.0,0.0,2191,0.2899728997289973,0.4281150159744409,0.5756097560975609,1.003724772072002,0.3448529411764706,0.4541284403669725,0.030123231401186674,0.19990871748060246,0.13509812870835236,0.0648105887722501,0.6757990867579908
2021,15580,741,1598,1528,405,572,256,51,13,30,230,197,57,13,22,423,0.0,60,23,9,7,38.0,0.0,1760,0.2650523560209424,0.3744318181818182,0.43586387434554974,0.8102956925273679,0.3446691176470588,0.35930047694753575,0.017045454545454544,0.24034090909090908,0.11193181818181819,0.1284090909090909,0.4657210401891253
2021,15580,742,2132,1685,462,726,297,91,10,51,268,198,58,25,7,410,0.0,42,23,4,5,37.0,0.0,1915,0.2741839762611276,0.37493472584856397,0.5210682492581602,0.8960029751067242,0.32906325060048036,0.36881559220389803,0.026631853785900782,0.21409921671018275,0.10339425587467363,0.11070496083550913,0.48292682926829267
2021,15580,746,2394,2145,570,848,356,107,9,51,322,238,62,15,40,441,0.0,67,19,3,7,39.0,0.0,2438,0.26573426573426573,0.35684987694831827,0.4731934731934732,0.8300433501417914,0.31115107913669066,0.3724053724053724,0.02091878589007383,0.18088597210828547,0.09762100082034454,0.08326497128794093,0.5396825396825397
2021,15580,748,1368,1258,317,443,172,61,4,19,155,157,30,11,7,304,0.0,60,19,9,1,27.0,0.0,1433,0.2519872813990461,0.35170969993021634,0.4189189189189189,0.7706286188491352,0.3150105708245243,0.3154639175257732,0.013258897418004187,0.212142358688067,0.10956036287508723,0.10258199581297976,0.5164473684210527
2021,15580,749,1739,1622,420,775,304,76,3,91,290,204,36,10,7,466,0.0,14,12,2,10,27.0,0.0,1843,0.2589395807644883,0.3581117742810635,0.5826140567200987,0.9407258310011621,0.30604651162790697,0.37434094903339193,0.049376017362995114,0.25284861638632666,0.11068909386869234,0.1421595225176343,0.43776824034334766
2021,15580,754,2548,1750,528,794,355,115,11,43,325,203,48,18,22,379,0.0,11,8,2,7,41.0,0.0,1993,0.3017142857142857,0.39086803813346715,0.5502857142857143,0.9411537524191814,0.3603268945022288,0.42391304347826086,0.021575514300050176,0.19016557952834923,0.10185649774209735,0.08830908178625188,0.5356200527704486
2021,15580,756,1900,1690,408,567,193,83,8,20,169,134,48,15,29,462,0.0,60,10,12,4,30.0,0.0,1868,0.24142011834319527,0.3158458244111349,0.4011834319526627,0.7170292563637977,0.3172526573998365,0.30350877192982456,0.010706638115631691,0.24732334047109208,0.07173447537473233,0.17558886509635974,0.29004329004329005
2021,15580,768,1872,1535,380,600,242,60,11,46,223,190,39,22,10,404,0.0,74,26,11,3,35.0,0.0,1757,0.247557003257329,0.3466135458167331,0.4671009771986971,0.8137145230154301,0.3017163504968383,0.3481349911190053,0.02618099032441662,0.22993739328400684,0.10813887307911212,0.12179852020489472,0.47029702970297027
2021,15580,769,1715,1725,528,816,408,103,10,55,366,241,87,19,13,412,0.0,58,15,4,5,39.0,0.0,1998,0.3060869565217391,0.42842842842842843,0.5704347826086956,0.998863211037124,0.370399373531715,0.44069912609238454,0.027527527527527528,0.2062062062062062,0.12062062062062062,0.08558558558558557,0.5849514563106796
2021,15580,771,1400,1272,305,382,166,46,2,9,146,138,38,8,15,285,0.0,35,6,2,3,32.0,0.0,1433,0.23977987421383648,0.33565945568736916,0.345125786163522,0.6807852418508912,0.3002028397565923,0.3326271186440678,0.00628053035589672,0.19888346127006282,0.09630146545708304,0.10258199581297978,0.4842105263157895
