season,season_id,school_id,G,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,OPP DP,GDP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2017,12560,234,2277,2317,627,998,502,118,11,77,457,396,90,39,34,527,48.0,59,16,0,5,11.0,0.0,2786,0.27060854553301683,0.39949748743718594,0.5196374622356495,0.9191349496728355,0.3139269406392694,0.41023166023166024,0.02763819095477387,0.18916008614501076,0.14213926776740848,0.047020818377602275,0.7514231499051234
2017,12560,235,1917,2338,605,884,380,108,6,53,350,313,58,37,27,496,64.0,83,30,0,7,0.0,0.0,2715,0.25876817792985457,0.35948434622467773,0.4495295124037639,0.8090138586284417,0.3023001095290252,0.3542795232936078,0.019521178637200737,0.18268876611418047,0.11528545119705341,0.06740331491712706,0.6310483870967742
2017,12560,236,1683,1666,432,602,222,74,12,24,199,153,47,11,32,320,38.0,51,23,0,3,0.0,0.0,1862,0.25930372148859543,0.3394199785177229,0.42737094837935174,0.7667909268970746,0.30607651912978245,0.3256578947368421,0.01288936627282492,0.17185821697099893,0.08216970998925886,0.08968850698174007,0.478125
2017,12560,238,1452,1341,332,477,234,69,5,22,196,184,23,15,6,373,19.0,95,30,0,2,0.0,0.0,1546,0.24757643549589858,0.3486416558861578,0.4272930648769575,0.7759347207631153,0.3225806451612903,0.41005802707930367,0.014230271668822769,0.24126778783958602,0.11901681759379043,0.12225097024579559,0.4932975871313673
2017,12560,239,1560,1380,415,560,277,79,12,14,242,146,40,23,23,228,21.0,60,21,0,5,0.0,0.0,1572,0.3007246376811594,0.38231552162849874,0.48188405797101447,0.8641995795995132,0.3453919035314384,0.44804088586030666,0.008905852417302799,0.1450381679389313,0.09287531806615776,0.05216284987277353,0.6403508771929824
2017,12560,241,1680,1434,435,611,281,81,13,23,236,127,39,15,13,254,35.0,63,24,0,3,0.0,0.0,1589,0.303347280334728,0.3782252989301447,0.5076708507670851,0.8858961496972297,0.3515358361774744,0.4463667820069204,0.0144745122718691,0.15984896161107615,0.07992448080553807,0.07992448080553807,0.5
2017,12560,242,1188,1161,325,409,175,42,6,10,145,125,39,11,23,182,22.0,49,12,0,1,0.0,0.0,1320,0.27993109388458226,0.3704545454545455,0.40223944875107664,0.7726939942056221,0.32142857142857145,0.3444676409185804,0.007575757575757576,0.13787878787878788,0.0946969696969697,0.04318181818181818,0.6868131868131868
2017,12560,244,2135,2141,668,1028,409,125,14,69,366,202,50,25,32,364,51.0,42,20,0,7,2.0,0.0,2400,0.31200373657169544,0.38333333333333336,0.5773003269500233,0.9606336602833567,0.34564339296018465,0.399529964747356,0.02875,0.15166666666666667,0.08416666666666667,0.0675,0.554945054945055
2017,12560,245,720,1125,270,327,150,36,9,1,127,88,27,6,7,217,28.0,40,7,0,3,0.0,0.0,1226,0.24,0.31402936378466556,0.33155555555555555,0.6455849193402211,0.2946330777656079,0.3880208333333333,0.0008156606851549756,0.1769983686786297,0.07177814029363784,0.10522022838499186,0.4055299539170507
2017,12560,246,1333,910,273,395,190,51,10,17,165,104,35,12,11,167,18.0,18,12,0,2,0.0,0.0,1037,0.3,0.39729990356798456,0.5197802197802198,0.9170801233482044,0.34688346883468835,0.4379746835443038,0.01639344262295082,0.16104146576663453,0.10028929604628736,0.060752169720347166,0.6227544910179641
2017,12560,248,2006,1995,497,748,310,93,10,46,273,241,75,18,30,453,47.0,33,13,0,3,0.0,0.0,2284,0.24912280701754386,0.35595446584938706,0.4496240601503759,0.805578525999763,0.29788639365918096,0.34419817470664926,0.020140105078809107,0.19833625218914186,0.10551663747810858,0.09281961471103328,0.5320088300220751
2017,12560,249,1914,1979,572,752,299,97,7,23,271,185,51,26,45,297,39.0,80,25,0,2,0.0,0.0,2235,0.2890348660939869,0.36152125279642056,0.4441637190500253,0.8056849718464458,0.3258160237388724,0.35159235668789807,0.01029082774049217,0.13288590604026845,0.08277404921700224,0.050111856823266215,0.622895622895623
2017,12560,251,1815,1896,533,737,321,87,15,29,305,216,55,31,44,333,30.0,45,22,0,0,0.0,0.0,2187,0.2811181434599156,0.3676268861454047,0.4578059071729958,0.8254327933184005,0.32204472843450477,0.3767741935483871,0.013260173754000914,0.1522633744855967,0.09876543209876543,0.05349794238683128,0.6486486486486487
2017,12560,253,1947,2012,559,790,351,87,6,44,318,251,74,21,43,510,42.0,42,23,0,14,7.0,0.0,2327,0.2778330019880716,0.37988826815642457,0.46073558648111335,0.840623854637538,0.3482082488167681,0.36547619047619045,0.018908465835840136,0.2191663085517834,0.10786420283626988,0.11130210571551352,0.492156862745098
2017,12560,254,1760,1794,446,656,249,75,9,39,222,218,38,20,41,419,60.0,32,15,0,6,0.0,0.0,2073,0.24860646599777034,0.3386396526772793,0.4342251950947603,0.7728648477720397,0.3001474926253687,0.3167420814479638,0.01881331403762663,0.20212252773757838,0.10516160154365653,0.09696092619392185,0.5202863961813843
2017,12560,255,1925,1963,562,914,354,119,10,71,325,215,39,24,36,468,42.0,31,11,0,8,0.0,0.0,2238,0.2862964849719817,0.3646112600536193,0.5674987264391238,0.9321099864927431,0.33908839779005523,0.37986577181208053,0.031724754244861486,0.20911528150134048,0.09606791778373548,0.113047363717605,0.4594017094017094
2017,12560,257,1995,1908,491,717,257,94,6,40,224,187,51,14,28,440,55.0,23,12,0,12,0.0,0.0,2137,0.25733752620545075,0.341132428638278,0.4491614255765199,0.7902938542147979,0.3127600554785021,0.3149492017416546,0.018717828731867104,0.20589611605053815,0.08750584932147872,0.11839026672905943,0.425
2017,12560,258,1271,1389,413,565,264,55,23,17,237,120,41,14,20,226,25.0,40,14,0,5,0.0,0.0,1543,0.2973362131029518,0.37200259235255995,0.47516198704103674,0.8471645793935967,0.3413793103448276,0.44344703770197486,0.01101749837977965,0.14646791963707065,0.07777057679844458,0.06869734283862607,0.5309734513274337
2017,12560,259,1645,1628,480,617,275,76,14,11,241,170,40,20,41,240,35.0,43,21,0,2,0.0,0.0,1859,0.29484029484029484,0.3711672942442173,0.44103194103194104,0.8121992352761583,0.3357193987115247,0.38880706921944036,0.005917159763313609,0.129101667563206,0.0914470145239376,0.03765465303926842,0.7083333333333334
2017,12560,260,1696,1840,504,690,285,77,5,33,263,225,54,22,32,393,35.0,17,14,0,6,9.0,0.0,2119,0.27391304347826084,0.3695139216611609,0.4375,0.8070139216611609,0.3279944289693593,0.336,0.01557338367154318,0.1854648419065597,0.10618216139688533,0.07928268050967438,0.5725190839694656
2017,12560,261,1508,1671,451,615,325,81,7,23,279,274,80,26,42,325,38.0,99,25,0,8,0.0,0.0,2013,0.2698982645122681,0.3999006458022851,0.43447037701974867,0.8343710228220338,0.3172720533728688,0.38618925831202044,0.011425732737208148,0.16145057128663687,0.13611525086934922,0.025335320417287643,0.8430769230769231
2017,12560,262,1620,1767,547,828,359,117,13,46,311,159,30,18,29,392,29.0,42,14,0,0,0.0,0.0,1973,0.309564233163554,0.3730359858084136,0.5681946802490097,0.9412306660574232,0.37193763919821826,0.45362318840579713,0.02331474911302585,0.198682209832742,0.08058793715154587,0.11809427268119614,0.40561224489795916
2017,12560,263,2021,1518,468,609,273,72,15,13,229,140,67,18,20,259,41.0,50,24,0,2,0.0,0.0,1696,0.308300395256917,0.39799528301886794,0.4670619235836627,0.8650572066025306,0.3599683544303797,0.39274924471299094,0.0076650943396226415,0.15271226415094338,0.08254716981132075,0.07016509433962263,0.5405405405405406
2017,12560,264,1188,1138,347,475,239,57,10,17,210,148,40,20,42,175,26.0,52,17,0,5,0.0,0.0,1348,0.30492091388400705,0.39688427299703266,0.4912126537785589,0.8880969267755916,0.3416149068322981,0.42857142857142855,0.012611275964391691,0.1298219584569733,0.10979228486646884,0.020029673590504463,0.8457142857142858
2017,12560,265,874,1182,306,407,204,43,11,12,181,150,43,9,14,226,29.0,24,5,0,7,0.0,0.0,1355,0.25888324873096447,0.3682656826568266,0.40016920473773265,0.7684348873945592,0.30849947534102834,0.3942505133470226,0.008856088560885609,0.16678966789667896,0.11070110701107011,0.056088560885608846,0.6637168141592921
2017,12560,267,992,942,272,373,171,40,20,7,144,115,28,10,25,213,15.0,61,17,0,6,0.0,0.0,1092,0.28874734607218683,0.38003663003663,0.46709129511677283,0.8471279251534028,0.3620218579234973,0.4019607843137255,0.00641025641025641,0.19505494505494506,0.10531135531135531,0.08974358974358974,0.539906103286385
2017,12560,268,1240,911,256,343,167,50,2,11,139,86,44,14,19,154,21.0,34,6,0,0,0.0,0.0,1030,0.2810098792535675,0.37475728155339805,0.4456641053787047,0.8204213869321028,0.3223684210526316,0.416,0.010679611650485437,0.14951456310679612,0.08349514563106795,0.06601941747572816,0.5584415584415584
2017,12560,269,1280,1314,384,498,247,51,12,13,214,153,47,17,43,263,24.0,69,16,0,2,0.0,0.0,1527,0.2922374429223744,0.38244924688932547,0.4368340943683409,0.8192833412576663,0.35165876777251187,0.4098073555166375,0.008513425016371971,0.17223313686967912,0.10019646365422397,0.07203667321545515,0.5817490494296578
2017,12560,271,1505,1412,397,602,265,78,8,37,237,151,44,12,22,304,30.0,40,9,0,1,0.0,0.0,1597,0.2811614730878187,0.3706950532247965,0.5134560906515581,0.8841511438763545,0.33240997229916897,0.41081081081081083,0.023168440826549782,0.19035691922354414,0.09455228553537884,0.0958046336881653,0.4967105263157895
2017,12560,272,1700,1678,458,683,287,86,14,37,246,222,38,15,40,299,33.0,47,19,0,15,7.0,0.0,1955,0.2729439809296782,0.36726342710997445,0.48867699642431467,0.8559404235342891,0.3102431834929993,0.3671071953010279,0.018925831202046037,0.15294117647058825,0.11355498721227622,0.03938618925831203,0.7424749163879598
2017,12560,275,1218,1355,361,557,233,76,12,32,203,136,38,4,19,348,18.0,46,16,0,2,0.0,0.0,1514,0.26642066420664207,0.3533685601056803,0.4996309963099631,0.8529995564156434,0.33605720122574056,0.3996023856858847,0.021136063408190225,0.22985468956406868,0.08982826948480846,0.14002642007926022,0.39080459770114945
2017,12560,276,925,1266,369,573,247,63,12,39,221,143,61,12,18,254,23.0,111,22,0,2,0.0,0.0,1439,0.2914691943127962,0.39819318971507994,0.542654028436019,0.940847218151099,0.3350253807106599,0.3895131086142322,0.027102154273801252,0.17651146629603892,0.09937456567060458,0.07713690062543434,0.562992125984252
2017,12560,277,1734,1690,448,654,249,95,12,29,229,193,40,20,29,317,36.0,31,16,0,4,7.0,0.0,1932,0.2650887573964497,0.35248447204968947,0.46745562130177515,0.8199400933514647,0.30718475073313783,0.3374233128834356,0.015010351966873706,0.16407867494824016,0.09989648033126294,0.06418219461697722,0.6088328075709779
2017,12560,278,1209,1032,313,398,204,45,2,12,177,142,41,17,13,162,18.0,68,22,0,2,0.0,0.0,1204,0.30329457364341084,0.4119601328903654,0.4428294573643411,0.8547895902547065,0.344,0.39669421487603307,0.009966777408637873,0.1345514950166113,0.11794019933554817,0.01661129568106312,0.8765432098765432
2017,12560,279,864,1228,361,562,267,65,11,38,233,146,37,11,9,274,19.0,68,9,0,0,0.0,0.0,1394,0.2939739413680782,0.3902439024390244,0.5504885993485342,0.9407325017875586,0.3484358144552319,0.4525691699604743,0.027259684361549498,0.19655667144906744,0.10473457675753228,0.09182209469153516,0.5328467153284672
2017,12560,280,1428,1572,445,700,329,81,12,50,304,213,45,24,10,366,38.0,63,14,0,7,0.0,0.0,1819,0.2830788804071247,0.38647608576140735,0.5362595419847328,0.9227356277461402,0.3347457627118644,0.42725880551301687,0.02748763056624519,0.20120945574491478,0.1170973062122045,0.08411214953271028,0.5819672131147541
2017,12560,281,1365,1085,322,407,187,53,7,6,164,112,27,12,23,169,28.0,29,12,0,1,0.0,0.0,1232,0.2967741935483871,0.3741883116883117,0.4359447004608295,0.8101330121491412,0.34273318872017355,0.3978021978021978,0.00487012987012987,0.13717532467532467,0.09090909090909091,0.04626623376623376,0.6627218934911243
2017,12560,283,1683,1716,449,674,229,87,6,42,208,154,34,13,26,349,41.0,49,29,0,1,3.0,0.0,1909,0.26165501165501165,0.33368255631220534,0.47144522144522144,0.8051277777574268,0.3041853512705531,0.3142857142857143,0.022001047668936617,0.18281822943949713,0.08067050811943426,0.10214772132006288,0.44126074498567336
2017,12560,285,1748,1716,442,640,279,84,3,36,250,178,41,15,30,391,25.0,19,10,0,1,0.0,0.0,1939,0.25757575757575757,0.3408973697782362,0.44463869463869465,0.7855360644169309,0.3113496932515337,0.3888,0.018566271273852502,0.20165033522434245,0.09179989685404848,0.10985043837029397,0.45524296675191817
2017,12560,286,1344,1321,395,547,290,92,9,14,250,191,45,13,15,232,30.0,63,14,0,1,0.0,0.0,1540,0.29901589704769116,0.40974025974025974,0.5011355034065103,0.91087576314677,0.35018382352941174,0.4473257698541329,0.00909090909090909,0.15064935064935064,0.12402597402597403,0.02662337662337662,0.8232758620689655
2017,12560,287,1674,1800,491,657,265,79,12,21,238,173,48,22,31,336,31.0,52,23,0,7,17.0,0.0,2026,0.2727777777777778,0.351431391905232,0.4272222222222222,0.7786536141274543,0.32081911262798635,0.35311143270622286,0.010365251727541954,0.16584402764067127,0.08538993089832182,0.08045409674234945,0.5148809523809523
2017,12560,288,1953,2122,616,950,403,102,26,60,361,272,74,22,42,391,63.0,84,18,0,8,8.0,0.0,2458,0.29029217719132894,0.39137510170870626,0.5362865221489161,0.9276616238576224,0.3284111045481394,0.3802660753880266,0.024410089503661515,0.15907241659886087,0.11065907241659886,0.04841334418226201,0.6956521739130435
2017,12560,296,1386,1105,316,469,185,67,7,24,170,127,39,14,7,200,25.0,48,16,0,3,0.0,0.0,1253,0.285972850678733,0.3846767757382282,0.5131221719457013,0.8977989476839295,0.32625698324022345,0.35152838427947597,0.019154030327214685,0.1596169193934557,0.10135674381484437,0.05826017557861134,0.635
2017,12560,297,1054,774,213,273,91,24,3,10,88,59,16,11,6,141,16.0,11,8,0,0,0.0,0.0,850,0.2751937984496124,0.3388235294117647,0.4005167958656331,0.7393403252773978,0.32018927444794953,0.29136690647482016,0.011764705882352941,0.16588235294117648,0.06941176470588235,0.09647058823529413,0.41843971631205673
2017,12560,299,2016,1933,492,702,293,100,19,24,262,224,46,29,12,453,26.0,41,15,0,5,5.0,0.0,2198,0.2545266425245732,0.3466787989080983,0.4371443352302121,0.7838231341383104,0.3151515151515151,0.36449864498644985,0.01091901728844404,0.20609645131938126,0.10191082802547771,0.10418562329390355,0.49448123620309054
2017,12560,300,1353,1472,443,666,295,81,11,40,272,127,69,25,15,269,34.0,36,20,0,3,0.0,0.0,1639,0.30095108695652173,0.3898718730933496,0.5421195652173914,0.9319914383107409,0.3392255892255892,0.4257095158597663,0.024405125076266018,0.16412446613788895,0.0774862721171446,0.08663819402074435,0.4721189591078067
2017,12560,301,1683,1780,470,746,292,80,11,58,270,203,30,16,13,388,33.0,47,19,0,8,0.0,0.0,2012,0.2640449438202247,0.34940357852882703,0.5028089887640449,0.852212567292872,0.30518518518518517,0.3627906976744186,0.02882703777335984,0.19284294234592445,0.10089463220675944,0.091948310139165,0.5231958762886598
2017,12560,302,1456,1708,487,712,316,94,7,39,282,202,68,31,34,318,41.0,50,22,0,3,0.0,0.0,1975,0.2851288056206089,0.38329113924050634,0.49882903981264637,0.8821201790531528,0.32416787264833574,0.38579387186629527,0.019746835443037975,0.1610126582278481,0.10227848101265823,0.05873417721518988,0.6352201257861635
2017,12560,303,1368,1174,364,508,280,76,13,14,239,146,65,25,22,176,25.0,106,30,0,0,0.0,0.0,1367,0.3100511073253833,0.42062911485003657,0.520442930153322,0.9410720450033585,0.3468780971258672,0.4741532976827095,0.010241404535479151,0.12874908558888076,0.10680321872713973,0.021945866861741034,0.8295454545454546
2017,12560,305,1870,1842,498,805,323,88,15,63,292,211,40,15,39,417,31.0,42,19,0,4,0.0,0.0,2107,0.2703583061889251,0.3554817275747508,0.5271444082519001,0.882626135826651,0.3159041394335512,0.37900874635568516,0.029900332225913623,0.19791172282866634,0.10014238253440912,0.09776934029425723,0.5059952038369304
2017,12560,306,1854,2087,559,916,345,114,9,75,328,200,65,18,39,485,41.0,59,22,0,5,0.0,0.0,2344,0.2678485864877815,0.3515358361774744,0.53378054623862,0.8853163824160944,0.3132686084142395,0.3604806408544726,0.03199658703071672,0.2069112627986348,0.08532423208191127,0.12158703071672354,0.41237113402061853
2017,12560,308,1560,1734,445,618,196,78,13,23,180,191,36,11,17,386,32.0,57,23,0,3,0.0,0.0,1953,0.2566320645905421,0.34408602150537637,0.42214532871972316,0.7662313502250995,0.3158682634730539,0.2665639445300462,0.011776753712237584,0.19764464925755248,0.09779825908858167,0.09984639016897082,0.4948186528497409
2017,12560,309,1650,1517,440,643,327,106,11,25,282,208,62,11,65,232,36.0,46,20,0,4,0.0,0.0,1801,0.2900461437046803,0.3942254303164908,0.5174686882003955,0.9116941185168863,0.32651455546813535,0.4408759124087591,0.0138811771238201,0.12881732370905052,0.11549139367018323,0.013325930038867298,0.896551724137931
2017,12560,310,1581,1500,384,475,230,52,9,7,212,204,26,13,32,319,37.0,30,22,0,5,3.0,0.0,1749,0.256,0.3510577472841624,0.362,0.7130577472841624,0.3176074136478517,0.3673805601317957,0.004002287021154946,0.18238993710691823,0.11663807890222985,0.06575185820468837,0.6394984326018809
2017,12560,312,1586,1861,526,835,326,102,9,63,318,232,39,20,19,375,48.0,58,31,0,7,0.0,0.0,2132,0.28264373992477165,0.37382739212007504,0.5421816227834497,0.9160090149035247,0.32085932085932084,0.3583106267029973,0.02954971857410882,0.17589118198874296,0.10881801125703565,0.06707317073170731,0.6186666666666667
2017,12560,313,1290,1536,478,700,331,99,24,25,293,214,34,27,9,230,26.0,55,23,0,3,0.0,0.0,1786,0.3111979166666667,0.406494960806271,0.5520833333333334,0.9585782941396044,0.3463302752293578,0.43651925820256776,0.013997760358342666,0.12877939529675253,0.11982082866741321,0.008958566629339318,0.9304347826086956
2017,12560,314,1680,1823,579,794,440,109,17,24,375,262,91,33,76,295,26.0,141,19,0,7,0.0,0.0,2194,0.31760833790455295,0.4247948951686418,0.5178277564454197,0.9426226516140614,0.36109303838646717,0.4581497797356828,0.010938924339106655,0.13445761166818596,0.11941659070191431,0.015041020966271648,0.888135593220339
2017,12560,315,1680,1846,524,758,318,88,10,42,285,210,40,16,20,399,45.0,22,22,0,6,3.0,0.0,2092,0.2838569880823402,0.369980879541109,0.48645720476706394,0.8564380843081729,0.3391977480647431,0.3770491803278688,0.020076481835564052,0.1907265774378585,0.10038240917782026,0.09034416826003824,0.5263157894736842
2017,12560,316,1920,2075,586,781,332,103,4,28,299,226,46,21,44,380,54.0,37,23,0,1,0.0,0.0,2366,0.28240963855421686,0.3626373626373626,0.44144578313253013,0.8040831457698927,0.3305687203791469,0.36626506024096384,0.011834319526627219,0.16060862214708369,0.09551986475063398,0.0650887573964497,0.5947368421052631
2017,12560,317,1836,1706,484,795,339,90,13,65,304,204,59,22,49,410,25.0,58,23,0,6,4.0,0.0,1981,0.283704572098476,0.3770822816759212,0.5644783118405627,0.9415605935164839,0.3343974461292897,0.40175953079178883,0.03281171125694094,0.20696617869762746,0.10297829379101464,0.10398788490661282,0.4975609756097561
2017,12560,319,1188,1246,375,506,247,68,9,15,221,133,35,17,10,226,24.0,75,22,0,8,0.0,0.0,1406,0.30096308186195825,0.3862019914651494,0.4799357945425361,0.8661377860076855,0.3522504892367906,0.4393939393939394,0.010668563300142247,0.16073968705547653,0.0945945945945946,0.06614509246088193,0.588495575221239
2017,12560,320,1320,1236,364,478,252,57,15,9,195,127,51,21,21,215,24.0,27,18,0,4,0.0,0.0,1405,0.29449838187702265,0.38576512455516015,0.4522653721682848,0.8380304967234449,0.3436592449177154,0.45590994371482174,0.006405693950177936,0.15302491103202848,0.0903914590747331,0.06263345195729537,0.5906976744186047
2017,12560,321,1064,1203,333,480,225,80,14,13,199,170,29,17,13,242,18.0,34,15,0,0,0.0,0.0,1403,0.27680798004987534,0.3791874554526016,0.48794679966749793,0.8671342551200996,0.3316062176165803,0.40847784200385356,0.009265858873841768,0.17248752672843906,0.12116892373485388,0.05131860299358518,0.7024793388429752
2017,12560,322,1794,1599,484,745,336,106,7,47,304,200,69,29,17,278,35.0,56,17,0,5,0.0,0.0,1845,0.30268918073796125,0.408130081300813,0.5659787367104441,0.9741088180112571,0.3353798925556408,0.4093484419263456,0.025474254742547425,0.15067750677506775,0.10840108401084012,0.042276422764227634,0.7194244604316546
2017,12560,325,936,1149,292,378,149,56,6,6,127,109,27,8,24,302,13.0,44,18,0,1,0.0,0.0,1290,0.25413402959094866,0.33178294573643413,0.38816362053959963,0.7199465662760338,0.336866902237927,0.33886255924170616,0.004651162790697674,0.23410852713178296,0.08449612403100776,0.1496124031007752,0.3609271523178808
2017,12560,326,1800,1456,432,582,300,79,7,19,254,206,54,16,24,217,42.0,83,18,0,1,0.0,0.0,1702,0.2967032967032967,0.40658049353701525,0.47184065934065933,0.8784211528776746,0.33414239482200647,0.4175334323922734,0.011163337250293772,0.12749706227967098,0.12103407755581669,0.006462984723854287,0.9493087557603687
2017,12560,327,1870,1864,518,785,338,90,12,51,309,276,33,20,30,362,32.0,57,17,0,4,5.0,0.0,2190,0.2778969957081545,0.3776255707762557,0.5032188841201717,0.8808444548964274,0.3174711080897349,0.3698453608247423,0.023287671232876714,0.16529680365296803,0.12602739726027398,0.03926940639269405,0.7624309392265194
2017,12560,328,2088,1875,473,647,293,104,8,18,274,230,84,24,31,459,44.0,36,18,0,6,4.0,0.0,2160,0.25226666666666664,0.36435185185185187,0.4144,0.7787518518518519,0.319971870604782,0.3576072821846554,0.008333333333333333,0.2125,0.10648148148148148,0.10601851851851851,0.5010893246187363
2017,12560,329,1218,1424,393,498,210,63,9,8,180,141,21,15,41,198,35.0,55,25,0,7,0.0,0.0,1621,0.27598314606741575,0.34238124614435533,0.4058988764044944,0.7482801225488498,0.3122465531224655,0.3692870201096892,0.004935225169648365,0.12214682294879704,0.08698334361505243,0.03516347933374461,0.7121212121212122
2017,12560,330,1292,1332,369,500,206,56,9,19,177,130,37,15,6,289,27.0,35,13,0,3,0.0,0.0,1483,0.27702702702702703,0.3614295347269049,0.43843843843843844,0.7998679731653433,0.3368623676612127,0.3617021276595745,0.012811867835468645,0.19487525286581253,0.08766014834794336,0.10721510451786917,0.44982698961937717
2017,12560,331,1595,1917,562,817,328,106,13,41,290,211,61,24,33,402,43.0,63,33,0,3,5.0,0.0,2185,0.2931664058424622,0.3816933638443936,0.5096504955659885,0.8913438594103822,0.3477970627503338,0.3619167717528373,0.018764302059496567,0.1839816933638444,0.0965675057208238,0.0874141876430206,0.5248756218905473
2017,12560,332,1242,1680,500,658,349,96,13,12,305,204,61,25,19,308,36.0,88,21,0,3,0.0,0.0,1928,0.2976190476190476,0.3967842323651452,0.4636904761904762,0.8604747085556215,0.3523465703971119,0.44754316069057104,0.006224066390041493,0.15975103734439833,0.10580912863070539,0.053941908713692935,0.6623376623376623
2017,12560,333,1643,1666,506,726,336,85,18,33,298,164,100,20,34,252,22.0,61,20,0,3,0.0,0.0,1884,0.3037214885954382,0.40870488322717624,0.517406962785114,0.9261118460122902,0.337615988579586,0.41112618724559025,0.01751592356687898,0.1337579617834395,0.0870488322717622,0.046709129511677286,0.6507936507936508
2017,12560,334,2376,2235,706,1093,484,148,10,73,446,310,92,28,57,415,52.0,63,32,0,7,1.0,0.0,2630,0.31588366890380315,0.42129277566539924,0.5923937360178971,1.0136865116832965,0.35661971830985917,0.39710144927536234,0.027756653992395436,0.15779467680608364,0.11787072243346007,0.03992395437262357,0.7469879518072289
2017,12560,335,1160,1239,377,558,226,80,13,25,206,111,25,13,7,237,25.0,41,15,0,1,0.0,0.0,1370,0.3042776432606941,0.37445255474452555,0.5456012913640033,0.9200538461085288,0.35555555555555557,0.41188524590163933,0.01824817518248175,0.172992700729927,0.08102189781021898,0.09197080291970802,0.46835443037974683
2017,12560,336,999,1054,328,439,220,63,9,10,190,135,15,14,8,167,18.0,40,9,0,3,0.0,0.0,1211,0.3111954459203036,0.3947151114781173,0.49430740037950666,0.8890225118576239,0.3569023569023569,0.44871794871794873,0.008257638315441783,0.13790255986787778,0.11147811725846409,0.026424442609413692,0.8083832335329342
2017,12560,339,1551,1373,346,450,181,47,12,11,166,133,35,11,24,342,43.0,46,13,0,1,0.0,0.0,1541,0.2520029133284778,0.33354964308890334,0.37873270211216314,0.7122823452010665,0.32492725509214354,0.3379721669980119,0.007138221933809215,0.22193380921479558,0.08630759247242051,0.13562621674237507,0.3888888888888889
2017,12560,340,1632,1688,386,548,162,75,15,19,145,148,32,15,35,483,33.0,23,17,0,0,0.0,0.0,1886,0.22867298578199052,0.30010604453870626,0.38921800947867297,0.6893240540173793,0.305578684429642,0.26142595978062155,0.01007423117709438,0.25609756097560976,0.0784729586426299,0.17762460233297986,0.3064182194616977
2017,12560,341,1435,1235,353,465,242,50,13,12,208,161,94,22,53,207,32.0,29,12,0,1,0.0,0.0,1471,0.28582995951417006,0.41332426920462273,0.43724696356275305,0.8505712327673758,0.3285163776493256,0.3859060402684564,0.008157715839564922,0.14072059823249491,0.10944935418082936,0.03127124405166555,0.7777777777777778
2017,12560,342,1560,1708,460,693,248,102,13,35,225,173,62,16,39,392,37.0,46,18,0,1,2.0,0.0,1936,0.2693208430913349,0.3589876033057851,0.49355971896955503,0.8525473222753401,0.3276792598303778,0.32272727272727275,0.018078512396694214,0.2024793388429752,0.0893595041322314,0.1131198347107438,0.4413265306122449
2017,12560,346,1798,1982,569,829,370,108,4,48,343,289,40,30,16,365,58.0,31,5,0,3,4.0,0.0,2317,0.2870837537840565,0.38757013379369876,0.4989909182643794,0.8865610520580782,0.3258286429018136,0.3788235294117647,0.020716443677168753,0.15753129046180406,0.1247302546396202,0.032801035822183855,0.7917808219178082
2017,12560,347,798,1083,286,410,185,47,7,21,167,108,41,8,11,291,19.0,34,10,0,0,0.0,0.0,1210,0.26408125577100644,0.359504132231405,0.44783010156971376,0.8073342338011187,0.34017971758664955,0.3961352657004831,0.017355371900826446,0.24049586776859505,0.08925619834710743,0.15123966942148762,0.3711340206185567
2017,12560,348,700,1107,292,398,159,57,8,11,138,86,35,9,15,209,32.0,23,12,0,1,0.0,0.0,1217,0.26377597109304424,0.33935907970419066,0.4281842818428184,0.7675433615470091,0.31361607142857145,0.3681592039800995,0.009038619556285949,0.17173377156943304,0.07066557107641742,0.10106820049301561,0.41148325358851673
2017,12560,349,1144,1385,347,486,224,61,9,20,186,204,53,24,31,329,33.0,58,19,0,0,0.0,0.0,1644,0.2505415162454874,0.36739659367396593,0.41588447653429605,0.783281070208262,0.30849056603773584,0.3493150684931507,0.012165450121654502,0.20012165450121655,0.12408759124087591,0.07603406326034064,0.6200607902735562
2017,12560,350,943,1196,295,381,218,42,7,10,173,165,42,12,11,257,28.0,80,29,0,0,0.0,0.0,1384,0.24665551839464883,0.3627167630057804,0.36789297658862874,0.7306097395944091,0.3028692879914984,0.42276422764227645,0.0072254335260115606,0.1856936416184971,0.11921965317919075,0.06647398843930635,0.642023346303502
2017,12560,351,1292,1212,390,513,238,70,4,15,227,124,53,18,22,162,29.0,26,16,0,6,0.0,0.0,1376,0.3217821782178218,0.4120639534883721,0.4966996699669967,0.9087636234553689,0.3561253561253561,0.40398550724637683,0.010901162790697675,0.11773255813953488,0.09011627906976744,0.02761627906976745,0.7654320987654321
2017,12560,352,1700,1506,388,635,260,79,9,50,243,163,44,16,20,323,20.0,33,15,0,2,0.0,0.0,1705,0.25763612217795484,0.3489736070381232,0.5132802124833997,0.8622538195215229,0.29416884247171454,0.3853211009174312,0.02932551319648094,0.18944281524926687,0.09560117302052785,0.09384164222873902,0.5046439628482973
