season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2013,11320,127,1.0,03/09/2013,1877797,home,127,Central Conn. St.,9,4,1,0,0,0.0,0,9.0,13,4,3,4,1,0,1,0,11,0,0,1,43,42,0,0,0,0,7,8,5,0.0,80.53691275167785,1.0,3.0,82.0,0.23329452579620735,1.5555555555555556,13.0,0.0,1.0,11.0,11.0,4.0
2013,11320,127,1.0,03/10/2013,662722,away,739,Villanova,6,4,1,0,0,0.0,0,8.333333333333334,7,4,4,2,1,1,6,0,6,0,0,2,38,32,0,0,0,0,6,13,1,0.0,80.53691275167785,1.0,4.32,119.0,4.624405636907318,1.5599999999999998,7.56,1.08,6.4799999999999995,6.4799999999999995,1.0,4.32
2013,11320,127,1.0,03/13/2013,663501,home,164,UConn,5,8,0,1,0,0.0,0,9.0,12,8,8,2,1,0,6,0,5,1,0,0,45,35,0,0,2,1,10,11,3,0.0,80.53691275167785,0.0,8.0,220.0,3.566627859129541,2.0,12.0,0.0,6.0,5.0,0.8333333333333334,8.0
2013,11320,127,1.0,03/15/2013,663766,away,19651,High Point,2,6,0,1,0,0.0,0,8.0,9,6,6,2,0,0,2,0,4,1,0,0,34,31,0,0,0,0,11,6,2,0.0,80.53691275167785,0.0,6.75,185.0,2.4694056369073185,1.375,10.125,0.0,2.25,4.5,2.0,6.75
2013,11320,127,1.0,03/16/2013,664163,away,19651,High Point,2,10,0,1,0,0.0,0,8.0,14,10,7,2,0,2,1,0,4,3,0,0,46,38,3,0,3,1,15,5,2,0.0,80.53691275167785,0.0,7.875,216.0,6.094405636907318,1.875,15.75,2.25,1.125,4.5,4.0,11.25
2013,11320,127,1.0,03/17/2013,664734,away,19651,High Point,7,1,1,0,0,0.0,0,9.0,8,1,1,1,0,0,2,0,2,0,0,0,35,32,0,0,1,0,19,4,0,0.0,80.53691275167785,1.0,1.0,27.0,2.566627859129541,1.1111111111111112,8.0,0.0,2.0,2.0,1.0,1.0
2013,11320,127,1.0,03/22/2013,665588,home,222,Fairleigh Dickinson,7,1,1,0,0,0.0,0,9.0,4,1,1,2,0,0,2,0,1,0,0,0,32,30,0,0,0,0,13,12,0,0.0,80.53691275167785,1.0,1.0,27.0,2.7888500813517627,0.6666666666666666,4.0,0.0,2.0,1.0,0.5,1.0
2013,11320,127,1.0,03/23/2013,666067,home,222,Fairleigh Dickinson,9,3,1,0,1,0.0,0,7.0,9,3,3,0,1,0,0,0,5,0,0,0,27,27,0,0,0,0,9,4,1,0.0,80.53691275167785,1.0,3.8571428571428568,106.0,0.9158342083358899,1.2857142857142858,11.571428571428573,0.0,0.0,6.428571428571429,inf,3.8571428571428568
2013,11320,127,1.0,03/23/2013,666273,home,222,Fairleigh Dickinson,6,3,1,0,1,0.0,0,7.0,6,3,3,2,0,0,1,0,2,0,2,0,27,26,1,0,0,0,7,10,1,0.0,80.53691275167785,1.0,3.8571428571428568,106.0,2.2015484940501757,1.0,7.7142857142857135,0.0,1.2857142857142856,2.571428571428571,2.0,3.8571428571428568
2013,11320,127,1.0,03/24/2013,666544,home,222,Fairleigh Dickinson,5,2,1,0,1,0.0,0,9.0,8,2,2,1,0,1,6,0,7,0,0,0,40,32,2,1,1,1,11,8,2,0.0,80.53691275167785,1.0,2.0,55.0,4.233294525796207,1.5555555555555556,8.0,1.0,6.0,7.0,1.1666666666666667,2.0
2013,11320,127,1.0,03/25/2013,666797,home,500,Northeastern,0,7,0,1,0,0.0,0,9.0,9,7,6,2,0,1,4,0,6,1,0,0,41,34,2,1,0,2,11,10,2,0.0,80.53691275167785,0.0,6.0,165.0,4.122183414685097,1.4444444444444444,9.0,1.0,4.0,6.0,1.5,7.0
2013,11320,127,1.0,03/28/2013,667226,away,439,Monmouth,0,3,0,1,0,0.0,0,8.0,9,3,3,1,0,1,2,0,3,1,0,0,36,33,0,0,0,0,11,9,1,0.0,80.53691275167785,0.0,3.375,93.0,4.344405636907318,1.375,10.125,1.125,2.25,3.375,1.5,3.375
2013,11320,127,1.0,03/29/2013,667693,away,439,Monmouth,3,4,0,1,0,0.0,0,6.333333333333333,8,4,2,1,0,2,1,1,3,1,0,0,30,27,3,3,0,1,7,9,2,0.0,80.53691275167785,0.0,2.842105263157895,78.0,6.449668794802056,1.4210526315789473,11.36842105263158,2.842105263157895,1.4210526315789476,4.2631578947368425,3.0,5.68421052631579
2013,11320,127,1.0,03/29/2013,667813,away,439,Monmouth,1,2,0,1,0,0.0,0,7.333333333333333,9,2,2,2,0,0,1,0,2,1,0,0,31,27,0,0,2,0,12,6,1,0.0,80.53691275167785,0.0,2.454545454545455,67.0,2.6171329096345914,1.3636363636363638,11.045454545454545,0.0,1.2272727272727275,2.454545454545455,2.0,2.454545454545455
2013,11320,127,1.0,03/30/2013,667970,away,439,Monmouth,8,4,1,0,0,0.0,0,9.0,8,4,2,1,0,0,0,0,5,0,0,0,34,34,0,0,0,0,13,7,1,0.0,80.53691275167785,1.0,2.0,55.0,1.2332945257962074,0.8888888888888888,8.0,0.0,0.0,5.0,inf,4.0
2013,11320,127,1.0,04/03/2013,669031,away,572,Rhode Island,4,0,1,0,0,0.0,0,8.0,1,0,0,0,0,1,4,0,7,0,0,0,30,25,0,0,0,1,11,6,3,0.0,80.53691275167785,1.0,0.0,0.0,3.7194056369073185,0.625,1.125,1.125,4.5,7.875,1.75,0.0
2013,11320,127,1.0,04/05/2013,669347,away,361,LIU,1,9,0,1,0,0.0,0,8.0,14,9,8,4,0,0,5,0,7,1,3,0,42,36,0,0,0,0,10,5,5,0.0,80.53691275167785,0.0,9.0,247.0,2.8444056369073185,2.375,15.75,0.0,5.625,7.875,1.4,10.125
2013,11320,127,1.0,04/06/2013,669843,away,361,LIU,2,6,0,1,0,0.0,0,6.0,10,6,6,7,0,0,4,1,6,2,0,0,33,27,0,0,0,0,6,3,2,0.0,80.53691275167785,0.0,9.0,247.0,3.3444056369073185,2.3333333333333335,15.0,0.0,6.0,9.0,1.5,9.0
2013,11320,127,1.0,04/06/2013,670122,away,361,LIU,3,2,0,0,0,0.0,0,6.333333333333333,9,2,2,2,1,0,0,0,2,0,0,0,26,23,0,0,3,0,9,6,2,0.0,80.53691275167785,,2.842105263157895,78.0,1.7128266895388973,1.4210526315789473,12.789473684210526,0.0,0.0,2.842105263157895,inf,2.842105263157895
2013,11320,127,1.0,04/07/2013,670404,away,361,LIU,6,5,1,0,0,0.0,0,8.0,13,5,5,1,0,0,1,0,12,0,0,0,37,36,0,0,0,0,7,4,2,0.0,80.53691275167785,1.0,5.625,155.0,-0.2805943630926815,1.75,14.625,0.0,1.125,13.5,12.0,5.625
2013,11320,127,1.0,04/09/2013,670926,home,285,Holy Cross,5,4,1,0,1,0.0,0,9.0,11,4,4,2,0,0,4,0,5,1,0,0,41,35,1,0,1,0,8,12,3,0.0,80.53691275167785,1.0,4.0,110.0,2.8999611924628743,1.6666666666666667,11.0,0.0,4.0,5.0,1.25,4.0
2013,11320,127,1.0,04/13/2013,671946,home,590,Sacred Heart,5,6,0,1,0,0.0,0,9.0,13,6,4,2,1,0,4,0,4,1,0,0,44,36,1,1,2,1,12,9,2,0.0,80.53691275167785,0.0,4.0,110.0,3.122183414685096,1.8888888888888888,13.0,0.0,4.0,4.0,1.0,6.0
2013,11320,127,1.0,04/13/2013,672198,home,590,Sacred Heart,0,3,0,1,0,0.0,0,7.0,6,3,3,1,0,0,1,0,5,1,0,0,29,25,0,0,2,0,10,6,2,0.0,80.53691275167785,0.0,3.8571428571428568,106.0,1.7729770654787471,1.0,7.7142857142857135,0.0,1.2857142857142856,6.428571428571429,5.0,3.8571428571428568
2013,11320,127,1.0,04/14/2013,672703,home,590,Sacred Heart,1,2,0,1,0,0.0,0,7.0,6,2,2,1,0,2,3,0,4,1,0,0,31,26,0,0,1,0,10,7,1,0.0,80.53691275167785,0.0,2.571428571428571,71.0,6.6301199226216045,1.2857142857142858,7.7142857142857135,2.571428571428571,3.8571428571428568,5.142857142857142,1.3333333333333333,2.571428571428571
2013,11320,127,1.0,04/14/2013,672810,home,590,Sacred Heart,3,1,1,0,1,0.0,0,9.0,7,1,1,1,1,1,1,0,4,2,0,0,36,33,0,0,0,0,12,9,2,0.0,80.53691275167785,1.0,1.0,27.0,3.8999611924628743,0.8888888888888888,7.0,1.0,1.0,4.0,4.0,1.0
2013,11320,127,1.0,04/16/2013,672969,away,400,Massachusetts,5,9,0,1,0,0.0,0,8.0,17,9,9,2,1,2,5,0,3,1,0,2,43,35,1,1,0,2,7,8,0,0.0,80.53691275167785,0.0,10.125,278.0,7.094405636907318,2.75,19.125,2.25,5.625,3.375,0.6,10.125
2013,11320,127,1.0,04/19/2013,673554,away,748,Wagner,6,7,0,1,0,0.0,0,8.0,10,7,5,1,0,0,3,0,3,0,0,0,36,32,0,0,1,0,9,11,2,0.0,80.53691275167785,0.0,5.625,155.0,2.7194056369073185,1.625,11.25,0.0,3.375,3.375,1.0,7.875
2013,11320,127,1.0,04/20/2013,673936,away,748,Wagner,13,1,1,0,0,0.0,0,7.0,6,1,1,1,0,0,3,0,3,1,0,0,31,25,0,0,2,0,8,10,1,0.0,80.53691275167785,1.0,1.2857142857142856,35.0,3.2015484940501757,1.2857142857142858,7.7142857142857135,0.0,3.8571428571428568,3.8571428571428568,1.0,1.2857142857142856
2013,11320,127,1.0,04/20/2013,674190,away,748,Wagner,4,3,1,0,1,0.0,0,7.0,8,3,3,1,0,1,3,0,3,0,0,0,29,25,1,0,1,0,6,9,1,0.0,80.53691275167785,1.0,3.8571428571428568,106.0,4.6301199226216045,1.5714285714285714,10.285714285714285,1.2857142857142856,3.8571428571428568,3.8571428571428568,1.0,3.8571428571428568
2013,11320,127,1.0,04/21/2013,674465,away,748,Wagner,1,8,0,1,0,0.0,0,8.0,9,8,3,0,0,1,4,1,5,1,0,0,39,30,0,0,2,2,11,6,3,0.0,80.53691275167785,0.0,3.375,93.0,4.594405636907318,1.625,10.125,1.125,4.5,5.625,1.25,9.0
2013,11320,127,1.0,04/23/2013,675066,home,683,Stony Brook,4,0,1,0,1,0.0,0,9.0,3,0,0,1,0,1,2,0,6,1,0,0,32,29,0,0,0,0,10,9,1,0.0,80.53691275167785,1.0,0.0,0.0,3.4555167480184297,0.5555555555555556,3.0,1.0,2.0,6.0,3.0,0.0
2013,11320,127,1.0,04/24/2013,675240,home,220,Fairfield,4,12,0,1,0,0.0,0,9.0,12,12,11,2,1,2,3,0,11,3,1,0,47,39,0,0,0,2,12,4,6,0.0,80.53691275167785,0.0,11.0,302.0,4.788850081351763,1.6666666666666667,12.0,2.0,3.0,11.0,3.6666666666666665,12.0
2013,11320,127,1.0,04/26/2013,675603,home,310,Iona,3,0,1,0,1,0.0,0,9.0,8,0,0,2,0,0,2,0,8,0,0,0,35,33,0,0,0,0,6,11,3,0.0,80.53691275167785,1.0,0.0,0.0,1.2332945257962074,1.1111111111111112,8.0,0.0,2.0,8.0,4.0,0.0
2013,11320,127,1.0,04/27/2013,675916,home,310,Iona,14,4,1,0,0,0.0,0,9.0,6,4,4,1,0,0,0,0,8,1,0,0,32,30,0,0,1,0,11,6,1,0.0,80.53691275167785,1.0,4.0,110.0,0.8999611924628741,0.6666666666666666,6.0,0.0,0.0,8.0,inf,4.0
2013,11320,127,1.0,04/30/2013,677014,away,14,UAlbany,10,1,1,0,0,0.0,0,9.0,9,1,1,0,0,0,1,0,5,1,0,0,35,33,2,0,0,0,12,6,0,0.0,80.53691275167785,1.0,1.0,27.0,1.899961192462874,1.1111111111111112,9.0,0.0,1.0,5.0,5.0,1.0
2013,11320,127,1.0,05/03/2013,677444,home,81,Bryant,3,5,0,1,0,0.0,0,9.0,10,5,5,1,0,0,4,0,2,0,1,0,39,33,1,1,2,0,12,11,0,0.0,80.53691275167785,0.0,5.0,137.0,3.2332945257962074,1.5555555555555556,10.0,0.0,4.0,2.0,0.5,5.0
2013,11320,127,1.0,05/04/2013,677877,home,81,Bryant,1,4,0,1,0,0.0,0,7.0,8,4,3,1,0,0,0,0,4,0,0,0,29,29,0,0,0,0,10,7,2,0.0,80.53691275167785,0.0,3.8571428571428568,106.0,1.2015484940501757,1.1428571428571428,10.285714285714285,0.0,0.0,5.142857142857142,inf,5.142857142857142
2013,11320,127,1.0,05/04/2013,677996,home,81,Bryant,1,4,0,1,0,0.0,0,7.0,7,4,4,3,0,2,5,1,7,0,0,0,32,25,1,0,2,0,10,3,2,0.0,80.53691275167785,0.0,5.142857142857142,141.0,6.201548494050176,1.7142857142857142,9.0,2.571428571428571,6.428571428571429,9.0,1.4,5.142857142857142
2013,11320,127,1.0,05/05/2013,678147,home,81,Bryant,2,6,0,1,0,0.0,0,9.0,11,6,6,1,0,1,3,0,5,4,0,0,43,36,2,2,0,0,10,10,4,0.0,80.53691275167785,0.0,6.0,165.0,5.011072303573985,1.5555555555555556,11.0,1.0,3.0,5.0,1.6666666666666667,6.0
2013,11320,127,1.0,05/09/2013,678717,away,562,Quinnipiac,17,4,1,0,0,0.0,0,9.0,6,4,4,1,0,2,6,0,7,0,0,0,38,32,0,0,0,0,7,11,3,0.0,80.53691275167785,1.0,4.0,110.0,5.677738970240652,1.3333333333333333,6.0,2.0,6.0,7.0,1.1666666666666667,4.0
2013,11320,127,1.0,05/10/2013,678921,away,562,Quinnipiac,4,11,0,1,0,0.0,0,6.0,13,11,11,3,0,1,4,0,6,1,2,0,35,29,1,1,0,1,7,4,4,0.0,80.53691275167785,0.0,16.5,453.0,5.011072303573985,2.8333333333333335,19.5,1.5,6.0,9.0,1.5,16.5
2013,11320,127,1.0,05/10/2013,678936,away,562,Quinnipiac,8,2,1,0,0,0.0,0,7.0,4,2,1,1,0,0,0,0,5,0,0,0,26,26,0,0,0,0,9,6,2,0.0,80.53691275167785,1.0,1.2857142857142856,35.0,0.9158342083358899,0.5714285714285714,5.142857142857142,0.0,0.0,6.428571428571429,inf,2.571428571428571
2013,11320,127,1.0,05/12/2013,679348,away,562,Quinnipiac,13,12,1,0,0,0.0,0,10.0,18,12,12,2,0,2,5,0,9,1,1,0,52,44,4,4,1,1,10,8,4,0.0,80.53691275167785,1.0,10.799999999999999,297.0,4.944405636907319,2.3,16.2,1.8,4.5,8.1,1.8,10.799999999999999
2013,11320,127,1.0,05/15/2013,679477,away,272,Hartford,9,4,1,0,0,0.0,0,9.0,11,4,4,3,0,0,0,0,2,1,0,0,39,38,1,0,0,0,15,8,1,0.0,80.53691275167785,1.0,4.0,110.0,2.2332945257962074,1.2222222222222223,11.0,0.0,0.0,2.0,inf,4.0
2013,11320,127,1.0,05/17/2013,679743,home,450,Mount St. Mary's,7,4,1,0,1,0.0,0,9.0,13,4,4,2,0,0,2,0,9,1,0,0,41,37,1,0,1,0,5,11,4,0.0,80.53691275167785,1.0,4.0,110.0,1.3444056369073185,1.6666666666666667,13.0,0.0,2.0,9.0,4.5,4.0
2013,11320,127,1.0,05/18/2013,680018,home,450,Mount St. Mary's,2,3,0,1,0,0.0,0,7.0,8,3,1,2,0,0,3,1,7,0,0,0,33,26,1,0,3,1,6,6,0,0.0,80.53691275167785,0.0,1.2857142857142856,35.0,1.630119922621604,1.5714285714285714,10.285714285714285,0.0,3.8571428571428568,9.0,2.3333333333333335,3.8571428571428568
2013,11320,127,1.0,05/18/2013,680024,home,450,Mount St. Mary's,3,0,1,0,0,0.0,1,7.0,5,0,0,0,0,1,0,0,3,0,0,0,23,23,0,0,0,0,12,3,2,0.0,80.53691275167785,1.0,0.0,0.0,3.3444056369073185,0.7142857142857143,6.428571428571429,1.2857142857142856,0.0,3.8571428571428568,inf,0.0
2013,11320,127,1.0,05/19/2013,680073,home,450,Mount St. Mary's,7,5,1,0,1,0.0,0,9.0,10,5,3,4,0,0,3,0,5,0,0,0,38,34,2,0,1,0,18,2,2,0.0,80.53691275167785,1.0,3.0,82.0,2.2332945257962074,1.4444444444444444,10.0,0.0,3.0,5.0,1.6666666666666667,5.0
2013,11320,128,1.0,02/15/2013,657942,home,639,Siena,7,1,1,0,0,0.0,0,9.0,8,1,0,0,0,0,1,0,7,0,0,0,34,32,0,0,1,0,9,9,0,0.0,96.76185619581847,1.0,0.0,0.0,1.1221834146850962,1.0,8.0,0.0,1.0,7.0,7.0,1.0
2013,11320,128,1.0,02/16/2013,658190,home,639,Siena,4,7,0,1,0,0.0,0,5.0,4,6,3,0,0,2,6,0,2,0,0,0,27,20,0,0,1,0,7,5,1,0.0,96.76185619581847,0.0,5.3999999999999995,128.0,10.344405636907318,2.0,7.2,3.6,10.799999999999999,3.6,0.3333333333333333,10.799999999999999
2013,11320,128,1.0,02/17/2013,658509,home,639,Siena,8,2,1,0,0,0.0,0,9.0,6,2,0,1,0,0,3,0,2,1,0,0,38,34,0,0,0,0,9,16,0,0.0,96.76185619581847,1.0,0.0,0.0,3.2332945257962074,1.0,6.0,0.0,3.0,2.0,0.6666666666666666,2.0
2013,11320,128,1.0,02/19/2013,658701,home,235,Florida,3,5,0,1,0,0.0,0,9.0,13,5,3,0,0,0,3,0,4,0,2,0,43,39,4,2,0,1,6,15,2,0.0,96.76185619581847,0.0,3.0,71.0,2.4555167480184297,1.7777777777777777,13.0,0.0,3.0,4.0,1.3333333333333333,5.0
2013,11320,128,1.0,02/22/2013,658928,home,164,UConn,7,3,1,0,1,0.0,0,9.0,5,3,3,1,0,2,5,0,7,0,1,0,35,30,2,0,0,0,9,8,2,0.0,96.76185619581847,1.0,3.0,71.0,5.344405636907318,1.1111111111111112,5.0,2.0,5.0,7.0,1.4,3.0
2013,11320,128,1.0,02/23/2013,659172,home,700,Texas Tech,13,8,1,0,0,0.0,0,6.0,9,6,6,0,0,1,2,0,4,0,2,0,29,26,2,0,1,0,5,9,2,0.0,96.76185619581847,1.0,9.0,214.0,4.177738970240652,1.8333333333333333,13.5,1.5,3.0,6.0,2.0,9.0
2013,11320,128,1.0,02/26/2013,659956,home,651,South Fla.,4,6,0,1,0,0.0,0,9.0,9,6,6,2,0,1,1,0,3,2,0,0,39,35,4,1,1,0,13,10,0,0.0,96.76185619581847,0.0,6.0,142.0,4.122183414685097,1.1111111111111112,9.0,1.0,1.0,3.0,3.0,6.0
2013,11320,128,1.0,02/27/2013,660017,away,61,Bethune-Cookman,0,6,0,1,0,0.0,0,5.0,8,4,4,0,0,0,1,0,4,2,0,0,26,21,0,0,1,1,5,6,1,0.0,96.76185619581847,0.0,7.2,171.0,2.5444056369073187,1.8,14.4,0.0,1.8,7.2,4.0,7.2
2013,11320,128,1.0,03/01/2013,660265,home,792,Winthrop,3,0,1,0,1,0.0,0,9.0,6,0,0,0,0,0,2,0,10,1,0,0,36,33,0,0,0,0,11,3,2,0.0,96.76185619581847,1.0,0.0,0.0,1.1221834146850962,0.8888888888888888,6.0,0.0,2.0,10.0,5.0,0.0
2013,11320,128,1.0,03/02/2013,660529,home,792,Winthrop,12,7,0,0,0,0.0,0,6.0,11,7,4,1,0,0,2,0,8,1,0,0,34,31,2,1,0,0,1,8,2,0.0,96.76185619581847,,6.0,142.0,1.1777389702406518,2.1666666666666665,16.5,0.0,3.0,12.0,4.0,10.5
2013,11320,128,1.0,03/03/2013,661001,home,792,Winthrop,7,6,1,0,0,0.0,0,9.0,5,6,6,0,0,3,3,0,10,3,0,0,36,29,3,0,0,1,9,6,2,0.0,96.76185619581847,1.0,6.0,142.0,6.455516748018429,0.8888888888888888,5.0,3.0,3.0,10.0,3.3333333333333335,6.0
2013,11320,128,1.0,03/05/2013,661477,home,2711,North Florida,5,9,0,1,0,0.0,0,9.0,17,9,9,3,0,4,3,0,8,0,3,0,46,43,1,0,0,0,11,7,2,0.0,96.76185619581847,0.0,9.0,214.0,7.344405636907318,2.2222222222222223,17.0,4.0,3.0,8.0,2.6666666666666665,9.0
2013,11320,128,1.0,03/06/2013,661588,away,415,Miami (FL),0,5,0,1,0,0.0,0,6.333333333333333,7,4,4,0,1,1,3,0,3,0,1,0,27,24,1,1,0,0,8,5,2,0.0,96.76185619581847,0.0,5.68421052631579,135.0,4.870721426381003,1.5789473684210527,9.947368421052632,1.4210526315789476,4.2631578947368425,4.2631578947368425,1.0,5.68421052631579
2013,11320,128,1.0,03/08/2013,661891,home,316,Jacksonville,0,4,0,1,0,0.0,0,8.0,4,1,0,3,0,1,1,0,11,0,0,0,30,28,0,0,1,0,7,6,3,0.0,96.76185619581847,0.0,0.0,0.0,1.5944056369073185,0.625,4.5,1.125,1.125,12.375,11.0,1.125
2013,11320,128,1.0,03/09/2013,662192,home,316,Jacksonville,5,2,1,0,0,0.0,0,9.0,6,2,2,3,0,0,3,0,10,1,0,0,39,33,2,0,1,1,7,10,3,0.0,96.76185619581847,1.0,2.0,47.0,1.4555167480184297,1.0,6.0,0.0,3.0,10.0,3.3333333333333335,2.0
2013,11320,128,1.0,03/10/2013,662723,away,316,Jacksonville,6,4,1,0,0,0.0,0,3.0,0,0,0,0,0,0,1,0,3,0,0,0,9,8,0,0,0,0,1,4,0,0.0,96.76185619581847,1.0,0.0,0.0,1.3444056369073185,0.3333333333333333,0.0,0.0,3.0,9.0,3.0,0.0
2013,11320,128,1.0,03/12/2013,663186,home,228,Florida A&M,6,4,1,0,0,0.0,0,9.0,8,4,4,2,1,0,1,0,9,0,0,0,37,35,0,0,1,0,7,11,4,0.0,96.76185619581847,1.0,4.0,95.0,0.6777389702406518,1.0,8.0,0.0,1.0,9.0,9.0,4.0
2013,11320,128,1.0,03/13/2013,663410,home,228,Florida A&M,5,2,1,0,0,0.0,0,9.0,5,2,2,0,0,1,3,0,14,1,0,1,37,32,2,1,1,0,8,5,1,0.0,96.76185619581847,1.0,2.0,47.0,2.011072303573985,0.8888888888888888,5.0,1.0,3.0,14.0,4.666666666666667,2.0
2013,11320,128,1.0,03/15/2013,663770,home,158,Columbia,10,3,1,0,0,0.0,0,9.0,10,3,3,3,0,0,3,0,12,0,0,0,40,36,0,0,1,0,5,10,1,0.0,96.76185619581847,1.0,3.0,71.0,0.6777389702406518,1.4444444444444444,10.0,0.0,3.0,12.0,4.0,3.0
2013,11320,128,1.0,03/16/2013,664166,home,158,Columbia,4,5,0,1,0,0.0,0,4.666666666666666,5,3,1,2,0,0,4,0,2,0,0,0,23,18,3,0,1,0,7,4,0,0.0,96.76185619581847,0.0,1.9285714285714288,46.0,4.058691351193033,1.9285714285714288,9.642857142857144,0.0,7.714285714285715,3.8571428571428577,0.5,5.7857142857142865
2013,11320,128,1.0,03/17/2013,664736,home,158,Columbia,6,1,1,0,1,0.0,0,9.0,4,1,0,0,0,0,1,0,7,3,0,0,36,30,3,0,2,0,11,8,1,0.0,96.76185619581847,1.0,0.0,0.0,2.122183414685096,0.5555555555555556,4.0,0.0,1.0,7.0,7.0,1.0
2013,11320,128,1.0,03/18/2013,665033,home,158,Columbia,5,1,1,0,0,0.0,0,9.0,5,1,1,1,0,0,1,0,3,1,1,0,32,29,0,0,1,0,11,11,1,0.0,96.76185619581847,1.0,1.0,24.0,2.3444056369073185,0.6666666666666666,5.0,0.0,1.0,3.0,3.0,1.0
2013,11320,128,1.0,03/20/2013,665310,away,316,Jacksonville,5,7,0,1,0,0.0,0,8.0,10,7,4,2,0,1,5,0,6,0,0,0,38,29,4,2,3,1,8,7,2,0.0,96.76185619581847,0.0,4.5,107.0,4.344405636907318,1.875,11.25,1.125,5.625,6.75,1.2,7.875
2013,11320,128,1.0,03/22/2013,665578,away,9,UAB,8,0,1,0,0,0.0,0,9.0,7,0,0,1,1,1,1,0,10,0,0,0,35,34,0,0,0,0,7,9,3,0.0,96.76185619581847,1.0,0.0,0.0,1.899961192462874,0.8888888888888888,7.0,1.0,1.0,10.0,10.0,0.0
2013,11320,128,1.0,03/23/2013,665905,away,9,UAB,6,1,0,0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,1,0,0,0.0,96.76185619581847,,0.0,0.0,-1.6555943630926815,0.0,0.0,0.0,0.0,18.0,inf,0.0
2013,11320,128,1.0,03/24/2013,666536,away,9,UAB,12,10,1,0,1,0.0,0,10.0,15,10,9,4,0,5,5,0,5,0,0,0,51,43,4,2,1,2,12,13,1,0.0,96.76185619581847,1.0,8.1,192.0,9.344405636907318,2.0,13.5,4.5,4.5,4.5,1.0,9.0
2013,11320,128,1.0,03/28/2013,667279,home,664,Southern Miss.,1,4,0,1,0,0.0,0,9.0,4,4,2,0,0,1,7,0,6,2,0,0,41,31,8,3,1,0,10,9,0,0.0,96.76185619581847,0.0,2.0,47.0,5.45551674801843,1.2222222222222223,4.0,1.0,7.0,6.0,0.8571428571428571,4.0
2013,11320,128,1.0,03/29/2013,667547,home,664,Southern Miss.,4,3,0,0,1,0.0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,1,1,0,0.0,96.76185619581847,,0.0,0.0,0.3444056369073185,1.0,9.0,0.0,0.0,9.0,inf,0.0
2013,11320,128,1.0,03/30/2013,668046,home,664,Southern Miss.,3,4,0,1,0,0.0,0,9.0,10,4,4,3,0,0,2,0,6,0,2,0,37,34,1,0,1,0,6,13,1,0.0,96.76185619581847,0.0,4.0,95.0,1.677738970240652,1.3333333333333333,10.0,0.0,2.0,6.0,3.0,4.0
2013,11320,128,1.0,04/02/2013,668755,away,235,Florida,3,5,0,0,0,0.0,0,7.333333333333333,6,3,2,2,0,1,6,1,3,1,0,0,34,26,9,3,1,0,8,9,0,0.0,96.76185619581847,,2.454545454545455,58.0,6.162587455089136,1.6363636363636365,7.363636363636364,1.2272727272727275,7.363636363636364,3.681818181818182,0.5,3.681818181818182
2013,11320,128,1.0,04/05/2013,669348,away,404,Memphis,1,2,0,1,0,0.0,0,8.0,6,2,2,0,0,2,2,0,5,0,0,0,29,26,0,0,1,0,7,9,0,0.0,96.76185619581847,0.0,2.25,53.0,5.094405636907318,1.0,6.75,2.25,2.25,5.625,2.5,2.25
2013,11320,128,1.0,04/06/2013,669622,away,404,Memphis,2,5,0,0,0,0.0,0,4.666666666666667,3,2,1,1,0,2,2,0,3,1,0,0,20,16,4,1,1,0,5,5,2,0.0,96.76185619581847,,1.9285714285714284,46.0,8.558691351193032,1.0714285714285714,5.785714285714285,3.8571428571428568,3.8571428571428568,5.785714285714285,1.5,3.8571428571428568
2013,11320,128,1.0,04/07/2013,670405,away,404,Memphis,7,8,0,1,0,0.0,0,8.0,11,8,8,4,0,1,6,0,4,1,0,0,40,31,5,2,2,0,10,8,1,0.0,96.76185619581847,0.0,9.0,214.0,5.594405636907318,2.125,12.375,1.125,6.75,4.5,0.6666666666666666,9.0
2013,11320,128,1.0,04/10/2013,671203,away,651,South Fla.,3,9,0,1,0,0.0,0,8.0,12,9,9,4,0,0,7,0,3,1,1,0,40,29,3,0,1,2,9,8,1,0.0,96.76185619581847,0.0,10.125,240.0,4.594405636907318,2.375,13.5,0.0,7.875,3.375,0.42857142857142855,10.125
2013,11320,128,1.0,04/12/2013,671463,away,574,Rice,5,1,0,0,1,0.0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,2,0,0,0,1,0,1,0.0,96.76185619581847,,0.0,0.0,0.3444056369073185,1.0,9.0,0.0,0.0,9.0,inf,0.0
2013,11320,128,1.0,04/13/2013,671688,away,574,Rice,11,7,1,0,0,0.0,0,12.0,12,7,5,2,0,1,3,0,5,1,0,0,51,44,3,2,2,1,12,17,0,0.0,96.76185619581847,1.0,3.75,89.0,3.5944056369073185,1.25,9.0,0.75,2.25,3.75,1.6666666666666667,5.25
