season,season_id,school_id,division,date,game_id,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2014,11620,590,1.0,05/03/2014,606364,81,Bryant,10,3,7,2,0.0,1,0,0,0.0,0,7.0,10,3,3,0,0,0,3,0,3,0,0,0,33,30,0,0,0,0,6,11,2,0.0,1.0,3.8571428571428568,107.0,2.5866108088220594,1.8571428571428572,12.857142857142858,0.0,3.8571428571428568,3.8571428571428568,1.0,3.8571428571428568
2014,11620,590,1.0,05/04/2014,606597,81,Bryant,6,7,-1,3,0.0,0,1,0,0.0,0,8.0,7,7,5,3,1,1,2,0,1,3,0,1,37,32,0,0,0,0,9,14,0,0.0,0.0,5.625,74.0,5.4080393802506315,1.125,7.875,1.125,2.25,1.125,0.5,7.875
2014,11620,590,1.0,05/09/2014,607197,748,Wagner,1,4,-3,3,0.0,0,1,0,0.0,0,8.0,9,4,4,1,0,1,2,0,6,1,0,0,37,32,0,0,1,1,10,8,2,0.0,0.0,4.5,92.0,3.408039380250631,1.375,10.125,1.125,2.25,6.75,3.0,4.5
2014,11620,590,1.0,05/10/2014,607476,748,Wagner,2,6,-4,1,0.0,0,1,0,0.0,0,6.0,7,6,6,2,0,0,1,0,3,1,3,0,27,25,0,0,0,0,11,4,1,0.0,0.0,9.0,46.0,2.158039380250631,1.3333333333333333,10.5,0.0,1.5,4.5,3.0,9.0
2014,11620,590,1.0,05/11/2014,607731,748,Wagner,4,3,1,2,0.0,1,0,0,0.0,0,7.0,7,3,2,0,0,1,2,0,0,1,0,0,32,29,0,0,0,0,9,12,0,0.0,1.0,2.571428571428571,161.0,5.300896523107774,1.2857142857142858,9.0,1.2857142857142856,2.571428571428571,0.0,0.0,3.8571428571428568
2014,11620,590,1.0,05/11/2014,607736,748,Wagner,3,1,2,3,0.0,1,0,0,0.0,0,12.0,6,1,0,0,0,1,3,0,5,0,0,0,46,40,0,0,3,0,16,14,3,0.0,1.0,0.0,inf,3.158039380250631,0.75,4.5,0.75,2.25,3.75,1.6666666666666667,0.75
2014,11620,590,1.0,05/13/2014,607801,562,Quinnipiac,11,4,7,5,0.0,1,0,0,0.0,0,9.0,8,4,4,1,0,0,6,0,5,2,2,0,41,33,4,0,0,0,4,16,2,0.0,1.0,4.0,103.0,3.713594935806187,1.5555555555555556,8.0,0.0,6.0,5.0,0.8333333333333334,4.0
2014,11620,590,1.0,05/15/2014,607968,127,Central Conn. St.,8,7,1,4,0.0,1,0,0,0.0,0,13.0,15,7,5,2,1,0,3,1,10,0,1,0,57,54,2,2,0,0,17,11,4,0.0,1.0,3.4615384615384617,119.0,1.3118855340967848,1.3846153846153846,10.384615384615383,0.0,2.076923076923077,6.923076923076923,3.3333333333333335,4.846153846153846
2014,11620,590,1.0,05/15/2014,607976,127,Central Conn. St.,3,5,-2,3,0.0,0,1,0,0.0,0,7.0,10,5,5,1,1,1,2,1,3,0,1,0,32,29,2,0,1,0,11,6,2,0.0,0.0,6.428571428571429,64.0,4.015182237393488,1.7142857142857142,12.857142857142858,1.2857142857142856,2.571428571428571,3.8571428571428568,1.5,6.428571428571429
2014,11620,590,1.0,05/17/2014,608331,127,Central Conn. St.,2,9,-7,3,0.0,0,1,0,0.0,0,7.0,10,9,9,1,0,1,5,1,3,1,0,1,40,29,0,0,3,2,7,11,1,0.0,0.0,11.571428571428573,36.0,5.729467951679203,2.142857142857143,12.857142857142858,1.2857142857142856,6.428571428571429,3.8571428571428568,0.6,11.571428571428573
2014,11620,590,1.0,05/17/2014,608359,127,Central Conn. St.,5,2,3,2,0.0,1,0,0,0.0,0,9.0,6,2,2,0,0,1,2,0,6,3,0,0,36,30,0,0,0,1,10,8,3,0.0,1.0,2.0,207.0,3.9358171580284087,0.8888888888888888,6.0,1.0,2.0,6.0,3.0,2.0
2014,11620,590,1.0,05/22/2014,608610,127,Central Conn. St.,3,4,-1,3,0.0,0,1,0,0.0,0,8.0,7,4,2,0,0,0,4,1,6,2,0,0,38,30,0,0,2,0,11,5,3,0.0,0.0,2.25,184.0,2.908039380250631,1.375,7.875,0.0,4.5,6.75,1.5,4.5
2014,11620,590,1.0,05/23/2014,608694,748,Wagner,13,8,5,4,0.0,1,0,0,0.0,0,9.0,12,8,7,4,0,0,7,0,4,1,0,0,48,38,0,0,1,1,7,15,3,0.0,1.0,7.0,59.0,3.9358171580284087,2.111111111111111,12.0,0.0,7.0,4.0,0.5714285714285714,8.0
2014,11620,590,1.0,05/24/2014,608777,127,Central Conn. St.,2,0,2,2,0.0,1,0,0,0.0,0,9.0,6,0,0,0,0,1,3,2,7,2,0,0,34,28,0,0,1,0,9,7,2,0.0,1.0,0.0,inf,3.713594935806187,1.0,6.0,1.0,3.0,7.0,2.3333333333333335,0.0
2014,11620,590,1.0,05/24/2014,608778,81,Bryant,2,6,-4,2,0.0,0,1,0,0.0,0,12.0,8,6,4,0,1,0,5,2,7,1,0,0,53,43,0,0,3,1,9,20,2,0.0,0.0,3.0,138.0,2.4913727135839645,1.0833333333333333,6.0,0.0,3.75,5.25,1.4,4.5
2014,11620,596,1.0,02/22/2014,588376,312,Iowa,0,2,-2,2,0.0,0,1,0,0.0,0,7.666666666666667,8,2,2,1,0,0,2,0,8,3,0,0,36,29,0,0,2,0,6,8,3,0.0,0.0,2.3478260869565215,176.0,2.0276045976419352,1.3043478260869565,9.391304347826086,0.0,2.3478260869565215,9.391304347826086,4.0,2.3478260869565215
2014,11620,596,1.0,02/23/2014,588684,797,Milwaukee,3,14,-11,5,0.0,0,1,0,0.0,0,9.0,13,14,10,5,0,6,8,0,6,4,0,0,51,38,4,2,0,1,6,13,3,0.0,0.0,10.0,41.0,13.491372713583965,2.3333333333333335,13.0,6.0,8.0,6.0,0.75,14.0
2014,11620,596,1.0,02/24/2014,588767,328,Kansas,4,9,-5,3,0.0,0,1,0,0.0,0,8.0,11,9,5,2,1,1,5,0,3,0,1,0,38,32,0,0,1,0,10,8,2,0.0,0.0,5.625,74.0,4.9080393802506315,2.0,12.375,1.125,5.625,3.375,0.6,10.125
2014,11620,596,1.0,02/25/2014,588875,464,Omaha,2,6,-4,3,0.0,0,1,0,0.0,0,9.0,12,6,6,2,0,0,3,0,9,0,1,0,43,40,0,0,0,0,8,11,2,0.0,0.0,6.0,69.0,1.158039380250631,1.6666666666666667,12.0,0.0,3.0,9.0,3.0,6.0
2014,11620,596,1.0,02/27/2014,588950,136,Chicago St.,4,5,-1,2,0.0,0,1,0,0.0,0,8.0,9,5,4,1,1,0,2,0,8,2,0,1,38,33,0,0,0,1,5,10,4,0.0,0.0,4.5,92.0,1.658039380250631,1.375,10.125,0.0,2.25,9.0,4.0,5.625
2014,11620,596,1.0,02/28/2014,589168,774,Western Mich.,1,5,-4,2,0.0,0,1,0,0.0,0,8.0,8,5,4,0,1,1,2,0,4,2,0,1,36,29,0,0,3,0,10,10,0,0.0,0.0,4.5,92.0,4.2830393802506315,1.25,9.0,1.125,2.25,4.5,2.0,5.625
2014,11620,596,1.0,03/01/2014,589577,129,Central Mich.,0,5,-5,4,0.0,0,1,0,0.0,0,9.0,9,5,2,2,1,0,5,0,2,0,0,0,41,35,2,2,1,0,9,15,0,0.0,0.0,2.0,207.0,3.3802616024728533,1.5555555555555556,9.0,0.0,5.0,2.0,0.4,5.0
2014,11620,596,1.0,03/02/2014,589860,500,Northeastern,2,7,-5,1,0.0,0,1,0,0.0,0,8.0,14,7,6,3,1,1,2,0,7,2,0,0,41,37,0,0,0,0,9,7,0,0.0,0.0,6.75,61.0,3.533039380250631,2.0,15.75,1.125,2.25,7.875,3.5,7.875
2014,11620,596,1.0,03/03/2014,589953,352,Lehigh,6,4,2,3,0.0,1,0,1,0.0,0,9.0,7,4,1,1,1,0,0,0,3,0,0,0,35,35,0,0,0,0,8,15,1,0.0,1.0,1.0,414.0,1.4913727135839645,0.7777777777777778,7.0,0.0,0.0,3.0,inf,4.0
2014,11620,596,1.0,03/14/2014,592265,519,Ohio,6,4,2,3,0.0,1,0,1,0.0,0,9.0,7,4,4,0,0,2,6,0,4,2,0,0,40,29,0,0,2,1,6,13,2,0.0,1.0,4.0,103.0,6.8247060469172975,1.4444444444444444,7.0,2.0,6.0,4.0,0.6666666666666666,4.0
2014,11620,596,1.0,03/15/2014,592636,519,Ohio,24,6,18,2,0.0,1,0,0,0.0,0,9.0,10,6,5,1,1,0,2,0,1,1,0,0,41,38,0,0,0,0,11,14,1,0.0,1.0,5.0,83.0,2.9358171580284087,1.3333333333333333,10.0,0.0,2.0,1.0,0.5,6.0
2014,11620,596,1.0,03/15/2014,592886,519,Ohio,14,3,11,2,0.0,1,0,0,0.0,0,9.0,9,3,1,0,1,0,3,0,2,3,0,0,42,36,0,0,0,0,15,9,2,0.0,1.0,1.0,414.0,3.713594935806187,1.3333333333333333,9.0,0.0,3.0,2.0,0.6666666666666666,3.0
2014,11620,596,1.0,03/18/2014,593619,482,Niagara,0,2,-2,2,0.0,0,1,0,0.0,0,7.0,5,2,1,0,0,2,1,0,9,1,0,0,29,27,0,0,0,0,5,6,3,0.0,0.0,1.2857142857142856,322.0,4.1580393802506315,0.8571428571428571,6.428571428571429,2.571428571428571,1.2857142857142856,11.571428571428573,9.0,2.571428571428571
2014,11620,596,1.0,03/18/2014,593714,482,Niagara,2,3,-1,2,0.0,0,1,0,0.0,0,9.0,6,3,1,1,0,0,1,1,8,0,0,0,35,34,0,0,0,0,11,8,3,0.0,0.0,1.0,414.0,0.7135949358061866,0.7777777777777778,6.0,0.0,1.0,8.0,8.0,3.0
2014,11620,596,1.0,03/21/2014,594095,740,VCU,0,7,-7,2,0.0,0,1,0,0.0,0,8.0,12,7,4,1,0,2,2,0,3,2,1,0,41,35,0,0,0,2,6,15,0,0.0,0.0,4.5,92.0,6.1580393802506315,1.75,13.5,2.25,2.25,3.375,1.5,7.875
2014,11620,596,1.0,03/22/2014,594426,740,VCU,5,17,-12,3,0.0,0,1,0,0.0,0,8.0,23,17,17,6,0,1,2,0,4,6,0,0,56,44,0,0,2,2,7,13,2,0.0,0.0,19.125,22.0,5.7830393802506315,3.125,25.875,1.125,2.25,4.5,2.0,19.125
2014,11620,596,1.0,03/23/2014,595087,740,VCU,2,3,-1,1,0.0,0,1,0,0.0,0,9.666666666666666,10,3,3,3,1,0,5,2,2,1,0,0,45,36,0,0,2,1,11,14,1,0.0,0.0,2.793103448275862,148.0,3.6063152423195968,1.5517241379310345,9.310344827586208,0.0,4.655172413793104,1.8620689655172415,0.4,2.793103448275862
2014,11620,596,1.0,03/28/2014,595902,606,Saint Joseph's,3,16,-13,4,0.0,0,1,0,0.0,0,8.0,13,16,14,2,0,5,7,0,6,1,3,0,45,35,3,2,0,2,9,8,3,0.0,0.0,15.75,26.0,11.783039380250631,2.5,14.625,5.625,7.875,6.75,0.8571428571428571,18.0
2014,11620,596,1.0,03/30/2014,596543,606,Saint Joseph's,3,15,-12,3,0.0,0,1,0,0.0,0,7.0,13,15,11,4,2,0,7,0,7,0,0,0,42,34,2,2,0,1,5,9,4,0.0,0.0,14.142857142857142,29.0,3.158039380250631,2.857142857142857,16.714285714285715,0.0,9.0,9.0,1.0,19.285714285714285
2014,11620,596,1.0,04/01/2014,597277,86,Buffalo,3,4,-1,1,0.0,0,1,0,0.0,0,7.0,6,4,3,0,0,0,3,0,5,1,0,0,30,25,0,0,0,1,5,10,4,0.0,0.0,3.8571428571428568,107.0,2.4437536659649166,1.2857142857142858,7.7142857142857135,0.0,3.8571428571428568,6.428571428571429,1.6666666666666667,5.142857142857142
2014,11620,596,1.0,04/01/2014,597289,86,Buffalo,6,4,2,4,0.0,1,0,1,0.0,0,7.0,7,4,4,0,1,0,2,0,5,1,0,0,30,27,0,0,0,0,8,6,2,0.0,1.0,5.142857142857142,80.0,2.0151822373934882,1.2857142857142858,9.0,0.0,2.571428571428571,6.428571428571429,2.5,5.142857142857142
2014,11620,596,1.0,04/06/2014,598740,609,Saint Louis,2,3,-1,3,0.0,0,1,0,0.0,0,13.0,10,3,2,2,1,0,3,0,6,2,0,0,50,43,0,0,0,2,11,17,1,0.0,0.0,1.3846153846153846,299.0,2.388808611019862,1.0,6.923076923076923,0.0,2.076923076923077,4.153846153846154,2.0,2.076923076923077
2014,11620,596,1.0,04/06/2014,3301195,596,St. Bonaventure,7,8,-1,4,0.0,0,1,0,0.0,0,8.666666666666666,11,8,8,4,0,1,4,1,4,2,0,0,43,34,0,0,2,1,16,6,1,0.0,0.0,8.307692307692308,50.0,4.811885534096785,1.7307692307692308,11.423076923076925,1.0384615384615385,4.153846153846154,4.153846153846154,1.0,8.307692307692308
2014,11620,596,1.0,04/06/2014,3301195,609,Saint Louis,8,7,1,2,0.0,1,0,0,0.0,0,9.0,10,7,6,4,0,4,2,0,4,1,0,0,41,37,0,0,0,1,11,12,1,0.0,1.0,6.0,69.0,8.04692826913952,1.3333333333333333,10.0,4.0,2.0,4.0,2.0,7.0
2014,11620,596,1.0,04/09/2014,599575,482,Niagara,1,2,-1,2,0.0,0,1,0,0.0,0,6.0,2,2,1,1,0,1,2,0,3,1,0,0,23,19,0,0,0,1,3,11,0,0.0,0.0,1.5,276.0,4.8247060469172975,0.6666666666666666,3.0,1.5,3.0,4.5,1.5,3.0
2014,11620,596,1.0,04/09/2014,599610,482,Niagara,12,7,5,3,0.0,1,0,0,0.0,0,7.0,12,7,5,4,0,0,4,1,3,0,0,0,36,31,0,0,1,0,5,11,0,0.0,1.0,6.428571428571429,64.0,3.0151822373934882,2.2857142857142856,15.428571428571427,0.0,5.142857142857142,3.8571428571428568,0.75,9.0
2014,11620,596,1.0,04/11/2014,599876,248,George Mason,3,8,-5,3,0.0,0,1,0,0.0,0,8.0,11,8,8,3,0,0,3,0,5,1,0,0,38,34,5,3,0,0,6,11,1,0.0,0.0,9.0,46.0,2.408039380250631,1.75,12.375,0.0,3.375,5.625,1.6666666666666667,9.0
2014,11620,596,1.0,04/12/2014,600167,248,George Mason,8,6,2,3,0.0,1,0,0,0.0,0,11.0,6,6,4,2,0,4,8,0,2,2,1,0,49,37,1,0,1,1,11,18,1,0.0,1.0,3.272727272727273,126.0,9.248948471159721,1.2727272727272727,4.909090909090908,3.272727272727273,6.545454545454546,1.6363636363636365,0.25,4.909090909090908
2014,11620,596,1.0,04/13/2014,600998,248,George Mason,1,6,-5,2,0.0,0,1,0,0.0,0,8.0,9,6,5,4,0,2,4,0,4,3,0,0,39,31,0,0,0,1,8,11,1,0.0,0.0,5.625,74.0,7.0330393802506315,1.625,10.125,2.25,4.5,4.5,1.0,6.75
2014,11620,596,1.0,04/18/2014,602403,236,Fordham,1,8,-7,2,0.0,0,1,0,0.0,0,9.0,15,8,4,1,0,1,2,0,6,0,0,0,43,41,0,0,0,0,9,10,2,0.0,0.0,4.0,103.0,2.9358171580284087,1.8888888888888888,15.0,1.0,2.0,6.0,3.0,8.0
2014,11620,596,1.0,04/19/2014,603003,236,Fordham,8,15,-7,5,0.0,0,1,0,0.0,0,9.0,15,15,11,2,4,4,8,2,5,3,0,0,55,41,0,0,1,2,10,11,0,0.0,0.0,11.0,38.0,10.491372713583965,2.5555555555555554,15.0,4.0,8.0,5.0,0.625,15.0
2014,11620,596,1.0,04/20/2014,603147,236,Fordham,8,14,-6,3,0.0,0,1,0,0.0,0,9.0,20,14,8,1,0,4,5,1,3,3,0,0,53,42,0,0,2,1,12,9,1,0.0,0.0,8.0,52.0,9.935817158028408,2.7777777777777777,20.0,4.0,5.0,3.0,0.6,14.0
2014,11620,596,1.0,04/23/2014,603814,62,Binghamton,2,7,-5,8,0.0,0,1,0,0.0,0,9.0,10,7,7,2,0,1,5,0,8,0,1,0,41,35,0,0,0,1,4,14,4,0.0,0.0,7.0,59.0,3.4913727135839645,1.6666666666666667,10.0,1.0,5.0,8.0,1.6,7.0
2014,11620,596,1.0,04/25/2014,604024,175,Dayton,10,9,1,2,0.0,1,0,1,0.0,0,9.0,13,9,9,3,0,0,3,0,6,1,2,0,45,41,1,1,0,0,9,12,2,0.0,1.0,9.0,46.0,2.158039380250631,1.7777777777777777,13.0,0.0,3.0,6.0,2.0,9.0
2014,11620,596,1.0,04/26/2014,604335,175,Dayton,13,4,9,2,0.0,1,0,0,0.0,0,9.0,8,4,4,2,0,1,7,0,6,3,2,1,44,33,0,0,0,1,7,13,1,0.0,1.0,4.0,103.0,5.602483824695076,1.6666666666666667,8.0,1.0,7.0,6.0,0.8571428571428571,4.0
2014,11620,596,1.0,04/27/2014,605016,175,Dayton,1,5,-4,6,0.0,0,1,0,0.0,0,8.0,12,5,5,4,0,1,3,2,7,3,0,0,43,36,4,1,0,1,7,9,2,0.0,0.0,5.625,74.0,4.2830393802506315,1.875,13.5,1.125,3.375,7.875,2.3333333333333335,5.625
2014,11620,596,1.0,05/02/2014,605985,572,Rhode Island,4,3,1,2,0.0,1,0,1,0.0,0,9.0,10,3,2,1,0,1,4,0,4,1,0,0,41,35,0,0,1,0,10,12,0,0.0,1.0,2.0,207.0,4.380261602472853,1.5555555555555556,10.0,1.0,4.0,4.0,1.0,3.0
2014,11620,596,1.0,05/03/2014,606489,572,Rhode Island,2,3,-1,2,0.0,0,1,0,0.0,0,10.0,5,3,2,1,0,1,2,0,7,0,0,0,40,34,0,0,4,0,10,13,2,0.0,0.0,1.8,230.0,2.658039380250631,0.7,4.5,0.9,1.8,6.3,3.5,2.6999999999999997
2014,11620,596,1.0,05/04/2014,606823,572,Rhode Island,2,7,-5,2,0.0,0,1,0,0.0,0,9.0,13,7,7,5,2,1,2,1,3,2,1,0,41,34,0,0,1,2,12,9,0,0.0,0.0,7.0,59.0,4.269150491361742,1.6666666666666667,13.0,1.0,2.0,3.0,1.5,7.0
2014,11620,596,1.0,05/09/2014,607198,575,Richmond,6,10,-4,3,0.0,0,1,0,0.0,0,8.0,9,10,10,2,0,2,6,0,4,0,3,0,39,31,0,0,2,0,10,10,1,0.0,0.0,11.25,37.0,6.6580393802506315,1.875,10.125,2.25,6.75,4.5,0.6666666666666666,11.25
2014,11620,596,1.0,05/15/2014,608022,249,George Washington,5,7,-2,3,0.0,0,1,0,0.0,0,9.0,9,7,6,2,0,1,6,1,2,3,0,0,42,31,0,0,2,0,19,3,0,0.0,0.0,6.0,69.0,6.1580393802506315,1.6666666666666667,9.0,1.0,6.0,2.0,0.3333333333333333,7.0
2014,11620,596,1.0,05/16/2014,608200,249,George Washington,4,3,1,2,0.0,1,0,0,0.0,0,9.0,7,3,2,3,1,0,1,0,2,0,0,0,37,35,1,0,1,0,14,9,1,0.0,1.0,2.0,207.0,2.04692826913952,0.8888888888888888,7.0,0.0,1.0,2.0,2.0,3.0
2014,11620,596,1.0,05/17/2014,608396,249,George Washington,5,7,-2,3,0.0,0,1,0,0.0,0,9.0,14,7,4,0,0,2,3,0,2,1,0,0,45,40,3,1,0,1,10,15,1,0.0,0.0,4.0,103.0,5.935817158028408,1.8888888888888888,14.0,2.0,3.0,2.0,0.6666666666666666,7.0
2014,11620,603,1.0,05/11/2014,3373244,603,St. John's (NY),15,5,10,4,0.0,1,0,0,0.0,0,9.0,13,5,3,2,0,2,4,0,7,2,0,0,46,40,3,0,0,0,5,14,2,0.0,1.0,3.0,138.0,5.4913727135839645,1.8888888888888888,13.0,2.0,4.0,7.0,1.75,5.0
2014,11620,606,1.0,02/21/2014,587958,334,Kentucky,2,16,-14,5,0.0,0,1,0,0.0,0,7.999999999999999,15,16,15,1,1,0,10,0,7,1,2,0,49,37,3,1,1,0,5,10,2,0.0,0.0,16.875000000000004,25.0,4.5330393802506315,3.1250000000000004,16.875000000000004,0.0,11.250000000000002,7.875000000000001,0.7,18.000000000000004
2014,11620,606,1.0,02/22/2014,588370,603,St. John's (NY),4,3,1,4,0.0,1,0,1,0.0,0,9.0,7,3,2,0,0,0,3,0,5,0,0,0,40,36,0,0,1,0,12,10,0,0.0,1.0,2.0,207.0,2.04692826913952,1.1111111111111112,7.0,0.0,3.0,5.0,1.6666666666666667,3.0
2014,11620,606,1.0,02/23/2014,588532,523,Old Dominion,1,16,-15,6,0.0,0,1,0,0.0,0,8.0,18,16,12,4,1,1,7,0,2,1,0,0,48,37,2,1,1,2,6,12,1,0.0,0.0,13.5,31.0,6.2830393802506315,3.125,20.25,1.125,7.875,2.25,0.2857142857142857,18.0
2014,11620,606,1.0,02/28/2014,589019,1068,Elon,5,8,-3,8,0.0,0,1,0,0.0,0,8.0,8,8,8,2,2,2,6,0,9,3,0,1,41,32,4,2,0,0,9,6,1,0.0,0.0,9.0,46.0,6.5330393802506315,1.75,9.0,2.25,6.75,10.125,1.5,9.0
2014,11620,606,1.0,03/01/2014,589551,1092,Gardner-Webb,5,4,1,4,0.0,1,0,0,0.0,0,12.0,5,4,2,2,0,0,1,0,14,1,0,0,44,41,0,0,1,0,11,11,1,0.0,1.0,1.5,276.0,0.32470604691729776,0.5,3.75,0.0,0.75,10.5,14.0,3.0
2014,11620,606,1.0,03/02/2014,589835,19651,High Point,4,1,3,3,0.0,1,0,1,0.0,0,9.0,4,1,0,0,0,0,3,0,9,0,0,0,35,31,0,0,1,0,9,8,5,0.0,1.0,0.0,inf,1.158039380250631,0.7777777777777778,4.0,0.0,3.0,9.0,3.0,1.0
2014,11620,606,1.0,03/07/2014,590375,739,Villanova,2,8,-6,9,0.0,0,1,0,0.0,0,9.0,7,8,8,0,0,0,12,0,6,2,1,1,45,28,8,3,3,0,15,3,3,0.0,0.0,8.0,52.0,5.4913727135839645,2.111111111111111,7.0,0.0,12.0,6.0,0.5,8.0
2014,11620,606,1.0,03/08/2014,590641,482,Niagara,8,0,8,2,0.0,1,0,0,0.0,0,9.0,5,0,0,0,0,0,1,0,11,0,0,0,33,31,0,0,1,0,13,2,3,0.0,1.0,0.0,inf,0.04692826913951986,0.6666666666666666,5.0,0.0,1.0,11.0,11.0,0.0
2014,11620,606,1.0,03/09/2014,591163,690,Temple,11,3,8,3,0.0,1,0,0,0.0,0,9.0,5,3,3,3,0,1,4,0,6,1,0,0,35,30,0,0,0,0,14,5,1,0.0,1.0,3.0,138.0,3.9358171580284087,1.0,5.0,1.0,4.0,6.0,1.5,3.0
2014,11620,606,1.0,03/12/2014,592022,251,Georgetown,4,5,-1,6,0.0,0,1,0,0.0,0,8.0,8,5,3,2,0,1,5,0,1,2,0,0,40,31,2,1,1,1,11,9,1,0.0,0.0,3.375,123.0,6.1580393802506315,1.625,9.0,1.125,5.625,1.125,0.2,5.625
2014,11620,606,1.0,03/14/2014,592437,251,Georgetown,3,2,1,4,0.0,1,0,0,0.0,0,10.0,8,2,2,0,0,0,3,0,6,2,0,0,40,35,0,0,0,0,13,6,0,0.0,1.0,1.8,230.0,2.458039380250631,1.1,7.2,0.0,2.6999999999999997,5.3999999999999995,2.0,1.8
2014,11620,606,1.0,03/15/2014,593053,251,Georgetown,15,0,15,1,0.0,1,0,0,0.0,1,9.0,5,0,0,1,0,0,0,0,4,0,0,0,31,31,0,0,0,0,11,10,3,0.0,1.0,0.0,inf,1.2691504913617422,0.5555555555555556,5.0,0.0,0.0,4.0,inf,0.0
2014,11620,606,1.0,03/16/2014,593355,312,Iowa,7,9,-2,8,0.0,0,1,0,0.0,0,9.0,8,9,8,0,1,3,5,0,11,3,0,0,45,37,7,4,0,0,7,10,5,0.0,0.0,8.0,52.0,6.713594935806187,1.4444444444444444,8.0,3.0,5.0,11.0,2.2,9.0
2014,11620,606,1.0,03/19/2014,593752,439,Monmouth,14,4,10,5,0.0,1,0,0,0.0,0,5.0,5,4,1,1,0,5,4,0,5,0,0,0,23,19,2,2,0,0,8,0,1,0.0,1.0,1.8,230.0,15.558039380250632,1.8,9.0,9.0,7.2,9.0,1.25,7.2
2014,11620,606,1.0,03/21/2014,594096,249,George Washington,13,1,12,1,0.0,1,0,0,0.0,0,9.0,4,1,1,0,0,0,3,0,3,1,0,0,31,27,0,0,0,0,11,9,2,0.0,1.0,1.0,414.0,2.8247060469172975,0.7777777777777778,4.0,0.0,3.0,3.0,1.0,1.0
2014,11620,606,1.0,03/22/2014,594427,249,George Washington,3,1,2,3,0.0,1,0,1,0.0,0,9.0,5,1,1,0,0,0,0,0,4,1,0,1,31,29,0,0,1,0,11,9,3,0.0,1.0,1.0,414.0,1.6024838246950754,0.5555555555555556,5.0,0.0,0.0,4.0,inf,1.0
2014,11620,606,1.0,03/23/2014,595089,249,George Washington,3,4,-1,2,0.0,0,1,0,0.0,0,8.0,7,4,1,1,0,0,0,0,5,0,0,0,31,31,2,1,0,0,9,9,1,0.0,0.0,1.125,368.0,0.908039380250631,0.875,7.875,0.0,0.0,5.625,inf,4.5
2014,11620,606,1.0,03/28/2014,595902,596,St. Bonaventure,16,3,13,4,0.0,1,0,0,0.0,0,9.0,11,3,3,1,2,0,1,0,9,1,2,0,39,37,0,0,0,0,9,8,5,0.0,1.0,3.0,138.0,0.8247060469172978,1.3333333333333333,11.0,0.0,1.0,9.0,9.0,3.0
2014,11620,606,1.0,03/30/2014,596543,596,St. Bonaventure,15,3,12,3,0.0,1,0,0,0.0,0,8.0,7,3,1,1,0,0,3,0,4,0,0,0,33,30,0,0,0,0,13,3,1,0.0,1.0,1.125,368.0,2.283039380250631,1.25,7.875,0.0,3.375,4.5,1.3333333333333333,3.375
2014,11620,606,1.0,04/01/2014,597035,739,Villanova,8,6,2,6,0.0,1,0,0,0.0,0,10.0,10,6,5,1,1,1,4,3,10,4,0,0,49,38,4,3,2,1,8,12,4,0.0,1.0,4.5,92.0,3.8580393802506308,1.4,9.0,0.9,3.6,9.0,2.5,5.3999999999999995
2014,11620,606,1.0,04/02/2014,597373,739,Villanova,9,6,3,6,0.0,1,0,1,0.0,0,9.0,11,6,6,3,0,1,4,0,8,2,0,0,44,38,2,1,0,0,7,12,3,0.0,1.0,6.0,69.0,3.8247060469172975,1.6666666666666667,11.0,1.0,4.0,8.0,2.0,6.0
2014,11620,606,1.0,04/04/2014,597681,740,VCU,3,10,-7,4,0.0,0,1,0,0.0,0,8.0,14,10,9,2,2,1,6,0,4,3,0,0,45,35,0,0,0,1,12,5,1,0.0,0.0,10.125,41.0,6.1580393802506315,2.5,15.75,1.125,6.75,4.5,0.6666666666666666,11.25
2014,11620,606,1.0,04/05/2014,597894,740,VCU,6,2,4,2,0.0,1,0,1,0.0,0,9.0,5,2,2,1,0,1,3,0,7,2,0,0,36,30,0,0,1,0,14,6,5,0.0,1.0,2.0,207.0,3.713594935806187,0.8888888888888888,5.0,1.0,3.0,7.0,2.3333333333333335,2.0
2014,11620,606,1.0,04/06/2014,598667,740,VCU,1,5,-4,3,0.0,0,1,0,0.0,0,8.0,9,5,2,1,0,0,3,0,2,2,0,0,39,31,0,0,3,0,17,4,2,0.0,0.0,2.25,184.0,3.533039380250631,1.5,10.125,0.0,3.375,2.25,0.6666666666666666,5.625
2014,11620,606,1.0,04/08/2014,599258,540,Penn,4,2,2,4,0.0,1,0,0,0.0,0,13.0,6,2,2,2,0,0,3,0,14,2,1,0,49,44,0,0,0,0,10,13,3,0.0,1.0,1.3846153846153846,299.0,1.158039380250631,0.6923076923076923,4.153846153846154,0.0,2.076923076923077,9.692307692307692,4.666666666666667,1.3846153846153846
2014,11620,606,1.0,04/11/2014,599877,236,Fordham,13,1,12,2,0.0,1,0,0,0.0,0,9.0,5,1,1,1,0,0,4,0,11,0,0,1,34,30,0,0,0,0,11,3,6,0.0,1.0,1.0,414.0,1.0469282691395199,1.0,5.0,0.0,4.0,11.0,2.75,1.0
