season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2024,16580,1334,2.0,02/17/2024,4525993,away,767,West Tex. A&M,1,2,0,1,0,0.0,0,6.333333333333333,6,2,0,1,0,0,3,0,5,1,0,1,29,25,0,0,0,0,8,5,2,1.0,153.54936862924083,0.0,0.0,0.0,3.6770720970433137,1.4210526315789473,8.526315789473685,0.0,4.2631578947368425,7.105263157894737,1.6666666666666667,2.842105263157895
2024,16580,1334,2.0,02/17/2024,4542970,away,767,West Tex. A&M,10,0,1,0,0,1.0,1,7.0,5,0,0,0,0,0,2,0,6,0,0,2,26,24,0,0,0,0,8,5,1,0.0,153.54936862924083,1.0,0.0,0.0,2.504139766216246,1.0,6.428571428571429,0.0,2.571428571428571,7.7142857142857135,3.0,0.0
2024,16580,1334,2.0,02/18/2024,4526238,away,767,West Tex. A&M,5,7,0,1,0,0.0,0,4.333333333333333,7,4,4,0,0,2,6,0,4,1,0,1,26,17,3,3,1,1,4,4,1,0.0,153.54936862924083,0.0,8.307692307692308,67.0,12.361282623359102,3.0,14.538461538461538,4.153846153846154,12.461538461538463,8.307692307692308,0.6666666666666666,8.307692307692308
2024,16580,1334,2.0,02/23/2024,4526519,home,206,Eastern N.M.,3,8,0,1,0,0.0,0,8.666666666666666,7,5,3,0,0,0,6,0,5,0,0,0,39,31,0,0,1,1,8,12,0,0.0,153.54936862924083,0.0,3.115384615384616,25.0,4.2843595464360265,1.5,7.269230769230769,0.0,6.230769230769232,5.1923076923076925,0.8333333333333334,5.1923076923076925
2024,16580,1334,2.0,02/24/2024,4526887,home,206,Eastern N.M.,6,7,0,1,0,0.0,0,7.0,10,7,7,2,0,1,2,0,7,2,0,0,34,29,0,0,1,0,7,6,3,0.0,153.54936862924083,0.0,9.0,72.0,4.932711194787674,1.7142857142857142,12.857142857142858,1.2857142857142856,2.571428571428571,9.0,3.5,9.0
2024,16580,1334,2.0,02/24/2024,4543501,home,206,Eastern N.M.,5,0,1,0,0,1.0,1,7.0,3,0,0,0,0,0,1,0,7,2,0,1,28,25,0,0,0,0,5,9,2,0.0,153.54936862924083,1.0,0.0,0.0,2.6469969090733887,0.5714285714285714,3.8571428571428568,0.0,1.2857142857142856,9.0,7.0,0.0
2024,16580,1334,2.0,02/25/2024,4527227,home,206,Eastern N.M.,9,8,1,0,0,0.0,0,9.0,9,8,6,2,1,1,11,0,4,1,0,4,45,32,0,0,1,0,12,7,0,0.0,153.54936862924083,1.0,6.0,48.0,7.9168381789146585,2.2222222222222223,9.0,1.0,11.0,4.0,0.36363636363636365,8.0
2024,16580,1347,2.0,03/01/2024,4527912,home,21323,Chestnut Hill,6,0,1,0,0,0.0,0,9.0,2,0,0,0,0,0,3,0,15,3,0,0,35,29,0,0,0,0,4,8,5,0.0,39.44223107569721,1.0,0.0,0.0,2.02794929002577,0.5555555555555556,2.0,0.0,3.0,15.0,5.0,0.0
2024,16580,1371,2.0,02/01/2024,4524959,home,9754,UC-Colo. Springs,10,1,1,0,0,0.0,0,13.0,6,1,0,3,0,0,1,0,11,0,0,0,45,44,0,0,0,0,14,11,4,1.0,100.33470868173464,1.0,0.0,0.0,1.8997441618206417,0.5384615384615384,4.153846153846154,0.0,0.6923076923076923,7.615384615384615,11.0,0.6923076923076923
2024,16580,1371,2.0,02/02/2024,4525047,home,9754,UC-Colo. Springs,5,4,1,0,1,0.0,0,9.0,4,4,2,1,0,1,4,0,4,3,0,0,36,29,0,0,0,0,11,10,2,0.0,100.33470868173464,1.0,2.0,34.0,6.2501715122479915,0.8888888888888888,4.0,1.0,4.0,4.0,1.0,4.0
2024,16580,1371,2.0,02/02/2024,4525107,home,9754,UC-Colo. Springs,11,4,1,0,0,0.0,0,7.0,13,4,4,2,0,0,1,0,6,0,0,0,34,33,0,0,0,0,9,5,1,0.0,100.33470868173464,1.0,5.142857142857142,88.0,2.0755683376448175,2.0,16.714285714285715,0.0,1.2857142857142856,7.7142857142857135,6.0,5.142857142857142
2024,16580,1371,2.0,02/06/2024,4525123,home,12810,Northeastern St.,3,5,0,0,0,0.0,0,9.666666666666666,12,5,5,5,0,0,4,0,8,0,0,2,45,35,0,0,4,1,11,9,4,0.0,100.33470868173464,,4.655172413793104,80.0,2.9474895199108273,1.6551724137931036,11.172413793103448,0.0,3.724137931034483,7.448275862068966,2.0,4.655172413793104
2024,16580,1371,2.0,02/09/2024,4525200,home,30054,Newman,13,0,1,0,0,0.0,0,7.0,1,0,0,0,0,0,4,0,9,1,1,0,27,22,0,0,0,0,8,4,3,0.0,100.33470868173464,1.0,0.0,0.0,2.9327111947876747,0.7142857142857143,1.2857142857142856,0.0,5.142857142857142,11.571428571428573,2.25,0.0
2024,16580,1371,2.0,02/10/2024,5245123,home,30054,Newman,12,11,1,0,0,0.0,0,9.666666666666666,14,15,6,5,0,1,12,0,3,2,0,1,57,40,0,0,1,2,8,13,1,1.0,100.33470868173464,1.0,5.586206896551724,96.0,8.430248140600483,2.689655172413793,13.03448275862069,0.9310344827586208,11.172413793103448,2.793103448275862,0.25,13.96551724137931
2024,16580,1371,2.0,02/10/2024,5245155,home,30054,Newman,10,5,1,0,0,0.0,0,6.666666666666666,10,5,5,1,1,1,1,0,7,0,1,2,31,29,0,0,0,1,9,4,1,0.0,100.33470868173464,1.0,6.750000000000001,116.0,3.661282623359103,1.6500000000000001,13.500000000000002,1.35,1.35,9.450000000000001,7.0,6.750000000000001
2024,16580,1371,2.0,02/23/2024,4526643,home,8411,Ark.-Monticello,9,10,0,1,0,0.0,0,9.0,15,10,10,3,0,2,3,0,11,2,0,1,47,40,0,0,1,1,6,9,3,0.0,100.33470868173464,0.0,10.0,172.0,5.472393734470215,2.0,15.0,2.0,3.0,11.0,3.6666666666666665,10.0
2024,16580,1371,2.0,02/24/2024,4527028,home,8411,Ark.-Monticello,10,11,0,1,0,0.0,0,11.0,17,11,9,5,0,2,10,0,8,2,0,3,59,47,0,0,0,0,8,13,2,0.0,100.33470868173464,0.0,7.363636363636364,127.0,7.543100805177285,2.4545454545454546,13.909090909090908,1.6363636363636365,8.181818181818182,6.545454545454546,0.8,9.0
2024,16580,1371,2.0,02/24/2024,4543968,home,8411,Ark.-Monticello,5,6,0,1,0,0.0,0,7.0,6,6,4,1,0,1,1,0,5,2,0,2,30,27,0,0,0,0,9,5,2,0.0,100.33470868173464,0.0,5.142857142857142,88.0,5.0755683376448175,1.0,7.7142857142857135,1.2857142857142856,1.2857142857142856,6.428571428571429,5.0,7.7142857142857135
2024,16580,1371,2.0,02/27/2024,4527517,away,30054,Newman,3,13,0,1,0,0.0,0,5.333333333333333,11,13,11,4,1,1,5,0,3,3,0,1,36,28,0,0,0,0,9,4,0,0.0,100.33470868173464,0.0,18.5625,319.0,9.173782623359102,3.0,18.5625,1.6875,8.4375,5.0625,0.6,21.9375
2024,16580,1376,2.0,02/01/2024,4524903,neutral,9012,Mo. Southern St.,2,7,0,1,0,0.0,0,8.0,9,7,7,2,1,1,3,0,11,0,0,0,34,31,0,0,0,0,8,3,4,0.0,74.24783273839877,0.0,7.875,171.0,3.361282623359103,1.5,10.125,1.125,3.375,12.375,3.6666666666666665,7.875
2024,16580,1376,2.0,02/23/2024,4526521,away,8965,East Central,19,2,1,0,0,1.0,0,7.0,4,2,2,0,1,0,3,0,6,0,0,0,27,24,0,0,0,0,5,9,4,0.0,74.24783273839877,1.0,2.571428571428571,56.0,2.9327111947876747,1.0,5.142857142857142,0.0,3.8571428571428568,7.7142857142857135,2.0,2.571428571428571
2024,16580,1376,2.0,02/24/2024,5249520,away,8965,East Central,10,3,1,0,0,0.0,0,9.0,7,3,3,2,0,0,3,0,14,0,0,1,36,33,0,0,0,0,6,5,1,0.0,74.24783273839877,1.0,3.0,65.0,1.250171512247992,1.1111111111111112,7.0,0.0,3.0,14.0,4.666666666666667,3.0
2024,16580,1376,2.0,02/24/2024,5249522,away,8965,East Central,13,4,0,0,0,0.0,0,2.0,3,3,0,0,0,0,0,0,1,0,0,0,10,9,0,0,0,1,2,2,1,0.0,74.24783273839877,,0.0,0.0,2.361282623359103,1.5,13.5,0.0,0.0,4.5,inf,13.5
2024,16580,1376,2.0,02/27/2024,4527577,away,429,Mississippi Col.,14,1,1,0,0,0.0,0,6.0,4,1,1,1,0,0,1,0,5,1,0,0,22,20,0,0,0,0,4,7,0,1.0,74.24783273839877,1.0,1.5,33.0,2.6946159566924366,0.8333333333333334,6.0,0.0,1.5,7.5,5.0,1.5
2024,16580,1403,2.0,02/27/2024,4527046,away,757,Wayne St. (MI),8,9,0,0,0,0.0,0,6.666666666666666,10,6,6,5,0,0,4,0,6,0,0,0,34,29,5,3,0,1,6,7,1,0.0,,,8.100000000000001,,3.361282623359103,2.1,13.500000000000002,0.0,5.4,8.100000000000001,1.5,8.100000000000001
2024,16580,1438,2.0,02/25/2024,4526962,away,30137,Malone,6,0,0,0,0,0.0,0,5.0,2,0,0,0,0,0,4,0,3,0,0,0,21,17,0,0,0,0,6,5,0,0.0,,,0.0,,4.561282623359103,1.2,3.6,0.0,7.2,5.3999999999999995,0.75,0.0
2024,16580,1438,2.0,02/25/2024,4543803,away,30137,Malone,10,2,0,0,0,0.0,0,5.0,2,2,2,0,1,0,1,0,2,1,0,0,19,16,0,0,0,1,7,4,1,0.0,,,3.6,,3.761282623359103,0.6,3.6,0.0,1.8,3.6,2.0,3.6
2024,16580,1439,2.0,02/18/2024,4526121,away,19117,Salem (WV),4,6,0,1,0,0.0,0,5.0,3,2,0,0,0,0,2,0,7,2,1,2,22,18,0,0,0,0,4,4,1,0.0,65.90909090909092,0.0,0.0,0.0,2.961282623359103,1.0,5.3999999999999995,0.0,3.6,12.6,3.5,3.6
2024,16580,1439,2.0,02/18/2024,4526145,neutral,30141,Walsh,3,7,0,1,0,0.0,0,9.0,9,7,6,0,0,2,5,0,8,1,0,0,40,33,1,0,1,0,7,9,3,0.0,65.90909090909092,0.0,6.0,139.0,6.472393734470215,1.5555555555555556,9.0,2.0,5.0,8.0,1.6,7.0
2024,16580,1446,2.0,02/09/2024,5067799,neutral,30260,Westmont,3,15,0,1,0,0.0,0,9.0,18,15,9,5,0,2,6,0,10,2,0,1,53,44,4,1,0,1,8,8,5,1.0,98.1257099583491,0.0,9.0,158.0,6.694615956692436,2.6666666666666665,18.0,2.0,6.0,10.0,1.6666666666666667,15.0
2024,16580,1446,2.0,02/10/2024,5245127,neutral,30260,Westmont,1,4,0,1,0,0.0,0,8.0,6,4,4,1,0,1,4,0,12,0,0,0,33,29,0,0,0,0,8,3,5,0.0,98.1257099583491,0.0,4.5,79.0,3.486282623359103,1.25,6.75,1.125,4.5,13.5,3.0,4.5
2024,16580,1446,2.0,02/10/2024,5245163,away,628,San Fran. St.,2,5,0,1,0,0.0,0,7.999999999999999,6,5,5,1,1,0,7,0,7,5,0,3,39,25,7,1,1,1,7,7,3,0.0,98.1257099583491,0.0,5.625000000000001,99.0,6.111282623359104,1.6250000000000002,6.750000000000001,0.0,7.875000000000001,7.875000000000001,1.0,5.625000000000001
2024,16580,1446,2.0,02/11/2024,4525377,away,628,San Fran. St.,11,12,0,1,0,0.0,0,8.333333333333332,14,12,11,1,0,1,4,0,9,4,0,5,48,40,6,5,0,0,8,8,4,0.0,98.1257099583491,0.0,11.880000000000003,209.0,5.641282623359103,2.16,15.120000000000001,1.0800000000000003,4.320000000000001,9.72,2.25,12.96
2024,16580,1446,2.0,02/17/2024,4525896,home,0,Eastern Ore.,12,8,1,0,1,0.0,0,9.0,12,8,5,0,0,1,4,0,6,1,0,1,42,36,1,0,1,0,10,8,0,0.0,98.1257099583491,1.0,5.0,88.0,5.139060401136881,1.7777777777777777,12.0,1.0,4.0,6.0,1.5,8.0
2024,16580,1446,2.0,02/17/2024,4542645,home,0,Eastern Ore.,7,4,1,0,1,0.0,0,7.0,6,4,4,0,0,0,4,0,9,1,0,1,32,25,2,2,1,0,7,4,2,0.0,98.1257099583491,1.0,5.142857142857142,90.0,2.9327111947876747,1.4285714285714286,7.7142857142857135,0.0,5.142857142857142,11.571428571428573,2.25,5.142857142857142
2024,16580,1446,2.0,02/18/2024,4526194,home,0,Eastern Ore.,7,8,0,1,0,0.0,0,9.0,9,8,8,1,1,1,4,0,8,1,0,1,41,33,0,0,2,1,10,9,3,0.0,98.1257099583491,0.0,8.0,141.0,4.694615956692436,1.4444444444444444,9.0,1.0,4.0,8.0,2.0,8.0
2024,16580,1446,2.0,02/18/2024,4543794,home,0,Eastern Ore.,13,1,1,0,0,0.0,0,7.0,2,1,1,0,0,1,1,0,8,0,0,0,24,23,0,0,0,0,5,7,2,0.0,98.1257099583491,1.0,1.2857142857142856,23.0,3.361282623359103,0.42857142857142855,2.571428571428571,1.2857142857142856,1.2857142857142856,10.285714285714285,8.0,1.2857142857142856
2024,16580,1446,2.0,02/25/2024,4527374,away,0,Oregon Tech,14,2,1,0,0,1.0,0,7.0,5,2,1,3,0,0,2,0,3,1,0,0,29,26,0,0,0,0,9,8,2,0.0,98.1257099583491,1.0,1.2857142857142856,23.0,3.7898540519305315,1.0,6.428571428571429,0.0,2.571428571428571,3.8571428571428568,1.5,2.571428571428571
2024,16580,1446,2.0,02/25/2024,4542661,away,0,Oregon Tech,11,9,1,0,1,0.0,0,9.0,11,9,7,2,0,1,2,0,9,2,0,1,43,37,3,3,1,1,9,8,5,0.0,98.1257099583491,1.0,7.0,123.0,4.139060401136881,1.4444444444444444,11.0,1.0,2.0,9.0,4.5,9.0
2024,16580,1462,2.0,02/01/2024,4524916,away,49,Barry,5,0,1,0,1,0.0,0,9.0,2,0,0,0,0,0,3,0,8,0,0,0,31,28,0,0,0,0,11,6,4,0.0,92.64311745770642,1.0,0.0,0.0,2.5835048455813254,0.5555555555555556,2.0,0.0,3.0,8.0,2.6666666666666665,0.0
2024,16580,1462,2.0,02/02/2024,4524957,away,20794,Lynn,1,2,0,0,0,0.0,0,9.333333333333332,6,1,1,1,0,0,2,0,9,0,0,0,34,32,0,0,0,0,11,6,3,0.0,92.64311745770642,,0.9642857142857144,18.0,2.0755683376448175,0.8571428571428572,5.7857142857142865,0.0,1.9285714285714288,8.67857142857143,4.5,0.9642857142857144
2024,16580,1462,2.0,02/03/2024,4524986,away,24639,Nova Southeastern,3,9,0,1,0,0.0,0,8.0,10,9,9,2,1,2,5,0,11,4,0,2,42,32,0,0,0,1,5,7,6,0.0,92.64311745770642,0.0,10.125,188.0,7.236282623359103,1.875,11.25,2.25,5.625,12.375,2.2,10.125
2024,16580,1462,2.0,02/09/2024,4525220,home,1013,Charleston (WV),8,4,1,0,1,0.0,0,9.0,7,4,3,4,0,0,3,0,6,0,0,0,37,34,1,0,0,0,6,14,5,0.0,92.64311745770642,1.0,3.0,56.0,3.0279492900257696,1.1111111111111112,7.0,0.0,3.0,6.0,2.0,4.0
2024,16580,1462,2.0,02/10/2024,5245134,home,1013,Charleston (WV),2,8,0,1,0,0.0,0,9.0,12,8,7,3,2,0,6,0,11,0,0,3,45,38,3,1,0,1,5,10,5,0.0,92.64311745770642,0.0,7.0,130.0,2.9168381789146585,2.0,12.0,0.0,6.0,11.0,1.8333333333333333,8.0
2024,16580,1462,2.0,02/10/2024,5245167,home,1013,Charleston (WV),2,3,0,1,0,0.0,0,7.0,8,3,3,1,0,0,2,0,10,0,0,0,30,27,2,0,0,1,6,4,4,0.0,92.64311745770642,0.0,3.8571428571428568,71.0,1.361282623359103,1.4285714285714286,10.285714285714285,0.0,2.571428571428571,12.857142857142858,5.0,3.8571428571428568
2024,16580,1462,2.0,02/13/2024,4525433,home,1072,Erskine,4,2,1,0,1,0.0,0,9.0,9,2,2,1,0,0,3,0,8,1,0,0,38,34,2,1,0,0,11,7,3,0.0,92.64311745770642,1.0,2.0,37.0,2.9168381789146585,1.3333333333333333,9.0,0.0,3.0,8.0,2.6666666666666665,2.0
2024,16580,1462,2.0,02/23/2024,4526713,home,1079,Findlay,6,3,1,0,0,0.0,0,9.0,9,3,2,1,0,0,0,0,10,1,1,0,35,33,2,1,1,0,6,9,4,0.0,92.64311745770642,1.0,2.0,37.0,1.4723937344702143,1.0,9.0,0.0,0.0,10.0,inf,3.0
2024,16580,1462,2.0,02/24/2024,4526853,home,1167,Lander,12,5,1,0,0,0.0,0,9.0,7,5,2,2,0,1,3,0,11,0,0,1,37,33,1,0,1,0,12,2,3,0.0,92.64311745770642,1.0,2.0,37.0,3.361282623359103,1.1111111111111112,7.0,1.0,3.0,11.0,3.6666666666666665,5.0
2024,16580,1462,2.0,02/24/2024,4527114,home,1079,Findlay,8,6,1,0,1,0.0,0,9.0,8,6,6,4,0,0,1,0,8,2,0,0,38,34,0,0,1,0,9,10,1,0.0,92.64311745770642,1.0,6.0,111.0,2.5835048455813254,1.0,8.0,0.0,1.0,8.0,8.0,6.0
2024,16580,1462,2.0,02/25/2024,4526564,home,1167,Lander,1,12,0,1,0,0.0,0,9.0,16,12,10,4,1,2,5,0,10,0,0,1,46,41,6,4,0,0,5,8,3,0.0,92.64311745770642,0.0,10.0,185.0,5.694615956692436,2.3333333333333335,16.0,2.0,5.0,10.0,2.0,12.0
2024,16580,1462,2.0,02/27/2024,4527551,home,2683,Belmont Abbey,7,4,1,0,0,0.0,0,9.0,7,4,4,1,0,0,6,0,12,2,0,0,42,33,1,1,0,1,6,9,6,0.0,92.64311745770642,1.0,4.0,74.0,3.361282623359103,1.4444444444444444,7.0,0.0,6.0,12.0,2.0,4.0
2024,16580,2683,2.0,02/02/2024,4524932,away,1023,Coker,2,8,0,1,0,0.0,0,7.999999999999999,9,6,5,2,0,0,7,1,5,1,0,0,39,29,0,0,1,1,6,10,4,0.0,89.07158451108813,0.0,5.625000000000001,108.0,5.111282623359103,2.0000000000000004,10.125000000000002,0.0,7.875000000000001,5.625000000000001,0.7142857142857143,6.750000000000001
2024,16580,2683,2.0,02/03/2024,4525022,home,1023,Coker,2,1,1,0,0,1.0,0,7.0,5,1,1,1,1,0,1,0,5,2,0,0,27,24,0,0,0,0,10,4,1,0.0,89.07158451108813,1.0,1.2857142857142856,25.0,3.2184254805019603,0.8571428571428571,6.428571428571429,0.0,1.2857142857142856,6.428571428571429,5.0,1.2857142857142856
2024,16580,2683,2.0,02/03/2024,4544904,home,1023,Coker,9,7,1,0,1,0.0,0,9.0,7,7,3,3,0,0,5,0,9,5,0,0,45,34,0,0,0,1,8,8,2,0.0,89.07158451108813,1.0,3.0,57.0,4.694615956692436,1.3333333333333333,7.0,0.0,5.0,9.0,1.8,7.0
2024,16580,2683,2.0,02/06/2024,4525131,home,1167,Lander,4,5,0,1,0,0.0,0,9.0,5,4,4,1,0,0,5,0,5,3,1,2,39,30,0,0,0,1,9,12,0,0.0,89.07158451108813,0.0,4.0,77.0,4.9168381789146585,1.1111111111111112,5.0,0.0,5.0,5.0,1.0,4.0
2024,16580,2683,2.0,02/09/2024,4525185,away,30002,Trevecca Nazarene,9,11,0,1,0,0.0,0,7.0,15,11,10,3,1,3,6,0,4,2,0,1,42,34,0,0,0,0,5,9,3,0.0,89.07158451108813,0.0,12.857142857142858,246.0,11.21842548050196,3.0,19.285714285714285,3.8571428571428568,7.7142857142857135,5.142857142857142,0.6666666666666666,14.142857142857142
2024,16580,2683,2.0,02/13/2024,4525438,home,1199,Mars Hill,9,2,1,0,0,0.0,0,9.0,5,2,1,0,0,0,3,0,9,4,0,2,39,32,0,0,0,0,6,10,4,0.0,89.07158451108813,1.0,1.0,19.0,3.6946159566924366,0.8888888888888888,5.0,0.0,3.0,9.0,3.0,2.0
2024,16580,2683,2.0,02/20/2024,4526378,home,1174,Limestone,6,12,0,1,0,0.0,0,8.0,8,9,7,1,0,1,9,0,5,2,0,2,43,29,0,0,1,2,11,7,1,0.0,89.07158451108813,0.0,7.875,151.0,7.861282623359103,2.125,9.0,1.125,10.125,5.625,0.5555555555555556,10.125
2024,16580,2683,2.0,02/23/2024,4526709,home,15646,Barton,3,2,1,0,0,0.0,0,10.0,10,2,2,2,0,0,5,0,12,2,0,0,46,38,0,0,1,0,6,10,4,0.0,89.07158451108813,1.0,1.8,34.0,3.0612826233591033,1.5,9.0,0.0,4.5,10.799999999999999,2.4,1.8
2024,16580,2683,2.0,02/24/2024,4527072,home,15646,Barton,1,19,0,1,0,0.0,0,7.0,16,19,19,5,0,0,10,0,5,6,0,5,52,35,0,0,0,1,8,6,0,0.0,89.07158451108813,0.0,24.42857142857143,468.0,8.789854051930533,3.7142857142857144,20.57142857142857,0.0,12.857142857142858,6.428571428571429,0.5,24.42857142857143
2024,16580,2683,2.0,02/24/2024,4544125,home,15646,Barton,13,3,1,0,0,0.0,0,7.0,8,3,3,0,0,0,5,0,8,1,0,3,36,29,0,0,0,1,4,9,3,0.0,89.07158451108813,1.0,3.8571428571428568,74.0,3.6469969090733887,1.8571428571428572,10.285714285714285,0.0,6.428571428571429,10.285714285714285,1.6,3.8571428571428568
2024,16580,2683,2.0,02/27/2024,4527551,away,1462,Wingate,4,7,0,0,0,0.0,0,6.0,4,2,2,1,1,0,3,0,10,0,0,0,26,23,0,0,0,0,5,3,3,0.0,89.07158451108813,,3.0,57.0,1.5279492900257698,1.1666666666666667,6.0,0.0,4.5,15.0,3.3333333333333335,3.0
2024,16580,2696,2.0,02/01/2024,4524904,home,100,Cal State LA,5,3,1,0,1,0.0,0,9.0,9,3,3,1,1,0,5,0,8,2,0,0,43,36,3,0,0,0,11,7,2,0.0,108.92833161735082,1.0,3.0,47.0,3.9168381789146585,1.5555555555555556,9.0,0.0,5.0,8.0,1.6,3.0
2024,16580,2696,2.0,02/03/2024,4525009,home,100,Cal State LA,15,11,1,0,0,0.0,0,9.0,15,9,8,5,1,0,2,0,8,1,1,1,45,42,0,0,0,0,9,9,3,0.0,108.92833161735082,1.0,8.0,126.0,2.5835048455813254,1.8888888888888888,15.0,0.0,2.0,8.0,4.0,9.0
2024,16580,2696,2.0,02/04/2024,4525069,neutral,98,Cal St. East Bay,13,4,1,0,0,0.0,0,9.0,10,4,4,1,1,1,4,0,12,0,0,1,40,35,2,0,0,1,7,6,7,1.0,108.92833161735082,1.0,4.0,63.0,3.4723937344702143,1.5555555555555556,10.0,1.0,4.0,12.0,3.0,4.0
2024,16580,2696,2.0,02/09/2024,4525182,home,1343,Saint Martin's,2,1,1,0,1,0.0,0,9.0,7,1,0,1,0,0,4,0,5,1,0,2,38,32,0,0,1,0,5,14,1,1.0,108.92833161735082,1.0,0.0,0.0,3.9168381789146585,1.2222222222222223,7.0,0.0,4.0,5.0,1.25,1.0
2024,16580,2696,2.0,02/09/2024,4525208,neutral,133,Chaminade,7,8,0,1,0,0.0,0,12.0,11,8,8,3,0,1,6,0,13,0,1,1,53,47,2,2,0,0,7,16,3,0.0,108.92833161735082,0.0,6.0,94.0,3.7779492900257696,1.4166666666666667,8.25,0.75,4.5,9.75,2.1666666666666665,6.0
2024,16580,2696,2.0,02/10/2024,4525286,neutral,133,Chaminade,5,1,1,0,0,0.0,0,9.0,8,1,1,0,0,0,1,0,6,0,0,0,36,35,0,0,0,0,8,13,1,0.0,108.92833161735082,1.0,1.0,16.0,2.361282623359103,1.0,8.0,0.0,1.0,6.0,6.0,1.0
2024,16580,2696,2.0,02/10/2024,4525345,away,2697,Hawaii Hilo,6,4,1,0,1,0.0,0,9.0,8,4,3,0,0,1,4,0,6,1,0,1,36,29,2,2,1,1,6,11,1,1.0,108.92833161735082,1.0,3.0,47.0,5.139060401136881,1.3333333333333333,8.0,1.0,4.0,6.0,1.5,4.0
2024,16580,2696,2.0,02/14/2024,4525450,home,1343,Saint Martin's,5,3,1,0,1,0.0,0,9.0,11,3,3,6,0,0,2,0,9,1,0,0,40,37,0,0,0,0,9,6,1,0.0,108.92833161735082,1.0,3.0,47.0,2.361282623359103,1.4444444444444444,11.0,0.0,2.0,9.0,4.5,3.0
2024,16580,2696,2.0,02/22/2024,4526460,home,133,Chaminade,14,5,1,0,0,0.0,0,9.0,12,5,5,1,1,1,3,0,8,1,0,2,42,38,2,1,0,0,5,13,3,0.0,108.92833161735082,1.0,5.0,79.0,4.361282623359103,1.6666666666666667,12.0,1.0,3.0,8.0,2.6666666666666665,5.0
2024,16580,2696,2.0,02/23/2024,4526747,home,133,Chaminade,0,12,0,1,0,0.0,0,7.0,14,12,10,1,1,1,7,0,10,0,0,1,43,36,3,2,0,0,5,5,4,0.0,108.92833161735082,0.0,12.857142857142858,202.0,5.361282623359103,3.0,18.0,1.2857142857142856,9.0,12.857142857142858,1.4285714285714286,15.428571428571427
2024,16580,2696,2.0,02/24/2024,4527142,home,133,Chaminade,5,7,0,1,0,0.0,0,7.0,8,7,6,1,0,1,4,0,5,3,0,1,37,29,3,0,1,0,8,7,1,0.0,108.92833161735082,0.0,7.7142857142857135,121.0,6.789854051930531,1.7142857142857142,10.285714285714285,1.2857142857142856,5.142857142857142,6.428571428571429,1.25,9.0
2024,16580,2696,2.0,02/24/2024,4544381,home,133,Chaminade,9,12,0,1,0,0.0,0,5.666666666666666,12,9,9,4,0,1,3,0,5,1,0,0,32,28,0,0,0,0,9,2,1,0.0,108.92833161735082,0.0,14.294117647058824,225.0,6.008341446888515,2.647058823529412,19.058823529411764,1.5882352941176472,4.764705882352941,7.941176470588236,1.6666666666666667,14.294117647058824
2024,16580,2697,2.0,02/02/2024,4524942,neutral,100,Cal State LA,3,4,0,1,0,0.0,0,9.0,7,4,4,0,1,0,4,0,10,1,0,1,39,34,4,0,0,0,5,12,2,0.0,63.524662102861164,0.0,4.0,94.0,2.8057270678035477,1.2222222222222223,7.0,0.0,4.0,10.0,2.5,4.0
2024,16580,2697,2.0,02/03/2024,4524943,neutral,98,Cal St. East Bay,6,12,0,1,0,0.0,0,9.0,11,12,10,0,0,3,3,0,7,4,0,1,47,38,4,2,0,2,7,13,0,0.0,63.524662102861164,0.0,10.0,236.0,8.472393734470213,1.5555555555555556,11.0,3.0,3.0,7.0,2.3333333333333335,12.0
2024,16580,2697,2.0,02/03/2024,4525017,neutral,98,Cal St. East Bay,3,27,0,1,0,0.0,0,9.0,21,27,14,6,0,0,8,0,11,5,0,4,68,54,8,7,0,1,8,7,4,0.0,63.524662102861164,0.0,14.0,330.0,5.2501715122479915,3.2222222222222223,21.0,0.0,8.0,11.0,1.375,27.0
2024,16580,2697,2.0,02/04/2024,4525075,neutral,100,Cal State LA,15,6,1,0,1,0.0,0,9.0,6,6,5,2,0,0,2,0,9,2,0,4,39,33,3,3,0,2,8,10,3,0.0,63.524662102861164,1.0,5.0,118.0,2.6946159566924366,0.8888888888888888,6.0,0.0,2.0,9.0,4.5,6.0
2024,16580,2697,2.0,02/08/2024,4525151,home,1343,Saint Martin's,8,3,3,0,1,0.0,0,13.0,5,3,2,1,0,0,5,0,11,2,0,0,49,39,4,0,3,0,13,13,4,0.0,63.524662102861164,1.0,1.3846153846153846,33.0,3.284359546436026,0.7692307692307693,3.4615384615384617,0.0,3.4615384615384617,7.615384615384615,2.2,2.076923076923077
2024,16580,2697,2.0,02/08/2024,4542621,home,1343,Saint Martin's,4,1,1,0,1,0.0,0,7.0,3,1,0,0,0,0,5,0,10,0,0,0,31,26,0,0,0,0,5,5,3,1.0,63.524662102861164,1.0,0.0,0.0,2.6469969090733887,1.1428571428571428,3.8571428571428568,0.0,6.428571428571429,12.857142857142858,2.0,1.2857142857142856
