season,season_id,school_id,division,date,game_id,field,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2020,15204,1446,2.0,03/01/2020,1832979,home,205,Mont. St. Billings,3,2,1,1,0,1,0.0,0,9.0,5,2,2,1,0,1,2,0,12,1,0,0,34,31,0,0,0,0,7,8,4,0.0,1.0,2.0,267.0,3.081004920214537,0.7777777777777778,5.0,1.0,2.0,12.0,6.0,2.0
2020,15204,1446,2.0,03/01/2020,1849557,home,205,Mont. St. Billings,5,8,-3,0,1,0,0.0,0,7.0,9,8,8,3,0,2,7,0,8,1,0,4,36,26,7,2,0,2,3,8,1,0.0,0.0,10.285714285714285,52.0,8.160369999579617,2.2857142857142856,11.571428571428573,2.571428571428571,9.0,10.285714285714285,1.1428571428571428,10.285714285714285
2020,15204,1446,2.0,03/07/2020,1834017,away,1010,Central Wash.,5,6,-1,0,1,0,0.0,0,8.0,7,6,3,3,1,0,2,0,4,1,0,0,37,32,1,0,2,0,12,8,2,0.0,0.0,3.375,158.0,3.4282271424367594,1.125,7.875,0.0,2.25,4.5,2.0,6.75
2020,15204,1446,2.0,03/07/2020,1849482,away,1010,Central Wash.,3,0,3,1,0,0,1.0,1,7.0,3,0,0,0,0,0,1,0,13,0,0,0,28,27,0,0,0,0,1,7,5,0.0,1.0,0.0,inf,0.017512856722473824,0.5714285714285714,3.8571428571428568,0.0,1.2857142857142856,16.714285714285715,13.0,0.0
2020,15204,1446,2.0,03/08/2020,1834426,away,1010,Central Wash.,1,9,-8,0,0,0,0.0,0,3.6666666666666665,9,4,4,2,1,0,3,0,0,1,1,0,22,18,5,2,0,0,6,3,0,0.0,,9.81818181818182,54.0,6.575954415164032,3.272727272727273,22.09090909090909,0.0,7.363636363636364,0.0,0.0,9.81818181818182
2020,15204,1446,2.0,03/08/2020,1848422,away,1010,Central Wash.,9,5,4,1,0,0,0.0,0,7.0,4,5,5,1,0,0,7,0,14,0,0,0,32,25,3,2,0,0,2,5,4,0.0,1.0,6.428571428571429,83.0,2.3032271424367594,1.5714285714285714,5.142857142857142,0.0,9.0,18.0,2.0,6.428571428571429
2020,15204,1460,2.0,02/21/2020,1831307,neutral,682,Stonehill,9,4,5,1,0,0,0.0,0,9.0,1,4,3,0,0,1,10,0,10,2,0,0,42,30,0,0,0,0,10,7,3,0.0,1.0,3.0,178.0,6.525449364658982,1.2222222222222223,1.0,1.0,10.0,10.0,1.0,4.0
2020,15204,1460,2.0,02/21/2020,1848573,neutral,682,Stonehill,4,5,-1,0,1,0,0.0,0,7.0,3,5,3,0,1,0,6,0,11,1,0,4,33,24,0,0,1,1,3,6,4,0.0,0.0,3.8571428571428568,139.0,3.1603699995796166,1.2857142857142858,3.8571428571428568,0.0,7.7142857142857135,14.142857142857142,1.8333333333333333,6.428571428571429
2020,15204,1460,2.0,02/22/2020,1831479,neutral,437,Molloy,8,9,-1,0,1,0,0.0,0,9.666666666666666,12,9,8,0,0,3,5,0,10,0,0,1,45,38,0,0,2,0,6,11,2,0.0,0.0,7.448275862068966,72.0,6.820468521747104,1.7586206896551726,11.172413793103448,2.793103448275862,4.655172413793104,9.310344827586208,2.0,8.379310344827587
2020,15204,1460,2.0,02/23/2020,1831917,neutral,477,New York Tech,2,17,-15,0,1,0,0.0,0,9.0,14,17,14,4,0,4,8,0,8,2,0,2,54,43,0,0,0,1,7,11,4,0.0,0.0,14.0,38.0,10.636560475770093,2.4444444444444446,14.0,4.0,8.0,8.0,1.0,17.0
2020,15204,1460,2.0,03/01/2020,1833000,neutral,30063,Seton Hill,2,13,-11,0,1,0,0.0,0,9.0,15,13,8,3,0,0,9,0,9,1,1,2,52,42,0,0,0,0,4,9,3,0.0,0.0,8.0,67.0,4.636560475770093,2.6666666666666665,15.0,0.0,9.0,9.0,1.0,13.0
2020,15204,1460,2.0,03/02/2020,1833287,away,1403,Tiffin,1,2,-1,0,1,0,1.0,0,8.0,7,2,2,3,0,0,0,0,5,1,0,1,30,28,0,0,0,1,9,8,4,0.0,0.0,2.25,238.0,2.4282271424367594,0.875,7.875,0.0,0.0,5.625,inf,2.25
2020,15204,1460,2.0,03/02/2020,1833292,neutral,246,Gannon,0,13,-13,0,1,0,0.0,0,9.0,16,13,7,5,0,0,6,0,10,2,0,2,52,43,3,3,0,1,7,8,2,0.0,0.0,7.0,76.0,3.7476715868812036,2.4444444444444446,16.0,0.0,6.0,10.0,1.6666666666666667,13.0
2020,15204,1460,2.0,03/03/2020,1833352,neutral,593,St. Anselm,20,10,10,1,0,0,0.0,0,9.0,8,10,8,2,0,1,4,0,15,3,0,2,43,35,0,0,0,1,4,7,5,0.0,1.0,8.0,67.0,3.7476715868812036,1.3333333333333333,8.0,1.0,4.0,15.0,3.75,10.0
2020,15204,1460,2.0,03/05/2020,1833632,neutral,598,St. Cloud St.,8,11,-3,0,1,0,0.0,0,10.0,10,11,9,2,1,1,10,0,9,1,0,2,52,40,0,0,0,1,12,7,4,0.0,0.0,8.1,66.0,6.10322714243676,2.0,9.0,0.9,9.0,8.1,0.9,9.9
2020,15204,1460,2.0,03/06/2020,1833750,neutral,246,Gannon,2,4,-2,0,1,0,1.0,0,7.0,7,4,3,1,0,0,0,0,10,1,1,2,30,29,0,0,0,0,4,6,3,0.0,0.0,3.8571428571428568,139.0,0.874655713865331,1.0,9.0,0.0,0.0,12.857142857142858,inf,5.142857142857142
2020,15204,1460,2.0,03/06/2020,1848808,neutral,246,Gannon,5,2,3,1,0,1,0.0,0,8.0,4,2,2,1,0,0,5,0,11,2,0,2,32,22,1,0,1,2,5,5,5,0.0,1.0,2.25,238.0,3.1782271424367594,1.125,4.5,0.0,5.625,12.375,2.2,2.25
2020,15204,1460,2.0,03/07/2020,1834058,neutral,383,Minnesota St.,2,4,-2,0,1,0,0.0,0,8.0,11,4,4,1,0,0,3,0,9,1,0,0,39,33,0,0,2,0,9,6,3,0.0,0.0,4.5,119.0,2.5532271424367594,1.75,12.375,0.0,3.375,10.125,3.0,4.5
2020,15204,1460,2.0,03/11/2020,1835114,away,638,Shippensburg,7,6,1,1,0,0,0.0,0,9.0,7,6,5,4,1,0,4,0,7,2,0,0,40,33,1,0,1,0,7,11,3,0.0,1.0,5.0,107.0,3.7476715868812036,1.2222222222222223,7.0,0.0,4.0,7.0,1.75,6.0
2020,15204,1462,2.0,02/01/2020,1829657,home,1028,Concord,8,0,8,1,0,0,0.0,0,9.0,1,0,0,0,0,0,2,0,8,0,0,0,30,28,0,0,0,0,10,8,2,0.0,1.0,0.0,inf,2.1921160313256483,0.3333333333333333,1.0,0.0,2.0,8.0,4.0,0.0
2020,15204,1462,2.0,02/01/2020,1848541,home,1028,Concord,1,5,-4,0,1,0,0.0,0,7.0,6,5,5,1,0,1,6,0,10,1,0,1,34,27,4,2,0,0,6,5,3,0.0,0.0,6.428571428571429,83.0,5.303227142436759,1.7142857142857142,7.7142857142857135,1.2857142857142856,7.7142857142857135,12.857142857142858,1.6666666666666667,6.428571428571429
2020,15204,1462,2.0,02/02/2020,1829730,home,1028,Concord,11,12,-1,0,1,0,0.0,0,9.0,16,12,11,6,0,1,4,0,12,1,0,0,46,39,5,2,2,0,10,3,3,0.0,0.0,11.0,49.0,3.7476715868812036,2.2222222222222223,16.0,1.0,4.0,12.0,3.0,12.0
2020,15204,1462,2.0,02/04/2020,1829751,away,1072,Erskine,5,5,0,0,0,0,0.0,0,10.0,8,5,4,0,1,0,3,0,7,0,0,0,41,37,0,0,0,1,9,13,3,0.0,,3.6,148.0,2.8032271424367594,1.1,7.2,0.0,2.6999999999999997,6.3,2.3333333333333335,4.5
2020,15204,1462,2.0,02/07/2020,1829818,home,734,Valdosta St.,8,6,2,1,0,0,0.0,0,9.0,7,6,5,0,0,3,6,0,10,0,0,0,38,31,4,0,1,0,11,4,0,0.0,1.0,5.0,107.0,7.41433825354787,1.4444444444444444,7.0,3.0,6.0,10.0,1.6666666666666667,6.0
2020,15204,1462,2.0,02/08/2020,1829779,home,230,Florida Tech,10,2,8,1,0,0,0.0,0,9.0,4,2,2,1,0,0,7,0,8,0,0,0,37,30,0,0,0,0,10,7,3,0.0,1.0,2.0,267.0,3.858782697992315,1.2222222222222223,4.0,0.0,7.0,8.0,1.1428571428571428,2.0
2020,15204,1462,2.0,02/09/2020,1830038,home,30045,Palm Beach Atl.,10,4,6,1,0,0,0.0,0,9.0,6,4,3,2,0,0,1,0,6,1,1,2,34,31,0,0,1,0,13,6,4,0.0,1.0,3.0,178.0,2.636560475770093,0.7777777777777778,6.0,0.0,1.0,6.0,6.0,4.0
2020,15204,1462,2.0,02/14/2020,1830331,home,1013,Charleston (WV),6,0,6,1,0,1,0.0,0,9.0,6,0,0,3,0,0,8,0,14,1,0,0,40,31,0,0,0,0,6,5,6,0.0,1.0,0.0,inf,3.1921160313256483,1.5555555555555556,6.0,0.0,8.0,14.0,1.75,0.0
2020,15204,1462,2.0,02/15/2020,1830648,home,1013,Charleston (WV),1,2,-1,0,1,0,0.0,0,9.0,4,2,2,0,0,1,3,0,13,0,0,0,34,31,0,0,0,0,9,4,5,0.0,0.0,2.0,267.0,2.858782697992315,0.7777777777777778,4.0,1.0,3.0,13.0,4.333333333333333,2.0
2020,15204,1462,2.0,02/16/2020,1830873,home,1013,Charleston (WV),6,1,5,1,0,0,0.0,0,9.0,7,1,1,0,0,1,1,0,11,0,0,1,34,33,0,0,0,0,5,8,2,0.0,1.0,1.0,534.0,2.636560475770093,0.8888888888888888,7.0,1.0,1.0,11.0,11.0,1.0
2020,15204,1462,2.0,02/19/2020,1831078,home,1174,Limestone,7,2,5,1,0,0,0.0,0,9.0,6,2,0,1,0,0,4,0,8,1,0,0,38,33,2,0,0,0,8,9,4,0.0,1.0,0.0,inf,3.1921160313256483,1.1111111111111112,6.0,0.0,4.0,8.0,2.0,2.0
2020,15204,1462,2.0,02/21/2020,1831346,away,1257,Newberry,5,1,4,1,0,1,0.0,0,9.0,6,1,1,2,0,0,4,0,11,1,0,0,38,31,0,0,2,0,7,8,5,0.0,1.0,1.0,534.0,2.5254493646589817,1.1111111111111112,6.0,0.0,4.0,11.0,2.75,1.0
2020,15204,1462,2.0,02/22/2020,1831616,away,1257,Newberry,2,7,-5,0,1,0,0.0,0,8.0,9,7,4,2,0,0,3,1,5,2,0,1,41,34,0,0,2,0,16,3,3,0.0,0.0,4.5,119.0,3.9282271424367594,1.5,10.125,0.0,3.375,5.625,1.6666666666666667,7.875
2020,15204,1462,2.0,02/22/2020,1847687,away,1257,Newberry,6,1,5,1,0,0,0.0,0,7.0,5,1,1,1,0,0,2,0,4,1,0,0,27,24,0,0,0,0,10,5,2,0.0,1.0,1.2857142857142856,416.0,3.446084285293902,1.0,6.428571428571429,0.0,2.571428571428571,5.142857142857142,2.0,1.2857142857142856
2020,15204,1462,2.0,02/25/2020,1832149,home,1085,Francis Marion,8,3,5,1,0,0,0.0,0,9.0,11,3,2,0,0,0,1,0,10,0,0,0,39,37,0,0,1,0,10,6,1,0.0,1.0,2.0,267.0,1.4143382535478706,1.3333333333333333,11.0,0.0,1.0,10.0,10.0,3.0
2020,15204,1462,2.0,02/28/2020,1832361,away,1023,Coker,6,8,-2,0,1,0,0.0,0,8.0,14,8,7,0,1,0,2,0,8,0,0,1,39,36,0,0,1,0,8,6,3,0.0,0.0,7.875,68.0,2.0532271424367594,2.0,15.75,0.0,2.25,9.0,4.0,9.0
2020,15204,1462,2.0,02/29/2020,1832704,away,1023,Coker,8,3,5,1,0,0,0.0,0,9.0,7,3,3,2,0,1,3,0,7,2,0,1,39,33,0,0,0,1,8,12,1,0.0,1.0,3.0,178.0,4.858782697992315,1.1111111111111112,7.0,1.0,3.0,7.0,2.3333333333333335,3.0
2020,15204,1462,2.0,02/29/2020,1848794,away,1023,Coker,8,4,4,1,0,0,0.0,0,7.0,8,4,3,0,0,2,2,0,5,0,0,0,29,27,0,0,0,0,10,4,3,0.0,1.0,3.8571428571428568,139.0,6.446084285293902,1.4285714285714286,10.285714285714285,2.571428571428571,2.571428571428571,6.428571428571429,2.5,5.142857142857142
2020,15204,1462,2.0,03/06/2020,1833938,home,13028,Anderson (SC),5,2,3,1,0,1,0.0,0,9.0,5,2,0,1,0,0,4,0,10,1,0,1,38,33,2,1,0,0,6,11,3,0.0,1.0,0.0,inf,2.7476715868812036,1.0,5.0,0.0,4.0,10.0,2.5,2.0
2020,15204,1462,2.0,03/07/2020,1834253,home,13028,Anderson (SC),7,6,1,1,0,0,0.0,0,10.0,7,6,6,1,0,1,5,0,12,2,0,1,44,35,4,4,1,1,10,8,6,0.0,1.0,5.3999999999999995,99.0,4.303227142436759,1.2,6.3,0.9,4.5,10.799999999999999,2.4,5.3999999999999995
2020,15204,1462,2.0,03/07/2020,1847743,home,13028,Anderson (SC),15,3,12,1,0,0,0.0,0,7.0,10,3,3,3,1,0,3,0,10,0,0,0,35,32,0,0,0,0,8,3,2,0.0,1.0,3.8571428571428568,139.0,1.731798571008188,1.8571428571428572,12.857142857142858,0.0,3.8571428571428568,12.857142857142858,3.3333333333333335,3.8571428571428568
2020,15204,1462,2.0,03/10/2020,1835019,home,537,UNC Pembroke,1,4,-3,0,1,0,0.0,0,9.0,8,4,2,2,0,0,0,0,10,1,0,2,35,32,0,0,2,0,12,2,4,0.0,0.0,2.0,267.0,1.4143382535478706,0.8888888888888888,8.0,0.0,0.0,10.0,inf,4.0
2020,15204,2683,2.0,02/01/2020,1829650,home,1257,Newberry,2,5,-3,0,1,0,0.0,0,9.0,4,5,4,1,1,0,7,0,7,2,0,4,40,29,0,0,2,0,9,10,4,0.0,0.0,4.0,134.0,4.747671586881204,1.2222222222222223,4.0,0.0,7.0,7.0,1.0,5.0
2020,15204,2683,2.0,02/01/2020,1848534,home,1257,Newberry,1,3,-2,0,1,0,0.0,0,7.0,7,3,1,1,0,0,0,0,7,1,0,0,30,26,0,0,2,1,7,5,3,0.0,0.0,1.2857142857142856,416.0,1.731798571008188,1.0,9.0,0.0,0.0,9.0,inf,3.8571428571428568
2020,15204,2683,2.0,02/03/2020,1829592,away,1257,Newberry,4,7,-3,0,1,0,0.0,0,8.0,4,7,1,1,0,0,6,0,10,2,1,1,37,29,0,0,0,0,7,6,5,0.0,0.0,1.125,475.0,3.8032271424367594,1.25,4.5,0.0,6.75,11.25,1.6666666666666667,7.875
2020,15204,2683,2.0,02/04/2020,1829758,home,1000,Carson-Newman,4,5,-1,0,1,0,0.0,0,9.0,13,5,5,1,0,0,2,0,9,0,0,2,37,34,0,0,1,0,5,8,5,0.0,0.0,5.0,107.0,1.9698938091034262,1.6666666666666667,13.0,0.0,2.0,9.0,4.5,5.0
2020,15204,2683,2.0,02/08/2020,1963832,away,12830,Tusculum,0,3,-3,0,1,0,0.0,0,7.999999999999999,5,3,2,0,0,0,6,0,7,0,1,1,36,26,0,0,3,1,9,7,3,0.0,0.0,2.2500000000000004,238.0,3.8032271424367594,1.3750000000000002,5.625000000000001,0.0,6.750000000000001,7.875000000000001,1.1666666666666667,3.3750000000000004
2020,15204,2683,2.0,02/09/2020,1963924,away,12830,Tusculum,0,9,-9,0,1,0,0.0,0,8.0,5,9,8,1,1,1,7,0,6,6,0,2,43,28,0,0,0,2,7,11,3,0.0,0.0,9.0,59.0,8.303227142436759,1.5,5.625,1.125,7.875,6.75,0.8571428571428571,10.125
2020,15204,2683,2.0,02/09/2020,1963926,away,12830,Tusculum,3,2,1,1,0,1,0.0,0,7.0,3,2,1,1,0,0,4,0,7,1,0,0,29,22,0,0,1,1,8,5,2,0.0,1.0,1.2857142857142856,416.0,3.446084285293902,1.0,3.8571428571428568,0.0,5.142857142857142,9.0,1.75,2.571428571428571
2020,15204,2683,2.0,02/14/2020,1830285,home,30193,Emmanuel (GA),3,4,-1,0,1,0,0.0,0,9.666666666666666,5,4,2,2,0,0,10,0,15,0,0,3,45,34,0,0,1,0,8,6,4,0.0,0.0,1.8620689655172415,287.0,3.3032271424367594,1.5517241379310345,4.655172413793104,0.0,9.310344827586208,13.96551724137931,1.5,3.724137931034483
2020,15204,2683,2.0,02/15/2020,1830512,home,30193,Emmanuel (GA),0,2,-2,0,1,0,0.0,0,7.0,6,2,1,0,0,0,2,0,11,2,0,0,31,27,0,0,0,0,5,4,6,0.0,0.0,1.2857142857142856,416.0,1.8746557138653308,1.1428571428571428,7.7142857142857135,0.0,2.571428571428571,14.142857142857142,5.5,2.571428571428571
2020,15204,2683,2.0,02/15/2020,1848547,home,30193,Emmanuel (GA),6,0,6,1,0,0,0.0,0,9.0,5,0,0,1,0,0,2,0,9,0,0,1,32,30,0,0,0,0,8,8,5,0.0,1.0,0.0,inf,1.9698938091034262,0.7777777777777778,5.0,0.0,2.0,9.0,4.5,0.0
2020,15204,2683,2.0,02/18/2020,1830975,home,1023,Coker,5,3,2,1,0,1,0.0,0,9.0,8,3,3,1,0,0,5,0,8,1,0,0,38,31,0,0,0,1,8,7,2,0.0,1.0,3.0,178.0,3.5254493646589817,1.4444444444444444,8.0,0.0,5.0,8.0,1.6,3.0
2020,15204,2683,2.0,02/19/2020,1831073,away,1170,Lenoir-Rhyne,1,2,-1,0,1,0,0.0,0,8.0,6,2,2,0,0,0,5,0,15,0,0,1,33,28,1,0,0,0,2,5,5,0.0,0.0,2.25,238.0,1.4282271424367594,1.375,6.75,0.0,5.625,16.875,3.0,2.25
2020,15204,2683,2.0,02/21/2020,1831309,home,1072,Erskine,8,5,3,1,0,1,0.0,0,9.0,8,5,4,2,0,1,0,0,12,0,0,0,37,36,0,0,1,0,8,7,7,0.0,1.0,4.0,134.0,2.081004920214537,0.8888888888888888,8.0,1.0,0.0,12.0,inf,5.0
2020,15204,2683,2.0,02/22/2020,1831598,home,1072,Erskine,3,7,-4,0,1,0,0.0,0,7.0,6,7,3,2,0,0,6,0,13,1,0,5,36,29,0,0,0,0,5,3,5,0.0,0.0,3.8571428571428568,139.0,2.588941428151045,1.7142857142857142,7.7142857142857135,0.0,7.7142857142857135,16.714285714285715,2.1666666666666665,9.0
2020,15204,2683,2.0,02/22/2020,1847669,home,1072,Erskine,9,7,2,1,0,0,0.0,0,11.0,8,7,3,1,0,1,6,0,14,3,0,2,51,42,0,0,0,0,8,11,7,0.0,1.0,2.454545454545454,218.0,4.394136233345851,1.2727272727272727,6.545454545454546,0.8181818181818182,4.909090909090908,11.454545454545455,2.3333333333333335,5.7272727272727275
2020,15204,2683,2.0,02/26/2020,1832228,away,13028,Anderson (SC),13,5,8,1,0,0,0.0,0,9.0,8,5,4,0,1,1,4,0,13,1,0,2,41,34,2,0,2,0,12,2,3,0.0,1.0,4.0,134.0,3.5254493646589817,1.3333333333333333,8.0,1.0,4.0,13.0,3.25,5.0
2020,15204,2683,2.0,02/28/2020,1832431,away,30192,Southern Wesleyan,6,3,3,1,0,0,0.0,0,9.0,7,3,2,0,0,1,4,0,7,0,0,0,37,33,0,0,0,0,6,13,3,0.0,1.0,2.0,267.0,4.525449364658982,1.2222222222222223,7.0,1.0,4.0,7.0,1.75,3.0
2020,15204,2683,2.0,02/29/2020,1832675,away,30192,Southern Wesleyan,16,4,12,1,0,0,0.0,0,7.0,4,4,4,1,0,1,5,0,8,1,0,0,29,23,0,0,0,0,4,6,6,0.0,1.0,5.142857142857142,104.0,5.446084285293902,1.2857142857142858,5.142857142857142,1.2857142857142856,6.428571428571429,10.285714285714285,1.6,5.142857142857142
2020,15204,2683,2.0,02/29/2020,1848765,away,30192,Southern Wesleyan,19,8,11,1,0,0,0.0,0,9.0,12,8,7,3,0,1,5,0,11,1,0,2,45,39,1,1,0,0,5,11,7,0.0,1.0,7.0,76.0,4.303227142436759,1.8888888888888888,12.0,1.0,5.0,11.0,2.2,8.0
2020,15204,2683,2.0,03/04/2020,1833592,home,1170,Lenoir-Rhyne,3,7,-4,0,1,0,0.0,0,9.0,7,7,4,2,0,0,6,0,14,0,1,4,43,37,0,0,0,0,5,8,3,0.0,0.0,4.0,134.0,2.1921160313256483,1.4444444444444444,7.0,0.0,6.0,14.0,2.3333333333333335,7.0
2020,15204,2683,2.0,03/06/2020,1833902,home,9223,North Greenville,13,2,11,1,0,0,0.0,0,9.0,8,2,2,2,0,1,3,1,13,1,0,0,37,33,0,0,0,0,5,7,4,0.0,1.0,2.0,267.0,3.1921160313256483,1.2222222222222223,8.0,1.0,3.0,13.0,4.333333333333333,2.0
2020,15204,2683,2.0,03/07/2020,1834222,home,9223,North Greenville,9,8,1,1,0,1,0.0,0,7.0,11,8,7,2,0,1,4,0,7,2,0,0,38,31,0,0,0,1,3,10,4,0.0,1.0,9.0,59.0,5.731798571008188,2.142857142857143,14.142857142857142,1.2857142857142856,5.142857142857142,9.0,1.75,10.285714285714285
2020,15204,2683,2.0,03/07/2020,1847712,home,9223,North Greenville,0,11,-11,0,1,0,0.0,0,9.0,12,11,10,2,0,0,5,1,7,4,0,3,50,38,0,0,1,2,7,13,1,0.0,0.0,10.0,53.0,4.747671586881204,1.8888888888888888,12.0,0.0,5.0,7.0,1.4,11.0
2020,15204,2683,2.0,03/10/2020,1834988,away,1167,Lander,13,4,9,1,0,0,0.0,0,9.0,7,4,3,1,0,1,3,0,9,1,0,1,37,33,3,0,0,0,3,14,1,0.0,1.0,3.0,178.0,4.0810049202145375,1.1111111111111112,7.0,1.0,3.0,9.0,3.0,4.0
2020,15204,2683,2.0,03/11/2020,1835211,home,11504,Queens (NC),8,4,4,1,0,0,0.0,0,9.0,10,4,4,3,1,0,3,0,14,0,0,3,39,36,2,2,0,0,9,3,3,0.0,1.0,4.0,134.0,1.1921160313256483,1.4444444444444444,10.0,0.0,3.0,14.0,4.666666666666667,4.0
2020,15204,2696,2.0,01/31/2020,1829600,away,2697,Hawaii Hilo,3,6,-3,0,1,0,0.0,0,8.0,8,6,5,2,0,1,5,0,8,4,0,2,40,31,5,2,0,0,7,7,5,0.0,0.0,5.625,95.0,6.303227142436759,1.625,9.0,1.125,5.625,9.0,1.6,6.75
2020,15204,2696,2.0,02/01/2020,1829674,away,2697,Hawaii Hilo,3,9,-6,0,1,0,0.0,0,6.0,12,9,9,3,0,0,2,0,3,1,0,0,33,30,0,0,0,0,8,7,0,0.0,0.0,13.5,40.0,3.8032271424367594,2.3333333333333335,18.0,0.0,3.0,4.5,1.5,13.5
2020,15204,2696,2.0,02/09/2020,1848543,home,2697,Hawaii Hilo,4,2,2,1,0,1,0.0,0,7.0,4,2,0,1,0,0,1,0,6,1,0,0,27,24,1,0,1,0,7,7,0,0.0,1.0,0.0,inf,2.446084285293902,0.7142857142857143,5.142857142857142,0.0,1.2857142857142856,7.7142857142857135,6.0,2.571428571428571
2020,15204,2696,2.0,02/09/2020,1963929,home,2697,Hawaii Hilo,8,7,1,1,0,0,0.0,0,9.0,11,7,6,2,1,1,3,0,6,1,1,3,41,34,6,1,2,1,15,4,0,0.0,1.0,6.0,89.0,4.747671586881204,1.5555555555555556,11.0,1.0,3.0,6.0,2.0,7.0
2020,15204,2696,2.0,02/21/2020,1831296,home,1057,Drury,3,7,-4,0,1,0,0.0,0,9.0,10,7,7,1,1,0,3,0,9,0,0,1,40,36,3,3,1,0,3,14,2,0.0,0.0,7.0,76.0,2.3032271424367594,1.4444444444444444,10.0,0.0,3.0,9.0,3.0,7.0
2020,15204,2696,2.0,02/21/2020,1848389,home,1057,Drury,16,8,8,1,0,0,0.0,0,7.0,8,8,6,2,0,0,5,0,7,0,0,3,34,28,4,2,0,1,4,9,4,0.0,1.0,7.7142857142857135,69.0,3.446084285293902,1.8571428571428572,10.285714285714285,0.0,6.428571428571429,9.0,1.4,10.285714285714285
2020,15204,2696,2.0,02/22/2020,1831688,home,1057,Drury,7,9,-2,0,1,0,0.0,0,9.0,11,9,7,3,0,0,4,1,4,1,0,1,41,33,4,2,1,2,10,11,1,0.0,0.0,7.0,76.0,4.0810049202145375,1.6666666666666667,11.0,0.0,4.0,4.0,1.0,9.0
2020,15204,2696,2.0,02/22/2020,1847810,home,1057,Drury,2,1,1,1,0,0,1.0,0,7.0,3,1,0,0,0,0,1,0,3,1,0,0,25,23,0,0,0,0,10,5,1,0.0,1.0,0.0,inf,3.3032271424367594,0.5714285714285714,3.8571428571428568,0.0,1.2857142857142856,3.8571428571428568,3.0,1.2857142857142856
2020,15204,2696,2.0,02/23/2020,1831974,home,1057,Drury,8,14,-6,0,1,0,0.0,0,9.0,12,14,10,1,0,0,10,0,6,4,0,1,52,37,8,6,1,0,6,13,3,0.0,0.0,10.0,53.0,6.636560475770093,2.4444444444444446,12.0,0.0,10.0,6.0,0.6,14.0
2020,15204,2696,2.0,02/27/2020,1832280,home,30146,Azusa Pacific,3,2,1,1,0,1,0.0,0,9.0,4,2,2,1,0,0,3,0,14,2,0,2,36,30,0,0,1,0,7,6,4,0.0,1.0,2.0,267.0,1.858782697992315,0.7777777777777778,4.0,0.0,3.0,14.0,4.666666666666667,2.0
2020,15204,2696,2.0,02/28/2020,1832533,home,30146,Azusa Pacific,5,12,-7,0,1,0,0.0,0,9.0,11,12,9,2,0,0,7,0,9,2,0,0,48,38,8,6,0,1,9,10,3,0.0,0.0,9.0,59.0,4.303227142436759,2.0,11.0,0.0,7.0,9.0,1.2857142857142858,12.0
2020,15204,2696,2.0,02/29/2020,1832787,home,30146,Azusa Pacific,3,16,-13,0,0,0,0.0,0,9.0,14,16,8,6,1,0,5,0,6,2,0,0,49,40,5,4,2,0,11,8,3,0.0,,8.0,67.0,4.303227142436759,2.111111111111111,14.0,0.0,5.0,6.0,1.2,16.0
2020,15204,2696,2.0,02/29/2020,1849183,home,30146,Azusa Pacific,3,13,-10,0,1,0,0.0,0,7.0,13,13,8,1,0,0,6,0,7,1,1,1,42,34,2,0,1,0,6,7,2,0.0,0.0,10.285714285714285,52.0,4.303227142436759,2.7142857142857144,16.714285714285715,0.0,7.7142857142857135,9.0,1.1666666666666667,16.714285714285715
2020,15204,2696,2.0,03/05/2020,1833677,home,30220,Biola,2,1,1,1,0,1,0.0,0,9.0,4,1,1,0,0,1,3,0,12,2,0,0,33,28,1,0,0,0,5,7,6,0.0,1.0,1.0,534.0,3.7476715868812036,0.7777777777777778,4.0,1.0,3.0,12.0,4.0,1.0
2020,15204,2696,2.0,03/05/2020,1848420,home,30220,Biola,2,10,-8,0,1,0,0.0,0,7.0,9,10,8,2,0,1,9,0,11,1,1,3,40,28,3,2,0,2,2,7,5,0.0,0.0,10.285714285714285,52.0,6.303227142436759,2.5714285714285716,11.571428571428573,1.2857142857142856,11.571428571428573,14.142857142857142,1.2222222222222223,12.857142857142858
2020,15204,2696,2.0,03/09/2020,1848208,away,30123,Academy of Art,5,0,5,1,0,0,1.0,1,9.0,4,0,0,0,0,0,1,0,5,0,0,0,33,31,0,0,0,0,10,12,1,0.0,1.0,0.0,inf,2.5254493646589817,0.5555555555555556,4.0,0.0,1.0,5.0,5.0,0.0
2020,15204,2696,2.0,03/10/2020,1834949,away,30123,Academy of Art,8,7,1,1,0,0,0.0,0,10.0,11,7,7,1,0,0,7,0,7,2,0,1,48,38,8,3,1,0,14,6,2,0.0,1.0,6.3,85.0,4.60322714243676,1.8,9.9,0.0,6.3,6.3,1.0,6.3
2020,15204,2696,2.0,03/10/2020,1847832,away,30123,Academy of Art,2,7,-5,0,1,0,0.0,0,6.0,11,7,7,0,0,1,0,0,3,0,0,0,27,24,1,1,2,1,8,5,1,0.0,0.0,10.5,51.0,4.469893809103426,1.8333333333333333,16.5,1.5,0.0,4.5,inf,10.5
