season,season_id,school_id,division,home_runs_scored,home_runs_allowed,home_G,home_AB,H_x,home_2B,home_3B,home_HR,home_BB,home_K,away_runs_scored,away_runs_allowed,away_G,away_AB,H_y,away_2B,away_3B,away_HR,away_BB,away_K,PF
2022,15860,483,1.0,7067,6105,1184,975,260,39,6,17,156,199,4773.0,4847.0,703.0,609.0,163.0,20.0,4.0,23.0,91.0,157.0,81.29807692307692
2022,15860,485,1.0,3944,6438,783,829,216,35,10,8,95,244,2900.0,5075.0,580.0,617.0,153.0,33.0,5.0,13.0,54.0,164.0,96.43097643097643
2022,15860,487,1.0,3915,4374,648,790,215,49,7,7,123,188,3429.0,8748.0,783.0,924.0,236.0,34.0,1.0,15.0,103.0,230.0,82.25240206947524
2022,15860,488,1.0,5239,6045,899,847,237,44,9,15,92,201,3503.0,6696.0,744.0,664.0,158.0,29.0,1.0,17.0,54.0,178.0,91.56272927366103
2022,15860,490,1.0,10404,6256,1258,870,252,49,5,41,117,185,4896.0,5134.0,680.0,510.0,148.0,26.0,0.0,28.0,71.0,137.0,89.78469995419148
2022,15860,493,1.0,3286,2883,620,653,167,28,3,17,83,157,5735.0,5053.0,899.0,995.0,285.0,52.0,4.0,32.0,143.0,267.0,82.91666666666666
2022,15860,498,1.0,6401,7289,1110,1006,267,46,6,28,163,279,4181.0,6586.0,925.0,850.0,225.0,39.0,7.0,20.0,87.0,230.0,105.95647193585339
2022,15860,500,1.0,5436,4356,1152,976,238,39,8,11,92,201,5328.0,4932.0,1008.0,885.0,209.0,42.0,4.0,14.0,100.0,181.0,83.50877192982455
2022,15860,502,1.0,2548,3976,364,412,139,21,7,16,62,103,3556.0,8932.0,952.0,1031.0,233.0,38.0,3.0,10.0,105.0,306.0,136.63332183511557
2022,15860,503,1.0,3552,5184,640,608,177,43,3,9,91,108,5312.0,9024.0,1088.0,1062.0,274.0,40.0,5.0,14.0,139.0,257.0,103.59375000000001
2022,15860,505,1.0,5100,5474,680,617,197,43,5,28,62,152,6392.0,8840.0,1156.0,1047.0,267.0,57.0,4.0,25.0,133.0,276.0,118.01339285714288
2022,15860,508,1.0,7392,6006,1122,1020,270,57,4,28,159,270,3267.0,4620.0,627.0,576.0,134.0,14.0,2.0,20.0,75.0,160.0,94.92985478710312
2022,15860,509,1.0,4564,3752,616,659,192,50,6,28,88,146,5152.0,6160.0,784.0,891.0,248.0,56.0,3.0,33.0,106.0,213.0,93.56435643564356
2022,15860,513,1.0,10268,4930,1292,1289,404,73,8,53,132,246,4284.0,3978.0,680.0,686.0,168.0,31.0,3.0,25.0,71.0,180.0,96.81611435997401
2022,15860,514,1.0,6160,4865,770,709,230,30,2,24,115,150,6370.0,8435.0,1225.0,1136.0,284.0,45.0,8.0,22.0,162.0,309.0,118.47195357833655
2022,15860,518,1.0,6897,6864,957,989,287,66,8,41,129,219,4686.0,5478.0,726.0,772.0,212.0,36.0,2.0,27.0,102.0,174.0,102.70935960591132
2022,15860,519,1.0,4956,3808,616,632,196,44,6,23,82,121,5600.0,6832.0,868.0,918.0,260.0,47.0,6.0,27.0,132.0,232.0,99.33456183456182
2022,15860,521,1.0,9690,6902,1394,1263,371,65,10,50,178,327,7038.0,4726.0,782.0,761.0,236.0,58.0,1.0,32.0,115.0,197.0,79.1202594106866
2022,15860,522,1.0,11656,9114,1550,1303,385,73,7,47,206,359,4464.0,3844.0,589.0,536.0,155.0,29.0,4.0,19.0,61.0,147.0,95.0
2022,15860,523,1.0,12210,7955,1406,1359,408,95,10,80,189,306,5957.0,3663.0,740.0,735.0,210.0,34.0,2.0,48.0,98.0,224.0,110.32388663967612
2022,15860,527,1.0,7276,4386,1054,948,281,53,11,18,130,215,7718.0,4794.0,918.0,890.0,266.0,55.0,4.0,19.0,110.0,210.0,81.17987377279103
2022,15860,528,1.0,12960,7668,1656,1602,493,104,17,38,290,399,4680.0,3024.0,720.0,701.0,190.0,37.0,6.0,21.0,99.0,158.0,116.41609101991062
2022,15860,529,1.0,8961,5249,1131,1218,383,73,6,41,146,194,4147.0,4031.0,638.0,696.0,204.0,34.0,6.0,22.0,72.0,158.0,98.01782142207674
2022,15860,534,1.0,4785,6090,783,860,244,60,3,29,80,230,2929.0,6119.0,725.0,757.0,181.0,33.0,1.0,16.0,72.0,180.0,111.28917378917377
2022,15860,536,1.0,7511,4736,1147,843,223,40,5,32,99,175,6512.0,7474.0,999.0,835.0,265.0,44.0,7.0,19.0,75.0,156.0,76.26728110599078
2022,15860,539,1.0,8352,8928,1332,1213,347,57,15,26,171,261,2520.0,4680.0,648.0,598.0,135.0,30.0,4.0,16.0,55.0,157.0,116.75675675675676
2022,15860,540,1.0,5280,3102,693,711,209,42,3,25,110,138,6666.0,4158.0,891.0,972.0,297.0,58.0,2.0,25.0,110.0,204.0,99.56445993031357
2022,15860,541,1.0,4445,4480,980,948,254,40,1,17,94,256,4550.0,4690.0,770.0,794.0,209.0,40.0,8.0,25.0,81.0,230.0,75.89285714285715
2022,15860,545,1.0,7285,7688,1085,1040,284,52,4,44,206,285,4061.0,4309.0,651.0,646.0,172.0,29.0,7.0,31.0,84.0,186.0,107.33333333333333
2022,15860,551,1.0,5504,4128,864,858,235,47,4,16,126,223,4512.0,4320.0,896.0,911.0,241.0,32.0,7.0,19.0,116.0,193.0,113.09715512614062
2022,15860,553,1.0,6080,5568,736,744,263,40,7,6,106,142,5440.0,6560.0,928.0,907.0,231.0,36.0,11.0,9.0,119.0,187.0,122.38840579710144
2022,15860,554,1.0,2200,3400,450,618,156,23,4,19,74,180,3225.0,5175.0,550.0,787.0,211.0,37.0,2.0,21.0,87.0,222.0,81.48148148148148
2022,15860,559,1.0,9800,7770,1225,1096,322,62,7,24,134,241,3220.0,3850.0,525.0,464.0,123.0,22.0,4.0,11.0,57.0,122.0,106.50636492220652
2022,15860,562,1.0,3900,3750,480,550,160,28,3,30,72,144,5490.0,9150.0,960.0,1044.0,281.0,62.0,5.0,26.0,105.0,278.0,104.50819672131149
2022,15860,563,1.0,5916,8364,986,928,248,47,2,15,115,167,3094.0,6052.0,646.0,620.0,161.0,27.0,1.0,6.0,73.0,134.0,102.29457761825407
2022,15860,572,1.0,5379,5214,792,820,227,40,9,28,124,217,5478.0,9801.0,1023.0,1050.0,245.0,47.0,3.0,37.0,125.0,331.0,89.55183585313175
2022,15860,574,1.0,7904,10184,1292,1077,290,57,5,23,151,270,3192.0,5244.0,836.0,696.0,161.0,40.0,4.0,15.0,85.0,231.0,138.73873873873873
2022,15860,575,1.0,12765,10471,1480,1412,456,81,12,51,159,239,3515.0,4255.0,592.0,559.0,156.0,18.0,3.0,10.0,59.0,109.0,119.6190476190476
2022,15860,576,1.0,3550,3650,600,825,217,29,2,27,103,180,4250.0,4800.0,750.0,1057.0,277.0,44.0,6.0,27.0,119.0,242.0,99.4475138121547
2022,15860,587,1.0,8940,3780,840,915,305,62,10,48,136,169,8010.0,4530.0,930.0,1061.0,330.0,75.0,8.0,40.0,132.0,209.0,112.3034859876965
2022,15860,590,1.0,5508,5508,792,712,228,45,3,12,61,150,4284.0,10728.0,1116.0,948.0,223.0,46.0,3.0,17.0,99.0,257.0,103.40091563113145
2022,15860,596,1.0,2212,4424,532,593,144,26,7,4,57,144,2212.0,6412.0,700.0,822.0,193.0,42.0,5.0,10.0,77.0,240.0,101.24743677375257
2022,15860,603,1.0,6336,5016,924,838,234,42,4,18,123,167,3333.0,7425.0,858.0,729.0,154.0,21.0,3.0,17.0,101.0,196.0,97.98422436459246
2022,15860,606,1.0,6685,6265,910,873,257,45,6,34,126,172,8120.0,7420.0,980.0,966.0,298.0,70.0,8.0,35.0,141.0,223.0,89.74358974358974
2022,15860,609,1.0,6090,5191,957,975,281,57,6,21,145,199,4031.0,5249.0,580.0,630.0,159.0,29.0,2.0,21.0,85.0,135.0,73.67424242424242
2022,15860,610,1.0,4340,3780,875,739,186,36,9,11,80,183,6650.0,6860.0,1050.0,956.0,258.0,49.0,8.0,20.0,114.0,227.0,72.12435233160622
2022,15860,617,1.0,2813,4582,464,549,146,25,0,10,87,172,3828.0,11368.0,986.0,1065.0,218.0,47.0,8.0,11.0,141.0,350.0,103.41125954198473
2022,15860,624,1.0,6858,5481,891,1134,345,66,15,20,155,204,4212.0,3456.0,621.0,807.0,251.0,43.0,8.0,22.0,90.0,188.0,112.15322236448996
2022,15860,625,1.0,7956,7854,1190,1143,329,49,4,45,138,243,3468.0,5338.0,748.0,744.0,185.0,38.0,4.0,20.0,71.0,198.0,112.85162713734142
2022,15860,626,1.0,4970,7420,1260,1035,242,44,8,12,128,245,4655.0,4725.0,700.0,653.0,202.0,35.0,3.0,17.0,72.0,113.0,73.38308457711443
2022,15860,627,1.0,6634,5735,1023,1039,296,51,10,34,147,201,5456.0,3379.0,744.0,805.0,234.0,46.0,2.0,20.0,87.0,138.0,101.81818181818183
2022,15860,629,1.0,6180,6180,990,904,237,62,5,23,118,272,3510.0,4650.0,720.0,703.0,165.0,34.0,5.0,14.0,77.0,203.0,110.16042780748663
2022,15860,630,1.0,6752,7424,1056,1022,287,57,14,34,111,233,6400.0,6880.0,832.0,874.0,257.0,59.0,9.0,31.0,108.0,213.0,84.10368747718145
2022,15860,631,1.0,5236,5644,850,764,208,44,11,17,91,174,3910.0,6290.0,952.0,896.0,219.0,42.0,7.0,11.0,90.0,255.0,119.46666666666668
2022,15860,632,2.0,6541,3410,713,728,259,39,15,8,123,114,6386.0,2108.0,558.0,593.0,197.0,32.0,10.0,24.0,102.0,125.0,91.68517930815615
2022,15860,635,1.0,4165,4865,910,849,227,36,11,8,91,177,3710.0,7595.0,945.0,906.0,211.0,38.0,3.0,9.0,93.0,235.0,82.94832102881638
2022,15860,639,1.0,2730,3300,480,469,118,22,0,10,55,128,4650.0,9990.0,960.0,1006.0,233.0,50.0,4.0,17.0,119.0,309.0,82.37704918032787
2022,15860,646,1.0,8208,4066,1102,978,301,62,12,17,148,159,6308.0,6498.0,950.0,908.0,253.0,50.0,4.0,30.0,116.0,198.0,82.62560114601453
2022,15860,648,1.0,7744,6272,1184,1037,303,56,3,32,158,262,2304.0,4000.0,576.0,515.0,116.0,14.0,0.0,19.0,42.0,134.0,108.16298532034574
2022,15860,649,1.0,3102,3234,495,488,121,28,1,27,66,136,4917.0,5346.0,924.0,962.0,236.0,50.0,2.0,30.0,104.0,292.0,115.2411575562701
2022,15860,651,1.0,6748,6496,1092,1173,313,67,6,44,184,297,2828.0,3640.0,504.0,554.0,135.0,31.0,1.0,15.0,72.0,155.0,94.5054945054945
2022,15860,654,1.0,8800,5632,960,1014,306,65,6,62,157,231,4832.0,6304.0,928.0,981.0,233.0,40.0,4.0,35.0,127.0,293.0,125.27777777777777
2022,15860,655,1.0,6567,7623,1089,919,239,44,10,33,150,183,5379.0,6534.0,924.0,861.0,211.0,50.0,3.0,27.0,104.0,216.0,101.06606228489885
2022,15860,657,1.0,5670,5250,990,1063,295,46,8,38,105,204,3360.0,4590.0,600.0,688.0,187.0,31.0,4.0,24.0,69.0,138.0,83.24757004002288
2022,15860,659,1.0,8062,5191,986,1180,374,70,6,57,154,229,5249.0,4263.0,754.0,926.0,249.0,49.0,3.0,31.0,135.0,196.0,106.54591104734577
2022,15860,660,1.0,6831,5751,729,962,324,60,10,59,120,204,4779.0,5643.0,756.0,972.0,261.0,49.0,1.0,40.0,97.0,243.0,125.19669928996353
2022,15860,664,1.0,6177,4147,1102,1222,334,68,6,40,162,244,5684.0,3306.0,812.0,1011.0,283.0,59.0,4.0,42.0,122.0,221.0,84.61799660441426
2022,15860,665,1.0,6641,5510,812,670,210,48,7,14,122,148,5046.0,7105.0,841.0,707.0,175.0,32.0,3.0,18.0,95.0,174.0,103.57142857142856
2022,15860,669,1.0,6534,5913,891,976,278,56,4,50,128,228,5994.0,4752.0,729.0,836.0,244.0,49.0,2.0,49.0,127.0,246.0,94.76930105070808
2022,15860,670,1.0,10428,6171,1188,1197,371,70,5,66,202,264,5115.0,3927.0,825.0,880.0,238.0,51.0,8.0,21.0,120.0,204.0,127.48377939983777
2022,15860,671,1.0,6435,5049,1188,1189,324,59,15,31,100,267,5676.0,4422.0,792.0,845.0,261.0,43.0,13.0,26.0,76.0,184.0,75.81699346405229
2022,15860,674,1.0,10857,6600,1353,1430,454,82,9,83,175,300,5280.0,3300.0,792.0,873.0,257.0,54.0,9.0,34.0,82.0,230.0,119.09943714821762
2022,15860,676,1.0,4332,5814,760,668,194,24,1,15,78,182,6536.0,12046.0,1216.0,1085.0,297.0,54.0,8.0,21.0,119.0,266.0,87.36196319018404
2022,15860,678,1.0,5664,5216,1088,1008,263,46,8,11,129,273,3168.0,4640.0,672.0,659.0,152.0,20.0,6.0,18.0,76.0,216.0,86.06557377049181
2022,15860,683,1.0,5474,4352,714,707,208,48,7,29,109,145,5338.0,7276.0,1054.0,1051.0,257.0,46.0,8.0,24.0,105.0,255.0,114.99165704017457
2022,15860,692,1.0,9384,7684,1122,1068,326,52,2,63,149,260,5984.0,6086.0,816.0,801.0,233.0,37.0,3.0,35.0,113.0,196.0,102.842509603073
2022,15860,694,1.0,16884,4968,1728,1624,522,116,19,124,299,367,5184.0,1944.0,648.0,659.0,182.0,40.0,4.0,34.0,89.0,181.0,114.96212121212122
2022,15860,695,1.0,3675,6545,630,621,169,35,4,14,65,159,4270.0,7245.0,945.0,903.0,207.0,43.0,4.0,25.0,98.0,266.0,133.1306990881459
2022,15860,697,1.0,9145,6665,1333,1286,359,74,5,40,193,349,5549.0,4030.0,651.0,692.0,207.0,37.0,4.0,25.0,106.0,186.0,80.60510273199368
2022,15860,698,1.0,8736,5728,1248,1273,349,74,8,34,223,290,4960.0,4064.0,672.0,726.0,194.0,43.0,4.0,27.0,111.0,178.0,86.30660120021821
2022,15860,699,1.0,4278,4185,589,589,172,38,6,14,105,109,7626.0,6479.0,775.0,847.0,264.0,61.0,17.0,22.0,139.0,165.0,78.94736842105263
2022,15860,700,1.0,12321,7585,1443,1345,406,83,11,51,217,320,6401.0,4403.0,814.0,799.0,215.0,59.0,4.0,32.0,117.0,213.0,103.93396557780119
2022,15860,702,1.0,3875,4650,868,844,218,34,2,6,97,165,3441.0,7037.0,806.0,807.0,186.0,34.0,2.0,13.0,78.0,195.0,75.54945054945054
2022,15860,703,1.0,11648,5984,1440,1500,475,102,9,77,194,300,5664.0,3968.0,768.0,837.0,262.0,55.0,3.0,49.0,116.0,233.0,97.63012181616833
2022,15860,706,1.0,8092,4760,952,846,281,61,8,35,110,159,7786.0,6902.0,1020.0,1011.0,286.0,54.0,6.0,29.0,131.0,216.0,93.75
2022,15860,709,1.0,6660,5106,962,806,248,53,7,33,81,182,6142.0,6105.0,1184.0,1024.0,264.0,49.0,4.0,27.0,108.0,252.0,118.24308621891704
2022,15860,711,1.0,6162,6669,1053,874,230,37,9,34,119,187,4056.0,10413.0,1014.0,858.0,184.0,39.0,3.0,16.0,108.0,237.0,85.3948287910552
2022,15860,716,1.0,6765,5346,1023,1020,280,68,7,31,122,212,5346.0,5511.0,825.0,880.0,241.0,45.0,2.0,23.0,93.0,189.0,89.95979998039023
2022,15860,718,1.0,8621,7585,1332,1211,345,74,9,39,154,286,5883.0,4958.0,851.0,781.0,198.0,50.0,6.0,24.0,99.0,214.0,95.50625711035266
2022,15860,721,1.0,9933,8019,1122,1228,401,92,12,53,141,251,6798.0,6567.0,891.0,1005.0,296.0,56.0,7.0,42.0,90.0,242.0,106.66666666666667
2022,15860,725,1.0,7360,5088,960,995,327,51,6,19,130,164,4704.0,4128.0,832.0,887.0,235.0,48.0,2.0,13.0,112.0,212.0,122.14975845410629
2022,15860,726,1.0,3993,5973,858,753,177,32,7,10,93,167,3894.0,4389.0,627.0,562.0,156.0,25.0,2.0,13.0,77.0,91.0,87.9252221881704
2022,15860,732,1.0,5056,4384,800,833,243,50,11,11,106,195,5376.0,6560.0,896.0,965.0,265.0,60.0,7.0,29.0,118.0,243.0,88.57908847184987
2022,15860,735,1.0,1950,3480,510,547,135,31,1,11,58,143,4440.0,5850.0,930.0,1049.0,269.0,56.0,13.0,19.0,103.0,272.0,96.22706225347282
2022,15860,736,1.0,10792,7030,1596,1390,387,71,12,51,205,319,5358.0,3420.0,760.0,711.0,213.0,44.0,4.0,26.0,100.0,187.0,96.68109668109666
2022,15860,739,1.0,2828,2268,448,528,144,23,3,6,78,106,4732.0,6356.0,896.0,1063.0,244.0,39.0,5.0,22.0,140.0,299.0,91.91919191919192
2022,15860,740,1.0,7626,4898,1147,1228,322,56,4,39,152,289,6107.0,4619.0,775.0,911.0,270.0,60.0,5.0,24.0,118.0,182.0,78.89392282455867
2022,15860,741,1.0,6726,8322,1026,923,279,53,7,32,102,204,5016.0,9158.0,1102.0,1010.0,244.0,38.0,6.0,18.0,104.0,239.0,114.03038427167111
2022,15860,742,1.0,13414,6954,1520,1398,450,99,15,86,186,327,6080.0,3800.0,722.0,707.0,201.0,41.0,5.0,40.0,121.0,198.0,97.92307692307692
2022,15860,746,1.0,12804,5742,1320,1412,472,74,15,60,219,260,3663.0,3036.0,594.0,626.0,157.0,32.0,0.0,15.0,82.0,158.0,124.58128078817734
2022,15860,748,1.0,4356,3780,648,590,180,32,3,9,80,103,5760.0,11052.0,1188.0,1088.0,252.0,50.0,6.0,30.0,121.0,306.0,88.72234118486794
2022,15860,749,1.0,11866,5746,1292,1310,424,73,8,78,234,323,7038.0,5338.0,748.0,845.0,267.0,41.0,3.0,41.0,122.0,181.0,82.38866396761134
2022,15860,754,1.0,5652,4932,936,880,262,39,6,18,97,192,4464.0,6264.0,936.0,879.0,199.0,40.0,2.0,16.0,106.0,235.0,98.65771812080537
2022,15860,756,1.0,7215,5032,1110,1041,306,56,5,29,115,212,4551.0,5254.0,962.0,914.0,228.0,48.0,3.0,19.0,85.0,206.0,108.25157232704403
2022,15860,768,1.0,7848,5616,1116,1004,286,58,9,28,150,246,5148.0,5508.0,864.0,802.0,199.0,43.0,2.0,22.0,91.0,199.0,97.8204010462075
2022,15860,769,1.0,12363,10959,1482,1324,400,91,14,45,186,303,4407.0,4992.0,741.0,657.0,162.0,43.0,6.0,20.0,82.0,181.0,124.06639004149378
2022,15860,771,1.0,2294,3689,465,494,125,15,1,8,64,122,5611.0,10168.0,1147.0,1193.0,301.0,49.0,4.0,13.0,134.0,293.0,93.52979698755732
2022,15860,772,1.0,6327,7807,1184,1024,248,67,7,28,98,257,4181.0,6068.0,814.0,744.0,190.0,26.0,4.0,21.0,85.0,174.0,94.81046931407941
2022,15860,774,1.0,4401,4995,621,742,216,66,4,22,105,193,5724.0,7371.0,837.0,1045.0,310.0,65.0,5.0,35.0,125.0,239.0,96.70999551770507
2022,15860,782,1.0,7344,7004,1122,1134,320,55,7,42,156,268,3842.0,5508.0,816.0,820.0,198.0,40.0,3.0,25.0,76.0,246.0,111.60330578512396
2022,15860,786,1.0,7334,4826,912,830,249,54,3,26,116,139,4636.0,5168.0,950.0,847.0,201.0,35.0,4.0,21.0,100.0,175.0,129.19896640826875
2022,15860,792,1.0,7164,8388,1080,1012,289,54,5,28,142,235,2952.0,6120.0,792.0,746.0,176.0,32.0,0.0,15.0,67.0,174.0,125.71428571428571
2022,15860,797,1.0,3745,4935,735,592,157,35,5,9,79,117,5985.0,7035.0,1015.0,895.0,239.0,33.0,8.0,21.0,85.0,212.0,92.06349206349206
2022,15860,810,1.0,6944,3168,800,842,258,56,11,42,148,173,7616.0,9088.0,1024.0,1125.0,299.0,62.0,6.0,39.0,170.0,288.0,77.48659003831419
2022,15860,812,1.0,6270,4983,792,822,273,48,4,46,110,180,8580.0,7788.0,1188.0,1286.0,358.0,58.0,6.0,54.0,170.0,347.0,103.125
2022,15860,813,1.0,2492,2912,448,516,129,30,1,16,65,123,3584.0,4480.0,616.0,766.0,192.0,35.0,3.0,17.0,108.0,188.0,92.14409722222221
2022,15860,817,1.0,3038,3875,589,632,172,36,5,7,90,143,4743.0,7161.0,1178.0,1214.0,273.0,49.0,9.0,27.0,159.0,342.0,116.14583333333333
2022,15860,1004,1.0,4530,4740,870,833,205,40,8,22,100,175,4170.0,4650.0,720.0,741.0,211.0,38.0,2.0,17.0,104.0,189.0,86.98099929627023
2022,15860,1014,1.0,9310,6125,1190,1143,346,68,10,35,154,232,4095.0,3675.0,805.0,755.0,178.0,30.0,6.0,18.0,106.0,171.0,134.3799682034976
2022,15860,1045,1.0,5940,4887,918,952,284,65,10,36,133,205,3645.0,3753.0,648.0,668.0,176.0,33.0,4.0,31.0,71.0,185.0,103.30613997423788
2022,15860,1068,1.0,5430,5790,1080,762,187,44,7,20,110,188,2670.0,2700.0,570.0,422.0,86.0,16.0,3.0,6.0,42.0,111.0,110.27312228429548
2022,15860,1092,1.0,5572,5320,924,782,189,39,2,15,78,190,3724.0,6188.0,728.0,606.0,146.0,27.0,0.0,11.0,84.0,175.0,86.57764081492894
2022,15860,1104,1.0,6560,6496,1120,1145,345,67,5,30,120,213,6976.0,3584.0,864.0,959.0,314.0,52.0,9.0,42.0,102.0,168.0,95.37662337662339
2022,15860,1157,1.0,9928,8908,1156,1196,401,81,7,44,121,225,5542.0,5780.0,1020.0,1048.0,274.0,45.0,5.0,26.0,109.0,232.0,146.7938526762056
2022,15860,1320,1.0,4375,4620,910,853,232,39,4,11,95,189,6265.0,10010.0,980.0,977.0,259.0,48.0,4.0,27.0,127.0,260.0,59.520264681555005
2022,15860,1356,1.0,4847,6179,777,724,221,34,6,18,73,140,5069.0,8732.0,999.0,949.0,249.0,44.0,10.0,24.0,107.0,240.0,102.71926464955956
2022,15860,1395,1.0,7812,8676,1080,993,284,52,6,47,119,274,3492.0,6480.0,792.0,721.0,175.0,27.0,3.0,20.0,81.0,212.0,121.25150421179302
2022,15860,2678,1.0,5115,7755,825,721,200,47,9,5,92,154,4752.0,8283.0,759.0,664.0,191.0,34.0,7.0,21.0,94.0,184.0,90.83544303797467
2022,15860,2711,1.0,6732,7740,1224,1189,329,63,3,24,119,262,4140.0,5436.0,756.0,722.0,201.0,31.0,6.0,15.0,56.0,153.0,93.34365325077401
2022,15860,2743,1.0,6400,4384,832,920,298,56,13,33,97,174,3456.0,7168.0,832.0,893.0,203.0,42.0,4.0,21.0,84.0,214.0,101.50602409638554
2022,15860,2915,1.0,10640,6726,1368,1130,341,59,10,24,166,219,7714.0,5092.0,836.0,783.0,263.0,46.0,6.0,27.0,108.0,144.0,82.87174414770854
2022,15860,10411,1.0,9010,6528,1156,1167,357,60,15,20,131,200,5202.0,6358.0,782.0,842.0,238.0,44.0,5.0,20.0,82.0,166.0,90.92560553633217
2022,15860,14927,1.0,6231,5146,1085,1133,329,67,9,18,117,248,5549.0,3658.0,744.0,844.0,235.0,42.0,6.0,35.0,110.0,178.0,84.73304473304474
2022,15860,19651,1.0,4020,6270,840,809,198,34,2,17,98,173,4470.0,5820.0,840.0,851.0,209.0,44.0,3.0,19.0,110.0,234.0,100.0
2022,15860,26172,1.0,7955,6401,1110,974,283,58,17,18,124,244,6660.0,7474.0,925.0,835.0,244.0,54.0,5.0,34.0,98.0,206.0,84.64223385689354
2022,15860,28600,1.0,8050,6510,1155,1076,308,61,9,43,141,231,4830.0,4200.0,875.0,848.0,222.0,26.0,4.0,24.0,103.0,235.0,122.1517500587268
2022,15860,28755,1.0,7504,5572,896,1057,329,68,5,48,137,263,5992.0,4004.0,728.0,872.0,249.0,50.0,1.0,43.0,129.0,215.0,106.28501400560224
2022,15860,30024,1.0,3712,4896,544,536,161,25,11,22,44,122,5728.0,8384.0,1216.0,1187.0,277.0,55.0,6.0,23.0,110.0,318.0,136.34787248232627
2022,15860,30095,1.0,5148,4455,726,706,235,37,4,21,84,162,6336.0,8019.0,1089.0,1119.0,292.0,47.0,4.0,29.0,156.0,289.0,100.34482758620689
2022,15860,30135,1.0,11037,6747,1209,1028,350,79,0,49,163,243,6708.0,5109.0,975.0,854.0,266.0,47.0,6.0,32.0,76.0,189.0,121.36697540721815
2022,16580,228,1.0,40,55,5,17,5,2,0,0,4,5,,,,,,,,,,,
2022,16580,228,2.0,8,11,1,4,2,0,0,1,0,0,,,,,,,,,,,
