PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,player_id,division
0,2,3.0,1,0,0,0,0,0,0,02/24/2023,home,16340,463,Nebraska,9,True,4,5,-1,loss,2391568,646,2826109,2023,2826109.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/28/2023,away,16340,718,Tulane,9,True,11,7,4,win,2392459,646,2826109,2023,2826109.0,1.0
0,0,0.0,0,0,0,2,0,0,0,03/04/2023,home,16340,312,Iowa,9,True,2,6,-4,loss,2393321,646,2826109,2023,2826109.0,1.0
0,1,1.0,0,0,0,0,0,0,0,03/18/2023,away,16340,253,Ga. Southern,9,True,1,11,-10,loss,2396441,646,2826109,2023,2826109.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/03/2023,home,16340,996,Cameron,9,True,7,8,-1,loss,2389724,30177,2489377,2023,2489377.0,2.0
2,0,3.0,1,0,0,0,0,0,0,02/05/2023,home,16340,996,Cameron,9,True,20,12,8,win,2389865,30177,2489377,2023,2489377.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/11/2023,away,16340,30088,Tex. Permian Basin,9,True,16,2,14,win,2390060,30177,2489377,2023,2489377.0,2.0
5,0,5.0,0,0,0,0,0,0,0,02/11/2023,away,16340,30088,Tex. Permian Basin,8,True,9,1,8,win,2407817,30177,2489377,2023,2489377.0,2.0
3,0,4.0,1,0,0,0,0,0,0,02/12/2023,away,16340,30088,Tex. Permian Basin,10,True,4,5,-1,loss,2390151,30177,2489377,2023,2489377.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,30028,UT Tyler,9,True,4,17,-13,loss,2390424,30177,2489377,2023,2489377.0,2.0
2,1,3.0,0,0,0,0,0,0,0,03/05/2023,neutral,16340,269,Hampden-Sydney,9,True,13,0,13,win,2393541,420,2677777,2023,2677777.0,3.0
12,0,13.0,1,0,0,0,0,0,0,02/03/2023,away,16340,159,Columbus St.,9,True,13,5,8,win,2389714,358,2456715,2023,2456715.0,2.0
6,0,6.0,0,0,0,0,0,1,0,02/05/2023,away,16340,159,Columbus St.,9,True,0,12,-12,loss,2389857,358,2456715,2023,2456715.0,2.0
5,0,6.0,1,0,0,0,0,1,0,02/07/2023,home,16340,181,Delta St.,9,True,5,7,-2,loss,2389877,358,2456715,2023,2456715.0,2.0
7,0,7.0,0,0,0,0,0,1,0,02/18/2023,away,16340,766,West Ga.,9,True,6,12,-6,loss,2390550,358,2456715,2023,2456715.0,2.0
3,0,3.0,0,0,0,0,0,1,0,02/19/2023,away,16340,766,West Ga.,9,True,6,5,1,win,2420283,358,2456715,2023,2456715.0,2.0
8,0,8.0,0,0,0,0,0,1,0,02/28/2023,away,16340,10,Alabama Huntsville,9,True,15,5,10,win,2392373,358,2456715,2023,2456715.0,2.0
0,1,1.0,0,0,0,0,0,0,0,02/22/2023,home,16340,10411,USC Upstate,9,True,4,9,-5,loss,2391233,2711,2799862,2023,2799862.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,77,BYU,9,True,2,8,-6,loss,2407917,366,2299459,2023,2299459.0,1.0
0,2,2.0,0,0,0,0,0,0,0,03/15/2023,home,16340,721,Air Force,9,True,10,12,-2,loss,2395710,366,2299459,2023,2299459.0,1.0
0,0,1.0,1,0,0,0,0,0,0,02/19/2023,home,16340,534,Pacific,9,True,31,6,25,win,2390816,465,2661673,2023,2661673.0,1.0
1,0,1.0,0,0,0,1,0,0,0,02/18/2023,home,16340,352,Lehigh,10,True,7,6,1,win,2390805,61,2677011,2023,2677011.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/25/2023,home,16340,308,Purdue Fort Wayne,9,True,7,4,3,win,2407859,61,2677011,2023,2677011.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/14/2023,home,16340,316,Jacksonville,9,True,7,8,-1,loss,2395552,61,2677011,2023,2677011.0,1.0
1,0,1.0,0,0,0,0,1,0,0,03/17/2023,home,16340,7,Alabama St.,9,True,5,4,1,win,2425158,61,2677011,2023,2677011.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/03/2023,neutral,16340,1371,Southeastern Okla.,9,True,1,5,-4,loss,2389739,12810,2802901,2023,2802901.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/05/2023,neutral,16340,1376,Southern Ark.,9,True,2,3,-1,loss,2389867,12810,2802901,2023,2802901.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/14/2023,neutral,16340,1371,Southeastern Okla.,9,True,0,15,-15,loss,2390210,12810,2802901,2023,2802901.0,2.0
0,0,0.0,0,0,0,1,0,0,0,02/18/2023,away,16340,2915,Wofford,9,True,7,8,-1,loss,2390724,659,2824078,2023,2824078.0,1.0
0,0,0.0,0,0,0,2,0,0,0,03/11/2023,home,16340,334,Kentucky,9,True,2,7,-5,loss,2394845,659,2824078,2023,2824078.0,1.0
1,0,1.0,0,0,0,1,1,0,0,02/26/2023,away,16340,257,Georgia,9,True,12,11,1,win,2392236,554,2678322,2023,2678322.0,1.0
0,0,0.0,0,0,0,2,1,0,0,03/05/2023,away,16340,193,Duke,9,True,5,12,-7,loss,2393351,554,2678322,2023,2678322.0,1.0
0,0,0.0,0,0,0,2,0,0,0,03/12/2023,away,16340,726,Navy,9,True,4,7,-3,loss,2395132,554,2678322,2023,2678322.0,1.0
0,0,0.0,0,0,0,1,0,0,0,03/15/2023,away,16340,523,Old Dominion,9,True,0,23,-23,loss,2395557,554,2678322,2023,2678322.0,1.0
0,0,0.0,0,0,0,5,0,0,0,03/19/2023,away,16340,10411,USC Upstate,9,True,4,22,-18,loss,2396583,554,2678322,2023,2678322.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/04/2023,neutral,16340,582,Rockford,9,True,17,5,12,win,2393094,938,2668131,2023,2668131.0,3.0
1,0,1.0,0,0,0,0,0,0,0,03/07/2023,neutral,16340,987,Bluffton,9,True,10,11,-1,loss,2393803,938,2668131,2023,2668131.0,3.0
1,1,2.0,0,0,0,0,0,0,0,03/08/2023,away,16340,571,Rhode Island Col.,9,True,5,7,-2,loss,2394023,938,2668131,2023,2668131.0,3.0
1,0,1.0,0,0,0,0,0,0,0,03/17/2023,away,16340,783,Widener,9,True,7,4,3,win,2395982,938,2668131,2023,2668131.0,3.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,away,16340,203,East. Mennonite,9,True,14,4,10,win,2390856,685,2816974,2023,2816974.0,3.0
1,0,1.0,0,0,0,0,0,0,0,03/18/2023,home,16340,633,Scranton,9,True,13,2,11,win,2408983,685,2816974,2023,2816974.0,3.0
14,0,14.0,0,0,2,2,0,0,0,03/02/2023,away,16340,214,Emerson,9,True,5,4,1,win,2392581,467,2499602,2023,2499602.0,3.0
1,0,1.0,0,0,1,0,1,0,0,03/12/2023,neutral,16340,685,Susquehanna,9,True,6,7,-1,loss,2395008,467,2499602,2023,2499602.0,3.0
4,0,4.0,0,0,0,3,0,0,0,03/13/2023,neutral,16340,633,Scranton,9,True,0,16,-16,loss,2395253,467,2499602,2023,2499602.0,3.0
8,1,10.0,1,0,2,4,0,0,0,03/15/2023,neutral,16340,773,McDaniel,9,True,10,23,-13,loss,2395616,467,2499602,2023,2499602.0,3.0
6,0,6.0,0,0,4,5,1,0,0,03/16/2023,neutral,16340,809,Worcester St.,9,True,8,7,1,win,2424922,467,2499602,2023,2499602.0,3.0
7,0,7.0,0,0,0,0,0,3,0,02/21/2023,home,16340,319,New Jersey City,9,True,13,8,5,win,2421013,221,2672169,2023,2672169.0,3.0
7,0,8.0,1,0,0,0,0,1,0,02/26/2023,home,16340,9684,Saint Elizabeth,9,True,15,14,1,win,2391721,221,2672169,2023,2672169.0,3.0
5,0,6.0,1,0,0,0,0,1,0,02/26/2023,home,16340,190,Drew,9,True,2,20,-18,loss,2391881,221,2672169,2023,2672169.0,3.0
5,1,6.0,0,0,0,0,0,0,0,03/03/2023,home,16340,480,CCNY,9,True,6,5,1,win,2392791,221,2672169,2023,2672169.0,3.0
5,1,6.0,0,0,0,0,0,1,0,03/07/2023,away,16340,589,Rutgers-Newark,9,True,3,12,-9,loss,2393878,221,2672169,2023,2672169.0,3.0
9,0,9.0,0,0,0,0,0,0,0,03/12/2023,home,16340,373,Lycoming,9,True,8,3,5,win,2394865,221,2672169,2023,2672169.0,3.0
8,0,8.0,0,0,0,0,0,0,0,03/12/2023,home,16340,373,Lycoming,9,True,7,2,5,win,2408418,221,2672169,2023,2672169.0,3.0
6,1,7.0,0,0,0,0,0,1,0,03/14/2023,home,16340,1226,Minn.-Morris,9,True,7,21,-14,loss,2395361,221,2672169,2023,2672169.0,3.0
3,0,3.0,0,0,0,0,0,1,0,03/15/2023,neutral,16340,775,Western New Eng.,9,True,7,9,-2,loss,2395602,221,2672169,2023,2672169.0,3.0
3,0,3.0,0,0,0,0,0,1,0,03/17/2023,neutral,16340,401,UMass Boston,9,True,7,10,-3,loss,2395862,221,2672169,2023,2672169.0,3.0
0,1,1.0,0,0,0,1,0,0,0,03/19/2023,away,16340,670,Texas St.,9,True,5,8,-3,loss,2396714,664,2303215,2023,2303215.0,1.0
5,1,6.0,0,0,1,2,0,0,0,03/15/2023,home,16340,685,Susquehanna,9,True,4,8,-4,loss,2395613,238,2134401,2023,2134401.0,3.0
3,0,3.0,0,0,2,0,0,0,0,03/16/2023,neutral,16340,2798,Albertus Magnus,9,True,34,6,28,win,2424938,238,2134401,2023,2134401.0,3.0
2,5,7.0,0,0,0,0,0,2,0,02/17/2023,away,16340,329,Kean,9,True,1,6,-5,loss,2390369,524,2828656,2023,2828656.0,3.0
1,2,3.0,0,0,0,0,0,1,0,03/10/2023,away,16340,321,John Jay,9,True,2,0,2,win,2423828,524,2828656,2023,2828656.0,3.0
1,1,2.0,0,0,0,0,0,0,0,03/12/2023,away,16340,279,Lehman,9,True,15,2,13,win,2395090,524,2828656,2023,2828656.0,3.0
0,3,3.0,0,0,0,0,0,0,0,03/12/2023,away,16340,279,Lehman,9,True,11,6,5,win,2407785,524,2828656,2023,2828656.0,3.0
0,2,3.0,1,0,0,0,0,0,0,03/18/2023,neutral,16340,962,Bard,9,True,14,11,3,win,2396248,524,2828656,2023,2828656.0,3.0
0,2,3.0,1,0,0,0,0,0,0,03/18/2023,neutral,16340,962,Bard,9,True,5,10,-5,loss,2409142,524,2828656,2023,2828656.0,3.0
0,1,1.0,0,0,0,0,0,0,0,03/07/2023,neutral,16340,276,Haverford,9,True,6,5,1,win,2423533,455,2516331,2023,2516331.0,3.0
0,1,1.0,0,0,0,0,0,0,0,03/11/2023,neutral,16340,987,Bluffton,9,True,12,11,1,win,2394618,455,2516331,2023,2516331.0,3.0
3,0,3.0,0,0,0,0,0,0,0,02/17/2023,away,16340,692,Tennessee Tech,9,True,0,1,-1,loss,2390394,71,2661667,2023,2661667.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,692,Tennessee Tech,9,True,9,11,-2,loss,2390760,71,2661667,2023,2661667.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/19/2023,away,16340,692,Tennessee Tech,9,True,10,4,6,win,2391032,71,2661667,2023,2661667.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/24/2023,away,16340,367,Louisville,9,True,1,2,-1,loss,2391455,71,2661667,2023,2661667.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/25/2023,away,16340,367,Louisville,9,True,9,6,3,win,2391831,71,2661667,2023,2661667.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/26/2023,away,16340,367,Louisville,9,True,1,14,-13,loss,2392229,71,2661667,2023,2661667.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/04/2023,away,16340,219,Evansville,9,True,3,9,-6,loss,2393004,71,2661667,2023,2661667.0,1.0
5,0,5.0,0,0,0,0,0,0,0,03/05/2023,away,16340,219,Evansville,9,True,4,8,-4,loss,2392669,71,2661667,2023,2661667.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/05/2023,away,16340,219,Evansville,9,True,3,13,-10,loss,2393385,71,2661667,2023,2661667.0,1.0
4,0,4.0,0,0,0,0,0,0,0,03/10/2023,away,16340,519,Ohio,9,True,5,4,1,win,2394210,71,2661667,2023,2661667.0,1.0
5,0,5.0,0,0,0,0,0,0,0,03/11/2023,away,16340,519,Ohio,9,True,3,11,-8,loss,2423966,71,2661667,2023,2661667.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/11/2023,away,16340,519,Ohio,9,True,4,6,-2,loss,2424036,71,2661667,2023,2661667.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/17/2023,away,16340,5,Akron,9,True,4,5,-1,loss,2425034,71,2661667,2023,2661667.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/17/2023,away,16340,5,Akron,9,True,1,3,-2,loss,2425051,71,2661667,2023,2661667.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/19/2023,away,16340,5,Akron,10,True,5,4,1,win,2396461,71,2661667,2023,2661667.0,1.0
3,0,3.0,0,0,0,0,0,0,0,03/21/2023,home,16340,308,Purdue Fort Wayne,9,True,8,6,2,win,2396852,71,2661667,2023,2661667.0,1.0
3,0,3.0,0,0,0,0,0,0,0,03/22/2023,home,16340,817,Youngstown St.,9,True,18,6,12,win,2397083,71,2661667,2023,2661667.0,1.0
1,1,2.0,0,0,0,0,0,0,0,02/17/2023,away,16340,676,SFA,9,True,7,6,1,win,2390483,327,2307067,2023,2307067.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,676,SFA,9,True,8,4,4,win,2390754,327,2307067,2023,2307067.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,676,SFA,9,True,14,8,6,win,2391018,327,2307067,2023,2307067.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/20/2023,away,16340,676,SFA,9,True,16,5,11,win,2391081,327,2307067,2023,2307067.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/22/2023,away,16340,346,Lamar University,9,True,3,4,-1,loss,2391244,327,2307067,2023,2307067.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/24/2023,neutral,16340,365,LSU,9,True,3,7,-4,loss,2391429,327,2307067,2023,2307067.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/25/2023,neutral,16340,624,Sam Houston,9,True,3,8,-5,loss,2391971,327,2307067,2023,2307067.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/05/2023,home,16340,725,Army West Point,9,True,14,8,6,win,2393662,327,2307067,2023,2307067.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/06/2023,home,16340,682,Stonehill,9,True,6,5,1,win,2393670,327,2307067,2023,2307067.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/11/2023,home,16340,817,Youngstown St.,9,True,9,6,3,win,2394884,327,2307067,2023,2307067.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/15/2023,away,16340,169,Creighton,9,True,3,0,3,win,2395711,327,2307067,2023,2307067.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/17/2023,away,16340,51,Baylor,9,True,8,1,7,win,2396097,327,2307067,2023,2307067.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/18/2023,away,16340,51,Baylor,9,True,4,8,-4,loss,2396459,327,2307067,2023,2307067.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/19/2023,away,16340,51,Baylor,9,True,4,8,-4,loss,2396748,327,2307067,2023,2307067.0,1.0
14,0,14.0,0,0,0,0,0,0,0,03/22/2023,home,16340,620,St. Thomas (MN),9,True,1,2,-1,loss,2397229,327,2307067,2023,2307067.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/18/2023,away,16340,529,Oregon,9,True,2,9,-7,loss,2390678,812,2146929,2023,2146929.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/26/2023,away,16340,769,Western Caro.,9,True,15,3,12,win,2391922,812,2146929,2023,2146929.0,1.0
0,1,1.0,0,0,0,0,0,0,0,03/04/2023,away,16340,104,UC Santa Barbara,9,True,2,4,-2,loss,2393303,812,2146929,2023,2146929.0,1.0
0,1,1.0,0,0,0,0,0,0,0,03/11/2023,neutral,16340,610,Saint Mary's (CA),9,True,5,2,3,win,2407863,812,2146929,2023,2146929.0,1.0
0,1,1.0,0,0,0,0,0,0,0,03/18/2023,away,16340,2915,Wofford,14,True,5,2,3,win,2396140,812,2146929,2023,2146929.0,1.0
0,1,1.0,0,0,0,3,0,0,0,02/18/2023,neutral,16340,1320,Presbyterian,9,True,2,5,-3,loss,2390771,251,2678336,2023,2678336.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/25/2023,away,16340,460,UNCW,9,True,11,0,11,win,2391756,251,2678336,2023,2678336.0,1.0
1,0,1.0,0,0,0,1,0,0,0,03/04/2023,neutral,16340,306,Indiana,9,True,3,4,-1,loss,2423179,251,2678336,2023,2678336.0,1.0
0,1,1.0,0,0,0,0,1,0,0,03/11/2023,home,16340,272,Hartford,12,True,3,5,-2,loss,2394829,251,2678336,2023,2678336.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/12/2023,home,16340,272,Hartford,9,True,10,0,10,win,2395153,251,2678336,2023,2678336.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/18/2023,away,16340,539,Penn St.,9,True,1,6,-5,loss,2396354,251,2678336,2023,2678336.0,1.0
0,1,1.0,0,0,0,1,1,0,0,02/03/2023,neutral,16340,1371,Southeastern Okla.,9,True,1,5,-4,loss,2389739,12810,2802915,2023,2802915.0,2.0
0,1,1.0,0,0,0,3,1,0,0,02/10/2023,home,16340,8965,East Central,9,True,15,17,-2,loss,2389926,12810,2802915,2023,2802915.0,2.0
0,1,1.0,0,0,0,2,0,0,0,02/23/2023,home,16340,1071,Emporia St.,9,True,2,1,1,win,2421343,12810,2802915,2023,2802915.0,2.0
8,1,9.0,0,0,0,0,1,0,0,03/04/2023,away,16340,523,Old Dominion,9,True,0,11,-11,loss,2392910,606,2350659,2023,2350659.0,1.0
5,0,5.0,0,0,1,2,0,0,0,03/15/2023,neutral,16340,513,Notre Dame,9,True,9,10,-1,loss,2395608,606,2350659,2023,2350659.0,1.0
13,0,13.0,0,0,0,0,0,0,0,03/18/2023,home,16340,310,Iona,9,True,16,6,10,win,2396156,606,2350659,2023,2350659.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/24/2023,home,16340,380,Maine,9,True,3,2,1,win,2397444,606,2350659,2023,2350659.0,1.0
1,0,1.0,0,0,0,1,0,0,0,02/20/2023,away,16340,483,Nicholls,9,True,2,9,-7,loss,2391075,30136,2799876,2023,2799876.0,1.0
0,0,1.0,1,0,0,0,0,0,0,03/10/2023,away,16340,7,Alabama St.,9,True,0,11,-11,loss,2394476,30136,2799876,2023,2799876.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/26/2023,away,16340,578,Roanoke,9,True,4,6,-2,loss,2392064,211,2514240,2023,2514240.0,3.0
1,0,1.0,0,0,0,0,0,0,0,03/06/2023,neutral,16340,335,Kenyon,9,True,8,12,-4,loss,2393703,211,2514240,2023,2514240.0,3.0
2,0,2.0,0,0,0,0,0,0,0,03/06/2023,neutral,16340,335,Kenyon,9,True,15,6,9,win,2408682,211,2514240,2023,2514240.0,3.0
2,1,3.0,0,0,0,0,0,0,0,03/08/2023,neutral,16340,538,Penn St.-Behrend,9,True,2,1,1,win,2394004,211,2514240,2023,2514240.0,3.0
1,0,1.0,0,0,0,0,0,0,0,03/10/2023,neutral,16340,707,Thiel,9,True,16,1,15,win,2394269,211,2514240,2023,2514240.0,3.0
2,0,2.0,0,0,0,0,0,0,0,03/15/2023,home,16340,815,York (PA),10,True,9,10,-1,loss,2395680,211,2514240,2023,2514240.0,3.0
1,2,3.0,0,0,0,1,0,0,0,02/24/2023,home,16340,11416,Colorado Mesa,9,True,1,8,-7,loss,2391373,1274,2649855,2023,2649855.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,away,16340,99,Long Beach St.,9,True,5,6,-1,loss,2390803,782,2658780,2023,2658780.0,1.0
0,1,1.0,0,0,0,1,0,0,0,03/07/2023,home,16340,527,Oral Roberts,9,True,5,6,-1,loss,2393864,782,2658780,2023,2658780.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/11/2023,home,16340,678,Stetson,9,True,9,3,6,win,2394747,782,2658780,2023,2658780.0,1.0
0,0,0.0,0,0,0,1,0,0,0,03/18/2023,home,16340,169,Creighton,14,True,6,13,-7,loss,2396482,782,2658780,2023,2658780.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/22/2023,neutral,16340,2,Abilene Christian,10,True,3,4,-1,loss,2391249,522,2825414,2023,2825414.0,1.0
0,0,0.0,0,0,0,1,0,0,0,03/12/2023,away,16340,288,Houston,9,True,7,6,1,win,2394940,522,2825414,2023,2825414.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/03/2023,away,16340,1179,Linfield,9,True,8,3,5,win,2389715,1297,2128996,2023,2128996.0,3.0
1,0,1.0,0,0,0,0,0,0,0,02/04/2023,away,16340,1179,Linfield,9,True,5,6,-1,loss,2389780,1297,2128996,2023,2128996.0,3.0
3,0,3.0,0,0,0,0,0,0,0,02/04/2023,away,16340,1179,Linfield,9,True,6,5,1,win,2408099,1297,2128996,2023,2128996.0,3.0
1,0,1.0,0,0,0,0,0,0,0,02/10/2023,away,16340,24400,Concordia (TX),9,True,4,8,-4,loss,2389931,1297,2128996,2023,2128996.0,3.0
3,0,3.0,0,0,0,0,0,0,0,02/11/2023,home,16340,271,Hardin-Simmons,9,True,8,3,5,win,2390036,1297,2128996,2023,2128996.0,3.0
3,0,3.0,0,0,0,0,0,0,0,02/11/2023,away,16340,1400,Texas Lutheran,9,True,12,2,10,win,2390069,1297,2128996,2023,2128996.0,3.0
2,0,2.0,0,0,0,0,0,0,0,02/12/2023,home,16340,1400,Texas Lutheran,9,True,9,3,6,win,2390135,1297,2128996,2023,2128996.0,3.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,22235,Lewis & Clark,9,True,9,3,6,win,2390620,1297,2128996,2023,2128996.0,3.0
1,0,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,22235,Lewis & Clark,9,True,2,7,-5,loss,2408945,1297,2128996,2023,2128996.0,3.0
1,0,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,22235,Lewis & Clark,9,True,11,15,-4,loss,2390906,1297,2128996,2023,2128996.0,3.0
3,0,3.0,0,0,0,0,0,0,0,02/19/2023,home,16340,22235,Lewis & Clark,9,True,2,14,-12,loss,2408577,1297,2128996,2023,2128996.0,3.0
3,0,3.0,0,0,0,0,0,0,0,03/04/2023,home,16340,2751,Pacific (OR),9,True,0,1,-1,loss,2422960,1297,2128996,2023,2128996.0,3.0
5,0,5.0,0,0,0,0,0,0,0,03/05/2023,home,16340,2751,Pacific (OR),9,True,8,15,-7,loss,2408409,1297,2128996,2023,2128996.0,3.0
5,0,5.0,0,0,0,0,0,0,0,03/05/2023,home,16340,2751,Pacific (OR),9,True,3,17,-14,loss,2393518,1297,2128996,2023,2128996.0,3.0
4,0,4.0,0,0,0,0,0,0,0,03/11/2023,away,16340,785,Willamette,9,True,3,7,-4,loss,2394683,1297,2128996,2023,2128996.0,3.0
3,0,3.0,0,0,0,0,0,0,0,03/11/2023,away,16340,785,Willamette,9,True,5,1,4,win,2407872,1297,2128996,2023,2128996.0,3.0
4,0,4.0,0,0,0,0,0,0,0,03/12/2023,away,16340,785,Willamette,9,True,12,19,-7,loss,2395077,1297,2128996,2023,2128996.0,3.0
3,0,3.0,0,0,0,0,0,0,0,03/15/2023,away,16340,1179,Linfield,9,True,3,7,-4,loss,2424823,1297,2128996,2023,2128996.0,3.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,649,South Dakota St.,9,True,9,6,3,win,2390302,32,2484647,2023,2484647.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,home,16340,649,South Dakota St.,9,True,7,6,1,win,2390862,32,2484647,2023,2484647.0,1.0
0,0,0.0,0,0,0,1,1,0,0,02/26/2023,home,16340,72,Bradley,9,True,2,0,2,win,2392054,32,2484647,2023,2484647.0,1.0
0,1,1.0,0,0,0,0,0,0,0,03/07/2023,home,16340,1004,Central Ark.,9,True,3,2,1,win,2393787,32,2484647,2023,2484647.0,1.0
7,0,7.0,0,0,0,0,0,0,0,02/24/2023,home,16340,0,Dallas Christian,9,True,12,4,8,win,2408227,1355,2135079,2023,2135079.0,3.0
4,0,4.0,0,0,0,0,0,0,0,03/05/2023,home,16340,20,DeSales,9,True,2,3,-1,loss,2393646,1355,2135079,2023,2135079.0,3.0
3,0,3.0,0,0,0,0,0,0,0,03/07/2023,away,16340,271,Hardin-Simmons,9,True,8,2,6,win,2393880,1355,2135079,2023,2135079.0,3.0
9,0,9.0,0,0,0,0,0,1,0,03/11/2023,away,16340,8490,LeTourneau,9,True,18,11,7,win,2407951,1355,2135079,2023,2135079.0,3.0
3,0,3.0,0,0,0,3,0,0,0,02/18/2023,away,16340,433,Ole Miss,9,True,0,10,-10,loss,2390635,180,2821672,2023,2821672.0,1.0
4,0,4.0,0,0,0,1,0,0,0,02/21/2023,home,16340,391,UMBC,9,True,22,11,11,win,2391157,180,2821672,2023,2821672.0,1.0
5,0,5.0,0,0,0,1,0,0,0,02/25/2023,away,16340,678,Stetson,9,True,3,15,-12,loss,2391601,180,2821672,2023,2821672.0,1.0
8,0,8.0,0,0,1,0,0,0,0,02/28/2023,away,16340,392,Maryland,9,True,3,8,-5,loss,2392431,180,2821672,2023,2821672.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/17/2023,home,16340,368,UMass Lowell,9,True,20,2,18,win,2395999,180,2821672,2023,2821672.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/02/2023,away,16340,0,Wayland Baptist,9,True,3,13,-10,loss,2389664,8577,2500235,2023,2500235.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/04/2023,away,16340,0,Wayland Baptist,9,True,3,14,-11,loss,2389748,8577,2500235,2023,2500235.0,2.0
7,0,7.0,0,0,1,0,0,0,0,02/10/2023,neutral,16340,9011,Fort Hays St.,9,True,5,3,2,win,2389954,8577,2500235,2023,2500235.0,2.0
2,0,2.0,0,0,0,0,0,0,0,02/10/2023,neutral,16340,9011,Fort Hays St.,9,True,2,16,-14,loss,2408720,8577,2500235,2023,2500235.0,2.0
3,0,4.0,1,0,1,1,0,0,0,02/11/2023,home,16340,9011,Fort Hays St.,9,True,1,22,-21,loss,2390087,8577,2500235,2023,2500235.0,2.0
7,1,9.0,1,0,1,2,1,0,0,02/17/2023,away,16340,92,Cal St. Dom. Hills,9,True,4,8,-4,loss,2390327,8577,2500235,2023,2500235.0,2.0
2,0,2.0,0,0,0,0,0,0,0,02/17/2023,away,16340,92,Cal St. Dom. Hills,9,True,0,8,-8,loss,2408380,8577,2500235,2023,2500235.0,2.0
1,2,4.0,1,0,0,5,1,0,0,02/18/2023,away,16340,92,Cal St. Dom. Hills,9,True,0,9,-9,loss,2390607,8577,2500235,2023,2500235.0,2.0
6,0,6.0,0,0,1,1,0,0,0,02/19/2023,away,16340,92,Cal St. Dom. Hills,9,True,0,19,-19,loss,2390903,8577,2500235,2023,2500235.0,2.0
7,1,8.0,0,0,1,0,1,0,0,03/04/2023,neutral,16340,329,Kean,9,True,10,11,-1,loss,2393044,278,2496243,2023,2496243.0,3.0
5,0,5.0,0,0,2,2,0,0,0,03/05/2023,away,16340,686,Swarthmore,9,True,3,4,-1,loss,2408083,278,2496243,2023,2496243.0,3.0
