PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,player_id,division
2,6,8.0,0,0,0,0,0,0,0,02/25/2023,away,16340,130,Central Mo.,9,True,5,6,-1,loss,2392220,507,2812930,2023,2812930.0,2.0
3,2,5.0,0,0,0,0,0,0,0,02/25/2023,away,16340,130,Central Mo.,9,True,0,4,-4,loss,2391907,507,2812930,2023,2812930.0,2.0
0,1,1.0,0,0,0,0,0,0,0,02/18/2023,home,16340,659,Southern Ill.,9,True,8,7,1,win,2390724,2915,2815939,2023,2815939.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/25/2023,home,16340,331,Kent St.,9,True,7,3,4,win,2391895,2915,2815939,2023,2815939.0,1.0
0,1,1.0,0,0,0,0,1,0,0,03/11/2023,home,16340,140,Cincinnati,9,True,5,2,3,win,2394806,2915,2815939,2023,2815939.0,1.0
1,1,2.0,0,0,0,0,0,1,0,02/18/2023,home,16340,1355,Schreiner,9,True,15,1,14,win,2390654,2741,2813390,2023,2813390.0,3.0
0,1,1.0,0,0,0,1,0,0,0,03/11/2023,away,16340,202,Eastern Ky.,9,True,3,5,-2,loss,2394823,1320,2661337,2023,2661337.0,1.0
0,1,1.0,0,0,0,2,1,0,0,02/17/2023,home,16340,414,Miami (OH),9,True,15,12,3,win,2390272,255,2487178,2023,2487178.0,1.0
0,1,1.0,0,0,0,0,1,0,0,03/10/2023,home,16340,513,Notre Dame,9,True,7,4,3,win,2394213,255,2487178,2023,2487178.0,1.0
0,2,2.0,0,0,0,0,1,0,0,03/17/2023,away,16340,367,Louisville,9,True,7,8,-1,loss,2396055,255,2487178,2023,2487178.0,1.0
0,1,2.0,1,0,0,0,0,0,0,03/05/2023,away,16340,124,Catholic,9,True,5,14,-9,loss,2408055,642,2355517,2023,2355517.0,3.0
0,1,1.0,0,0,0,0,0,0,0,03/13/2023,neutral,16340,58,Baruch,9,True,12,0,12,win,2395270,642,2355517,2023,2355517.0,3.0
1,2,3.0,0,0,0,0,0,0,0,03/15/2023,neutral,16340,770,WestConn,9,True,6,4,2,win,2408896,642,2355517,2023,2355517.0,3.0
1,2,3.0,0,0,0,0,0,0,0,03/18/2023,neutral,16340,770,WestConn,9,True,16,6,10,win,2396352,642,2355517,2023,2355517.0,3.0
0,1,1.0,0,0,0,0,0,0,0,02/24/2023,away,16340,75,Bridgewater (VA),9,True,5,3,2,win,2408333,25719,2663520,2023,2663520.0,3.0
2,0,2.0,0,0,0,0,0,0,0,03/04/2023,neutral,16340,114,Calvin,9,True,1,0,1,win,2408353,25719,2663520,2023,2663520.0,3.0
0,1,1.0,0,0,0,0,0,0,0,03/05/2023,neutral,16340,297,Illinois Col.,8,True,16,7,9,win,2393446,25719,2663520,2023,2663520.0,3.0
1,2,3.0,0,0,0,0,0,0,0,03/09/2023,neutral,16340,730,Ursinus,9,True,1,5,-4,loss,2394118,25719,2663520,2023,2663520.0,3.0
0,4,4.0,0,0,0,0,0,0,0,03/16/2023,away,16340,1434,Waynesburg,9,True,5,3,2,win,2408824,25719,2663520,2023,2663520.0,3.0
0,0,0.0,0,0,0,1,0,0,0,02/28/2023,away,16340,253,Ga. Southern,9,True,0,11,-11,loss,2392454,406,2652925,2023,2652925.0,1.0
0,0,0.0,0,0,0,1,0,0,0,03/08/2023,away,16340,703,Texas,9,True,3,11,-8,loss,2393985,406,2652925,2023,2652925.0,1.0
0,0,0.0,0,0,0,2,0,0,0,02/18/2023,away,16340,696,Tex. A&M-Kingsville,9,True,7,14,-7,loss,2390766,206,2472481,2023,2472481.0,2.0
0,1,1.0,0,0,0,5,0,0,0,02/24/2023,away,16340,30244,Edward Waters,9,True,6,7,-1,loss,2391333,332,2824514,2023,2824514.0,2.0
1,1,2.0,0,0,0,0,0,0,0,02/25/2023,home,16340,617,Saint Peter's,9,True,12,3,9,win,2391803,444,2815911,2023,2815911.0,1.0
0,0,1.0,1,0,0,0,0,0,0,03/03/2023,away,16340,625,Samford,9,True,1,10,-9,loss,2392743,444,2815911,2023,2815911.0,1.0
0,0,0.0,0,0,0,1,0,0,0,02/10/2023,away,16340,2683,Belmont Abbey,9,True,2,7,-5,loss,2389968,30002,2648955,2023,2648955.0,2.0
3,0,3.0,0,0,0,0,0,0,0,02/15/2023,home,16340,1015,Christian Brothers,9,True,5,7,-2,loss,2418510,573,2665179,2023,2665179.0,3.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,40,Augustana (IL),9,True,1,7,-6,loss,2390502,573,2665179,2023,2665179.0,3.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,home,16340,747,Wabash,9,True,9,10,-1,loss,2391053,573,2665179,2023,2665179.0,3.0
3,0,3.0,0,0,0,0,0,0,0,03/04/2023,away,16340,132,Centre,9,True,3,5,-2,loss,2408479,573,2665179,2023,2665179.0,3.0
0,1,1.0,0,0,0,0,0,0,0,03/10/2023,home,16340,973,Berry,9,True,7,6,1,win,2394560,573,2665179,2023,2665179.0,3.0
1,0,1.0,0,0,0,0,0,0,0,03/11/2023,home,16340,973,Berry,9,True,4,6,-2,loss,2423906,573,2665179,2023,2665179.0,3.0
1,0,1.0,0,0,0,0,0,0,0,03/14/2023,home,16340,724,Merchant Marine,9,True,16,7,9,win,2395405,573,2665179,2023,2665179.0,3.0
2,0,2.0,0,0,0,0,0,0,0,03/15/2023,home,16340,777,Westfield St.,9,True,12,10,2,win,2395559,573,2665179,2023,2665179.0,3.0
2,0,2.0,0,0,0,0,0,0,0,03/16/2023,home,16340,755,WashU,9,True,5,4,1,win,2395716,573,2665179,2023,2665179.0,3.0
1,1,2.0,0,0,0,0,0,0,0,02/04/2023,home,16340,39,Augusta,9,True,2,11,-9,loss,2389797,766,2487150,2023,2487150.0,2.0
1,1,2.0,0,0,0,0,0,0,0,02/04/2023,home,16340,39,Augusta,9,True,12,5,7,win,2408207,766,2487150,2023,2487150.0,2.0
3,2,5.0,0,0,0,0,0,1,0,02/05/2023,home,16340,39,Augusta,9,True,13,0,13,win,2389716,766,2487150,2023,2487150.0,2.0
0,0,0.0,0,0,0,1,0,0,0,02/07/2023,home,16340,30193,Emmanuel (GA),9,True,4,3,1,win,2389876,766,2487150,2023,2487150.0,2.0
2,1,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,358,West Ala.,9,True,12,6,6,win,2390550,766,2487150,2023,2487150.0,2.0
0,0,0.0,0,0,0,1,1,0,0,02/24/2023,away,16340,30013,Lee,9,True,9,8,1,win,2391852,766,2487150,2023,2487150.0,2.0
0,0,0.0,0,0,0,1,1,0,0,02/25/2023,away,16340,432,Mississippi Val.,9,True,5,12,-7,loss,2391328,2678,2820772,2023,2820772.0,1.0
0,0,0.0,0,0,0,5,0,0,0,02/26/2023,away,16340,432,Mississippi Val.,9,True,3,16,-13,loss,2392056,2678,2820772,2023,2820772.0,1.0
0,1,1.0,0,0,0,1,0,0,0,03/04/2023,away,16340,30085,Lancaster Bible,9,True,6,10,-4,loss,2392977,24317,2664501,2023,2664501.0,3.0
2,2,4.0,0,0,0,0,0,1,0,03/11/2023,home,16340,30065,NVU-Lyndon,9,True,3,2,1,win,2394723,24317,2664501,2023,2664501.0,3.0
1,2,3.0,0,0,0,1,0,0,0,02/19/2023,neutral,16340,545,Pittsburgh,9,True,8,5,3,win,2390900,380,2508311,2023,2508311.0,1.0
0,0,0.0,0,0,0,3,0,0,0,02/26/2023,neutral,16340,503,NIU,9,True,3,6,-3,loss,2392106,380,2508311,2023,2508311.0,1.0
0,1,1.0,0,0,0,4,0,0,0,03/05/2023,away,16340,792,Winthrop,10,True,10,7,3,win,2393583,380,2508311,2023,2508311.0,1.0
0,0,0.0,0,0,0,3,0,0,0,03/12/2023,away,16340,392,Maryland,9,True,1,9,-8,loss,2395179,380,2508311,2023,2508311.0,1.0
1,2,3.0,0,0,0,1,0,0,0,03/18/2023,away,16340,391,UMBC,9,True,8,7,1,win,2396469,380,2508311,2023,2508311.0,1.0
0,1,1.0,0,0,0,2,0,0,0,03/15/2023,neutral,16340,755,WashU,9,True,2,9,-7,loss,2395611,30170,2674712,2023,2674712.0,3.0
0,1,1.0,0,0,0,0,0,0,0,02/21/2023,home,16340,661,Southern Ind.,9,True,6,4,2,win,2391155,28600,2808940,2023,2808940.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/25/2023,home,16340,302,UIC,9,True,9,8,1,win,2391602,28600,2808940,2023,2808940.0,1.0
0,1,1.0,0,0,0,0,0,0,0,03/17/2023,home,16340,316,Jacksonville,9,True,2,6,-4,loss,2395822,28600,2808940,2023,2808940.0,1.0
8,0,8.0,0,0,0,5,0,0,0,02/11/2023,home,16340,30094,Brevard,9,True,3,2,1,win,2390062,44,2307279,2023,2307279.0,3.0
9,0,9.0,0,0,0,0,0,0,0,02/11/2023,home,16340,30094,Brevard,9,True,2,4,-2,loss,2407819,44,2307279,2023,2307279.0,3.0
7,0,7.0,0,0,0,3,0,0,0,02/15/2023,home,16340,21,Alma,9,True,3,2,1,win,2415399,44,2307279,2023,2307279.0,3.0
6,0,6.0,0,0,0,0,0,0,0,02/15/2023,home,16340,21,Alma,8,True,8,8,0,tie,2418042,44,2307279,2023,2307279.0,3.0
16,2,18.0,0,0,0,1,1,0,0,02/21/2023,home,16340,263,Greensboro,10,True,2,3,-1,loss,2391153,44,2307279,2023,2307279.0,3.0
4,1,5.0,0,0,0,1,0,0,0,02/26/2023,away,16340,263,Greensboro,10,True,6,3,3,win,2392173,44,2307279,2023,2307279.0,3.0
6,0,6.0,0,0,0,2,0,0,0,02/26/2023,away,16340,263,Greensboro,9,True,3,10,-7,loss,2408396,44,2307279,2023,2307279.0,3.0
5,0,5.0,0,0,0,4,0,0,0,02/28/2023,away,16340,491,N.C. Wesleyan,9,True,5,15,-10,loss,2392398,44,2307279,2023,2307279.0,3.0
8,1,10.0,1,0,0,4,1,0,0,03/03/2023,neutral,16340,139,Chris. Newport,9,True,3,6,-3,loss,2392695,44,2307279,2023,2307279.0,3.0
4,0,5.0,1,0,0,5,0,0,0,03/04/2023,neutral,16340,303,Immaculata,9,True,3,13,-10,loss,2393311,44,2307279,2023,2307279.0,3.0
2,2,4.0,0,0,0,0,0,0,0,03/05/2023,away,16340,412,Methodist,9,True,4,10,-6,loss,2393349,44,2307279,2023,2307279.0,3.0
4,1,7.0,2,0,0,2,1,0,0,03/11/2023,home,16340,752,Wash. & Lee,9,True,2,14,-12,loss,2394717,44,2307279,2023,2307279.0,3.0
4,2,6.0,0,0,0,2,1,0,0,03/11/2023,home,16340,752,Wash. & Lee,9,True,1,9,-8,loss,2407953,44,2307279,2023,2307279.0,3.0
9,0,9.0,0,0,0,1,0,0,0,03/14/2023,home,16340,30164,Southern Va.,9,True,4,8,-4,loss,2395447,44,2307279,2023,2307279.0,3.0
12,0,12.0,0,0,0,0,0,0,0,03/18/2023,away,16340,75,Bridgewater (VA),10,True,5,6,-1,loss,2396281,44,2307279,2023,2307279.0,3.0
6,0,6.0,0,0,0,0,0,0,0,03/18/2023,away,16340,75,Bridgewater (VA),9,True,10,11,-1,loss,2409260,44,2307279,2023,2307279.0,3.0
4,0,4.0,0,0,0,0,0,0,0,02/17/2023,home,16340,30135,California Baptist,9,True,5,2,3,win,2390383,522,2679236,2023,2679236.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,30135,California Baptist,9,True,2,5,-3,loss,2390748,522,2679236,2023,2679236.0,1.0
5,0,5.0,0,0,0,0,0,0,0,02/19/2023,home,16340,30135,California Baptist,9,True,3,6,-3,loss,2391046,522,2679236,2023,2679236.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/20/2023,home,16340,721,Air Force,9,True,8,6,2,win,2391079,522,2679236,2023,2679236.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/22/2023,neutral,16340,2,Abilene Christian,10,True,3,4,-1,loss,2391249,522,2679236,2023,2679236.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/24/2023,home,16340,576,Rider,9,True,3,6,-3,loss,2391459,522,2679236,2023,2679236.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/25/2023,home,16340,576,Rider,9,True,7,2,5,win,2391921,522,2679236,2023,2679236.0,1.0
4,1,5.0,0,0,0,0,0,1,0,03/03/2023,neutral,16340,107,California,9,True,9,5,4,win,2392770,522,2679236,2023,2679236.0,1.0
0,0,1.0,1,0,0,0,0,0,0,03/04/2023,neutral,16340,430,Mississippi St.,9,True,15,9,6,win,2393210,522,2679236,2023,2679236.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/05/2023,neutral,16340,518,Ohio St.,9,True,9,12,-3,loss,2393664,522,2679236,2023,2679236.0,1.0
3,0,3.0,0,0,0,0,0,0,0,03/07/2023,home,16340,465,UNLV,9,True,11,6,5,win,2393960,522,2679236,2023,2679236.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/08/2023,home,16340,465,UNLV,9,True,8,7,1,win,2394035,522,2679236,2023,2679236.0,1.0
5,0,5.0,0,0,0,0,0,0,0,03/10/2023,away,16340,288,Houston,9,True,13,1,12,win,2394216,522,2679236,2023,2679236.0,1.0
3,2,5.0,0,0,0,0,0,1,0,03/11/2023,away,16340,288,Houston,9,True,8,3,5,win,2394531,522,2679236,2023,2679236.0,1.0
4,0,4.0,0,0,0,0,0,0,0,03/12/2023,away,16340,288,Houston,9,True,7,6,1,win,2394940,522,2679236,2023,2679236.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/17/2023,home,16340,698,TCU,9,True,5,13,-8,loss,2396098,522,2679236,2023,2679236.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/18/2023,home,16340,698,TCU,9,True,3,1,2,win,2396514,522,2679236,2023,2679236.0,1.0
1,1,2.0,0,0,0,0,0,0,0,03/10/2023,away,16340,478,SUNY Maritime,9,True,4,21,-17,loss,2394603,480,2824272,2023,2824272.0,3.0
1,0,1.0,0,0,0,0,0,0,0,03/10/2023,away,16340,478,SUNY Maritime,9,True,7,22,-15,loss,2408790,480,2824272,2023,2824272.0,3.0
2,0,2.0,0,0,0,0,0,0,0,03/12/2023,away,16340,814,Yeshiva,9,True,7,2,5,win,2424110,480,2824272,2023,2824272.0,3.0
1,0,1.0,0,0,0,0,0,0,0,03/12/2023,away,16340,814,Yeshiva,9,True,7,1,6,win,2424131,480,2824272,2023,2824272.0,3.0
2,0,2.0,0,0,0,0,0,0,0,02/02/2023,home,16340,568,Regis (CO),9,True,3,6,-3,loss,2389663,30199,2309254,2023,2309254.0,2.0
2,0,2.0,0,0,0,0,0,0,0,02/03/2023,home,16340,568,Regis (CO),9,True,8,5,3,win,2389680,30199,2309254,2023,2309254.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/04/2023,home,16340,568,Regis (CO),9,True,6,10,-4,loss,2389757,30199,2309254,2023,2309254.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/04/2023,home,16340,568,Regis (CO),9,True,4,8,-4,loss,2407984,30199,2309254,2023,2309254.0,2.0
3,0,3.0,0,0,0,0,0,0,0,02/11/2023,home,16340,92,Cal St. Dom. Hills,9,True,12,7,5,win,2390065,30199,2309254,2023,2309254.0,2.0
2,0,2.0,0,0,0,0,0,0,0,02/11/2023,home,16340,92,Cal St. Dom. Hills,9,True,3,1,2,win,2407822,30199,2309254,2023,2309254.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,30198,Cal St. San Marcos,9,True,1,6,-5,loss,2390422,30199,2309254,2023,2309254.0,2.0
1,1,2.0,0,0,0,0,0,0,0,02/24/2023,away,16340,2697,Hawaii Hilo,9,True,7,8,-1,loss,2391471,30199,2309254,2023,2309254.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/24/2023,away,16340,2697,Hawaii Hilo,9,True,3,4,-1,loss,2408729,30199,2309254,2023,2309254.0,2.0
2,0,2.0,0,0,0,0,0,0,0,02/25/2023,away,16340,2697,Hawaii Hilo,9,True,4,6,-2,loss,2391960,30199,2309254,2023,2309254.0,2.0
2,0,2.0,0,0,0,0,0,0,0,02/25/2023,away,16340,2697,Hawaii Hilo,8,True,2,1,1,win,2407858,30199,2309254,2023,2309254.0,2.0
1,0,1.0,0,0,0,0,0,0,0,03/01/2023,away,16340,2696,Hawaii Pacific,9,True,1,7,-6,loss,2392527,30199,2309254,2023,2309254.0,2.0
5,0,5.0,0,0,0,0,0,0,0,03/02/2023,away,16340,2696,Hawaii Pacific,9,True,8,2,6,win,2392594,30199,2309254,2023,2309254.0,2.0
1,2,3.0,0,0,0,0,0,0,0,02/17/2023,home,16340,454,Murray St.,10,True,3,2,1,win,2390472,2711,2456279,2023,2456279.0,1.0
2,4,6.0,0,0,0,0,0,1,0,02/18/2023,home,16340,454,Murray St.,9,True,3,11,-8,loss,2390773,2711,2456279,2023,2456279.0,1.0
0,3,3.0,0,0,0,0,0,0,0,02/19/2023,home,16340,454,Murray St.,9,True,17,7,10,win,2391039,2711,2456279,2023,2456279.0,1.0
3,1,4.0,0,0,0,0,0,1,0,02/21/2023,home,16340,10411,USC Upstate,9,True,7,15,-8,loss,2391198,2711,2456279,2023,2456279.0,1.0
2,5,7.0,0,0,0,0,0,2,0,02/22/2023,home,16340,10411,USC Upstate,9,True,4,9,-5,loss,2391233,2711,2456279,2023,2456279.0,1.0
2,1,3.0,0,0,0,0,0,0,0,02/24/2023,home,16340,739,Villanova,9,True,1,2,-1,loss,2391560,2711,2456279,2023,2456279.0,1.0
4,3,7.0,0,0,0,0,0,2,0,02/25/2023,home,16340,739,Villanova,9,True,13,11,2,win,2391943,2711,2456279,2023,2456279.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/26/2023,home,16340,739,Villanova,9,True,9,7,2,win,2392273,2711,2456279,2023,2456279.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/03/2023,home,16340,236,Fordham,9,True,13,7,6,win,2392883,2711,2456279,2023,2456279.0,1.0
3,2,5.0,0,0,0,0,0,1,0,03/04/2023,home,16340,236,Fordham,9,True,7,6,1,win,2393218,2711,2456279,2023,2456279.0,1.0
0,1,1.0,0,0,0,0,0,0,0,03/04/2023,home,16340,236,Fordham,10,True,6,5,1,win,2408668,2711,2456279,2023,2456279.0,1.0
3,7,10.0,0,0,0,0,0,1,0,03/05/2023,home,16340,236,Fordham,9,True,8,4,4,win,2393634,2711,2456279,2023,2456279.0,1.0
3,3,6.0,0,0,0,0,0,1,0,03/07/2023,away,16340,128,UCF,9,True,3,10,-7,loss,2393940,2711,2456279,2023,2456279.0,1.0
0,5,5.0,0,0,0,0,0,0,0,03/11/2023,home,16340,220,Fairfield,9,True,6,4,2,win,2394485,2711,2456279,2023,2456279.0,1.0
2,4,6.0,0,0,0,0,0,1,0,03/11/2023,home,16340,220,Fairfield,9,True,16,13,3,win,2394861,2711,2456279,2023,2456279.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/12/2023,home,16340,220,Fairfield,9,True,13,17,-4,loss,2395201,2711,2456279,2023,2456279.0,1.0
3,2,5.0,0,0,0,0,0,0,0,03/14/2023,away,16340,235,Florida,9,True,2,7,-5,loss,2395511,2711,2456279,2023,2456279.0,1.0
3,0,4.0,1,0,0,0,0,0,0,03/17/2023,away,16340,43,Austin Peay,9,True,7,1,6,win,2395993,2711,2456279,2023,2456279.0,1.0
0,1,1.0,0,0,0,0,0,0,0,03/18/2023,away,16340,43,Austin Peay,9,True,7,9,-2,loss,2396370,2711,2456279,2023,2456279.0,1.0
0,3,3.0,0,0,0,0,0,0,0,03/19/2023,away,16340,43,Austin Peay,9,True,2,4,-2,loss,2396664,2711,2456279,2023,2456279.0,1.0
1,0,1.0,0,0,0,1,0,0,0,03/11/2023,neutral,16340,78,SUNY Brockport,9,True,4,5,-1,loss,2394643,146,2667008,2023,2667008.0,3.0
1,0,1.0,0,0,0,0,0,0,0,02/13/2023,away,16340,30123,Academy of Art,9,True,4,10,-6,loss,2390189,30147,2468383,2023,2468383.0,2.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,away,16340,645,Sonoma St.,9,True,1,2,-1,loss,2390561,30147,2468383,2023,2468383.0,2.0
2,0,2.0,0,0,0,0,0,0,0,02/10/2023,home,16340,233,Fla. Southern,9,True,10,2,8,win,2390072,30052,2693823,2023,2693823.0,2.0
2,1,3.0,0,0,0,0,0,0,0,02/17/2023,home,16340,11276,USC Aiken,9,True,5,6,-1,loss,2390425,30052,2693823,2023,2693823.0,2.0
3,0,3.0,0,0,0,0,0,0,0,02/18/2023,home,16340,11276,USC Aiken,9,True,3,7,-4,loss,2390758,30052,2693823,2023,2693823.0,2.0
3,0,3.0,0,0,0,0,0,0,0,02/19/2023,home,16340,11276,USC Aiken,9,True,0,7,-7,loss,2391028,30052,2693823,2023,2693823.0,2.0
1,0,1.0,0,0,0,0,0,0,0,02/24/2023,home,16340,30154,Young Harris,9,True,1,3,-2,loss,2391499,30052,2693823,2023,2693823.0,2.0
3,0,3.0,0,0,0,0,0,0,0,03/12/2023,neutral,16340,364,Loras,9,True,4,9,-5,loss,2395221,267,2523180,2023,2523180.0,3.0
2,1,3.0,0,0,0,0,0,0,0,03/13/2023,neutral,16340,530,Oswego St.,11,True,2,3,-1,loss,2395299,267,2523180,2023,2523180.0,3.0
2,0,2.0,0,0,0,0,0,0,0,03/15/2023,neutral,16340,161,Concordia-M'head,9,True,1,4,-3,loss,2395630,267,2523180,2023,2523180.0,3.0
1,2,3.0,0,0,0,0,0,0,0,03/17/2023,neutral,16340,517,Ohio Northern,11,True,1,0,1,win,2408441,267,2523180,2023,2523180.0,3.0
3,0,3.0,0,0,0,0,0,0,0,02/28/2023,away,16340,1162,LaGrange,9,True,3,12,-9,loss,2392484,4,2347649,2023,2347649.0,3.0
0,0,0.0,0,0,0,1,0,0,0,02/11/2023,home,16340,2810,St. Thomas (TX),9,True,3,9,-6,loss,2407816,2741,2315669,2023,2315669.0,3.0
0,1,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,1355,Schreiner,9,True,4,3,1,win,2390344,2741,2315669,2023,2315669.0,3.0
1,1,2.0,0,0,0,0,0,0,0,02/24/2023,home,16340,8530,McMurry,9,True,8,4,4,win,2391384,2741,2315669,2023,2315669.0,3.0
0,1,1.0,0,0,0,0,1,0,0,03/03/2023,away,16340,1203,Mary Hardin-Baylor,9,True,5,11,-6,loss,2392900,2741,2315669,2023,2315669.0,3.0
0,1,1.0,0,0,0,0,0,0,0,03/04/2023,away,16340,1203,Mary Hardin-Baylor,9,True,9,5,4,win,2408655,2741,2315669,2023,2315669.0,3.0
0,1,1.0,0,0,0,1,1,0,0,03/11/2023,away,16340,8746,Southwestern (TX),9,True,4,6,-2,loss,2394782,2741,2315669,2023,2315669.0,3.0
10,3,13.0,0,0,0,1,1,0,0,02/17/2023,away,16340,563,Radford,9,True,3,1,2,win,2390290,310,2520489,2023,2520489.0,1.0
5,0,5.0,0,0,1,0,0,0,0,02/19/2023,away,16340,563,Radford,9,True,6,11,-5,loss,2390846,310,2520489,2023,2520489.0,1.0
5,0,5.0,0,0,0,0,0,0,0,02/24/2023,neutral,16340,251,Georgetown,9,True,0,3,-3,loss,2391379,310,2520489,2023,2520489.0,1.0
7,0,7.0,0,0,0,2,0,0,0,03/18/2023,away,16340,606,Saint Joseph's,9,True,6,16,-10,loss,2396156,310,2520489,2023,2520489.0,1.0
3,0,3.0,0,0,0,0,0,0,0,02/17/2023,away,16340,706,UTSA,9,True,2,3,-1,loss,2390451,1395,2662164,2023,2662164.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/19/2023,away,16340,706,UTSA,12,True,7,5,2,win,2390992,1395,2662164,2023,2662164.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/24/2023,home,16340,682,Stonehill,9,True,12,4,8,win,2391443,1395,2662164,2023,2662164.0,1.0
3,1,4.0,0,0,0,0,0,0,0,03/10/2023,home,16340,702,UT Arlington,9,True,2,5,-3,loss,2394445,1395,2662164,2023,2662164.0,1.0
5,0,5.0,0,0,0,0,0,0,0,03/14/2023,home,16340,527,Oral Roberts,9,True,6,9,-3,loss,2395540,1395,2662164,2023,2662164.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/17/2023,home,16340,2743,UIW,9,True,10,6,4,win,2396040,1395,2662164,2023,2662164.0,1.0
0,1,1.0,0,0,0,0,0,0,0,03/18/2023,home,16340,2743,UIW,9,True,5,4,1,win,2396498,1395,2662164,2023,2662164.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/17/2023,home,16340,711,Towson,9,True,7,1,6,win,2390295,10411,2826471,2023,2826471.0,1.0
2,0,2.0,0,0,0,0,0,0,0,02/18/2023,home,16340,711,Towson,9,True,9,2,7,win,2390532,10411,2826471,2023,2826471.0,1.0
0,0,1.0,1,0,0,0,0,0,0,02/19/2023,home,16340,711,Towson,9,True,10,2,8,win,2390854,10411,2826471,2023,2826471.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/21/2023,away,16340,2711,North Florida,9,True,15,7,8,win,2391198,10411,2826471,2023,2826471.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/05/2023,away,16340,716,Troy,9,True,0,10,-10,loss,2393600,10411,2826471,2023,2826471.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/19/2023,home,16340,554,Princeton,9,True,22,4,18,win,2396583,10411,2826471,2023,2826471.0,1.0
0,1,1.0,0,0,0,1,0,0,0,03/04/2023,neutral,16340,372,Luther,10,True,8,7,1,win,2393046,166,2506328,2023,2506328.0,3.0
0,1,1.0,0,0,0,0,0,0,0,03/12/2023,neutral,16340,9500,SUNY Poly,9,True,10,1,9,win,2394989,166,2506328,2023,2506328.0,3.0
4,0,4.0,0,0,0,0,0,0,0,02/17/2023,away,16340,8,Alabama,9,True,3,12,-9,loss,2390261,575,2142945,2023,2142945.0,1.0
4,0,4.0,0,0,0,0,0,0,0,02/18/2023,away,16340,8,Alabama,9,True,1,13,-12,loss,2390509,575,2142945,2023,2142945.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/19/2023,away,16340,8,Alabama,9,True,1,14,-13,loss,2390826,575,2142945,2023,2142945.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/21/2023,away,16340,786,William & Mary,9,True,2,8,-6,loss,2391141,575,2142945,2023,2142945.0,1.0
0,1,1.0,0,0,0,0,0,0,0,02/24/2023,home,16340,813,Yale,9,True,6,9,-3,loss,2391399,575,2142945,2023,2142945.0,1.0
5,0,5.0,0,0,0,0,0,0,0,02/26/2023,home,16340,813,Yale,9,True,11,7,4,win,2391840,575,2142945,2023,2142945.0,1.0
1,0,1.0,0,0,0,0,0,0,0,02/26/2023,home,16340,813,Yale,9,True,16,6,10,win,2392166,575,2142945,2023,2142945.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/01/2023,away,16340,741,VMI,9,True,2,10,-8,loss,2392483,575,2142945,2023,2142945.0,1.0
4,0,4.0,0,0,0,0,0,0,0,03/04/2023,home,16340,116,Canisius,9,True,12,2,10,win,2393063,575,2142945,2023,2142945.0,1.0
2,0,2.0,0,0,0,0,0,0,0,03/05/2023,home,16340,768,West Virginia,9,True,7,3,4,win,2393380,575,2142945,2023,2142945.0,1.0
3,0,3.0,0,0,0,0,0,0,0,03/07/2023,home,16340,410,Merrimack,9,True,13,10,3,win,2393780,575,2142945,2023,2142945.0,1.0
1,0,1.0,0,0,0,0,0,0,0,03/08/2023,home,16340,410,Merrimack,9,True,3,2,1,win,2393991,575,2142945,2023,2142945.0,1.0
