season,season_id,school_id,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,PF,W-L%,ERA,ERA-,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2017,12560,500,1.0,158,38.0,20,21,13,0.0,0,342.6666666666667,369,252,221,50,7,40,197,3,287,35,5,52,1595,1320,81,26,22,20,323,353,90,0.0,84.23644635080088,0.4878048780487805,5.804474708171206,137.0,4.871721552675959,1.6517509727626458,9.691634241245136,1.0505836575875485,5.174124513618676,7.5379377431906605,1.4568527918781726,6.618677042801556
2017,12560,502,1.0,206,41.0,18,23,9,1.0,1,373.0,466,297,248,86,11,22,196,4,289,50,9,40,1795,1492,153,63,29,28,406,348,84,0.0,120.63882252625274,0.43902439024390244,5.983914209115282,97.0,4.193891152408906,1.774798927613941,11.24396782841823,0.5308310991957105,4.729222520107239,6.973190348525469,1.4744897959183674,7.166219839142091
2017,12560,503,1.0,169,39.0,12,32,10,0.0,0,371.6666666666667,401,289,226,71,6,31,236,7,288,56,5,38,1785,1429,89,37,34,30,357,404,93,0.0,95.91601587504802,0.2727272727272727,5.472645739910314,116.0,4.889660517272633,1.7139013452914797,9.710313901345291,0.7506726457399102,5.714798206278027,6.973991031390134,1.2203389830508475,6.998206278026906
2017,12560,505,1.0,221,58.0,25,33,10,0.0,0,497.6666666666667,624,417,363,116,10,54,244,13,364,50,3,57,2404,2050,101,46,33,27,504,562,110,0.0,101.16086235489222,0.43103448275862066,6.56463496316142,132.0,4.718207488339405,1.7441393168117882,11.284661754855994,0.9765572672471534,4.4125920964501,6.58271935699933,1.4918032786885247,7.541192230408573
2017,12560,508,1.0,136,43.0,18,26,8,4.0,0,391.0,410,273,242,88,12,44,180,6,236,39,3,46,1771,1499,69,32,32,21,411,463,70,0.0,86.35014836795253,0.4090909090909091,5.570332480818414,129.0,4.934242077718999,1.5089514066496164,9.437340153452686,1.0127877237851661,4.143222506393862,5.432225063938619,1.3111111111111111,6.283887468030691
2017,12560,509,1.0,212,57.0,26,30,11,1.0,0,500.3333333333333,542,310,276,96,11,52,214,4,378,55,5,60,2261,1956,127,50,21,15,463,579,122,0.0,102.23400879063007,0.4642857142857143,4.964690206528981,99.0,4.451212009103191,1.5109926715522985,9.749500333111259,0.9353764157228515,3.849433710859427,6.799467021985343,1.766355140186916,5.5762824783477685
2017,12560,513,1.0,182,45.0,22,27,12,0.0,0,435.3333333333333,433,264,219,86,13,26,228,6,408,36,3,46,1987,1658,112,37,33,31,425,415,104,0.0,82.0459309491601,0.4489795918367347,4.527565084226646,109.0,3.719467067242074,1.5183767228177643,8.951761102603369,0.5375191424196019,4.713629402756509,8.434915773353753,1.7894736842105263,5.457886676875957
2017,12560,514,1.0,196,57.0,17,39,11,0.0,0,491.3333333333333,615,431,365,129,19,45,242,3,393,74,8,57,2369,1996,96,43,31,26,458,537,100,0.0,110.99161465786513,0.30357142857142855,6.685888738127544,121.0,4.5185334781916415,1.7442333785617368,11.265264586160109,0.8242876526458616,4.432835820895523,7.198778833107192,1.6239669421487604,7.894843962008141
2017,12560,518,1.0,196,40.0,18,25,12,0.0,0,401.3333333333333,451,276,237,103,12,27,161,1,334,51,6,38,1856,1590,101,51,37,17,416,393,100,0.0,103.93340270551509,0.4186046511627907,5.3147840531561465,104.0,3.793031194983701,1.5249169435215948,10.113787375415283,0.6054817275747508,3.6104651162790704,7.490033222591363,2.0745341614906834,6.18936877076412
2017,12560,519,1.0,229,45.0,26,23,18,1.0,0,463.6666666666667,467,272,233,69,3,42,211,5,425,55,2,34,2076,1756,98,47,44,10,409,478,122,0.0,83.68489022815326,0.5306122448979592,4.522645578720345,107.0,4.063601257392493,1.462257368799425,9.0647016534867,0.8152408339324226,4.095614665708124,8.249460819554278,2.014218009478673,5.2796549245147375
2017,12560,521,1.0,239,57.0,30,27,15,1.0,0,507.3333333333333,525,296,254,85,8,42,203,4,509,35,3,34,2261,1982,119,41,25,14,512,438,161,0.0,103.39477274551243,0.5263157894736842,4.505913272010512,89.0,3.4751846388261707,1.4349540078843628,9.313403416557161,0.7450722733245729,3.6011826544021024,9.029566360052563,2.5073891625615765,5.2509855453350855
2017,12560,522,1.0,253,59.0,35,24,11,0.0,0,516.0,485,288,249,87,6,26,268,2,531,45,5,57,2301,1947,158,63,23,15,522,415,155,0.0,111.32950890860936,0.5932203389830508,4.343023255813954,78.0,3.414847363311497,1.4593023255813953,8.459302325581396,0.45348837209302323,4.674418604651163,9.261627906976745,1.9813432835820894,5.023255813953488
2017,12560,523,1.0,206,58.0,35,20,12,2.0,1,487.6666666666667,520,301,258,92,11,46,188,2,341,67,8,50,2189,1890,91,35,24,16,495,543,105,0.0,86.76649794939098,0.6363636363636364,4.7614490772385505,110.0,4.394626356248384,1.4518113465481886,9.596719070403282,0.8489405331510594,3.4695830485304167,6.293233082706767,1.8138297872340425,5.555023923444976
2017,12560,527,1.0,203,59.0,41,12,5,2.0,1,492.3333333333333,453,187,163,71,5,29,205,2,479,28,1,37,2115,1857,54,17,17,8,459,457,147,0.0,93.49319411708359,0.7735849056603774,2.9796885578876102,65.0,3.237855713571032,1.3364928909952607,8.280974949221395,0.5301286391333785,3.747461069735951,8.756262694651321,2.3365853658536584,3.4184157075152335
2017,12560,528,1.0,167,62.0,53,6,16,4.0,1,543.0,384,140,120,77,7,24,155,1,486,29,1,24,2169,1936,96,26,37,10,522,571,148,0.0,123.3646441598035,0.8983050847457628,1.9889502762430937,31.0,2.799285669020521,0.992633517495396,6.3646408839779,0.39779005524861877,2.569060773480663,8.05524861878453,3.1354838709677417,2.320441988950276
2017,12560,529,1.0,138,55.0,27,22,1,2.0,1,398.6666666666667,392,196,171,76,7,22,109,4,382,31,3,27,1694,1512,42,15,27,13,383,368,101,0.0,69.30971458411527,0.5510204081632653,3.8603678929765888,103.0,2.8526957468120546,1.2566889632107023,8.849498327759196,0.49665551839464883,2.4607023411371234,8.623745819397993,3.5045871559633026,4.424749163879598
2017,12560,534,1.0,180,38.0,13,28,8,1.0,0,375.0,460,314,248,84,6,30,189,2,247,49,2,59,1807,1521,78,33,17,30,426,389,55,0.0,105.93630573248409,0.3170731707317073,5.952,114.0,4.624847363311497,1.7306666666666666,11.04,0.72,4.536,5.928,1.306878306878307,7.5360000000000005
2017,12560,536,1.0,184,50.0,26,26,10,4.0,1,431.0,468,300,240,78,17,24,218,12,392,55,10,64,1983,1660,130,51,31,18,431,382,97,0.0,71.93675889328064,0.5,5.0116009280742455,131.0,3.8032851049974985,1.591647331786543,9.77262180974478,0.5011600928074246,4.552204176334107,8.185614849187935,1.798165137614679,6.2645011600928076
2017,12560,539,1.0,212,55.0,18,36,6,2.0,0,475.3333333333333,506,371,312,95,24,33,226,0,434,60,4,84,2201,1859,132,59,28,28,417,507,139,0.0,115.6575086689784,0.3333333333333333,5.907433380084151,101.0,3.8796673726616606,1.5399719495091164,9.580645161290322,0.6248246844319776,4.2791023842917255,8.217391304347826,1.920353982300885,7.024544179523142
2017,12560,540,1.0,131,45.0,23,22,8,9.0,3,376.3333333333333,386,211,175,71,5,26,140,3,350,38,3,35,1656,1438,48,22,24,16,368,345,123,0.0,109.71575023299161,0.5111111111111111,4.185119574844996,77.0,3.4552223264056807,1.3976970770593447,9.231178033658104,0.6217891939769707,3.3480956598759963,8.370239149689992,2.5,5.046058458813109
2017,12560,541,1.0,162,52.0,20,32,6,2.0,0,479.3333333333333,493,271,230,66,5,44,204,4,345,47,8,58,2129,1823,85,38,36,17,471,539,92,0.0,74.29577464788731,0.38461538461538464,4.318497913769124,110.0,4.322937303042605,1.4541029207232268,9.25660639777469,0.8261474269819193,3.8303198887343535,6.477746870653686,1.6911764705882353,5.088317107093185
2017,12560,545,1.0,188,53.0,23,30,9,0.0,0,466.6666666666667,483,272,226,90,12,47,168,2,423,44,3,31,2061,1801,115,32,36,12,491,423,104,0.0,120.39846688063362,0.4339622641509434,4.3585714285714285,71.0,3.8574664109305443,1.395,9.315,0.9064285714285715,3.2399999999999998,8.157857142857143,2.517857142857143,5.2457142857142856
2017,12560,551,1.0,152,39.0,9,33,7,1.0,0,369.3333333333333,451,296,251,89,14,32,156,2,301,39,7,51,1757,1511,86,45,26,25,325,448,82,0.0,94.58152673124789,0.21428571428571427,6.116425992779783,131.0,4.078505606392123,1.6435018050541517,10.990072202166065,0.7797833935018051,3.8014440433212995,7.334837545126354,1.9294871794871795,7.212996389891697
2017,12560,553,1.0,145,51.0,13,34,6,7.0,1,382.6666666666667,488,393,332,112,14,37,248,4,258,70,16,46,1920,1542,117,57,30,30,344,461,79,0.0,105.08982035928143,0.2765957446808511,7.808362369337979,151.0,5.399748640895702,1.9233449477351916,11.477351916376307,0.8702090592334495,5.832752613240418,6.06794425087108,1.0403225806451613,9.243031358885018
2017,12560,554,1.0,118,41.0,12,27,6,2.0,0,318.3333333333333,391,268,232,75,17,19,171,2,252,40,7,56,1536,1291,56,35,14,20,305,348,87,0.0,127.12510321173755,0.3076923076923077,6.559162303664921,97.0,4.179332529105563,1.7654450261780106,11.054450261780106,0.53717277486911,4.83455497382199,7.124607329842933,1.4736842105263157,7.576963350785341
2017,12560,559,1.0,144,55.0,23,26,10,2.0,1,408.6666666666667,423,281,238,91,16,35,173,1,299,38,8,45,1834,1577,54,18,27,18,402,456,83,0.0,68.59675400059183,0.46938775510204084,5.241435562805872,140.0,4.197201903822644,1.458401305057096,9.315660685154974,0.7707993474714518,3.80995106035889,6.584828711256117,1.7283236994219653,6.188417618270799
2017,12560,562,1.0,174,47.0,18,30,13,1.0,0,379.0,433,283,227,77,5,36,194,5,287,63,10,49,1803,1488,112,38,29,27,383,389,85,0.0,103.38058887677211,0.375,5.3905013192612135,106.0,4.752798110892852,1.654353562005277,10.282321899736148,0.8548812664907651,4.6068601583113455,6.8153034300791555,1.4793814432989691,6.720316622691293
2017,12560,563,1.0,190,55.0,23,28,3,1.0,1,459.3333333333333,478,301,243,97,6,52,157,3,367,43,3,50,2044,1793,101,36,29,19,417,531,106,0.0,108.70724777226108,0.45098039215686275,4.761248185776488,88.0,4.178151669068633,1.3824383164005807,9.365747460087084,1.0188679245283019,3.0761973875181425,7.190856313497823,2.337579617834395,5.897677793904209
2017,12560,572,1.0,195,49.0,30,21,17,0.0,0,461.0,406,228,172,72,7,31,183,4,346,53,7,34,2011,1717,25,7,36,22,430,551,107,0.0,90.13091077194629,0.5882352941176471,3.3579175704989153,75.0,3.907074405972379,1.2776572668112798,7.926247288503254,0.6052060737527115,3.5726681127982647,6.754880694143167,1.8907103825136613,4.45119305856833
2017,12560,574,1.0,219,63.0,33,30,14,0.0,0,538.3333333333334,530,359,301,86,8,44,296,6,489,57,4,56,2464,2044,192,75,38,28,503,540,136,0.0,94.29520936014441,0.5238095238095238,5.0321981424148605,108.0,4.211183792620062,1.5343653250773992,8.860681114551083,0.7356037151702786,4.948606811145511,8.175232198142414,1.652027027027027,6.0018575851393186
2017,12560,575,1.0,184,50.0,14,26,2,0.0,0,392.6666666666667,421,299,261,95,11,41,255,4,347,47,4,42,1862,1515,84,37,25,19,347,410,102,0.0,109.51505809817405,0.35,5.982173174872665,110.0,4.895464228053998,1.7215619694397282,9.649405772495754,0.9397283531409168,5.844651952461799,7.953310696095076,1.3607843137254902,6.853140916808148
2017,12560,576,1.0,196,53.0,24,28,7,2.0,0,441.0,516,323,267,87,16,27,207,19,326,52,12,49,2062,1737,116,59,42,20,440,465,102,0.0,93.23190335034171,0.46153846153846156,5.448979591836735,118.0,4.077545776009909,1.6394557823129252,10.53061224489796,0.5510204081632653,4.224489795918368,6.653061224489796,1.5748792270531402,6.591836734693878
2017,12560,587,1.0,174,44.0,15,27,0,0.0,0,373.3333333333333,440,308,254,68,14,35,187,2,289,54,9,39,1799,1504,101,48,28,25,391,380,85,0.0,95.70650829002723,0.35714285714285715,6.123214285714286,130.0,4.605323553787688,1.6794642857142859,10.607142857142858,0.84375,4.508035714285715,6.966964285714286,1.5454545454545454,7.425000000000001
2017,12560,590,1.0,182,58.0,23,34,3,2.0,0,463.3333333333333,552,334,279,103,19,33,256,4,299,57,10,26,2231,1853,68,20,33,32,476,540,92,0.0,93.86666666666666,0.40350877192982454,5.419424460431655,117.0,4.660051200241953,1.743884892086331,10.722302158273383,0.6410071942446044,4.972661870503597,5.807913669064749,1.16796875,6.487769784172662
2017,12560,596,1.0,140,47.0,21,16,7,2.0,0,368.3333333333333,344,195,161,57,2,20,188,8,292,61,0,38,1655,1370,57,11,21,15,389,359,73,0.0,109.35583756540919,0.5675675675675675,3.9339366515837106,73.0,4.146596986237591,1.444343891402715,8.405429864253394,0.4886877828054299,4.593665158371041,7.134841628959276,1.553191489361702,4.764705882352941
2017,12560,603,1.0,166,55.0,40,13,8,1.0,1,478.6666666666667,413,202,158,59,7,15,164,3,402,37,6,35,2023,1783,97,36,24,15,479,482,131,0.0,108.7994065320072,0.7547169811320755,2.9707520891364902,55.0,2.9856458777033263,1.2054317548746518,7.765320334261838,0.28203342618384397,3.083565459610028,7.5584958217270195,2.451219512195122,3.7980501392757655
2017,12560,606,1.0,149,45.0,21,23,4,1.0,0,371.6666666666667,378,225,182,63,7,30,138,7,303,57,2,25,1659,1425,65,27,25,14,402,342,90,0.0,64.89359104203122,0.4772727272727273,4.407174887892376,121.0,3.991005808752454,1.3883408071748877,9.15336322869955,0.726457399103139,3.3417040358744394,7.337219730941704,2.1956521739130435,5.448430493273542
2017,12560,609,1.0,194,43.0,30,17,19,0.0,0,436.6666666666667,423,220,193,77,9,27,204,5,389,43,5,42,1925,1642,104,41,21,15,379,458,107,0.0,104.25249142593991,0.6382978723404256,3.977862595419847,77.0,3.717264666110479,1.4358778625954198,8.718320610687023,0.5564885496183206,4.204580152671755,8.017557251908396,1.9068627450980393,4.534351145038167
2017,12560,610,1.0,152,41.0,28,13,12,0.0,0,394.3333333333333,425,239,207,66,7,35,149,4,332,35,2,39,1764,1545,74,27,26,8,403,390,102,0.0,123.2961394901674,0.6829268292682927,4.7244294167371095,74.0,3.8680031818519307,1.455621301775148,9.699915469146239,0.7988165680473374,3.400676246830093,7.577345731191885,2.228187919463087,5.454775993237532
2017,12560,617,1.0,116,36.0,0,36,0,3.0,0,292.0,487,411,360,141,27,32,174,3,183,49,5,34,1584,1320,20,16,18,22,308,329,51,0.0,181.99037970290829,0.0,11.095890410958905,41.0,5.460509463768118,2.2636986301369864,15.01027397260274,0.9863013698630136,5.363013698630137,5.640410958904109,1.0517241379310345,12.667808219178081
2017,12560,624,1.0,254,67.0,44,23,21,2.0,1,600.0,588,295,250,84,13,52,203,12,522,67,6,46,2600,2283,169,50,33,13,631,557,147,0.0,100.56404896074069,0.6567164179104478,3.75,76.0,3.734847363311497,1.3183333333333334,8.82,0.78,3.045,7.83,2.5714285714285716,4.425
2017,12560,625,1.0,270,59.0,33,26,14,1.0,0,511.0,479,315,253,77,10,52,260,7,467,65,4,65,2295,1910,134,55,32,26,487,482,140,0.0,85.16610025153562,0.559322033898305,4.455968688845401,104.0,4.401311812104713,1.446183953033268,8.436399217221135,0.9158512720156555,4.579256360078277,8.225048923679061,1.7961538461538462,5.5479452054794525
2017,12560,626,1.0,260,63.0,42,21,16,1.0,0,567.3333333333334,585,298,260,102,15,59,185,5,437,44,9,32,2458,2175,131,39,42,11,613,561,129,0.0,85.83147272568077,0.6666666666666666,4.124559341950646,96.0,4.020507371145418,1.3572267920094006,9.280258519388953,0.935957696827262,2.9347826086956523,6.932432432432432,2.362162162162162,4.72737955346651
2017,12560,627,1.0,171,54.0,35,18,19,0.0,0,476.3333333333333,471,249,219,91,7,25,219,17,520,57,2,63,2142,1831,104,33,26,9,437,405,142,0.0,96.0370610550558,0.660377358490566,4.137858642407278,87.0,3.2354095279954254,1.4485654303708888,8.899230230930721,0.4723582925122463,4.137858642407278,9.825052484254723,2.374429223744292,4.704688593421974
2017,12560,629,1.0,203,56.0,26,28,8,1.0,0,493.3333333333333,495,250,209,85,4,40,183,8,388,50,4,33,2137,1846,131,41,42,15,527,460,107,0.0,87.9600517847235,0.48148148148148145,3.812837837837838,87.0,3.8961536696178034,1.3743243243243244,9.030405405405407,0.7297297297297298,3.3385135135135138,7.078378378378379,2.120218579234973,4.560810810810811
2017,12560,630,1.0,298,55.0,19,35,10,0.0,0,484.3333333333333,571,371,329,127,19,43,238,9,355,78,8,55,2279,1911,243,104,27,23,536,454,108,0.0,80.53475935828877,0.35185185185185186,6.113558155540261,149.0,4.643741605110074,1.6703372333103923,10.610461114934617,0.799036476256022,4.4225739848589125,6.596696490020647,1.4915966386554622,6.894012388162423
2017,12560,631,1.0,181,53.0,13,39,4,5.0,0,447.6666666666667,502,368,313,106,15,36,246,3,363,63,7,50,2132,1758,95,43,36,28,405,502,112,0.0,138.15359477124184,0.25,6.292628443782577,79.0,4.492596184358903,1.6708860759493671,10.092330603127326,0.7237527922561429,4.945644080416977,7.297840655249441,1.475609756097561,7.398361876396128
2017,12560,632,1.0,105,30.0,7,22,1,2.0,0,256.0,348,238,192,56,11,21,134,1,155,34,5,27,1274,1075,76,36,15,16,290,271,53,0.0,99.91589571068126,0.2413793103448276,6.75,137.0,4.82239944664483,1.8828125,12.234375,0.73828125,4.7109375,5.44921875,1.1567164179104477,8.3671875
2017,12560,635,1.0,202,53.0,29,24,10,3.0,3,468.0,416,211,176,67,17,22,188,0,444,44,4,30,2031,1746,106,36,30,21,441,449,138,0.0,90.5536440412887,0.5471698113207547,3.3846153846153846,75.0,3.1990353974995314,1.2905982905982907,8.0,0.4230769230769231,3.6153846153846154,8.538461538461538,2.3617021276595747,4.0576923076923075
2017,12560,639,1.0,161,50.0,20,28,12,2.0,1,415.6666666666667,538,338,275,90,10,29,176,0,280,42,12,44,1995,1713,76,41,35,29,420,484,88,0.0,95.74044440444686,0.4166666666666667,5.9542902967121085,126.0,4.1313001834130745,1.7177225340817963,11.648757016840417,0.627906976744186,3.8107457898957495,6.062550120288693,1.5909090909090908,7.318364073777065
2017,12560,646,1.0,130,57.0,34,16,1,4.0,0,439.6666666666667,465,258,233,80,13,35,151,4,377,37,4,27,1933,1690,65,24,32,22,436,440,97,0.0,108.00317506315477,0.68,4.7695223654283545,89.0,3.6009100370542315,1.4010614101592114,9.5185746777862,0.7164518574677786,3.090978013646702,7.717210007581501,2.4966887417218544,5.2812736921910535
2017,12560,648,1.0,167,48.0,30,21,17,0.0,0,426.6666666666667,382,218,191,63,10,40,179,10,450,34,4,37,1846,1608,114,37,14,11,358,405,120,0.0,100.64439351198871,0.5882352941176471,4.0289062499999995,81.0,3.6052119466448302,1.3148437499999999,8.057812499999999,0.84375,3.7757812499999996,9.4921875,2.5139664804469275,4.598437499999999
2017,12560,651,1.0,168,56.0,33,16,11,2.0,1,461.6666666666667,392,200,159,73,6,27,177,3,526,24,4,40,1948,1718,63,21,21,7,377,420,160,0.0,99.37548660692099,0.673469387755102,3.099638989169675,63.0,2.7859063284137835,1.2324909747292419,7.641877256317689,0.5263537906137183,3.4505415162454875,10.254151624548737,2.9717514124293785,3.898916967509025
2017,12560,654,1.0,227,55.0,29,26,14,1.0,1,484.3333333333333,564,338,298,114,5,69,177,8,351,62,2,37,2218,1918,135,49,42,19,504,515,79,0.0,111.57915384063526,0.5272727272727272,5.537508602890571,100.0,4.881181384876076,1.5299380591878873,10.480385409497591,1.2821748107364075,3.289057123193393,6.522367515485204,1.9830508474576272,6.2807983482450105
2017,12560,655,1.0,174,58.0,35,20,9,3.0,1,484.6666666666667,474,271,233,80,10,46,169,2,378,38,5,43,2112,1862,104,45,29,12,501,501,106,0.0,90.35324585090086,0.6363636363636364,4.326685006877579,96.0,3.953476432545793,1.326685006877579,8.801925722145805,0.8541953232462173,3.138239339752407,7.019257221458047,2.2366863905325443,5.032324621733149
2017,12560,657,1.0,178,55.0,21,34,11,0.0,0,485.6666666666667,542,344,300,105,11,46,266,7,386,50,8,55,2251,1865,78,44,48,22,447,538,107,0.0,84.6015110366687,0.38181818181818183,5.5593685655456415,130.0,4.591866352101247,1.6636925188743994,10.043925875085792,0.8524365133836651,4.929306794783802,7.1530542210020585,1.4511278195488722,6.3747426218256695
2017,12560,659,1.0,173,56.0,25,25,16,1.0,0,443.0,449,294,242,98,10,34,224,0,365,30,3,34,2002,1696,90,35,30,20,423,472,82,0.0,94.9141052479697,0.5,4.9164785553047405,105.0,4.0681581232814,1.5191873589164786,9.121896162528216,0.6907449209932279,4.55079006772009,7.415349887133182,1.6294642857142858,5.972911963882619
2017,12560,660,1.0,184,50.0,23,28,12,1.0,0,447.0,576,387,353,110,10,63,188,1,340,48,8,41,2114,1833,50,28,15,28,428,506,81,0.0,99.35199345374735,0.45098039215686275,7.107382550335571,145.0,4.893035282774584,1.70917225950783,11.59731543624161,1.268456375838926,3.7852348993288594,6.845637583892618,1.8085106382978724,7.791946308724832
2017,12560,664,1.0,223,58.0,48,16,11,1.0,0,548.6666666666666,547,275,240,93,8,42,186,5,539,62,8,55,2400,2109,169,58,18,25,537,484,133,0.0,86.99690604561297,0.75,3.93681652490887,90.0,3.384571948163664,1.3359659781287971,8.9726609963548,0.6889428918590523,3.051032806804374,8.841433778857837,2.8978494623655915,4.51093560145808
2017,12560,665,1.0,111,33.0,16,20,6,3.0,0,325.0,377,262,199,58,11,21,172,3,232,32,9,38,1545,1275,70,34,42,24,304,376,77,0.0,103.13845050215207,0.4444444444444444,5.510769230769231,109.0,4.293565312029446,1.6892307692307693,10.44,0.5815384615384616,4.763076923076923,6.424615384615384,1.3488372093023255,7.255384615384615
2017,12560,669,1.0,198,63.0,43,20,12,2.0,1,556.6666666666666,490,271,235,88,9,46,211,6,560,48,8,81,2394,2091,102,34,30,14,573,474,147,0.0,82.92725173210162,0.6825396825396826,3.799401197604791,90.0,3.4562645289801597,1.2592814371257486,7.922155688622755,0.7437125748502994,3.4113772455089824,9.053892215568863,2.654028436018957,4.381437125748503
2017,12560,670,1.0,168,59.0,17,26,2,0.0,0,425.3333333333333,476,329,293,91,16,40,268,5,316,35,5,63,2011,1644,92,36,39,25,462,423,100,0.0,133.85852642128282,0.3953488372093023,6.199843260188088,83.0,4.8720051480554885,1.749216300940439,10.072100313479623,0.8463949843260189,5.670846394984327,6.686520376175548,1.1791044776119404,6.961598746081505
2017,12560,671,1.0,130,56.0,33,18,12,0.0,0,417.0,348,190,161,52,6,26,177,6,413,64,4,29,1809,1518,56,20,39,8,444,332,112,0.0,94.35671434325324,0.6470588235294118,3.474820143884892,75.0,3.561729857316293,1.2589928057553956,7.510791366906475,0.5611510791366907,3.8201438848920866,8.9136690647482,2.3333333333333335,4.100719424460432
2017,12560,674,1.0,173,58.0,42,16,23,2.0,0,518.3333333333334,476,221,191,78,9,30,162,6,416,28,2,29,2183,1944,77,24,35,13,540,538,125,0.0,66.95256313427451,0.7241379310344828,3.3163987138263664,90.0,3.245126034265409,1.2308681672025723,8.264951768488745,0.5209003215434084,2.8128617363344053,7.2231511254019285,2.567901234567901,3.837299035369775
2017,12560,676,1.0,254,57.0,28,28,5,0.0,0,482.0,483,308,264,102,18,32,266,2,431,53,6,57,2195,1819,151,63,33,23,418,509,121,0.0,74.01832460732984,0.5,4.929460580912863,126.0,4.058346671748565,1.553941908713693,9.018672199170124,0.5975103734439834,4.966804979253112,8.047717842323651,1.6203007518796992,5.751037344398339
2017,12560,678,1.0,165,41.0,23,22,13,3.0,1,392.3333333333333,382,214,176,73,3,20,178,7,411,32,2,22,1752,1491,123,39,38,12,337,372,100,0.0,89.76464148877942,0.5111111111111111,4.037383177570093,91.0,3.1715027017425363,1.4273576890399322,8.762956669498726,0.45879354290569246,4.083262531860663,9.42820730671198,2.308988764044944,4.90909090909091
2017,12560,683,1.0,156,52.0,26,26,4,0.0,0,440.6666666666667,446,254,231,89,18,23,239,5,379,30,7,49,1975,1656,59,25,33,17,431,423,114,0.0,128.31807780320366,0.5,4.7178517397882,69.0,3.787893253377054,1.5544629349470498,9.1089258698941,0.4697428139183056,4.88124054462935,7.74054462934947,1.5857740585774058,5.187594553706505
2017,12560,692,1.0,192,31.0,28,14,19,0.0,0,389.0,404,268,223,91,4,50,164,1,427,42,4,50,1752,1511,121,49,24,9,327,359,118,0.0,90.31197240245993,0.6666666666666666,5.159383033419023,115.0,4.06244804882992,1.4601542416452442,9.347043701799485,1.1568123393316194,3.7943444730077123,9.87917737789203,2.6036585365853657,6.200514138817481
2017,12560,694,1.0,197,52.0,27,25,8,4.0,0,466.3333333333333,454,243,206,83,11,36,168,5,398,44,2,41,2031,1784,121,38,21,14,475,458,129,0.0,83.26495901939799,0.5192307692307693,3.975696926375983,94.0,3.6586524621916494,1.3338098641887062,8.761972837741244,0.6947819871336669,3.242315939957112,7.68120085775554,2.369047619047619,4.689778413152252
2017,12560,695,1.0,157,41.0,20,24,7,0.0,0,398.0,460,318,278,78,15,42,230,2,348,42,12,47,1885,1572,78,28,19,22,357,409,105,0.0,114.41507055067494,0.45454545454545453,6.28643216080402,109.0,4.671547530815685,1.7336683417085428,10.402010050251256,0.949748743718593,5.201005025125628,7.869346733668342,1.5130434782608695,7.190954773869347
2017,12560,697,1.0,195,64.0,37,22,12,0.0,0,543.3333333333334,495,254,214,91,7,40,187,7,536,45,3,42,2324,2041,91,31,36,14,567,449,131,0.0,96.49598010366776,0.6271186440677966,3.544785276073619,75.0,3.263211371491456,1.2552147239263802,8.199386503067485,0.6625766871165644,3.0975460122699383,8.878527607361963,2.8663101604278074,4.207361963190184
2017,12560,698,1.0,225,68.0,44,14,20,1.0,1,554.6666666666666,503,286,251,85,12,43,198,5,577,59,6,43,2389,2092,98,39,23,15,590,423,172,0.0,116.22488704672188,0.7586206896551724,4.072716346153847,69.0,3.315488388952523,1.2638221153846154,8.161658653846153,0.6977163461538461,3.2127403846153846,9.362379807692308,2.914141414141414,4.640625
2017,12560,699,1.0,139,43.0,11,27,3,5.0,1,363.3333333333333,422,313,261,84,20,32,242,6,230,75,9,65,1776,1421,79,36,16,22,348,417,48,0.0,106.39576556211061,0.2894736842105263,6.4651376146789,123.0,5.494510971874188,1.8275229357798166,10.453211009174312,0.7926605504587156,5.994495412844037,5.697247706422019,0.9504132231404959,7.753211009174312
2017,12560,700,1.0,247,62.0,45,17,22,0.0,0,553.0,493,262,229,103,12,27,271,6,559,59,13,59,2421,2044,112,34,21,24,614,412,125,0.0,115.74943187432072,0.7258064516129032,3.7269439421338153,64.0,3.4014356695200565,1.3815551537070525,8.023508137432188,0.4394213381555154,4.410488245931284,9.097649186256781,2.062730627306273,4.264014466546112
2017,12560,702,1.0,211,55.0,30,25,17,1.0,0,492.0,487,260,218,90,14,29,164,6,416,43,3,31,2130,1863,115,38,36,24,493,480,114,0.0,89.45347279751627,0.5454545454545454,3.987804878048781,90.0,3.33557907062857,1.3231707317073171,8.908536585365853,0.5304878048780488,3.0,7.609756097560976,2.5365853658536586,4.7560975609756095
2017,12560,703,1.0,203,63.0,39,24,18,4.0,1,549.3333333333334,462,210,191,68,5,30,217,5,468,45,5,28,2301,2002,111,33,26,11,600,483,139,0.0,93.59902007212408,0.6190476190476191,3.129247572815534,68.0,3.4350739005283253,1.2360436893203883,7.569174757281552,0.491504854368932,3.555218446601941,7.667475728155339,2.1566820276497696,3.4405339805825244
2017,12560,706,1.0,165,38.0,20,18,7,2.0,1,369.3333333333333,378,250,211,64,6,31,196,3,293,32,6,45,1676,1414,122,65,20,13,376,375,86,0.0,116.56278699378764,0.5263157894736842,5.141696750902527,87.0,4.3546788915906784,1.5541516245487366,9.211191335740073,0.7554151624548736,4.776173285198556,7.139891696750903,1.4948979591836735,6.092057761732852
