season,season_id,school_id,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2018,12973,8411,2.0,172,49.0,30,19,10,5.0,1,408.6666666666667,442,355,292,84,7,47,294,1,368,82,2,66,2008,1573,128,55,35,24,360,414,95,0.0,0.6122448979591837,6.430668841761827,85.0,5.802039382056211,1.8009787928221859,9.734094616639478,1.0350734094616638,6.474714518760195,8.104404567699836,1.251700680272109,7.81810766721044
2018,12973,8744,2.0,88,33.0,19,12,5,7.0,2,269.3333333333333,326,188,160,40,7,24,93,1,225,32,5,26,1257,1109,33,9,10,13,239,311,75,0.0,0.6129032258064516,5.346534653465348,102.0,4.227666875474395,1.5556930693069309,10.893564356435645,0.801980198019802,3.107673267326733,7.518564356435644,2.4193548387096775,6.282178217821783
2018,12973,8875,2.0,97,30.0,15,16,3,3.0,1,239.33333333333334,261,205,148,50,4,24,157,2,268,28,1,35,1176,969,58,29,11,10,206,217,74,0.0,0.4838709677419355,5.565459610027855,98.0,4.730724736970851,1.746518105849582,9.814763231197771,0.9025069637883009,5.903899721448468,10.077994428969358,1.7070063694267517,7.708913649025069
2018,12973,8956,2.0,167,52.0,20,31,6,2.0,0,422.0,488,313,244,89,28,13,199,1,294,57,3,55,1991,1680,54,21,28,25,428,462,100,0.0,0.39215686274509803,5.203791469194313,105.0,4.174730598434369,1.627962085308057,10.407582938388625,0.2772511848341232,4.2440758293838865,6.270142180094787,1.4773869346733668,6.675355450236967
2018,12973,8965,2.0,133,42.0,5,36,1,6.0,1,310.6666666666667,500,469,371,101,24,56,219,0,255,66,9,56,1703,1370,107,73,20,28,254,353,70,0.0,0.12195121951219512,10.74785407725322,51.0,6.801579041369096,2.3143776824034332,14.48497854077253,1.6223175965665235,6.344420600858369,7.3873390557939915,1.1643835616438356,13.586909871244634
2018,12973,9011,2.0,195,49.0,12,37,6,0.0,0,416.6666666666667,601,490,415,131,17,81,216,2,295,67,5,64,2125,1787,150,77,26,29,427,455,71,0.0,0.24489795918367346,8.964,61.0,6.49651638042489,1.9607999999999999,12.981599999999998,1.7495999999999998,4.6655999999999995,6.372,1.3657407407407407,10.584
2018,12973,9012,2.0,152,50.0,27,21,12,1.0,0,432.0,441,256,203,83,10,47,183,3,422,43,6,37,1934,1655,74,17,35,18,428,377,101,0.0,0.5625,4.229166666666666,129.0,4.377808973017483,1.4444444444444444,9.1875,0.9791666666666666,3.8125,8.791666666666666,2.3060109289617485,5.333333333333333
2018,12973,9013,2.0,168,39.0,21,18,12,2.0,1,347.6666666666667,358,214,181,50,11,15,169,7,242,45,3,51,1586,1335,145,67,21,16,370,366,70,0.0,0.5384615384615384,4.685522531160115,117.0,4.363056744758543,1.5158197507190796,9.267497603068072,0.3883029721955896,4.374880153403643,6.2646212847555125,1.4319526627218935,5.539789069990412
2018,12973,9223,2.0,204,56.0,46,10,17,3.0,2,479.3333333333333,455,222,190,72,8,47,154,5,465,60,5,32,2102,1855,38,11,22,11,467,451,130,0.0,0.8214285714285714,3.567454798331015,153.0,4.021568953442971,1.2705146036161337,8.543115438108483,0.8824756606397776,2.8915159944367175,8.730876216968012,3.0194805194805197,4.168289290681503
2018,12973,9630,2.0,71,36.0,7,26,0,2.0,1,207.66666666666666,261,192,141,55,7,17,112,0,176,39,1,31,1040,861,15,5,18,10,208,205,58,0.0,0.21212121212121213,6.110754414125201,90.0,4.8982781781777,1.796147672552167,11.31139646869984,0.7367576243980738,4.853932584269662,7.62760834670947,1.5714285714285714,8.321027287319422
2018,12973,9680,2.0,189,50.0,20,30,8,1.0,0,431.6666666666667,559,385,319,91,19,35,207,2,347,50,1,80,2100,1802,143,70,19,22,406,472,98,0.0,0.4,6.650965250965251,82.0,4.580148812857322,1.7745173745173743,11.654826254826254,0.7297297297297296,4.315830115830115,7.234749034749034,1.6763285024154588,8.027027027027026
2018,12973,9754,2.0,169,50.0,28,22,10,4.0,0,400.6666666666667,471,288,236,110,11,44,153,1,312,44,5,24,1851,1610,75,41,25,19,451,361,89,0.0,0.56,5.30116472545757,103.0,4.6929742839190665,1.557404326123128,10.579866888519133,0.9883527454242929,3.4367720465890184,7.0083194675540765,2.0392156862745097,6.469217970049916
2018,12973,10870,2.0,123,55.0,38,17,7,10.0,2,419.6666666666667,470,274,239,72,3,43,178,0,340,54,6,69,1947,1670,57,26,28,17,391,468,117,0.0,0.6909090909090909,5.125496425734711,107.0,4.717851408224732,1.5440826052422556,10.079428117553615,0.9221604447974582,3.8173153296266875,7.291501191421762,1.9101123595505618,5.8760921366163625
2018,12973,11276,2.0,183,54.0,29,18,10,2.0,1,423.0,396,230,185,59,7,28,192,3,453,45,5,58,1910,1638,74,31,20,14,396,383,120,0.0,0.6170212765957447,3.9361702127659575,139.0,3.7472435671861195,1.3900709219858156,8.425531914893618,0.5957446808510638,4.085106382978723,9.638297872340427,2.359375,4.8936170212765955
2018,12973,11416,2.0,180,59.0,40,15,12,9.0,4,503.0,497,309,267,79,12,47,209,3,492,45,5,42,2243,1937,106,47,29,19,443,501,132,0.0,0.7272727272727273,4.777335984095427,115.0,4.121076221379164,1.4035785288270377,8.892644135188867,0.8409542743538767,3.739562624254473,8.803180914512923,2.354066985645933,5.528827037773359
2018,12973,11740,2.0,161,51.0,31,19,7,6.0,1,417.6666666666667,408,236,193,62,5,30,184,2,383,43,4,20,1869,1587,87,37,38,16,442,362,124,0.0,0.62,4.158818834796488,132.0,4.07796378664995,1.4173982442138866,8.79169992019154,0.6464485235434956,3.9648842777334394,8.252992817238626,2.0815217391304346,5.085395051875499
2018,12973,12799,2.0,94,41.0,8,33,5,6.0,2,284.3333333333333,389,283,222,67,13,33,165,2,197,41,5,46,1444,1196,36,17,19,23,262,350,73,0.0,0.1951219512195122,7.026963657678782,78.0,5.644316614891479,1.94841735052755,12.31301289566237,1.044548651817116,5.222743259085581,6.235638921453694,1.1939393939393939,8.957796014067997
2018,12973,12810,2.0,148,44.0,27,21,13,2.0,1,404.3333333333333,435,279,218,70,11,51,155,1,336,40,8,53,1825,1584,87,38,25,20,365,441,100,0.0,0.5625,4.852431986809563,113.0,4.772283569213019,1.4591920857378402,9.682605111294311,1.13520197856554,3.4501236603462493,7.478977741137675,2.167741935483871,6.210222588623249
2018,12973,12830,2.0,196,52.0,25,26,13,1.0,0,435.6666666666667,504,334,272,66,16,38,245,3,376,72,5,52,2095,1724,102,37,36,16,412,428,115,0.0,0.49019607843137253,5.618974751338944,97.0,4.938382026943636,1.71920428462127,10.411629686304513,0.7850038255547055,5.061208875286917,7.7674062739097165,1.5346938775510204,6.899770466717674
2018,12973,13028,2.0,171,32.0,15,19,7,2.0,1,335.6666666666667,446,311,244,95,9,47,146,0,278,45,3,43,1662,1434,68,28,19,18,288,399,76,0.0,0.4411764705882353,6.542204568023832,84.0,5.21862005470493,1.7636544190665342,11.958291956305859,1.260178748758689,3.9145978152929493,7.453823237338629,1.904109589041096,8.33862959285005
2018,12973,15646,2.0,187,48.0,12,32,2,3.0,1,374.0,503,392,304,99,11,46,194,2,361,73,6,66,1878,1573,36,14,10,27,357,338,113,0.0,0.2727272727272727,7.315508021390374,75.0,5.157876808232377,1.8636363636363635,12.104278074866311,1.106951871657754,4.668449197860962,8.68716577540107,1.8608247422680413,9.433155080213904
2018,12973,23157,2.0,217,52.0,30,24,9,5.0,1,447.3333333333333,409,269,201,58,15,26,257,5,414,63,8,71,2051,1672,119,46,33,24,434,417,139,0.0,0.5555555555555556,4.043964232488823,135.0,4.398387021259466,1.4888226527570791,8.22876304023845,0.5230998509687035,5.170640834575261,8.329359165424739,1.6108949416342413,5.412071535022355
2018,12973,24639,2.0,153,49.0,35,11,5,1.0,0,400.3333333333333,399,247,200,71,2,43,140,0,470,35,2,29,1784,1579,59,24,12,18,327,366,136,0.0,0.7608695652173914,4.496253122398002,122.0,3.7074166302167306,1.3463780183180682,8.970024979184014,0.9666944213155705,3.147377185678601,10.566194837635305,3.357142857142857,5.552872606161532
2018,12973,28594,2.0,116,43.0,8,35,4,2.0,0,339.0,500,398,321,106,28,25,219,0,278,48,3,76,1785,1440,34,27,37,41,270,410,96,0.0,0.18604651162790697,8.52212389380531,64.0,5.02913230962843,2.1209439528023597,13.27433628318584,0.6637168141592921,5.814159292035399,7.380530973451328,1.269406392694064,10.566371681415928
2018,12973,30002,2.0,145,44.0,24,20,11,1.0,0,373.6666666666667,387,282,241,69,8,36,231,3,332,61,4,56,1784,1451,52,21,18,23,328,398,78,0.0,0.5454545454545454,5.804638715432649,94.0,5.167520127079663,1.6538804638715432,9.32114183764496,0.8670829616413915,5.563782337198929,7.9964317573595,1.4372294372294372,6.7921498661909006
2018,12973,30013,2.0,154,51.0,21,23,5,2.0,2,379.3333333333333,402,227,196,68,7,22,160,9,319,65,3,50,1747,1465,83,33,37,19,433,325,80,0.0,0.4772727272727273,4.650263620386644,118.0,4.199210229282535,1.4815465729349737,9.537785588752197,0.5219683655536028,3.796133567662566,7.568541300527242,1.99375,5.385764499121266
2018,12973,30045,2.0,206,50.0,26,23,9,1.0,1,447.6666666666667,467,296,246,80,13,46,221,2,467,56,2,45,2080,1764,85,33,17,21,368,455,149,0.0,0.5306122448979592,4.945644080416977,111.0,4.453449813038442,1.5368577810871182,9.38868205510052,0.924795234549516,4.443037974683544,9.38868205510052,2.1131221719457014,5.950856291883842
2018,12973,30050,2.0,182,49.0,41,7,3,4.0,2,394.0,304,187,141,56,4,19,189,5,453,57,3,46,1705,1426,68,21,25,8,391,284,146,0.0,0.8541666666666666,3.220812182741117,170.0,3.5482239946380885,1.251269035532995,6.944162436548223,0.43401015228426393,4.317258883248731,10.347715736040609,2.3968253968253967,4.271573604060913
2018,12973,30051,2.0,133,36.0,22,15,2,7.0,2,291.3333333333333,276,196,153,52,7,29,133,3,274,62,5,35,1332,1101,18,12,22,14,275,282,70,0.0,0.5945945945945946,4.72654462242563,116.0,4.768769012003838,1.4038901601830664,8.526315789473685,0.8958810068649887,4.108695652173913,8.464530892448513,2.0601503759398496,6.05491990846682
2018,12973,30052,2.0,165,53.0,31,22,11,4.0,0,474.3333333333333,475,262,231,64,5,51,180,2,350,33,3,34,2068,1799,114,39,37,19,534,451,92,0.0,0.5849056603773585,4.382993675333802,125.0,4.616866064191581,1.3808854532677444,9.012649332396347,0.9676739283204497,3.4153197470133523,6.640899508081517,1.9444444444444444,4.971187631763879
2018,12973,30055,2.0,157,53.0,35,17,16,3.0,0,445.3333333333333,488,311,261,90,4,33,206,4,343,47,8,56,2057,1753,85,35,32,18,475,437,90,0.0,0.6730769230769231,5.274700598802395,104.0,4.474961889406926,1.5583832335329342,9.862275449101798,0.6669161676646707,4.163173652694611,6.9318862275449105,1.6650485436893203,6.285179640718563
2018,12973,30058,2.0,155,49.0,17,31,0,13.0,1,390.0,512,422,333,113,23,38,272,2,306,45,15,49,2020,1643,93,54,23,34,364,433,105,0.0,0.3541666666666667,7.684615384615384,71.0,5.483613816322326,2.01025641025641,11.815384615384616,0.8769230769230769,6.276923076923077,7.061538461538461,1.125,9.738461538461538
2018,12973,30063,2.0,110,55.0,32,19,7,8.0,1,374.6666666666667,357,194,147,64,15,11,157,0,397,25,3,56,1651,1449,51,17,12,8,362,319,109,0.0,0.6274509803921569,3.531138790035587,155.0,3.067467270104606,1.3718861209964412,8.57562277580071,0.26423487544483987,3.7713523131672595,9.536476868327401,2.5286624203821657,4.660142348754448
2018,12973,30088,2.0,156,45.0,8,39,1,2.0,0,354.0,429,361,314,72,15,20,274,0,291,96,4,78,1828,1400,130,78,30,28,289,404,80,0.0,0.1702127659574468,7.983050847457627,69.0,5.573705080989862,1.9858757062146892,10.90677966101695,0.5084745762711864,6.966101694915254,7.398305084745763,1.062043795620438,9.177966101694917
2018,12973,30090,2.0,140,49.0,13,36,6,1.0,0,368.0,450,307,254,106,18,32,215,3,254,52,11,49,1799,1483,90,34,28,21,351,437,83,0.0,0.2653061224489796,6.21195652173913,88.0,5.274346815207499,1.8070652173913044,11.005434782608695,0.7826086956521738,5.258152173913043,6.21195652173913,1.1813953488372093,7.508152173913043
2018,12973,30092,2.0,110,41.0,23,20,8,5.0,0,374.0,417,225,190,57,4,53,131,3,295,22,2,34,1653,1468,51,22,21,11,401,363,76,0.0,0.5348837209302325,4.572192513368984,120.0,4.839694990050559,1.46524064171123,10.03475935828877,1.2754010695187166,3.1524064171122994,7.098930481283423,2.2519083969465647,5.4144385026737964
2018,12973,30093,2.0,171,50.0,20,30,9,5.0,1,398.0,496,276,241,84,12,33,145,0,249,58,2,34,1853,1589,109,45,34,27,409,455,65,0.0,0.4,5.449748743718593,100.0,4.704500300022881,1.6105527638190955,11.21608040201005,0.7462311557788944,3.2788944723618094,5.630653266331658,1.717241379310345,6.241206030150754
2018,12973,30095,2.0,196,50.0,25,25,9,1.0,0,420.0,533,349,284,97,9,46,163,4,329,62,6,54,1994,1712,128,44,39,18,397,452,98,0.0,0.5,6.085714285714286,90.0,4.812002094710604,1.6571428571428573,11.42142857142857,0.9857142857142858,3.492857142857143,7.05,2.01840490797546,7.478571428571429
2018,12973,30105,2.0,81,34.0,18,13,4,11.0,3,274.3333333333333,280,151,127,48,5,15,113,1,199,26,4,18,1220,1050,54,16,23,8,278,298,55,0.0,0.5806451612903226,4.166464155528555,131.0,4.127789284434611,1.4325637910085056,9.185905224787364,0.49210206561360875,3.707168894289186,6.528554070473876,1.761061946902655,4.953827460510328
2018,12973,30120,2.0,134,41.0,21,23,3,5.0,1,335.6666666666667,400,257,189,77,13,27,158,4,284,40,5,34,1615,1376,73,41,22,16,324,344,91,0.0,0.4772727272727273,5.067527308838133,108.0,4.470854414188545,1.6623634558093345,10.724925521350546,0.7239324726911619,4.236345580933466,7.614697120158888,1.7974683544303798,6.8907646474677255
2018,12973,30123,2.0,124,49.0,24,25,4,10.0,2,409.6666666666667,419,260,207,71,7,38,179,2,315,54,6,49,1848,1564,65,30,36,14,415,431,102,0.0,0.4897959183673469,4.547599674532139,120.0,4.722004419481033,1.4597233523189583,9.205044751830757,0.8348250610252237,3.93246541903987,6.920260374288039,1.7597765363128492,5.711960943856794
2018,12973,30124,2.0,128,38.0,9,28,2,0.0,0,301.0,403,335,266,74,12,28,227,0,243,56,8,63,1586,1268,65,25,17,18,291,321,78,0.0,0.24324324324324326,7.953488372093023,69.0,5.762998772451469,2.0930232558139537,12.049833887043189,0.8372093023255813,6.787375415282392,7.26578073089701,1.0704845814977975,10.016611295681063
2018,12973,30125,2.0,143,50.0,34,15,13,11.0,1,391.3333333333333,445,265,207,68,7,33,135,0,321,57,9,39,1810,1563,85,28,40,15,404,396,99,0.0,0.6938775510204082,4.760647359454856,115.0,4.275314336131875,1.4821124361158433,10.234241908006815,0.7589437819420785,3.104770017035775,7.382453151618399,2.3777777777777778,6.0945485519591145
2018,12973,30126,2.0,122,53.0,21,31,2,15.0,1,400.0,492,340,269,84,19,27,209,1,278,59,4,56,1929,1610,42,21,25,26,409,431,87,0.0,0.40384615384615385,6.0525,90.0,4.8452163804248904,1.7525,11.07,0.6075,4.7025,6.255,1.3301435406698565,7.6499999999999995
2018,12973,30128,2.0,92,14.0,4,10,5,0.0,0,141.66666666666666,198,131,102,32,10,16,79,0,107,14,5,22,708,597,80,19,8,10,137,152,30,0.0,0.2857142857142857,6.48,84.0,5.274775203954302,1.9552941176470588,12.578823529411766,1.0164705882352942,5.018823529411765,6.7976470588235305,1.3544303797468353,8.322352941176472
2018,12973,30135,2.0,194,54.0,35,19,7,2.0,0,472.3333333333333,409,212,163,63,6,26,198,9,501,35,0,51,2037,1759,107,29,30,15,412,435,139,0.0,0.6481481481481481,3.1058574453069867,176.0,3.421816592139781,1.2851093860268172,7.793225123500353,0.4954128440366973,3.772759350741002,9.546224417784051,2.5303030303030303,4.039520112914609
2018,12973,30136,2.0,121,39.0,23,16,9,2.0,1,329.0,339,211,178,67,15,25,164,0,316,50,3,40,1519,1276,51,17,20,9,308,313,102,0.0,0.5897435897435898,4.869300911854103,112.0,4.36595346249176,1.5288753799392096,9.273556231003038,0.6838905775075987,4.486322188449848,8.644376899696049,1.9268292682926829,5.772036474164134
2018,12973,30137,2.0,99,30.0,25,9,6,7.0,3,268.3333333333333,268,138,119,42,4,27,98,5,219,14,3,18,1153,1018,35,14,14,9,261,273,55,0.0,0.7352941176470589,3.9913043478260875,137.0,4.275666690983897,1.3639751552795032,8.988819875776398,0.9055900621118013,3.2869565217391306,7.3453416149068325,2.2346938775510203,4.628571428571429
2018,12973,30138,2.0,140,48.0,9,32,5,0.0,0,318.3333333333333,451,357,303,106,16,49,183,0,199,50,10,60,1618,1326,75,35,31,28,307,392,57,0.0,0.21951219512195122,8.56649214659686,64.0,6.294313239063634,1.9916230366492147,12.750785340314136,1.3853403141361258,5.173821989528797,5.626178010471204,1.0874316939890711,10.093193717277487
2018,12973,30141,2.0,151,49.0,26,23,9,6.0,1,388.6666666666667,458,291,227,102,7,34,164,2,301,51,0,34,1827,1573,45,26,24,14,392,414,83,0.0,0.5306122448979592,5.256432246998285,104.0,4.5955722980921285,1.6003430531732419,10.60548885077187,0.7873070325900514,3.797598627787307,6.969982847341338,1.8353658536585367,6.738421955403087
2018,12973,30146,2.0,135,52.0,40,11,13,7.0,3,432.3333333333333,438,248,210,71,4,37,157,3,439,49,6,50,1914,1671,55,23,23,14,389,401,126,0.0,0.7843137254901961,4.371626831148805,125.0,3.85889602576028,1.3762528912875869,9.117964533538936,0.7702390131071705,3.2683114880493447,9.138781804163454,2.7961783439490446,5.162683114880493
2018,12973,30147,2.0,124,45.0,18,27,5,7.0,0,380.6666666666667,405,266,203,67,9,45,169,10,319,34,5,41,1735,1490,96,39,29,13,382,384,83,0.0,0.4,4.799474605954465,114.0,4.808311827009829,1.5078809106830122,9.575306479859895,1.063922942206655,3.995621716287215,7.5420315236427315,1.8875739644970415,6.288966725043782
2018,12973,30149,2.0,177,52.0,34,18,11,9.0,2,448.3333333333333,438,284,224,68,6,51,212,4,426,47,3,59,2045,1741,107,42,26,19,405,456,118,0.0,0.6538461538461539,4.496654275092937,122.0,4.659240543993664,1.449814126394052,8.792565055762083,1.0237918215613384,4.255762081784387,8.551672862453533,2.009433962264151,5.701115241635687
2018,12973,30151,2.0,156,48.0,23,25,9,7.0,0,387.6666666666667,397,267,211,72,8,28,226,5,277,60,7,28,1796,1469,118,49,21,20,380,406,97,0.0,0.4791666666666667,4.8985382631126395,112.0,5.070846217054297,1.6070507308684436,9.216680997420463,0.6500429922613928,5.2467755803955285,6.430782459157352,1.2256637168141593,6.198624247635426
2018,12973,30152,2.0,120,41.0,11,29,6,4.0,0,314.0,432,329,270,99,15,38,172,2,237,51,4,62,1599,1333,72,37,18,25,309,342,71,0.0,0.275,7.738853503184714,71.0,5.541983896348457,1.9235668789808917,12.38216560509554,1.089171974522293,4.929936305732484,6.792993630573249,1.377906976744186,9.429936305732484
2018,12973,30153,2.0,129,49.0,17,31,5,8.0,0,401.3333333333333,491,331,278,112,11,36,209,2,280,47,3,63,1938,1614,79,42,35,30,384,469,64,0.0,0.3541666666666667,6.23421926910299,88.0,5.032101762484691,1.744186046511628,11.010797342192692,0.8073089700996678,4.68687707641196,6.279069767441861,1.3397129186602872,7.422757475083056
2018,12973,30154,2.0,161,50.0,26,24,9,2.0,2,431.6666666666667,499,310,263,76,9,55,170,0,434,63,7,37,2008,1727,109,44,28,20,383,413,140,0.0,0.52,5.483397683397683,100.0,4.612581245289755,1.5498069498069498,10.403861003861003,1.1467181467181466,3.5444015444015444,9.048648648648648,2.552941176470588,6.463320463320463
2018,12973,30175,2.0,176,50.0,12,38,6,2.0,1,413.0,488,380,314,93,18,32,317,23,341,60,4,69,2083,1642,135,54,36,27,365,450,68,0.0,0.24,6.842615012106538,80.0,5.442147373160967,1.9491525423728813,10.634382566585955,0.6973365617433415,6.907990314769976,7.4309927360774815,1.0757097791798107,8.28087167070218
2018,12973,30177,2.0,141,54.0,34,20,9,15.0,4,424.0,423,267,222,74,9,25,210,1,341,64,1,61,1937,1612,103,47,35,16,432,414,112,0.0,0.6296296296296297,4.712264150943397,116.0,4.444414493632437,1.4929245283018868,8.97877358490566,0.5306603773584906,4.4575471698113205,7.238207547169811,1.6238095238095238,5.6674528301886795
2018,12973,30179,2.0,149,31.0,17,18,10,1.0,1,286.0,354,228,181,69,7,29,132,1,203,50,2,40,1388,1172,67,26,15,18,274,336,64,0.0,0.4857142857142857,5.695804195804197,96.0,5.155408688117198,1.6993006993006994,11.13986013986014,0.9125874125874125,4.153846153846154,6.388111888111888,1.5378787878787878,7.174825174825175
2018,12973,30180,2.0,135,50.0,26,24,10,14.0,3,391.0,408,209,172,66,17,13,149,0,263,38,5,42,1741,1514,86,41,26,14,389,454,70,0.0,0.52,3.959079283887468,138.0,3.869455510859673,1.4245524296675192,9.391304347826086,0.29923273657289007,3.429667519181586,6.053708439897698,1.7651006711409396,4.810741687979539
2018,12973,30181,2.0,90,29.0,13,17,7,4.0,0,221.33333333333334,306,218,164,61,7,22,104,3,148,22,3,25,1093,928,44,12,22,17,239,234,55,0.0,0.43333333333333335,6.668674698795181,82.0,5.010366982834529,1.8524096385542168,12.442771084337348,0.8945783132530121,4.228915662650602,6.018072289156627,1.4230769230769231,8.8644578313253
2018,12973,30191,2.0,139,44.0,27,17,8,3.0,3,331.3333333333333,404,284,242,91,12,29,183,1,256,53,6,62,1635,1356,46,17,24,19,336,349,76,0.0,0.6136363636363636,6.573440643863179,83.0,5.077092637970162,1.7716297786720323,10.9738430583501,0.7877263581488934,4.970824949698189,6.953722334004024,1.3989071038251366,7.714285714285715
2018,12973,30192,2.0,169,48.0,16,31,6,3.0,0,391.6666666666667,545,379,298,112,14,60,202,1,374,45,2,36,1953,1671,86,47,11,20,299,416,123,0.0,0.3404255319148936,6.847659574468085,80.0,5.3213334017014855,1.9072340425531913,12.523404255319148,1.3787234042553191,4.641702127659575,8.594042553191489,1.8514851485148516,8.708936170212766
2018,12973,30198,2.0,180,50.0,20,29,7,4.0,1,414.6666666666667,521,344,303,103,13,30,201,3,312,90,3,33,2029,1685,137,66,30,23,380,484,98,0.0,0.40816326530612246,6.57636655948553,83.0,4.888713164990807,1.7411575562700963,11.307877813504822,0.6511254019292605,4.362540192926045,6.771704180064308,1.5522388059701493,7.466237942122186
2018,12973,30199,2.0,149,50.0,22,28,8,5.0,2,418.6666666666667,489,301,248,81,14,35,174,4,264,32,1,49,1917,1650,98,40,41,18,399,505,71,0.0,0.44,5.3312101910828025,103.0,4.649467972781578,1.5835987261146496,10.511942675159235,0.7523885350318471,3.740445859872611,5.675159235668789,1.5172413793103448,6.470541401273884
2018,12973,30202,2.0,117,37.0,24,13,5,4.0,1,323.3333333333333,305,216,177,45,6,25,172,1,371,55,2,54,1497,1224,54,34,24,22,232,324,94,0.0,0.6486486486486487,4.9268041237113405,111.0,4.164211225785715,1.475257731958763,8.489690721649485,0.6958762886597938,4.787628865979381,10.32680412371134,2.1569767441860463,6.012371134020619
2018,12973,30220,2.0,170,49.0,28,21,15,0.0,0,411.3333333333333,418,290,243,90,8,42,188,8,349,57,3,55,1877,1583,54,21,24,23,433,389,89,0.0,0.5714285714285714,5.316855753646678,103.0,4.765058357734453,1.473257698541329,9.145867098865478,0.9189627228525122,4.113452188006483,7.63614262560778,1.8563829787234043,6.345218800648298
2018,12973,30222,2.0,125,43.0,17,25,12,3.0,1,324.0,402,243,191,81,13,21,157,1,255,35,5,35,1543,1320,15,6,18,14,271,388,64,0.0,0.40476190476190477,5.305555555555555,103.0,4.394012676721187,1.7253086419753085,11.166666666666666,0.5833333333333333,4.361111111111111,7.083333333333334,1.624203821656051,6.75
2018,12973,4,3.0,121,46.0,34,11,6,15.0,2,372.0,371,219,164,67,4,15,150,0,364,41,3,30,1682,1456,33,19,20,15,329,367,97,0.0,0.7555555555555555,3.967741935483871,132.0,3.6254462169826525,1.4005376344086022,8.975806451612904,0.3629032258064516,3.629032258064516,8.806451612903226,2.4266666666666667,5.298387096774194
2018,12973,15,3.0,99,31.0,8,23,1,7.0,3,255.0,373,231,183,73,12,13,84,1,188,26,2,25,1230,1090,16,1,14,16,279,248,61,0.0,0.25806451612903225,6.458823529411765,81.0,4.000272276438693,1.7921568627450981,13.16470588235294,0.4588235294117647,2.9647058823529413,6.635294117647059,2.238095238095238,8.152941176470588
2018,12973,16,3.0,95,33.0,11,22,2,4.0,0,251.33333333333334,347,240,177,64,10,20,112,1,151,25,1,33,1239,1066,44,25,21,15,259,302,54,0.0,0.3333333333333333,6.338196286472148,82.0,4.986089096535432,1.8262599469496021,12.425729442970821,0.7161803713527851,4.010610079575597,5.407161803713527,1.3482142857142858,8.594164456233422
2018,12973,19,3.0,127,38.0,17,21,5,1.0,0,316.0,426,279,193,81,12,7,127,0,251,40,4,18,1552,1347,66,24,19,19,309,319,84,0.0,0.4473684210526316,5.496835443037975,95.0,3.802729461844501,1.75,12.132911392405063,0.19936708860759494,3.6170886075949364,7.14873417721519,1.9763779527559056,7.94620253164557
2018,12973,20,3.0,138,44.0,29,15,7,4.0,2,363.6666666666667,376,202,142,60,7,9,154,1,302,41,1,39,1666,1420,76,23,38,13,404,331,100,0.0,0.6590909090909091,3.5142071494042164,149.0,3.7873968788002608,1.457378551787351,9.305224564619616,0.22273143904674608,3.8111824014665445,7.473877176901925,1.9610389610389611,4.9990834097158565
2018,12973,21,3.0,107,43.0,24,19,3,13.0,3,342.3333333333333,381,211,163,78,13,7,119,3,261,35,2,26,1560,1368,17,2,24,14,367,347,74,0.0,0.5581395348837209,4.285296981499513,122.0,3.60847434986787,1.4605647517039924,10.016553067185978,0.18403115871470302,3.1285296981499515,6.861733203505356,2.19327731092437,5.547224926971762
2018,12973,24,3.0,135,38.0,23,14,10,1.0,0,323.6666666666667,274,170,121,57,8,12,166,1,252,39,4,42,1436,1200,6,2,14,17,322,343,82,0.0,0.6216216216216216,3.364572605561277,155.0,4.342842095303417,1.3594232749742532,7.618949536560247,0.3336766220391349,4.615859938208033,7.007209062821833,1.5180722891566265,4.727085478887744
2018,12973,26,3.0,115,40.0,15,18,2,6.0,0,298.0,335,260,210,63,14,13,202,9,253,54,3,40,1466,1178,11,5,18,14,285,294,70,0.0,0.45454545454545453,6.342281879194631,82.0,4.964228060094437,1.8020134228187918,10.11744966442953,0.3926174496644295,6.100671140939598,7.640939597315437,1.2524752475247525,7.85234899328859
2018,12973,38,3.0,75,38.0,18,20,2,15.0,1,280.6666666666667,366,228,183,66,13,12,102,4,177,36,7,27,1335,1158,26,16,18,20,291,318,45,0.0,0.47368421052631576,5.868171021377671,89.0,4.287515534787163,1.6674584323040378,11.736342042755343,0.38479809976247026,3.2707838479809976,5.675771971496437,1.7352941176470589,7.311163895486935
2018,12973,40,3.0,105,33.0,23,11,8,5.0,2,313.0,308,146,98,49,3,9,80,0,225,22,1,27,1348,1218,77,35,14,13,315,356,84,0.0,0.6764705882352942,2.817891373801917,185.0,3.4316573544315516,1.2396166134185302,8.856230031948883,0.25878594249201275,2.300319488817891,6.4696485623003195,2.8125,4.198083067092652
2018,12973,42,3.0,103,45.0,30,14,11,7.0,1,380.0,380,192,145,68,10,12,124,2,310,45,4,30,1683,1482,32,13,25,6,426,352,77,0.0,0.6818181818181818,3.43421052631579,152.0,3.6310772299990646,1.3263157894736841,9.0,0.28421052631578947,2.936842105263158,7.342105263157895,2.5,4.5473684210526315
