season,season_id,school_id,stats_player_seq,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2015,12080,562,1666060,1.0,15,3.0,2,2,0,0.0,0,45.333333333333336,39,27,23,5,0,0,22,1,27,5,1,0,199,167,8,2,4,1,57,43,8,0.0,0.5,4.5661764705882355,99.0,3.0928373035269057,1.3455882352941175,7.742647058823529,0.0,4.367647058823529,5.360294117647059,1.2272727272727273,5.360294117647059
2015,12080,562,1666061,1.0,10,6.0,2,1,0,0.0,0,29.333333333333332,21,18,16,5,1,3,21,0,21,4,0,0,131,103,5,5,2,1,27,35,8,0.0,0.6666666666666666,4.90909090909091,92.0,4.9517945227782425,1.4318181818181819,6.443181818181818,0.9204545454545455,6.443181818181818,6.443181818181818,1.0,5.5227272727272725
2015,12080,562,1666063,1.0,1,0.0,0,0,0,0.0,0,0.3333333333333333,1,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0.0,,0.0,,2.497249068232788,3.0,27.0,0.0,0.0,0.0,,0.0
2015,12080,563,1315097,1.0,8,0.0,0,0,0,0.0,0,12.333333333333332,19,10,10,3,0,2,5,0,14,3,1,0,63,53,9,6,0,2,9,11,4,0.0,,7.297297297297297,62.0,4.281032852016572,1.945945945945946,13.864864864864867,1.4594594594594597,3.6486486486486487,10.216216216216218,2.8,7.297297297297297
2015,12080,563,1436216,1.0,16,16.0,7,5,0,0.0,0,83.66666666666667,95,47,45,15,2,4,19,0,43,5,8,0,359,327,0,0,6,2,104,85,15,0.0,0.5833333333333334,4.840637450199203,93.0,2.951432335165059,1.3625498007968126,10.219123505976095,0.4302788844621514,2.043824701195219,4.625498007968128,2.263157894736842,5.055776892430279
2015,12080,563,1436217,1.0,11,3.0,1,1,0,0.0,0,23.666666666666668,36,23,20,3,0,0,9,1,16,4,1,0,120,105,9,2,1,1,28,24,9,0.0,0.5,7.605633802816901,59.0,2.793023716120112,1.9014084507042253,13.690140845070422,0.0,3.4225352112676055,6.084507042253521,1.7777777777777777,8.746478873239436
2015,12080,563,1436219,1.0,16,16.0,10,3,0,0.0,0,105.33333333333333,86,32,29,12,3,3,37,0,87,3,5,0,431,386,0,0,5,0,108,104,27,0.0,0.7692307692307693,2.477848101265823,182.0,2.354844004941649,1.1677215189873418,7.348101265822785,0.25632911392405067,3.1613924050632916,7.433544303797469,2.3513513513513513,2.7341772151898733
2015,12080,563,1436220,1.0,16,16.0,6,3,0,0.0,0,86.0,89,49,38,14,2,11,28,0,53,13,4,0,374,319,0,0,10,4,97,85,19,0.0,0.6666666666666666,3.9767441860465116,114.0,4.357714184511858,1.3604651162790697,9.313953488372093,1.1511627906976745,2.930232558139535,5.546511627906977,1.8928571428571428,5.127906976744186
2015,12080,563,1436222,1.0,24,0.0,6,2,1,0.0,0,31.666666666666664,18,3,2,1,3,2,11,1,28,0,1,0,119,104,20,5,3,1,26,36,7,0.0,0.75,0.5684210526315789,795.0,2.591985910338051,0.9157894736842106,5.11578947368421,0.5684210526315789,3.1263157894736846,7.957894736842106,2.5454545454545454,0.8526315789473684
2015,12080,563,1436234,1.0,31,0.0,5,0,17,0.0,0,39.0,24,7,7,6,0,2,8,2,66,2,1,0,152,138,3,0,3,1,31,21,17,0.0,1.0,1.6153846153846154,280.0,0.5485311195148392,0.8205128205128205,5.538461538461538,0.4615384615384615,1.846153846153846,15.23076923076923,8.25,1.6153846153846154
2015,12080,563,1436235,1.0,10,0.0,0,0,0,0.0,0,11.0,8,11,5,4,0,9,10,0,18,4,0,1,59,44,6,2,1,0,7,10,4,0.0,,4.090909090909091,110.0,13.67906725005097,1.6363636363636365,6.545454545454546,7.363636363636364,8.181818181818182,14.727272727272728,1.8,9.0
2015,12080,563,1539327,1.0,13,0.0,0,0,0,0.0,0,12.333333333333334,10,4,4,1,1,4,9,0,9,0,0,0,56,47,9,4,0,0,19,7,3,0.0,,2.9189189189189184,155.0,7.443195014178734,1.5405405405405406,7.2972972972972965,2.9189189189189184,6.5675675675675675,6.5675675675675675,1.0,2.9189189189189184
2015,12080,563,1539331,1.0,23,0.0,3,0,1,0.0,0,30.666666666666664,23,10,9,2,0,2,14,0,24,3,2,0,131,111,16,8,1,2,33,31,8,0.0,1.0,2.6413043478260874,171.0,3.4429012421458314,1.2065217391304348,6.750000000000001,0.5869565217391304,4.108695652173913,7.043478260869565,1.7142857142857142,2.9347826086956523
2015,12080,563,1549679,1.0,18,2.0,2,0,1,0.0,0,37.0,33,24,21,6,2,4,12,0,33,8,3,0,163,137,9,3,2,2,34,38,11,0.0,1.0,5.108108108108108,88.0,3.7404923114760313,1.2162162162162162,8.027027027027026,0.972972972972973,2.9189189189189193,8.027027027027026,2.75,5.837837837837839
2015,12080,563,1647342,1.0,9,0.0,0,1,0,0.0,0,12.666666666666666,23,22,19,4,1,3,8,0,6,2,4,0,71,61,7,6,0,0,17,14,2,0.0,0.0,13.5,33.0,6.997249068232788,2.447368421052632,16.342105263157897,2.1315789473684212,5.68421052631579,4.2631578947368425,0.75,15.631578947368421
2015,12080,563,1647345,1.0,17,8.0,5,1,0,0.0,0,51.0,48,24,18,8,0,3,8,0,40,2,5,0,210,195,9,4,3,1,54,52,20,0.0,0.8333333333333334,3.1764705882352944,142.0,2.281562793722984,1.0980392156862746,8.470588235294118,0.5294117647058824,1.4117647058823528,7.0588235294117645,5.0,4.235294117647059
2015,12080,563,1647352,1.0,11,0.0,0,0,0,0.0,0,4.333333333333333,7,5,5,1,2,0,2,0,2,2,0,0,24,20,13,7,0,0,5,4,0,0.0,,10.384615384615385,44.0,4.343402914386634,2.076923076923077,14.538461538461538,0.0,4.153846153846154,4.153846153846154,1.0,10.384615384615385
2015,12080,572,1209320,1.0,14,1.0,0,1,2,0.0,0,19.333333333333332,16,9,7,3,1,1,4,0,15,1,2,0,78,73,2,0,0,0,15,25,6,0.0,0.0,3.2586206896551726,139.0,2.393800792370719,1.0344827586206897,7.448275862068966,0.4655172413793104,1.8620689655172415,6.982758620689655,3.75,4.189655172413794
2015,12080,572,1424097,1.0,15,12.0,4,4,1,0.0,0,74.33333333333333,74,48,31,13,2,6,28,0,62,9,7,0,333,288,0,0,4,4,85,65,6,0.0,0.5,3.753363228699552,120.0,3.371688530116196,1.3721973094170405,8.959641255605382,0.7264573991031391,3.3901345291479825,7.506726457399104,2.2142857142857144,5.811659192825113
2015,12080,572,1424098,1.0,13,11.0,6,6,0,0.0,0,76.33333333333333,69,43,37,9,2,6,21,0,63,22,9,2,337,279,0,0,14,1,81,71,18,0.0,0.5,4.362445414847162,104.0,3.558384439411827,1.1790393013100438,8.135371179039302,0.7074235807860262,2.475982532751092,7.427947598253276,3.0,5.069868995633188
2015,12080,572,1424104,1.0,23,0.0,3,1,3,0.0,0,27.0,23,10,9,8,0,1,5,0,31,8,2,1,119,103,7,4,2,1,17,31,5,0.0,0.75,3.0,151.0,2.1268786978624177,1.037037037037037,7.666666666666667,0.3333333333333333,1.6666666666666665,10.333333333333334,6.2,3.333333333333333
2015,12080,572,1539907,1.0,5,0.0,0,0,0,0.0,0,6.0,8,5,2,2,0,0,0,0,3,1,0,0,28,27,1,0,0,0,6,8,1,0.0,,3.0,151.0,1.997249068232788,1.3333333333333333,12.0,0.0,0.0,4.5,,7.5
2015,12080,572,1539922,1.0,17,1.0,0,0,3,0.0,0,23.333333333333332,21,15,7,7,0,0,9,1,21,1,0,0,103,91,2,2,2,0,23,23,8,0.0,,2.6999999999999997,167.0,1.9829633539470737,1.2857142857142858,8.1,0.0,3.4714285714285715,8.1,2.3333333333333335,5.7857142857142865
2015,12080,572,1539923,1.0,2,0.0,0,0,1,0.0,0,3.333333333333333,1,3,2,1,0,1,3,0,3,0,0,0,15,11,1,0,0,1,6,2,0,0.0,,5.4,84.0,7.297249068232789,1.2000000000000002,2.7,2.7,8.100000000000001,8.100000000000001,1.0,8.100000000000001
2015,12080,572,1539930,1.0,4,0.0,0,0,0,0.0,0,4.333333333333333,2,1,1,0,0,0,2,0,2,1,0,0,17,14,0,0,0,0,6,3,1,0.0,,2.076923076923077,218.0,3.6510952220789417,0.9230769230769231,4.153846153846154,0.0,4.153846153846154,4.153846153846154,1.0,2.076923076923077
2015,12080,572,1546135,1.0,7,0.0,0,0,0,0.0,0,8.666666666666666,11,11,11,2,2,0,4,0,2,1,4,0,41,36,0,0,0,0,15,8,2,0.0,,11.423076923076925,40.0,3.7664798374635575,1.7307692307692308,11.423076923076925,0.0,4.153846153846154,2.076923076923077,0.5,11.423076923076925
2015,12080,572,1661641,1.0,15,0.0,0,1,0,0.0,0,16.666666666666668,20,9,7,3,0,2,5,0,13,3,2,1,77,63,8,3,1,5,15,20,7,0.0,0.0,3.78,120.0,3.937249068232788,1.5,10.799999999999999,1.08,2.6999999999999997,7.02,2.6,4.859999999999999
2015,12080,572,1661643,1.0,6,0.0,0,0,0,0.0,0,5.333333333333333,5,5,4,2,0,0,5,0,6,4,0,0,30,21,1,1,0,0,5,4,2,0.0,,6.75,67.0,5.309749068232788,1.875,8.4375,0.0,8.4375,10.125,1.2,8.4375
2015,12080,572,1661646,1.0,9,2.0,1,2,0,0.0,0,20.666666666666664,22,11,10,4,0,3,8,0,13,2,0,0,91,76,2,0,4,1,32,14,4,0.0,0.3333333333333333,4.35483870967742,104.0,4.57789422952311,1.4516129032258067,9.580645161290324,1.306451612903226,3.483870967741936,5.661290322580646,1.625,4.790322580645162
2015,12080,572,1661647,1.0,10,0.0,1,1,0,0.0,0,15.0,16,8,6,3,0,0,4,0,14,2,0,0,65,58,2,0,1,0,14,13,4,0.0,0.5,3.6,126.0,1.8305824015661214,1.3333333333333333,9.6,0.0,2.4,8.4,3.5,4.8
2015,12080,574,1316971,1.0,30,0.0,3,3,11,0.0,0,58.333333333333336,48,27,20,9,1,11,17,0,70,1,1,1,247,220,31,11,8,1,72,29,8,0.0,0.5,3.085714285714286,146.0,3.4743919253756452,1.1142857142857143,7.405714285714286,1.697142857142857,2.6228571428571428,10.799999999999999,4.117647058823529,4.1657142857142855
2015,12080,574,1316972,1.0,6,0.0,0,1,0,0.0,0,6.333333333333334,4,2,0,1,0,0,2,0,1,2,0,0,26,20,8,3,2,0,12,4,0,0.0,0.0,0.0,,4.076196436653841,0.9473684210526315,5.684210526315789,0.0,2.8421052631578947,1.4210526315789473,0.5,2.8421052631578947
2015,12080,574,1418660,1.0,15,15.0,8,2,0,0.0,0,79.0,88,51,29,16,1,3,23,3,51,6,6,2,350,307,0,0,11,3,102,71,9,0.0,0.8,3.3037974683544307,137.0,2.801046536587218,1.4050632911392404,10.025316455696203,0.34177215189873417,2.620253164556962,5.810126582278481,2.217391304347826,5.810126582278481
2015,12080,574,1418662,1.0,16,15.0,7,3,0,0.0,0,85.0,92,35,28,17,1,5,26,1,64,1,3,1,373,336,0,0,7,2,96,80,14,0.0,0.7,2.9647058823529413,152.0,2.709013774115141,1.388235294117647,9.741176470588234,0.5294117647058824,2.7529411764705882,6.776470588235294,2.4615384615384617,3.705882352941176
2015,12080,574,1418698,1.0,22,7.0,6,1,3,0.0,0,84.66666666666667,66,26,23,8,0,6,28,0,80,7,2,0,347,307,16,3,5,0,99,61,26,0.0,0.8571428571428571,2.444881889763779,185.0,2.7689026115398745,1.110236220472441,7.015748031496063,0.6377952755905512,2.976377952755905,8.503937007874015,2.857142857142857,2.763779527559055
2015,12080,574,1638112,1.0,15,1.0,0,1,0,0.0,0,16.0,14,6,6,2,0,2,10,0,17,2,1,1,70,54,16,8,4,0,14,13,4,0.0,0.0,3.375,134.0,4.247249068232788,1.5,7.875,1.125,5.625,9.5625,1.7,3.375
2015,12080,574,1638114,1.0,14,0.0,1,1,1,0.0,0,19.0,19,13,13,2,0,2,11,0,27,1,4,0,89,76,12,5,1,0,11,19,4,0.0,0.5,6.157894736842105,73.0,2.9183016998117353,1.5789473684210527,9.0,0.9473684210526315,5.210526315789474,12.789473684210526,2.4545454545454546,6.157894736842105
2015,12080,574,1638116,1.0,16,5.0,3,2,0,0.0,0,40.666666666666664,41,23,21,4,2,6,12,0,22,0,3,2,172,159,10,4,1,0,49,43,10,0.0,0.6,4.647540983606557,97.0,4.218560543642624,1.3032786885245902,9.07377049180328,1.3278688524590163,2.6557377049180326,4.868852459016394,1.8333333333333333,5.09016393442623
2015,12080,574,1638118,1.0,22,2.0,2,0,1,0.0,0,41.0,19,9,7,2,1,6,27,0,65,3,1,0,173,140,22,4,1,2,18,38,22,0.0,1.0,1.5365853658536586,294.0,3.424078336525471,1.1219512195121952,4.170731707317073,1.3170731707317072,5.926829268292683,14.26829268292683,2.4074074074074074,1.975609756097561
2015,12080,574,1638119,1.0,8,1.0,0,0,0,0.0,0,11.0,6,3,3,0,0,1,10,1,14,3,1,0,52,38,5,4,0,1,7,11,2,0.0,,2.454545454545454,184.0,4.67906725005097,1.4545454545454546,4.909090909090908,0.8181818181818182,8.181818181818182,11.454545454545455,1.4,2.454545454545454
2015,12080,574,1638143,1.0,6,2.0,0,0,0,0.0,0,9.0,10,9,9,1,0,0,4,0,11,1,3,1,41,36,4,1,0,0,3,12,6,0.0,,9.0,50.0,1.7194712904550102,1.5555555555555556,10.0,0.0,4.0,11.0,2.75,9.0
2015,12080,575,1220005,1.0,3,0.0,0,0,0,0.0,0,3.3333333333333335,2,0,0,0,0,1,3,0,1,0,0,0,15,12,3,1,0,0,4,4,0,0.0,,0.0,,8.497249068232788,1.5,5.3999999999999995,2.6999999999999997,8.1,2.6999999999999997,0.3333333333333333,0.0
2015,12080,575,1221714,1.0,16,9.0,6,1,1,0.0,0,71.0,73,37,32,13,1,6,15,0,75,4,8,2,299,276,10,6,4,0,75,50,17,0.0,0.8571428571428571,4.056338028169014,111.0,2.285981462598985,1.2394366197183098,9.253521126760564,0.7605633802816901,1.9014084507042253,9.507042253521126,5.0,4.690140845070422
2015,12080,575,1315217,1.0,14,14.0,8,2,0,0.0,0,86.66666666666667,67,36,27,8,1,8,26,0,78,8,4,0,356,312,0,0,10,0,89,78,25,0.0,0.8,2.8038461538461537,161.0,3.074172145155865,1.073076923076923,6.957692307692307,0.8307692307692307,2.6999999999999997,8.1,3.0,3.738461538461538
2015,12080,575,1315220,1.0,6,0.0,0,0,0,0.0,0,5.0,1,1,0,0,0,0,6,0,5,1,0,0,22,15,0,0,0,0,5,3,0,0.0,,0.0,,4.697249068232788,1.4,1.8,0.0,10.799999999999999,9.0,0.8333333333333334,1.8
2015,12080,575,1315221,1.0,28,0.0,2,3,9,0.0,0,29.333333333333332,22,5,4,6,0,0,5,0,21,6,0,0,117,105,33,10,1,0,41,20,6,0.0,0.4,1.2272727272727275,368.0,2.1904308864146063,0.9204545454545455,6.75,0.0,1.5340909090909092,6.443181818181818,4.2,1.5340909090909092
2015,12080,575,1315222,1.0,19,0.0,1,2,2,0.0,0,27.0,30,13,11,5,0,0,7,1,21,1,2,0,115,105,14,2,1,1,22,33,10,0.0,0.3333333333333333,3.6666666666666665,123.0,1.8305824015661214,1.3703703703703705,10.0,0.0,2.333333333333333,7.0,3.0,4.333333333333333
2015,12080,575,1315223,1.0,13,10.0,4,2,0,0.0,0,56.333333333333336,47,26,26,12,1,1,20,0,48,3,3,0,231,199,3,0,6,3,61,52,8,0.0,0.6666666666666666,4.153846153846153,109.0,2.2487283581736164,1.1893491124260354,7.50887573964497,0.15976331360946747,3.195266272189349,7.668639053254437,2.4,4.153846153846153
2015,12080,575,1315224,1.0,6,0.0,0,1,1,0.0,0,4.333333333333333,7,7,2,2,0,2,5,0,6,1,0,0,28,22,0,0,0,0,4,3,2,0.0,0.0,4.153846153846154,109.0,9.881864452848173,2.7692307692307696,14.538461538461538,4.153846153846154,10.384615384615385,12.461538461538463,1.2,14.538461538461538
2015,12080,575,1419584,1.0,17,2.0,0,3,1,0.0,0,28.0,37,31,30,4,0,4,11,0,25,4,3,0,136,114,10,4,3,3,24,30,6,0.0,0.0,9.642857142857142,47.0,4.175820496804216,1.7142857142857142,11.892857142857142,1.2857142857142856,3.5357142857142856,8.035714285714286,2.272727272727273,9.964285714285715
2015,12080,575,1419585,1.0,9,3.0,1,4,0,0.0,0,14.0,20,23,18,6,5,2,11,0,14,5,2,0,81,64,0,0,1,0,13,13,9,0.0,0.2,11.571428571428573,39.0,5.782963353947073,2.2142857142857144,12.857142857142858,1.2857142857142856,7.071428571428571,9.0,1.2727272727272727,14.785714285714285
2015,12080,575,1538587,1.0,11,3.0,2,1,0,0.0,0,28.333333333333332,41,32,27,5,2,4,15,0,21,4,8,0,139,115,9,4,3,2,29,26,6,0.0,0.6666666666666666,8.576470588235294,53.0,4.861954950585729,1.9764705882352942,13.023529411764706,1.2705882352941176,4.764705882352941,6.670588235294118,1.4,10.16470588235294
2015,12080,575,1538602,1.0,10,0.0,0,0,0,0.0,0,8.333333333333334,12,6,3,3,0,0,3,0,3,3,0,0,43,34,17,11,2,1,13,7,1,0.0,,3.2399999999999998,139.0,3.937249068232788,1.7999999999999998,12.959999999999999,0.0,3.2399999999999998,3.2399999999999998,1.0,6.4799999999999995
2015,12080,575,1645894,1.0,14,0.0,0,1,0,0.0,0,16.666666666666668,15,15,11,3,0,1,9,0,13,2,2,1,78,66,2,2,1,0,15,21,4,0.0,0.0,5.9399999999999995,76.0,3.6972490682327876,1.44,8.1,0.54,4.859999999999999,7.02,1.4444444444444444,8.1
2015,12080,575,1645895,1.0,1,0.0,0,0,0,0.0,0,1.0,1,0,0,0,0,1,1,0,1,0,0,0,5,4,0,0,0,0,1,1,1,0.0,,0.0,,16.497249068232787,2.0,9.0,9.0,9.0,9.0,1.0,0.0
2015,12080,575,1645896,1.0,4,0.0,0,0,0,0.0,0,3.333333333333333,4,3,2,1,0,0,3,0,2,2,0,0,19,13,0,0,1,0,3,4,0,0.0,,5.4,84.0,5.797249068232788,2.1,10.8,0.0,8.100000000000001,5.4,0.6666666666666666,8.100000000000001
2015,12080,575,1645897,1.0,1,0.0,0,0,0,0.0,0,0.3333333333333333,1,3,3,0,0,3,3,0,0,2,0,0,7,2,0,0,0,0,1,0,0,0.0,,81.0,6.0,164.49724906823278,12.0,27.0,81.0,81.0,0.0,0.0,81.0
2015,12080,575,1645898,1.0,10,7.0,2,1,0,0.0,0,34.0,35,27,25,12,0,4,25,0,27,3,4,0,161,127,0,0,4,2,25,45,9,0.0,0.6666666666666666,6.61764705882353,68.0,4.909013774115141,1.7647058823529411,9.26470588235294,1.0588235294117647,6.61764705882353,7.147058823529411,1.08,7.147058823529411
2015,12080,575,1645901,1.0,13,5.0,2,4,1,0.0,0,47.33333333333333,42,20,14,7,0,4,21,1,41,11,2,0,215,178,1,1,4,1,52,41,11,0.0,0.3333333333333333,2.661971830985916,170.0,3.8916152654158864,1.330985915492958,7.985915492957747,0.7605633802816902,3.9929577464788735,7.795774647887325,1.9523809523809523,3.802816901408451
2015,12080,576,1315481,1.0,12,12.0,6,3,0,0.0,0,78.33333333333333,81,34,25,15,2,7,19,1,48,7,2,0,333,296,0,0,8,3,74,97,13,0.0,0.6666666666666666,2.872340425531915,157.0,3.429163961849809,1.2765957446808511,9.306382978723406,0.8042553191489362,2.1829787234042555,5.514893617021277,2.526315789473684,3.9063829787234043
2015,12080,576,1315482,1.0,13,12.0,4,3,0,0.0,0,62.0,55,40,35,11,3,10,37,0,63,7,6,0,278,230,2,2,2,1,56,54,14,0.0,0.5714285714285714,5.080645161290323,89.0,4.690797455329562,1.4838709677419355,7.983870967741935,1.4516129032258065,5.370967741935484,9.14516129032258,1.7027027027027026,5.806451612903226
2015,12080,576,1315484,1.0,25,1.0,5,1,0,0.0,0,39.333333333333336,38,26,15,5,1,1,26,0,34,5,1,0,187,150,28,7,3,2,41,38,13,0.0,0.8333333333333334,3.432203389830508,132.0,3.4633507631480422,1.6271186440677965,8.694915254237287,0.22881355932203387,5.9491525423728815,7.779661016949152,1.3076923076923077,5.9491525423728815
2015,12080,576,1315485,1.0,27,0.0,1,0,10,0.0,0,27.0,18,5,4,2,0,5,16,0,36,2,1,1,112,93,10,6,0,1,20,19,11,0.0,1.0,1.3333333333333333,339.0,4.237989808973529,1.2592592592592593,6.0,1.6666666666666665,5.333333333333333,12.0,2.25,1.6666666666666665
2015,12080,576,1419431,1.0,4,4.0,0,2,0,0.0,0,22.0,17,4,4,1,1,2,10,0,14,0,2,1,89,79,0,0,0,0,31,15,6,0.0,0.0,1.6363636363636365,276.0,3.769976340960061,1.2272727272727273,6.954545454545454,0.8181818181818182,4.090909090909091,5.7272727272727275,1.4,1.6363636363636365
2015,12080,576,1530506,1.0,15,0.0,0,0,0,0.0,0,13.666666666666666,9,4,4,3,0,4,11,0,8,0,0,0,61,48,7,0,1,1,18,15,3,0.0,,2.634146341463415,172.0,7.5460295560376665,1.4634146341463414,5.926829268292683,2.634146341463415,7.2439024390243905,5.26829268292683,0.7272727272727273,2.634146341463415
2015,12080,576,1530507,1.0,8,0.0,1,0,1,0.0,0,13.0,7,5,4,3,1,2,10,0,6,4,0,0,55,40,8,4,0,1,15,13,1,0.0,1.0,2.769230769230769,163.0,6.804941375925095,1.3076923076923077,4.846153846153846,1.3846153846153846,6.923076923076923,4.153846153846154,0.6,3.4615384615384617
2015,12080,576,1530512,1.0,32,0.0,2,5,1,0.0,0,46.33333333333333,46,24,22,6,1,5,16,2,26,3,3,0,195,170,28,9,5,1,49,52,10,0.0,0.2857142857142857,4.273381294964029,106.0,4.008040435139263,1.3381294964028778,8.935251798561152,0.9712230215827339,3.1079136690647484,5.050359712230216,1.625,4.661870503597123
2015,12080,576,1530514,1.0,5,0.0,0,1,0,0.0,0,4.333333333333333,14,13,10,2,0,0,5,0,1,0,2,0,33,27,1,1,1,0,7,5,0,0.0,0.0,20.76923076923077,22.0,5.497249068232788,4.384615384615385,29.076923076923077,0.0,10.384615384615385,2.076923076923077,0.2,27.0
2015,12080,576,1646954,1.0,7,4.0,3,0,0,0.0,0,22.0,29,16,15,6,0,3,11,0,9,6,0,1,108,88,1,1,0,3,27,23,3,0.0,1.0,6.136363636363636,74.0,5.769976340960061,1.8181818181818181,11.863636363636363,1.227272727272727,4.5,3.681818181818182,0.8181818181818182,6.545454545454546
2015,12080,576,1646956,1.0,13,12.0,5,4,0,0.0,1,65.0,77,41,31,19,4,3,22,1,50,6,3,0,297,264,0,0,2,3,64,70,17,0.0,0.5555555555555556,4.292307692307692,105.0,2.851095222078942,1.523076923076923,10.661538461538461,0.4153846153846154,3.0461538461538464,6.923076923076923,2.272727272727273,5.676923076923076
2015,12080,576,1646959,1.0,15,5.0,1,3,0,0.0,0,35.33333333333333,48,32,26,6,3,3,26,1,15,1,5,0,179,148,8,4,2,2,33,51,5,0.0,0.25,6.622641509433963,68.0,5.044418879553543,2.0943396226415096,12.226415094339623,0.7641509433962265,6.622641509433963,3.8207547169811327,0.5769230769230769,8.150943396226417
2015,12080,587,1318912,1.0,23,1.0,3,1,2,0.0,0,32.33333333333333,39,18,13,9,0,2,15,1,22,4,1,0,153,130,18,9,1,3,36,32,10,0.0,0.75,3.6185567010309283,125.0,3.7034346352430974,1.6701030927835054,10.855670103092784,0.5567010309278352,4.175257731958763,6.123711340206187,1.4666666666666666,5.010309278350516
2015,12080,587,1438964,1.0,13,6.0,3,1,0,0.0,0,45.666666666666664,58,30,29,7,2,3,14,0,28,3,5,1,210,191,5,3,0,2,41,61,12,0.0,0.75,5.7153284671532845,79.0,3.2417746156780436,1.5766423357664234,11.430656934306569,0.5912408759124088,2.759124087591241,5.518248175182482,2.0,5.912408759124088
2015,12080,587,1438965,1.0,14,4.0,0,4,1,0.0,0,36.0,47,33,32,6,2,4,28,0,27,6,5,0,182,145,2,0,1,2,31,43,5,0.0,0.0,8.0,56.0,5.275026846010565,2.0833333333333335,11.75,1.0,7.0,6.75,0.9642857142857143,8.25
2015,12080,587,1438970,1.0,13,13.0,3,7,0,0.0,0,80.66666666666667,95,55,50,15,4,3,35,0,56,8,10,2,376,327,0,0,5,1,67,110,18,0.0,0.3,5.578512396694214,81.0,3.1914639442658457,1.6115702479338843,10.599173553719009,0.3347107438016529,3.9049586776859506,6.24793388429752,1.6,6.136363636363636
2015,12080,587,1530368,1.0,4,0.0,1,1,1,0.0,0,6.333333333333333,9,4,4,2,1,0,2,0,4,0,1,0,29,26,1,0,1,0,4,10,0,0.0,0.5,5.68421052631579,80.0,2.1814595945485773,1.736842105263158,12.789473684210526,0.0,2.842105263157895,5.68421052631579,2.0,5.68421052631579
2015,12080,587,1530369,1.0,12,0.0,0,1,0,0.0,0,13.333333333333332,25,24,24,10,0,3,10,0,12,1,1,0,77,64,11,9,1,0,11,17,3,0.0,0.0,16.200000000000003,28.0,6.097249068232788,2.6250000000000004,16.875000000000004,2.0250000000000004,6.750000000000001,8.100000000000001,1.2,16.200000000000003
2015,12080,587,1530372,1.0,16,2.0,0,1,0,0.0,0,27.333333333333332,36,23,21,6,2,6,14,0,21,6,3,2,132,108,8,5,1,3,25,27,6,0.0,0.0,6.914634146341464,65.0,6.009444190184007,1.829268292682927,11.853658536585366,1.975609756097561,4.609756097560975,6.914634146341464,1.5,7.573170731707318
2015,12080,587,1530374,1.0,11,9.0,1,5,0,0.0,0,45.666666666666664,58,42,36,19,3,2,24,0,12,7,4,1,227,188,3,1,5,3,47,70,2,0.0,0.16666666666666666,7.094890510948906,64.0,4.577541039035708,1.7956204379562044,11.430656934306569,0.39416058394160586,4.7299270072992705,2.3649635036496353,0.5,8.277372262773724
2015,12080,587,1530380,1.0,8,0.0,0,1,0,0.0,0,5.666666666666666,10,6,6,1,2,3,1,0,2,3,0,0,30,24,12,9,1,1,9,5,0,0.0,0.0,9.529411764705882,47.0,10.791366715291613,1.9411764705882355,15.882352941176473,4.764705882352941,1.5882352941176472,3.1764705882352944,2.0,9.529411764705882
2015,12080,587,1530384,1.0,22,0.0,2,2,0,0.0,0,25.0,27,29,19,6,1,3,21,0,14,6,1,0,125,93,13,5,3,2,29,21,4,0.0,0.5,6.84,66.0,6.177249068232788,1.92,9.72,1.08,7.56,5.040000000000001,0.6666666666666666,10.44
2015,12080,587,1648798,1.0,13,12.0,2,8,1,0.0,0,63.0,86,52,40,18,4,8,29,0,46,10,5,1,309,260,0,0,5,5,55,77,21,0.0,0.2,5.7142857142857135,79.0,4.544868115851836,1.8253968253968254,12.285714285714286,1.1428571428571428,4.142857142857142,6.571428571428571,1.5862068965517242,7.428571428571428
2015,12080,587,1648803,1.0,20,0.0,0,0,0,0.0,0,27.333333333333332,36,19,16,7,0,2,5,0,30,2,2,0,126,114,18,8,2,3,20,30,12,0.0,,5.26829268292683,86.0,2.021639312135227,1.5,11.853658536585366,0.6585365853658538,1.646341463414634,9.878048780487806,6.0,6.25609756097561
2015,12080,590,1324612,1.0,3,3.0,0,3,0,0.0,0,11.0,7,11,9,1,1,2,9,0,8,4,1,0,53,36,0,0,1,2,8,14,1,0.0,0.0,7.363636363636364,61.0,6.951794522778242,1.4545454545454546,5.7272727272727275,1.6363636363636365,7.363636363636364,6.545454545454546,0.8888888888888888,9.0
2015,12080,590,1324618,1.0,24,6.0,7,3,2,0.0,0,76.0,72,37,32,12,2,4,20,2,45,7,3,0,320,279,7,1,9,5,90,81,14,0.0,0.7,3.789473684210526,119.0,3.0630385419169985,1.2105263157894737,8.526315789473683,0.47368421052631576,2.3684210526315788,5.328947368421052,2.25,4.381578947368421
