season,season_id,school_id,stats_player_seq,App,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B,3B,Bk,HR,WP,HB,IBB,IR,IRS,SHA,SFA,GO,FO,W,L,SV,KL,CG,pickoffs,PI,W-L%,ERA,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2022,15860,178,2133900,10,30.0,34,37,32,33,25,0,156,108,10,1,0,2,9,9,0,0,0,3,3,23,27,1,4,0,8,1.0,2.0,300.0,0.2,9.6,2.2333333333333334,10.2,0.6,9.9,7.5,0.7575757575757576,11.100000000000001
2022,15860,178,2346163,11,32.333333333333336,38,29,25,16,21,0,154,132,4,0,0,3,5,2,1,12,9,0,4,39,34,1,0,0,10,0.0,1.0,377.0,1.0,6.958762886597937,1.670103092783505,10.577319587628864,0.8350515463917525,4.45360824742268,5.845360824742267,1.3125,8.072164948453608
2022,15860,178,2346207,13,31.666666666666668,27,17,15,10,32,0,137,121,6,1,0,1,3,6,1,18,6,0,0,15,43,2,1,2,7,0.0,1.0,335.0,0.6666666666666666,4.263157894736842,1.1684210526315788,7.673684210526316,0.28421052631578947,2.8421052631578947,9.094736842105263,3.2,4.831578947368421
2022,15860,178,2503198,13,50.666666666666664,63,45,41,30,45,0,248,201,10,2,2,7,11,9,0,3,3,4,4,48,47,5,3,0,15,0.0,1.0,557.0,0.625,7.282894736842105,1.8355263157894737,11.19078947368421,1.243421052631579,5.328947368421053,7.99342105263158,1.5,7.99342105263158
2022,15860,178,2678905,14,23.333333333333332,27,18,16,19,20,0,117,93,4,0,0,3,3,1,1,12,5,1,3,20,29,2,2,0,9,0.0,0.0,201.0,0.5,6.171428571428572,1.9714285714285715,10.414285714285715,1.1571428571428573,7.328571428571428,7.714285714285715,1.0526315789473684,6.942857142857143
2022,15860,179,2333538,1,2.3333333333333335,5,3,3,1,1,0,12,10,1,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,1,0.0,0.0,39.0,0.0,11.57142857142857,2.571428571428571,19.285714285714285,0.0,3.8571428571428568,3.8571428571428568,1.0,11.57142857142857
2022,15860,179,2503075,2,5.0,12,9,9,3,2,0,31,27,2,2,0,2,0,0,0,2,2,0,1,3,10,1,0,0,0,0.0,0.0,0.0,1.0,16.2,3.0,21.599999999999998,3.6,5.3999999999999995,3.6,0.6666666666666666,16.2
2022,15860,179,2503077,14,29.666666666666668,52,38,30,11,21,0,157,140,8,0,0,3,2,2,1,7,2,2,2,28,37,3,2,1,10,0.0,0.0,163.0,0.6,9.101123595505618,2.1235955056179776,15.775280898876403,0.9101123595505618,3.3370786516853927,6.370786516853932,1.9090909090909092,11.52808988764045
2022,15860,179,2503081,11,22.333333333333332,39,28,25,4,19,0,115,106,11,1,0,5,2,3,0,8,3,1,1,22,25,1,4,0,7,0.0,0.0,88.0,0.2,10.074626865671643,1.9253731343283582,15.716417910447763,2.0149253731343286,1.611940298507463,7.656716417910448,4.75,11.28358208955224
2022,15860,179,2503089,4,3.6666666666666665,7,7,6,0,4,0,20,19,3,0,0,1,0,1,0,3,1,0,0,5,2,0,0,0,1,0.0,0.0,32.0,,14.727272727272728,1.9090909090909092,17.181818181818183,2.454545454545455,0.0,9.81818181818182,,17.181818181818183
2022,15860,179,2673128,3,3.6666666666666665,10,7,6,0,2,0,21,20,1,0,0,1,0,1,0,3,1,0,0,1,7,0,0,0,0,0.0,0.0,67.0,,14.727272727272728,2.7272727272727275,24.545454545454547,2.454545454545455,0.0,4.90909090909091,,17.181818181818183
2022,15860,179,2673138,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,
2022,15860,179,2689745,12,18.666666666666664,18,13,6,5,15,0,83,71,3,1,0,0,1,3,1,7,2,3,1,20,18,0,2,2,8,0.0,1.0,152.0,0.0,2.8928571428571432,1.2321428571428572,8.67857142857143,0.0,2.410714285714286,7.2321428571428585,3.0,6.267857142857143
2022,15860,180,1977931,10,11.666666666666666,10,6,6,10,17,0,56,44,2,0,0,1,2,2,0,6,2,0,0,6,11,1,0,0,5,0.0,0.0,193.0,1.0,4.628571428571429,1.7142857142857144,7.714285714285715,0.7714285714285715,7.714285714285715,13.114285714285716,1.7,4.628571428571429
2022,15860,180,2118758,8,7.666666666666666,19,15,8,7,7,0,52,42,3,0,0,0,3,0,3,3,3,3,0,10,6,0,1,0,4,0.0,0.0,152.0,0.0,9.391304347826086,3.3913043478260874,22.30434782608696,0.0,8.217391304347826,8.217391304347826,1.0,17.608695652173914
2022,15860,180,2127020,7,10.0,7,2,2,4,11,0,44,39,1,0,0,1,3,1,1,3,2,0,0,7,13,0,0,3,3,0.0,0.0,137.0,,1.8,1.1,6.3,0.9,3.6,9.9,2.75,1.8
2022,15860,180,2302829,5,5.666666666666667,5,3,2,2,2,0,25,23,2,0,0,0,1,0,0,3,3,0,0,7,8,1,0,0,0,0.0,0.0,71.0,1.0,3.176470588235294,1.2352941176470587,7.9411764705882355,0.0,3.176470588235294,3.176470588235294,1.0,4.764705882352941
2022,15860,180,2468198,16,42.0,44,32,25,22,23,0,194,162,11,2,0,3,5,3,2,6,4,2,5,47,50,2,2,0,6,0.0,2.0,719.0,0.5,5.357142857142857,1.5714285714285714,9.428571428571429,0.6428571428571428,4.714285714285714,4.928571428571429,1.0454545454545454,6.857142857142857
2022,15860,181,2122980,13,17.0,15,13,12,12,17,0,81,63,4,0,0,2,3,4,0,6,2,1,1,10,23,1,2,0,4,0.0,0.0,245.0,0.3333333333333333,6.352941176470589,1.588235294117647,7.9411764705882355,1.0588235294117647,6.352941176470589,9.0,1.4166666666666667,6.88235294117647
2022,15860,181,2333574,19,41.0,31,21,21,33,41,0,189,145,7,1,0,4,13,8,0,17,9,1,2,32,44,2,2,3,13,0.0,1.0,607.0,0.5,4.609756097560975,1.5609756097560976,6.804878048780488,0.8780487804878049,7.2439024390243905,9.0,1.2424242424242424,4.609756097560975
2022,15860,181,2470148,9,22.666666666666668,25,20,19,18,25,0,112,88,7,0,0,3,2,4,0,3,1,2,0,16,22,2,2,0,6,0.0,1.0,332.0,0.5,7.5441176470588225,1.8970588235294117,9.926470588235293,1.1911764705882353,7.147058823529411,9.926470588235293,1.3888888888888888,7.9411764705882355
2022,15860,181,2672491,5,7.666666666666666,7,8,5,2,2,0,35,29,1,0,0,4,0,4,0,6,1,0,0,5,14,0,0,0,1,0.0,0.0,124.0,,5.869565217391305,1.173913043478261,8.217391304347826,4.695652173913043,2.3478260869565215,2.3478260869565215,1.0,9.391304347826086
2022,15860,181,2672493,15,97.66666666666667,102,47,46,16,68,1,409,376,18,5,0,13,5,10,0,0,0,5,2,106,106,10,2,0,22,5.0,1.0,886.0,0.8333333333333334,4.238907849829351,1.2081911262798635,9.399317406143345,1.197952218430034,1.4744027303754266,6.266211604095562,4.25,4.3310580204778155
2022,15860,181,2672494,15,22.666666666666668,20,18,14,14,21,0,105,88,3,0,0,4,6,3,0,12,5,0,0,21,25,3,1,0,5,0.0,0.0,271.0,0.75,5.558823529411764,1.5,7.9411764705882355,1.588235294117647,5.558823529411764,8.338235294117647,1.5,7.147058823529411
2022,15860,182,1989319,12,52.333333333333336,36,15,12,15,53,0,209,184,6,0,0,2,5,3,0,0,0,5,2,48,50,6,0,1,17,0.0,1.0,776.0,1.0,2.0636942675159236,0.9745222929936306,6.19108280254777,0.34394904458598724,2.5796178343949046,9.114649681528663,3.533333333333333,2.5796178343949046
2022,15860,182,2125690,13,32.0,37,19,19,7,24,0,140,126,7,1,1,3,1,1,0,2,0,3,3,33,37,3,1,0,8,0.0,0.0,474.0,0.75,5.34375,1.375,10.40625,0.84375,1.96875,6.75,3.4285714285714284,5.34375
2022,15860,182,2125692,18,30.333333333333332,29,16,11,11,23,0,133,113,7,0,1,0,4,4,0,3,1,1,4,35,26,1,1,2,5,0.0,1.0,452.0,0.5,3.2637362637362637,1.3186813186813187,8.604395604395604,0.0,3.2637362637362637,6.824175824175825,2.090909090909091,4.747252747252747
2022,15860,182,2125696,10,11.666666666666666,12,6,6,7,9,0,56,48,1,1,0,2,5,1,0,3,3,0,0,12,14,1,0,0,4,0.0,0.0,216.0,1.0,4.628571428571429,1.6285714285714286,9.257142857142858,1.542857142857143,5.3999999999999995,6.942857142857143,1.2857142857142858,4.628571428571429
2022,15860,182,2125697,5,4.666666666666666,5,2,2,2,3,0,22,20,2,0,0,0,2,0,0,2,0,0,0,4,7,0,0,0,0,0.0,0.0,73.0,,3.8571428571428577,1.5000000000000002,9.642857142857144,0.0,3.8571428571428577,5.7857142857142865,1.5,3.8571428571428577
2022,15860,182,2326596,12,59.666666666666664,85,34,29,13,51,0,272,250,13,1,0,1,4,4,1,0,0,3,2,69,47,5,3,0,18,0.0,0.0,874.0,0.625,4.374301675977654,1.6424581005586594,12.82122905027933,0.15083798882681565,1.9608938547486034,7.692737430167599,3.923076923076923,5.128491620111732
2022,15860,182,2326687,1,0.3333333333333333,2,4,2,2,0,0,5,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0,23.0,0.0,54.0,12.0,54.0,0.0,54.0,0.0,0.0,108.0
2022,15860,182,2666916,4,6.333333333333333,4,9,9,8,8,0,33,21,0,0,0,0,1,3,1,0,0,1,0,5,5,0,0,0,2,0.0,1.0,143.0,,12.789473684210526,1.8947368421052633,5.68421052631579,0.0,11.36842105263158,11.36842105263158,1.0,12.789473684210526
2022,15860,185,2143048,1,0.0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.0,,,,,,,,0.0,
2022,15860,185,2318958,3,2.6666666666666665,4,6,6,7,4,0,19,11,2,0,0,0,2,0,0,0,0,0,1,1,3,0,1,0,2,0.0,0.0,85.0,0.0,20.25,4.125,13.5,0.0,23.625,13.5,0.5714285714285714,20.25
2022,15860,185,2318960,7,8.0,4,7,7,10,10,0,39,27,1,0,0,0,1,1,0,3,1,1,0,8,6,0,0,0,3,0.0,0.0,76.0,,7.875,1.75,4.5,0.0,11.25,11.25,1.0,7.875
2022,15860,185,2318961,1,1.0,3,3,3,1,1,0,8,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,22.0,,27.0,4.0,27.0,0.0,9.0,9.0,1.0,27.0
2022,15860,185,2516419,12,48.333333333333336,57,35,25,22,36,0,232,202,10,1,0,7,6,5,0,1,1,1,2,49,52,5,1,0,19,0.0,2.0,345.0,0.8333333333333334,4.655172413793103,1.6344827586206896,10.613793103448275,1.303448275862069,4.096551724137931,6.703448275862068,1.6363636363636365,6.517241379310345
2022,15860,185,2516420,15,24.333333333333332,14,6,3,8,26,0,97,85,4,0,1,0,0,4,0,4,1,0,0,23,18,0,0,2,5,0.0,1.0,166.0,,1.1095890410958904,0.904109589041096,5.178082191780822,0.0,2.9589041095890414,9.616438356164384,3.25,2.219178082191781
2022,15860,185,2516426,17,44.666666666666664,47,36,29,22,35,0,211,179,13,3,3,0,8,4,0,3,2,1,5,46,50,2,2,2,10,0.0,0.0,427.0,0.5,5.843283582089552,1.5447761194029852,9.470149253731343,0.0,4.432835820895523,7.052238805970149,1.5909090909090908,7.253731343283582
2022,15860,185,2666691,11,21.666666666666668,40,35,32,13,21,0,125,100,9,1,0,0,3,7,0,0,0,1,4,13,26,1,3,1,8,0.0,3.0,228.0,0.25,13.292307692307691,2.446153846153846,16.615384615384613,0.0,5.3999999999999995,8.723076923076922,1.6153846153846154,14.538461538461537
2022,15860,185,2666737,3,2.0,3,1,1,5,0,0,14,9,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0.0,0.0,39.0,,4.5,4.0,13.5,0.0,22.5,0.0,0.0,4.5
2022,15860,190,2005484,11,48.666666666666664,61,52,39,38,47,0,251,200,11,3,2,1,8,8,0,2,0,1,4,35,57,1,7,0,17,0.0,0.0,687.0,0.125,7.212328767123289,2.0342465753424657,11.28082191780822,0.18493150684931509,7.027397260273973,8.69178082191781,1.236842105263158,9.616438356164384
2022,15860,190,2348499,9,36.0,31,16,13,20,26,0,160,133,6,0,2,2,0,3,0,1,1,3,1,39,36,3,1,0,6,0.0,2.0,442.0,0.75,3.25,1.4166666666666667,7.75,0.5,5.0,6.5,1.3,4.0
2022,15860,190,2348502,3,3.0,0,0,0,4,6,0,14,10,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0.0,0.0,41.0,,0.0,1.3333333333333333,0.0,0.0,12.0,18.0,1.5,0.0
2022,15860,190,2348511,4,4.0,10,5,5,1,1,0,23,22,2,0,0,2,0,0,0,2,1,0,0,5,6,0,0,0,0,0.0,0.0,55.0,,11.25,2.75,22.5,4.5,2.25,2.25,1.0,11.25
2022,15860,190,2516722,5,9.0,13,7,4,4,10,0,48,38,2,0,0,0,2,6,0,0,0,0,0,4,11,0,0,1,3,0.0,0.0,152.0,,4.0,1.8888888888888888,13.0,0.0,4.0,10.0,2.5,7.0
2022,15860,190,2516724,6,8.0,16,20,14,6,6,0,52,40,1,3,0,1,6,4,0,0,0,1,1,7,10,0,0,0,2,0.0,0.0,155.0,,15.75,2.75,18.0,1.125,6.75,6.75,1.0,22.5
2022,15860,190,2674378,8,9.0,14,14,14,10,5,0,54,38,1,1,0,0,1,6,0,3,3,0,0,13,4,0,1,0,2,0.0,0.0,68.0,0.0,14.0,2.6666666666666665,14.0,0.0,10.0,5.0,0.5,14.0
2022,15860,190,2674382,3,3.0,7,7,5,0,3,0,18,17,3,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0.0,0.0,38.0,,15.0,2.3333333333333335,21.0,0.0,0.0,9.0,,21.0
2022,15860,192,1986953,13,35.333333333333336,52,37,28,11,41,0,181,159,18,2,0,0,3,8,0,4,4,1,1,39,23,3,1,1,10,0.0,0.0,150.0,0.75,7.132075471698113,1.7830188679245282,13.245283018867923,0.0,2.80188679245283,10.443396226415093,3.727272727272727,9.424528301886792
2022,15860,192,2123904,13,38.666666666666664,32,12,6,5,20,0,164,154,3,1,0,1,1,4,0,7,1,0,1,57,38,2,2,4,5,0.0,0.0,52.0,0.5,1.396551724137931,0.956896551724138,7.448275862068966,0.2327586206896552,1.163793103448276,4.655172413793104,4.0,2.793103448275862
2022,15860,192,2312390,6,6.666666666666666,10,10,10,6,5,0,39,26,2,1,0,0,3,4,0,0,0,0,3,5,8,1,1,0,3,0.0,0.0,22.0,0.5,13.500000000000002,2.4000000000000004,13.500000000000002,0.0,8.100000000000001,6.750000000000001,0.8333333333333334,13.500000000000002
2022,15860,192,2482959,9,16.666666666666664,19,12,9,7,8,0,80,62,2,0,0,4,0,6,0,4,2,2,3,19,19,3,1,0,4,0.0,0.0,88.0,0.75,4.86,1.5600000000000003,10.260000000000002,2.1600000000000006,3.7800000000000002,4.320000000000001,1.1428571428571428,6.48
2022,15860,192,2490335,6,20.0,18,9,9,4,18,0,84,75,4,0,1,0,3,4,0,0,0,0,1,25,15,2,1,0,7,0.0,0.0,189.0,0.6666666666666666,4.05,1.1,8.1,0.0,1.8,8.1,4.5,4.05
2022,15860,192,2678633,1,1.0,0,3,0,3,2,0,9,5,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,27.0,18.0,0.6666666666666666,27.0
2022,15860,193,1977229,13,18.0,18,12,10,9,12,0,78,64,4,0,0,2,0,1,0,10,5,2,2,17,17,0,1,0,1,0.0,4.0,300.0,0.0,5.0,1.5,9.0,1.0,4.5,6.0,1.3333333333333333,6.0
2022,15860,193,2140332,6,4.666666666666666,3,7,6,6,9,0,26,18,1,0,0,0,1,1,0,2,0,1,0,1,4,1,0,0,5,0.0,0.0,126.0,1.0,11.571428571428573,1.9285714285714288,5.7857142857142865,0.0,11.571428571428573,17.35714285714286,1.5,13.500000000000002
2022,15860,193,2304870,17,43.666666666666664,38,34,33,34,55,0,208,161,6,0,1,9,9,9,0,3,3,3,1,33,38,2,5,1,19,0.0,0.0,729.0,0.2857142857142857,6.801526717557252,1.6488549618320612,7.8320610687022905,1.8549618320610688,7.00763358778626,11.335877862595419,1.6176470588235294,7.00763358778626
2022,15860,193,2304872,13,69.0,80,50,43,25,76,0,319,288,20,1,0,16,4,2,2,0,0,3,1,65,63,1,8,0,17,0.0,1.0,1048.0,0.1111111111111111,5.608695652173913,1.5217391304347827,10.434782608695652,2.0869565217391304,3.260869565217391,9.91304347826087,3.04,6.521739130434782
2022,15860,193,2304876,6,3.0,5,5,4,4,2,0,21,13,0,0,0,0,3,2,0,7,2,1,1,0,7,0,0,0,0,0.0,0.0,81.0,,12.0,3.0,15.0,0.0,12.0,6.0,0.5,15.0
2022,15860,193,2479962,27,38.666666666666664,42,31,28,18,48,0,182,153,6,1,0,8,2,8,3,29,11,2,1,32,31,1,3,1,13,0.0,0.0,615.0,0.25,6.517241379310345,1.5517241379310345,9.775862068965518,1.8620689655172415,4.189655172413794,11.172413793103448,2.6666666666666665,7.215517241379311
2022,15860,193,2679756,3,2.333333333333333,3,4,3,2,2,0,16,11,1,0,0,0,0,3,0,2,2,0,0,3,2,0,0,0,0,0.0,0.0,44.0,,11.571428571428573,2.1428571428571432,11.571428571428573,0.0,7.714285714285715,7.714285714285715,1.0,15.42857142857143
2022,15860,193,2679758,10,9.333333333333334,11,7,5,8,11,0,46,38,0,0,0,0,4,0,0,12,6,0,0,8,8,1,0,0,3,0.0,0.0,163.0,1.0,4.821428571428571,2.0357142857142856,10.607142857142858,0.0,7.7142857142857135,10.607142857142858,1.375,6.75
2022,15860,193,2679772,7,7.0,10,9,8,6,6,0,39,27,1,0,0,1,2,4,0,5,4,0,2,7,6,0,0,0,2,0.0,0.0,159.0,,10.285714285714285,2.2857142857142856,12.857142857142858,1.2857142857142856,7.7142857142857135,7.7142857142857135,1.0,11.571428571428573
2022,15860,195,2138574,14,76.33333333333333,85,46,33,17,65,0,338,310,19,2,0,6,10,2,1,0,0,7,2,58,100,8,3,0,19,2.0,1.0,740.0,0.7272727272727273,3.890829694323144,1.3362445414847162,10.021834061135372,0.7074235807860262,2.0043668122270746,7.6637554585152845,3.823529411764706,5.423580786026202
2022,15860,195,2507761,9,11.0,8,9,9,10,7,0,54,40,2,1,1,0,0,2,0,3,2,0,2,10,15,0,0,0,1,0.0,0.0,68.0,,7.363636363636364,1.6363636363636365,6.545454545454546,0.0,8.181818181818182,5.7272727272727275,0.7,7.363636363636364
2022,15860,195,2513869,12,49.666666666666664,67,44,40,26,37,0,246,209,11,2,0,5,6,8,0,0,0,2,1,61,40,5,1,0,10,0.0,0.0,499.0,0.8333333333333334,7.248322147651007,1.8724832214765101,12.140939597315437,0.9060402684563759,4.7114093959731544,6.704697986577181,1.4230769230769231,7.973154362416108
2022,15860,195,2519228,3,1.3333333333333333,2,4,4,3,0,0,9,6,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0.0,0.0,16.0,,27.0,3.75,13.5,0.0,20.25,0.0,0.0,27.0
2022,15860,195,2519229,4,4.333333333333333,4,6,6,4,1,0,22,16,2,0,0,1,0,2,0,4,2,0,0,7,4,0,0,0,0,0.0,0.0,33.0,,12.461538461538463,1.8461538461538463,8.307692307692308,2.076923076923077,8.307692307692308,2.076923076923077,0.25,12.461538461538463
2022,15860,195,2685235,9,20.666666666666668,21,19,11,18,19,0,109,82,2,0,0,1,8,6,0,0,0,3,0,24,16,1,1,0,3,0.0,1.0,246.0,0.5,4.790322580645161,1.8870967741935483,9.14516129032258,0.43548387096774194,7.838709677419355,8.274193548387096,1.0555555555555556,8.274193548387096
2022,15860,195,2691155,6,7.333333333333333,8,8,8,10,5,0,39,28,3,0,0,0,6,0,0,2,0,0,1,7,8,2,0,0,2,0.0,0.0,57.0,1.0,9.81818181818182,2.4545454545454546,9.81818181818182,0.0,12.272727272727273,6.136363636363637,0.5,9.81818181818182
2022,15860,196,1981420,13,44.666666666666664,50,23,19,16,39,0,194,175,11,0,0,4,1,2,0,1,0,0,1,41,42,4,3,0,15,0.0,2.0,713.0,0.5714285714285714,3.828358208955224,1.4776119402985075,10.074626865671643,0.8059701492537314,3.223880597014926,7.858208955223882,2.4375,4.634328358208956
2022,15860,196,1991344,27,35.0,25,15,15,13,46,0,140,126,0,1,0,3,1,1,0,6,0,0,0,17,38,2,0,5,19,0.0,0.0,570.0,1.0,3.8571428571428568,1.0857142857142856,6.428571428571429,0.7714285714285715,3.342857142857143,11.82857142857143,3.5384615384615383,3.8571428571428568
2022,15860,196,2122107,15,44.0,45,21,16,8,35,0,190,177,6,3,0,5,1,4,0,8,1,0,1,50,46,4,1,1,9,0.0,0.0,687.0,0.8,3.272727272727273,1.2045454545454546,9.204545454545455,1.0227272727272727,1.6363636363636365,7.159090909090908,4.375,4.295454545454546
2022,15860,196,2122149,35,76.33333333333333,70,28,24,19,76,0,311,286,7,1,0,9,6,2,3,42,14,4,0,83,58,8,0,5,12,0.0,0.0,1131.0,1.0,2.8296943231441047,1.1659388646288211,8.253275109170305,1.0611353711790394,2.240174672489083,8.960698689956333,4.0,3.3013100436681224
2022,15860,196,2304344,31,72.33333333333333,53,30,27,17,75,0,291,261,11,1,1,10,3,7,1,22,13,4,2,51,85,6,1,1,19,0.0,0.0,1144.0,0.8571428571428571,3.3594470046082954,0.967741935483871,6.59447004608295,1.2442396313364057,2.1152073732718897,9.331797235023043,4.411764705882353,3.732718894009217
2022,15860,196,2304382,7,7.666666666666667,8,7,6,8,8,0,38,30,0,0,0,0,1,0,1,2,0,0,0,9,5,0,0,1,3,0.0,0.0,116.0,,7.0434782608695645,2.0869565217391304,9.391304347826086,0.0,9.391304347826086,9.391304347826086,1.0,8.217391304347826
2022,15860,196,2660816,1,0.3333333333333333,2,3,3,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,18.0,,81.0,9.0,54.0,0.0,27.0,0.0,0.0,81.0
2022,15860,196,2681445,12,13.333333333333334,11,6,4,12,13,0,62,47,3,0,1,0,2,3,1,4,1,0,0,10,11,0,0,0,5,0.0,0.0,196.0,,2.6999999999999997,1.7249999999999999,7.425,0.0,8.1,8.775,1.0833333333333333,4.05
2022,15860,197,1881743,27,49.0,30,20,19,26,40,0,205,167,6,2,1,1,5,10,2,29,10,2,0,43,53,6,2,0,11,0.0,0.0,743.0,0.75,3.4897959183673466,1.1428571428571428,5.510204081632653,0.18367346938775508,4.775510204081633,7.346938775510204,1.5384615384615385,3.673469387755102
2022,15860,197,1989121,16,89.0,75,34,25,39,91,1,381,331,18,2,1,3,7,6,1,0,0,3,2,63,99,9,0,0,24,2.0,1.0,1257.0,1.0,2.5280898876404496,1.2808988764044944,7.584269662921348,0.3033707865168539,3.943820224719101,9.202247191011237,2.3333333333333335,3.438202247191011
2022,15860,197,2139126,16,27.0,27,11,11,8,20,0,113,101,5,0,1,0,2,1,0,17,6,0,3,40,16,1,1,0,10,0.0,0.0,381.0,0.5,3.6666666666666665,1.2962962962962963,9.0,0.0,2.6666666666666665,6.666666666666666,2.5,3.6666666666666665
2022,15860,197,2299657,7,16.333333333333332,10,7,7,4,24,0,65,59,3,0,0,3,0,2,1,6,1,0,0,11,14,2,0,4,10,0.0,0.0,236.0,1.0,3.8571428571428577,0.8571428571428572,5.510204081632653,1.653061224489796,2.2040816326530615,13.224489795918368,6.0,3.8571428571428577
2022,15860,197,2299660,17,89.33333333333333,85,39,36,13,116,2,366,337,17,1,0,11,5,9,1,0,0,2,5,61,80,6,3,0,28,2.0,0.0,1255.0,0.6666666666666666,3.626865671641791,1.0970149253731345,8.563432835820896,1.1082089552238807,1.3097014925373134,11.686567164179104,8.923076923076923,3.929104477611941
2022,15860,197,2498592,14,15.0,13,10,10,13,21,0,76,58,1,2,0,2,2,4,1,11,5,0,1,10,12,1,1,4,4,0.0,0.0,291.0,0.5,6.0,1.7333333333333334,7.800000000000001,1.2,7.800000000000001,12.6,1.6153846153846154,6.0
2022,15860,197,2498618,3,2.0,4,4,4,4,4,0,15,8,1,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,2,0.0,0.0,30.0,,18.0,4.0,18.0,0.0,18.0,18.0,1.0,18.0
2022,15860,197,2498624,8,23.666666666666668,22,9,8,13,19,0,105,88,2,0,0,0,3,2,0,0,0,1,1,28,20,1,2,0,6,0.0,0.0,345.0,0.3333333333333333,3.0422535211267605,1.4788732394366197,8.366197183098592,0.0,4.943661971830985,7.225352112676056,1.4615384615384615,3.4225352112676055
2022,15860,197,2498625,16,24.333333333333332,18,16,12,10,19,0,106,89,4,0,0,2,3,6,0,9,1,0,1,26,21,2,1,0,12,0.0,1.0,320.0,0.6666666666666666,4.438356164383562,1.1506849315068495,6.657534246575343,0.7397260273972603,3.6986301369863015,7.027397260273973,1.9,5.917808219178083
2022,15860,198,2123109,20,33.0,33,22,20,18,33,0,152,126,8,1,1,4,6,4,1,16,8,2,2,34,28,4,4,5,12,0.0,1.0,491.0,0.5,5.454545454545455,1.5454545454545454,9.0,1.0909090909090908,4.909090909090908,9.0,1.8333333333333333,6.0
2022,15860,198,2123134,14,48.666666666666664,60,47,39,24,36,0,237,196,11,1,0,8,3,6,0,3,1,7,4,65,40,3,2,0,7,0.0,0.0,710.0,0.6,7.212328767123289,1.726027397260274,11.095890410958905,1.4794520547945207,4.438356164383562,6.657534246575343,1.5,8.69178082191781
2022,15860,198,2123135,14,74.66666666666667,72,37,28,20,57,0,319,279,17,1,1,5,2,9,0,3,3,8,3,78,78,3,4,0,19,0.0,1.0,1076.0,0.42857142857142855,3.375,1.232142857142857,8.678571428571427,0.6026785714285714,2.4107142857142856,6.8705357142857135,2.85,4.459821428571428
2022,15860,198,2123137,11,9.666666666666666,9,10,6,6,11,0,48,38,6,0,0,2,0,2,0,15,6,1,1,6,11,0,0,0,6,0.0,0.0,132.0,,5.586206896551724,1.5517241379310345,8.379310344827587,1.8620689655172415,5.586206896551724,10.241379310344827,1.8333333333333333,9.310344827586208
2022,15860,198,2337770,13,71.66666666666667,62,47,30,36,74,0,325,273,11,2,0,3,11,11,0,0,0,4,1,79,55,4,4,0,16,0.0,0.0,1007.0,0.5,3.767441860465116,1.3674418604651162,7.786046511627907,0.3767441860465116,4.520930232558139,9.293023255813953,2.0555555555555554,5.902325581395348
2022,15860,198,2337773,19,46.333333333333336,57,37,34,11,46,0,209,193,14,3,0,6,4,2,0,11,3,3,0,48,42,5,1,0,16,0.0,0.0,622.0,0.8333333333333334,6.60431654676259,1.4676258992805755,11.071942446043165,1.1654676258992807,2.1366906474820144,8.93525179856115,4.181818181818182,7.187050359712229
2022,15860,198,2337774,17,46.0,49,33,28,21,40,0,209,184,12,2,1,7,2,3,0,15,3,0,1,58,34,1,4,2,9,0.0,0.0,713.0,0.2,5.478260869565218,1.5217391304347827,9.58695652173913,1.3695652173913044,4.108695652173913,7.826086956521739,1.9047619047619047,6.456521739130435
2022,15860,198,2661766,11,14.666666666666666,32,19,16,8,21,0,88,77,8,0,0,1,2,2,0,11,7,1,0,14,11,1,1,0,7,0.0,0.0,264.0,0.5,9.81818181818182,2.7272727272727275,19.63636363636364,0.6136363636363638,4.90909090909091,12.886363636363637,2.625,11.659090909090908
2022,15860,198,2661774,7,18.333333333333332,12,9,9,18,17,0,81,61,1,0,0,0,4,1,0,0,0,0,1,23,12,1,0,0,3,0.0,0.0,321.0,1.0,4.418181818181819,1.6363636363636365,5.890909090909091,0.0,8.836363636363638,8.345454545454546,0.9444444444444444,4.418181818181819
2022,15860,198,2661808,3,2.6666666666666665,2,2,2,0,1,0,9,9,1,0,0,0,0,0,0,4,2,0,0,2,4,1,0,0,1,0.0,0.0,33.0,1.0,6.75,0.75,6.75,0.0,0.0,3.375,,6.75
