season,season_id,school_id,stats_player_seq,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2016,12360,205,1757782,2.0,12,3.0,3,4,1,0.0,0,40.0,54,23,21,7,3,3,12,1,31,4,4,4,186,164,8,3,3,3,27,56,9,0.0,0.42857142857142855,4.7250000000000005,111.0,3.959468604691346,1.65,12.15,0.6749999999999999,2.6999999999999997,6.9750000000000005,2.5833333333333335,5.175
2016,12360,208,1426171,2.0,9,0.0,0,0,0,0.0,0,8.0,11,11,9,3,0,1,6,0,10,5,0,8,46,33,12,5,2,0,5,7,3,0.0,,10.125,52.0,6.584468604691346,2.125,12.375,1.125,6.75,11.25,1.6666666666666667,12.375
2016,12360,208,1426177,2.0,1,0.0,0,0,0,0.0,0,1.3333333333333333,1,1,1,0,0,0,2,0,0,1,0,0,8,5,0,0,0,0,2,2,0,0.0,,6.75,78.0,10.084468604691345,2.25,6.75,0.0,13.5,0.0,0.0,6.75
2016,12360,208,1426180,2.0,16,0.0,1,0,0,0.0,0,18.666666666666668,23,24,20,5,0,2,16,1,14,1,0,3,95,76,3,1,2,0,20,19,6,0.0,1.0,9.642857142857142,55.0,5.959468604691346,2.089285714285714,11.089285714285714,0.9642857142857142,7.7142857142857135,6.75,0.875,11.57142857142857
2016,12360,208,1540246,2.0,16,6.0,2,3,1,0.0,0,41.333333333333336,51,38,30,7,2,5,26,0,41,3,0,8,202,169,5,3,2,2,26,47,13,0.0,0.4,6.532258064516128,80.0,5.02801699178812,1.8629032258064515,11.10483870967742,1.0887096774193548,5.661290322580645,8.927419354838708,1.5769230769230769,8.274193548387096
2016,12360,208,1540247,2.0,19,1.0,3,1,0,0.0,0,29.666666666666664,43,33,27,7,2,1,12,0,29,5,1,5,152,128,8,3,3,4,34,24,3,0.0,0.75,8.191011235955058,64.0,3.536715795702582,1.853932584269663,13.04494382022472,0.303370786516854,3.6404494382022476,8.797752808988765,2.4166666666666665,10.011235955056181
2016,12360,208,1540251,2.0,16,8.0,0,7,0,0.0,0,46.333333333333336,75,46,41,19,0,10,7,0,34,3,1,2,222,210,4,0,1,1,43,53,14,0.0,0.0,7.964028776978417,66.0,5.320080115482713,1.7697841726618704,14.568345323741006,1.9424460431654675,1.3597122302158273,6.60431654676259,4.857142857142857,8.93525179856115
2016,12360,208,1646851,2.0,22,0.0,0,0,0,0.0,0,19.333333333333332,19,7,7,1,0,4,6,1,15,4,0,2,84,72,31,17,1,1,21,17,7,0.0,,3.2586206896551726,161.0,6.024123777105139,1.293103448275862,8.844827586206897,1.8620689655172415,2.793103448275862,6.982758620689655,2.5,3.2586206896551726
2016,12360,208,1646853,2.0,11,2.0,1,0,0,0.0,0,13.0,18,18,18,2,1,3,8,0,17,4,0,2,69,54,0,0,3,0,8,12,6,0.0,1.0,12.461538461538462,42.0,6.4883147585375,2.0,12.461538461538462,2.076923076923077,5.538461538461538,11.76923076923077,2.125,12.461538461538462
2016,12360,208,1646854,2.0,5,0.0,0,0,0,0.0,0,3.6666666666666665,4,7,5,0,0,1,9,0,3,0,0,3,25,15,2,0,0,1,2,6,1,0.0,,12.272727272727273,43.0,12.607195877418619,3.5454545454545454,9.81818181818182,2.454545454545455,22.09090909090909,7.363636363636364,0.3333333333333333,17.181818181818183
2016,12360,208,1646856,2.0,14,1.0,1,2,0,0.0,0,21.333333333333332,20,11,8,6,0,1,7,1,17,2,0,1,92,77,3,2,3,3,20,24,5,0.0,0.3333333333333333,3.375,156.0,3.615718604691346,1.265625,8.4375,0.421875,2.953125,7.171875,2.4285714285714284,4.640625
2016,12360,208,1646858,2.0,10,3.0,2,1,0,0.0,0,17.666666666666668,17,12,8,1,4,2,6,0,20,1,0,0,78,69,3,2,1,1,13,18,6,0.0,0.6666666666666666,4.0754716981132075,129.0,3.730695019785686,1.3018867924528301,8.660377358490566,1.0188679245283019,3.0566037735849054,10.18867924528302,3.3333333333333335,6.113207547169811
2016,12360,208,1646859,2.0,8,1.0,0,1,0,0.0,0,6.0,11,15,11,4,0,1,6,0,5,3,0,0,38,28,2,2,0,1,3,9,2,0.0,0.0,16.5,32.0,8.334468604691345,2.8333333333333335,16.5,1.5,9.0,7.5,0.8333333333333334,22.5
2016,12360,208,1756028,2.0,1,0.0,0,0,0,0.0,0,1.6666666666666665,1,0,0,0,0,0,2,0,0,0,0,1,8,6,3,1,0,0,2,2,0,0.0,,0.0,,6.934468604691347,1.8000000000000003,5.4,0.0,10.8,0.0,0.0,0.0
2016,12360,208,1756029,2.0,15,0.0,0,2,1,0.0,0,25.666666666666668,25,26,25,5,1,3,20,0,23,7,1,5,126,96,6,1,3,0,20,29,7,0.0,0.0,8.766233766233766,60.0,6.217585487808229,1.7532467532467533,8.766233766233766,1.051948051948052,7.012987012987012,8.064935064935064,1.15,9.116883116883116
2016,12360,208,1756033,2.0,4,0.0,0,0,0,0.0,0,3.333333333333333,4,4,4,0,0,0,4,0,3,0,0,2,18,13,0,0,1,0,3,4,0,0.0,,10.8,49.0,5.134468604691346,2.4000000000000004,10.8,0.0,10.8,8.100000000000001,0.75,10.8
2016,12360,208,1756034,2.0,12,0.0,1,0,0,0.0,0,15.666666666666666,20,16,12,6,0,4,9,0,8,1,0,2,76,62,5,4,2,2,11,25,2,0.0,1.0,6.8936170212765955,76.0,7.547234562138155,1.8510638297872342,11.48936170212766,2.297872340425532,5.170212765957447,4.595744680851064,0.8888888888888888,9.191489361702128
2016,12360,208,1756035,2.0,14,11.0,4,4,1,1.0,0,60.666666666666664,65,45,33,15,3,8,25,0,59,2,1,10,276,239,1,0,6,4,54,61,20,0.0,0.5,4.895604395604396,107.0,4.438864209086951,1.4835164835164836,9.642857142857142,1.1868131868131868,3.708791208791209,8.752747252747252,2.36,6.675824175824176
2016,12360,208,1756037,2.0,11,11.0,2,5,0,0.0,0,58.0,59,39,31,15,1,9,20,0,45,7,1,9,256,223,0,0,4,2,38,81,15,0.0,0.2857142857142857,4.810344827586206,109.0,5.196537570208587,1.3620689655172413,9.155172413793103,1.396551724137931,3.1034482758620694,6.982758620689655,2.25,6.051724137931035
2016,12360,208,1756039,2.0,3,1.0,0,1,0,0.0,0,3.333333333333333,5,2,2,2,0,0,3,0,1,0,0,0,18,15,3,2,0,0,4,5,0,0.0,0.0,5.4,97.0,5.434468604691347,2.4000000000000004,13.500000000000002,0.0,8.100000000000001,2.7,0.3333333333333333,5.4
2016,12360,230,1312222,2.0,5,0.0,0,0,0,0.0,0,4.333333333333333,5,0,0,0,0,0,1,0,4,0,0,0,17,16,2,0,0,0,4,3,3,0.0,,0.0,,2.180622450845192,1.3846153846153848,10.384615384615385,0.0,2.076923076923077,8.307692307692308,4.0,0.0
2016,12360,230,1423090,2.0,1,0.0,0,0,0,0.0,0,1.0,1,1,0,1,0,0,0,0,2,0,0,1,5,5,0,0,0,0,0,1,0,0.0,,0.0,,-0.6655313953086539,1.0,9.0,0.0,0.0,18.0,,9.0
2016,12360,230,1529113,2.0,15,1.0,0,3,3,0.0,0,32.666666666666664,43,23,19,7,2,3,15,0,22,2,0,5,158,135,12,11,2,4,30,42,5,0.0,0.0,5.234693877551021,100.0,4.742631869997469,1.7755102040816328,11.846938775510203,0.826530612244898,4.13265306122449,6.061224489795919,1.4666666666666666,6.336734693877551
2016,12360,230,1529114,2.0,16,0.0,2,2,2,0.0,0,27.333333333333332,25,14,10,5,1,1,11,1,35,5,0,4,121,99,11,7,4,2,27,17,7,0.0,0.5,3.292682926829268,160.0,3.0052003120084194,1.3170731707317074,8.231707317073171,0.3292682926829269,3.6219512195121952,11.52439024390244,3.1818181818181817,4.609756097560975
2016,12360,230,1529123,2.0,1,0.0,0,0,0,0.0,0,1.0,1,1,1,1,0,0,0,0,1,0,0,0,4,3,0,0,0,1,1,1,0,0.0,,9.0,58.0,1.334468604691346,1.0,9.0,0.0,0.0,9.0,,9.0
2016,12360,230,1529124,2.0,13,0.0,4,0,0,0.0,0,27.666666666666668,29,16,15,5,2,1,8,0,22,2,1,1,117,105,5,2,1,1,30,25,11,0.0,1.0,4.879518072289156,108.0,3.298324026378093,1.3373493975903614,9.433734939759036,0.3253012048192771,2.602409638554217,7.156626506024097,2.75,5.204819277108434
2016,12360,230,1648043,2.0,18,1.0,2,1,6,0.0,0,44.0,35,16,11,10,1,2,6,2,57,5,0,1,178,160,6,3,4,3,31,43,33,0.0,0.6666666666666666,2.25,234.0,2.084468604691346,0.9318181818181818,7.159090909090908,0.4090909090909091,1.227272727272727,11.659090909090908,9.5,3.272727272727273
2016,12360,230,1648049,2.0,15,15.0,9,4,0,1.0,0,90.33333333333333,85,50,39,18,2,4,31,0,98,9,0,5,392,348,0,0,3,1,114,46,30,0.0,0.6923076923076923,3.8856088560885613,135.0,3.068785947864778,1.2841328413284134,8.468634686346864,0.39852398523985244,3.088560885608856,9.763837638376383,3.161290322580645,4.9815498154981555
2016,12360,230,1750474,2.0,9,1.0,2,0,1,0.0,0,22.333333333333332,26,17,10,3,0,2,5,0,31,1,0,1,102,94,2,0,1,1,20,15,14,0.0,1.0,4.029850746268657,130.0,2.5284984554376146,1.3880597014925373,10.477611940298507,0.8059701492537314,2.0149253731343286,12.492537313432836,6.2,6.850746268656717
2016,12360,230,1750477,2.0,14,14.0,4,5,0,0.0,0,66.33333333333333,72,46,38,10,0,5,26,1,55,3,1,6,297,259,0,0,6,1,79,50,21,0.0,0.4444444444444444,5.155778894472363,102.0,3.967634433837075,1.477386934673367,9.768844221105528,0.678391959798995,3.5276381909547743,7.462311557788945,2.1153846153846154,6.241206030150754
2016,12360,230,1750479,2.0,12,5.0,3,1,0,0.0,0,41.666666666666664,27,14,13,3,1,2,13,1,42,1,0,2,168,150,1,1,2,1,35,45,19,0.0,0.75,2.808,187.0,2.950468604691346,0.9600000000000001,5.832,0.432,2.808,9.072,3.230769230769231,3.024
2016,12360,230,1750483,2.0,13,0.0,1,0,0,0.0,0,16.0,9,4,4,0,1,0,8,2,19,2,0,1,68,54,5,2,3,1,14,15,8,0.0,1.0,2.25,234.0,2.834468604691346,1.0625,5.0625,0.0,4.5,10.6875,2.375,2.25
2016,12360,230,1750484,2.0,7,0.0,0,1,0,0.0,0,6.0,4,2,2,0,0,0,5,0,4,0,0,1,27,22,1,0,0,0,9,5,1,0.0,0.0,3.0,175.0,4.501135271358013,1.5,6.0,0.0,7.5,6.0,0.8,3.0
2016,12360,230,1763162,2.0,14,13.0,2,4,0,0.0,0,60.666666666666664,51,32,32,10,3,8,18,0,47,7,1,15,257,224,0,0,4,4,54,75,14,0.0,0.3333333333333333,4.747252747252747,111.0,4.7355675057902475,1.1373626373626373,7.565934065934066,1.1868131868131868,2.67032967032967,6.972527472527473,2.611111111111111,4.747252747252747
2016,12360,233,1429568,2.0,16,16.0,9,5,0,1.0,0,99.0,128,67,61,25,0,9,27,1,81,4,0,12,453,418,0,0,4,0,148,57,18,0.0,0.6428571428571429,5.545454545454545,95.0,3.819317089539831,1.5656565656565657,11.636363636363637,0.8181818181818182,2.454545454545454,7.363636363636364,3.0,6.090909090909091
2016,12360,233,1540020,2.0,2,0.0,0,0,0,0.0,0,1.3333333333333333,0,0,0,0,0,0,2,0,1,0,0,1,7,5,0,0,0,0,1,1,0,0.0,,0.0,,6.334468604691346,1.5,0.0,0.0,13.5,6.75,0.5,0.0
2016,12360,233,1540022,2.0,11,7.0,2,2,0,0.0,0,45.333333333333336,56,31,27,7,0,11,7,0,32,1,0,6,204,191,4,2,3,2,46,54,6,0.0,0.5,5.360294117647059,98.0,5.606527428220758,1.3897058823529411,11.117647058823527,2.1838235294117645,1.389705882352941,6.352941176470588,4.571428571428571,6.154411764705882
2016,12360,233,1540025,2.0,19,0.0,2,1,2,0.0,0,30.0,43,22,22,11,0,1,12,1,27,3,0,5,147,130,9,2,2,0,33,27,4,0.0,0.6666666666666666,6.6,80.0,3.4678019380246794,1.8333333333333333,12.9,0.3,3.6,8.1,2.25,6.6
2016,12360,233,1640247,2.0,2,0.0,0,0,0,0.0,0,1.3333333333333333,2,2,2,0,0,1,0,0,2,2,0,1,8,6,0,0,0,0,0,2,1,0.0,,13.5,39.0,14.584468604691345,1.5,13.5,6.75,0.0,13.5,,13.5
2016,12360,233,1640252,2.0,5,0.0,0,0,0,0.0,0,4.333333333333333,4,3,3,1,0,2,3,0,6,0,0,1,21,18,5,2,0,0,3,4,1,0.0,,6.230769230769232,84.0,8.642160912383655,1.6153846153846154,8.307692307692308,4.153846153846154,6.230769230769232,12.461538461538463,2.0,6.230769230769232
2016,12360,233,1652366,2.0,21,0.0,3,2,2,0.0,0,33.0,26,16,15,1,1,4,14,0,37,3,0,7,139,120,18,6,1,1,16,41,8,0.0,0.6,4.090909090909091,129.0,4.213256483479225,1.2121212121212122,7.090909090909091,1.0909090909090908,3.8181818181818183,10.09090909090909,2.642857142857143,4.363636363636363
2016,12360,233,1757287,2.0,15,15.0,5,3,0,0.0,0,65.33333333333333,80,51,45,11,1,11,39,0,57,4,0,8,321,271,0,0,4,3,64,67,14,0.0,0.625,6.198979591836735,85.0,5.7528359516301215,1.8214285714285716,11.020408163265307,1.5153061224489797,5.372448979591837,7.8520408163265305,1.4615384615384615,7.025510204081633
2016,12360,233,1757290,2.0,21,0.0,3,0,3,0.0,0,35.666666666666664,32,16,15,2,0,1,10,0,34,6,0,1,155,134,16,5,4,1,38,31,9,0.0,1.0,3.785046728971963,139.0,3.1382069224483553,1.177570093457944,8.074766355140188,0.25233644859813087,2.5233644859813085,8.57943925233645,3.4,4.037383177570094
2016,12360,233,1757291,2.0,8,0.0,0,0,0,0.0,0,8.333333333333334,12,9,6,1,1,0,3,0,7,1,0,2,42,38,1,0,0,0,7,11,1,0.0,,6.4799999999999995,81.0,3.094468604691346,1.7999999999999998,12.959999999999999,0.0,3.2399999999999998,7.56,2.3333333333333335,9.719999999999999
2016,12360,233,1757292,2.0,10,0.0,2,0,0,0.0,0,11.333333333333334,19,12,12,3,0,1,8,0,13,0,0,4,64,56,2,2,0,0,11,9,5,0.0,1.0,9.529411764705882,55.0,4.305056839985464,2.3823529411764706,15.088235294117645,0.7941176470588235,6.352941176470588,10.323529411764705,1.625,9.529411764705882
2016,12360,233,1757293,2.0,11,0.0,3,0,1,0.0,0,24.0,14,12,11,4,1,2,10,0,25,5,0,5,101,84,13,6,0,2,12,33,8,0.0,1.0,4.125,127.0,4.209468604691346,1.0,5.25,0.75,3.75,9.375,2.5,4.5
2016,12360,233,1757294,2.0,6,1.0,0,0,0,0.0,0,12.333333333333332,12,9,9,3,0,2,5,0,15,1,0,0,54,48,0,0,0,0,7,13,2,0.0,,6.567567567567568,80.0,4.469603739826481,1.3783783783783785,8.756756756756758,1.4594594594594597,3.6486486486486487,10.945945945945946,3.0,6.567567567567568
2016,12360,233,1757295,2.0,2,0.0,0,0,0,0.0,0,1.6666666666666665,2,3,2,0,0,0,3,0,2,0,0,0,11,7,0,0,0,1,1,2,0,0.0,,10.8,49.0,6.334468604691347,3.0000000000000004,10.8,0.0,16.200000000000003,10.8,0.6666666666666666,16.200000000000003
2016,12360,233,1757296,2.0,12,10.0,3,4,0,1.0,1,53.66666666666667,60,37,28,12,0,8,25,0,42,3,2,4,251,220,0,0,2,1,54,59,7,0.0,0.42857142857142855,4.695652173913043,112.0,5.27235680344911,1.5838509316770184,10.062111801242235,1.341614906832298,4.192546583850931,7.0434782608695645,1.68,6.204968944099378
2016,12360,241,1433571,2.0,11,4.0,4,0,1,0.0,0,33.333333333333336,29,14,12,12,2,1,10,0,22,3,0,2,143,129,2,0,1,0,41,34,10,0.0,1.0,3.2399999999999998,162.0,3.5744686046913463,1.17,7.829999999999999,0.27,2.6999999999999997,5.9399999999999995,2.2,3.78
2016,12360,241,1433575,2.0,6,0.0,0,0,0,0.0,0,4.333333333333333,5,6,4,2,0,1,3,0,8,2,0,5,25,20,4,4,0,0,4,2,5,0.0,,8.307692307692308,63.0,6.103699373922115,1.8461538461538463,10.384615384615385,2.076923076923077,6.230769230769232,16.615384615384617,2.6666666666666665,12.461538461538463
2016,12360,241,1433578,2.0,15,15.0,10,2,0,4.0,1,96.33333333333333,62,27,21,11,1,5,15,0,93,4,0,10,366,341,0,0,4,1,114,70,28,0.0,0.8333333333333334,1.9619377162629759,268.0,2.6701087430996506,0.7993079584775087,5.792387543252595,0.46712802768166095,1.4013840830449826,8.688581314878894,6.2,2.522491349480969
2016,12360,241,1549322,2.0,5,1.0,0,1,0,0.0,0,5.333333333333334,5,6,6,0,0,3,5,0,6,2,0,2,28,21,1,1,0,0,7,3,3,0.0,0.0,10.124999999999998,52.0,12.334468604691345,1.8749999999999998,8.437499999999998,5.062499999999999,8.437499999999998,10.124999999999998,1.2,10.124999999999998
2016,12360,241,1549323,2.0,6,0.0,1,1,2,0.0,0,6.333333333333333,9,2,2,4,0,0,1,0,4,0,0,1,27,26,6,1,0,0,5,8,1,0.0,0.5,2.842105263157895,185.0,2.5449949204808195,1.5789473684210527,12.789473684210526,0.0,1.4210526315789476,5.68421052631579,4.0,2.842105263157895
2016,12360,241,1549329,2.0,23,1.0,8,1,3,0.0,0,64.0,41,13,11,5,0,3,13,0,71,5,3,2,249,226,28,2,4,1,55,52,17,0.0,0.8888888888888888,1.546875,340.0,2.568843604691346,0.84375,5.765625,0.421875,1.828125,9.984375,5.461538461538462,1.828125
2016,12360,241,1661920,2.0,4,4.0,2,0,0,0.0,0,23.666666666666668,24,10,10,8,1,0,7,0,26,0,0,4,99,91,0,0,1,0,25,15,8,0.0,1.0,3.8028169014084505,138.0,2.0246094497617686,1.3098591549295775,9.126760563380282,0.0,2.6619718309859155,9.88732394366197,3.7142857142857144,3.8028169014084505
2016,12360,241,1661922,2.0,15,13.0,11,1,0,2.0,0,86.66666666666667,68,21,18,10,1,4,23,1,73,9,3,3,348,305,4,1,10,1,95,72,22,0.0,0.9166666666666666,1.869230769230769,281.0,3.357545527768269,1.05,7.061538461538461,0.41538461538461535,2.3884615384615384,7.5807692307692305,3.1739130434782608,2.1807692307692306
2016,12360,241,1661923,2.0,22,0.0,0,0,1,0.0,0,10.333333333333332,4,1,1,0,1,0,2,0,11,1,0,2,37,34,19,1,0,0,10,9,0,0.0,,0.870967741935484,604.0,2.0764040885623136,0.5806451612903226,3.483870967741936,0.0,1.741935483870968,9.580645161290324,5.5,0.870967741935484
2016,12360,241,1661925,2.0,4,0.0,0,0,0,0.0,0,3.6666666666666665,4,1,0,1,0,0,1,0,4,3,0,3,20,16,0,0,0,0,3,4,1,0.0,,0.0,,4.425377695600437,1.3636363636363638,9.81818181818182,0.0,2.454545454545455,9.81818181818182,4.0,2.454545454545455
2016,12360,241,1661926,2.0,7,0.0,0,0,1,0.0,0,4.0,3,0,0,0,0,0,0,0,4,1,1,0,16,15,5,2,0,0,6,2,0,0.0,,0.0,,2.084468604691346,0.75,6.75,0.0,0.0,9.0,,0.0
2016,12360,241,1661931,2.0,2,0.0,0,0,0,0.0,0,2.0,0,0,0,0,0,0,1,0,3,2,0,0,8,5,0,0,0,0,2,0,3,0.0,,0.0,,4.834468604691346,0.5,0.0,0.0,4.5,13.5,3.0,0.0
2016,12360,241,1754595,2.0,6,0.0,0,0,0,0.0,0,3.6666666666666665,3,5,3,1,0,0,3,0,5,2,0,1,21,15,0,0,1,0,5,1,1,0.0,,7.363636363636364,71.0,4.69810496832771,1.6363636363636365,7.363636363636364,0.0,7.363636363636364,12.272727272727273,1.6666666666666667,12.272727272727273
2016,12360,241,1754596,2.0,18,2.0,3,1,2,0.0,0,27.333333333333332,14,8,7,1,1,0,11,0,39,0,0,5,108,93,16,3,3,1,25,17,6,0.0,0.75,2.3048780487804876,228.0,1.6881271412767118,0.9146341463414634,4.609756097560975,0.0,3.6219512195121952,12.841463414634148,3.5454545454545454,2.634146341463415
2016,12360,241,1754598,2.0,15,14.0,7,2,0,1.0,1,88.33333333333333,76,31,22,12,1,2,21,0,75,5,2,7,369,328,2,1,11,4,101,79,23,0.0,0.7777777777777778,2.241509433962264,235.0,2.813713887710214,1.0981132075471698,7.743396226415094,0.2037735849056604,2.139622641509434,7.6415094339622645,3.5714285714285716,3.1584905660377363
2016,12360,241,1754599,2.0,3,0.0,0,0,0,0.0,0,1.6666666666666665,2,0,0,0,0,0,1,0,2,0,0,0,8,7,0,0,0,0,1,2,0,0.0,,0.0,,2.734468604691346,1.8000000000000003,10.8,0.0,5.4,10.8,2.0,0.0
2016,12360,241,1754613,2.0,11,2.0,1,0,0,0.0,0,15.333333333333334,17,9,9,4,1,1,3,0,13,2,0,0,67,62,5,0,0,0,17,15,2,0.0,1.0,5.282608695652174,100.0,3.464903387300042,1.3043478260869565,9.978260869565219,0.5869565217391304,1.7608695652173911,7.630434782608695,4.333333333333333,5.282608695652174
2016,12360,241,1754615,2.0,10,0.0,0,0,1,0.0,0,6.666666666666666,4,0,0,0,0,0,6,0,8,0,0,1,30,23,7,2,1,0,10,2,2,0.0,,0.0,,3.634468604691346,1.5000000000000002,5.4,0.0,8.100000000000001,10.8,1.3333333333333333,0.0
2016,12360,241,1771923,2.0,10,1.0,1,0,3,0.0,0,18.666666666666668,13,5,3,2,1,0,3,0,21,3,0,5,76,67,4,0,1,1,13,20,9,0.0,1.0,1.4464285714285712,364.0,2.0487543189770605,0.8571428571428571,6.267857142857142,0.0,1.4464285714285712,10.125,7.0,2.4107142857142856
2016,12360,241,1771934,2.0,1,0.0,0,0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,1,1,0.0,,0.0,,1.334468604691346,0.0,0.0,0.0,0.0,9.0,,0.0
2016,12360,241,1771936,2.0,1,0.0,0,0,0,0.0,0,1.0,0,1,1,0,0,0,1,0,1,1,0,0,5,2,0,0,0,1,1,1,0,0.0,,9.0,58.0,7.334468604691346,1.0,0.0,0.0,9.0,9.0,1.0,9.0
2016,12360,262,1647697,2.0,15,11.0,5,6,0,3.0,1,73.0,86,50,41,17,3,6,22,1,48,6,1,3,326,289,0,0,6,3,85,70,19,0.0,0.45454545454545453,5.054794520547945,104.0,4.238578193732442,1.4794520547945205,10.602739726027398,0.7397260273972602,2.7123287671232874,5.917808219178082,2.1818181818181817,6.164383561643835
2016,12360,262,1647699,2.0,10,0.0,0,0,0,0.0,0,9.0,11,6,4,2,0,1,5,0,8,3,0,4,46,37,2,2,0,1,5,13,4,0.0,,4.0,131.0,5.667801938024679,1.7777777777777777,11.0,1.0,5.0,8.0,1.6,6.0
2016,12360,262,1647717,2.0,10,5.0,3,0,0,0.0,0,37.0,45,22,20,10,1,0,11,0,23,10,0,3,173,150,5,1,0,2,52,27,4,0.0,1.0,4.864864864864865,108.0,3.7939280641508057,1.5135135135135136,10.945945945945946,0.0,2.675675675675676,5.594594594594595,2.090909090909091,5.351351351351352
2016,12360,262,1647718,2.0,13,10.0,2,4,0,1.0,0,61.666666666666664,77,48,33,7,1,3,28,1,38,9,0,2,302,257,3,1,6,2,82,55,14,0.0,0.3333333333333333,4.816216216216216,109.0,4.534468604691346,1.7027027027027029,11.237837837837839,0.43783783783783786,4.0864864864864865,5.545945945945946,1.3571428571428572,7.005405405405406
2016,12360,262,1647720,2.0,2,0.0,0,0,0,0.0,0,3.0,2,3,1,1,0,0,2,0,5,1,0,1,16,11,0,0,1,1,2,2,2,0.0,,3.0,175.0,3.0011352713580126,1.3333333333333333,6.0,0.0,6.0,15.0,2.5,9.0
2016,12360,262,1647725,2.0,18,7.0,9,1,0,1.0,1,63.666666666666664,62,31,26,7,2,4,15,0,29,3,0,1,273,248,9,3,6,1,81,71,7,0.0,0.9,3.6753926701570685,143.0,4.088395306262027,1.2094240837696335,8.764397905759163,0.5654450261780104,2.1204188481675392,4.0994764397905765,1.9333333333333333,4.382198952879581
2016,12360,262,1647726,2.0,32,0.0,4,1,20,0.0,0,43.0,18,4,4,3,0,1,16,0,56,3,0,2,167,146,16,1,1,1,33,39,24,0.0,0.8,0.8372093023255813,628.0,2.3577244186448345,0.7906976744186046,3.7674418604651163,0.20930232558139533,3.3488372093023253,11.72093023255814,3.5,0.8372093023255813
2016,12360,262,1774562,2.0,9,4.0,1,1,0,0.0,0,25.0,46,30,19,12,2,2,8,0,14,3,0,3,136,121,1,1,2,2,35,25,4,0.0,0.5,6.84,77.0,4.574468604691346,2.16,16.560000000000002,0.72,2.88,5.040000000000001,1.75,10.799999999999999
2016,12360,262,1775047,2.0,4,0.0,0,0,0,0.0,0,8.0,16,14,12,4,0,1,2,0,2,2,0,2,44,40,0,0,0,0,7,12,0,0.0,,13.5,39.0,5.959468604691346,2.25,18.0,1.125,2.25,2.25,1.0,15.75
2016,12360,262,1775055,2.0,19,0.0,4,0,0,0.0,0,22.0,22,14,9,5,2,2,8,0,15,2,0,2,95,84,15,6,1,0,16,31,7,0.0,1.0,3.681818181818182,143.0,4.516286786509528,1.3636363636363635,9.0,0.8181818181818182,3.272727272727273,6.136363636363636,1.875,5.7272727272727275
2016,12360,262,1775685,2.0,13,13.0,8,4,0,1.0,1,73.66666666666667,91,43,39,21,5,2,26,0,58,2,1,5,336,300,0,0,5,3,73,77,20,0.0,0.6666666666666666,4.764705882352941,110.0,3.253020640890441,1.588235294117647,11.117647058823527,0.2443438914027149,3.176470588235294,7.085972850678733,2.230769230769231,5.25339366515837
2016,12360,262,1775686,2.0,9,5.0,0,1,1,0.0,0,34.333333333333336,46,38,29,5,2,5,8,0,22,2,1,1,165,148,1,0,4,3,40,35,8,0.0,0.0,7.601941747572815,69.0,4.819905497895229,1.5728155339805825,12.058252427184465,1.3106796116504853,2.0970873786407767,5.766990291262135,2.75,9.96116504854369
2016,12360,262,1779019,2.0,7,0.0,0,0,0,0.0,0,10.0,7,2,2,1,0,0,5,0,6,4,1,0,44,35,9,5,0,0,6,15,3,0.0,,1.8,292.0,4.834468604691346,1.2,6.3,0.0,4.5,5.3999999999999995,1.2,1.8
2016,12360,280,1307643,2.0,23,0.0,4,3,3,0.0,0,21.666666666666668,23,11,11,1,1,2,6,2,16,1,2,3,92,82,4,0,3,0,25,19,2,0.0,0.5714285714285714,4.569230769230769,115.0,4.026776296999039,1.3384615384615384,9.553846153846154,0.8307692307692307,2.492307692307692,6.646153846153846,2.6666666666666665,4.569230769230769
2016,12360,280,1442468,2.0,11,2.0,0,0,0,0.0,0,11.0,22,13,11,3,1,0,1,0,7,3,0,0,60,56,1,0,0,0,15,9,3,0.0,,9.0,58.0,3.1526504228731644,2.090909090909091,18.0,0.0,0.8181818181818182,5.7272727272727275,7.0,10.636363636363637
2016,12360,280,1442469,2.0,1,0.0,0,0,0,0.0,0,2.0,6,3,1,0,0,1,0,0,0,1,0,0,14,13,0,0,0,0,1,5,0,0.0,,4.5,117.0,11.334468604691345,3.0,27.0,4.5,0.0,0.0,,13.5
2016,12360,280,1442470,2.0,1,0.0,0,0,0,0.0,0,0.6666666666666666,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,0,1,0,0,0.0,,0.0,,4.834468604691346,0.0,0.0,0.0,0.0,13.5,,0.0
2016,12360,280,1442484,2.0,21,3.0,3,1,11,0.0,0,40.333333333333336,45,27,20,8,0,3,9,2,30,5,1,2,182,160,7,2,6,2,60,25,4,0.0,0.75,4.462809917355371,118.0,3.8551297617161393,1.3388429752066116,10.041322314049586,0.6694214876033058,2.008264462809917,6.694214876033057,3.3333333333333335,6.024793388429752
