season,season_id,school_id,stats_player_seq,division,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2014,11620,62,1436241,1.0,2,0.0,0,1,0,0.0,0,3.333333333333333,5,6,6,2,0,0,2,0,3,2,0,0,19,14,0,0,0,1,3,4,1,0.0,0.0,16.200000000000003,26.0,3.9580393802506313,2.1,13.500000000000002,0.0,5.4,8.100000000000001,1.5,16.200000000000003
2014,11620,62,1436245,1.0,14,0.0,1,2,2,0.0,0,20.333333333333332,22,13,12,3,1,5,14,2,26,3,0,1,100,79,17,10,1,3,18,14,7,0.0,0.3333333333333333,5.311475409836065,78.0,5.305580363857189,1.7704918032786887,9.737704918032788,2.2131147540983607,6.19672131147541,11.508196721311476,1.8571428571428572,5.754098360655738
2014,11620,62,1541916,1.0,10,0.0,2,3,0,0.0,0,27.0,25,17,14,3,0,0,19,0,13,12,1,0,133,98,0,0,3,1,40,21,3,0.0,0.4,4.666666666666666,89.0,4.639520861732112,1.6296296296296295,8.333333333333334,0.0,6.333333333333334,4.333333333333333,0.6842105263157895,5.666666666666667
2014,11620,62,1541918,1.0,18,0.0,1,1,0,0.0,0,36.666666666666664,39,21,17,3,0,1,21,0,26,8,1,1,174,140,12,2,4,1,44,32,12,0.0,0.5,4.172727272727273,99.0,3.46713028934154,1.6363636363636365,9.572727272727274,0.24545454545454548,5.154545454545454,6.381818181818182,1.2380952380952381,5.154545454545454
2014,11620,62,1541920,1.0,3,0.0,0,0,0,0.0,0,1.0,0,3,3,0,0,0,3,0,1,2,0,0,8,3,1,0,0,0,1,1,0,0.0,,27.0,15.0,15.158039380250631,3.0,0.0,0.0,27.0,9.0,0.3333333333333333,27.0
2014,11620,62,1541922,1.0,12,0.0,2,1,1,0.0,0,33.0,32,10,9,9,1,2,9,3,16,5,1,0,143,124,9,3,3,2,39,42,2,0.0,0.6666666666666666,2.454545454545454,168.0,3.248948471159722,1.2424242424242424,8.727272727272727,0.5454545454545454,2.454545454545454,4.363636363636363,1.7777777777777777,2.7272727272727275
2014,11620,67,1208047,1.0,16,0.0,0,0,1,0.0,0,11.0,12,9,5,3,1,3,6,2,9,5,1,0,52,39,18,11,1,1,9,10,3,0.0,,4.090909090909091,101.0,7.06713028934154,1.6363636363636365,9.818181818181817,2.454545454545454,4.909090909090908,7.363636363636364,1.5,7.363636363636364
2014,11620,67,1208048,1.0,15,0.0,0,4,0,0.0,0,42.666666666666664,45,40,28,11,2,6,21,1,19,9,3,0,201,162,8,1,8,1,62,36,5,0.0,0.0,5.90625,70.0,5.2049143802506315,1.546875,9.4921875,1.265625,4.4296875,4.0078125,0.9047619047619048,8.4375
2014,11620,67,1308698,1.0,14,0.0,5,2,0,0.0,0,78.33333333333333,59,36,27,15,1,10,32,0,52,11,3,0,331,276,0,0,10,2,85,85,13,0.0,0.7142857142857143,3.1021276595744682,133.0,4.13676278450595,1.1617021276595745,6.77872340425532,1.148936170212766,3.6765957446808515,5.974468085106384,1.625,4.136170212765958
2014,11620,67,1308701,1.0,15,0.0,3,8,0,0.0,0,74.66666666666667,64,35,32,15,3,10,30,0,68,3,3,0,312,270,0,0,5,3,72,72,25,0.0,0.2727272727272727,3.8571428571428568,107.0,3.403575094536345,1.2589285714285714,7.7142857142857135,1.2053571428571428,3.6160714285714284,8.196428571428571,2.2666666666666666,4.218749999999999
2014,11620,67,1308702,1.0,11,0.0,1,1,0,0.0,0,16.333333333333332,17,12,8,1,1,3,15,0,12,0,2,0,77,62,10,4,0,0,16,15,2,0.0,0.5,4.408163265306123,94.0,5.831508768005733,1.959183673469388,9.36734693877551,1.653061224489796,8.26530612244898,6.612244897959184,0.8,6.612244897959184
2014,11620,67,1308708,1.0,14,0.0,0,2,0,0.0,0,17.666666666666668,17,11,11,4,2,0,12,2,15,1,1,1,83,69,10,3,1,0,20,16,6,0.0,0.0,5.60377358490566,74.0,2.667473342514782,1.641509433962264,8.660377358490566,0.0,6.113207547169811,7.641509433962264,1.25,5.60377358490566
2014,11620,67,1308709,1.0,9,0.0,0,3,0,0.0,0,12.666666666666666,14,7,5,3,1,0,11,0,7,3,0,0,64,48,2,0,0,2,8,20,2,0.0,0.0,3.5526315789473686,116.0,4.368565696040105,1.973684210526316,9.947368421052632,0.0,7.815789473684211,4.973684210526316,0.6363636363636364,4.973684210526316
2014,11620,67,1419735,1.0,15,0.0,2,5,0,0.0,0,69.66666666666667,67,47,40,15,2,8,33,1,39,5,0,1,305,253,3,0,7,7,90,65,10,0.0,0.2857142857142857,5.167464114832536,80.0,4.1676087582410615,1.4354066985645932,8.655502392344497,1.033492822966507,4.263157894736842,5.038277511961722,1.1818181818181819,6.071770334928229
2014,11620,67,1419738,1.0,22,0.0,0,1,1,0.0,0,28.0,21,15,12,3,2,3,19,0,30,1,0,0,120,98,14,5,0,2,13,33,6,0.0,0.0,3.8571428571428568,107.0,3.550896523107774,1.4285714285714286,6.75,0.9642857142857142,6.107142857142858,9.642857142857142,1.5789473684210527,4.821428571428571
2014,11620,67,1419740,1.0,21,0.0,3,2,0,0.0,0,34.0,34,17,14,6,2,4,12,2,20,8,1,0,155,130,18,7,4,1,28,50,6,0.0,0.6,3.705882352941176,112.0,4.2756864390741605,1.3529411764705883,9.0,1.0588235294117647,3.1764705882352944,5.294117647058823,1.6666666666666667,4.5
2014,11620,67,1419741,1.0,19,0.0,1,2,3,0.0,0,18.333333333333332,27,18,17,12,0,3,8,0,16,4,1,0,96,79,22,12,2,3,15,23,3,0.0,0.3333333333333333,8.345454545454546,50.0,4.503493925705177,1.9090909090909092,13.254545454545456,1.4727272727272727,3.9272727272727277,7.854545454545455,2.0,8.836363636363638
2014,11620,67,1530053,1.0,6,0.0,0,1,0,0.0,0,8.333333333333332,13,8,7,2,0,3,8,0,8,1,1,1,43,33,2,1,0,1,6,6,4,0.0,0.0,7.5600000000000005,55.0,8.158039380250631,2.5200000000000005,14.040000000000003,3.24,8.640000000000002,8.640000000000002,1.0,8.640000000000002
2014,11620,67,1530055,1.0,19,0.0,4,0,0,0.0,0,24.333333333333332,27,8,6,5,0,2,12,1,11,4,0,0,113,92,11,5,4,1,34,21,2,0.0,1.0,2.219178082191781,186.0,4.295025681620494,1.6027397260273974,9.986301369863014,0.7397260273972603,4.438356164383562,4.068493150684931,0.9166666666666666,2.9589041095890414
2014,11620,67,1530056,1.0,5,0.0,0,0,0,0.0,0,4.333333333333333,13,6,6,6,1,0,1,1,5,1,0,0,28,24,2,1,1,1,6,1,2,0.0,,12.461538461538463,33.0,1.234962457173708,3.230769230769231,27.0,0.0,2.076923076923077,10.384615384615385,5.0,12.461538461538463
2014,11620,67,1530059,1.0,16,0.0,2,2,2,0.0,0,43.0,39,15,14,7,2,3,12,0,35,3,1,0,181,163,10,6,1,2,51,36,11,0.0,0.5,2.930232558139535,141.0,2.4836207755994684,1.186046511627907,8.162790697674419,0.627906976744186,2.511627906976744,7.325581395348837,2.9166666666666665,3.1395348837209305
2014,11620,71,1108818,1.0,11,0.0,0,7,0,0.0,0,35.333333333333336,57,49,35,8,2,4,19,0,16,13,0,1,188,150,0,0,3,3,33,44,6,0.0,0.0,8.915094339622641,46.0,5.441058248175159,2.150943396226415,14.518867924528301,1.0188679245283019,4.839622641509434,4.0754716981132075,0.8421052631578947,12.481132075471697
2014,11620,71,1108821,1.0,15,0.0,4,7,0,0.0,0,88.33333333333333,91,58,50,16,3,4,23,0,61,11,6,0,383,335,0,0,8,6,81,109,17,0.0,0.36363636363636365,5.09433962264151,81.0,2.520303531194027,1.2905660377358492,9.271698113207547,0.4075471698113208,2.3433962264150945,6.215094339622642,2.652173913043478,5.909433962264152
2014,11620,71,1220400,1.0,3,0.0,0,0,0,0.0,0,3.6666666666666665,2,2,2,0,0,1,5,0,2,1,0,0,18,12,2,0,0,0,4,4,1,0.0,,4.90909090909091,84.0,9.521675743886995,1.9090909090909092,4.90909090909091,2.454545454545455,12.272727272727273,4.90909090909091,0.4,4.90909090909091
2014,11620,71,1220406,1.0,22,0.0,1,2,5,0.0,0,30.666666666666668,27,14,13,6,0,5,16,1,22,2,1,0,135,116,20,6,1,0,41,23,8,0.0,0.3333333333333333,3.8152173913043477,108.0,4.6036915541636745,1.4021739130434783,7.92391304347826,1.4673913043478262,4.695652173913043,6.456521739130435,1.375,4.108695652173913
2014,11620,71,1220407,1.0,11,0.0,1,0,1,0.0,0,14.0,15,13,11,1,0,2,11,0,9,2,0,0,69,55,5,3,1,0,16,15,4,0.0,1.0,7.071428571428571,58.0,5.515182237393488,1.8571428571428572,9.642857142857142,1.2857142857142856,7.071428571428571,5.7857142857142865,0.8181818181818182,8.357142857142858
2014,11620,71,1220409,1.0,15,0.0,3,2,1,0.0,0,30.0,34,24,21,10,1,3,11,0,12,4,3,0,135,119,14,5,1,0,44,27,3,0.0,0.6,6.3,66.0,4.1580393802506315,1.5,10.2,0.9,3.3,3.6,1.0909090909090908,7.2
2014,11620,71,1303266,1.0,15,0.0,6,3,0,0.0,1,77.66666666666667,70,36,28,16,2,3,26,0,34,15,2,1,342,285,1,1,11,5,73,115,14,0.0,0.6666666666666666,3.244635193133047,127.0,3.3683398094351804,1.2360515021459226,8.111587982832617,0.34763948497854075,3.0128755364806867,3.9399141630901284,1.3076923076923077,4.171673819742489
2014,11620,71,1303267,1.0,13,0.0,2,1,1,0.0,0,22.666666666666668,20,10,9,3,0,2,6,0,18,2,1,1,94,86,8,3,0,0,24,23,8,0.0,0.6666666666666666,3.5735294117647056,116.0,2.7756864390741605,1.1470588235294117,7.9411764705882355,0.7941176470588235,2.3823529411764706,7.147058823529411,3.0,3.9705882352941178
2014,11620,71,1303269,1.0,17,0.0,2,1,1,0.0,0,37.0,36,8,7,1,1,1,19,0,20,6,1,1,161,133,18,10,3,0,56,22,5,0.0,0.6666666666666666,1.7027027027027029,243.0,3.4553366775479284,1.4864864864864864,8.756756756756758,0.24324324324324326,4.621621621621621,4.864864864864865,1.0526315789473684,1.945945945945946
2014,11620,71,1431165,1.0,16,0.0,4,2,0,0.0,0,40.333333333333336,45,32,24,5,1,2,15,0,23,3,2,0,185,157,11,5,7,3,45,47,8,0.0,0.6666666666666666,5.355371900826446,77.0,3.001014586862201,1.487603305785124,10.041322314049586,0.44628099173553715,3.3471074380165287,5.132231404958677,1.5333333333333334,7.140495867768594
2014,11620,71,1431166,1.0,10,0.0,2,2,0,0.0,0,33.0,26,21,20,6,2,4,26,1,25,7,3,0,159,118,2,0,5,3,25,47,8,0.0,0.5,5.454545454545455,76.0,5.218645440856692,1.5757575757575757,7.090909090909091,1.0909090909090908,7.090909090909091,6.818181818181818,0.9615384615384616,5.7272727272727275
2014,11620,71,1431172,1.0,2,0.0,0,0,0,0.0,0,1.9999999999999998,1,0,0,1,0,1,1,0,2,0,0,0,9,8,3,2,0,0,3,1,1,0.0,,0.0,,8.158039380250631,1.0000000000000002,4.500000000000001,4.500000000000001,4.500000000000001,9.000000000000002,2.0,0.0
2014,11620,71,1540666,1.0,4,0.0,0,0,0,0.0,0,10.0,12,9,9,2,0,2,8,0,6,3,1,0,54,42,0,0,0,1,10,12,1,0.0,,8.1,51.0,6.858039380250631,2.0,10.799999999999999,1.8,7.2,5.3999999999999995,0.75,8.1
2014,11620,71,1540668,1.0,6,0.0,0,0,0,0.0,0,7.0,5,2,1,0,0,1,7,0,5,0,0,0,32,24,0,0,0,1,6,8,1,0.0,,1.2857142857142856,322.0,5.586610808822059,1.7142857142857142,6.428571428571429,1.2857142857142856,9.0,6.428571428571429,0.7142857142857143,2.571428571428571
2014,11620,71,1540669,1.0,9,0.0,0,0,0,0.0,0,16.666666666666668,14,5,5,2,1,1,8,0,4,1,0,0,73,61,1,0,2,1,25,18,2,0.0,,2.6999999999999997,153.0,4.078039380250631,1.3199999999999998,7.56,0.54,4.32,2.16,0.5,2.6999999999999997
2014,11620,77,1081353,1.0,15,0.0,0,3,0,0.0,0,13.666666666666666,16,12,10,3,0,2,9,0,11,1,2,4,68,56,12,3,2,0,17,14,2,0.0,0.0,6.585365853658536,63.0,4.6458442582994115,1.829268292682927,10.53658536585366,1.3170731707317076,5.926829268292683,7.2439024390243905,1.2222222222222223,7.902439024390244
2014,11620,77,1081357,1.0,9,0.0,0,1,0,0.0,0,13.666666666666666,11,8,6,0,0,1,10,0,3,5,0,0,63,43,5,2,3,2,15,19,0,0.0,0.0,3.951219512195122,105.0,5.962917429031119,1.5365853658536586,7.2439024390243905,0.6585365853658538,6.585365853658536,1.975609756097561,0.3,5.26829268292683
2014,11620,77,1218277,1.0,15,0.0,6,5,0,0.0,0,87.66666666666666,85,47,37,20,3,11,38,0,55,6,5,3,394,331,2,2,13,6,93,109,11,0.0,0.5454545454545454,3.798479087452472,109.0,4.040168657817171,1.4030418250950571,8.726235741444867,1.1292775665399242,3.9011406844106467,5.64638783269962,1.4473684210526316,4.825095057034221
2014,11620,77,1218282,1.0,16,0.0,6,6,1,0.0,1,88.33333333333333,75,46,39,12,3,11,29,0,69,10,4,2,374,330,4,2,2,3,82,107,14,0.0,0.5,3.9735849056603776,104.0,3.5391714557223293,1.1773584905660377,7.6415094339622645,1.120754716981132,2.954716981132076,7.030188679245283,2.3793103448275863,4.686792452830189
2014,11620,77,1218286,1.0,17,0.0,5,5,0,0.0,0,93.66666666666667,99,55,43,12,1,10,40,0,58,12,5,0,429,364,0,0,11,2,100,107,15,0.0,0.5,4.131672597864768,100.0,3.9729859994677126,1.4839857651245552,9.512455516014235,0.9608540925266903,3.843416370106761,5.572953736654805,1.45,5.284697508896797
2014,11620,77,1312942,1.0,16,0.0,0,1,0,0.0,0,17.0,24,14,13,5,1,0,12,1,9,6,3,0,93,70,16,7,4,1,25,17,3,0.0,0.0,6.88235294117647,60.0,4.2756864390741605,2.1176470588235294,12.705882352941178,0.0,6.352941176470589,4.764705882352941,0.75,7.411764705882352
2014,11620,77,1527307,1.0,1,0.0,0,0,0,0.0,0,0.3333333333333333,2,3,3,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0.0,,81.0,5.0,11.158039380250631,9.0,54.0,0.0,27.0,0.0,0.0,81.0
2014,11620,77,1527309,1.0,15,0.0,0,0,0,0.0,0,14.0,19,14,11,5,0,3,8,0,5,5,0,0,76,58,12,5,3,2,17,19,1,0.0,,7.071428571428571,58.0,7.015182237393487,1.9285714285714286,12.214285714285715,1.9285714285714284,5.142857142857142,3.2142857142857144,0.625,9.0
2014,11620,77,1527311,1.0,5,0.0,0,0,0,0.0,0,5.0,10,11,7,1,0,0,4,0,3,0,1,0,28,23,5,0,1,0,4,6,1,0.0,,12.6,33.0,3.3580393802506308,2.8,18.0,0.0,7.2,5.3999999999999995,0.75,19.8
2014,11620,77,1527313,1.0,25,0.0,2,4,1,0.0,0,55.333333333333336,51,25,19,12,0,2,15,0,33,5,0,0,236,206,20,7,4,6,71,56,13,0.0,0.3333333333333333,3.0903614457831323,134.0,2.519485163383161,1.1927710843373494,8.295180722891565,0.3253012048192771,2.439759036144578,5.367469879518072,2.2,4.066265060240964
2014,11620,77,1527315,1.0,13,0.0,0,3,0,0.0,0,28.333333333333332,45,29,27,8,0,3,14,0,10,2,4,0,140,119,5,4,2,3,29,37,3,0.0,0.0,8.576470588235294,48.0,4.522745262603572,2.0823529411764707,14.294117647058824,0.9529411764705882,4.447058823529412,3.1764705882352944,0.7142857142857143,9.211764705882354
2014,11620,77,1547796,1.0,31,0.0,3,3,6,0.0,0,50.333333333333336,52,21,17,9,0,5,13,1,46,4,2,0,215,196,33,13,2,0,42,52,16,0.0,0.5,3.0397350993377485,136.0,2.6348605723036114,1.2913907284768211,9.298013245033111,0.8940397350993377,2.324503311258278,8.225165562913908,3.5384615384615383,3.7549668874172184
2014,11620,80,1206222,1.0,6,0.0,2,3,0,0.0,0,37.0,54,23,18,5,1,1,8,0,24,7,4,0,179,154,0,0,6,4,56,27,10,0.0,0.4,4.378378378378379,94.0,2.428309650520901,1.6756756756756757,13.135135135135135,0.24324324324324326,1.945945945945946,5.837837837837839,3.0,5.594594594594595
2014,11620,80,1206225,1.0,2,0.0,0,0,0,0.0,0,2.0,3,0,0,0,0,0,1,0,1,0,0,0,10,9,3,3,0,0,0,5,0,0.0,,0.0,,2.658039380250631,2.0,13.5,0.0,4.5,4.5,1.0,0.0
2014,11620,80,1206228,1.0,8,0.0,1,4,0,0.0,0,36.666666666666664,37,27,26,6,0,7,16,1,31,7,2,0,169,143,0,0,0,3,35,42,7,0.0,0.2,6.381818181818182,65.0,4.830766652977903,1.4454545454545455,9.081818181818184,1.7181818181818183,3.9272727272727277,7.609090909090909,1.9375,6.627272727272728
2014,11620,80,1313609,1.0,9,0.0,1,1,0,0.0,0,9.0,20,17,12,8,1,5,8,3,10,2,0,1,59,48,7,2,1,0,8,8,3,0.0,0.5,12.0,34.0,10.491372713583965,3.111111111111111,20.0,5.0,8.0,10.0,1.25,17.0
2014,11620,80,1313611,1.0,11,0.0,2,2,0,0.0,0,28.333333333333332,43,19,16,11,0,2,9,1,14,3,2,0,137,121,5,4,3,0,24,41,6,0.0,0.5,5.08235294117647,81.0,3.3580393802506308,1.835294117647059,13.658823529411766,0.6352941176470588,2.858823529411765,4.447058823529412,1.5555555555555556,6.03529411764706
2014,11620,80,1313612,1.0,8,0.0,1,6,0,0.0,1,49.666666666666664,61,33,30,13,4,2,11,0,32,2,5,3,225,207,0,0,2,3,53,59,13,0.0,0.14285714285714285,5.436241610738255,76.0,2.1781736084385503,1.4496644295302015,11.053691275167786,0.36241610738255037,1.993288590604027,5.798657718120806,2.909090909090909,5.979865771812081
2014,11620,80,1329460,1.0,13,0.0,1,0,1,0.0,0,15.0,21,9,9,2,0,1,4,1,11,6,2,0,74,61,15,7,1,2,14,17,4,0.0,1.0,5.3999999999999995,77.0,3.558039380250631,1.6666666666666667,12.6,0.6,2.4,6.6,2.75,5.3999999999999995
2014,11620,80,1423091,1.0,7,0.0,0,0,0,0.0,0,14.0,12,10,9,1,1,1,12,0,9,3,1,1,66,50,2,0,1,0,16,13,2,0.0,,5.7857142857142865,71.0,5.015182237393488,1.7142857142857142,7.7142857142857135,0.6428571428571428,7.7142857142857135,5.7857142857142865,0.75,6.428571428571429
2014,11620,80,1423102,1.0,7,0.0,1,0,0,0.0,0,18.666666666666664,26,20,14,7,0,2,5,0,10,6,1,1,93,79,4,2,1,1,20,21,3,0.0,1.0,6.750000000000001,61.0,4.247325094536345,1.660714285714286,12.535714285714286,0.9642857142857144,2.410714285714286,4.821428571428572,2.0,9.642857142857144
2014,11620,80,1527421,1.0,8,0.0,2,4,0,0.0,1,52.666666666666664,52,26,14,10,0,1,9,0,49,1,0,0,222,207,0,0,2,3,44,57,15,0.0,0.3333333333333333,2.3924050632911396,173.0,1.1137355827822766,1.1582278481012658,8.88607594936709,0.17088607594936708,1.5379746835443038,8.373417721518988,5.444444444444445,4.443037974683545
2014,11620,80,1527422,1.0,10,0.0,2,2,0,0.0,0,16.0,19,11,10,1,1,1,5,1,13,1,2,0,71,63,9,0,2,0,21,11,6,0.0,0.5,5.625,74.0,2.470539380250631,1.5,10.6875,0.5625,2.8125,7.3125,2.6,6.1875
2014,11620,80,1527424,1.0,8,0.0,0,2,0,0.0,0,10.0,22,20,18,3,0,2,9,1,4,4,0,0,65,51,6,3,0,1,14,12,2,0.0,0.0,16.2,26.0,7.858039380250631,3.1,19.8,1.8,8.1,3.6,0.4444444444444444,18.0
2014,11620,81,1198663,1.0,14,0.0,9,1,0,0.0,3,87.66666666666667,74,29,19,11,2,5,17,0,65,4,1,0,358,329,0,0,7,1,88,94,22,0.0,0.9,1.950570342205323,212.0,2.1352256920377033,1.0380228136882128,7.596958174904943,0.5133079847908745,1.7452471482889733,6.673003802281369,3.823529411764706,2.9771863117870723
2014,11620,81,1198674,1.0,20,0.0,1,0,1,0.0,0,33.33333333333333,29,15,9,3,0,3,7,0,19,1,1,1,137,127,7,2,1,1,38,39,7,0.0,1.0,2.43,170.0,2.908039380250631,1.08,7.830000000000001,0.81,1.8900000000000001,5.130000000000001,2.7142857142857144,4.050000000000001
2014,11620,81,1302974,1.0,15,0.0,9,2,1,0.0,0,71.0,63,29,19,7,2,12,23,0,47,5,3,1,301,267,0,0,4,2,78,78,10,0.0,0.8181818181818182,2.408450704225352,172.0,4.2143774084196455,1.2112676056338028,7.985915492957747,1.5211267605633803,2.915492957746479,5.95774647887324,2.0434782608695654,3.676056338028169
2014,11620,81,1302975,1.0,23,0.0,4,4,8,0.0,0,37.0,33,13,12,3,1,2,13,1,42,4,2,0,158,136,15,6,3,2,31,33,14,0.0,0.5,2.9189189189189193,142.0,1.9688501910614418,1.2432432432432432,8.027027027027026,0.4864864864864865,3.1621621621621623,10.216216216216216,3.230769230769231,3.1621621621621623
2014,11620,81,1302976,1.0,7,0.0,0,0,0,0.0,0,7.666666666666667,8,4,4,1,0,0,4,0,6,4,0,0,36,27,3,1,1,0,10,4,1,0.0,,4.695652173913043,88.0,3.7232567715549787,1.5652173913043477,9.391304347826086,0.0,4.695652173913043,7.0434782608695645,1.5,4.695652173913043
2014,11620,81,1302978,1.0,14,0.0,9,1,0,0.0,2,96.66666666666667,76,32,29,9,1,6,26,1,90,14,0,0,401,351,0,0,5,3,127,53,39,0.0,0.9,2.6999999999999997,153.0,2.3442462768023553,1.0551724137931033,7.075862068965518,0.5586206896551724,2.4206896551724135,8.379310344827585,3.4615384615384617,2.979310344827586
2014,11620,81,1419880,1.0,11,0.0,1,1,0,0.0,0,19.666666666666664,16,10,8,2,0,2,7,0,17,1,2,0,84,72,7,1,3,1,16,24,4,0.0,0.5,3.6610169491525424,113.0,2.9715987022845294,1.169491525423729,7.322033898305085,0.9152542372881356,3.203389830508475,7.779661016949154,2.4285714285714284,4.576271186440679
2014,11620,81,1419883,1.0,15,0.0,1,2,1,0.0,0,20.333333333333332,20,14,12,3,1,3,7,0,16,1,0,0,87,75,7,3,0,4,13,27,5,0.0,0.3333333333333333,5.311475409836065,78.0,3.6826295441850574,1.3278688524590165,8.852459016393443,1.3278688524590163,3.098360655737705,7.081967213114755,2.2857142857142856,6.19672131147541
2014,11620,81,1419887,1.0,13,0.0,3,3,0,0.0,0,59.666666666666664,43,27,20,7,1,10,36,1,46,6,1,3,254,205,0,0,3,4,64,55,15,0.0,0.5,3.016759776536313,137.0,4.906642732205938,1.324022346368715,6.486033519553073,1.5083798882681565,5.430167597765363,6.93854748603352,1.2777777777777777,4.072625698324023
2014,11620,81,1535507,1.0,8,0.0,1,2,0,0.0,0,14.666666666666666,12,10,10,1,0,3,9,2,9,6,0,0,71,51,3,1,4,1,15,19,0,0.0,0.3333333333333333,6.136363636363637,67.0,6.6580393802506315,1.4318181818181819,7.363636363636364,1.840909090909091,5.5227272727272725,5.5227272727272725,1.0,6.136363636363637
2014,11620,81,1535512,1.0,9,0.0,2,0,0,0.0,1,28.333333333333332,23,13,10,5,0,2,15,0,29,5,2,1,123,99,3,2,4,0,31,18,8,0.0,1.0,3.1764705882352944,130.0,3.146274674368278,1.3411764705882354,7.305882352941176,0.6352941176470588,4.764705882352941,9.211764705882354,1.9333333333333333,4.129411764705883
2014,11620,83,1203048,1.0,18,0.0,1,0,0,0.0,0,23.333333333333332,16,6,4,1,0,4,8,0,12,5,0,1,101,85,17,9,1,2,33,22,4,0.0,1.0,1.542857142857143,268.0,5.0294679516792025,1.0285714285714287,6.171428571428572,1.542857142857143,3.085714285714286,4.628571428571429,1.5,2.3142857142857145
2014,11620,83,1203054,1.0,15,0.0,8,5,0,0.0,1,97.66666666666666,100,36,31,14,1,7,22,0,52,5,2,0,415,367,0,0,13,8,88,140,25,0.0,0.6153846153846154,2.856655290102389,145.0,2.854285114039027,1.249146757679181,9.215017064846418,0.6450511945392492,2.027303754266212,4.791808873720137,2.3636363636363638,3.3174061433447104
2014,11620,83,1310777,1.0,18,0.0,3,5,4,0.0,1,73.66666666666666,72,46,30,11,3,5,13,0,45,10,2,1,315,280,11,5,8,4,111,58,14,0.0,0.375,3.6651583710407243,113.0,2.7553244481239343,1.153846153846154,8.796380090497738,0.6108597285067874,1.5882352941176472,5.497737556561086,3.4615384615384617,5.619909502262445
2014,11620,83,1310780,1.0,14,0.0,8,4,0,0.0,1,85.33333333333333,89,53,40,22,3,3,21,0,44,14,2,2,375,323,0,0,12,5,133,64,23,0.0,0.6666666666666666,4.21875,98.0,2.814289380250631,1.2890625,9.38671875,0.31640625,2.21484375,4.640625,2.0952380952380953,5.58984375
2014,11620,83,1310782,1.0,16,0.0,0,1,6,0.0,0,15.333333333333334,11,6,6,0,1,1,6,0,18,6,0,0,69,55,7,2,1,0,10,16,7,0.0,0.0,3.5217391304347823,117.0,3.005865467207153,1.108695652173913,6.456521739130435,0.5869565217391304,3.5217391304347823,10.565217391304348,3.0,3.5217391304347823
2014,11620,83,1419780,1.0,11,0.0,5,5,0,0.0,2,58.0,66,36,28,12,5,8,10,0,48,2,2,1,255,238,0,0,4,1,78,45,16,0.0,0.5,4.344827586206897,95.0,2.916660069905803,1.3103448275862069,10.241379310344827,1.2413793103448276,1.5517241379310347,7.448275862068965,4.8,5.586206896551724
2014,11620,83,1419784,1.0,13,0.0,3,0,0,0.0,0,33.0,27,16,11,9,0,7,19,0,18,10,0,0,151,119,10,5,1,2,36,35,8,0.0,1.0,3.0,138.0,6.461069683280934,1.393939393939394,7.363636363636364,1.9090909090909092,5.1818181818181825,4.909090909090908,0.9473684210526315,4.363636363636363
2014,11620,83,1419786,1.0,2,0.0,0,0,0,0.0,0,0.0,1,6,6,0,0,1,4,0,0,2,0,0,7,1,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,,0.0,
2014,11620,83,1527146,1.0,18,0.0,3,0,0,0.0,0,31.333333333333332,21,5,5,4,0,0,11,0,20,1,0,0,118,104,16,3,2,0,42,23,8,0.0,1.0,1.4361702127659575,288.0,2.030379805782546,1.021276595744681,6.031914893617022,0.0,3.1595744680851063,5.74468085106383,1.8181818181818181,1.4361702127659575
2014,11620,83,1527148,1.0,4,0.0,0,1,0,0.0,0,4.666666666666666,7,6,4,1,0,2,7,0,4,0,1,0,28,19,3,2,0,2,2,7,1,0.0,0.0,7.714285714285715,54.0,10.51518223739349,3.0000000000000004,13.500000000000002,3.8571428571428577,13.500000000000002,7.714285714285715,0.5714285714285714,11.571428571428573
2014,11620,83,1527149,1.0,1,0.0,0,0,0,0.0,0,0.0,1,3,1,0,1,0,1,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,,0.0,
2014,11620,83,1527152,1.0,2,0.0,0,0,0,0.0,0,4.666666666666666,4,0,0,1,0,1,3,0,5,0,0,0,20,17,3,0,0,0,4,4,1,0.0,,0.0,,4.729467951679203,1.5000000000000002,7.714285714285715,1.9285714285714288,5.7857142857142865,9.642857142857144,1.6666666666666667,0.0
2014,11620,90,1208721,1.0,24,0.0,4,1,5,0.0,0,56.0,38,13,10,9,1,1,23,1,53,1,0,1,229,197,27,5,5,3,47,64,18,0.0,0.8,1.6071428571428572,257.0,1.783039380250631,1.0892857142857142,6.107142857142858,0.1607142857142857,3.696428571428571,8.517857142857142,2.3043478260869565,2.0892857142857144
2014,11620,90,1208725,1.0,28,0.0,3,1,12,0.0,0,47.333333333333336,24,10,9,3,0,1,17,1,53,0,0,0,183,159,12,3,4,3,29,56,16,0.0,0.75,1.7112676056338028,242.0,1.2707154365886593,0.8661971830985915,4.563380281690141,0.19014084507042253,3.232394366197183,10.077464788732392,3.1176470588235294,1.9014084507042253
