date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season,Pitches
02/18/2017,home,12560,754,Washington St.,9,True,10,2,8,win,10 - 2,206340,102,0,1.0,7.0,0.0,1,1,1,0,4,0,22,22,0,0,0,1,0,0,0,0,0,0,0,0.0,8,9,0,0,0,1,1,,1421559,2017,
02/23/2017,home,12560,505,Northern Ky.,9,True,2,0,2,win,2 - 0,206891,102,0,1.0,9.0,1.0,0,0,0,1,13,1,29,28,0,0,0,0,0,0,0,0,0,0,0,107.0,9,5,1,0,0,1,4,,1421559,2017,
03/16/2017,home,12560,428,Minnesota,9,True,3,2,1,win,3 - 2,211602,102,0,1.0,7.0,0.0,6,2,2,1,5,0,29,28,0,0,0,0,0,0,0,0,0,0,0,92.0,6,10,0,0,0,1,2,,1421559,2017,
03/24/2017,away,12560,502,Northern Colo.,9,True,5,7,-2,loss,5 - 7,213403,102,0,1.0,6.0,0.0,6,5,3,3,1,0,26,21,2,0,0,0,0,0,0,0,0,0,1,0.0,12,3,0,1,0,1,1,,1421559,2017,
04/13/2017,home,12560,472,New Mexico St.,9,True,4,8,-4,loss,4 - 8,219270,102,0,1.0,5.0,0.0,7,7,5,1,6,0,23,21,0,0,0,4,0,0,0,0,0,1,0,86.0,4,5,0,1,0,1,4,,1421559,2017,
04/21/2017,away,12560,1356,Seattle U,10,True,3,2,1,win,3 - 2,221299,102,0,1.0,8.1,0.0,5,2,1,1,11,0,34,30,2,0,0,1,0,2,0,0,0,1,0,114.0,14,1,0,0,0,1,1,,1421559,2017,
04/25/2017,away,12560,534,Pacific,9,True,5,2,3,win,5 - 2,222634,102,0,0.0,1.0,0.0,2,1,1,0,3,0,5,5,0,0,0,0,2,0,0,0,0,0,0,23.0,0,0,0,0,0,5,1,,1421559,2017,
04/28/2017,home,12560,94,CSU Bakersfield,9,True,3,4,-1,loss,3 - 4,223473,102,0,1.0,4.1,0.0,7,4,4,4,3,0,24,20,1,0,0,0,3,0,0,0,0,0,0,92.0,6,4,0,1,0,1,1,,1421559,2017,
05/05/2017,away,12560,136,Chicago St.,9,True,2,6,-4,loss,2 - 6,224839,102,0,1.0,8.0,1.0,13,6,6,0,5,0,37,36,2,1,0,0,1,1,0,0,0,0,0,105.0,9,9,0,1,0,1,2,,1421559,2017,
05/18/2017,home,12560,536,UTRGV,9,True,6,4,2,win,6 - 4,226896,102,0,1.0,6.0,0.0,5,3,1,2,7,0,25,22,0,0,0,0,0,0,0,0,0,1,0,99.0,6,3,0,0,0,1,2,,1421559,2017,
05/27/2017,home,12560,94,CSU Bakersfield,9,True,5,0,5,win,5 - 0,227604,102,0,1.0,5.0,0.0,1,0,0,1,6,0,17,15,0,0,0,0,0,1,0,0,0,0,0,71.0,6,1,1,0,0,1,1,,1421559,2017,
02/19/2017,home,12560,553,Prairie View,9,True,14,0,14,win,14 - 0,206410,474,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9.0,1,1,0,0,0,4,0,,1879542,2017,
02/24/2017,home,12560,716,Troy,9,True,9,12,-3,loss,9 - 12,206907,474,0,0.0,1.0,0.0,3,3,3,1,2,0,7,6,1,0,0,0,0,0,0,1,1,0,0,31.0,1,0,0,0,0,5,0,,1879542,2017,
02/28/2017,away,12560,646,South Alabama,9,True,7,10,-3,loss,7 - 10,208062,474,0,0.0,1.0,0.0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,17.0,1,2,0,0,0,6,0,,1879542,2017,
03/08/2017,home,12560,664,Southern Miss.,9,True,0,6,-6,loss,0 - 6,209733,474,0,0.0,1.0,0.0,3,2,2,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,20.0,1,1,0,0,0,3,0,,1879542,2017,
03/11/2017,away,12560,655,Southeastern La.,9,True,3,8,-5,loss,3 - 8,210486,474,0,0.0,1.0,0.0,2,1,1,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,9.0,0,2,0,0,0,4,0,,1879542,2017,
03/18/2017,home,12560,2,Abilene Christian,9,True,12,6,6,win,12 - 6,212029,474,0,0.0,1.0,0.0,1,1,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,1,16.0,0,3,0,0,0,3,0,,1879542,2017,
03/19/2017,home,12560,2,Abilene Christian,9,True,9,8,1,win,9 - 8,212504,474,0,0.0,2.0,0.0,1,0,0,1,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,21.0,4,0,0,0,1,6,0,,1879542,2017,
03/31/2017,home,12560,26172,A&M-Corpus Christi,9,True,10,3,7,win,10 - 3,215247,474,0,0.0,1.0,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,0,0,0,3,0,,1879542,2017,
04/13/2017,away,12560,402,McNeese,9,True,0,5,-5,loss,0 - 5,219055,474,0,0.0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14.0,2,0,0,0,0,3,0,,1879542,2017,
03/29/2017,home,12560,699,Texas Southern,9,True,14,7,7,win,14 - 7,215007,700,0,0.0,0.1,0.0,0,1,1,0,1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,8.0,0,0,0,0,0,6,0,,1886596,2017,
02/18/2017,away,12560,102,Sacramento St.,9,True,2,10,-8,loss,2 - 10,206340,754,0,1.0,4.0,0.0,2,1,1,3,4,0,17,13,0,0,0,0,1,1,0,0,0,0,0,0.0,2,5,0,0,0,1,0,,1756190,2017,
02/24/2017,away,12560,370,LMU (CA),9,True,6,3,3,win,6 - 3,206967,754,0,1.0,4.0,0.0,4,2,2,4,2,0,20,15,0,0,0,0,0,0,0,0,0,1,0,82.0,7,3,0,0,0,1,0,,1756190,2017,
03/03/2017,home,12560,676,SFA,9,True,4,2,2,win,4 - 2,208347,754,0,1.0,6.0,0.0,4,2,2,3,3,0,22,18,0,0,0,0,0,1,0,0,0,0,0,0.0,10,1,0,0,0,1,2,,1756190,2017,
03/25/2017,home,12560,101,CSUN,9,True,11,7,4,win,11 - 7,214234,754,0,1.0,6.0,0.0,4,2,2,2,4,0,24,22,2,0,0,0,0,0,0,0,0,0,0,93.0,9,5,1,0,0,1,1,,1756190,2017,
03/31/2017,away,12560,107,California,9,True,2,12,-10,loss,2 - 12,215232,754,0,1.0,3.2,0.0,10,9,9,3,1,0,26,21,0,2,0,1,0,2,0,0,0,0,0,96.0,4,6,0,1,0,1,0,,1756190,2017,
04/07/2017,home,12560,29,Arizona,9,True,5,19,-14,loss,5 - 19,217161,754,0,0.0,3.1,0.0,11,10,10,2,3,0,23,20,5,0,0,0,1,0,0,1,0,1,0,85.0,4,3,0,1,0,2,1,,1756190,2017,
04/27/2017,away,12560,732,Utah,10,True,1,2,-1,loss,1 - 2,222966,754,0,1.0,5.0,0.0,4,1,1,2,4,0,20,17,0,0,1,0,1,0,0,0,0,1,0,88.0,7,3,0,0,0,1,1,,1756190,2017,
02/25/2017,away,12560,115,Campbell,9,True,7,10,-3,loss,7 - 10,207643,562,0,0.0,0.2,0.0,2,2,2,3,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0,23.0,0,1,0,1,0,2,1,,1882900,2017,
03/11/2017,away,12560,741,VMI,9,True,5,9,-4,loss,5 - 9,210477,562,0,0.0,0.0,0.0,2,3,3,1,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,,1882900,2017,
05/02/2017,home,12560,127,Central Conn. St.,9,True,13,24,-11,loss,13 - 24,224468,562,0,1.0,1.1,0.0,4,7,5,2,2,0,11,9,2,0,0,0,1,0,0,0,0,0,0,41.0,0,1,0,1,0,1,1,,1882900,2017,
02/25/2017,away,12560,244,Furman,9,True,5,12,-7,loss,5 - 12,207300,439,0,0.0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16.0,1,0,0,0,0,4,1,,1648386,2017,
03/13/2017,away,12560,746,Virginia,9,True,0,10,-10,loss,0 - 10,211261,439,0,0.0,1.0,0.0,0,3,2,4,2,0,7,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,6,0,,1648386,2017,
03/19/2017,away,12560,249,George Washington,9,True,0,4,-4,loss,0 - 4,212621,439,0,0.0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,0,0,6.0,0,0,0,0,0,3,0,,1648386,2017,
04/02/2017,away,12560,116,Canisius,9,True,10,11,-1,loss,10 - 11,216164,439,0,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0,1,0,0,0,4,0,,1648386,2017,
04/19/2017,home,12560,342,Lafayette,9,True,5,4,1,win,5 - 4,220960,439,0,0.0,1.1,0.0,2,0,0,0,1,0,7,6,1,0,0,0,0,1,0,0,0,0,0,20.0,3,0,0,0,0,3,0,,1648386,2017,
04/23/2017,home,12560,482,Niagara,11,True,6,5,1,win,6 - 5,222483,439,0,0.0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,5.0,0,0,0,0,0,3,0,,1648386,2017,
05/03/2017,away,12560,14,UAlbany,9,True,3,4,-1,loss,3 - 4,224576,439,0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,4,0,,1648386,2017,
05/07/2017,away,12560,220,Fairfield,9,True,2,9,-7,loss,2 - 9,225450,439,0,0.0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,18.0,1,1,0,0,0,4,0,,1648386,2017,
02/18/2017,home,12560,261,Grambling,9,True,5,11,-6,loss,5 - 11,206272,665,0,0.0,1.0,0.0,6,4,4,0,1,0,9,9,0,0,0,0,1,0,0,1,1,0,0,0.0,2,0,0,0,0,2,0,,1647704,2017,
03/11/2017,home,12560,261,Grambling,9,True,6,9,-3,loss,6 - 9,210511,665,0,0.0,1.2,0.0,3,4,2,3,0,0,11,7,0,0,0,0,0,0,0,0,0,1,0,0.0,5,0,0,1,0,4,0,,1647704,2017,
03/28/2017,away,12560,314,Jackson St.,10,True,4,5,-1,loss,4 - 5,214861,665,0,0.0,1.1,0.0,2,1,1,1,0,0,7,4,0,0,0,0,1,1,0,0,0,1,0,0.0,3,0,0,1,0,5,0,,1647704,2017,
04/08/2017,home,12560,699,Texas Southern,9,True,12,11,1,win,12 - 11,217371,665,0,0.0,1.0,0.0,1,3,3,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,28.0,1,1,0,0,0,2,0,,1647704,2017,
05/10/2017,home,12560,346,Lamar University,9,True,1,10,-9,loss,1 - 10,225909,665,0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14.0,1,2,0,0,0,5,0,,1647704,2017,
05/19/2017,home,12560,314,Jackson St.,9,True,2,7,-5,loss,2 - 7,227031,665,0,0.0,1.0,0.0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,3,0,,1647704,2017,
02/25/2017,home,12560,711,Towson,9,True,11,5,6,win,11 - 5,207352,101,0,0.0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,6.0,2,0,0,0,0,5,0,,1646181,2017,
03/05/2017,away,12560,736,Vanderbilt,9,True,3,11,-8,loss,3 - 11,209023,101,0,0.0,1.0,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,12.0,1,1,0,0,0,5,0,,1646181,2017,
03/07/2017,away,12560,110,UCLA,9,True,2,7,-5,loss,2 - 7,209542,101,0,0.0,2.1,0.0,3,0,0,0,0,0,10,10,1,0,0,0,0,0,0,3,0,0,0,35.0,2,5,0,0,0,4,0,,1646181,2017,
03/10/2017,home,12560,559,Purdue,9,True,16,8,8,win,16 - 8,210143,101,0,0.0,2.2,0.0,5,4,4,2,1,0,15,13,1,0,0,0,2,0,0,0,0,0,0,45.0,1,6,0,0,0,2,0,,1646181,2017,
03/18/2017,home,12560,610,Saint Mary's (CA),9,True,0,10,-10,loss,0 - 10,212435,101,0,0.0,1.0,0.0,1,1,1,1,0,0,6,4,0,0,0,0,0,0,0,2,2,1,0,16.0,1,2,0,0,0,3,0,,1646181,2017,
03/25/2017,away,12560,754,Washington St.,9,True,7,11,-4,loss,7 - 11,214234,101,0,0.0,0.1,0.0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,9.0,1,0,0,0,0,3,0,,1646181,2017,
04/25/2017,home,12560,370,LMU (CA),9,True,10,18,-8,loss,10 - 18,222649,101,0,0.0,0.2,0.0,3,2,2,1,1,0,5,4,1,0,0,0,2,0,0,2,2,0,0,27.0,0,1,0,0,0,6,0,,1646181,2017,
02/17/2017,home,12560,654,Southeast Mo. St.,9,True,3,2,1,win,3 - 2,205826,676,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,2,0,,1764452,2017,
02/19/2017,home,12560,654,Southeast Mo. St.,9,True,1,3,-2,loss,1 - 3,206436,676,0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,8.0,1,2,0,0,0,3,0,,1764452,2017,
02/21/2017,away,12560,697,Texas A&M,12,True,5,6,-1,loss,5 - 6,206745,676,0,0.0,1.0,0.0,2,1,1,0,1,0,5,5,0,1,0,0,0,0,0,2,0,0,0,22.0,1,1,0,0,0,2,0,,1764452,2017,
02/25/2017,away,12560,706,UTSA,9,True,1,14,-13,loss,1 - 14,207252,676,0,0.0,1.0,0.0,1,1,1,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,23.0,1,1,0,0,0,3,0,,1764452,2017,
03/11/2017,home,12560,32,Little Rock,9,True,3,8,-5,loss,3 - 8,210482,676,0,0.0,1.2,0.0,1,0,0,0,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,29.0,0,1,0,0,0,5,1,,1764452,2017,
03/17/2017,away,12560,402,McNeese,9,True,1,4,-3,loss,1 - 4,211717,676,0,0.0,0.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,2.0,1,0,0,0,0,3,0,,1764452,2017,
03/18/2017,away,12560,402,McNeese,9,True,4,8,-4,loss,4 - 8,212031,676,0,0.0,1.0,0.0,1,1,1,0,2,0,4,4,0,0,0,1,0,0,0,0,0,0,0,15.0,1,0,0,1,0,2,0,,1764452,2017,
03/21/2017,home,12560,366,Louisiana Tech,9,True,6,2,4,win,6 - 2,212990,676,0,0.0,1.1,0.0,1,0,0,2,2,0,8,5,0,0,0,0,0,1,0,0,0,0,0,40.0,0,2,0,0,0,2,2,,1764452,2017,
03/25/2017,home,12560,2,Abilene Christian,9,True,11,8,3,win,11 - 8,214241,676,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9.0,0,2,0,0,0,3,0,,1764452,2017,
03/25/2017,home,12560,2,Abilene Christian,9,True,14,6,8,win,14 - 6,214281,676,0,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,3,0,,1764452,2017,
03/26/2017,home,12560,2,Abilene Christian,9,True,4,2,2,win,4 - 2,214422,676,0,0.0,1.0,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,10.0,0,1,0,0,0,2,1,,1764452,2017,
04/11/2017,away,12560,32,Little Rock,9,True,4,10,-6,loss,4 - 10,218667,676,0,0.0,1.1,0.0,1,0,0,0,2,0,5,5,1,0,0,0,0,0,0,1,0,0,0,22.0,2,0,0,0,0,3,0,,1764452,2017,
04/15/2017,home,12560,624,Sam Houston,9,True,12,2,10,win,12 - 2,219838,676,0,0.0,1.1,0.0,1,1,1,1,2,0,6,5,1,0,0,0,0,0,0,0,0,0,0,24.0,0,2,0,0,0,2,0,,1764452,2017,
04/18/2017,away,12560,51,Baylor,9,True,1,2,-1,loss,1 - 2,220630,676,0,0.0,2.2,0.0,0,0,0,1,6,0,8,7,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,2,3,,1764452,2017,
04/22/2017,away,12560,26172,A&M-Corpus Christi,9,True,5,8,-3,loss,5 - 8,221506,676,0,0.0,0.0,0.0,3,4,3,0,0,0,4,4,0,1,0,0,1,0,0,2,2,0,0,16.0,0,0,0,1,0,2,0,,1764452,2017,
04/25/2017,away,12560,698,TCU,9,True,6,2,4,win,6 - 2,222652,676,0,0.0,0.2,0.0,2,2,2,1,2,0,5,4,1,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,2,0,,1764452,2017,
04/28/2017,home,12560,655,Southeastern La.,9,True,0,7,-7,loss,0 - 7,223373,676,0,0.0,0.0,0.0,1,2,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,5.0,0,0,0,0,0,3,0,,1764452,2017,
02/22/2017,away,12560,165,Coppin St.,10,True,6,5,1,win,6 - 5,206786,251,0,0.0,1.0,0.0,2,1,1,0,2,0,5,5,1,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,0,2,1,,1528810,2017,
03/17/2017,away,12560,1092,Gardner-Webb,9,True,1,8,-7,loss,1 - 8,211845,251,0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,4,0,,1528810,2017,
03/25/2017,away,12560,80,Brown,9,True,10,11,-1,loss,10 - 11,214012,251,0,0.0,0.1,0.0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,4,0,,1528810,2017,
03/29/2017,home,12560,726,Navy,9,True,2,6,-4,loss,2 - 6,214969,251,0,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,3.0,1,0,0,0,0,2,0,,1528810,2017,
04/09/2017,home,12560,477,New York Tech,9,True,13,3,10,win,13 - 3,218044,251,0,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,3,0,,1528810,2017,
04/14/2017,home,12560,169,Creighton,9,True,4,6,-2,loss,4 - 6,219334,251,0,0.0,0.1,0.0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,7.0,1,0,0,0,0,3,0,,1528810,2017,
02/19/2017,home,12560,285,Holy Cross,9,True,3,2,1,win,3 - 2,206683,127,0,0.0,0.2,0.0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,2,0,0,0.0,1,1,0,0,0,3,0,,1767615,2017,
02/24/2017,home,12560,649,South Dakota St.,9,True,6,4,2,win,6 - 4,207180,127,0,0.0,2.1,0.0,3,0,0,0,3,0,10,10,0,0,0,0,0,0,0,1,0,0,0,0.0,1,3,0,0,1,3,2,,1767615,2017,
02/26/2017,away,12560,380,Maine,9,True,6,3,3,win,6 - 3,207919,127,0,0.0,2.1,0.0,2,0,0,2,2,0,11,9,0,0,0,0,0,0,0,1,0,0,0,0.0,3,2,1,0,0,4,0,,1767615,2017,
03/08/2017,home,12560,272,Hartford,9,True,6,4,2,win,6 - 4,209933,127,0,0.0,1.1,0.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,3,0,0,0,0.0,1,1,0,0,1,5,0,,1767615,2017,
03/11/2017,away,12560,386,Marist,10,True,3,2,1,win,3 - 2,210839,127,0,0.0,1.0,0.0,1,0,0,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0.0,1,2,0,0,1,3,0,,1767615,2017,
03/19/2017,home,12560,450,Mount St. Mary's,9,True,4,0,4,win,4 - 0,212847,127,0,0.0,2.0,0.0,1,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,1,2,0,,1767615,2017,
04/11/2017,home,12560,400,Massachusetts,9,True,0,15,-15,loss,0 - 15,218847,127,0,0.0,1.0,0.0,0,0,0,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,7,0,,1767615,2017,
04/30/2017,away,12560,62,Binghamton,11,True,2,3,-1,loss,2 - 3,224120,127,0,0.0,3.0,0.0,3,1,1,1,2,0,12,10,1,0,0,0,0,0,0,0,0,1,0,0.0,3,3,0,0,0,2,0,,1767615,2017,
05/06/2017,home,12560,590,Sacred Heart,9,True,9,1,8,win,9 - 1,225371,127,0,0.0,2.2,0.0,0,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,0,0,1,2,1,,1767615,2017,
05/12/2017,away,12560,748,Wagner,9,True,10,7,3,win,10 - 7,226239,127,0,0.0,0.1,0.0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0,7.0,1,0,0,0,1,3,0,,1767615,2017,
05/20/2017,home,12560,222,Fairleigh Dickinson,9,True,10,5,5,win,10 - 5,227263,127,0,0.0,2.2,0.0,3,0,0,0,2,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,0,0,0,2,1,,1767615,2017,
05/28/2017,home,12560,590,Sacred Heart,9,True,6,3,3,win,6 - 3,227651,127,0,0.0,1.1,0.0,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,4,1,,1767615,2017,
03/07/2017,home,12560,1045,DBU,10,True,3,2,1,win,3 - 2,209575,698,0,0.0,0.2,0.0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,9.0,1,1,0,0,0,3,0,,1527262,2017,
03/12/2017,away,12560,109,UC Irvine,9,True,16,7,9,win,16 - 7,210865,698,0,0.0,1.0,0.0,2,4,4,2,0,0,9,5,0,0,0,0,0,2,0,0,0,0,0,0.0,1,2,0,0,0,2,0,,1527262,2017,
03/29/2017,home,12560,536,UTRGV,9,True,18,2,16,win,18 - 2,214984,698,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17.0,2,0,0,0,0,4,1,,1527262,2017,
04/02/2017,away,12560,327,Kansas St.,9,True,12,4,8,win,12 - 4,216033,698,0,0.0,1.0,0.0,3,2,2,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,24.0,0,1,0,0,0,2,0,,1527262,2017,
03/29/2017,home,12560,129,Central Mich.,9,True,13,4,9,win,13 - 4,214952,418,0,0.0,1.0,0.0,2,3,1,2,1,0,8,5,1,0,0,0,2,0,0,0,0,0,1,40.0,0,2,0,0,0,5,0,,1871485,2017,
04/01/2017,home,12560,539,Penn St.,9,True,15,2,13,win,15 - 2,215486,418,0,0.0,1.0,0.0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,0,0,0,4,2,,1871485,2017,
04/11/2017,home,12560,204,Eastern Mich.,13,True,2,1,1,win,2 - 1,218587,418,0,0.0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6.0,0,0,0,0,0,7,1,,1871485,2017,
04/22/2017,home,12560,306,Indiana,9,True,9,12,-3,loss,9 - 12,221460,418,0,0.0,1.1,0.0,3,0,0,1,2,0,8,7,0,0,0,0,1,0,0,0,0,0,0,31.0,1,1,0,0,0,4,1,,1871485,2017,
05/25/2017,away,12560,306,Indiana,13,True,4,5,-1,loss,4 - 5,227469,418,0,0.0,0.1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4.0,1,0,0,0,0,6,0,,1871485,2017,
03/05/2017,home,12560,102,Sacramento St.,9,True,4,0,4,win,4 - 0,209078,756,0,0.0,1.0,0.0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,10.0,2,0,0,0,0,4,0,,1876498,2017,
03/12/2017,home,12560,305,Indiana St.,9,True,3,2,1,win,3 - 2,210908,756,0,0.0,0.0,0.0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0,0,0,0,0,3,0,,1876498,2017,
03/18/2017,home,12560,732,Utah,10,True,4,3,1,win,4 - 3,212449,756,0,1.0,2.0,0.0,1,3,3,2,3,0,9,7,0,0,0,0,0,0,0,0,0,0,0,36.0,2,1,0,0,0,1,1,,1876498,2017,
03/22/2017,away,12560,260,Gonzaga,9,True,7,8,-1,loss,7 - 8,213191,756,0,1.0,2.2,0.0,5,4,4,2,1,0,15,12,0,0,0,0,0,1,0,0,0,0,0,64.0,3,3,0,0,0,1,0,,1876498,2017,
03/04/2017,away,12560,415,Miami (FL),9,True,2,3,-1,loss,2 - 3,208507,172,0,0.0,0.1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5.0,1,0,0,0,0,3,0,,1526140,2017,
03/18/2017,away,12560,141,The Citadel,10,True,7,8,-1,loss,7 - 8,212040,172,0,1.0,3.2,0.0,7,4,4,2,3,0,20,18,0,0,1,0,0,0,0,0,0,0,0,84.0,5,3,0,0,0,1,1,,1526140,2017,
04/11/2017,home,12560,368,UMass Lowell,9,True,5,9,-4,loss,5 - 9,218634,172,0,1.0,1.0,0.0,2,3,3,1,1,0,6,5,0,0,0,1,1,0,0,0,0,0,0,32.0,1,1,0,1,0,1,0,,1526140,2017,
04/18/2017,home,12560,67,Boston College,9,True,8,3,5,win,8 - 3,220632,172,0,0.0,2.2,0.0,3,1,0,1,4,0,12,11,1,0,0,0,0,0,0,0,0,0,0,47.0,1,2,1,0,0,3,0,,1526140,2017,
04/30/2017,away,12560,275,Harvard,9,True,7,8,-1,loss,7 - 8,224222,172,0,0.0,1.0,0.0,1,1,1,2,3,0,6,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,3,2,,1526140,2017,
02/28/2017,away,12560,508,Northwestern St.,12,True,8,6,2,win,8 - 6,208115,671,0,1.0,5.0,0.0,0,0,0,2,8,0,17,15,0,0,0,0,0,0,0,0,0,0,0,77.0,2,5,0,0,0,1,2,,1755102,2017,
04/02/2017,home,12560,646,South Alabama,9,True,10,2,8,win,10 - 2,216034,671,0,1.0,5.0,0.0,6,2,2,2,7,0,21,19,0,0,0,2,0,0,0,0,0,0,0,99.0,0,6,1,0,0,1,2,,1755102,2017,
04/15/2017,home,12560,30,Arkansas St.,9,True,3,2,1,win,3 - 2,219803,671,0,1.0,6.0,0.0,3,2,2,4,4,0,25,19,1,0,0,0,2,0,0,0,0,1,1,90.0,6,8,0,0,0,1,2,,1755102,2017,
04/30/2017,away,12560,702,UT Arlington,9,True,3,9,-6,loss,3 - 9,224302,671,0,1.0,4.2,0.0,4,6,2,2,5,0,23,17,1,0,0,0,0,2,0,0,0,2,0,94.0,6,3,0,1,0,1,4,,1755102,2017,
02/24/2017,away,12560,610,Saint Mary's (CA),9,True,11,1,10,win,11 - 1,206958,756,0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13.0,1,2,0,0,0,3,0,,1876499,2017,
02/25/2017,home,12560,204,Eastern Mich.,9,True,8,4,4,win,8 - 4,207542,172,0,0.0,3.0,0.0,2,2,0,2,2,0,15,11,0,0,0,0,0,1,0,0,0,0,1,51.0,2,4,0,0,1,3,0,,1526141,2017,
