date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season,Pitches
02/18/2017,home,12560,505,Northern Ky.,9,True,3,5,-2,loss,3 - 5,206389,115,0,0.0,0.0,0.0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,0,2,0,,1773762,2017,
03/07/2017,away,12560,253,Ga. Southern,9,True,2,8,-6,loss,2 - 8,209602,115,0,1.0,2.0,0.0,8,4,4,0,0,0,13,13,1,0,0,0,0,0,0,0,0,0,0,38.0,3,2,0,1,0,1,0,,1773762,2017,
03/15/2017,home,12560,576,Rider,9,True,7,12,-5,loss,7 - 12,211592,115,0,0.0,0.1,0.0,3,4,4,1,0,0,5,3,1,0,0,0,0,0,0,0,0,1,0,16.0,1,0,0,1,0,3,0,,1773762,2017,
03/31/2017,home,12560,48,Charleston So.,9,True,6,12,-6,loss,6 - 12,215455,115,0,0.0,0.0,0.0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,10.0,0,0,0,0,0,3,0,,1773762,2017,
04/18/2017,away,12560,489,N.C. Central,9,True,4,2,2,win,4 - 2,220856,115,0,0.0,1.0,0.0,2,1,1,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,20.0,1,1,0,0,0,2,0,,1773762,2017,
05/02/2017,home,12560,742,Virginia Tech,9,True,7,2,5,win,7 - 2,224535,115,0,0.0,1.2,0.0,0,0,0,2,1,0,6,4,0,0,0,0,0,0,0,3,0,0,0,25.0,1,2,0,0,0,5,0,,1773762,2017,
05/06/2017,away,12560,355,Liberty,9,True,7,4,3,win,7 - 4,224969,115,0,0.0,3.1,0.0,2,2,2,4,4,0,16,11,1,0,0,0,2,0,0,0,0,0,1,0.0,2,4,1,0,0,2,2,,1773762,2017,
05/16/2017,away,12560,196,East Carolina,9,True,6,14,-8,loss,6 - 14,226681,115,0,0.0,1.0,0.0,3,2,2,1,0,0,8,6,0,0,0,1,1,1,0,0,0,0,0,28.0,3,0,0,0,0,4,0,,1773762,2017,
05/20/2017,home,12560,363,Longwood,10,True,5,7,-2,loss,5 - 7,227262,115,0,0.0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,13.0,2,0,0,0,0,5,1,,1773762,2017,
02/18/2017,home,12560,83,Bucknell,9,True,3,7,-4,loss,3 - 7,206294,386,0,0.0,1.1,0.0,1,1,1,2,1,0,6,3,1,0,0,0,0,0,0,3,0,0,1,0.0,0,2,0,0,0,4,0,,1655941,2017,
03/04/2017,away,12560,248,George Mason,9,True,9,10,-1,loss,9 - 10,208587,386,0,0.0,0.2,0.0,0,0,0,2,1,0,4,2,0,0,0,0,1,0,0,1,0,0,0,0.0,0,1,0,0,0,2,0,,1655941,2017,
03/16/2017,away,12560,740,VCU,9,True,15,6,9,win,15 - 6,211600,386,0,0.0,1.0,0.0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,5,0,,1655941,2017,
04/11/2017,home,12560,683,Stony Brook,9,True,2,9,-7,loss,2 - 9,218572,386,0,0.0,2.1,0.0,2,2,1,1,2,0,12,10,0,0,0,0,0,1,0,3,3,0,0,42.0,0,4,0,0,0,3,1,,1655941,2017,
05/15/2017,away,12560,220,Fairfield,10,True,4,5,-1,loss,4 - 5,226629,386,0,0.0,0.0,0.0,1,0,0,2,0,0,3,1,0,0,0,0,1,0,2,1,1,0,0,11.0,0,0,0,0,0,6,0,,1655941,2017,
05/18/2017,home,12560,639,Siena,9,True,9,2,7,win,9 - 2,226735,386,0,0.0,0.1,0.0,0,1,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,11.0,1,0,0,0,0,2,0,,1655941,2017,
02/18/2017,home,12560,204,Eastern Mich.,9,True,27,9,18,win,27 - 9,206286,434,0,0.0,2.1,0.0,4,1,1,1,4,0,12,11,0,0,0,0,1,0,0,3,0,0,0,41.0,3,0,0,0,0,4,1,,1881847,2017,
04/28/2017,home,12560,697,Texas A&M,9,True,1,11,-10,loss,1 - 11,223386,434,0,0.0,2.1,0.0,1,0,0,1,6,0,10,8,0,0,0,0,0,1,0,2,0,0,0,39.0,0,1,0,0,0,4,1,,1881847,2017,
05/16/2017,home,12560,202,Eastern Ky.,9,True,13,4,9,win,13 - 4,226684,434,0,0.0,1.1,0.0,2,2,2,3,1,0,11,7,0,0,0,0,1,1,0,0,0,0,0,44.0,2,1,0,0,0,2,0,,1881847,2017,
02/22/2017,away,12560,37,Auburn,9,True,8,12,-4,loss,8 - 12,206820,228,0,1.0,2.0,0.0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,13.0,5,1,0,0,0,1,0,,1652790,2017,
03/25/2017,away,12560,651,South Fla.,11,True,3,2,1,win,3 - 2,213843,228,0,1.0,7.1,0.0,4,2,1,3,6,0,27,21,1,0,0,0,0,1,0,0,0,1,1,112.0,8,5,0,0,0,1,1,,1652790,2017,
04/14/2017,home,12560,61,Bethune-Cookman,9,True,3,1,2,win,3 - 1,219384,228,0,1.0,7.0,0.0,6,1,1,3,5,0,29,26,1,0,0,0,1,0,0,0,0,0,0,0.0,5,10,1,0,0,1,1,,1652790,2017,
05/12/2017,away,12560,488,N.C. A&T,9,True,6,4,2,win,6 - 4,226136,228,0,1.0,8.0,0.0,6,4,2,0,5,0,33,31,0,0,0,0,4,0,0,0,0,1,1,100.0,9,11,1,0,0,1,1,,1652790,2017,
05/18/2017,home,12560,61,Bethune-Cookman,9,True,5,6,-1,loss,5 - 6,226866,228,0,1.0,6.1,0.0,8,4,4,2,3,0,28,23,1,1,0,1,0,1,0,0,0,1,1,100.0,9,5,0,1,0,1,2,,1652790,2017,
02/26/2017,home,12560,301,Illinois,9,True,7,6,1,win,7 - 6,207841,434,0,0.0,2.2,0.0,2,0,0,0,4,0,9,8,0,0,0,0,0,0,0,1,0,1,0,0.0,2,1,0,0,0,2,1,,1881845,2017,
03/24/2017,home,12560,31,Arkansas,9,True,2,9,-7,loss,2 - 9,213530,434,0,0.0,2.0,0.0,3,1,1,1,5,0,10,9,0,0,0,0,0,0,0,0,0,0,0,43.0,0,1,0,0,0,2,2,,1881845,2017,
03/28/2017,home,12560,654,Southeast Mo. St.,9,True,5,6,-1,loss,5 - 6,214864,434,0,0.0,0.1,0.0,2,3,3,1,0,0,4,3,1,0,0,1,0,0,0,0,0,0,0,11.0,1,0,0,1,0,2,0,,1881845,2017,
04/28/2017,home,12560,697,Texas A&M,9,True,1,11,-10,loss,1 - 11,223386,434,0,0.0,0.1,0.0,3,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,22.0,0,1,0,0,0,3,0,,1881845,2017,
05/24/2017,home,12560,365,LSU,9,True,3,10,-7,loss,3 - 10,227357,434,0,0.0,0.2,0.0,1,1,1,0,0,0,3,3,0,0,0,1,0,0,0,2,2,0,0,10.0,1,1,0,0,0,4,0,,1881845,2017,
02/25/2017,away,12560,430,Mississippi St.,9,True,4,12,-8,loss,4 - 12,207598,386,0,0.0,1.1,0.0,2,2,2,1,3,0,7,6,1,0,0,0,0,0,0,2,0,0,0,24.0,1,0,0,0,0,3,0,,1655943,2017,
02/26/2017,home,12560,305,Indiana St.,9,True,1,3,-2,loss,1 - 3,207872,386,0,0.0,3.0,0.0,0,0,0,1,1,0,10,9,0,0,0,0,0,0,0,1,0,0,0,28.0,3,5,0,0,0,2,1,,1655943,2017,
03/19/2017,home,12560,540,Penn,12,True,4,5,-1,loss,4 - 5,212750,386,0,1.0,5.1,0.0,1,0,0,2,7,0,21,18,0,0,0,0,0,1,0,0,0,0,0,0.0,6,3,0,0,0,1,1,,1655943,2017,
03/25/2017,home,12560,310,Iona,9,True,1,3,-2,loss,1 - 3,214308,386,0,0.0,2.0,0.0,2,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,2,2,,1655943,2017,
04/15/2017,away,12560,439,Monmouth,9,True,5,4,1,win,5 - 4,220103,386,0,0.0,0.1,0.0,1,0,0,1,1,0,3,2,0,0,0,0,1,0,0,2,2,0,0,11.0,0,0,0,0,1,3,1,,1655943,2017,
05/06/2017,home,12560,576,Rider,9,True,5,1,4,win,5 - 1,225090,386,0,0.0,1.2,0.0,1,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,28.0,0,3,0,0,1,2,1,,1655943,2017,
05/14/2017,away,12560,220,Fairfield,11,True,3,1,2,win,3 - 1,226602,386,0,0.0,0.2,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16.0,1,0,0,0,0,2,0,,1655943,2017,
05/15/2017,away,12560,220,Fairfield,10,True,4,5,-1,loss,4 - 5,226629,386,0,0.0,1.1,0.0,1,0,0,1,2,0,6,5,0,0,0,0,1,0,0,1,0,0,0,27.0,1,1,0,0,0,4,1,,1655943,2017,
02/23/2017,away,12560,277,Hawaii,11,True,3,1,2,win,3 - 1,206864,629,0,1.0,7.0,0.0,4,0,0,1,5,0,25,24,0,0,0,0,0,0,0,0,0,0,0,94.0,6,9,0,0,0,1,3,,1544160,2017,
03/03/2017,away,12560,149,Coastal Carolina,9,True,5,7,-2,loss,5 - 7,208373,629,0,1.0,5.0,0.0,4,3,3,1,7,0,19,17,1,0,0,2,0,1,0,0,0,0,0,94.0,2,4,0,0,0,1,1,,1544160,2017,
04/13/2017,home,12560,551,Portland,9,True,4,0,4,win,4 - 0,219118,629,0,1.0,7.0,0.0,4,0,0,1,3,0,26,24,0,0,0,0,0,1,0,0,0,0,0,115.0,8,9,1,0,0,1,0,,1544160,2017,
04/21/2017,away,12560,631,Santa Clara,9,True,2,3,-1,loss,2 - 3,221147,629,0,1.0,6.2,0.0,4,3,3,3,5,0,27,22,1,0,0,1,0,2,0,0,0,0,0,98.0,7,6,0,1,0,1,1,,1544160,2017,
05/13/2017,home,12560,630,San Jose St.,9,True,3,2,1,win,3 - 2,226310,629,0,1.0,5.0,0.0,4,1,1,5,2,0,23,16,0,0,0,0,0,2,0,0,0,0,0,104.0,6,4,0,0,0,1,1,,1544160,2017,
02/17/2017,away,12560,115,Campbell,9,True,5,12,-7,loss,5 - 12,206002,505,0,0.0,2.0,0.0,0,0,0,2,2,0,8,6,0,0,0,0,1,0,0,0,0,0,0,26.0,1,3,0,0,0,3,1,,1866748,2017,
02/26/2017,away,12560,102,Sacramento St.,9,True,11,12,-1,loss,11 - 12,207945,505,0,1.0,3.0,0.0,3,1,1,3,6,0,15,12,0,0,0,0,3,0,0,0,0,0,0,72.0,2,1,0,0,0,1,1,,1866748,2017,
02/24/2017,away,12560,631,Santa Clara,9,True,3,1,2,win,3 - 1,206900,169,0,0.0,1.0,0.0,1,0,0,0,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,14.0,1,0,0,0,1,3,0,,1532790,2017,
03/03/2017,away,12560,2,Abilene Christian,10,True,2,3,-1,loss,2 - 3,208393,169,0,0.0,1.2,0.0,1,1,0,0,4,0,7,5,0,0,0,0,0,1,0,0,0,0,1,28.0,0,1,0,1,0,4,0,,1532790,2017,
03/08/2017,away,12560,721,Air Force,9,True,5,7,-2,loss,5 - 7,209835,169,0,0.0,2.2,0.0,3,4,0,1,2,0,13,11,1,1,0,0,2,1,0,0,0,0,0,48.0,3,2,0,1,0,3,0,,1532790,2017,
03/18/2017,home,12560,30024,Utah Valley,9,True,3,2,1,win,3 - 2,212438,169,0,0.0,1.2,0.0,1,0,0,0,3,0,6,5,0,0,0,0,0,1,0,2,0,0,0,21.0,1,0,0,0,1,4,0,,1532790,2017,
04/02/2017,home,12560,792,Winthrop,9,True,1,2,-1,loss,1 - 2,216047,169,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12.0,2,0,0,0,0,5,0,,1532790,2017,
04/11/2017,home,12560,649,South Dakota St.,11,True,6,5,1,win,6 - 5,218590,169,0,0.0,1.0,0.0,3,1,1,1,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,29.0,1,0,0,0,0,8,0,,1532790,2017,
04/18/2017,home,12560,463,Nebraska,9,True,5,2,3,win,5 - 2,220597,169,0,0.0,1.0,0.0,0,0,0,1,1,0,5,3,0,0,0,0,0,1,0,0,0,0,0,21.0,1,1,0,0,1,5,0,,1532790,2017,
04/26/2017,home,12560,782,Wichita St.,10,True,4,3,1,win,4 - 3,222796,169,0,0.0,2.1,0.0,2,0,0,1,2,0,10,7,0,0,0,0,0,0,1,3,0,2,0,37.0,3,2,0,0,0,4,1,,1532790,2017,
04/28/2017,home,12560,812,Xavier,9,True,1,2,-1,loss,1 - 2,223076,169,0,0.0,1.0,0.0,1,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,10.0,2,1,0,1,0,3,0,,1532790,2017,
05/14/2017,home,12560,402,McNeese,9,True,4,9,-5,loss,4 - 9,226486,169,0,0.0,1.0,0.0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,18.0,0,1,0,0,0,4,0,,1532790,2017,
05/26/2017,home,12560,812,Xavier,9,True,6,7,-1,loss,6 - 7,227554,169,0,0.0,1.1,0.0,1,0,0,1,2,0,6,4,0,0,0,0,0,0,0,1,0,1,0,19.0,2,0,0,0,0,4,0,,1532790,2017,
02/17/2017,away,12560,692,Tennessee Tech,9,True,5,7,-2,loss,5 - 7,205876,709,0,1.0,5.0,0.0,3,1,1,2,2,0,22,17,0,0,0,0,1,3,0,0,0,0,0,77.0,3,8,0,0,0,1,0,,1527376,2017,
02/24/2017,home,12560,62,Binghamton,9,True,3,7,-4,loss,3 - 7,207119,709,0,1.0,5.0,0.0,5,1,1,4,6,0,24,20,0,0,0,0,2,0,0,0,0,0,0,0.0,4,5,0,0,0,1,0,,1527376,2017,
03/03/2017,away,12560,651,South Fla.,13,True,3,4,-1,loss,3 - 4,208378,709,0,1.0,6.0,0.0,4,3,2,2,5,0,25,22,3,0,0,0,0,1,0,0,0,0,0,94.0,8,4,0,0,0,1,1,,1527376,2017,
03/17/2017,home,12560,659,Southern Ill.,9,True,8,7,1,win,8 - 7,211902,709,0,1.0,6.0,0.0,10,6,6,1,4,0,27,25,5,0,0,2,0,0,0,0,0,1,0,0.0,5,7,1,0,0,1,2,,1527376,2017,
03/24/2017,home,12560,503,NIU,9,True,2,16,-14,loss,2 - 16,213541,709,0,1.0,3.2,0.0,8,7,3,3,1,0,22,18,1,0,0,0,1,0,0,0,0,0,1,0.0,5,4,0,1,0,1,0,,1527376,2017,
03/31/2017,home,12560,774,Western Mich.,9,True,1,0,1,win,1 - 0,215361,709,0,1.0,8.0,0.0,4,0,0,1,3,0,32,31,0,0,0,0,0,0,0,0,0,0,0,105.0,15,6,1,0,0,1,1,,1527376,2017,
04/28/2017,away,12560,367,Louisville,9,True,4,5,-1,loss,4 - 5,223187,709,0,1.0,7.1,0.0,8,5,5,2,2,0,31,28,0,0,0,2,0,0,0,0,0,1,0,101.0,10,9,0,1,0,1,0,,1527376,2017,
05/06/2017,away,12560,47,Ball St.,9,True,3,5,-2,loss,3 - 5,225328,709,0,1.0,8.0,1.0,12,5,5,1,2,0,37,34,2,0,0,1,0,1,0,0,0,1,0,107.0,9,12,0,1,0,1,0,,1527376,2017,
04/01/2017,away,12560,674,Stanford,9,True,15,7,8,win,15 - 7,215514,528,0,0.0,1.0,0.0,2,1,1,0,0,0,5,5,1,0,0,0,0,0,0,1,1,0,0,10.0,1,2,0,0,0,2,0,,1754320,2017,
05/02/2017,home,12560,529,Oregon,9,True,4,1,3,win,4 - 1,224426,528,0,1.0,5.2,0.0,2,1,1,1,2,0,20,18,1,0,0,0,0,0,0,0,0,1,0,72.0,5,10,1,0,0,1,0,,1754320,2017,
05/16/2017,home,12560,551,Portland,9,True,7,1,6,win,7 - 1,226703,528,0,1.0,4.2,0.0,5,1,0,0,4,0,20,20,0,1,0,0,0,0,0,0,0,0,0,69.0,2,7,0,0,0,1,0,,1754320,2017,
02/24/2017,away,12560,1092,Gardner-Webb,9,True,5,4,1,win,5 - 4,207047,27,0,0.0,1.0,0.0,3,3,3,1,3,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,1,,1547496,2017,
03/12/2017,away,12560,434,Missouri,9,True,2,3,-1,loss,2 - 3,210953,27,0,0.0,1.0,0.0,4,2,2,1,1,0,8,6,0,0,0,1,0,0,1,2,0,1,0,36.0,1,1,0,1,0,3,0,,1547496,2017,
03/15/2017,away,12560,489,N.C. Central,9,True,7,5,2,win,7 - 5,211590,27,0,0.0,1.0,0.0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16.0,1,1,0,0,0,3,0,,1547496,2017,
03/24/2017,home,12560,670,Texas St.,11,True,3,6,-3,loss,3 - 6,213529,27,0,0.0,1.2,0.0,3,3,3,1,2,0,10,8,1,0,0,0,1,1,0,0,0,0,0,41.0,2,1,0,1,0,3,1,,1547496,2017,
03/28/2017,home,12560,749,Wake Forest,9,True,4,5,-1,loss,4 - 5,214862,27,0,0.0,1.0,0.0,1,1,1,0,2,0,4,4,0,0,0,1,0,0,0,0,0,0,0,8.0,0,1,0,1,0,4,1,,1547496,2017,
04/15/2017,away,12560,253,Ga. Southern,9,True,4,6,-2,loss,4 - 6,219913,27,0,0.0,3.0,0.0,0,0,0,2,2,0,11,8,0,0,0,0,2,0,0,0,0,1,0,47.0,5,2,0,0,0,3,2,,1547496,2017,
04/28/2017,home,12560,30,Arkansas St.,9,True,7,6,1,win,7 - 6,223194,27,0,0.0,1.0,0.0,0,0,0,1,2,0,5,3,0,0,0,0,0,1,0,0,0,0,0,19.0,1,0,0,0,1,4,0,,1547496,2017,
05/14/2017,home,12560,646,South Alabama,9,True,6,11,-5,loss,6 - 11,226546,27,0,0.0,3.0,0.0,2,3,3,4,4,0,14,10,1,0,0,0,1,0,0,1,0,0,0,56.0,1,3,0,0,0,2,3,,1547496,2017,
05/10/2017,home,12560,363,Longwood,9,True,6,13,-7,loss,6 - 13,225859,485,0,0.0,1.0,0.0,0,2,0,0,2,0,6,4,0,0,0,0,0,2,0,0,0,0,0,23.0,0,1,0,0,0,5,0,,1865296,2017,
02/20/2017,home,12560,528,Oregon St.,9,True,1,4,-3,loss,1 - 4,206703,306,0,1.0,5.0,0.0,6,3,3,1,0,0,22,21,0,2,0,1,0,0,0,0,0,0,0,79.0,7,7,0,1,0,1,0,,1658240,2017,
03/11/2017,home,12560,419,Middle Tenn.,9,True,12,1,11,win,12 - 1,210508,306,0,1.0,6.0,0.0,3,1,1,1,3,0,22,21,1,0,0,0,0,0,0,0,0,0,0,0.0,9,6,1,0,0,1,1,,1658240,2017,
03/24/2017,away,12560,509,Northwestern,9,True,6,5,1,win,6 - 5,213699,306,0,1.0,9.0,1.0,10,5,5,0,4,0,36,36,3,0,0,1,0,0,0,0,0,0,0,0.0,10,10,1,0,0,1,1,,1658240,2017,
04/01/2017,home,12560,463,Nebraska,9,True,1,3,-2,loss,1 - 3,215532,306,0,1.0,6.0,0.0,7,3,2,1,3,0,27,25,0,0,0,1,0,0,0,0,0,1,0,0.0,4,10,0,1,0,1,1,,1658240,2017,
04/08/2017,away,12560,559,Purdue,9,True,3,7,-4,loss,3 - 7,217392,306,0,1.0,8.0,1.0,8,7,7,2,6,0,32,28,2,0,0,2,0,0,0,0,0,1,1,94.0,10,6,0,1,0,1,2,,1658240,2017,
04/22/2017,away,12560,418,Michigan,9,True,12,9,3,win,12 - 9,221460,306,0,1.0,3.0,0.0,7,4,4,0,5,0,16,15,1,0,0,0,1,0,0,0,0,1,0,61.0,2,2,0,0,0,1,2,,1658240,2017,
02/18/2017,away,12560,257,Georgia,9,True,15,6,9,win,15 - 6,206065,1014,0,0.0,2.2,0.0,3,1,1,0,0,0,11,11,1,0,0,0,0,0,0,1,0,0,0,0.0,6,2,1,0,0,2,0,,1879324,2017,
02/22/2017,away,12560,149,Coastal Carolina,9,True,7,16,-9,loss,7 - 16,206834,1014,0,1.0,2.0,0.0,2,5,5,3,3,0,12,8,0,0,0,0,0,1,0,0,0,0,0,0.0,3,0,0,1,0,1,2,,1879324,2017,
03/01/2017,away,12560,253,Ga. Southern,9,True,7,14,-7,loss,7 - 14,208155,1014,0,0.0,1.0,0.0,1,0,0,1,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,5,1,,1879324,2017,
03/14/2017,home,12560,2711,North Florida,9,True,2,11,-9,loss,2 - 11,211353,1014,0,1.0,3.0,0.0,5,3,3,2,2,0,16,14,0,0,0,0,0,0,0,0,0,0,0,64.0,1,5,0,0,0,1,1,,1879324,2017,
03/04/2017,away,12560,659,Southern Ill.,9,True,2,12,-10,loss,2 - 12,208615,771,0,0.0,1.0,0.0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,12.0,1,2,0,0,0,6,0,,1647837,2017,
04/18/2017,home,12560,660,SIUE,9,True,21,4,17,win,21 - 4,220724,771,0,0.0,1.1,0.0,1,0,0,0,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,3,0,,1647837,2017,
02/22/2017,home,12560,283,Hofstra,9,True,8,1,7,win,8 - 1,206821,365,0,0.0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,0,0,0,4,0,,1880965,2017,
03/11/2017,home,12560,782,Wichita St.,9,True,12,5,7,win,12 - 5,210522,365,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8.0,1,1,0,0,0,2,0,,1880965,2017,
03/17/2017,home,12560,257,Georgia,9,True,22,9,13,win,22 - 9,211814,365,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11.0,2,0,0,0,0,3,0,,1880965,2017,
03/19/2017,home,12560,257,Georgia,9,True,7,6,1,win,7 - 6,212618,365,0,0.0,2.0,0.0,0,0,0,1,0,0,7,4,0,0,0,0,0,1,0,2,1,1,0,27.0,1,4,0,0,0,3,0,,1880965,2017,
03/28/2017,home,12560,718,Tulane,9,True,6,7,-1,loss,6 - 7,214841,365,0,0.0,1.1,0.0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,10.0,0,4,0,0,0,4,0,,1880965,2017,
03/30/2017,home,12560,697,Texas A&M,9,True,0,4,-4,loss,0 - 4,215171,365,0,0.0,0.1,0.0,2,2,1,1,1,0,5,4,0,0,0,0,1,0,0,0,0,0,0,19.0,0,0,0,0,0,2,0,,1880965,2017,
04/08/2017,away,12560,31,Arkansas,9,True,10,8,2,win,10 - 8,217292,365,0,0.0,1.0,0.0,0,0,0,1,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,19.0,3,0,1,0,0,5,0,,1880965,2017,
05/09/2017,home,12560,646,South Alabama,9,True,6,7,-1,loss,6 - 7,225803,365,0,0.0,0.2,0.0,1,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,0,0,14.0,0,1,0,0,0,7,0,,1880965,2017,
06/02/2017,home,12560,699,Texas Southern,9,True,15,7,8,win,15 - 7,227682,365,0,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8.0,1,2,0,0,0,4,0,,1880965,2017,
06/19/2017,home,12560,528,Oregon St.,9,True,1,13,-12,loss,1 - 13,227802,365,0,0.0,1.0,0.0,1,2,2,1,1,0,5,4,1,0,0,0,0,0,0,2,0,0,0,16.0,1,1,0,0,0,6,0,,1880965,2017,
02/17/2017,home,12560,86,Buffalo,9,True,2,10,-8,loss,2 - 10,205815,695,0,1.0,3.2,0.0,5,4,3,6,1,0,21,15,2,0,0,0,0,0,0,0,0,0,0,0.0,3,6,0,1,0,1,0,,1757403,2017,
03/10/2017,home,12560,692,Tennessee Tech,10,True,6,9,-3,loss,6 - 9,210241,695,0,1.0,4.0,0.0,8,5,5,5,5,0,24,19,1,0,0,2,1,0,0,0,0,0,0,0.0,3,3,0,0,0,1,0,,1757403,2017,
03/17/2017,away,12560,654,Southeast Mo. St.,9,True,1,14,-13,loss,1 - 14,211705,695,0,1.0,1.0,0.0,2,3,3,2,1,0,8,5,0,0,0,1,1,1,0,0,0,0,0,39.0,0,2,0,1,0,1,1,,1757403,2017,
04/04/2017,away,12560,736,Vanderbilt,9,True,0,11,-11,loss,0 - 11,216621,695,0,1.0,1.1,0.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,22.0,1,2,0,0,0,1,1,,1757403,2017,
03/09/2017,away,12560,180,Delaware,9,True,8,21,-13,loss,8 - 21,210048,748,0,0.0,0.1,0.0,3,3,2,2,0,0,7,5,1,0,0,0,0,0,0,0,0,0,0,31.0,0,1,0,0,0,4,0,,1525987,2017,
05/18/2017,away,12560,450,Mount St. Mary's,9,True,18,16,2,win,18 - 16,226895,748,0,0.0,0.0,0.0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,3,0,,1525987,2017,
02/18/2017,home,12560,116,Canisius,9,True,5,9,-4,loss,5 - 9,206168,1092,0,1.0,4.1,0.0,6,5,3,4,2,0,24,18,0,0,0,1,1,1,0,0,0,1,0,0.0,7,3,0,1,0,1,1,,1884493,2017,
04/19/2017,home,12560,769,Western Caro.,9,True,7,5,2,win,7 - 5,220952,1092,0,1.0,4.0,0.0,4,4,4,1,2,0,19,18,1,0,0,3,0,0,0,0,0,0,0,0.0,6,4,0,0,0,1,0,,1884493,2017,
04/26/2017,home,12560,244,Furman,9,True,5,0,5,win,5 - 0,222860,1092,0,1.0,5.2,0.0,4,0,0,3,1,0,21,18,1,0,0,0,0,0,0,0,0,0,0,72.0,10,3,1,0,0,1,0,,1884493,2017,
05/27/2017,home,12560,456,UNC Asheville,9,True,3,6,-3,loss,3 - 6,227595,1092,0,1.0,3.0,0.0,3,1,1,4,4,0,16,12,1,0,1,0,0,0,0,0,0,0,0,0.0,2,3,0,0,0,1,0,,1884493,2017,
02/19/2017,home,12560,539,Penn St.,9,True,9,3,6,win,9 - 3,206463,698,0,0.0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9.0,2,0,0,0,0,4,1,,1866402,2017,
02/28/2017,home,12560,574,Rice,9,True,13,5,8,win,13 - 5,208031,698,0,0.0,2.0,0.0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,27.0,1,4,0,0,0,3,0,,1866402,2017,
03/04/2017,home,12560,697,Texas A&M,15,True,11,10,1,win,11 - 10,208830,698,0,0.0,1.0,0.0,1,1,1,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,15.0,1,2,0,0,0,3,0,,1866402,2017,
03/24/2017,home,12560,521,Oklahoma St.,9,True,7,5,2,win,7 - 5,213459,698,0,0.0,0.1,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3.0,0,0,1,0,0,3,0,,1866402,2017,
03/25/2017,home,12560,521,Oklahoma St.,9,True,6,5,1,win,6 - 5,213812,698,0,0.0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11.0,1,0,0,0,0,4,1,,1866402,2017,
